age_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,added_sugar,CED,MJ,-0.154413107042177,-0.147762050720173,-0.149901762495944
20-34,added_sugar,Food_price,USD,-0.17529818880062,-0.16976568547303,-0.17091971274895
20-34,added_sugar,FL,mrh-eq,-0.00653954594039486,-0.00631529673241008,-0.00635793476168517
20-34,oil,CED,MJ,-3.57880669846459e-05,-0.00115695614520713,-0.00265756479559611
20-34,oil,Food_price,USD,-0.000331927759142623,-0.00146667716921639,-0.00307960022870506
20-34,oil,FL,mrh-eq,-5.81374733574672e-06,-6.21900328887976e-05,-0.00014234711090082
20-34,sat_fat,CED,MJ,-0.447815595123712,-0.44497907858339,-0.449339365808259
20-34,sat_fat,Food_price,USD,-0.0789811198453224,-0.0788035367049636,-0.0794050194484046
20-34,sat_fat,FL,mrh-eq,-0.0119864511290062,-0.0119250010316839,-0.0120224030328267
35-44,added_sugar,CED,MJ,-0.220730684396649,-0.207068361005799,-0.196791036342083
35-44,added_sugar,Food_price,USD,-0.233352314471386,-0.219551435399368,-0.208710348118262
35-44,added_sugar,FL,mrh-eq,-0.00995384427358653,-0.00933810134481571,-0.00889119956647945
35-44,oil,CED,MJ,-0.00133756958873097,-0.00177057833179974,-0.000253838771909636
35-44,oil,Food_price,USD,0.0020548807453277,0.00248523957830341,0.00321038712481374
35-44,oil,FL,mrh-eq,-5.64992940642854e-05,-6.32370666305402e-05,8.54506910686853e-06
35-44,sat_fat,CED,MJ,-0.50952730080553,-0.520392527802217,-0.474406890300188
35-44,sat_fat,Food_price,USD,-0.0773959646632777,-0.078880345204997,-0.0721880032086281
35-44,sat_fat,FL,mrh-eq,-0.0138202086945569,-0.0141102820051573,-0.0128441232472989
45-54,added_sugar,CED,MJ,-0.240114471389757,-0.238611736825252,-0.209418813839137
45-54,added_sugar,Food_price,USD,-0.289292079290005,-0.287836286226715,-0.249914017746613
45-54,added_sugar,FL,mrh-eq,-0.0107960046596149,-0.0107697711073629,-0.00943781306220864
45-54,oil,CED,MJ,-0.00320688909892968,-0.00351036980218189,0.00174462906811657
45-54,oil,Food_price,USD,-0.0033207039235874,-0.00447968973725423,0.00167232370169215
45-54,oil,FL,mrh-eq,-0.000169759342538843,-0.000196399681261133,0.000103830601860508
45-54,sat_fat,CED,MJ,-0.507700878190998,-0.512381727026965,-0.498407903332937
45-54,sat_fat,Food_price,USD,-0.077148607595435,-0.0780558276853259,-0.0763633673209303
45-54,sat_fat,FL,mrh-eq,-0.0137410838936202,-0.0138926300274728,-0.0134960406107944
55-64,added_sugar,CED,MJ,-0.212553080186555,-0.262554467429781,-0.222126668049874
55-64,added_sugar,Food_price,USD,-0.257826526730195,-0.318068597783738,-0.27134396013989
55-64,added_sugar,FL,mrh-eq,-0.00997809776699444,-0.0123569835814132,-0.0104030132519429
55-64,oil,CED,MJ,-0.00498519052081679,-0.0118102678919841,-0.00999946605507917
55-64,oil,Food_price,USD,-0.00564303132296327,-0.0138602117043117,-0.0118308446341274
55-64,oil,FL,mrh-eq,-0.000259467969211617,-0.00061587071895784,-0.000519460291949377
55-64,sat_fat,CED,MJ,-0.559666238446782,-0.576937863649647,-0.565569196202164
55-64,sat_fat,Food_price,USD,-0.0775499715085831,-0.0796986290997268,-0.0782513654090429
55-64,sat_fat,FL,mrh-eq,-0.0152706200504336,-0.015760912678026,-0.0154527481009873
65-74,added_sugar,CED,MJ,-0.215849347683163,-0.241232874709823,-0.222214076549603
65-74,added_sugar,Food_price,USD,-0.258575476258072,-0.289185273707553,-0.26570065899229
65-74,added_sugar,FL,mrh-eq,-0.0105903535722193,-0.0118825259494487,-0.0109152489883997
65-74,oil,CED,MJ,-0.00986656215603797,-0.00853421139537814,-0.00986297998313061
65-74,oil,Food_price,USD,-0.0159409558265976,-0.0116419973627503,-0.0130442068755352
65-74,oil,FL,mrh-eq,-0.000475637542596254,-0.000415290948742018,-0.000480328922667238
65-74,sat_fat,CED,MJ,-0.662669125149915,-0.630689593884524,-0.655428264778298
65-74,sat_fat,Food_price,USD,-0.0959796982626052,-0.0913871475906741,-0.0951506227964862
65-74,sat_fat,FL,mrh-eq,-0.0179945717919684,-0.017128664767152,-0.0177915903997756
75+,added_sugar,CED,MJ,-0.260725793144804,-0.250712207058612,-0.265381681919841
75+,added_sugar,Food_price,USD,-0.339704253161701,-0.326922105978711,-0.344845933900644
75+,added_sugar,FL,mrh-eq,-0.0137488856667913,-0.0132029928716124,-0.0139847135820961
75+,oil,CED,MJ,0.0012460350102765,0.00174786743896429,0.0015440751617055
75+,oil,Food_price,USD,0.00215617617806663,0.00139091453014035,0.00115836928076506
75+,oil,FL,mrh-eq,5.93245243787407e-05,9.42039423451121e-05,8.08963148421869e-05
75+,sat_fat,CED,MJ,-0.73832971787933,-0.694108798272276,-0.711865321015257
75+,sat_fat,Food_price,USD,-0.10400581722821,-0.097544043529815,-0.0999683417815611
75+,sat_fat,FL,mrh-eq,-0.0196209282010259,-0.0184554213029769,-0.0189113193880002
