age_gp,sex_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,CED,MJ,-0.681990415421681,-0.673201418443368,-0.696594041901165
20-34,Female,Food_price,USD,-0.30932886463941,-0.323752468852296,-0.315442836372276
20-34,Female,FL,mrh-eq,-0.0213993142074309,-0.0214697034544023,-0.0218749819142421
20-34,Male,CED,MJ,-0.524723324301334,-0.516767931259961,-0.509798316252965
20-34,Male,Food_price,USD,-0.201393055741139,-0.178339412484738,-0.193065892737266
20-34,Male,FL,mrh-eq,-0.0157428866907326,-0.0152220645312591,-0.0152622521415678
35-44,Female,CED,MJ,-0.787502824769448,-0.781583073499474,-0.766631982945551
35-44,Female,Food_price,USD,-0.350494565418565,-0.322461640591645,-0.326160108198663
35-44,Female,FL,mrh-eq,-0.0262346993792617,-0.0254970898147511,-0.0251326308794192
35-44,Male,CED,MJ,-0.672233497542133,-0.673644795585642,-0.570389890559313
35-44,Male,Food_price,USD,-0.26430913009637,-0.267792942058104,-0.226220486215744
35-44,Male,FL,mrh-eq,-0.0212778409806189,-0.0214034590250032,-0.0181104600664262
45-54,Female,CED,MJ,-0.88175398921494,-0.821391989020213,-0.771926990850408
45-54,Female,Food_price,USD,-0.473665518756632,-0.449664286466862,-0.385946489413759
45-54,Female,FL,mrh-eq,-0.0290515477192664,-0.0272366462771493,-0.0248673345257818
45-54,Male,CED,MJ,-0.612116902683264,-0.683433709853344,-0.636120442962666
45-54,Male,Food_price,USD,-0.259360988880002,-0.286121811411989,-0.25942845630542
45-54,Male,FL,mrh-eq,-0.0200905095822815,-0.0223322881566799,-0.0206653352200477
55-64,Female,CED,MJ,-0.860130366707776,-0.911993055457184,-0.866723588511798
55-64,Female,Food_price,USD,-0.399419549077582,-0.46667850971817,-0.432181598383091
55-64,Female,FL,mrh-eq,-0.0280799478267448,-0.0306813099285038,-0.0289080372725855
55-64,Male,CED,MJ,-0.685014640359018,-0.783832145416894,-0.720955622635944
55-64,Male,Food_price,USD,-0.276095387736409,-0.350426370859764,-0.282766342781376
55-64,Male,FL,mrh-eq,-0.0226491209298633,-0.0265686554638476,-0.0235594540750417
65-74,Female,CED,MJ,-0.962905882638607,-0.938477445665513,-0.938754520648798
65-74,Female,Food_price,USD,-0.417472235436932,-0.434097346951489,-0.387923576329972
65-74,Female,FL,mrh-eq,-0.0316405010805845,-0.0314836135973949,-0.0304981877352665
65-74,Male,CED,MJ,-0.802860339461416,-0.813868490573984,-0.828688596761458
65-74,Male,Food_price,USD,-0.316583470848726,-0.344147001249106,-0.357795994840992
65-74,Male,FL,mrh-eq,-0.02609966761702,-0.0270655908851333,-0.0276825620074879
75+,Female,CED,MJ,-0.993969915317286,-0.940775168836287,-1.00111213044395
75+,Female,Food_price,USD,-0.482760166807896,-0.464951662288068,-0.491798657598694
75+,Female,FL,mrh-eq,-0.0340579845940263,-0.0323540933425732,-0.0344200928329037
75+,Male,CED,MJ,-1.00303271902313,-0.94619923792105,-0.941136879543247
75+,Male,Food_price,USD,-0.385497904403483,-0.366107583342089,-0.378163703383826
75+,Male,FL,mrh-eq,-0.0322936153699172,-0.0304896728671092,-0.0306317941331301
