age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
75+,NHW,sat_fat,CED,MJ,-12853227.9494868,-11859392.5035978,-12117815.408117
75+,NHW,sat_fat,Food_price,USD,-1796197.9788075,-1657234.96891696,-1692906.08024149
75+,NHW,sat_fat,FL,mrh-eq,-341653.813449676,-315221.576034705,-322005.64039164
75+,NHB,added_sugar,CED,MJ,-514410.634091732,-572742.900933093,-540020.353416343
75+,NHB,added_sugar,Food_price,USD,-612513.371931169,-680282.931129494,-641812.305703347
75+,NHB,added_sugar,FL,mrh-eq,-25103.6510825334,-28084.6696874528,-26448.5711257042
75+,NHB,oil,CED,MJ,-17201.04500635,-36330.5706176319,-49870.0971198388
75+,NHB,oil,Food_price,USD,-26722.5690156176,-29647.6527504797,-64643.3794601112
75+,NHB,oil,FL,mrh-eq,-792.110487956507,-1652.9745152395,-2286.92088476685
75+,NHB,sat_fat,CED,MJ,-1059059.86580272,-908970.094694477,-1018654.68389209
75+,NHB,sat_fat,Food_price,USD,-168591.629742403,-143740.739720791,-162128.466096904
75+,NHB,sat_fat,FL,mrh-eq,-27507.1852614147,-23589.9592780141,-26457.119704065
75+,HIS,added_sugar,CED,MJ,-255885.273800685,-231517.748340341,-306724.837357808
75+,HIS,added_sugar,Food_price,USD,-234447.599359941,-211682.804155253,-280874.992475016
75+,HIS,added_sugar,FL,mrh-eq,-13052.447606387,-11519.5621341505,-15544.6787173565
75+,HIS,oil,CED,MJ,-20509.2696236989,-16579.5488011836,-11137.5752128442
75+,HIS,oil,Food_price,USD,-19620.4055670677,-19662.478085126,-12132.5958795843
75+,HIS,oil,FL,mrh-eq,-959.843247854666,-766.329299837911,-517.511440808337
75+,HIS,sat_fat,CED,MJ,-648597.479460164,-753328.760397617,-744722.066871042
75+,HIS,sat_fat,Food_price,USD,-75305.3858588213,-86687.8457418577,-86561.7402641233
75+,HIS,sat_fat,FL,mrh-eq,-17519.0700230353,-20417.5567710926,-20106.8809705391
75+,OTH,added_sugar,CED,MJ,-167677.637583674,-189083.185231839,-230073.374303374
75+,OTH,added_sugar,Food_price,USD,-209915.895537119,-240614.01084694,-292232.758200871
75+,OTH,added_sugar,FL,mrh-eq,-9136.78730145272,-10096.2461180715,-12313.7308645829
75+,OTH,oil,CED,MJ,13189.9365099989,38315.9597087154,25270.5018131427
75+,OTH,oil,Food_price,USD,5837.58633178204,12462.7860505856,8089.6731309139
75+,OTH,oil,FL,mrh-eq,691.537295933619,1956.03573502164,1288.53612784779
75+,OTH,sat_fat,CED,MJ,-583815.832989824,-715945.357547603,-720668.322835431
75+,OTH,sat_fat,Food_price,USD,-93283.8732220289,-113170.693892787,-108965.436506804
75+,OTH,sat_fat,FL,mrh-eq,-15786.5884483475,-19330.5582346149,-19341.4413768691
