"race","outcome","pathway","riskfactor","V1","V2","V3"
3,"AFF","medBMI","leg_tot",0.0108371581655481,0.0103475495993633,0.00973907890630482
3,"AFF","medSBP","leg_tot",0,0,0
3,"APCA","direct","leg_tot",0,0,0
3,"APCA","medBMI","leg_tot",0.00402869334553847,0.00247124111634429,0.00269403091944939
3,"APCA","medSBP","leg_tot",0,0,0
3,"BC","direct","leg_tot",0,0,0
3,"BC","medBMI","leg_tot",0.00433554605384211,0.00485938206940763,0.00664476558821016
3,"BC","medSBP","leg_tot",0,0,0
3,"CC","direct","leg_tot",0,0,0
3,"CC","medBMI","leg_tot",0.00247326167706851,0.00239561103026898,0.0015782465030018
3,"CC","medSBP","leg_tot",0,0,0
3,"CM","direct","leg_tot",0,0,0
3,"CM","medBMI","leg_tot",0.0166267338295387,0.0143759477684524,0.0129324420035019
3,"CM","medSBP","leg_tot",0,0,0
3,"DIAB","direct","leg_tot",0,0,0
3,"DIAB","medBMI","leg_tot",0.0300863317420418,0.0305925165542976,0.0309363807666593
3,"DIAB","medSBP","leg_tot",0,0,0
3,"ECA","direct","leg_tot",0,0,0
3,"ECA","medBMI","leg_tot",0.0191936388438442,0.0142088795221594,0.0179748692542791
3,"ECA","medSBP","leg_tot",0,0,0
3,"ENDO","direct","leg_tot",0,0,0
3,"ENDO","medBMI","leg_tot",0.0170197223121767,0.0164960703299871,0.0171431294716258
3,"ENDO","medSBP","leg_tot",0,0,0
3,"GC","direct","leg_tot",0,0,0
3,"GC","medBMI","leg_tot",0.00824109785762678,0.00918723377236537,0.00967939358761787
3,"GC","medSBP","leg_tot",0,0,0
3,"HHD","direct","leg_tot",0,0,0
3,"HHD","medBMI","leg_tot",0.0246393649066479,0.0278084110757687,0.0250420153278108
3,"HHD","medSBP","leg_tot",0,0,0
3,"HSTK","direct","leg_tot",0.045649457172255,0.0505875753437143,0.0646853925807548
3,"HSTK","medBMI","leg_tot",0.0120692120203601,0.0127358007065715,0.0129406912996653
3,"HSTK","medSBP","leg_tot",0,0,0
3,"IHD","direct","leg_tot",0.0146156090350863,0.0115549787735338,0.0114027804921482
3,"IHD","medBMI","leg_tot",0.0124168273591397,0.0124566963386557,0.0101767229762931
3,"IHD","medSBP","leg_tot",0,0,0
3,"ISTK","direct","leg_tot",0.0368602142725121,0.0472214032789453,0.0396688544670623
3,"ISTK","medBMI","leg_tot",0.00988953840318666,0.011588168496137,0.0121524845688003
3,"ISTK","medSBP","leg_tot",0,0,0
3,"KC","direct","leg_tot",0,0,0
3,"KC","medBMI","leg_tot",0.0116220286346458,0.00898283122304707,0.00998831799638644
3,"KC","medSBP","leg_tot",0,0,0
3,"LC","direct","leg_tot",0,0,0
3,"LC","medBMI","leg_tot",0,0,0
3,"LC","medSBP","leg_tot",0,0,0
3,"LVC","direct","leg_tot",0,0,0
3,"LVC","medBMI","leg_tot",0.0104024677390987,0.0116501774874227,0.0104238563288414
3,"LVC","medSBP","leg_tot",0,0,0
3,"MLPC","direct","leg_tot",0.0271196571560617,0.0309632150886674,0.0341614128253025
3,"MLPC","medBMI","leg_tot",0,0,0
3,"MLPC","medSBP","leg_tot",0,0,0
3,"MMC","direct","leg_tot",0,0,0
3,"MMC","medBMI","leg_tot",0.00483986776225214,0.00303312811181205,0.00286920973830939
3,"MMC","medSBP","leg_tot",0,0,0
3,"OC","direct","leg_tot",0,0,0
3,"OC","medBMI","leg_tot",0.00272921802549164,0.001987601198693,0.00360336280017994
3,"OC","medSBP","leg_tot",0,0,0
3,"OSTK","direct","leg_tot",0.0351948145318949,0.0389728482342104,0.0367628476433173
3,"OSTK","medBMI","leg_tot",0.0092456697021967,0.0103597045882202,0.0118802472090212
3,"OSTK","medSBP","leg_tot",0,0,0
3,"OTH","direct","leg_tot",0,0,0
3,"OTH","medBMI","leg_tot",0.0112029296715943,0.0154671758100502,0.0125686951115609
3,"OTH","medSBP","leg_tot",0,0,0
3,"PC","direct","leg_tot",0,0,0
3,"PC","medBMI","leg_tot",0.0038063237842904,0.00407095614833918,0.0032183554887792
3,"PC","medSBP","leg_tot",0,0,0
3,"PVD","direct","leg_tot",0,0,0
3,"PVD","medBMI","leg_tot",0.013689994033908,0.0126760462836158,0.0120453523568165
3,"PVD","medSBP","leg_tot",0,0,0
3,"RHD","direct","leg_tot",0,0,0
3,"RHD","medBMI","leg_tot",0.0119304243636118,0.0144587672326908,0.0134078794904282
3,"RHD","medSBP","leg_tot",0,0,0
3,"SCC","direct","leg_tot",0,0,0
3,"SCC","medBMI","leg_tot",0.00770123976887815,0.00821855530304956,0.00965003424755774
3,"SCC","medSBP","leg_tot",0,0,0
3,"SCNC","direct","leg_tot",0,0,0
3,"SCNC","medBMI","leg_tot",0,0,0
3,"SCNC","medSBP","leg_tot",0,0,0
3,"TC","direct","leg_tot",0,0,0
3,"TC","medBMI","leg_tot",0.00320333723763814,0.00203934602841051,0.00186513483614232
3,"TC","medSBP","leg_tot",0,0,0
3,"UC","direct","leg_tot",0,0,0
3,"UC","medBMI","leg_tot",0.0170139747562709,0.0212248029990005,0.0151757948489229
3,"UC","medSBP","leg_tot",0,0,0
4,"AA","direct","leg_tot",0,0,0
4,"AA","medBMI","leg_tot",0.011623182697048,0.0148828207243068,0.0131632737464865
4,"AA","medSBP","leg_tot",0,0,0
4,"AFF","direct","leg_tot",0,0,0
4,"AFF","medBMI","leg_tot",0.0104836823658351,0.0130799140901021,0.0138200289271201
4,"AFF","medSBP","leg_tot",0,0,0
4,"APCA","direct","leg_tot",0,0,0
4,"APCA","medBMI","leg_tot",0.00254876365872342,0.00207596839390244,0.00441595556617263
4,"APCA","medSBP","leg_tot",0,0,0
4,"BC","direct","leg_tot",0,0,0
4,"BC","medBMI","leg_tot",0.00674158298513321,0.00474163584571987,0.0046644653345279
4,"BC","medSBP","leg_tot",0,0,0
4,"CC","direct","leg_tot",0,0,0
4,"CC","medBMI","leg_tot",0.00188287833820194,0.00243173220083977,0.00347497938605116
4,"CC","medSBP","leg_tot",0,0,0
4,"CM","direct","leg_tot",0,0,0
4,"CM","medBMI","leg_tot",0.0127284813096413,0.0158257797884876,0.0131719280406128
4,"CM","medSBP","leg_tot",0,0,0
4,"DIAB","direct","leg_tot",0,0,0
4,"DIAB","medBMI","leg_tot",0.031216671142225,0.0326618441967903,0.0272614720907768
4,"DIAB","medSBP","leg_tot",0,0,0
4,"ECA","direct","leg_tot",0,0,0
4,"ECA","medBMI","leg_tot",0.0122235745587966,0.0158084999529029,0.0155333698270019
4,"ECA","medSBP","leg_tot",0,0,0
4,"ENDO","direct","leg_tot",0,0,0
4,"ENDO","medBMI","leg_tot",0.0162134645065924,0.0194904223476005,0.0172336377078253
4,"ENDO","medSBP","leg_tot",0,0,0
4,"GC","direct","leg_tot",0,0,0
4,"GC","medBMI","leg_tot",0.0113136828962164,0.00838913570566848,0.00902271841785259
4,"GC","medSBP","leg_tot",0,0,0
4,"HHD","direct","leg_tot",0,0,0
4,"HHD","medBMI","leg_tot",0.0192324505277627,0.0201064821678766,0.0199137397551604
4,"HHD","medSBP","leg_tot",0,0,0
4,"HSTK","direct","leg_tot",0.0460875368056322,0.0519468120418244,0.0538216551472082
4,"HSTK","medBMI","leg_tot",0.0117838435883355,0.0130219207518342,0.0114240742684301
4,"HSTK","medSBP","leg_tot",0,0,0
4,"IHD","direct","leg_tot",0.0130215452708936,0.0149350597928863,0.0171230320381756
4,"IHD","medBMI","leg_tot",0.0113253462410814,0.0119038908146265,0.0116313437141938
4,"IHD","medSBP","leg_tot",0,0,0
4,"ISTK","direct","leg_tot",0.0396418330958589,0.049751443109336,0.0535282368679427
4,"ISTK","medBMI","leg_tot",0.00713820794067466,0.0110925615095957,0.00982200107514228
4,"ISTK","medSBP","leg_tot",0,0,0
4,"KC","direct","leg_tot",0,0,0
4,"KC","medBMI","leg_tot",0.00963629143806398,0.00957776296039835,0.0115462904663553
4,"KC","medSBP","leg_tot",0,0,0
4,"LC","direct","leg_tot",0,0,0
4,"LC","medBMI","leg_tot",0,0,0
4,"LC","medSBP","leg_tot",0,0,0
4,"LVC","direct","leg_tot",0,0,0
4,"LVC","medBMI","leg_tot",0.00946379850680323,0.0114273322330488,0.0119519675952276
4,"LVC","medSBP","leg_tot",0,0,0
4,"MLPC","direct","leg_tot",0.0358915619549984,0.0350133079329354,0.0351072043975656
4,"MLPC","medBMI","leg_tot",0,0,0
4,"MLPC","medSBP","leg_tot",0,0,0
4,"MMC","direct","leg_tot",0,0,0
4,"MMC","medBMI","leg_tot",0.00286438042733202,0.00355494702807191,0.00366431308869777
4,"MMC","medSBP","leg_tot",0,0,0
4,"OC","direct","leg_tot",0,0,0
4,"OC","medBMI","leg_tot",0.00310859722206577,0.00336867789984194,0.00348619993174357
4,"OC","medSBP","leg_tot",0,0,0
4,"OSTK","direct","leg_tot",0.0363432060771202,0.038057551776199,0.0473277094719147
4,"OSTK","medBMI","leg_tot",0.00792797079334642,0.0119258920764176,0.0109568711438577
4,"OSTK","medSBP","leg_tot",0,0,0
4,"OTH","direct","leg_tot",0,0,0
4,"OTH","medBMI","leg_tot",0.0112029743824115,0.0119055345384931,0.013101834079924
4,"OTH","medSBP","leg_tot",0,0,0
4,"PC","direct","leg_tot",0,0,0
4,"PC","medBMI","leg_tot",0.00322735311362068,0.0034121403709513,0.00395422920977217
4,"PC","medSBP","leg_tot",0,0,0
4,"PVD","direct","leg_tot",0,0,0
4,"PVD","medBMI","leg_tot",0.0100724807374092,0.0126511716570356,0.0129410189899027
4,"PVD","medSBP","leg_tot",0,0,0
4,"RHD","direct","leg_tot",0,0,0
4,"RHD","medBMI","leg_tot",0.0114198470893282,0.0143016262232417,0.0143430443118667
4,"RHD","medSBP","leg_tot",0,0,0
4,"SCC","direct","leg_tot",0,0,0
4,"SCC","medBMI","leg_tot",0.00717918130445175,0.00938266763609968,0.00716379998341884
4,"SCC","medSBP","leg_tot",0,0,0
4,"SCNC","direct","leg_tot",0,0,0
4,"SCNC","medBMI","leg_tot",0,0,0
4,"SCNC","medSBP","leg_tot",0,0,0
4,"TC","direct","leg_tot",0,0,0
4,"TC","medBMI","leg_tot",0.00227187462076753,0.00255791615235471,0.0026901942843175
4,"TC","medSBP","leg_tot",0,0,0
4,"UC","direct","leg_tot",0,0,0
4,"UC","medBMI","leg_tot",0.0211958124304784,0.0197194599967796,0.0228352387406959
4,"UC","medSBP","leg_tot",0,0,0
