"age","race","outcome","pathway","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
35,2,"CC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"CC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"CM","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"CM","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"CM","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"CM","medBMI","leg_tot",8.40893178781433,1.43562784132631,8.449192189457,7.0283769523218,9.7552652819106,0.0248246522408827,0.00367290782101602,0.0248107707234754,0.0213413081462713,0.0283197956252902,2.48107707234754,2.13413081462713,2.83197956252902,0.161233131650908,0.0275267749320675,0.162005085901717,0.13476232832428,0.187047773864348
35,2,"CM","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"CM","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"DIAB","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"DIAB","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"DIAB","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"DIAB","medBMI","leg_tot",50.8666156893691,5.17851035062983,49.051110949614,46.9508502954223,56.3255601121077,0.0840135422797509,0.0107681859690384,0.0816304684514149,0.0749862127045113,0.0950664846090762,8.16304684514149,7.49862127045113,9.50664846090762,0.975318143972233,0.0992929259253402,0.940507597031899,0.900237130924749,1.079988121919
35,2,"DIAB","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"DIAB","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"ECA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"ECA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"ECA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"ECA","medBMI","leg_tot",0.343933320868605,0.0560526508815432,0.368222958930873,0.284252172369208,0.382968277015075,0.0249667388356651,0.00453968853967217,0.0267998430824674,0.0201472570259823,0.0282280820355661,2.67998430824674,2.01472570259823,2.82280820355661,0.00659458868284569,0.00107475535145413,0.00706031899321897,0.00545026040002799,0.0073430462018461
35,2,"ECA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"ECA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"ENDO","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"ENDO","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"ENDO","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"ENDO","medBMI","leg_tot",0.656983336178214,0.32847919392641,0.533747412580745,0.414233705185423,1.00448350222885,0.0278950935891164,0.00518923018494913,0.0259011089581774,0.0240937327685084,0.0333913413460227,2.59011089581774,2.40937327685084,3.33913413460227,0.0125970198602369,0.00629827075011711,0.0102340902521854,0.00794253053868146,0.0192599993486361
35,2,"ENDO","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"ENDO","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"GC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"GC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"GC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"GC","medBMI","leg_tot",0.257577676527953,0.0893895819019739,0.241640112822715,0.1804494510588,0.348252831146558,0.0156829090261925,0.00292025107596116,0.0149007987556446,0.0133167215722893,0.0187138902100613,1.49007987556446,1.33167215722893,1.87138902100613,0.00493880274901849,0.00171395875132514,0.00463321538406862,0.00345994364481102,0.00667741111343335
35,2,"GC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"GC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"HHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"HHD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"HHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"HHD","medBMI","leg_tot",26.520619703116,23.2990743146508,35.8635905141326,1.7933128643941,43.3064013524738,0.041725027125479,0.0365727573070386,0.0569441613411841,0.00284741092861667,0.067666379238992,5.69441613411841,0.284741092861667,6.7666379238992,0.508507224931075,0.446737208852397,0.68764965119813,0.0343850392002378,0.830358348334914
35,2,"HHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"HHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"HSTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"HSTK","direct","leg_tot",24.9748804733076,13.0184579992509,23.0817485530069,13.5103931431357,38.0485299357351,0.0857974571772221,0.048198686121504,0.0744374860108183,0.0458006773470298,0.135450212498858,7.44374860108183,4.58006773470298,13.5450212498858,0.478869170654212,0.249616337181706,0.442570197628803,0.259048717633719,0.729543750746304
35,2,"HSTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"HSTK","medBMI","leg_tot",9.14755292643826,0.910191304299148,9.49876199064063,8.18331455725441,9.81326359105009,0.0310062825795471,0.00179237519976309,0.0317006665309837,0.0291071085214864,0.0323152302788868,3.17006665309837,2.91071085214864,3.23152302788868,0.175395477391002,0.017452037678108,0.182129571413217,0.156907139532587,0.188159835330534
35,2,"HSTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"HSTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"IHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"IHD","direct","leg_tot",38.3563984160895,4.94729730365357,35.781038669469,35.2556901411865,43.64616247562,0.0367653362276389,0.00552164140527677,0.0345307018926181,0.0328022301471387,0.0426278814929068,3.45307018926181,3.28022301471387,4.26278814929068,0.735446831003903,0.0948596394410149,0.686066799443052,0.675993749671625,0.836872939162904
35,2,"IHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"IHD","medBMI","leg_tot",22.3184350309928,9.20664892806817,26.5384684178719,12.4972312291534,28.552610453985,0.0212342555092484,0.00843952159244155,0.0260131399855497,0.0122159022974679,0.0261905569161729,2.60131399855497,1.22159022974679,2.61905569161729,0.427934399326317,0.176528586048709,0.508849456768441,0.239622318135805,0.547468681691023
35,2,"IHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"IHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"ISTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"ISTK","direct","leg_tot",10.8879851683294,2.95382884688684,9.99702219131925,8.55793743811306,13.9753514290043,0.11561362334176,0.043884635138531,0.0951153665946159,0.086198208529811,0.162452556388783,9.51153665946159,8.6198208529811,16.2452556388783,0.208766581815106,0.0566368104013535,0.191683228709955,0.164090170837045,0.267963842932544
35,2,"ISTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"ISTK","medBMI","leg_tot",2.81358318791888,0.393258575407457,2.84410687505983,2.42785994575325,3.17336129601469,0.0294740940351455,0.00572446511711814,0.0322480558905526,0.0233589660428019,0.0332313544503931,3.22480558905526,2.33589660428019,3.32313544503931,0.0539477355739636,0.00754035271797582,0.0545329977441718,0.0465518655806991,0.0608461327225513
35,2,"ISTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"ISTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"KC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"KC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"KC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"KC","medBMI","leg_tot",7.5942073846748,2.29630890518481,7.91169688960289,5.29347541717856,9.62507327298217,0.0173010436187565,0.00576731307926144,0.0194450066952738,0.0112026099075108,0.0215771087149624,1.94450066952738,1.12026099075108,2.15771087149624,0.145611579441273,0.0440295016493466,0.15169913353703,0.10149726985128,0.184551468049872
35,2,"KC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"KC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"LC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"LC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"LC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"LC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"LC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"LC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"LVC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"LVC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"LVC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"LVC","medBMI","leg_tot",1.19830860607227,0.0716213713115646,1.16250715321994,1.15218987500175,1.27485857206727,0.0165291398184214,0.00120259139791669,0.0161211973721346,0.015610464308515,0.0177945664076716,1.61211973721346,1.5610464308515,1.77945664076716,0.0229764081950634,0.00137327050344614,0.022289949973414,0.0220921261452267,0.0244441797333021
35,2,"LVC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"LVC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"MLPC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"MLPC","direct","leg_tot",11.6520876406246,2.34303459408141,10.4366272836834,10.180046367481,14.1572702171683,0.0510358852011902,0.00452184763314267,0.049930377450841,0.0473073605787972,0.0557040914113799,4.9930377450841,4.73073605787972,5.57040914113799,0.223417507475948,0.0449254215282856,0.200112231051759,0.195192540217648,0.271451959694809
35,2,"MLPC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"MLPC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"MLPC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"MLPC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"MMC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"MMC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"MMC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"MMC","medBMI","leg_tot",1.16650014682538,0.0589193043072425,1.14912901496566,1.11976482684516,1.22800092888637,0.00634383635976972,0.000726226617669306,0.0060254549108425,0.0058408926600392,0.00711740429108837,0.60254549108425,0.58408926600392,0.711740429108837,0.0223665117627011,0.00112972065749373,0.0220334371153217,0.0214704072170513,0.0235457297586233
35,2,"MMC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"MMC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"OC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"OC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"OC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"OC","medBMI","leg_tot",0.255243127493691,0.0681786813700038,0.239203727644308,0.198648629625131,0.325471115234227,0.00210077500469924,0.00076255211829088,0.00235353745206114,0.00129941573305283,0.00268728619608805,0.235353745206114,0.129941573305283,0.268728619608805,0.00489404002989023,0.00130726025451235,0.00458650005539969,0.00380889528668018,0.00624059375141724
35,2,"OC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"OC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"OSTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"OSTK","direct","leg_tot",13.1487519365984,4.13571415978231,12.2261986828368,9.68591976595101,17.3957543729432,0.131479281623905,0.0341830198812433,0.138593485815142,0.0965136999828126,0.160397789702447,13.8593485815142,9.65136999828126,16.0397789702447,0.252114597375006,0.079298317838778,0.234425531275757,0.185718140685457,0.333546760248917
35,2,"OSTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"OSTK","medBMI","leg_tot",3.44607553840152,0.292192909829595,3.51956266896755,3.14392451434189,3.68576250148001,0.0346892450558486,0.00223558151191124,0.0354147201527596,0.032342711103791,0.0364191251755319,3.54147201527596,3.2342711103791,3.64191251755319,0.0660751644777562,0.00560251635841396,0.0674842091098427,0.0602817109131479,0.0706709301050912
35,2,"OSTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"OSTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"OTH","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"OTH","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"OTH","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"OTH","medBMI","leg_tot",7.00206950306423,1.16232994592947,6.47812687253945,6.20814568969176,8.24134455238277,0.0265683833852812,0.00483193049226491,0.0249329403919849,0.0228747400009314,0.0316521533139328,2.49329403919849,2.28747400009314,3.16521533139328,0.134257908436406,0.022286552195062,0.124211815394322,0.119035187411629,0.158019808546955
35,2,"OTH","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"OTH","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"PC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"PC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"PC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"PC","medBMI","leg_tot",0.644160060456013,0.287160007461306,0.606578842577449,0.389087889661891,0.931176266446916,0.00514690996057241,0.00135581202378987,0.00451020960306435,0.00424081622316743,0.00659419900185924,0.451020960306435,0.424081622316743,0.659419900185924,0.0123511459543848,0.0055060153246788,0.0116305624602249,0.00746038385381354,0.0178544040249921
35,2,"PC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"PC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"PVD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"PVD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"PVD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"PVD","medBMI","leg_tot",0.132778955687392,0.0456799399487104,0.145561024035759,0.0852440925481975,0.169449060730476,0.0301278430128641,0.0074054189326674,0.0314197370447043,0.022624393075585,0.036533183023079,3.14197370447043,2.2624393075585,3.6533183023079,0.00254590801578852,0.00087586865459285,0.00279099181011416,0.00163447300359873,0.00324902180280152
35,2,"PVD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"PVD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"RHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"RHD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"RHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"RHD","medBMI","leg_tot",0.609729619859615,0.206836843709074,0.57740878650131,0.428778538774101,0.81815340929969,0.0290414910815184,0.00331530248670021,0.027986642843347,0.0264621913813346,0.032517411784148,2.7986642843347,2.64621913813346,3.2517411784148,0.0116909755663312,0.00396589636989688,0.0110712548560885,0.00822141365106943,0.0156873000852993
35,2,"RHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"RHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"SCC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"SCC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"SCC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"SCC","medBMI","leg_tot",0.28210299022323,0.170465190258768,0.272020357431394,0.124658773013085,0.448117445306436,0.0112934692539077,0.00371376124633749,0.0101090018241226,0.00840604651421169,0.0151876893089209,1.01090018241226,0.840604651421169,1.51876893089209,0.00540905191164587,0.00326850510343275,0.0052157271824966,0.0023902113690333,0.00859221847403531
35,2,"SCC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"SCC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"SCNC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"SCNC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"SCNC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"SCNC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"SCNC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"SCNC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"TC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"TC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"TC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"TC","medBMI","leg_tot",1.63532184811179,0.839603898459638,1.21888198268705,1.09201826143071,2.53259932040391,0.00268294452244888,0.00111446498231982,0.00208240333735283,0.00200178823734861,0.00387456081488081,0.208240333735283,0.200178823734861,0.387456081488081,0.0313557143144276,0.016098592462259,0.0233708827875487,0.0209383936691699,0.0485601417575322
35,2,"TC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"TC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"UC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"UC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"UC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"UC","medBMI","leg_tot",7.95298249780308,2.90031547728201,6.57169200099377,6.03000631673281,11.0500556011613,0.0261211160894775,0.0113574666779908,0.0201547169794915,0.0190485068474329,0.0382651645750102,2.01547169794915,1.90485068474329,3.82651645750102,0.152490745131724,0.0556107433117047,0.126005836211076,0.115619537279454,0.211874125566545
35,2,"UC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"UC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"AA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"AA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"AA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"AA","medBMI","leg_tot",0.86960826921783,0.222287115975755,0.981603244454141,0.631999940613868,1.01202086887093,0.0213141947126916,0.00561670930568371,0.0238511453055568,0.0153252777218447,0.025146703699603,2.38511453055568,1.53252777218448,2.5146703699603,0.00946963233672096,0.00242060400756512,0.0106892058810272,0.0068821874012604,0.0110204397595212
35,3,"AA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"AA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"AFF","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"AFF","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"AFF","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"AFF","medBMI","leg_tot",0.24255531811329,0.11315006553183,0.305262051670161,0.121601788612634,0.310208124090606,0.0220427483684264,0.00726506245521084,0.0260952678161918,0.0142773561793644,0.0263634990268876,2.60952678161918,1.42773561793644,2.63634990268876,0.00264131536595806,0.00123215194403115,0.00332416272705134,0.00132418730411228,0.00337802317087455
35,3,"AFF","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"AFF","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"APCA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"APCA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"APCA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"APCA","medBMI","leg_tot",0.0757883064778383,0.0181792856722636,0.0747595273913122,0.0589759693177167,0.093475105861507,0.00516389496301247,0.00199927044095379,0.00466119366846494,0.00352381308564204,0.0072312729407483,0.466119366846494,0.352381308564204,0.72312729407483,0.000825299647177206,0.000197964023059943,0.00081409671816887,0.000642221061953378,0.00101790072205812
35,3,"APCA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"APCA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"BC","direct","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,3,"BC","direct","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,3,"BC","medBMI","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,3,"BC","medBMI","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,3,"BC","medSBP","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,3,"BC","medSBP","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,3,"CC","direct","dairy_tot",90.7898270472584,9.17258183466911,86.0080466094202,85.0467420411223,100.597425425557,0.0742309488720732,0.00597823516199104,0.0719768750763804,0.0698209124560124,0.0805569480144729,7.19768750763804,6.98209124560124,8.05569480144729,0.988659276234023,0.0998851789104179,0.936587896206806,0.926119733532158,1.09545949195902
35,3,"CC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"CC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"CC","medBMI","leg_tot",2.54843712940418,1.08793584389324,2.55075434594983,1.51391501894221,3.58098960580234,0.00207888083933396,0.000855525295406737,0.00213462965555663,0.00124373376976283,0.00286664141511582,0.213462965555663,0.124373376976283,0.286664141511582,0.0277513030900826,0.0118471187686332,0.0277765365078278,0.0164858352040712,0.0389953225710106
35,3,"CC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"CC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"CM","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"CM","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"CM","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"CM","medBMI","leg_tot",2.22767802066036,0.688955554946123,2.29845835310106,1.54568428062127,2.84950847812486,0.0176563447332503,0.00314449274043052,0.0165310608385964,0.0152944022991908,0.0209747784777656,1.65310608385964,1.52944022991908,2.09747784777656,0.0242583845703561,0.00750240773072397,0.0250291496936998,0.0168317877879632,0.031029830997907
