"age","race","disease_type","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
35,2,"CMD","leg_tot",222.832626958527,37.9973864749788,226.752434816672,185.213535850651,257.119881386981,0.0627336733425898,0.0112937261360017,0.0623093547708372,0.0521906498004888,0.0736373676706805,6.23093547708372,5.21906498004888,7.36373676706804,4.27260003828148,0.728563124366012,4.34775856166899,3.55129036159063,4.93002497009294
35,2,"Cancer","dairy_tot",104.236195289882,15.6920186224995,106.256558695283,88.5630821070682,118.191999578106,0.0280591569847884,0.00413006186032486,0.0292850740279038,0.0237464333244059,0.0313298511585227,2.92850740279038,2.37464333244059,3.13298511585227,1.99862819940078,0.300879275545601,2.03736671306047,1.69811141737072,2.2662172448201
35,2,"Cancer","leg_tot",41.0848032819405,0.666962225144629,41.0457951787107,40.4685808957113,41.7341825559152,0.0110625161563944,0.000244737634701322,0.0110516256999965,0.0108348165534693,0.0112994726472577,1.10516256999965,1.08348165534693,1.12994726472577,0.787761354659598,0.0127883554019027,0.787013412019295,0.775945886579678,0.800212573983775
35,3,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"CMD","leg_tot",87.542643689025,7.52861229484062,85.7943810024231,81.279594607523,95.2917160541387,0.0541351232564524,0.00538811482921465,0.0521156907747665,0.0501518106552675,0.0598349534670703,5.21156907747665,5.01518106552675,5.98349534670703,0.953298949497427,0.0819831100525095,0.934261176449317,0.885097238211945,1.0376827678738
35,3,"Cancer","dairy_tot",90.7898270472584,9.17258183466911,86.0080466094202,85.0467420411223,100.597425425557,0.0148949993215026,0.00138420224898149,0.0144097696866085,0.0138482911159775,0.0163541527166878,1.44097696866085,1.38482911159775,1.63541527166878,0.988659276234023,0.0998851789104179,0.936587896206806,0.926119733532158,1.09545949195902
35,3,"Cancer","leg_tot",44.7258034703313,6.30885932670794,45.6912712944944,38.3749320736762,50.2560272164479,0.00735208326502904,0.00114818171288482,0.00742852237875547,0.00623063843055682,0.0084085548528338,0.742852237875547,0.623063843055682,0.84085548528338,0.487043338731619,0.0687005636937567,0.497556837339424,0.417885283003589,0.547264920643013
35,4,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,"CMD","leg_tot",34.4308729665442,2.4103430879894,34.3617612951287,32.1711255600611,36.7493652937306,0.0474091412573635,0.00531444923909143,0.0455176808407106,0.0434100921104968,0.0530159317583851,4.55176808407106,4.34100921104968,5.30159317583851,0.692327643170636,0.0484665942383111,0.690937962443308,0.646889190372427,0.738947324587075
35,4,"Cancer","dairy_tot",56.1010299416968,7.59460050673125,53.1800341556953,50.5395778689387,64.1453284325561,0.0135909533080036,0.00175693319341273,0.0129959788816056,0.0122481233006553,0.0154395115777901,1.29959788816056,1.22481233006553,1.54395115777901,1.12806590401354,0.152710385088313,1.06933122917103,1.01623757454074,1.28981870710248
35,4,"Cancer","leg_tot",37.3425580999846,4.99108360570444,34.5003018778676,34.4257114884123,42.6753225003562,0.00905081283595433,0.00120688265399794,0.00843108135848702,0.0082872687456282,0.0103411286821277,0.843108135848702,0.828726874562819,1.03411286821277,0.750875101669539,0.100359498667448,0.693723702881093,0.692223857420162,0.858105034889095
45,1,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,"CMD","leg_tot",1352.87941091184,56.6165075819638,1377.25742375605,1292.61243068816,1392.42508021795,0.0574639515600716,0.00244537449828524,0.058512439855259,0.0548613292006741,0.0591753588685598,5.8512439855259,5.48613292006741,5.91753588685599,5.73640806309748,0.240062335177898,5.8397744299103,5.48086718598364,5.90408752842044
45,1,"Cancer","dairy_tot",726.025702562112,134.970393419281,766.401838566511,585.021646754155,832.710042766329,0.0117002422269225,0.00202294703441349,0.0122869079616942,0.00959070784163546,0.0133111107376537,1.22869079616942,0.959070784163546,1.33111107376537,3.07845596629062,0.572294357386929,3.24965673279224,2.48057799125289,3.53081328980198
45,1,"Cancer","leg_tot",632.240020355933,85.1511122120953,666.918544827073,541.806485230048,693.196809681349,0.0101942399281032,0.00124099355466093,0.0106593849221577,0.0088814478931288,0.0111116587181313,1.06593849221577,0.88814478931288,1.11116587181313,2.68079085344216,0.361053263679989,2.82783290744052,2.29733933818783,2.93925662279789
45,2,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2,"CMD","leg_tot",484.753313013649,64.0325211931649,473.705445740849,429.300659353557,549.596653855623,0.0543189080589482,0.00747291396352347,0.0526793055712044,0.04804580587888,0.0619856723535986,5.26793055712044,4.804580587888,6.19856723535986,10.496180975521,1.3864720729478,10.2569656650202,9.29548554391946,11.9002094210483
45,2,"Cancer","dairy_tot",244.267746503687,12.9737754414401,246.28381729493,231.197948926933,255.623883907885,0.0209919775335507,0.000723619814024066,0.0212905266971607,0.020223034031263,0.0215071542467701,2.12905266971607,2.0223034031263,2.15071542467701,5.28903754746119,0.280916274965803,5.33269076924691,5.00604214135208,5.53492771505244
45,2,"Cancer","leg_tot",109.511831230548,8.09644571326908,109.814949639605,101.695426368511,117.070585444886,0.00942734375717889,0.000887816350303866,0.009493186124566,0.00855767658870725,0.0102410449133715,0.9493186124566,0.855767658870725,1.02410449133715,2.37121845008244,0.175309290691864,2.37778175886871,2.20197277850603,2.53488530919051
45,3,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,"CMD","leg_tot",177.042193904804,30.1967500472546,186.391814106233,145.432222525907,200.704988112488,0.0420678031712604,0.0065184061126772,0.0435402264360549,0.0353691825167547,0.0475148640506906,4.35402264360549,3.53691825167547,4.75148640506906,2.86081268283515,0.487947215351609,3.0118925551639,2.35002932079982,3.24317815339104
45,3,"Cancer","dairy_tot",200.054503099545,40.4808554759981,210.497775766981,158.131380125838,233.100844305932,0.0159657484649347,0.00327949272242116,0.0166246890700103,0.0126177104452064,0.0187536869703487,1.66246890700103,1.26177104452064,1.87536869703487,3.23266701062911,0.654127370450584,3.40141913823419,2.55523413848718,3.76666057430672
45,3,"Cancer","leg_tot",93.1592699923929,13.1114529731049,97.110158257686,79.4558644512816,103.504420508005,0.00742621780933759,0.000981026398755519,0.00775431038624165,0.00639474958860422,0.00817880733970252,0.775431038624165,0.639474958860422,0.817880733970252,1.50535426182758,0.21186707037772,1.56919639464645,1.28392187045581,1.6725208403033
45,4,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4,"CMD","leg_tot",105.727063882361,11.3918920533806,106.721398941557,94.5131372596277,116.095805704778,0.0613851590372859,0.00629209402526978,0.0587537592924417,0.0569318329940295,0.06807517486366,5.87537592924417,5.69318329940295,6.807517486366,2.24207356068179,0.241579204426264,2.26315966924111,2.00426833400651,2.46195559508163
45,4,"Cancer","dairy_tot",235.67437055689,39.0128621795066,257.24256399424,193.969685362986,259.046091329046,0.0219447281109317,0.00460920439121382,0.0241919866471276,0.017020378052495,0.0249589084136019,2.41919866471276,1.7020378052495,2.4958908413602,4.99776741879313,0.827316144109693,5.45514771936933,4.1133678280332,5.4933937540633
45,4,"Cancer","leg_tot",90.0923220818525,14.0551963094762,97.572584406411,75.0635913186729,98.7628298691574,0.00830787287292491,0.00103914198879563,0.00851813455697502,0.00724660148727189,0.00919042182713534,0.851813455697502,0.724660148727189,0.919042182713534,1.91051946344505,0.298057875424706,2.06914770647957,1.59181658210691,2.09438833820386
55,1,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"CMD","leg_tot",2828.52666861502,270.947823569142,2850.08181631646,2562.57692664809,3076.15453503571,0.0440770543616797,0.00410810512429777,0.044342379510921,0.0400677008693274,0.047860881477177,4.4342379510921,4.00677008693274,4.7860881477177,8.7866289817445,0.841681298440412,8.85358860690938,7.9604738896314,9.55586839246747
55,1,"Cancer","dairy_tot",1809.88144397925,131.67307970063,1842.94568211737,1673.73338117668,1917.9249043644,0.00881121996367363,0.000672409423173456,0.00900851380005628,0.00810954805216785,0.00934519211425415,0.900851380005628,0.810954805216785,0.934519211425415,5.62227569767847,0.409033618473752,5.7249875427911,5.19934084339437,5.95790548361682
55,1,"Cancer","leg_tot",1733.1519294522,144.484741806499,1660.3673447712,1640.57571831929,1887.59503756396,0.00843666245183481,0.00071346626863502,0.00811605153839883,0.00794856130507966,0.00919728287501054,0.811605153839883,0.794856130507966,0.919728287501054,5.38392059090882,0.448832190222368,5.15782014494927,5.09633878063768,5.86368778024558
55,2,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"CMD","leg_tot",861.543025104971,72.1625193357874,846.885827192353,800.286858311658,935.257810124007,0.044334946663538,0.00392984311372975,0.0432994122931599,0.0411402069535199,0.0484098905883775,4.32994122931599,4.11402069535199,4.84098905883775,17.0401033610142,1.42727264041535,16.7502047022868,15.8285429592219,18.4980776227248
55,2,"Cancer","dairy_tot",521.859202651425,93.2361460647144,483.442637059957,455.442908821477,620.92957723412,0.0139544712030947,0.00245369596786824,0.0131455689948445,0.0120642630707119,0.0165322462124901,1.31455689948445,1.20642630707119,1.65322462124901,10.321637450426,1.84407919236741,9.56181207969182,9.00801702899672,12.2811094369792
55,2,"Cancer","leg_tot",285.028416669686,30.4765954632439,301.459220051012,252.442086812794,303.648563652451,0.00762934371096704,0.000891967183985554,0.00801943140740634,0.0066793148113462,0.00824779806861448,0.801943140740634,0.66793148113462,0.824779806861448,5.63745923227213,0.602783983681161,5.962437300417,4.99294768411133,6.00573942250978
55,3,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"CMD","leg_tot",331.800034223832,8.6355339047036,332.00204906132,323.512104455242,339.916251380558,0.0416628416037459,0.00113917199615172,0.0413378714804531,0.040752286152486,0.0428496216598048,4.13378714804531,4.0752286152486,4.28496216598048,5.77614019522642,0.150331673747055,5.77965697009829,5.63185978734897,5.91743134446278
55,3,"Cancer","dairy_tot",325.813373938993,42.4511125406261,336.582059743875,281.893335280893,360.580029662942,0.0114719651330751,0.00156151626198402,0.0118832445543313,0.00985283705378177,0.0127415057043007,1.18832445543313,0.985283705378177,1.27415057043007,5.67192143229796,0.73901010303265,5.85938807639537,4.90733953205075,6.27715668506238
55,3,"Cancer","leg_tot",203.468781065456,22.3535268923743,205.732952129949,181.352516572064,223.660500154029,0.00716022519452269,0.000790077415876769,0.00718623741986828,0.00639890161432055,0.00789943838318107,0.718623741986828,0.639890161432055,0.789943838318107,3.54208584557612,0.389141325708892,3.5815016627718,3.15707490183896,3.89359334469695
55,4,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,"CMD","leg_tot",149.663470441119,13.8723634498189,147.267266550247,137.651398511514,163.712315677966,0.0440876521042037,0.00458732930437757,0.0430695877826555,0.0402436146205192,0.0487970442612041,4.30695877826555,4.02436146205192,4.87970442612041,3.1021138996419,0.287536105849542,3.05244715481537,2.85313654273243,3.39330798965391
55,4,"Cancer","dairy_tot",348.048806843997,22.1744995486504,350.938387125017,325.889534290052,367.751936159076,0.0133070214189345,0.00109406089373709,0.0135276807573542,0.0121898608569973,0.0142366215432149,1.35276807573542,1.21898608569973,1.42366215432149,7.21409865936067,0.459616652378338,7.27399174567934,6.75479762088453,7.62249057446593
55,4,"Cancer","leg_tot",178.955086645378,16.8064274149633,176.107671602657,164.371929526554,195.958546550516,0.00684250817796157,0.000739956996855297,0.0068190395307508,0.00614978842611723,0.00755517627993506,0.68190395307508,0.614978842611723,0.755517627993507,3.70924889058116,0.348351217124766,3.65022977418595,3.40697997843026,4.061684051668
65,1,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"CMD","leg_tot",4951.80575952574,488.258648298646,4915.56887309448,4504.3198027293,5430.09306978875,0.047634783829052,0.00462827275179606,0.0473400989659196,0.0433698551032716,0.052150194688495,4.73400989659196,4.33698551032716,5.2150194688495,22.6534692506012,2.23368056275148,22.4876931211702,20.6063151709276,24.841533040291
65,1,"Cancer","dairy_tot",2040.90287039229,153.945733520233,2097.47277622012,1878.21541599824,2155.5059048327,0.00868907670670252,0.000621900219942183,0.00894192139856281,0.00802864585120898,0.00913458957411481,0.894192139856282,0.802864585120898,0.913458957411481,9.33670112745365,0.704269333233266,9.59549654157401,8.59244026090318,9.86098589200183
65,1,"Cancer","leg_tot",2049.07957926663,212.275295450901,2168.18754354043,1822.20675672745,2174.71063217308,0.00872359706425835,0.000876623457847121,0.00918551585892518,0.0077862560261077,0.00926830712694221,0.918551585892518,0.77862560261077,0.926830712694221,9.37410784977906,0.971114803707451,9.91900172026008,8.33621243166786,9.94884347798139
65,2,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2,"CMD","leg_tot",883.721900480191,36.2353179061976,870.689506339819,856.54953454313,921.971801436569,0.0389129435643909,0.0015747623256391,0.038334339798657,0.037740582681708,0.0405771176479476,3.8334339798657,3.7740582681708,4.05771176479476,35.4991367653078,1.45557386932197,34.975625079429,34.4076219639743,37.0356364996384
65,2,"Cancer","dairy_tot",380.567353667705,64.4730824750416,395.926917516029,314.107855471679,433.971222592655,0.0123766174240165,0.00201901332221855,0.0128448974287841,0.010298626620375,0.0140565702236056,1.28448974287841,1.0298626620375,1.40565702236056,15.2874026647074,2.58988576747825,15.9043968315497,12.6177225147275,17.4326377728712
65,2,"Cancer","leg_tot",232.680152942995,35.3874259588031,247.187965339925,195.086522749813,257.942142598787,0.0075759207897233,0.00118101331520321,0.00800594139483895,0.00632843953139567,0.00845788453370261,0.800594139483895,0.632843953139567,0.845788453370261,9.34676912205966,1.42151402290829,9.9295484060903,7.83663180509712,10.3615440475962
65,3,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3,"CMD","leg_tot",315.856468235932,38.0936859970176,300.232144211987,288.667743640758,356.325868251458,0.0311870241808851,0.00366944227223839,0.0296161370798023,0.028617110034147,0.0350921923635436,2.96161370798023,2.8617110034147,3.50921923635436,11.3434022411939,1.36806444245788,10.7822834737354,10.366969365747,12.7967860689805
65,3,"Cancer","dairy_tot",245.835755758769,27.0799658076038,257.530109249606,217.006539893623,264.724771156704,0.0102168501995515,0.00110060097874725,0.0107661668334267,0.00904053731470165,0.0109262439456074,1.07661668334267,0.904053731470165,1.09262439456074,8.82873755416222,0.972527004272007,9.24871868147028,7.79338946177397,9.5071016883386
65,3,"Cancer","leg_tot",130.176442311301,9.81760271141033,133.122106626789,119.918173257731,137.930896696706,0.00540950178660158,0.000376399058794331,0.0055446746730203,0.00501220753049183,0.00569189908925543,0.55446746730203,0.501220753049183,0.569189908925543,4.67504672521593,0.352581086028537,4.78083482379352,4.30663992062227,4.95353364601863
65,4,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4,"CMD","leg_tot",156.46813452053,13.7908843678074,149.6763513572,147.504663120216,171.204621609675,0.0310008220928321,0.00271044259905712,0.029741183054997,0.0291790042250317,0.0338933331427923,2.9741183054997,2.91790042250317,3.38933331427923,7.52433328863643,0.66318430040983,7.19772595544591,7.09329251189428,8.23299029859053
65,4,"Cancer","dairy_tot",196.6425677222,20.6986522649977,196.936512496521,176.855408711705,216.179873674521,0.0112280829569983,0.000899163804330129,0.0113649797646152,0.0103231538609755,0.0120166497665469,1.13649797646152,1.03231538609755,1.20166497665469,9.4562654741752,0.995369176891397,9.47040086638925,8.50472873037468,10.3957871345938
65,4,"Cancer","leg_tot",108.678330614238,15.303745939806,116.520490526304,92.3168965334139,118.373928769806,0.00621110010842805,0.000836996794865752,0.00657339662983121,0.00531995863682146,0.00679428953684194,0.657339662983121,0.531995863682146,0.679428953684194,5.22618859935889,0.735935693031531,5.60330707822353,4.43939016604579,5.69243632563705
75,1,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,"CMD","leg_tot",10071.5502299851,423.963257314468,9834.13807597566,9820.21754706637,10524.6832438117,0.027248695610519,0.00117425238327412,0.0266146437003068,0.0265321096402838,0.0285042257044346,2.66146437003068,2.65321096402838,2.85042257044346,63.0359159288212,2.65350533281544,61.5499984445334,61.4628725036432,65.8719892156438
75,1,"Cancer","dairy_tot",2156.77890233647,356.870820837734,1983.36720649417,1922.93250064208,2538.02524549682,0.0101222844347246,0.00167073563488212,0.00933952466651002,0.00900427812086396,0.0119056365515675,0.933952466651002,0.900427812086396,1.19056365515675,13.4988686408943,2.23358654289412,12.4135178427972,12.0352685216615,15.8850169385096
75,1,"Cancer","leg_tot",1467.93351369435,155.256195431871,1498.98821341013,1309.47162884405,1599.99890378624,0.00688815250979484,0.000708548059311208,0.00703051380279614,0.00616479651070902,0.00749050140982955,0.703051380279614,0.616479651070902,0.749050140982955,9.18751646423287,0.971718976641254,9.38188191898188,8.19573368767405,10.014088604255
75,2,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2,"CMD","leg_tot",1068.02628067851,297.621177395121,964.968593392594,842.098228184159,1381.55336736589,0.0267926340956745,0.00703828584932102,0.0243239316815688,0.0214714044109289,0.03421226083241,2.43239316815688,2.14714044109289,3.421226083241,55.6169544571107,15.4984795487806,50.2502749999398,43.8518598770603,71.9437265757564
75,2,"Cancer","dairy_tot",424.26515660197,79.2832831355957,387.609752404613,370.825533275541,508.861873496152,0.0165728172996986,0.00340176077757827,0.0149981966483277,0.0142813817598573,0.0202026803932052,1.49981966483277,1.42813817598573,2.02026803932052,22.0934038041462,4.12863880518119,20.1845912751546,19.3105611433242,26.4987371146109
75,2,"Cancer","leg_tot",123.59448063272,9.20318807237726,128.311215729733,113.755219989661,129.424516443316,0.00481362766673221,0.000282127164736774,0.00494028763553994,0.00451286354949576,0.0050067308104821,0.494028763553994,0.451286354949576,0.50067308104821,6.43612308503611,0.479251588787172,6.68174479474742,5.92374832331305,6.73971939350456
75,3,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,"CMD","leg_tot",660.258322096028,96.635781633116,666.431893658811,565.97117370143,749.297934662262,0.0232629965163518,0.00329684871465771,0.0233386810505691,0.0200994433423277,0.0263622178362912,2.33386810505691,2.00994433423277,2.63622178362912,51.3577904641028,7.5167552734406,51.8379979588451,44.0237221931643,58.2836823645103
75,3,"Cancer","dairy_tot",169.840349327224,7.13485007488194,173.686647877104,162.211588275662,174.199756611387,0.0126973263041679,0.000718058293032773,0.0130939217701753,0.011929714244158,0.0131278322180714,1.30939217701753,1.1929714244158,1.31278322180714,13.2109278765425,0.554979956898266,13.5101098608907,12.6175293558801,13.5500217105088
75,3,"Cancer","leg_tot",78.1306434731386,10.2136595435626,78.5915266962069,68.2392032943768,87.6303329122925,0.00583984876197244,0.000788573461663656,0.00577174968242842,0.00512174407382069,0.0066158376677366,0.577174968242842,0.512174407382069,0.66158376677366,6.07734439996256,0.794463271655181,6.11319392007708,5.30794476486765,6.81627194296012
75,4,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,"CMD","leg_tot",383.771192789592,59.0765934649331,398.868703514133,322.623761086776,432.085740376548,0.025275873969201,0.00383523905037072,0.0261817109862479,0.0213244493673181,0.0284573371065939,2.61817109862479,2.13244493673181,2.84573371065939,28.8831651333099,4.44618834508664,30.0194252371211,24.2811225607228,32.5193866176575
75,4,"Cancer","dairy_tot",195.688144856556,18.590505139558,203.524507435138,175.915541300636,208.799840220683,0.0149433806043395,0.00149420578771191,0.0153446904852749,0.013392259886916,0.016153387922968,1.53446904852749,1.3392259886916,1.6153387922968,14.7277677655755,1.39914782543851,15.3175435451394,13.2396535340984,15.7145725844232
75,4,"Cancer","leg_tot",69.3007264842867,9.30384197186456,64.8954343695282,63.111592988386,79.234358277732,0.00529044780340654,0.000708654749833734,0.00502705133447782,0.00476499986306632,0.00603978274233618,0.502705133447782,0.476499986306632,0.603978274233618,5.21567111995667,0.70022036332184,4.88412257748752,4.74986814111712,5.963290359895
