"age","race","disease_type1","riskfactor","V1","V2","V3"
55,3,"Cancer","leg_tot",0.00635746288771278,0.00718623741986828,0.00793697527598701
55,4,"CMD","leg_tot",0.0400948791909331,0.0430695877826555,0.0490984893390224
55,4,"Cancer","leg_tot",0.00759392031936582,0.0061145646837681,0.0068190395307508
65,1,"CMD","leg_tot",0.0473400989659196,0.0524033576212621,0.0431608948999744
65,1,"Cancer","leg_tot",0.009272664562101,0.00771261077174888,0.00918551585892518
65,2,"CMD","leg_tot",0.0377093323071317,0.038334339798657,0.0406951585873839
65,2,"Cancer","leg_tot",0.00848167101469544,0.00800594139483895,0.0062401499596355
65,3,"CMD","leg_tot",0.0296161370798023,0.028564529663323,0.03538040579953
65,3,"Cancer","leg_tot",0.0055446746730203,0.00569964774274149,0.00498418294404296
65,4,"CMD","leg_tot",0.0341118673579394,0.029741183054997,0.0291494158655599
65,4,"Cancer","leg_tot",0.00680591547931619,0.00525398821613674,0.00657339662983121
75,1,"CMD","leg_tot",0.0286036773888623,0.0265277657423878,0.0266146437003068
75,1,"Cancer","leg_tot",0.00703051380279614,0.00751471128388394,0.00611923244270443
75,2,"CMD","leg_tot",0.0213212713966847,0.0243239316815688,0.0347326992087701
75,2,"Cancer","leg_tot",0.00449036754496712,0.00494028763553994,0.00501022781968958
75,3,"CMD","leg_tot",0.0233386810505691,0.0265213513513292,0.0199289571471571
75,3,"Cancer","leg_tot",0.00577174968242842,0.00666026335117387,0.00508753325231502
75,4,"CMD","leg_tot",0.0210688040189534,0.0261817109862479,0.0285771069024016
75,4,"Cancer","leg_tot",0.00475120768036045,0.00502705133447782,0.00609308439538135
