"race","disease_type2","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
2,"Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Other_CVD","leg_tot",194.392843078135,8.77933638659301,194.490564624191,186.011329364705,202.691293477417,0.0157933946532195,0.000818268504497179,0.0157681715141499,0.0150270364430903,0.016581192531558,1.57681715141499,1.50270364430903,1.6581192531558,0.692221117659684,0.0312626841071254,0.692569098155052,0.662375055950209,0.721771395948096
3,"Cancer","dairy_tot",1072.90734861918,18.97666411129,1078.06962461081,1053.19297658823,1088.23378605725,0.0122382742096971,0.000252353847168696,0.0122928694411731,0.01197958046432,0.0124505620083196,1.22928694411731,1.197958046432,1.24505620083196,2.77795352219434,0.0491340570789287,2.79131959969575,2.72690940427333,2.81763647423914
3,"Cancer","leg_tot",568.756504573627,9.63995847680262,564.871886929412,561.825274715582,578.989659429254,0.00648739842001963,0.000113186113773553,0.00646387097614884,0.00639162737683368,0.00660316779049575,0.646387097614884,0.639162737683368,0.660316779049575,1.47261470171181,0.0249596170991891,1.46255671554832,1.45466847884171,1.49911021282089
3,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"DIAB","leg_tot",227.021300807382,1.12100534071532,227.60845146041,225.82266777233,227.720855787361,0.0305384096876662,0.000427599696943078,0.0305925165542976,0.0301116409826546,0.0309191875560412,3.05925165542976,3.01116409826546,3.09191875560412,0.587799704236021,0.00290248802811031,0.589319944755145,0.584696223897456,0.589610980133331
3,"HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"HHD","leg_tot",91.6277002156013,6.09715104461286,89.5831680501448,86.9539509720255,98.039301799815,0.0258299304367425,0.00172520174752604,0.0250420153278108,0.024659497427706,0.0276700912883708,2.50420153278108,2.4659497427706,2.76700912883708,0.237240888388064,0.0157866401432814,0.231947220358313,0.2251396960626,0.253841698538815
3,"HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"HSTK","leg_tot",206.804336196457,34.6009961413962,194.625655219895,180.673649636547,243.286901586444,0.0662227097077737,0.0102655195499857,0.0633233760502858,0.0579989045354987,0.0769109484889134,6.33233760502858,5.79989045354987,7.69109484889134,0.535454282125455,0.0895883127523821,0.503921447759038,0.467797151377046,0.62991432208532
3,"IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"IHD","leg_tot",601.986013866759,75.0139171425006,596.506088926652,533.194517697571,675.435446235037,0.0242078716582856,0.00273175569676389,0.0240116751121895,0.0217011120506287,0.0268813983301242,2.40116751121895,2.17011120506287,2.68813983301242,1.55865198396218,0.194224762844427,1.54446345518724,1.38053820803721,1.74882600934586
3,"ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"ISTK","leg_tot",193.763872887121,28.4901726445218,190.979748522119,167.978561182297,221.915690302198,0.0524602211622146,0.00605524045401938,0.0518213390358626,0.047003331993707,0.0584601601381213,5.18213390358626,4.7003331993707,5.84601601381213,0.501690135549484,0.0737662721274415,0.494481527932116,0.434927243522057,0.574580344051675
3,"OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"OSTK","leg_tot",207.514660523983,16.1096340583962,214.800205204776,190.336786999273,218.49982107002,0.0474720439696202,0.00264794333317196,0.0486430948523385,0.0446506147650039,0.049298079923926,4.86430948523385,4.46506147650039,4.9298079923926,0.537293441834904,0.0417107914596527,0.55615705063874,0.492816782854804,0.565736033331744
3,"Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"Other_CVD","leg_tot",77.1647553921665,5.41514564354313,77.6047009890082,71.8461393001779,82.1094177268397,0.0129800617541332,0.000842844077897036,0.0129714104240495,0.0121830683314465,0.013784408807391,1.29714104240495,1.21830683314465,1.3784408807391,0.199793676785616,0.0140208033182326,0.200932776468262,0.186022806146176,0.212596312694808
4,"Cancer","dairy_tot",1051.95214640245,52.8687821299383,1071.94983088188,995.998965550683,1090.90729544669,0.0142990610834262,0.000867092207134606,0.0147776722696685,0.0133721233243099,0.0148191793342365,1.47776722696685,1.33721233243099,1.48191793342365,4.11152184234906,0.206635970323383,4.18968216248795,3.89283059673709,4.26377681584298
4,"Cancer","leg_tot",499.944214662883,25.4271227844516,498.901063549952,476.247037921099,524.52806985066,0.0067947351731456,0.000391601756413716,0.00687774390156381,0.00639375692946891,0.00712515599766683,0.687774390156381,0.639375692946891,0.712515599766683,1.95401622171899,0.0993811088022331,1.94993909843885,1.86139655255528,2.05010144567082
4,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"DIAB","leg_tot",100.302054804937,10.3628071364655,104.558271398547,89.292314075853,107.694011429451,0.0303799958099307,0.002795715280497,0.031216671142225,0.0274592320433492,0.032589585544062,3.1216671142225,2.74592320433492,3.2589585544062,0.392027423085098,0.0405027054085486,0.408662711629586,0.348996198099214,0.420918652808166
4,"HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"HHD","leg_tot",31.1923563308493,1.00720490675782,31.7232597098998,30.1153888508243,31.8180559386814,0.0197508908169332,0.000459208731941526,0.0199137397551604,0.0192665149891325,0.0200968450472408,1.99137397551604,1.92665149891325,2.00968450472408,0.121914342593639,0.00393662866511388,0.123989361734584,0.117705049107461,0.124359869810013
4,"HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"HSTK","leg_tot",131.37996686087,10.3598601329791,134.312486063457,120.592081985054,139.675210414487,0.0626952808677548,0.00417991550367945,0.0649687327936585,0.0582262480139522,0.0652318795845392,6.49687327936585,5.82262480139522,6.52318795845392,0.513494463833631,0.0404911871382116,0.524956122803365,0.471330355464869,0.54591616207812
4,"IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"IHD","leg_tot",323.455195808829,30.2450948337308,327.958126333775,293.048442021399,350.034458650055,0.026646739290619,0.00221001996033695,0.0268389506075128,0.0244714944667519,0.0286586044951265,2.68389506075128,2.44714944667519,2.86586044951265,1.26421444847788,0.118212000857717,1.28181401065493,1.14537060868964,1.36809866041562
4,"ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"ISTK","leg_tot",81.5610864035152,9.83466831291665,81.7464346642559,72.1406230132271,90.8240037721738,0.0569914278661834,0.00893166373680367,0.0608440046189317,0.0474832392156535,0.0632249262768773,6.08440046189317,4.74832392156535,6.32249262768773,0.318778938168049,0.0384384914457368,0.319503366009261,0.28195935362071,0.354982759050357
4,"OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"OSTK","leg_tot",135.446295524247,20.872148774614,137.090033589298,114.965335401659,154.530078291542,0.0508464004462852,0.00704644532329277,0.0499834438526166,0.0445567902195741,0.0578695237776146,4.99834438526166,4.45567902195741,5.78695237776146,0.529387581381632,0.0815781363031259,0.535812079853989,0.449338393607945,0.603975945453814
4,"Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"Other_CVD","leg_tot",40.5104947713559,2.95995929394945,41.5281236454966,37.3935703305558,42.7624346691365,0.0129423745917679,0.00122094199292594,0.0134296621712609,0.011646869015925,0.0138236857250418,1.34296621712609,1.1646869015925,1.38236857250418,0.15833399329657,0.0115689077028428,0.162311363709989,0.14615159225948,0.167135629482252
