age,female,race,outcome,disease_type,disease_type1,disease_type2,disease_type3,pathway,riskfactor,V1,V2,V3
65,0,2,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
65,0,2,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,0,3,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,0,3,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
65,0,3,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,0,4,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,0,4,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
65,0,4,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,0,1,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,0,1,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
75,0,1,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,0,2,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,0,2,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,0,2,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
75,0,3,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,0,3,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
75,0,3,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,0,4,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,0,4,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
75,0,4,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,1,1,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,1,1,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
25,1,1,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,1,2,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,1,2,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
25,1,2,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,1,3,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,1,3,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
25,1,3,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,1,4,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
25,1,4,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,1,4,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,1,1,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,1,1,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
35,1,1,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,1,2,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,1,2,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
35,1,2,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,1,3,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,1,3,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
35,1,3,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,1,4,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,1,4,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
35,1,4,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,1,1,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
45,1,1,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,1,1,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,1,2,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,1,2,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
45,1,2,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,1,3,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,1,3,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
45,1,3,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,1,4,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,1,4,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
45,1,4,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,1,1,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,1,1,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
55,1,1,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,1,2,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,1,2,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
55,1,2,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,1,3,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,1,3,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
55,1,3,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,1,4,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,1,4,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
55,1,4,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,1,1,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,1,1,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
65,1,1,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,1,2,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
65,1,2,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,1,2,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,1,3,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,1,3,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
65,1,3,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,1,4,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,1,4,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
65,1,4,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,1,1,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,1,1,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
75,1,1,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,1,2,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
75,1,2,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,1,2,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,1,3,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,1,3,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
75,1,3,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,1,4,LC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,1,4,LC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
75,1,4,LC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,1,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,0,1,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.007795021761169355,0.013434306677203623,0.01693522862195586
25,0,1,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,2,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,0,2,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.018201703206686324,0.011395228173071809,0.012898021393384434
25,0,2,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,3,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,0,3,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.016133862262079732,0.00965763890027698,0.01958157353965742
25,0,3,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,4,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,0,4,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.005787769211539713,0.015392243520203552,0.016313384695671826
25,0,4,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,0,1,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,0,1,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,0,1,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.012776425320909689,0.0148494111026748,0.005787781023628848
35,0,2,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,0,2,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.02350719378694396,0.02725454125938399,0.016161282101645098
35,0,2,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,0,3,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,0,3,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.014755093943678582,0.004592893810178942,0.011225850351470007
35,0,3,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,0,4,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,0,4,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.007708131510985131,0.013115539900819373,0.013503969684098633
35,0,4,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,1,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,0,1,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.011128514606672552,0.012803472960549222,0.013851998793487093
45,0,1,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,2,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,2,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,0,2,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.014180448614886732,0.005073615769348841,0.018475638784707597
45,0,3,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,0,3,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.013776274524497796,0.006174321926496223,0.007685316463475729
45,0,3,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,4,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,0,4,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.007330509106870583,0.011953262661327315,0.019106387853398233
45,0,4,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,0,1,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,0,1,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.015558275995639326,0.016135941976422905,0.023022832483069987
55,0,1,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,0,2,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,0,2,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,0,2,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.013623900818282493,0.011484505289133614,0.009771366919307974
55,0,3,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,0,3,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.00554096404753148,0.013202002049446639,0.013347537087451263
55,0,3,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,0,4,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,0,4,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.007521334165735462,0.011783093708319297,0.009191897869562926
55,0,4,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,0,1,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,0,1,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.017731889940666837,0.013437212389217894,0.009511261290951697
65,0,1,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,0,2,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,0,2,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.01403947054628763,0.013210638991255704,0.008992713944082277
65,0,2,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,0,3,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,0,3,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.013966250214144885,0.009629649166129763,0.006307502481186779
65,0,3,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,0,4,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,0,4,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.010286565344440626,0.011281906290518423,0.014305000799756077
65,0,4,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,0,1,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,0,1,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,0,1,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.011874376382535898,0.013010693171947738,0.008375957878364253
75,0,2,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,0,2,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.0075375057385839795,0.012867927295566402,0.009356015885757685
75,0,2,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,0,3,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,0,3,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.005063355676573711,0.0077661940723673245,0.01264041335616371
75,0,3,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,0,4,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,0,4,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.005638575432644516,0.014426191804371692,0.0034862651987006303
75,0,4,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,1,1,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,1,1,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,1,1,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.012294133201126876,0.012121678807218489,0.005139780180617765
25,1,2,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,1,2,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.028973472681318863,0.017223307450551194,0.010754209335548909
25,1,2,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,1,3,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,1,3,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.009022979986306185,0.01829368066901232,0.009832150672962286
25,1,3,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,1,4,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,1,4,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.006537595301786687,0.014944166517166771,0.024322592371079223
25,1,4,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,1,1,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,1,1,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.005711184342348128,0.023660955171552714,0.01801595659806044
35,1,1,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,1,2,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.013361189339023012,0.011371358783013845,0.015187722144997005
35,1,2,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,1,2,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,1,3,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,1,3,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.00908899881099919,0.008383826155844012,0.004095838595266068
35,1,3,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,1,4,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,1,4,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.011311295420406747,0.006331847206587576,0.005537804105118499
35,1,4,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,1,1,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,1,1,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.015807428682644786,0.01127681178532677,0.01469293086311435
45,1,1,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,1,2,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,1,2,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,1,2,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.01343327736100197,0.008247515181133253,0.014900164936386425
45,1,3,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,1,3,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.019144533639760323,0.008302988069549119,0.013477331609993579
45,1,3,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,1,4,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,1,4,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.012147304342892545,0.011619584063182916,0.01422583695393567
45,1,4,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,1,1,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,1,1,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.01110103591349145,0.011125650415657709,0.02068209919421731
55,1,1,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,1,2,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,1,2,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,1,2,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.008832607480461618,0.012740240350941541,0.018180352290668507
55,1,3,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,1,3,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.010909751365528776,0.011581702551027764,0.015443798285125253
55,1,3,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,1,4,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,1,4,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.019224288628928787,0.004932601295447011,0.010744783901002135
55,1,4,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,1,1,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,1,1,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.009401414298989802,0.005532035781048811,0.013527738894481204
65,1,1,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,1,2,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,1,2,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.0076052243018645636,0.010428031441578688,0.017715898583804988
65,1,2,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,1,3,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,1,3,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.010774010294368929,0.014423384112892705,0.006257624712394375
65,1,3,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,1,4,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
65,1,4,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.013651761632818905,0.011293217580736599,0.010249208301731805
65,1,4,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,1,1,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,1,1,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.020652530856516686,0.008031057976133514,0.012350384820468322
75,1,1,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,1,2,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,1,2,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.010123226671605062,0.009581469342994989,0.016568693904240407
75,1,2,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,1,3,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,1,3,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.014509117426700599,0.017898588521267335,0.00913153719441088
75,1,3,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
75,1,4,LVC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.010693995277099836,0.010755342604366322,0.022564148156282184
75,1,4,LVC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
75,1,4,LVC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,1,MLPC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0.057476153073166,0.024686295156201216,0.04789729324030544
25,0,1,MLPC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
25,0,1,MLPC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,2,MLPC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0.0498665099101218,0.03933120372386742,0.03400863325548552
25,0,2,MLPC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
25,0,2,MLPC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,3,MLPC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0.02410029412953103,0.033903125235161334,0.049991918813922676
25,0,3,MLPC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
25,0,3,MLPC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,4,MLPC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
25,0,4,MLPC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,4,MLPC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0.04286025533749055,0.04071450962680138,0.04522756926721621
35,0,1,MLPC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0.04010284056848296,0.061693592964161124,0.03198033563574502
35,0,1,MLPC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
35,0,1,MLPC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,0,2,MLPC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0.049294703114031765,0.06304077254301962,0.04423427803652407
35,0,2,MLPC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
35,0,2,MLPC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,0,3,MLPC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0.031070159585469208,0.02763566050017938,0.023242364207759363
35,0,3,MLPC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
35,0,3,MLPC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,0,4,MLPC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0.013029406795388589,0.03694372204537503,0.020455208647664324
35,0,4,MLPC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
35,0,4,MLPC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,1,MLPC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0.04183595897136767,0.04754392903127796,0.021104851129040973
45,0,1,MLPC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
45,0,1,MLPC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,2,MLPC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0.04261811544986189,0.042500185152596605,0.0348141354134402
45,0,2,MLPC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
45,0,2,MLPC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,3,MLPC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0.026798080357659872,0.017007161297268678,0.032285840381721595
45,0,3,MLPC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
45,0,3,MLPC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,4,MLPC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0.024774253681228656,0.04628538039239523,0.04257651088631418
45,0,4,MLPC,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
45,0,4,MLPC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,0,1,MLPC,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,0,1,MLPC,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0.02157414796779899,0.034908428374460905,0.02487263329560073
