"female","race","pathway","disease_type","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
0,2,"medBMI","Cancer","leg_tot",181.671146997443,10.0353850848035,182.186032346098,171.928120676137,190.976520772393,0.00411155292344396,0.000270717960181894,0.00409326498342864,0.00386258372923634,0.00437606686666461,0.409326498342864,0.386258372923634,0.437606686666461,1.42995216493047,0.0789895416256041,1.43400488013136,1.35326380901162,1.50319571292857
0,2,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"direct","CMD","leg_tot",408.537018625553,30.2274192765211,410.381541062161,379.077174217454,436.429018962534,0.0140236110938521,0.00100424403931118,0.0141571151966906,0.013019183837295,0.0149145598629964,1.41571151966906,1.3019183837295,1.49145598629964,2.13672905590161,0.158095355153756,2.14637627146564,1.98264826845939,2.28260971011442
0,3,"direct","Cancer","dairy_tot",579.094548724445,25.9149037856297,591.198932490674,551.435082237412,596.465289010182,0.0171689390147164,0.000752970680152587,0.0175481107581002,0.0163640747552773,0.0176515072922793,1.75481107581002,1.63640747552773,1.76515072922793,3.02877852424892,0.135540049922385,3.09208683492319,2.88411406786155,3.11963091656315
0,3,"direct","Cancer","leg_tot",79.9747133431333,8.81047666666267,84.5695684576042,70.5542727191072,85.489527119859,0.00237099220426057,0.000259289160867763,0.00250231994756253,0.00209381438376691,0.00253654144294755,0.250231994756253,0.209381438376691,0.253654144294755,0.41828349928382,0.0460805279123458,0.442315496344402,0.369012739761287,0.447127061304859
0,3,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"medBMI","CMD","leg_tot",444.688231442002,20.2963806559478,449.163575122517,423.859464973508,461.712955782057,0.0152655240654241,0.000673031269153073,0.0154949963361137,0.0145571269668934,0.0157788697338687,1.54949963361137,1.45571269668934,1.57788697338687,2.32580701777363,0.106154067563097,2.34921394650061,2.21686846757431,2.41484967855501
0,3,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"medBMI","Cancer","leg_tot",136.770741379918,15.8289294479999,129.41586091693,126.130272047936,153.66285910544,0.00405533331573328,0.000472992061666637,0.00382927211536803,0.00374236427830608,0.00456045437347095,0.382927211536803,0.374236427830608,0.456045437347095,0.715337910103888,0.0827884180218145,0.676870436970557,0.659686160192541,0.803687012178567
0,3,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"direct","CMD","leg_tot",232.625651774704,22.2183958456609,242.272038551592,208.967296175434,248.084578613618,0.0163156580426534,0.00149613035624995,0.0169814931956259,0.0147211606252558,0.0173441955800246,1.69814931956259,1.47211606252558,1.73441955800246,1.83398952151163,0.175166860812083,1.91004034451543,1.64747021061776,1.95586563285227
0,4,"direct","Cancer","dairy_tot",635.880404302461,52.9577243907088,624.739050481926,591.147717626989,690.083241725387,0.0208964075232427,0.00175189540319054,0.0207788123775,0.0192848992727313,0.0226078716476355,2.07788123775,1.92848992727313,2.26078716476355,5.01319604922482,0.417511615226874,4.9253591060226,4.66052953112589,5.44052396904563
0,4,"direct","Cancer","leg_tot",98.2122449849235,7.56478644199556,102.15644924695,90.1237443433416,102.948172003783,0.00322853095664184,0.000270759190321353,0.00337162222361907,0.00293901720964575,0.00339641712670728,0.337162222361908,0.293901720964575,0.339641712670728,0.774292202138258,0.0596397644079671,0.805387780945122,0.71052354503518,0.811629617255502
0,4,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"medBMI","CMD","leg_tot",203.541211445513,23.4012450773469,207.852597204318,179.762489987257,223.655255008783,0.0142786419499496,0.00162953312279328,0.0146471678247251,0.0126039435088848,0.0156400933974552,1.46471678247251,1.26039435088848,1.56400933974552,1.60469168442518,0.184492285931327,1.63868207303676,1.41722342519975,1.76326811333076
0,4,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"medBMI","Cancer","leg_tot",101.126513218234,19.2060629354686,101.493540375032,82.7272657521557,119.213787601035,0.00331977942799613,0.000607408635559015,0.00330739656519377,0.00274809388028412,0.00390199040909016,0.330739656519377,0.274809388028412,0.390199040909016,0.797267903063719,0.151418031091671,0.800161496072667,0.652210697209361,0.939865554860472
0,4,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"direct","CMD","leg_tot",4714.59228362417,412.329133118735,4639.31478447458,4359.79952807514,5133.37091345035,0.0175697909231422,0.00151357194043907,0.0173400223523744,0.016242029432036,0.019092855699401,1.73400223523744,1.6242029432036,1.9092855699401,5.95055873968026,0.520424371631638,5.8555466679001,5.50275434742334,6.47912339295032
1,1,"direct","Cancer","dairy_tot",3455.00374189987,276.898301554669,3568.34765800901,3160.86230076081,3652.80285434617,0.00795178176007219,0.000621638361116653,0.00820560785467915,0.00729150416527357,0.00839630717445488,0.820560785467915,0.729150416527357,0.839630717445488,4.36075941993995,0.349489310887377,4.50381731127352,3.98950654843465,4.61041308381171
1,1,"direct","Cancer","leg_tot",614.009029142684,125.087137369668,655.627715183349,482.528274260001,710.1139008908,0.00141355337108306,0.000289715441794471,0.00150698894389345,0.00110956666888743,0.00163811983638986,0.150698894389345,0.110956666888743,0.163811983638986,0.77497619620226,0.157879687938673,0.827505539368053,0.609026754978156,0.896275695735441
1,1,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"medBMI","CMD","leg_tot",4338.84454764426,325.822867414529,4165.88049463082,4137.47226971078,4687.23627063917,0.0161703225130839,0.0012080101627715,0.015570502164664,0.0153891579315426,0.0174613343907822,1.5570502164664,1.53891579315426,1.74613343907822,5.4763058584679,0.411239826191461,5.25799795496485,5.2221422964249,5.91603113848851
1,1,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"medBMI","Cancer","leg_tot",2828.97145246291,180.181415959964,2876.11439195541,2642.21543944423,2975.65596691296,0.00651173970516683,0.000416183217373842,0.00663589346041144,0.00607702254490835,0.0068409261734674,0.663589346041144,0.607702254490835,0.68409261734674,3.57060797372252,0.227417353392927,3.63010979566919,3.3348924423252,3.75574695646516
1,1,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"direct","CMD","leg_tot",847.711694745442,158.505698775936,826.1735357991,707.331255874998,1006.39956872028,0.0184725515812887,0.00335630159010902,0.0179929392593537,0.0155124105160859,0.0218403631201363,1.79929392593537,1.55124105160859,2.18403631201363,5.51257632846049,1.03074520313265,5.372516039211,4.59969770581923,6.54450619696381
1,2,"direct","Cancer","dairy_tot",881.011772156068,53.3036635725625,902.227867287836,824.459903598158,919.529959851975,0.013298959767594,0.000704682992905066,0.0135852283627939,0.0125506441606864,0.0138039470685818,1.35852283627939,1.25506441606864,1.38039470685818,5.72912308558037,0.346627887584548,5.86708902910893,5.36137247664703,5.97960264251443
1,2,"direct","Cancer","leg_tot",59.406792889291,4.69104663587517,60.5833500040818,54.5566581327112,63.2568540982986,0.000897037389435186,7.10371351395141e-05,0.000922832502122053,0.00082201294607142,0.000950135987015116,0.0922832502122053,0.082201294607142,0.0950135987015116,0.386315869252695,0.0305053626143438,0.393966891339898,0.35477597400919,0.411352395722077
1,2,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"medBMI","CMD","leg_tot",844.707055906103,132.733347476088,869.507180193085,709.732026650176,958.601979518097,0.0184085385374906,0.00279488209614164,0.0189366872707364,0.015564733899757,0.0208034167519652,1.89366872707364,1.5564733899757,2.08034167519652,5.49303749108927,0.863150424642573,5.65430998377129,4.61530965529137,6.23368370810746
1,2,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"medBMI","Cancer","leg_tot",420.083958094799,11.0264825075132,416.935222149076,411.272390569464,431.571951173998,0.00634405580287923,0.000216242727273408,0.00627797079956563,0.00617403675404678,0.00657024710452824,0.627797079956563,0.617403675404678,0.657024710452824,2.73175998126907,0.071704008372037,2.71128409619333,2.67445932249807,2.80646514235444
1,2,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"direct","CMD","leg_tot",384.463047446346,28.0879067928015,380.572809798675,359.62553225141,412.607264641804,0.0161418518151861,0.00110662358753021,0.0157507071341686,0.0153072597456814,0.0173089168635557,1.57507071341686,1.53072597456814,1.73089168635557,1.97135445348108,0.144022216212283,1.95140705577205,1.84399879077653,2.11566540423831
1,3,"direct","Cancer","dairy_tot",493.812799894736,40.8287166790054,481.327158941706,461.716867438634,536.521527160914,0.00915680610488165,0.000801053987028892,0.00892961979633933,0.00851566997725862,0.00999105059476566,0.892961979633933,0.851566997725862,0.999105059476566,2.53205104814216,0.20935138757726,2.46803026887401,2.36747746998886,2.75104228867338
1,3,"direct","Cancer","leg_tot",35.1202887729339,4.91565937682846,37.6221233028457,29.8652235711611,38.2487946242818,0.000651362311402693,9.40473569987634e-05,0.000697968628581164,0.000550856089648765,0.000712253163554921,0.0697968628581164,0.0550856089648765,0.0712253163554921,0.180081123894558,0.0252053014422906,0.19290941174998,0.153135501271895,0.196122701840113
1,3,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"medBMI","CMD","leg_tot",368.19434237557,53.1280330074698,367.256965128171,318.126988654762,419.058466756666,0.0154522016637362,0.00213812477140851,0.0151996063612045,0.0135389950582464,0.0175801142763781,1.51996063612045,1.35389950582464,1.75801142763781,1.88793581440337,0.272416777554107,1.88312936337114,1.63121283052466,2.14874428165946
1,3,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"medBMI","Cancer","leg_tot",316.890761077641,10.4527758992707,315.094817289193,307.834443471732,327.473630903732,0.00587491966928624,0.000209442492438544,0.00586869758849169,0.00567865954755523,0.00607646855969262,0.586869758849169,0.567865954755523,0.607646855969262,1.62487400874228,0.0535971570145314,1.61566521271084,1.57843726491701,1.67913822919428
1,3,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"direct","CMD","leg_tot",232.177734198478,46.9113790586191,212.723868704253,198.853005867975,282.038248199071,0.0192066549737572,0.00381221302358893,0.017659192055532,0.0164738797243207,0.0232547737036851,1.7659192055532,1.64738797243207,2.32547737036851,1.79964087596873,0.363616414784135,1.64885134544004,1.54133642015533,2.18611643273151
1,4,"direct","Cancer","dairy_tot",416.071742099987,27.050367495917,402.621798845995,398.594604643607,444.98133132226,0.00964551900122002,0.000766288569562043,0.00923787044435506,0.00917265427738974,0.0104648849983855,0.923787044435506,0.917265427738974,1.04648849983855,3.22502808894913,0.209671040264408,3.12077576801533,3.08956044356959,3.44911020712241
1,4,"direct","Cancer","leg_tot",41.1231290100328,2.29106572764044,40.0650582074856,39.5779568539872,43.5676613482435,0.000953310667246333,6.8014609356897e-05,0.000929046031003758,0.000902170489940586,0.00102507578535827,0.0929046031003758,0.0902170489940586,0.102507578535827,0.318750909382747,0.0177583589021854,0.31054966014364,0.306774071973992,0.337698808644744
1,4,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"medBMI","CMD","leg_tot",175.502853085909,19.2778399024369,178.015230330708,156.238163722845,192.632021790894,0.014522356817326,0.00156331124390123,0.0147778674784739,0.0129435717925161,0.0158839577801603,1.47778674784739,1.29435717925161,1.58839577801603,1.36034624229961,0.14942513246834,1.37982001656656,1.21102304143241,1.49311673503989
1,4,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"medBMI","Cancer","leg_tot",259.482327449693,13.6503625697091,262.675527634034,245.426271944416,270.82416279828,0.00601540945773919,0.000414198002521743,0.00609103461491096,0.0055947308304374,0.00637180670144497,0.609103461491096,0.55947308304374,0.637180670144497,2.01128245428899,0.105805798032476,2.03603337881984,1.90233207569429,2.09919454703245
1,4,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
