"age","race","outcome","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,1,"HHD","leg_tot",11.2347769244017,1.99599913001311,11.9893488927422,9.12238827418641,12.7057794015276,0.0474952541423566,0.00716968499912648,0.0514758456953636,0.0398312923027306,0.0517757131619266,5.14758456953636,3.98312923027306,5.17757131619266,0.0299690375800033,0.0053243756720343,0.0319818764488282,0.0243341900643063,0.0338929720571991
25,1,"HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"HSTK","leg_tot",15.2489801904684,1.18144221482779,15.645277474199,14.0065843893687,16.1545233003972,0.149223072457499,0.0232124218941004,0.146980169921269,0.128201847608785,0.172150764462008,14.698016992127,12.8201847608785,17.2150764462008,0.0406770213115923,0.00315152551519503,0.0417341538446985,0.0373629006394206,0.0430925793306237
25,1,"IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"IHD","leg_tot",32.3671517431194,4.20919520041279,31.1014141683775,29.0443300068026,36.7658504179668,0.0596537620487836,0.006218966104802,0.0589041492326434,0.0540966071045451,0.0658480878867413,5.89041492326434,5.40966071045451,6.58480878867413,0.0863401555255064,0.0112281294049333,0.0829637701109038,0.0774764486484219,0.098073790005003
25,1,"ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"ISTK","leg_tot",11.0536108505553,2.46522670313763,12.1712053961019,8.42471278522938,12.7325535521667,0.159450874791832,0.0397579519850889,0.162817598461156,0.120351665178867,0.195688369285873,16.2817598461156,12.0351665178867,19.5688369285873,0.0294857727219774,0.00657605150566828,0.0324669830441819,0.0224731239222819,0.033964392747799
25,1,"KC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"KC","leg_tot",8.7412836557582,1.10832979749222,8.28891617316071,7.94859658308728,9.91848308863699,0.0133324668020985,0.00116092690416459,0.0130421473625881,0.012379147003955,0.0145325581238257,1.30421473625881,1.2379147003955,1.45325581238257,0.0233175843311937,0.00295649638400369,0.0221108831944324,0.0212030725051102,0.0264577921235244
25,1,"LC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"LC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"LVC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"LVC","leg_tot",1.04559429449685,0.462301040989767,1.07784412002885,0.593504327666034,1.47027190962546,0.0115948026544164,0.00117929256674911,0.0111420696304089,0.0107306170468261,0.0128438113324131,1.11420696304089,1.07306170468261,1.28438113324131,0.00278914792132214,0.00123319914261981,0.00287517510635845,0.00158318706454113,0.00392198567082229
25,1,"MLPC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"MLPC","leg_tot",18.3564398183494,5.35397262140408,21.0001298931709,12.6351070874326,21.8306359856681,0.0407813169358769,0.00983741596122801,0.0448979462271578,0.0303214992228423,0.0477419997513227,4.48979462271578,3.03214992228423,4.77419997513227,0.0489662445861584,0.0142818507009842,0.0560183514268489,0.0337044519600729,0.0582337463976571
25,1,"MMC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"MMC","leg_tot",0.2861887738485,0.0546489352015212,0.310638124336043,0.227936482494546,0.323659117288042,0.00447385349142954,0.000382892240761366,0.00429412699786211,0.00421789979702054,0.00488257470537085,0.429412699786211,0.421789979702054,0.488257470537085,0.00076341543549584,0.000145777348654279,0.000828634665792829,0.000608026047664189,0.00086336847757505
25,1,"OC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"OC","leg_tot",1.48474771896812,0.234443251935847,1.39727777861004,1.31114787336921,1.73269701387141,0.00305841664167197,0.000314252419372906,0.00312376435591571,0.00273698498646331,0.00332430273977345,0.312376435591571,0.273698498646331,0.332430273977345,0.0039606002403069,0.000625383011600628,0.0037272720712341,0.00349751847805699,0.00462201094626869
25,1,"OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"OSTK","leg_tot",6.12282534760222,1.67139292920828,5.20579951228364,5.11543070979782,7.90969194542742,0.131743938101817,0.0331309492795263,0.122017959806245,0.105437222417415,0.166317735337455,12.2017959806245,10.5437222417415,16.6317735337455,0.0163327838347675,0.00445848082640609,0.0138865953696628,0.0136455344161627,0.0210992934487115
25,1,"OTH","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"OTH","leg_tot",9.33262026390538,1.48079047135244,8.52244253370199,8.43813361316217,10.9157579853215,0.0288054359970339,0.00567797189946814,0.0272461387107592,0.0242288370558761,0.0347074376315252,2.72461387107592,2.42288370558761,3.47074376315252,0.0248949889517966,0.00395004418714217,0.0227338203761918,0.0225089243034892,0.0291180468893681
25,1,"PC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"PC","leg_tot",0.697807242613304,0.202697828704911,0.653999888165067,0.527265370839399,0.90558536566821,0.00464871506819465,0.00165888757223216,0.00518706828349041,0.00290749232402332,0.00593233757936459,0.518706828349041,0.290749232402332,0.593233757936458,0.0018614175980704,0.000540701331830497,0.00174456042675548,0.00140649305452603,0.00241567073723245
25,1,"PVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"PVD","leg_tot",0.171237916619435,0.157838018735,0.0956488680834328,0.0669214260211667,0.339805098473306,0.0301252349207058,0.0149507222471473,0.0263627894654428,0.0178625046292267,0.0455860438491585,2.63627894654428,1.78625046292267,4.55860438491585,0.000456781259905844,0.000421036710105784,0.000255145655438087,0.000178514513001117,0.000906438270608165
25,1,"RHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"RHD","leg_tot",1.57836661131097,0.274125865206891,1.69617854802276,1.28658686998424,1.77000620643266,0.0235191952953698,0.00405587930605289,0.0232041125381826,0.0198087500691469,0.0274974608652018,2.32041125381826,1.98087500691469,2.74974608652018,0.00421033088664729,0.000731237336648205,0.00452459706055058,0.00343200141097148,0.00472153411450529
25,1,"SCC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCC","leg_tot",0.550499201603847,0.323922788616012,0.473004609324828,0.28238494312587,0.884483863518991,0.011902135987473,0.00615973801399575,0.013798063781528,0.005456336946341,0.0167363964036581,1.3798063781528,0.5456336946341,1.67363964036581,0.00146846985673515,0.000864071827182245,0.00126175116851512,0.000753268625582165,0.00235938197287515
25,1,"SCNC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCNC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"TC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"TC","leg_tot",13.8457678986143,4.88694764126391,14.4645962314051,8.96816631907148,18.1973653952848,0.00291471947837105,0.000890609241636252,0.00302852521026574,0.00202547001189892,0.00370723407273269,0.302852521026574,0.202547001189892,0.370723407273269,0.0369339187835873,0.0130360503370961,0.0385846582407011,0.0239227992908533,0.0485419097377746
25,1,"UC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"UC","leg_tot",9.4447384123642,1.84732677994053,8.76219198666005,8.07212685066006,11.3975144359169,0.0216384675925834,0.00824178778214199,0.01876534544067,0.0153951832980022,0.0303239057162911,1.876534544067,1.53951832980022,3.03239057162911,0.025194066808631,0.00492778860346909,0.0233733578066039,0.0215325924640793,0.0304031438049058
25,2,"AA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"AA","leg_tot",1.34085760614298,0.297281824259789,1.43481605966683,1.02929280185239,1.57255772493831,0.036589233964685,0.00997890899803903,0.0384147554141211,0.0264531521164079,0.0451736225809413,3.84147554141211,2.6453152116408,4.51736225809413,0.0152665155885057,0.00338474240922306,0.0163362922663737,0.0117191523787653,0.0179045686220582
25,2,"AFF","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"AFF","leg_tot",0.0539130138920594,0.00308317118311321,0.0551897305971657,0.0506362174651824,0.0561046011195961,0.034681221444849,0.00261545330230962,0.0354998497734851,0.031941646297629,0.0367249625127285,3.54998497734851,3.1941646297629,3.67249625127285,0.000613833909906372,3.51038624186392e-05,0.000628370140592849,0.000576525501092422,0.000638786522636818
25,2,"APCA","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"APCA","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"BC","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"BC","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"CC","dairy_tot",20.636490316599,1.77928118866709,21.6122868162402,18.734273538294,21.7092800702089,0.0789998271140413,0.00766844816405209,0.0829714255345237,0.0708007651023502,0.0838230304683224,8.29714255345237,7.08007651023502,8.38230304683225,0.234959551012017,0.0202582465719513,0.246069614008068,0.213301604660619,0.247173943816773
25,2,"CC","leg_tot",0.868923466615557,0.523761871068196,1.16667222468689,0.309284678497369,1.17547581037311,0.0033077382137174,0.00197732990878107,0.00440482408666267,0.00119407276100073,0.0044888806744306,0.440482408666267,0.119407276100073,0.44888806744306,0.00989324562692617,0.00596336160729869,0.0132833043742004,0.00352140252919783,0.0133835387894714
25,2,"CM","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"CM","leg_tot",5.40575673622649,1.90110980941217,5.7341724127649,3.48045148481331,7.05190866258203,0.0272499745069941,0.00888254102041485,0.0308227997062972,0.017821627030687,0.0336414205638935,3.08227997062972,1.7821627030687,3.36414205638935,0.0615479742988241,0.0216453428073831,0.0652871953931545,0.0396271510147767,0.0802904596526906
25,2,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"DIAB","leg_tot",17.0681201030514,3.28775429559314,17.8476918191897,13.6799965754737,19.7936076719115,0.0653818915348093,0.0138299887602539,0.0683985993500719,0.0511978535291043,0.077001727897541,6.83985993500719,5.11978535291043,7.7001727897541,0.19433138942267,0.0374331711099655,0.203207308612194,0.155755450849792,0.225362796684452
25,2,"ECA","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"ECA","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"ENDO","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"ENDO","leg_tot",0.631778320856604,0.115005659760881,0.64490332526173,0.517479749814148,0.734920638154704,0.0349433174058721,0.00272122516591296,0.0355545587742099,0.0321477596500568,0.0372193199986003,3.55545587742099,3.21477596500568,3.72193199986003,0.00719319750259057,0.00130941249053006,0.00734263401503758,0.00589183566627825,0.00836753830332293
25,2,"GC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"GC","leg_tot",0.0674098017981209,0.0229123512272119,0.0645384141510954,0.0469919819656401,0.0902683011305732,0.0114052273190702,0.00260703443779687,0.0107639023994813,0.00925796393331784,0.0140976168864732,1.07639023994813,0.925796393331784,1.40976168864732,0.000767503413676685,0.000260871673156804,0.000734810841346017,0.000535033565030708,0.00102776194880373
25,2,"HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"HHD","leg_tot",7.84874732070692,3.31230183951814,6.69244788536914,5.34073523317602,11.3396139282749,0.0347248907884265,0.0174665292537992,0.0291830328422095,0.0211256805612412,0.0530346802698964,2.91830328422095,2.11256805612412,5.30346802698964,0.0893629739450773,0.0377126604906974,0.076197770366643,0.0608076631834899,0.129108707748334
25,2,"HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"HSTK","leg_tot",11.1343114424381,2.08466890884221,11.7002559680603,8.96886264117826,12.818707396919,0.145530228367817,0.0238744203387131,0.157916285909095,0.120003584104652,0.160528723720897,15.7916285909095,12.0003584104652,16.0528723720897,0.126771208534377,0.0237352797552158,0.133214846459133,0.102116198390803,0.145949126441908
25,2,"IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"IHD","leg_tot",20.4621607653345,6.7735546000824,18.3443644262104,15.1677254853836,27.5567229335409,0.0764015531762486,0.0189016175033326,0.0777941032074399,0.057889769227121,0.0937296695988637,7.77941032074399,5.7889769227121,9.37296695988637,0.232974698332864,0.0771212218344421,0.208862241740609,0.172694189527602,0.313750795241544
25,2,"ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"ISTK","leg_tot",5.40788847471243,0.534786473847967,5.67541788480823,4.83629479862094,5.75208215222249,0.151010884166752,0.042159948121746,0.155156990113159,0.109342359291514,0.189155218987546,15.5156990113159,10.9342359291514,18.9155218987546,0.0615722454956142,0.00608888371301923,0.0646182377701852,0.0550642884042991,0.0654911091535439
25,2,"KC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"KC","leg_tot",1.44360335317289,0.241431175054236,1.50680778792322,1.19335424192778,1.64012869488021,0.011525856179302,0.000723501434496489,0.0118834726854624,0.010752699075297,0.0119950392530707,1.18834726854624,1.0752699075297,1.19950392530707,0.0164363411848243,0.00274884729044352,0.0171559638233193,0.0135870960894986,0.0186739070374293
25,2,"LC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"LC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"LVC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"LVC","leg_tot",0.731886520942818,0.263564493143446,0.620605874240458,0.546132986251033,1.01222860533161,0.0156594838864786,0.00468452930525275,0.0153119185321817,0.0113660925732062,0.0202483057509035,1.53119185321817,1.13660925732062,2.02483057509035,0.00833299295152689,0.00300084917646501,0.00706599210087921,0.00621807096428512,0.0115248656618192
25,2,"MLPC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"MLPC","leg_tot",3.77601016561735,0.635883231463888,3.79050729023398,3.16587757390848,4.37382020140208,0.046040281792505,0.00453091542308281,0.0483189001596885,0.0411971826395174,0.0489465553333866,4.83189001596885,4.11971826395174,4.89465553333866,0.042992274341177,0.00723993451738499,0.0431573333138333,0.0360455272147819,0.0497987213408143
25,2,"MMC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"MMC","leg_tot",0.124977961498412,0.057251840179078,0.122163214725237,0.0718343027483396,0.180514155005682,0.00423520934278855,0.00155855452536065,0.00435876783879229,0.00270556392456823,0.00565983003940569,0.435876783879229,0.270556392456823,0.565983003940569,0.00142295348043967,0.000651848568080781,0.00139090580043733,0.000817879167536316,0.002055268321345
25,2,"OC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"OC","leg_tot",0.331808937654729,0.0316424116449557,0.333398895697754,0.301101389334289,0.361165021638599,0.00403050816684856,0.000827889570894796,0.0041383452088215,0.00320320236516657,0.00476615248285355,0.41383452088215,0.320320236516657,0.476615248285355,0.00377785552761466,0.000360268956541323,0.0037959582099112,0.00342823058386891,0.00411209319140834
25,2,"OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"OSTK","leg_tot",3.4307405755587,0.166922350763177,3.51748389104547,3.25226484474466,3.535484488209,0.147806693357423,0.0139867319250317,0.145720755686597,0.135517113518434,0.161869320216615,14.5720755686597,13.5517113518434,16.1869320216615,0.0390611607354381,0.00190051699622779,0.0400487884835377,0.0370291011683673,0.0402537367166241
25,2,"OTH","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"OTH","leg_tot",4.63124681992418,2.41604753977214,3.85037350653868,2.75961691443999,7.16661904178603,0.029759376440251,0.017704236135442,0.0217566859499582,0.0176837490319752,0.0486372907652759,2.17566859499582,1.76837490319752,4.86372907652759,0.0527296869158008,0.0275082359674282,0.0438389482148141,0.0314199915409284,0.0815965101865119
25,2,"PC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"PC","leg_tot",0.202966356143624,0.0885126977861373,0.231207753401561,0.110150554599724,0.271776970018279,0.00407885430505851,0.000978621845705643,0.00448889060846031,0.00303826211394164,0.00477091563828384,0.448889060846031,0.303826211394164,0.477091563828384,0.00231090089343791,0.00100777328952904,0.00263244714078305,0.00125413403419953,0.00309435344243291
25,2,"PVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"PVD","leg_tot",0.0570698647145867,0.0213448206246524,0.060723791852298,0.0354634384611949,0.0755704529009239,0.0336512840445516,0.0104731836793005,0.0395122568139356,0.0224573996686539,0.039863341566473,3.95122568139356,2.24573996686539,3.9863341566473,0.000649776661822687,0.000243024341516368,0.000691378943341299,0.000403773774045407,0.000860417610309145
25,2,"RHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"RHD","leg_tot",0.511395934044272,0.184488439640338,0.425484659584044,0.387528573905797,0.708287877473942,0.0355511521750255,0.00819716154947411,0.0341478517455748,0.0284463109415876,0.0438487987734965,3.41478517455748,2.84463109415876,4.38487987734965,0.00582256755916315,0.00210051807646453,0.00484441312668152,0.00441225898068503,0.00806430740525065
25,2,"SCC","dairy_tot",0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0
25,2,"SCC","leg_tot",0.0383455279232663,0.0437771197819994,0.0289937133144451,0.00144968566572226,0.0831904125983085,0.010399252272852,NA,NA,0.00678571012553935,0.0140127944201646,NA,0.678571012553935,1.40127944201646,0.000436588193338405,0.000498430316918011,0.000330111843536382,1.65055921768191e-05,0.000947175691831712
25,2,"SCNC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"SCNC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"TC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"TC","leg_tot",0.743922305786075,0.0639191578101152,0.742842340409996,0.683664591950338,0.80509799019148,0.00170121579629595,9.84204068641152e-05,0.00169928829467203,0.00160854904697959,0.00179552092199265,0.169928829467203,0.160854904697959,0.179552092199265,0.00847002800736554,0.000727760214538559,0.00845773191554086,0.00778395565830591,0.00916655203447616
25,2,"UC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"UC","leg_tot",2.34446852532927,1.0191223477922,1.90955502852494,1.62968733479001,3.42892618815221,0.0236904736208318,0.00806231244195803,0.0220772603859168,0.0168327638593965,0.031919414631945,2.20772603859168,1.68327638593965,3.1919414631945,0.0266932634194145,0.0116033552987915,0.0217414969915729,0.0185550255202183,0.039040502782276
25,3,"AA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"AA","leg_tot",0.711361977751444,0.110018416758226,0.765724822696535,0.593793354895754,0.782722182403808,0.0211057002700578,0.00240861101898382,0.0212124600544942,0.0187738333055054,0.0233468214178393,2.12124600544942,1.87738333055054,2.33468214178393,0.0052943900561325,0.00081882421312053,0.00569899153147439,0.00441937260056384,0.00582549625766055
25,3,"AFF","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"AFF","leg_tot",0.0527718985118603,0.0211047429478555,0.0425277150205161,0.0389336675421333,0.07531768544923,0.022567533852271,0.00257197692543939,0.0217580968172966,0.0205606690428991,0.0252624201413712,2.17580968172966,2.05606690428991,2.52624201413712,0.000392760680866822,0.000157074379422905,0.000316517214240721,0.000289768119088117,0.000560560189277714
25,3,"APCA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"APCA","leg_tot",0.0168433335749723,0.0099235370319473,0.0158266169381376,0.00788526106140983,0.0266656152298442,0.00398529182985402,0.000641677130484106,0.0042010583253962,0.00331041706280668,0.0044767650756905,0.42010583253962,0.331041706280668,0.44767650756905,0.000125358369691519,7.38570199516089e-05,0.000117791343872995,5.86869260084687e-05,0.000198461785320315
25,3,"BC","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,3,"BC","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,3,"CC","dairy_tot",40.5735394473913,2.50491949059167,39.9660316974364,38.5051372985985,43.1583231836458,0.0698293483020486,0.00218778737642878,0.0697053442786233,0.0678061574394893,0.0719579425845193,6.97053442786232,6.78061574394893,7.19579425845193,0.301973046790287,0.018643139860133,0.297451603290381,0.286578735439452,0.321210585116043
25,3,"CC","leg_tot",1.53989004477027,0.509449321827211,1.75560528553791,0.997948334754791,1.89847380013326,0.00262912073496067,0.000787106652446324,0.0029205764750888,0.00179699085841268,0.00321351323239975,0.29205764750888,0.179699085841268,0.321351323239975,0.0114608016671616,0.00379163282259073,0.0130662861622515,0.00742734065821249,0.0141296008552844
25,3,"CM","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"CM","leg_tot",2.40910910168786,1.01202660846444,2.65530413460746,1.36462951154875,3.24432291384531,0.0242091246801666,0.0092521329409047,0.0282689431266213,0.0143535460265862,0.0306138576542605,2.82689431266213,1.43535460265862,3.06138576542605,0.0179300604629323,0.00753211976458459,0.0197623941761831,0.0101564057993174,0.024146231470284
25,3,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
