"age","female","outcome","riskfactor","V1","V2","V3"
75,1,"ISTK","leg_tot",867.725865834271,1261.30384555497,1034.09739947629
25,0,"KC","leg_tot",5.22853158710115,8.2790152504855,6.66976866042673
35,0,"KC","leg_tot",21.2637209490108,31.4538961968608,29.2069582034836
45,0,"KC","leg_tot",83.4588004037875,98.0847909965467,73.2117598294132
55,0,"KC","leg_tot",157.374335108491,145.787930865376,201.857476685642
65,0,"KC","leg_tot",181.102956031354,182.628399462486,182.684704762089
75,0,"KC","leg_tot",123.06295397496,131.664752704448,150.777171086315
25,1,"KC","leg_tot",6.85574459239996,7.21660074327654,5.23794756496115
35,1,"KC","leg_tot",16.4437299131331,24.7549538404749,19.3638312001644
45,1,"KC","leg_tot",41.2742552203704,53.024450236035,34.0333404385146
55,1,"KC","leg_tot",90.8887559507548,88.5516059819982,86.0957478682911
65,1,"KC","leg_tot",90.9540445795847,95.5233417753348,74.6633988860171
75,1,"KC","leg_tot",67.8478191541611,49.0036927978041,53.0932026306877
25,0,"LC","leg_tot",0,0,0
35,0,"LC","leg_tot",0,0,0
45,0,"LC","leg_tot",0,0,0
55,0,"LC","leg_tot",0,0,0
65,0,"LC","leg_tot",0,0,0
75,0,"LC","leg_tot",0,0,0
25,1,"LC","leg_tot",0,0,0
35,1,"LC","leg_tot",0,0,0
45,1,"LC","leg_tot",0,0,0
55,1,"LC","leg_tot",0,0,0
65,1,"LC","leg_tot",0,0,0
75,1,"LC","leg_tot",0,0,0
25,0,"LVC","leg_tot",1.58362319803598,1.874998363599,1.76590985162758
35,0,"LVC","leg_tot",3.61618937460432,3.36637280976743,2.97781837450814
45,0,"LVC","leg_tot",21.4563398943245,20.3206611908555,26.4836069139871
55,0,"LVC","leg_tot",124.001871932098,139.306570551393,173.263903578518
65,0,"LVC","leg_tot",136.674139872305,110.613374097953,84.4813383154366
75,0,"LVC","leg_tot",53.480921985815,62.0392239456686,41.2928678252541
25,1,"LVC","leg_tot",1.29507101563076,1.71997464290818,1.10044647067893
35,1,"LVC","leg_tot",2.14892862605056,2.82327774409533,2.54866630975184
45,1,"LVC","leg_tot",9.63755613678909,6.57549580670814,8.74219582197713
55,1,"LVC","leg_tot",34.6482198995028,31.2307934803302,50.5817269638972
65,1,"LVC","leg_tot",33.5725373257049,28.5357651033107,39.8644756204463
75,1,"LVC","leg_tot",56.0349023395022,30.4983002745389,43.5268376845675
25,0,"MLPC","leg_tot",22.1822955128087,12.2227533749922,21.3869106926497
35,0,"MLPC","leg_tot",42.9571143225589,68.1351540744124,36.0059067279613
45,0,"MLPC","leg_tot",206.156562476907,246.351206998011,142.652589051847
55,0,"MLPC","leg_tot",359.141587501265,543.285391477852,392.959763007591
65,0,"MLPC","leg_tot",556.8296726427,661.093091081644,622.872867442368
75,0,"MLPC","leg_tot",339.608784666201,332.027286992197,304.625209695454
25,1,"MLPC","leg_tot",15.3366529045883,14.4263859125371,16.9493874556685
35,1,"MLPC","leg_tot",18.7501455359398,26.521189733685,32.3150357353578
45,1,"MLPC","leg_tot",91.1313813534054,57.0325498627513,99.2308928930884
55,1,"MLPC","leg_tot",237.009200207145,164.321282333876,281.6829456598
65,1,"MLPC","leg_tot",215.854254772054,134.557665730974,224.715875088699
75,1,"MLPC","leg_tot",204.994518806422,214.316497043048,199.831858415784
25,0,"MMC","leg_tot",0.257152793967087,0.205830248300218,0.263710151590331
35,0,"MMC","leg_tot",1.73890446590591,2.11709960066465,1.14787185223539
45,0,"MMC","leg_tot",6.5722595381731,7.3234142532491,5.11185165186136
55,0,"MMC","leg_tot",13.0224162259927,8.44321165160859,19.1351459154058
65,0,"MMC","leg_tot",25.2943379124591,21.9561398851991,12.5442661595993
75,0,"MMC","leg_tot",18.3645540897205,20.6192876210772,15.6440463610181
25,1,"MMC","leg_tot",0.171716898960931,0.288333735617228,0.345765223820781
35,1,"MMC","leg_tot",1.2473975863948,1.34733225315093,1.50373421273774
45,1,"MMC","leg_tot",8.17371456135195,4.34559312438457,2.72726457330945
55,1,"MMC","leg_tot",14.3973850929213,13.4224360819264,11.5450366636954
65,1,"MMC","leg_tot",11.1123111608721,21.5629877883312,16.4992824840292
75,1,"MMC","leg_tot",17.3472512930383,9.7035708673704,18.7448756463696
25,0,"OC","leg_tot",0,0,0
35,0,"OC","leg_tot",0,0,0
45,0,"OC","leg_tot",0,0,0
55,0,"OC","leg_tot",0,0,0
65,0,"OC","leg_tot",0,0,0
75,0,"OC","leg_tot",0,0,0
25,1,"OC","leg_tot",2.29069898841304,2.98127634379112,2.49290271973446
35,1,"OC","leg_tot",3.2060319852889,2.97674904926534,2.21378227451762
45,1,"OC","leg_tot",9.95538235805967,6.1746650718819,7.54867135325854
55,1,"OC","leg_tot",14.4306046825504,11.7674403578624,15.7666816067779
65,1,"OC","leg_tot",20.7707261276681,12.40459209985,17.2866295848117
75,1,"OC","leg_tot",7.79836191259876,22.1732591570948,10.2954900637837
25,0,"OSTK","leg_tot",7.39662408559809,5.78532803488579,4.90781403261941
35,0,"OSTK","leg_tot",22.0247247733629,25.4076020192601,25.1702091802263
45,0,"OSTK","leg_tot",79.9724035649986,123.622265247305,82.6279124054998
55,0,"OSTK","leg_tot",240.628816130801,318.304925060112,278.468716066234
65,0,"OSTK","leg_tot",620.101518714175,532.548428739589,676.715480929717
75,0,"OSTK","leg_tot",762.722697211812,1183.23113849856,950.652232162712
25,1,"OSTK","leg_tot",7.19830745366401,5.85240205114908,6.17029740555254
35,1,"OSTK","leg_tot",21.113854287056,23.8047944226033,25.3471117619391
45,1,"OSTK","leg_tot",81.8073617739831,83.0406228616514,81.0141253812714
55,1,"OSTK","leg_tot",200.210128760297,233.172197152152,214.057102478008
65,1,"OSTK","leg_tot",374.978089574929,412.809701552441,383.289341561549
75,1,"OSTK","leg_tot",1743.84426305544,1714.11612479804,1509.06680483655
25,0,"OTH","leg_tot",8.7531980550737,7.38684104067725,8.86114721478352
35,0,"OTH","leg_tot",9.10159387542923,12.7975584485391,12.3831909458624
45,0,"OTH","leg_tot",19.3901543655634,30.5866720797534,13.4897850840867
55,0,"OTH","leg_tot",43.5411504008733,43.3392313466746,27.566454538632
65,0,"OTH","leg_tot",63.0888152986706,41.7197364659513,20.8627051652323
75,0,"OTH","leg_tot",78.3021741087365,94.1449354754609,141.746185406409
25,1,"OTH","leg_tot",8.99067507668632,10.1150418148191,5.91435514513958
35,1,"OTH","leg_tot",13.8320953784132,11.8300742422552,7.44118415002952
45,1,"OTH","leg_tot",18.8886324227764,13.9061145652331,17.7633435138981
55,1,"OTH","leg_tot",38.2824088430285,35.1301620286435,28.1384421742421
65,1,"OTH","leg_tot",38.8365226263677,57.4434986807768,52.1695306084674
75,1,"OTH","leg_tot",133.557433166855,298.222226115112,176.733925692088
25,0,"PC","leg_tot",0.461051591562939,0.322135136677942,0.566456121402013
35,0,"PC","leg_tot",2.31820349127335,2.07096711586058,1.23462582469315
45,0,"PC","leg_tot",8.55145967875384,8.67274308470097,7.41494022195372
55,0,"PC","leg_tot",41.3009436458347,43.0399929823497,49.3109390796925
65,0,"PC","leg_tot",39.6170828971478,43.9068332180841,42.1460625174579
75,0,"PC","leg_tot",58.8869464309003,63.4832727652326,38.1123346996507
25,1,"PC","leg_tot",1.28000981331733,0.957395022893834,0.907811064307496
35,1,"PC","leg_tot",2.43364249297829,1.7609449947232,1.89398552905445
45,1,"PC","leg_tot",8.96082329794688,6.34892171943307,7.54096869556673
55,1,"PC","leg_tot",17.5399152561869,26.8385802973196,29.627210405291
65,1,"PC","leg_tot",36.3586477921158,43.1854144551853,36.5170392247235
75,1,"PC","leg_tot",39.1217380709412,59.2340411382082,44.7513414734909
25,0,"PVD","leg_tot",0.47234954898743,0.26906863313027,0.223880925992308
35,0,"PVD","leg_tot",0.473639852462588,0.496827027220747,0.193892956343653
45,0,"PVD","leg_tot",2.17409768569,3.50015443143579,1.86033562936516
55,0,"PVD","leg_tot",10.8364928662003,6.85899633858206,8.4334822786785
65,0,"PVD","leg_tot",20.3798318845285,15.1303995178457,14.3628586775516
75,0,"PVD","leg_tot",18.1326183173568,21.6917269315805,18.2296552422441
25,1,"PVD","leg_tot",0,0,0
35,1,"PVD","leg_tot",0.511695282985212,0.753862981726519,0.58522070710981
45,1,"PVD","leg_tot",1.47589895833672,2.55805859281084,1.78153342610048
55,1,"PVD","leg_tot",5.40019687742714,5.76868713594954,5.14939020080128
65,1,"PVD","leg_tot",11.0244632728836,6.2119169790613,10.5081638669722
75,1,"PVD","leg_tot",30.3765216436017,35.7404598649104,41.9427887342123
25,0,"RHD","leg_tot",0.59665596273857,0.970989139096007,1.22627887494186
35,0,"RHD","leg_tot",0.952103663663218,0.919166009572591,1.47385518865989
45,0,"RHD","leg_tot",2.39420753866856,1.98044027155227,1.88559308177376
55,0,"RHD","leg_tot",2.95539943937962,3.36263837781349,3.47107057156723
65,0,"RHD","leg_tot",4.08928602137808,4.79624899174536,4.67363194556569
75,0,"RHD","leg_tot",8.69954282856561,10.1367950693708,6.07766372362953
25,1,"RHD","leg_tot",2.49916347911788,2.23709547002227,1.24952090654178
35,1,"RHD","leg_tot",1.71234567979855,1.24924198558181,1.10174164319313
45,1,"RHD","leg_tot",1.94478103435068,1.50731673900088,1.87813259059846
55,1,"RHD","leg_tot",3.01029231666475,2.97916176663353,3.04938454681149
65,1,"RHD","leg_tot",6.19998343977109,5.82682801666918,5.46226261585239
75,1,"RHD","leg_tot",12.8979808655963,13.1319277960347,15.7114057294963
25,0,"SCC","leg_tot",0.682678634795236,1.14399160401886,0.597463593816444
35,0,"SCC","leg_tot",2.93870232639422,1.77496102418255,1.33277029760114
45,0,"SCC","leg_tot",5.79165009276373,5.41287946723399,6.81219221289689
55,0,"SCC","leg_tot",10.6228117751593,22.3070758603594,29.9514323399575
65,0,"SCC","leg_tot",37.9981155297502,14.9256288933816,27.0083090360829
75,0,"SCC","leg_tot",24.1368727700694,15.9774678777418,22.8678827838986
25,1,"SCC","leg_tot",0.0095542777832425,0.40367490174646,0.20844437472078
35,1,"SCC","leg_tot",0.678791994273081,0.529937784097731,0.69061384216756
45,1,"SCC","leg_tot",1.75656612797313,1.67203751076013,2.32417958171423
55,1,"SCC","leg_tot",3.5506711531992,2.96564928910579,2.11270827286256
65,1,"SCC","leg_tot",5.37912658314219,3.93005705234092,4.5379316690122
75,1,"SCC","leg_tot",6.98667815196851,11.8006805621426,10.9398667668185
25,0,"SCNC","leg_tot",0,0,0
35,0,"SCNC","leg_tot",0,0,0
45,0,"SCNC","leg_tot",0,0,0
55,0,"SCNC","leg_tot",0,0,0
65,0,"SCNC","leg_tot",0,0,0
75,0,"SCNC","leg_tot",0,0,0
25,1,"SCNC","leg_tot",0,0,0
35,1,"SCNC","leg_tot",0,0,0
45,1,"SCNC","leg_tot",0,0,0
55,1,"SCNC","leg_tot",0,0,0
65,1,"SCNC","leg_tot",0,0,0
75,1,"SCNC","leg_tot",0,0,0
25,0,"TC","leg_tot",4.68521346636876,3.21869199803697,2.92162166959709
35,0,"TC","leg_tot",2.80691934099169,5.86767102934284,5.11692242974309
45,0,"TC","leg_tot",6.73011240309511,5.45785518727545,7.43561025080991
55,0,"TC","leg_tot",14.7320510275918,8.63380897323093,12.0898639129907
65,0,"TC","leg_tot",6.4318239666827,9.74516779083768,11.1259512709159
75,0,"TC","leg_tot",3.40842034670575,6.44587563053574,1.76148446890375
25,1,"TC","leg_tot",16.7499037570164,22.3319025715283,11.9327255654769
35,1,"TC","leg_tot",16.7431738158949,13.4528299722162,43.1628563804864
45,1,"TC","leg_tot",28.6294155583694,31.2041348906269,25.651049398815
55,1,"TC","leg_tot",32.032870397172,19.8450193990128,28.34195934796
65,1,"TC","leg_tot",14.8825593361135,14.2759313416298,24.8508556569542
75,1,"TC","leg_tot",5.33548007825391,2.96517914434924,3.88842526678289
25,0,"UC","leg_tot",0,0,0
35,0,"UC","leg_tot",0,0,0
45,0,"UC","leg_tot",0,0,0
55,0,"UC","leg_tot",0,0,0
65,0,"UC","leg_tot",0,0,0
75,0,"UC","leg_tot",0,0,0
25,1,"UC","leg_tot",20.62994142198,19.7518941988282,18.640087126374
35,1,"UC","leg_tot",61.4502921057001,76.9206412627744,71.5108311010829
45,1,"UC","leg_tot",240.608916684832,202.613194683033,176.896546196537
55,1,"UC","leg_tot",493.743472480285,411.767516405213,507.983009116135
65,1,"UC","leg_tot",420.547032505625,403.249113553702,511.499180765634
75,1,"UC","leg_tot",235.317778066045,236.471196487199,214.471154278293
