"age","race","pathway","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
75,2,"direct","dairy_tot",424.26515660197,79.2832831355957,387.609752404613,370.825533275541,508.861873496152,0.0064974734439461,0.00131107764672018,0.00585055813700712,0.00564633178773889,0.00789849311105144,0.585055813700712,0.564633178773889,0.789849311105144,22.0934038041462,4.12863880518119,20.1845912751546,19.3105611433242,26.4987371146109
75,2,"direct","leg_tot",585.523294388593,186.392261175963,488.965590391697,468.307505124699,784.813132049849,0.00892991681546959,0.00273050396623323,0.00744874883804033,0.00726948791803987,0.0118493384937142,0.744874883804033,0.726948791803987,1.18493384937142,30.4908437055495,9.70628727824525,25.4626477492975,24.3868879030737,40.8687660708395
75,2,"medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2,"medBMI","leg_tot",606.097466922638,125.598341523325,604.31421873063,487.545943049121,726.164751759361,0.00924793818834524,0.00178891653083511,0.00920593375696456,0.00756667076590011,0.010964909377464,0.920593375696456,0.756667076590011,1.0964909377464,31.5622338365973,6.5404731763282,31.4693720453897,25.3887202972997,37.8146798984214
75,2,"medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2,"medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,"direct","dairy_tot",169.840349327224,7.13485007488194,173.686647877104,162.211588275662,174.199756611387,0.00406901623302141,0.000205814564621635,0.00417057890477689,0.00384908213113454,0.00420262206391613,0.417057890477689,0.384908213113454,0.420262206391613,13.2109278765425,0.554979956898266,13.5101098608907,12.6175293558801,13.5500217105088
75,3,"direct","leg_tot",345.868571966323,33.5382520869372,348.814239752706,312.847625759046,376.385700555173,0.00828257254534683,0.000784524440570944,0.00827134429338796,0.00754210358571724,0.00903258551914147,0.827134429338796,0.754210358571724,0.903258551914147,26.9031757006485,2.60875246183215,27.1323026709375,24.3346615608251,29.2769319157263
75,3,"medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,"medBMI","leg_tot",392.520393602844,73.3221602979358,396.209180602312,321.36275123676,460.542567019381,0.00939830803586314,0.00174003666783292,0.00939520859952915,0.00774659242867274,0.0110526581639374,0.939520859952915,0.774659242867274,1.10526581639374,30.5319591634168,5.70331947199457,30.8188892079847,24.9970053972068,35.8230223917441
75,3,"medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,"medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,"direct","dairy_tot",195.688144856556,18.590505139558,203.524507435138,175.915541300636,208.799840220683,0.00692052687862705,0.00066887418582874,0.00716991237977324,0.00621314389627678,0.00741593218500306,0.716991237977324,0.621314389627678,0.741593218500306,14.7277677655755,1.39914782543851,15.3175435451394,13.2396535340984,15.7145725844232
75,4,"direct","leg_tot",239.944482337318,51.661240239132,237.316199214156,192.030983473859,290.092021855464,0.00848625083075803,0.0018328032055168,0.00843225023024293,0.00676860494134334,0.0102497972306106,0.843225023024293,0.676860494134334,1.02497972306106,18.0585625924638,3.88809832747539,17.8607542710221,14.4525246047541,21.8327376533988
75,4,"medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,"medBMI","leg_tot",213.127436936561,18.5182528837801,220.953347226675,193.429641029161,226.173209097364,0.00753812843259369,0.000681799986454284,0.00780505293177871,0.00681534015731624,0.00803403088356386,0.780505293177871,0.681534015731624,0.803403088356386,16.0402736608028,1.39371001803114,16.6292627862888,14.557789559221,17.0221170057217
75,4,"medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,"medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
