"female","race","outcome","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
0,1,"ENDO","leg_tot",15.0374136222946,1.35357876869646,14.6747074608134,13.9407673671271,16.442360114721,0.0191662121491274,0.0011695252414373,0.0186240795379968,0.0183790277197638,0.0204142092979521,1.86240795379968,1.83790277197638,2.04142092979521,0.0204985340581464,0.00184515643364171,0.0200041043117173,0.0190036200273213,0.0224137133734363
0,1,"GC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"GC","leg_tot",8.38353639375189,1.83358757060949,9.27246971115113,6.42479828295727,9.58668118475717,0.0107028877662018,0.00295826005251566,0.0104789777419204,0.00799374659360167,0.013602352459441,1.04789777419204,0.799374659360167,1.3602352459441,0.0114281757895019,0.00249948948727509,0.0126399420107299,0.00875808498242429,0.0130682653085359
0,1,"HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"HHD","leg_tot",569.879097786549,49.5117005749402,558.141465108052,528.833455112666,620.901728237154,0.0324534467931853,0.00293623463267282,0.0318302755134377,0.029976393635343,0.0354601955388131,3.18302755134377,2.9976393635343,3.54601955388131,0.776841442845197,0.0674928086707302,0.760841067430541,0.72088930071341,0.846393904079442
0,1,"HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"HSTK","leg_tot",643.976444344868,61.5639313022175,647.926145558684,583.902429188911,700.693213469082,0.0575625946537426,0.00562369206699106,0.0576955470217285,0.0521647023124846,0.0628474774822126,5.76955470217285,5.21647023124846,6.28474774822126,0.877848638643288,0.0839220343504343,0.883232748363518,0.795957611594709,0.955163172429672
0,1,"IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"IHD","leg_tot",5530.06537218211,227.959562519936,5599.9673720538,5291.57121675254,5709.14282772075,0.0326675299588833,0.00134479462406212,0.0328949811452205,0.0313070875028834,0.0338346389064966,3.28949811452205,3.13070875028834,3.38346389064966,7.53841293607736,0.31074737807751,7.63370116589488,7.21330512894131,7.78252574786852
0,1,"ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"ISTK","leg_tot",747.208158272979,105.687333855598,745.924964807092,647.356098783412,848.150932208551,0.0591606361261098,0.00805120305207463,0.059105957379086,0.0515353639865429,0.066832385200647,5.91059573790861,5.15353639865429,6.6832385200647,1.01857089693769,0.144069682923512,1.01682168755738,0.882455678347945,1.15617294350069
0,1,"KC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"KC","leg_tot",480.082171893597,36.2719524651286,476.222151578537,447.410977778985,516.03438327601,0.0158326686311139,0.00133992651504882,0.0156429049048758,0.0146499984555195,0.0171766379740106,1.56429049048758,1.46499984555195,1.71766379740106,0.654433069306514,0.0494447962686587,0.649171209795242,0.609896714711215,0.703442004486393
0,1,"LC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"LC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"LVC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"LVC","leg_tot",231.36505835497,9.58993623877882,226.287129348581,225.427090301887,241.619266063483,0.0145714954008104,0.00050083243927619,0.0142891725567792,0.0142762407815981,0.0151067244374493,1.42891725567792,1.42762407815981,1.51067244374493,0.315389643969287,0.0130727024968317,0.308467569249736,0.307295190798707,0.329367860651485
0,1,"MLPC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"MLPC","leg_tot",1317.23231455291,172.396035721176,1233.74447755312,1204.03819164167,1501.39109891397,0.0382748935377501,0.00482977910385381,0.0358066916563287,0.0352094085215893,0.0434383501531192,3.58066916563287,3.52094085215893,4.34383501531192,1.79561007900465,0.23500490832284,1.68180205901085,1.6413073749653,2.04664960003872
0,1,"MMC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"MMC","leg_tot",41.3245229386404,2.86296702320027,40.235258144486,39.219522993279,44.3553979590331,0.00431599825454328,0.000307671262001357,0.00423810028621294,0.00406392993046914,0.00463427985169822,0.423810028621294,0.406392993046914,0.463427985169822,0.0563323030257325,0.00390270750718804,0.0548474511727376,0.053462832639654,0.0604638974868566
0,1,"OC","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,1,"OC","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,1,"OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"OSTK","leg_tot",1518.63510021133,205.661542296039,1536.29920887493,1316.29062549827,1705.96508256034,0.0696083633804735,0.00900143669814337,0.070005755516719,0.0608943591674872,0.077984584277651,7.0005755516719,6.08943591674872,7.7984584277651,2.07015608571313,0.280351411159959,2.0942352486691,1.79432639780497,2.32551848510872
0,1,"OTH","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"OTH","leg_tot",180.207291985393,2.26487937201167,181.324951979855,177.787034031305,181.67753894419,0.0128547232881565,0.000104893387328578,0.0128047070819017,0.0127852245569647,0.0129667357946648,1.28047070819017,1.27852245569647,1.29667357946648,0.245652969657774,0.00308741304262206,0.24717652896374,0.242353749369797,0.247657164535681
0,1,"PC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"PC","leg_tot",124.074916016542,13.5900255943314,125.373358242813,110.656825345797,136.389330794957,0.00586705011915193,0.000661368453720053,0.00594361817342624,0.00520937460141804,0.00645964279075267,0.594361817342624,0.520937460141804,0.645964279075267,0.169135062425626,0.0185254997630355,0.170905058441316,0.150843938997208,0.185921689240707
0,1,"PVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"PVD","leg_tot",37.5618116514483,4.02544003437501,38.7347992713394,33.3628934399933,40.7636903859957,0.0139568208369182,0.00135865450787265,0.0145895489428922,0.0125068189758083,0.0148690038079502,1.45895489428922,1.25068189758083,1.48690038079502,0.0512030921515215,0.00548735452227797,0.05280207235384,0.0454792575795131,0.0555677935515593
0,1,"RHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"RHD","leg_tot",16.1723301637775,1.55510593599137,15.6540101036862,14.9781485882225,17.80708379041,0.0163451497149406,0.00135355349382321,0.0168265941900034,0.0149171860715391,0.0173638855545386,1.68265941900034,1.49171860715391,1.73638855545386,0.0220456169517266,0.00211987199352442,0.0213390591837704,0.0204177458089237,0.0242740621972921
0,1,"SCC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"SCC","leg_tot",68.1034078933093,13.7033516929421,72.1831257635223,53.7914856729613,78.9475699239762,0.0132998500194235,0.00282879549711687,0.0139069892926125,0.0104012908040987,0.0156823408525377,1.39069892926125,1.04012908040987,1.56823408525377,0.092836445231984,0.0186799823722392,0.098397789610129,0.0733268784647051,0.10761886927784
0,1,"SCNC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"SCNC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"TC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"TC","leg_tot",31.057844206982,1.22672521574908,30.8445056099034,29.996417384325,32.300608837156,0.00335532338453847,0.000153422937347955,0.00334477732310066,0.00321431215225052,0.00350529876904856,0.334477732310066,0.321431215225052,0.350529876904856,0.0423370862330701,0.00167223361986518,0.0420462696998565,0.0408901822360817,0.04403118428329
0,1,"UC","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,1,"UC","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,2,"AA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"AA","leg_tot",12.8386870755749,1.17656833717162,12.6441295009113,11.8151548002228,14.0275932893909,0.0199324443613313,0.00246288270312402,0.0192104912308949,0.0179761840175653,0.0225023648659681,1.92104912308949,1.79761840175653,2.25023648659681,0.101054618094317,0.00926088962795443,0.099523235540225,0.0929982909493329,0.110412620410279
0,2,"AFF","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"AFF","leg_tot",8.1666040475036,0.638641542247924,8.23814182425329,7.53235252859718,8.74004845617278,0.0128725608591313,0.00114640384406004,0.0126780374947662,0.0118779725508342,0.0140324940271388,1.26780374947662,1.18779725508342,1.40324940271388,0.0642801750903355,0.00502681284862921,0.0648432562423413,0.0592879165640905,0.0687938146373754
0,2,"APCA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"APCA","leg_tot",24.8841458170997,7.06130973218921,24.0386293649232,18.5714108563147,31.9155697622349,0.00387663183300058,0.00107906423393908,0.00370969484192885,0.00293171122252442,0.00496344888588772,0.370969484192885,0.293171122252442,0.496344888588772,0.195865654902856,0.0555802905726724,0.189210508495424,0.146177472860752,0.251210711391279
0,2,"BC","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,2,"BC","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,2,"CC","dairy_tot",814.820372875199,76.175124034393,839.827915290856,734.812134081345,873.572200615745,0.0994885242945467,0.00733348772061706,0.100780127260831,0.0920542971584537,0.105824888909298,10.0780127260831,9.20542971584537,10.5824888909298,6.41353443009166,0.599582186423694,6.61037135223297,5.78378140564933,6.87597607071387
0,2,"CC","leg_tot",25.8632804365373,12.1877495021788,25.6249991165466,14.3878477196982,37.5412522753686,0.00318502307825502,0.00157060616660517,0.00310569716874393,0.00172808872283598,0.00470938445675848,0.310569716874393,0.172808872283598,0.470938445675848,0.203572523560667,0.0959310219278583,0.201696986938509,0.113248219849473,0.295491033400696
0,2,"CM","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"CM","leg_tot",42.6210982506621,5.8248952517221,43.5085977233945,36.7586449333283,47.7291770161734,0.0177618898555978,0.00247004784026953,0.0178471001436356,0.0153801774782066,0.0200711734881569,1.78471001436356,1.53801774782066,2.00711734881569,0.335475020235912,0.045848345834523,0.342460619288833,0.289331051028499,0.375681230248342
0,2,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"DIAB","leg_tot",245.044265701438,32.9131336377142,236.353512129134,218.298859483575,279.176812455759,0.0359503510925731,0.00463133953947527,0.0346500219194244,0.0322352632028877,0.040770718779435,3.46500219194244,3.22352632028877,4.0770718779435,1.92876845902503,0.259062638606876,1.86036264945656,1.7182526332857,2.19742922289756
0,2,"ECA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"ECA","leg_tot",4.34117462603939,0.867309571242566,4.63077829956273,3.42935092260372,5.00683520698024,0.0195039679568373,0.00259776438615323,0.0207522949759683,0.0167294092121589,0.0212174487352545,2.07522949759683,1.67294092121589,2.12174487352545,0.034169829152527,0.00682668227487263,0.0364493292645197,0.0269927715937881,0.0394093116160722
0,2,"ENDO","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"ENDO","leg_tot",2.16418691824699,0.562932802491304,2.02689578524648,1.69981400243486,2.74525729710954,0.0208816887407635,0.00441359454631486,0.0204254126235871,0.0168995292835732,0.0252516828975539,2.04254126235871,1.68995292835732,2.52516828975539,0.0170345364148829,0.00443090162052066,0.0159539038757896,0.0133794097353008,0.0216082007526942
0,2,"GC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"GC","leg_tot",1.69809438971166,0.242835223295229,1.81723459831275,1.4386257851283,1.85629381698409,0.0111148481910409,0.00136601783703521,0.01053904234836,0.0101514060156867,0.0125677253326738,1.053904234836,1.01514060156867,1.25677253326738,0.0133658744878109,0.00191138086048014,0.0143036392459197,0.0113235705832691,0.0146110783479603
0,2,"HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"HHD","leg_tot",158.078758334139,36.8680257522933,144.702690659764,130.512746586412,197.014427605085,0.0292225999498721,0.00680316504533774,0.0268113549571622,0.0240963599500985,0.0363983981934492,2.68113549571622,2.40963599500985,3.63983981934492,1.24425406260359,0.290191998633366,1.13896966689546,1.02727916687226,1.55072069468683
0,2,"HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"HSTK","leg_tot",193.09514378443,28.6402650147812,192.989762352462,165.931817265056,220.348044520976,0.0876153149572493,0.013497065662325,0.0881128216264502,0.0745881969188354,0.100219552326842,8.81128216264502,7.45881969188354,10.0219552326842,1.51987161118101,0.225430452985719,1.51904214315994,1.30606629203675,1.73438197814318
0,2,"IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"IHD","leg_tot",738.919388222138,96.0270570245043,738.880937802877,647.710030961878,830.16142833877,0.0326337453163414,0.00415792757774554,0.0330420745850028,0.0285244857207813,0.0363959250335394,3.30420745850028,2.85244857207813,3.63959250335394,5.81611002275566,0.755838779869784,5.815807375576,5.0981918501024,6.53428544551163
0,2,"ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"ISTK","leg_tot",159.509856112356,9.41302509502105,161.118893556533,149.982168777989,167.669861619173,0.0678048417046746,0.00457457305707488,0.0674668373423964,0.0636115553895943,0.0722854317276915,6.74668373423964,6.36115553895943,7.22854317276915,1.25551837947509,0.074090882540416,1.26818327764292,1.18052497873022,1.31974661677731
0,2,"KC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"KC","leg_tot",58.9173148682338,6.17122649986191,61.7398676999661,52.3345791491774,63.1008806803177,0.0144311828138777,0.00125649648412934,0.0151555188339317,0.0130890668369016,0.015157613173808,1.51555188339317,1.30890668369016,1.5157613173808,0.463744206717134,0.0485743544839183,0.4859608085225,0.411930821112416,0.49667348078729
0,2,"LC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"LC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"LVC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"LVC","leg_tot",35.703051219834,5.48221666467204,36.0202211613267,30.3666893347574,40.7698186546419,0.0117231374684493,0.00156601590700474,0.0119504781925934,0.0101506068307142,0.0131024284906621,1.19504781925934,1.01506068307142,1.31024284906621,0.281022365027198,0.0431510876538696,0.283518842051668,0.23901931524998,0.320903409333615
0,2,"MLPC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"MLPC","leg_tot",141.412109698839,28.1662707070483,129.500756089001,121.575579314471,171.373290651569,0.0404697031323287,0.00732938383071668,0.0368805760671888,0.0356893078368072,0.0483008564332191,3.68805760671888,3.56893078368072,4.83008564332191,1.11306916785242,0.221699595347016,1.01931368624103,0.956933809890299,1.34889668518424
0,2,"MMC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"MMC","leg_tot",12.3250180441702,3.61055371785958,14.3733903747616,8.46698148792911,14.4419381194086,0.00469182814267441,0.00139188962291929,0.00543907867515582,0.00320355938690006,0.00554493394583955,0.543907867515582,0.320355938690007,0.554493394583955,0.0970114766508099,0.0284190373142948,0.113134424609927,0.0666444766227014,0.113673970913669
0,2,"OC","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,2,"OC","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,2,"OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"OSTK","leg_tot",308.54411214029,9.06871201010876,313.095077972219,298.850825860909,314.369077462533,0.0730392484422825,0.00216492127003325,0.0735355955902015,0.0708125733316411,0.0748440284771927,7.35355955902015,7.08125733316411,7.48440284771927,2.42858224007232,0.0713807590600421,2.4644033572472,2.35228539310692,2.47443113743907
0,2,"OTH","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"OTH","leg_tot",28.7737604697206,2.76172303710934,27.8194449997161,26.6759412113301,31.6827478776149,0.0162594500190475,0.00143207749153738,0.0160828421401669,0.0149818160525545,0.0176872006825891,1.60828421401669,1.49818160525545,1.76872006825891,0.226481209354873,0.0217378042750423,0.218969694758783,0.20996905957354,0.249378146542881
0,2,"PC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"PC","leg_tot",12.3930545497273,2.41593287049873,11.082686990971,10.9237788384492,14.9761426859482,0.00424987840407685,0.000782012089908449,0.00385772933956602,0.00374734295490035,0.00508574055808755,0.385772933956602,0.374734295490035,0.508574055808755,0.0975469989394263,0.0190160545336622,0.0872329619640087,0.0859821796549889,0.117878749652969
0,2,"PVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"PVD","leg_tot",6.68121485373493,0.854624427968392,6.75318793248734,5.84089530141725,7.46035728911305,0.0122665194197329,0.00233011888956507,0.0120157335696075,0.0101691271802132,0.0145770796318592,1.20157335696075,1.01691271802132,1.45770796318592,0.0525885249384061,0.00672683621573142,0.0531550323969634,0.0459742838608894,0.058721234676149
0,2,"RHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"RHD","leg_tot",2.00530665167381,0.355165110463301,2.123314115086,1.63201668825789,2.27829027118935,0.0189583182667117,0.00273273601745051,0.0181495680000122,0.0167926541825837,0.0218114200775343,1.81495680000122,1.67926541825837,2.18114200775343,0.0157839735990151,0.00279554088257017,0.0167128224039747,0.0128457701464827,0.0179326555673318
0,2,"SCC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"SCC","leg_tot",3.36643994846614,1.07690494067338,2.75787083058934,2.732912462976,4.51725118415155,0.0099043015295016,0.00349398635600536,0.00816126365323564,0.00765156667048233,0.0136386185833469,0.816126365323564,0.765156667048233,1.36386185833469,0.0264975928868073,0.00847642884845048,0.0217074831638253,0.0215110333015787,0.0355557457365707
0,2,"SCNC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"SCNC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"TC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"TC","leg_tot",2.17957309762386,0.811425271127629,1.93031168519688,1.54243395946899,3.02858443634168,0.003257745380003,0.00104219642888124,0.00293531756335876,0.00244088844003159,0.00434866596412201,0.293531756335876,0.244088844003159,0.434866596412201,0.0171556426052361,0.00638681123725485,0.0151936805533391,0.01214065533277,0.0238382976218148
0,2,"UC","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,2,"UC","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"AA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"AA","leg_tot",5.06339238621981,0.351811412235767,4.90454412160034,4.82329252989105,5.43851326747513,0.0131121636496663,0.000371558008615903,0.0132158403553775,0.0127255819661381,0.01341062013334,1.32158403553776,1.27255819661381,1.341062013334,0.0264825392554774,0.00184004296416267,0.0256517315513582,0.0252267697267784,0.0284444953326775
0,3,"AFF","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"AFF","leg_tot",4.3865632164749,0.422999839782763,4.36670164194179,3.99348690773643,4.79652186356653,0.0104826214959577,0.00115379356917815,0.0110610349415027,0.00924938147729679,0.0112242100859054,1.10610349415027,0.924938147729679,1.12242100859054,0.0229425894175381,0.00221237245855062,0.0228387094716188,0.0208867229188454,0.0250867538702622
0,3,"APCA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"APCA","leg_tot",11.5873129193605,3.03668630999232,10.226039421557,9.50726857416206,14.8244397376921,0.00306465512711072,0.000842280291253403,0.00269403091944939,0.00248238060649955,0.00396196022423401,0.269403091944939,0.248238060649955,0.396196022423401,0.0606039283243382,0.0158824673809215,0.0534841998709134,0.049724886799773,0.0775347390343146
0,3,"BC","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"BC","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,3,"CC","dairy_tot",579.094548724445,25.9149037856297,591.198932490674,551.435082237412,596.465289010182,0.0783737780808604,0.00421715289820619,0.0803723518470866,0.0738710622066768,0.0811777062537516,8.03723518470866,7.38710622066768,8.11777062537516,3.02877852424892,0.135540049922385,3.09208683492319,2.88411406786155,3.11963091656315
0,3,"CC","leg_tot",17.1022621378463,4.78406421772328,19.6633698140427,11.9868876047783,20.0406951461472,0.00231796946668775,0.000665388506091719,0.0026731971090265,0.00160649622475813,0.00272749921262944,0.26731971090265,0.160649622475813,0.272749921262944,0.0894481987324527,0.0250215979293613,0.102843296208399,0.0626937826127141,0.104816781997637
0,3,"CM","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"CM","leg_tot",11.9650892197761,3.13693832842728,11.8697813523743,9.0265354182975,14.9846547085462,0.0133597134411689,0.00352864933750418,0.0126680361096183,0.0103501132183135,0.0169572393958423,1.26680361096183,1.03501132183135,1.69572393958423,0.0625797727666476,0.0164068051788117,0.0620812938522554,0.0472105577293576,0.0783726948811709
0,3,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"DIAB","leg_tot",120.977127220888,16.2433965427565,125.801054859518,104.014825711763,133.839090237178,0.0292263551286997,0.0035036925851763,0.0300947171807974,0.0256063681869991,0.0321082343261171,3.00947171807974,2.56063681869991,3.21082343261171,0.63273419799762,0.0849561625436229,0.657964289468169,0.544018020914213,0.700004797331061
0,3,"ECA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"ECA","leg_tot",8.4809666233583,1.2950640237573,8.45255548316537,7.26295260039227,9.72313011548832,0.0171494591563816,0.00245148538389462,0.0180910802585497,0.014552983422001,0.0189455569539193,1.80910802585497,1.45529834220009,1.89455569539193,0.0443571254992461,0.00677343986629369,0.0442085296413584,0.03798667230966,0.0508538851680367
0,3,"ENDO","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
