"age","race","disease_type3","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,1,"All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"All_HD","leg_tot",43.6019286675211,5.39102956565417,40.9254113120935,40.1155348551126,49.3633622320431,0.0559636468401898,0.00506369456457877,0.053127678186194,0.0529621425797113,0.0613757244565649,5.3127678186194,5.29621425797113,6.13757244565649,0.11630919310551,0.0143807009907856,0.109169518704488,0.107009153782448,0.13167795566944
25,1,"All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"All_STK","leg_tot",32.425416388626,4.48497377139698,34.0540983612974,27.6886874858173,35.777765614664,0.148233280202964,0.0219125498326901,0.15667027766154,0.125022003739542,0.164273108826597,15.667027766154,12.5022003739542,16.4273108826597,0.0864955778683372,0.0119637753739808,0.0908401261912192,0.0738602396279992,0.0954380500342257
25,1,"Cancer","dairy_tot",112.065538636892,14.3430422250859,118.871694545708,96.7507853805345,121.595059370755,0.0124690258610521,0.00116662868857855,0.0131185657153989,0.0112220193787456,0.0131639234671639,1.31185657153989,1.12220193787456,1.31639234671639,0.298937518869442,0.0382604100061439,0.317093103406564,0.258085046323114,0.324357744559217
25,1,"Cancer","leg_tot",59.5306628856494,5.08012314446247,61.1441862462133,54.2049596615242,63.4848712532952,0.00663242451473298,0.00037791470015108,0.00661289611131712,0.00628206479762386,0.00699938337474558,0.661289611131712,0.628206479762386,0.699938337474558,0.158799474630204,0.0135513506366792,0.163103586990809,0.144593033226184,0.169347420527711
25,1,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"DIAB","leg_tot",25.721065931539,7.83180160049223,23.2945938676327,19.5849275361987,33.9197055811997,0.0611390318882052,0.0194997641742665,0.0581495102495007,0.0440488070730719,0.0807703500962372,5.81495102495007,4.40488070730719,8.07703500962372,0.068611561821561,0.0208915190807654,0.0621388892478767,0.0522432651118472,0.0904816302189066
25,1,"Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"Other_CVD","leg_tot",27.8813356874444,0.346507326620403,27.9869469681603,27.5189432972502,28.1539584890301,0.0303009548470558,0.00195324107253719,0.0305466755679292,0.0283519898106164,0.0320410572707527,3.05466755679292,2.83519898106164,3.20410572707527,0.0743741333379617,0.000924316625342021,0.0746558539686377,0.0734074429235888,0.0751013612162599
25,2,"All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"All_HD","leg_tot",28.3109080860415,10.0846498271557,25.0368123115796,20.5084607185596,38.8963368618159,0.0568793516422374,0.019487817972465,0.0538271774131641,0.0398341874560086,0.0765188639231784,5.38271774131641,3.98341874560086,7.65188639231784,0.322337672277942,0.114820144275988,0.285060012107252,0.233501852711092,0.442859502989878
25,2,"All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"All_STK","leg_tot",19.9729404927092,2.20670333010766,20.0288182817837,17.8533283976246,22.0450564670805,0.145821208638936,0.0150861699014144,0.139245503922433,0.135344325242356,0.161887441044544,13.9245503922433,13.5344325242356,16.1887441044544,0.227404614765429,0.0251247191603009,0.228040818888857,0.203271484638155,0.25099697138779
25,2,"Cancer","dairy_tot",20.636490316599,1.77928118866709,21.6122868162402,18.734273538294,21.7092800702089,0.0157169191672324,0.000825419061342632,0.0161287534143837,0.0148347225775131,0.0162490566468732,1.61287534143837,1.48347225775131,1.62490566468732,0.234959551012017,0.0202582465719513,0.246069614008068,0.213301604660619,0.247173943816773
25,2,"Cancer","leg_tot",10.6743229224821,1.31464952791816,10.2029481267079,9.6874773154091,12.0618371059632,0.00817065237535008,0.00131585401661199,0.00767400904835095,0.00720032874991406,0.00956312282873538,0.767400904835095,0.720032874991406,0.956312282873538,0.121533947039742,0.0149681199699619,0.1161670455621,0.110298082936942,0.137331677398537
25,2,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"DIAB","leg_tot",17.0681201030514,3.28775429559314,17.8476918191897,13.6799965754737,19.7936076719115,0.0653818915348093,0.0138299887602539,0.0683985993500719,0.0511978535291043,0.077001727897541,6.83985993500719,5.11978535291043,7.7001727897541,0.19433138942267,0.0374331711099655,0.203207308612194,0.155755450849792,0.225362796684452
25,2,"Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"Other_CVD","leg_tot",12.6320182958012,4.74454473324866,12.317009638333,8.26603648835538,17.2657574620949,0.0293474371716668,0.0109192407127869,0.0280097087968753,0.0196012428903187,0.0402307005715878,2.80097087968753,1.96012428903187,4.02307005715878,0.143823552436613,0.054019655628354,0.140236978770835,0.0941140761901135,0.196581616299025
25,3,"All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"All_HD","leg_tot",8.21805529326705,1.60267782684306,8.39668993471046,6.62670139938657,9.65756974192063,0.0378873541721672,0.00773102086049583,0.0363247524209049,0.0313203815176601,0.0457825383152472,3.63247524209049,3.13203815176601,4.57825383152472,0.061163783820651,0.0119281066672174,0.0624932918614494,0.0493199567747073,0.0718775290319161
25,3,"All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"All_STK","leg_tot",13.9970637968799,2.25218350156187,14.6524425751744,11.6480095139689,15.7890461182405,0.126978640477326,0.00554719962036687,0.127930553622173,0.121362756326423,0.131785398455108,12.7930553622173,12.1362756326423,13.1785398455108,0.10417469263046,0.0167621243588889,0.109052421543904,0.086691596786526,0.117511718897967
25,3,"Cancer","dairy_tot",40.5735394473913,2.50491949059167,39.9660316974364,38.5051372985985,43.1583231836458,0.0127398254392223,0.000842420288443587,0.0124522235851776,0.0120975359005512,0.0136265765538314,1.24522235851776,1.20975359005512,1.36265765538314,0.301973046790287,0.018643139860133,0.297451603290381,0.286578735439452,0.321210585116043
25,3,"Cancer","leg_tot",19.0955642610062,1.10784553286263,18.6867288698547,18.2720627391908,20.2665758653004,0.00599597250199751,0.000377652064687553,0.00582222742864782,0.00574075114962608,0.00639887716671618,0.582222742864782,0.574075114962608,0.639887716671618,0.142120845226051,0.00824526268814457,0.139078042690625,0.135991844232646,0.150836228374568
25,3,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"DIAB","leg_tot",4.93226483401616,0.268553810280677,5.01498849201694,4.65122652868544,5.14298803004622,0.0495525250740198,0.00518579974981121,0.047854935641775,0.045549609259453,0.0549983919059949,4.7854935641775,4.5549609259453,5.49983919059949,0.0367089255655317,0.00199874138224366,0.0373246055231682,0.0346172669505485,0.0382772562165238
25,3,"Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"Other_CVD","leg_tot",6.23559381568556,1.03290566766474,5.88475486006586,5.44685349189918,7.32254725174868,0.0260913840001195,0.00252013704418932,0.0263081552721576,0.0236117777979053,0.0283867346211013,2.63081552721576,2.36117777979053,2.83867346211013,0.0464090954034405,0.00768751446780004,0.0437979377424587,0.0405388084641174,0.0544988663545981
25,4,"All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"All_HD","leg_tot",4.37554778461469,0.826564100120348,3.97947955435131,3.82944414002237,5.25830942493087,0.0464897668848939,0.00770257339715325,0.0460519407407443,0.0393672695378424,0.0539844164544728,4.60519407407443,3.93672695378424,5.39844164544728,0.0570928910257908,0.0107851488355206,0.0519249254538651,0.0499672378723442,0.0686113149153744
25,4,"All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"All_STK","leg_tot",5.14818495768732,1.66005948967697,4.99270595909891,3.64240327555581,6.786123788619,0.146257845996475,0.0385608923390096,0.135077855414207,0.115550049220194,0.186468634767684,13.5077855414207,11.5550049220194,18.6468634767684,0.0671743921534481,0.0216607383134324,0.0651456757594871,0.0475266968891311,0.0885464963526319
25,4,"Cancer","dairy_tot",19.7972264811083,0.545859186763359,19.7234146310159,19.3135982755056,20.3435947592894,0.010530491661834,0.0005586385484075,0.0102114590938483,0.0102048257194001,0.0111273352870558,1.02114590938483,1.02048257194001,1.11273352870558,0.258317575246947,0.00712246342615401,0.257354465684173,0.252007112237822,0.265446681384429
