"female","race","outcome","riskfactor","V1","V2","V3"
1,2,"LVC","dairy_tot",0,0,0
1,2,"MLPC","dairy_tot",0,0,0
1,2,"MMC","dairy_tot",0,0,0
1,2,"OC","dairy_tot",0,0,0
1,2,"OSTK","dairy_tot",0,0,0
1,2,"OTH","dairy_tot",0,0,0
1,2,"PC","dairy_tot",0,0,0
1,2,"PVD","dairy_tot",0,0,0
1,2,"RHD","dairy_tot",0,0,0
1,2,"SCC","dairy_tot",0,0,0
1,2,"SCNC","dairy_tot",0,0,0
1,2,"TC","dairy_tot",0,0,0
1,2,"UC","dairy_tot",0,0,0
1,3,"AA","dairy_tot",0,0,0
1,3,"AFF","dairy_tot",0,0,0
1,3,"APCA","dairy_tot",NA,NA,NA
1,3,"BC","dairy_tot",0,0,0
1,3,"CC","dairy_tot",0.0695880319236892,0.0745971349792253,0.0853334887531551
1,3,"CM","dairy_tot",0,0,0
1,3,"DIAB","dairy_tot",0,0,0
1,3,"ECA","dairy_tot",0,0,0
1,3,"ENDO","dairy_tot",0,0,0
1,3,"GC","dairy_tot",0,0,0
1,3,"HHD","dairy_tot",0,0,0
1,3,"HSTK","dairy_tot",0,0,0
1,3,"IHD","dairy_tot",0,0,0
1,3,"ISTK","dairy_tot",0,0,0
1,3,"KC","dairy_tot",0,0,0
1,3,"LC","dairy_tot",0,0,0
1,3,"LVC","dairy_tot",0,0,0
1,3,"MLPC","dairy_tot",0,0,0
1,3,"MMC","dairy_tot",0,0,0
1,3,"OC","dairy_tot",0,0,0
1,3,"OSTK","dairy_tot",0,0,0
1,3,"OTH","dairy_tot",0,0,0
1,3,"PC","dairy_tot",0,0,0
1,3,"PVD","dairy_tot",0,0,0
1,3,"RHD","dairy_tot",0,0,0
1,3,"SCC","dairy_tot",0,0,0
1,3,"SCNC","dairy_tot",0,0,0
1,3,"TC","dairy_tot",0,0,0
1,3,"UC","dairy_tot",0,0,0
1,4,"AA","dairy_tot",0,0,0
1,4,"AFF","dairy_tot",0,0,0
1,4,"APCA","dairy_tot",NA,NA,NA
1,4,"BC","dairy_tot",0,0,0
1,4,"CC","dairy_tot",0.0929195227845546,0.0802190838365695,0.0794701123790407
1,4,"CM","dairy_tot",0,0,0
1,4,"DIAB","dairy_tot",0,0,0
1,4,"ECA","dairy_tot",0,0,0
1,4,"ENDO","dairy_tot",0,0,0
1,4,"GC","dairy_tot",0,0,0
1,4,"HHD","dairy_tot",0,0,0
1,4,"HSTK","dairy_tot",0,0,0
1,4,"IHD","dairy_tot",0,0,0
1,4,"ISTK","dairy_tot",0,0,0
1,4,"KC","dairy_tot",0,0,0
1,4,"LC","dairy_tot",0,0,0
1,4,"LVC","dairy_tot",0,0,0
1,4,"MLPC","dairy_tot",0,0,0
1,4,"MMC","dairy_tot",0,0,0
1,4,"OC","dairy_tot",0,0,0
1,4,"OSTK","dairy_tot",0,0,0
1,4,"OTH","dairy_tot",0,0,0
1,4,"PC","dairy_tot",0,0,0
1,4,"PVD","dairy_tot",0,0,0
1,4,"RHD","dairy_tot",0,0,0
1,4,"SCC","dairy_tot",0,0,0
1,4,"SCNC","dairy_tot",0,0,0
1,4,"TC","dairy_tot",0,0,0
1,4,"UC","dairy_tot",0,0,0
0,1,"AA","leg_tot",0.0151457870518955,0.0161776106482762,0.0135942196055822
0,1,"AFF","leg_tot",0.0146892643709454,0.0144740375453733,0.0160524421889545
0,1,"APCA","leg_tot",0.00117553650637874,0.00147767582668678,0.00215789346933503
0,1,"BC","leg_tot",NA,NA,NA
0,1,"CC","leg_tot",0.00215383860769695,0.00275022648433205,0.00167484713048549
0,1,"CM","leg_tot",0.0151845473211489,0.0140022956937058,0.0130770295432552
0,1,"DIAB","leg_tot",0.0366833631819454,0.0451644383310297,0.0352575696244776
0,1,"ECA","leg_tot",0.0192294992221642,0.023791347874933,0.0180124009639554
0,1,"ENDO","leg_tot",0.0186240795379968,0.0205084266537392,0.0183661302556462
0,1,"GC","leg_tot",0.0104789777419204,0.00786294495421647,0.0137667406024684
0,1,"HHD","leg_tot",0.0356512439612012,0.029878820904917,0.0318302755134377
0,1,"HSTK","leg_tot",0.0631186317169749,0.0576955470217285,0.0518736052225244
0,1,"IHD","leg_tot",0.0338840945781427,0.0328949811452205,0.0312235141532867
0,1,"ISTK","leg_tot",0.0672390392965186,0.0511369117027248,0.059105957379086
0,1,"KC","leg_tot",0.0145977402213428,0.0156429049048758,0.017257360767123
0,1,"LC","leg_tot",0,0,0
0,1,"LVC","leg_tot",0.0151497534838004,0.0142755601618517,0.0142891725567792
0,1,"MLPC","leg_tot",0.0358066916563287,0.0438400163897924,0.0351779725671294
0,1,"MMC","leg_tot",0.0046551314077764,0.00423810028621294,0.00405476306964051
0,1,"OC","leg_tot",NA,NA,NA
0,1,"OSTK","leg_tot",0.0604148119912119,0.0784045226334896,0.070005755516719
0,1,"OTH","leg_tot",0.0128047070819017,0.0129752636216523,0.0127841991609154
0,1,"PC","leg_tot",0.00594361817342624,0.00648680198113827,0.00517073020289129
0,1,"PVD","leg_tot",0.0148837119587428,0.0145895489428922,0.0123972016091197
0,1,"RHD","leg_tot",0.0168265941900034,0.0173921640474089,0.0148166909074094
0,1,"SCC","leg_tot",0.0139069892926125,0.0102167803573348,0.0157757804083232
0,1,"SCNC","leg_tot",0,0,0
0,1,"TC","leg_tot",0.00320744556431104,0.00351374726620371,0.00334477732310066
0,1,"UC","leg_tot",NA,NA,NA
0,2,"AA","leg_tot",0.0179112204800216,0.0192104912308949,0.0226756213730773
0,2,"AFF","leg_tot",0.0141037812130532,0.0118358638695746,0.0126780374947662
0,2,"APCA","leg_tot",0.00370969484192885,0.00502943594083293,0.00289076471623997
0,2,"BC","leg_tot",NA,NA,NA
0,2,"CC","leg_tot",0.0047937890508645,0.00165558301515662,0.00310569716874393
0,2,"CM","leg_tot",0.0201882299799739,0.0178471001436356,0.0152503394431841
0,2,"DIAB","leg_tot",0.0410928607194356,0.0346500219194244,0.0321081706388594
0,2,"ECA","leg_tot",0.0165176783824847,0.021241930512059,0.0207522949759683
0,2,"ENDO","leg_tot",0.0255056971224995,0.0204254126235871,0.016713956476204
0,2,"GC","leg_tot",0.0101310041034407,0.01053904234836,0.0126744981213219
0,2,"HHD","leg_tot",0.0369029794164116,0.0268113549571622,0.0239534654760425
0,2,"HSTK","leg_tot",0.0881128216264502,0.0738763745658031,0.100856748679495
0,2,"IHD","leg_tot",0.0330420745850028,0.0282867178858222,0.0365724434781992
0,2,"ISTK","leg_tot",0.0725390419584965,0.063408645813131,0.0674668373423964
0,2,"KC","leg_tot",0.0129803062054789,0.0151577234022225,0.0151555188339317
0,2,"LC","leg_tot",0,0,0
0,2,"LVC","leg_tot",0.0131630574537183,0.0119504781925934,0.0100558767590363
0,2,"MLPC","leg_tot",0.0356266095088924,0.0489019238209049,0.0368805760671888
0,2,"MMC","leg_tot",0.00555050527587553,0.00543907867515582,0.00308590047699187
0,2,"OC","leg_tot",NA,NA,NA
0,2,"OSTK","leg_tot",0.0706692563706642,0.0749128933659817,0.0735355955902015
0,2,"OTH","leg_tot",0.0160828421401669,0.0177716406058745,0.0149238673111012
0,2,"PC","leg_tot",0.00385772933956602,0.0037415331451811,0.00515037272748342
0,2,"PVD","leg_tot",0.0147118873193461,0.0100719373702451,0.0120157335696075
0,2,"RHD","leg_tot",0.0181495680000122,0.022004149134246,0.0167212376658769
0,2,"SCC","leg_tot",0.0139269004217738,0.00762474051349531,0.00816126365323564
0,2,"SCNC","leg_tot",0,0,0
0,2,"TC","leg_tot",0.00241486585459332,0.00293531756335876,0.00442305272205692
0,2,"UC","leg_tot",NA,NA,NA
0,3,"AA","leg_tot",0.0134208717006012,0.0126997788930202,0.0132158403553775
0,3,"AFF","leg_tot",0.0110610349415027,0.00915403129497016,0.0112327982514003
0,3,"APCA","leg_tot",0.00402869334553847,0.00247124111634429,0.00269403091944939
0,3,"BC","leg_tot",NA,NA,NA
0,3,"CC","leg_tot",0.0026731971090265,0.00273035721808222,0.00155035407295453
0,3,"CM","leg_tot",0.0171829869372226,0.0126680361096183,0.0102281172766659
0,3,"DIAB","leg_tot",0.0300947171807974,0.0253701392925887,0.0322142089127129
0,3,"ECA","leg_tot",0.0189905294115704,0.0143667677990247,0.0180910802585497
0,3,"ENDO","leg_tot",0.0190720826278194,0.0131935159026174,0.0153724452297471
0,3,"GC","leg_tot",0.00939335521537144,0.00738572630340963,0.0075579001780164
0,3,"HHD","leg_tot",0.019322388064094,0.0235528731981533,0.024857358555064
0,3,"HSTK","leg_tot",0.0565957028322726,0.0616416287138869,0.078204421282283
0,3,"IHD","leg_tot",0.027974737509328,0.023519611483589,0.0230792215988455
0,3,"ISTK","leg_tot",0.0477584690978587,0.0464877091815984,0.063614663515329
0,3,"KC","leg_tot",0.0114212724791957,0.00783402585005896,0.00868272604653101
0,3,"LC","leg_tot",0,0,0
0,3,"LVC","leg_tot",0.00946198322263095,0.0104186433601431,0.0105011614686099
0,3,"MLPC","leg_tot",0.0284532564452688,0.0317037749690385,0.0344244298072639
0,3,"MMC","leg_tot",0.00365866942961802,0.00282094549279117,0.00271285198197479
0,3,"OC","leg_tot",NA,NA,NA
0,3,"OSTK","leg_tot",0.0404247776716665,0.047090642267388,0.0510523342422972
0,3,"OTH","leg_tot",0.0115753409990019,0.0126069292730554,0.0133797505789388
0,3,"PC","leg_tot",0.00425779849924509,0.00378382530836102,0.00278774895700083
0,3,"PVD","leg_tot",0.0139609483378119,0.0101469564307956,0.0115661815538024
0,3,"RHD","leg_tot",0.0157098370340194,0.0135939169474504,0.0146714860716544
0,3,"SCC","leg_tot",0.0075585169624504,0.00675321149300486,0.00968467328640588
0,3,"SCNC","leg_tot",0,0,0
0,3,"TC","leg_tot",0.00301139308661064,0.00171731867352262,0.00199676901300805
0,3,"UC","leg_tot",NA,NA,NA
0,4,"AA","leg_tot",0.0128520501884598,0.0149430500755525,0.0127846590221199
0,4,"AFF","leg_tot",0.00855084681903716,0.0106729523695187,0.0116915774598839
0,4,"APCA","leg_tot",0.00254876365872342,0.00207596839390244,0.00441595556617263
0,4,"BC","leg_tot",NA,NA,NA
0,4,"CC","leg_tot",0.00198125826138491,0.00225181508220069,0.00347250225635394
0,4,"CM","leg_tot",0.0122987582176772,0.0150124505286617,0.0129300825417707
0,4,"DIAB","leg_tot",0.0313894946470691,0.0309551246283848,0.0252287039017953
0,4,"ECA","leg_tot",0.0118232134041521,0.0157215971191999,0.0154702594860235
0,4,"ENDO","leg_tot",0.0185421799567452,0.0202877662614534,0.0177414955227162
0,4,"GC","leg_tot",0.00925084976396314,0.00823254329492061,0.00804501344241515
0,4,"HHD","leg_tot",0.0195497669908728,0.0236334318577428,0.022832328967395
0,4,"HSTK","leg_tot",0.0611410595141392,0.0517637267471399,0.0637000247170654
0,4,"IHD","leg_tot",0.0259057465106433,0.030547690629014,0.0253072390427381
0,4,"ISTK","leg_tot",0.0422975854469574,0.0655686690177847,0.0499526784880771
0,4,"KC","leg_tot",0.00821188241879661,0.00915037840347179,0.0116347813611682
0,4,"LC","leg_tot",0,0,0
0,4,"LVC","leg_tot",0.00782431616732313,0.0122730812923239,0.0110529454855444
0,4,"MLPC","leg_tot",0.0344930824194691,0.0324243663029437,0.0344032565277281
0,4,"MMC","leg_tot",0.00227870315743158,0.00326445531698597,0.00360114261683645
0,4,"OC","leg_tot",NA,NA,NA
0,4,"OSTK","leg_tot",0.0448328132708898,0.0519104911740177,0.0486993967484264
0,4,"OTH","leg_tot",0.0116565262061537,0.012719613402055,0.0105706818776676
0,4,"PC","leg_tot",0.00298363898030862,0.00282901464738949,0.00401215530509753
0,4,"PVD","leg_tot",0.012785169973628,0.0127556488155026,0.0104520980881374
0,4,"RHD","leg_tot",0.0103924243681846,0.0156600300454158,0.0122186108266733
0,4,"SCC","leg_tot",0.0067896946187047,0.00830808263557076,0.00564680254590223
0,4,"SCNC","leg_tot",0,0,0
0,4,"TC","leg_tot",0.0022340433543594,0.00207634207032915,0.0029646692057279
0,4,"UC","leg_tot",NA,NA,NA
1,1,"AA","leg_tot",0.0125615783682954,0.0117993690383015,0.0141276427120993
1,1,"AFF","leg_tot",0.0138369038805438,0.0107796091899288,0.0108701613309755
1,1,"APCA","leg_tot",NA,NA,NA
1,1,"BC","leg_tot",0.00700800511918319,0.00580928234761447,0.0065343552420522
1,1,"CC","leg_tot",0.00293408810633182,0.00243862010524087,0.00169719552614408
1,1,"CM","leg_tot",0.0098767151632384,0.0139862343803349,0.011164997644742
1,1,"DIAB","leg_tot",0.0352077348418006,0.0324927319573802,0.0432742147791365
1,1,"ECA","leg_tot",0.0207740663035369,0.0181059407143368,0.0225222456860422
1,1,"ENDO","leg_tot",0.0211834352085808,0.0154382920525198,0.0182654239833448
1,1,"GC","leg_tot",0.00956086556682668,0.0117235689360688,0.0113385872619221
1,1,"HHD","leg_tot",0.0339589981931464,0.0266856401028601,0.0174331937463421
1,1,"HSTK","leg_tot",0.0767618635873001,0.077265168121607,0.083576380610573
1,1,"IHD","leg_tot",0.0286574897069085,0.0228310236320047,0.0300948447616059
1,1,"ISTK","leg_tot",0.0501805558746373,0.0660826664589835,0.0508805650118041
1,1,"KC","leg_tot",0.0146333943059389,0.0141746243976164,0.0118156027289226
1,1,"LC","leg_tot",0,0,0
1,1,"LVC","leg_tot",0.0138476543526655,0.00848434213731799,0.0149720003165541
1,1,"MLPC","leg_tot",0.0507011072225863,0.0375040246838979,0.0567174701057363
1,1,"MMC","leg_tot",0.00497636117098149,0.00392498379194211,0.00495466875092678
1,1,"OC","leg_tot",0.00273494655195661,0.00290460958670776,0.00240198292011625
1,1,"OSTK","leg_tot",0.0629513113710715,0.0616385982624376,0.050876992890325
1,1,"OTH","leg_tot",0.0101291546136989,0.019351998964756,0.0122432397590092
1,1,"PC","leg_tot",0.00461090123873124,0.0062811779969138,0.00509934068000068
1,1,"PVD","leg_tot",0.0132810198394868,0.0122879984265075,0.0140545231053749
1,1,"RHD","leg_tot",0.0111295893753086,0.0103983369145229,0.0122868283230009
1,1,"SCC","leg_tot",0.0116530326206872,0.0126026148782775,0.0126504065412285
1,1,"SCNC","leg_tot",0,0,0
1,1,"TC","leg_tot",0.00341768007970638,0.00322412119662993,0.00457815324004935
1,1,"UC","leg_tot",0.0263649377662793,0.0242330944709993,0.0277746125001735
1,2,"AA","leg_tot",0.0197245455009861,0.0173845158563227,0.0169936237366128
1,2,"AFF","leg_tot",0.0129830657488568,0.00736084877182248,0.01204016391527
1,2,"APCA","leg_tot",NA,NA,NA
1,2,"BC","leg_tot",0.00650149076755893,0.00746610961083682,0.00550819155727734
1,2,"CC","leg_tot",0.00132322679203775,0.00202398538172025,0.0023311500859469
1,2,"CM","leg_tot",0.0164893063132079,0.0183214741835121,0.01532839719954
1,2,"DIAB","leg_tot",0.0322845005848064,0.0367787752705514,0.0375910279111923
1,2,"ECA","leg_tot",0.018476122299478,0.0175751697762007,0.0203874539013841
1,2,"ENDO","leg_tot",0.0160640307173265,0.0155358919181158,0.0185868470693031
1,2,"GC","leg_tot",0.0116358750078441,0.00969962864075345,0.0118149846990397
1,2,"HHD","leg_tot",0.0232452094763028,0.025003093124879,0.0336281561533213
1,2,"HSTK","leg_tot",0.0835576016976586,0.0924041765609934,0.080930054414074
1,2,"IHD","leg_tot",0.0229816460775337,0.0300470723749488,0.0378664044578804
1,2,"ISTK","leg_tot",0.0495513614472739,0.0584712022842192,0.07756642533709
1,2,"KC","leg_tot",0.00776244735086623,0.0137129497466132,0.0113158056121123
1,2,"LC","leg_tot",0,0,0
1,2,"LVC","leg_tot",0.00946074472140847,0.0110846150921641,0.0170884487900443
1,2,"MLPC","leg_tot",0.0374776240224062,0.0419893907179961,0.0409554752867227
1,2,"MMC","leg_tot",0.00345256456288691,0.00639947731720279,0.00383818540570603
1,2,"OC","leg_tot",0.00396791753023426,0.00382843952946978,0.00336144031433703
1,2,"OSTK","leg_tot",0.0456932228159572,0.0567734609085216,0.0693301035723748
1,2,"OTH","leg_tot",0.0156205735836098,0.014603347059979,0.0137439677700247
1,2,"PC","leg_tot",0.00269659595464093,0.00319034519469498,0.00443929386022727
1,2,"PVD","leg_tot",0.0107800233518843,0.0139553425886429,0.0172640507414702
1,2,"RHD","leg_tot",0.0196675726022289,0.0172579069274778,0.0149898579399242
1,2,"SCC","leg_tot",0.00817931287851065,0.0105015955216534,0.0104924306212667
1,2,"SCNC","leg_tot",0,0,0
1,2,"TC","leg_tot",0.00352124348892037,0.00269502990102618,0.0037093587869188
1,2,"UC","leg_tot",0.0281359800249474,0.0211851007769355,0.024361510992811
1,3,"AA","leg_tot",0.0138064763838492,0.0136143110942157,0.00798916625707492
1,3,"AFF","leg_tot",0.0106981720428482,0.0112167020529875,0.0087278672537424
1,3,"APCA","leg_tot",NA,NA,NA
1,3,"BC","leg_tot",0.00433554605384211,0.00485938206940763,0.00664476558821016
1,3,"CC","leg_tot",0.00225111109748487,0.00201443912706015,0.00161121192026079
1,3,"CM","leg_tot",0.0156974447852557,0.0174083832205427,0.01797282587378
1,3,"DIAB","leg_tot",0.0300759765009963,0.0369631596468432,0.0292686208169228
1,3,"ECA","leg_tot",0.020100926703751,0.0133225469036695,0.0174568832645012
1,3,"ENDO","leg_tot",0.0134570184126809,0.0209226323413735,0.0191257461304123
1,3,"GC","leg_tot",0.0076105473071779,0.00994782590152249,0.0106668957643521
1,3,"HHD","leg_tot",0.0313718051009853,0.0331068931675812,0.0252928350159724
1,3,"HSTK","leg_tot",0.0589022319033013,0.0650564591075778,0.076988858539221
1,3,"IHD","leg_tot",0.0256641555452061,0.024740485485087,0.0193587617814794
1,3,"ISTK","leg_tot",0.0460870780115397,0.0673653729309416,0.0430331992355436
1,3,"KC","leg_tot",0.0118957774359086,0.0105954741797229,0.0117714006912795
1,3,"LC","leg_tot",0,0,0
1,3,"LVC","leg_tot",0.0122264324112946,0.0141375694653632,0.0102595095142754
1,3,"MLPC","leg_tot",0.0244082155682574,0.0294185265208266,0.0335879993491892
1,3,"MMC","leg_tot",0.00614196691493585,0.00326370087680394,0.00305664788603062
1,3,"OC","leg_tot",0.00272921802549164,0.001987601198693,0.00360336280017994
1,3,"OSTK","leg_tot",0.0479407810417516,0.0513047620526839,0.0464136332589294
1,3,"OTH","leg_tot",0.0109223337271764,0.0178305092237155,0.0119229333202303
1,3,"PC","leg_tot",0.00337733649103033,0.00433242552264548,0.00361230039286036
1,3,"PVD","leg_tot",0.0134226548532226,0.0153454136559346,0.0125173553858074
1,3,"RHD","leg_tot",0.010268973776276,0.0150186327856471,0.012675091835924
1,3,"SCC","leg_tot",0.00804221222672795,0.011869436010867,0.0095767325449398
1,3,"SCNC","leg_tot",0,0,0
1,3,"TC","leg_tot",0.00325228345794032,0.00211468891446947,0.00183269452616128
1,3,"UC","leg_tot",0.0170139747562709,0.0212248029990005,0.0151757948489229
1,4,"AA","leg_tot",0.00979059296060507,0.0147833321367472,0.0137450766711915
1,4,"AFF","leg_tot",0.0117770711364379,0.0146647833192408,0.0150305914536213
1,4,"APCA","leg_tot",NA,NA,NA
1,4,"BC","leg_tot",0.00674158298513321,0.00474163584571987,0.0046644653345279
1,4,"CC","leg_tot",0.00174013950456216,0.00268581653343506,0.0034784815257507
1,4,"CM","leg_tot",0.0136963168652121,0.017321415041415,0.0137416713072366
1,4,"DIAB","leg_tot",0.0310155876550637,0.0345795769171933,0.0294652348879101
1,4,"ECA","leg_tot",0.0168437839089795,0.0164922040359367,0.0161985297517756
1,4,"ENDO","leg_tot",0.0136137465689208,0.0185423479506952,0.0166336196795421
1,4,"GC","leg_tot",0.0124232573693692,0.00850572095028575,0.00997377768847858
1,4,"HHD","leg_tot",0.0188922090022714,0.0165600487163372,0.016767060897083
1,4,"HSTK","leg_tot",0.055052932026516,0.0759596583734674,0.0665612768215813
1,4,"IHD","leg_tot",0.0219868799007525,0.0210822361913764,0.0341258022752139
1,4,"ISTK","leg_tot",0.0502502069254365,0.0570809554476873,0.0734614854856692
1,4,"KC","leg_tot",0.0125820358069454,0.0104344799418957,0.0113630480548595
1,4,"LC","leg_tot",0,0,0
1,4,"LVC","leg_tot",0.0142943208601561,0.00898318594326927,0.0141471459853079
1,4,"MLPC","leg_tot",0.0396445329315068,0.0427334093599526,0.0370562927504747
1,4,"MMC","leg_tot",0.00372343968707693,0.00401063504668654,0.0037622782964773
