"age","pathway","disease_type2","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","HHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","HSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","IHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","ISTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","OSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","Cancer","dairy_tot",537.023813746964,29.0932215884395,542.989581367523,507.289101740465,561.687623275989,0.018167565868803,0.000821193254938955,0.0180822338563286,0.017426863685873,0.0189808002623362,1.80822338563286,1.7426863685873,1.89808002623362,1.3143051284383,0.071202373819673,1.32890567086874,1.24153277927541,1.3746670165353
35,"direct","Cancer","leg_tot",74.8948487099718,17.4305110591818,68.3209424633192,62.0379439887398,93.3395737408586,0.00254090552515983,0.000633475819756805,0.00231043642641491,0.0020677044866957,0.00321000529755714,0.231043642641491,0.20677044866957,0.321000529755714,0.183296683002417,0.0426592070778772,0.167207789972583,0.15183086085748,0.228438064222712
35,"direct","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","HHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","HSTK","leg_tot",104.459552147517,10.5917903477568,102.189702385277,95.5368484472516,115.311628145687,0.0987788946499722,0.0103774505832891,0.0974133839110927,0.0895648788038309,0.109153594624161,9.74133839110927,8.95648788038309,10.9153594624161,0.255652955394896,0.0259222105557488,0.250097754476558,0.233815645889064,0.282212185681315
35,"direct","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","IHD","leg_tot",155.626989315008,20.6282326504715,149.250233745282,139.455595184805,177.218625679479,0.0350739395650744,0.00424421421994315,0.0336263655938928,0.0318370576775923,0.0395412593280608,3.36263655938928,3.18370576775923,3.95412593280608,0.380879478608193,0.0504852694966475,0.365273089592383,0.341301817999388,0.433722569880435
35,"direct","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","ISTK","leg_tot",36.3441075928873,6.16417411689641,32.8010774210082,32.7709706760462,42.9288201558257,0.114123667184873,0.0238665819416997,0.105687367826962,0.0961243214336217,0.139293867390348,10.5687367826962,9.61243214336218,13.9293867390348,0.088948098343274,0.0150861199206352,0.0802769321753869,0.0802032493175859,0.105063438611666
35,"direct","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","OSTK","leg_tot",37.7929932881473,4.85534766694796,38.4336892187836,32.938335071188,42.1030599640658,0.111468644158004,0.0118657368932794,0.108997060848317,0.101431538597796,0.123606595531445,10.8997060848317,10.1431538597796,12.3606595531445,0.0924940824338387,0.0118829150135741,0.0940621133588166,0.0806128547712398,0.103042483810206
35,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medBMI","Cancer","leg_tot",191.194739587071,17.0216869348728,195.905269731188,173.493428465016,204.892100086626,0.00647491628951412,0.000646007572546286,0.006741568562676,0.0057884325656063,0.00693474558123434,0.6741568562676,0.57884325656063,0.693474558123434,0.467927530096671,0.0416586562094537,0.479456020579951,0.424605570451207,0.501450272831346
35,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medBMI","DIAB","leg_tot",139.992051495145,12.43351016828,146.790029094577,126.699096692171,147.506725338602,0.0684593681928983,0.00601177233084763,0.0718586619416626,0.0620350905785365,0.0719942461208105,7.18586619416626,6.20350905785365,7.19942461208105,0.342614734227337,0.0304296117981089,0.359252016584712,0.310081728758273,0.361006049692632
35,"medBMI","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"medBMI","HHD","leg_tot",62.534132787413,27.115440563967,67.3401250374305,35.0371884035937,85.9459837587173,0.0363342204747168,0.0162213477887429,0.0389377008166892,0.0199670464286627,0.0504884362300943,3.89377008166892,1.99670464286627,5.04884362300943,0.153045226898754,0.0663619781484729,0.164807350103981,0.0857495612412445,0.21034308783182
35,"medBMI","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
