"female","race","disease_type3","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
1,3,"Other_CVD","leg_tot",38.912203352149,5.16270995612672,36.5388266947966,35.4217696192601,44.4200072437873,0.0133662495256365,0.00212119463739304,0.0122111695396247,0.0120801735882346,0.0156341434511484,1.22111695396247,1.20801735882346,1.56341434511484,0.199524364909805,0.0264720662535503,0.187354751537761,0.181626982756657,0.227765918429189
1,4,"All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"All_HD","leg_tot",136.210364369215,34.3525002789722,118.845517830418,114.248787849734,172.932060446673,0.024576782295842,0.00621523794506823,0.021563776238074,0.0204983895454958,0.0312162301952909,2.1563776238074,2.04983895454958,3.12162301952909,1.05578487229048,0.266270854555402,0.9211876089309,0.885557735990729,1.34041968244588
1,4,"All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"All_STK","leg_tot",201.474373492617,32.8106159243803,201.871182685826,170.137354141357,232.47410502965,0.0588802195088923,0.00950350317304488,0.0594883717975415,0.0496073016661416,0.0676362079062913,5.94883717975415,4.96073016661416,6.76362079062913,1.56165499352987,0.254319501338352,1.56473071500904,1.31875753762077,1.80193808618169
1,4,"Cancer","dairy_tot",416.071742099987,27.050367495917,402.621798845995,398.594604643607,444.98133132226,0.00964551900122002,0.000766288569562043,0.00923787044435506,0.00917265427738974,0.0104648849983855,0.923787044435506,0.917265427738974,1.04648849983855,3.22502808894913,0.209671040264408,3.12077576801533,3.08956044356959,3.44911020712241
1,4,"Cancer","leg_tot",300.605456459726,15.5772905445785,302.74058584152,285.004228798403,314.391824146524,0.00696872012498552,0.00047575809822923,0.00702008064591472,0.00649690132037798,0.00739688248680324,0.702008064591472,0.649690132037798,0.739688248680324,2.33003336367173,0.120741676188898,2.34658303896348,2.20910614766828,2.4368933556772
1,4,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"DIAB","leg_tot",49.2264521937706,4.07742527188355,48.016559819186,45.997184233991,53.4841286719472,0.0316867998200557,0.00262240689557288,0.0310155876550637,0.0295427525262677,0.0344013774540868,3.10155876550637,2.95427525262677,3.44013774540868,0.381560858334068,0.0316046722280299,0.372182819650289,0.356530367619969,0.414562681929378
1,4,"Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"Other_CVD","leg_tot",20.7693972287842,2.73782176401086,21.0891662026074,18.0459041750138,23.2210866548048,0.0132740455252131,0.00173967898954715,0.0138690451248781,0.011442636392257,0.0145997049984539,1.38690451248781,1.1442636392257,1.45997049984539,0.160986394113914,0.0212212250870655,0.163464966480664,0.139876232789003,0.179989768927087
