age_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,added_sugar,CED,MJ,-0.141799049397397,-0.135884577635189,-0.147572704029262
20-34,added_sugar,Food_price,USD,-0.390112366633845,-0.370807163477988,-0.403833681735336
20-34,added_sugar,FL,mrh-eq,-0.00597951736277299,-0.00572511026474331,-0.00621673357625642
20-34,oil,CED,MJ,-0.00299659016231787,0.000955760564628978,0.00164758837942014
20-34,oil,Food_price,USD,-0.000972748919935252,0.000171606033988209,0.000227223029400187
20-34,oil,FL,mrh-eq,-0.000161722222715327,4.61029074324999e-05,7.76338239649908e-05
20-34,sat_fat,CED,MJ,-0.350022205256948,-0.350020441537591,-0.338882841618533
20-34,sat_fat,Food_price,USD,-0.0166521231974917,-0.0166448251100993,-0.0161240895483496
20-34,sat_fat,FL,mrh-eq,-0.00939844356020814,-0.00938883381665729,-0.00909888928788191
35-44,added_sugar,CED,MJ,-0.123684167963629,-0.124661441932268,-0.131400916830281
35-44,added_sugar,Food_price,USD,-0.340009035152939,-0.342251535753848,-0.361184903443477
35-44,added_sugar,FL,mrh-eq,-0.00549653368016858,-0.00553366302103846,-0.00584263919703163
35-44,oil,CED,MJ,0.00132016658426338,-0.00193634283101846,-0.00752422041459615
35-44,oil,Food_price,USD,-0.000611919101069267,-0.00109472386638305,-0.00340041857629288
35-44,oil,FL,mrh-eq,7.71247330507847e-05,-8.4168416875609e-05,-0.000349040783929487
35-44,sat_fat,CED,MJ,-0.303962958275711,-0.294806445584298,-0.319361216164979
35-44,sat_fat,Food_price,USD,-0.0145147145097172,-0.0140802459730367,-0.0152827337673847
35-44,sat_fat,FL,mrh-eq,-0.00826016522429006,-0.00801254363840222,-0.00867216777914318
45-54,added_sugar,CED,MJ,-0.103442332723671,-0.125946429092784,-0.107209913251975
45-54,added_sugar,Food_price,USD,-0.255730759631878,-0.309515588729611,-0.265371712393809
45-54,added_sugar,FL,mrh-eq,-0.0046657158002973,-0.00565943987513649,-0.0048347832812885
45-54,oil,CED,MJ,-0.00347300193437305,0.00216842929230971,-0.00325573677355743
45-54,oil,Food_price,USD,-0.00117038646271839,0.000711540196227094,-0.000563512474724332
45-54,oil,FL,mrh-eq,-0.00019370071074051,0.00010998782901353,-0.00017609093845113
45-54,sat_fat,CED,MJ,-0.283387637456554,-0.310910173276603,-0.297293543621348
45-54,sat_fat,Food_price,USD,-0.0139031549609055,-0.0153204077198192,-0.0145374216509354
45-54,sat_fat,FL,mrh-eq,-0.00771150563317832,-0.00845002907416854,-0.00808389537292573
55-64,added_sugar,CED,MJ,-0.094986902011562,-0.108495341870828,-0.0959894469976058
55-64,added_sugar,Food_price,USD,-0.233786441268554,-0.265909900054277,-0.232846247406397
55-64,added_sugar,FL,mrh-eq,-0.00441778576953443,-0.00506957230435895,-0.0044757245056829
55-64,oil,CED,MJ,-0.00412256172129179,-0.0052060427880976,-0.00341742321162152
55-64,oil,Food_price,USD,-0.00104382952255126,-0.00130659728702675,-0.000906930767904395
55-64,oil,FL,mrh-eq,-0.000213644257380074,-0.000268855075869443,-0.000177510796284216
55-64,sat_fat,CED,MJ,-0.271747820007068,-0.29074043333294,-0.272327793036951
55-64,sat_fat,Food_price,USD,-0.0130192165059502,-0.0139400154046349,-0.0130603815324829
55-64,sat_fat,FL,mrh-eq,-0.00742934798386494,-0.00794893747831212,-0.0074529922735872
65-74,added_sugar,CED,MJ,-0.0705641355868687,-0.0815104923282432,-0.0747420886680064
65-74,added_sugar,Food_price,USD,-0.193312307315789,-0.221289137254182,-0.202545099180224
65-74,added_sugar,FL,mrh-eq,-0.00345200600541573,-0.00398775131180012,-0.00366236940399082
65-74,oil,CED,MJ,-0.010447612824759,-0.00256499668871281,-0.00812760114973955
65-74,oil,Food_price,USD,-0.00263887377769104,-0.000692127370364349,-0.00208334963685977
65-74,oil,FL,mrh-eq,-0.000502761578340612,-0.000124901184397494,-0.000392387654676808
65-74,sat_fat,CED,MJ,-0.265372306565663,-0.259978812660911,-0.263800414587314
65-74,sat_fat,Food_price,USD,-0.0120819861838765,-0.0118187540396288,-0.0119320890754996
65-74,sat_fat,FL,mrh-eq,-0.00721487548026216,-0.00706598474792529,-0.00716853335016329
75+,added_sugar,CED,MJ,-0.0844920588826885,-0.0803840739076452,-0.0768799370705268
75+,added_sugar,Food_price,USD,-0.207492597494685,-0.196875864663094,-0.18813617628112
75+,added_sugar,FL,mrh-eq,-0.004437612085295,-0.0042316729157365,-0.0040285036788751
75+,oil,CED,MJ,-0.00032097493438314,0.000376276526087628,0.00046729575136102
75+,oil,Food_price,USD,-0.000467179233951993,-0.000116190293873085,-0.000482267372680922
75+,oil,FL,mrh-eq,-1.44787726452572e-05,2.33451977319572e-05,2.3128708301014e-05
75+,sat_fat,CED,MJ,-0.263420515322934,-0.249422665510935,-0.246971462551135
75+,sat_fat,Food_price,USD,-0.0113193476318093,-0.0107395274124143,-0.0106041195738763
75+,sat_fat,FL,mrh-eq,-0.00699801073762219,-0.00662497315257297,-0.00655941251820461
