sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
Female,HIS,added_sugar,CED,MJ,-0.109196267111266,-0.113672703272093,-0.126137113031552
Female,HIS,added_sugar,Food_price,USD,-0.261216949592716,-0.271337315225952,-0.302790705792144
Female,HIS,added_sugar,FL,mrh-eq,-0.00510432705219861,-0.0052982795246397,-0.00589763197637677
Female,HIS,oil,CED,MJ,-0.000520255985537898,-0.00155354467379221,-0.00362307490899238
Female,HIS,oil,Food_price,USD,-2.60620218387925e-05,-0.000532973952149259,-0.00112338917345655
Female,HIS,oil,FL,mrh-eq,-2.618740165837e-05,-7.71827343769827e-05,-0.000181251931570787
Female,HIS,sat_fat,CED,MJ,-0.255614556571701,-0.251734944237791,-0.249051156466444
Female,HIS,sat_fat,Food_price,USD,-0.0118691513494763,-0.0116965350499715,-0.0115865823082957
Female,HIS,sat_fat,FL,mrh-eq,-0.00690504406606392,-0.00679991635368106,-0.00672850903965854
Female,NHB,added_sugar,CED,MJ,-0.177294855128084,-0.168893803795867,-0.175126376552452
Female,NHB,added_sugar,Food_price,USD,-0.450439331120928,-0.427660739579282,-0.446478217555738
Female,NHB,added_sugar,FL,mrh-eq,-0.00755335290288283,-0.00723903187553439,-0.00742219762260814
Female,NHB,oil,CED,MJ,-0.0239271301084531,-0.0283308662616995,-0.0227100297245449
Female,NHB,oil,Food_price,USD,-0.0037440162085907,-0.00455699691322294,-0.00436628509136407
Female,NHB,oil,FL,mrh-eq,-0.00119584908411556,-0.00141750521284661,-0.00113884156695329
Female,NHB,sat_fat,CED,MJ,-0.295252608559334,-0.292597081287555,-0.279002915717073
Female,NHB,sat_fat,Food_price,USD,-0.0153991674736596,-0.0153849838135493,-0.0146287977133703
Female,NHB,sat_fat,FL,mrh-eq,-0.00776971661837713,-0.00770500868045244,-0.00734214052581508
Female,NHW,added_sugar,CED,MJ,-0.104500152467207,-0.113125855095123,-0.104761155174222
Female,NHW,added_sugar,Food_price,USD,-0.295768549218335,-0.313899448808508,-0.295860948910647
Female,NHW,added_sugar,FL,mrh-eq,-0.00496385494334292,-0.00534727874899063,-0.00495863240214801
Female,NHW,oil,CED,MJ,-0.011288837732762,-0.00896185694151983,-0.0140931238421681
Female,NHW,oil,Food_price,USD,-0.00304616389247178,-0.0026057077021484,-0.0042006528898001
Female,NHW,oil,FL,mrh-eq,-0.00057311918996123,-0.000449582959861637,-0.000709663158384966
Female,NHW,sat_fat,CED,MJ,-0.300621068492293,-0.319872459653014,-0.313903122783336
Female,NHW,sat_fat,Food_price,USD,-0.0137968415026711,-0.0147130686367969,-0.0144567921823126
Female,NHW,sat_fat,FL,mrh-eq,-0.00799540248313312,-0.008507157573723,-0.00835140463820433
Female,OTH,added_sugar,CED,MJ,-0.0814758987402101,-0.0833303031095884,-0.0779546810723575
Female,OTH,added_sugar,Food_price,USD,-0.233267434239896,-0.235864563079667,-0.217506508813192
Female,OTH,added_sugar,FL,mrh-eq,-0.00392057184991917,-0.00399974262637868,-0.0037327110477754
