age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
55-64,Male,HIS,sat_fat,FL,mrh-eq,-0.00577182764695191,-0.00639496457549266,-0.00584745920579389
55-64,Male,NHB,added_sugar,CED,MJ,-0.123018025612074,-0.116281120654467,-0.112378674893503
55-64,Male,NHB,added_sugar,Food_price,USD,-0.281746156000693,-0.266316733639996,-0.257379026448856
55-64,Male,NHB,added_sugar,FL,mrh-eq,-0.00505988656287884,-0.00478278916434085,-0.00462227664782124
55-64,Male,NHB,oil,CED,MJ,0.00199628790735044,-0.00534234526950442,0.0135416053214135
55-64,Male,NHB,oil,Food_price,USD,0,0,0
55-64,Male,NHB,oil,FL,mrh-eq,9.63566248631424e-05,-0.000257863786645007,0.000653624850000719
55-64,Male,NHB,sat_fat,CED,MJ,-0.302365523856824,-0.290355100048458,-0.277863705126033
55-64,Male,NHB,sat_fat,Food_price,USD,-0.0108931628158751,-0.0104604696292863,-0.0100104487507426
55-64,Male,NHB,sat_fat,FL,mrh-eq,-0.00829090039551156,-0.00796157307593858,-0.00761905746839907
55-64,Male,NHW,added_sugar,CED,MJ,-0.101047150008086,-0.111257762809415,-0.0978319472623126
55-64,Male,NHW,added_sugar,Food_price,USD,-0.228253532707613,-0.251318096555544,-0.220990770867866
55-64,Male,NHW,added_sugar,FL,mrh-eq,-0.00460054018494267,-0.00506541558718455,-0.00445415634894647
55-64,Male,NHW,oil,CED,MJ,-0.00115265058467774,0.000244769598291483,0.00562149653546151
55-64,Male,NHW,oil,Food_price,USD,-0.000391108001659539,8.30532250860351e-05,0.00190744038613841
55-64,Male,NHW,oil,FL,mrh-eq,-6.05526397072583e-05,1.28585761319666e-05,0.000295316255292206
55-64,Male,NHW,sat_fat,CED,MJ,-0.289684173128634,-0.310043342248678,-0.311665196001708
55-64,Male,NHW,sat_fat,Food_price,USD,-0.0151487370927506,-0.0162133989867556,-0.0162982121674074
55-64,Male,NHW,sat_fat,FL,mrh-eq,-0.00813985259784987,-0.00871192608692607,-0.00875749865080608
55-64,Male,OTH,added_sugar,CED,MJ,-0.00996350757134259,-0.0279025164137484,-0.0108797958105842
55-64,Male,OTH,added_sugar,Food_price,USD,-0.0296452523255414,-0.0830206765720025,-0.0323715608931559
55-64,Male,OTH,added_sugar,FL,mrh-eq,-0.000585532967421288,-0.00163976823596289,-0.000639381169763154
55-64,Male,OTH,oil,CED,MJ,0.000493728424871903,-0.000384695661951048,-0.00205158132550512
55-64,Male,OTH,oil,Food_price,USD,0.000169830932630536,-0.000132326233931171,-0.000705695585520163
55-64,Male,OTH,oil,FL,mrh-eq,2.39412331104799e-05,-1.86541589574267e-05,-9.94825987014395e-05
55-64,Male,OTH,sat_fat,CED,MJ,-0.147039963303066,-0.152919652853999,-0.107125161088329
55-64,Male,OTH,sat_fat,Food_price,USD,-0.00901284645034189,-0.00937324329693942,-0.00656625998924688
55-64,Male,OTH,sat_fat,FL,mrh-eq,-0.00411012713865516,-0.00427447886350121,-0.00299441064817491
65-74,Female,HIS,added_sugar,CED,MJ,-0.0453918204326144,-0.0531687731479109,-0.0557151595924758
65-74,Female,HIS,added_sugar,Food_price,USD,-0.0829199013726209,-0.0971265171458138,-0.101778150652193
65-74,Female,HIS,added_sugar,FL,mrh-eq,-0.00250645995076936,-0.00293589019467983,-0.00307649736975356
65-74,Female,HIS,oil,CED,MJ,-0.000433946673997501,-0.00602644822943676,-0.00310588778665587
65-74,Female,HIS,oil,Food_price,USD,-0.000149594457646546,-0.00207749778587488,-0.00107069284498881
