sex_gp,outcome,outcome_unit,X1,X2,X3
Female,CED,MJ,-0.407182734448505,-0.423363938347885,-0.414864977992886
Female,Food_price,USD,-0.318900489186633,-0.329692193824382,-0.324284979284955
Female,FL,mrh-eq,-0.0133222799562053,-0.0138266510317367,-0.0135947371949615
Male,CED,MJ,-0.41824605103117,-0.417963508269324,-0.417219469607189
Male,Food_price,USD,-0.292643684178034,-0.305695394534528,-0.303681023571978
Male,FL,mrh-eq,-0.0130931966695521,-0.0131294080674523,-0.0130891702229062
