age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,added_sugar,CED,MJ,-0.150966908505515,-0.139600071764438,-0.156176884672659
20-34,Female,added_sugar,Food_price,USD,-0.434536999690669,-0.39773063784571,-0.445328868375156
20-34,Female,added_sugar,FL,mrh-eq,-0.00668106476925985,-0.00618074771661548,-0.00689546887214
20-34,Female,oil,CED,MJ,-0.016562124358035,-0.0124547905957305,-0.0134527984275078
20-34,Female,oil,Food_price,USD,-0.00371280081759149,-0.00317770092838182,-0.00312196725230193
20-34,Female,oil,FL,mrh-eq,-0.000868425290485553,-0.000650326979668886,-0.000705027404801153
20-34,Female,sat_fat,CED,MJ,-0.327144136165639,-0.34203924103231,-0.320048266358037
20-34,Female,sat_fat,Food_price,USD,-0.0153703618434821,-0.0160454666664926,-0.0150514725648414
20-34,Female,sat_fat,FL,mrh-eq,-0.00863150541568894,-0.00901767146308993,-0.0084455770475022
20-34,Male,added_sugar,CED,MJ,-0.132882420551059,-0.132270900577048,-0.139204306956483
20-34,Male,added_sugar,Food_price,USD,-0.346905118362356,-0.344621483117966,-0.363475603168312
20-34,Male,added_sugar,FL,mrh-eq,-0.00529719472146891,-0.00528195881586927,-0.00555659791678226
20-34,Male,oil,CED,MJ,0.0101972026413278,0.0139988173908272,0.0163341736558344
20-34,Male,oil,Food_price,USD,0.00169221631382062,0.00342913068873197,0.00348463420091989
20-34,Male,oil,FL,mrh-eq,0.000525614797363465,0.000723448266643127,0.000838847495229587
20-34,Male,sat_fat,CED,MJ,-0.372273338089853,-0.357782930229284,-0.357201285989865
20-34,Male,sat_fat,Food_price,USD,-0.0178987599671564,-0.0172277591107787,-0.0171673132086863
20-34,Male,sat_fat,FL,mrh-eq,-0.0101443650127665,-0.00974982506984563,-0.00973429856932228
35-44,Female,added_sugar,CED,MJ,-0.114740179130351,-0.115722848947812,-0.12546601482263
35-44,Female,added_sugar,Food_price,USD,-0.307369153131381,-0.308643470933085,-0.336271406519952
35-44,Female,added_sugar,FL,mrh-eq,-0.00535505139446106,-0.00539805220783708,-0.00586151406099834
35-44,Female,oil,CED,MJ,-0.0129355256303595,-0.0177111402081844,-0.0232737803431865
35-44,Female,oil,Food_price,USD,-0.00318976296882898,-0.00456023246395129,-0.00746307448477682
35-44,Female,oil,FL,mrh-eq,-0.000624980200740454,-0.000861651070157385,-0.00112483280156352
35-44,Female,sat_fat,CED,MJ,-0.286642957394867,-0.275156194011419,-0.307488354822043
35-44,Female,sat_fat,Food_price,USD,-0.0146662285697272,-0.0141089852885675,-0.0156984347183224
35-44,Female,sat_fat,FL,mrh-eq,-0.00762389672385427,-0.0073174215529863,-0.00817322603490789
35-44,Male,added_sugar,CED,MJ,-0.133180850190417,-0.134152394873996,-0.137702565844431
35-44,Male,added_sugar,Food_price,USD,-0.374665897237259,-0.377936409450535,-0.387637928805103
35-44,Male,added_sugar,FL,mrh-eq,-0.00564675885745021,-0.00567765389843069,-0.00582259796168273
35-44,Male,oil,CED,MJ,0.0164567886674066,0.0148132574508529,0.00919858287168363
35-44,Male,oil,Food_price,USD,0.00212522251423596,0.00258493568136356,0.00091328897397896
35-44,Male,oil,FL,mrh-eq,0.000822616210104914,0.000741358742503864,0.000474691267047326
35-44,Male,sat_fat,CED,MJ,-0.32235324784328,-0.315670983582127,-0.331967760448337
35-44,Male,sat_fat,Food_price,USD,-0.0143538376450847,-0.0140497307127765,-0.0148413445946097
35-44,Male,sat_fat,FL,mrh-eq,-0.00893575190850773,-0.00875062076227519,-0.00920194160634795
45-54,Female,added_sugar,CED,MJ,-0.0986328035648557,-0.132766193349756,-0.102262192103373
45-54,Female,added_sugar,Food_price,USD,-0.232792549866942,-0.312645794908621,-0.241390299105588
45-54,Female,added_sugar,FL,mrh-eq,-0.00440370442737209,-0.00590907032219951,-0.00457679485203227
45-54,Female,oil,CED,MJ,-0.00599408888693831,-0.00436777257610047,-0.00827339143795976
45-54,Female,oil,Food_price,USD,-0.00129762053563997,-0.000381029062701359,-0.00186901774611561
45-54,Female,oil,FL,mrh-eq,-0.000320033985454681,-0.000222911440791651,-0.000441727047486538
45-54,Female,sat_fat,CED,MJ,-0.249241973314231,-0.296932216101646,-0.272854873177568
45-54,Female,sat_fat,Food_price,USD,-0.0125905504958418,-0.0149571010403181,-0.0137583768400058
45-54,Female,sat_fat,FL,mrh-eq,-0.00665431477078492,-0.00792784073663272,-0.00728407198061774
45-54,Male,added_sugar,CED,MJ,-0.108552562343137,-0.118700280841478,-0.112466974874338
45-54,Male,added_sugar,Food_price,USD,-0.280103107753199,-0.306189676399567,-0.290852487009239
45-54,Male,added_sugar,FL,mrh-eq,-0.00494410859808399,-0.00539420208108679,-0.00510890161369284
45-54,Male,oil,CED,MJ,-0.000794292066353391,0.0091132863217206,0.00207563073448235
45-54,Male,oil,Food_price,USD,-0.00103519748546532,0.0018724188610461,0.000823615347134079
45-54,Male,oil,FL,mrh-eq,-5.9468851227791e-05,0.000463700563188095,0.000106153220502399
45-54,Male,sat_fat,CED,MJ,-0.319668150270701,-0.325762057612135,-0.323260163936614
45-54,Male,sat_fat,Food_price,USD,-0.015297825830863,-0.0157064289899332,-0.0153651737522834
