disease,subgroup,Sex,Age_label,Race_label,count,se,X1,X2,X3
AA,46,2,75+,NHB,112,15,137.14473757191257,118.04801837919287,101.90426116856898
AA,47,2,75+,HIS,115,16,111.77056937808634,144.31901191503715,118.9189945177939
AA,48,2,75+,OTH,90,14,104.60865688331695,115.02147432555742,90.9346318325877
AFF,1,1,20-34,NHW,0,0,0,0,0
AFF,2,1,20-34,NHB,0,0,0,0,0
AFF,3,1,20-34,HIS,0,0,0,0,0
AFF,4,1,20-34,OTH,0,0,0,0,0
AFF,5,2,20-34,NHW,6,2,6.749291436440421,5.45597555018898,5.968063345810008
AFF,6,2,20-34,NHB,2,1,1.5546468773619173,1.526327906805733,1.5870746301040612
AFF,7,2,20-34,HIS,3,1,3.0276222206892007,2.074760873716617,1.7806937561622687
AFF,8,2,20-34,OTH,1,1,1.0013072899411593,1.9069811760723965,1.2328173923384065
AFF,9,1,35-44,NHW,12,4,6.1600379554197815,18.747436662358524,7.973756003902611
AFF,10,1,35-44,NHB,3,1,4.7589684064139135,1.7121162659708917,3.0900306626188945
AFF,11,1,35-44,HIS,4,1,3.9732735516548616,3.262993777854503,4.700249937047162
AFF,12,1,35-44,OTH,2,1,3.235109769198513,0.7575886975480173,2.1034744993103462
AFF,13,2,35-44,NHW,19,5,26.180758918245175,15.590768867344844,22.518914329998516
AFF,14,2,35-44,NHB,11,4,3.7475134010679154,9.857976250518753,3.559668887763487
AFF,15,2,35-44,HIS,8,2,7.924226250935372,4.934186829166759,6.872518669407587
AFF,16,2,35-44,OTH,3,1,3.18318845068394,3.9690756362360617,2.4306364145671218
AFF,17,1,45-54,NHW,38,7,41.41117404923322,48.91875492606638,36.64317083927132
AFF,18,1,45-54,NHB,13,4,13.267056906043319,8.205930400101265,17.688897424142603
AFF,19,1,45-54,HIS,9,2,7.698710486229415,10.798637002398262,9.380382863572049
AFF,20,1,45-54,OTH,5,1,3.6676633651685813,6.0210187966047215,5.498836421708962
AFF,21,2,45-54,NHW,100,11,93.71177558166906,100.15581241777515,108.46925755973112
AFF,22,2,45-54,NHB,28,6,20.270460677562642,23.219978264437483,29.15890974850571
AFF,23,2,45-54,HIS,12,4,8.641641003122833,17.124198718276432,13.907505555231113
AFF,24,2,45-54,OTH,9,1,8.417351080936772,8.732193730114401,8.30536674254985
AFF,25,1,55-64,NHW,246,16,256.4473444155949,230.3957455667477,262.8184576214726
AFF,26,1,55-64,NHB,54,8,47.65724919102156,59.293302925907454,62.518583306190806
AFF,27,1,55-64,HIS,16,5,20.09025833257042,14.779071167165768,30.31136373240133
AFF,28,1,55-64,OTH,10,4,6.19423373318129,8.13083863554151,10.534626551582287
AFF,29,2,55-64,NHW,518,24,528.0069334290366,515.9999067397368,523.502307280637
AFF,30,2,55-64,NHB,100,11,96.63207612553269,101.66679887931127,110.62815586602672
AFF,31,2,55-64,HIS,41,7,22.060700874292838,44.56359819347687,29.995400110368266
AFF,32,2,55-64,OTH,19,5,25.03620002242235,24.688766979557556,17.998902019863348
AFF,33,1,65-74,NHW,1043,33,1051.0142455480525,1081.3052464536804,1045.2768346193996
AFF,34,1,65-74,NHB,130,12,129.27949470239844,107.999211696157,122.612109348536
AFF,35,1,65-74,HIS,60,8,68.3861102817168,42.830332583747285,60.45881173193347
AFF,36,1,65-74,OTH,55,8,61.06671395577327,47.42595999708437,47.98067970744462
AFF,37,2,65-74,NHW,1346,37,1336.066876515673,1352.5649566631005,1356.4676101604723
AFF,38,2,65-74,NHB,179,14,166.70753643326438,188.00961944436722,197.46962484492093
AFF,39,2,65-74,HIS,80,9,80.74007524225912,79.84040106350184,79.44316636380329
AFF,40,2,65-74,OTH,35,6,38.72195387613703,41.6526190072562,32.216227803312655
AFF,41,1,75+,NHW,12141,151,12229.588592424525,12209.312443374969,12236.905419166296
AFF,42,1,75+,NHB,658,37,667.6328008162461,659.582286953117,672.4176318923768
AFF,43,1,75+,HIS,526,33,535.7612155610929,524.4460210987754,528.8859283367814
AFF,44,1,75+,OTH,302,25,281.78303109552894,294.6311382424881,277.95879150164757
AFF,45,2,75+,NHW,7200,119,7317.451794733024,7259.351923758545,7241.449072242631
AFF,46,2,75+,NHB,330,26,295.19650298693864,308.981544085702,349.06514689048936
AFF,47,2,75+,HIS,271,24,272.38810920775876,285.5714889703225,297.0250666138612
AFF,48,2,75+,OTH,163,19,161.82763641595403,154.0957682916236,133.51043731478703
ALL,1,1,20-34,NHW,16306,270,16249.069872824433,16478.162224286734,16185.090966884167
ALL,2,1,20-34,NHB,2811,106,2773.653362574539,2950.0284182709,2868.8248189993997
ALL,3,1,20-34,HIS,4457,108,4452.692587653779,4399.220038759054,4308.262668818323
ALL,4,1,20-34,OTH,3011,99,3077.9457924235726,2909.9533202846997,2966.697937237752
ALL,5,2,20-34,NHW,11184,224,11008.046809577563,11331.29300784184,11327.674839749214
ALL,6,2,20-34,NHB,1301,69,1245.3677224811627,1283.275639652697,1209.6697803997686
ALL,7,2,20-34,HIS,3404,93,3411.755025016955,3426.8870856337503,3302.3063245945905
ALL,8,2,20-34,OTH,1709,74,1780.5443124530732,1770.0809875874918,1745.3431474418273
ALL,9,1,35-44,NHW,28642,343,28890.853455024422,28822.13079676004,28279.05866554765
ALL,10,1,35-44,NHB,6721,170,6566.025307266197,6804.497507736908,6750.273424605598
ALL,11,1,35-44,HIS,10186,180,10317.206057753947,9942.903839995011,10127.771440679866
ALL,12,1,35-44,OTH,7021,150,7018.521620366083,7154.367430829709,7138.656182988325
ALL,13,2,35-44,NHW,15309,247,14817.585314958655,15604.24649794647,15340.153198239048
ALL,14,2,35-44,NHB,2826,105,2818.101862879318,2986.3148152273207,2893.6665205235863
ALL,15,2,35-44,HIS,3845,105,3798.8586019908075,3737.9389867007167,3845.7868183933083
ALL,16,2,35-44,OTH,2502,87,2497.966483580707,2435.7071770265384,2615.280408091011
ALL,17,1,45-54,NHW,73599,572,73983.03265205235,73177.29850657922,74280.40382373937
ALL,18,1,45-54,NHB,11089,197,10986.98967099504,10579.920046732681,11108.268818659391
ALL,19,1,45-54,HIS,12825,174,12663.224235873038,12658.459925575913,12875.072825658552
ALL,20,1,45-54,OTH,10043,159,9854.388441702005,10272.968449028984,10039.020207682968
ALL,21,2,45-54,NHW,44071,400,44116.68575521188,43874.098183651484,43956.73122367605
ALL,22,2,45-54,NHB,10664,205,10533.395862200274,10367.762897628998,10656.200591791101
ALL,23,2,45-54,HIS,7869,140,7938.392541769624,7700.424123423651,8168.350948787294
ALL,24,2,45-54,OTH,8725,192,8737.518683272272,8943.629399147943,8601.334291587596
ALL,25,1,55-64,NHW,156717,880,157041.9914082975,155948.58681572988,156839.14997896313
ALL,26,1,55-64,NHB,27872,367,27916.39918150984,27543.300387401476,27458.71552782761
ALL,27,1,55-64,HIS,21512,261,21199.33547897719,21482.834496735242,21568.551561590823
ALL,28,1,55-64,OTH,20643,285,20973.60578683016,21007.583987755992,20696.588840791777
ALL,29,2,55-64,NHW,174024,911,173198.01657547074,173826.0291711003,175931.4131856457
ALL,30,2,55-64,NHB,28162,329,27827.321522504582,28921.132823947057,28625.652235318074
ALL,31,2,55-64,HIS,20584,258,20916.757333401736,20712.92586837977,20566.83768266193
ALL,32,2,55-64,OTH,19558,277,19989.430262021975,20325.858056828532,19302.52476218984
ALL,33,1,65-74,NHW,177434,879,177113.4486413317,175137.20271283318,175577.22873790935
ALL,34,1,65-74,NHB,20773,273,20247.091280502827,21170.540875255803,20477.571260723384
ALL,35,1,65-74,HIS,19044,244,19202.282692883167,19091.46143236816,19280.22393524282
ALL,36,1,65-74,OTH,12547,170,12817.687478385204,12354.127322606952,12302.661984594275
ALL,37,2,65-74,NHW,222301,980,223105.75489916187,223607.60348656878,222906.81668484697
ALL,38,2,65-74,NHB,27371,320,27336.457305232987,27182.958581862054,27310.802691182584
ALL,39,2,65-74,HIS,17759,218,17593.77944535203,17794.66182847901,17372.209039434878
ALL,40,2,65-74,OTH,16838,210,16793.354780056314,16804.003017693736,17017.808922127566
ALL,41,1,75+,NHW,177441,864,177321.8968329992,177401.815102562,178695.5591771074
ALL,42,1,75+,NHB,21018,318,20547.43499276441,20917.07902626914,21342.37191096211
ALL,43,1,75+,HIS,10474,146,10336.738378184573,10691.006637841303,10432.756823599946
ALL,44,1,75+,OTH,9329,134,9262.498523890117,9258.903658197274,9371.701453676593
ALL,45,2,75+,NHW,197860,930,197854.0435395016,196634.77929321767,196438.46023827035
ALL,46,2,75+,NHB,16803,273,16890.63289075916,16137.789480767811,16847.349983261764
ALL,47,2,75+,HIS,11204,159,10923.735886852846,11389.611033129002,11408.084329049463
ALL,48,2,75+,OTH,13344,185,13368.969221442014,13519.104360926498,13591.818251055935
APCA,1,1,20-34,NHW,0,0,0,0,0
APCA,2,1,20-34,NHB,0,0,0,0,0
APCA,3,1,20-34,HIS,0,0,0,0,0
APCA,4,1,20-34,OTH,0,0,0,0,0
APCA,5,2,20-34,NHW,5,4,5.158989364378703,6.102521025267011,5.99365935011995
APCA,6,2,20-34,NHB,0,0,0,0,0
APCA,7,2,20-34,HIS,3,3,6.0642207433206305,1.7774794788002461,4.849522630438502
APCA,8,2,20-34,OTH,0,0,0,0,0
APCA,9,1,35-44,NHW,0,0,0,0,0
APCA,10,1,35-44,NHB,0,0,0,0,0
APCA,11,1,35-44,HIS,0,0,0,0,0
APCA,12,1,35-44,OTH,0,0,0,0,0
APCA,13,2,35-44,NHW,44,13,48.84643893264981,61.27941046867386,48.400294347209666
APCA,14,2,35-44,NHB,39,13,37.37624198407367,28.124421735814085,49.576893880661174
APCA,15,2,35-44,HIS,23,9,12.82286294976982,21.582155312476512,12.474327365600479
APCA,16,2,35-44,OTH,7,5,4.578171139950362,4.582774664062756,8.499884920956472
APCA,17,1,45-54,NHW,0,0,0,0,0
APCA,18,1,45-54,NHB,0,0,0,0,0
APCA,19,1,45-54,HIS,0,0,0,0,0
APCA,20,1,45-54,OTH,0,0,0,0,0
APCA,21,2,45-54,NHW,1722,79,1607.7437716329562,1700.1334650777335,1622.844000382833
APCA,22,2,45-54,NHB,715,53,671.4575203667698,746.250862611569,672.7673603870792
APCA,23,2,45-54,HIS,322,29,353.8738176179919,332.9166431769158,327.6353839533974
APCA,24,2,45-54,OTH,160,26,144.41791392622608,224.58944734394896,169.30766512247422
APCA,25,1,55-64,NHW,0,0,0,0,0
APCA,26,1,55-64,NHB,0,0,0,0,0
APCA,27,1,55-64,HIS,0,0,0,0,0
APCA,28,1,55-64,OTH,0,0,0,0,0
APCA,29,2,55-64,NHW,10969,229,11233.204910333887,11166.059419471017,11131.366402070966
APCA,30,2,55-64,NHB,2543,99,2661.4375728265845,2508.654223051888,2497.870155657719
APCA,31,2,55-64,HIS,1484,70,1352.6838391873503,1492.585777175427,1416.9603882926872
APCA,32,2,55-64,OTH,921,60,908.0585542911928,933.8526066775121,935.7834207496977
APCA,33,1,65-74,NHW,0,0,0,0,0
APCA,34,1,65-74,NHB,0,0,0,0,0
APCA,35,1,65-74,HIS,0,0,0,0,0
APCA,36,1,65-74,OTH,0,0,0,0,0
APCA,37,2,65-74,NHW,14135,248,14067.102493075008,14178.950615413782,13776.22251547716
APCA,38,2,65-74,NHB,2005,87,2018.155722607955,2029.2122632325218,2116.317917949353
APCA,39,2,65-74,HIS,1294,59,1295.2026233838142,1310.2827661951658,1303.2700677438827
APCA,40,2,65-74,OTH,1032,52,969.1804477819325,1154.601319092579,1094.332406717896
APCA,41,1,75+,NHW,0,0,0,0,0
APCA,42,1,75+,NHB,0,0,0,0,0
APCA,43,1,75+,HIS,0,0,0,0,0
APCA,44,1,75+,OTH,0,0,0,0,0
APCA,45,2,75+,NHW,9197,201,9015.583986523487,9233.709992846445,8962.583857514777
APCA,46,2,75+,NHB,1025,68,1091.5208595544445,1115.9434081748627,988.3208886601983
APCA,47,2,75+,HIS,694,40,719.1410773619892,672.7105435357145,730.6239911899304
APCA,48,2,75+,OTH,648,41,697.5390359921249,670.7086821591245,569.561585370063
BC,1,1,20-34,NHW,0,0,0,0,0
BC,2,1,20-34,NHB,0,0,0,0,0
BC,3,1,20-34,HIS,0,0,0,0,0
BC,4,1,20-34,OTH,0,0,0,0,0
BC,5,2,20-34,NHW,0,0,0,0,0
BC,6,2,20-34,NHB,0,0,0,0,0
BC,7,2,20-34,HIS,0,0,0,0,0
BC,8,2,20-34,OTH,0,0,0,0,0
BC,9,1,35-44,NHW,0,0,0,0,0
BC,10,1,35-44,NHB,0,0,0,0,0
BC,11,1,35-44,HIS,0,0,0,0,0
BC,12,1,35-44,OTH,0,0,0,0,0
BC,13,2,35-44,NHW,0,0,0,0,0
BC,14,2,35-44,NHB,0,0,0,0,0
BC,15,2,35-44,HIS,0,0,0,0,0
BC,16,2,35-44,OTH,0,0,0,0,0
BC,17,1,45-54,NHW,13717,580,13491.5090998733,13708.326684890671,12498.432541574633
BC,18,1,45-54,NHB,2405,207,2194.128388211939,1907.5077043943124,2466.689123948682
BC,19,1,45-54,HIS,2280,184,2111.486963690867,2388.3952266587808,2555.6022513138855
BC,20,1,45-54,OTH,1713,178,1505.5407248558342,2046.0492321421546,1540.673563180399
BC,21,2,45-54,NHW,0,0,0,0,0
BC,22,2,45-54,NHB,0,0,0,0,0
BC,23,2,45-54,HIS,0,0,0,0,0
BC,24,2,45-54,OTH,0,0,0,0,0
BC,25,1,55-64,NHW,52979,511,53008.47908502643,53098.20587003622,53100.61588057729
BC,26,1,55-64,NHB,9228,212,9312.408881604373,9137.204768093894,9314.198138212889
BC,27,1,55-64,HIS,7071,150,7224.26112832793,7183.594819882957,7181.552914255297
BC,28,1,55-64,OTH,7758,175,7666.9903416628995,7910.505453233234,7506.139141060442
BC,29,2,55-64,NHW,0,0,0,0,0
BC,30,2,55-64,NHB,0,0,0,0,0
BC,31,2,55-64,HIS,0,0,0,0,0
BC,32,2,55-64,OTH,0,0,0,0,0
BC,33,1,65-74,NHW,54872,489,55036.76116857226,54447.571031273896,54474.47862643126
BC,34,1,65-74,NHB,6141,149,6200.611651581561,6045.626940457788,6202.166595368322
BC,35,1,65-74,HIS,5750,135,5715.359296925703,5826.659389556648,5731.217889655036
BC,36,1,65-74,OTH,4430,101,4341.369784972315,4274.033243124249,4337.1567950438
BC,37,2,65-74,NHW,0,0,0,0,0
BC,38,2,65-74,NHB,0,0,0,0,0
BC,39,2,65-74,HIS,0,0,0,0,0
BC,40,2,65-74,OTH,0,0,0,0,0
BC,41,1,75+,NHW,41091,416,41325.9470478356,41740.28940246676,40862.73119021769
BC,42,1,75+,NHB,5114,157,4972.503230862574,5183.267265069499,5386.28049911877
BC,43,1,75+,HIS,2025,64,2019.682081260283,2004.573734916128,2010.5436628706323
BC,44,1,75+,OTH,2017,63,2047.2753609416018,1899.3497835709843,1973.7796972646465
BC,45,2,75+,NHW,0,0,0,0,0
BC,46,2,75+,NHB,0,0,0,0,0
BC,47,2,75+,HIS,0,0,0,0,0
BC,48,2,75+,OTH,0,0,0,0,0
CC,1,1,20-34,NHW,803,61,791.5067363200493,863.8896802538732,657.1617653694661
CC,2,1,20-34,NHB,160,26,151.21872555592466,156.93871175695287,166.35919777802198
CC,3,1,20-34,HIS,290,28,334.72505107516724,343.6620718339916,295.3659185164808
CC,4,1,20-34,OTH,130,21,147.87544303458995,154.05378088260318,120.79879480765611
CC,5,2,20-34,NHW,827,60,876.6461906948487,776.4085427453422,835.5133581181898
CC,6,2,20-34,NHB,111,20,113.64366207482068,100.75582026434219,95.34999714568471
CC,7,2,20-34,HIS,253,26,266.3909616409631,246.62406972003123,255.92966028603595
CC,8,2,20-34,OTH,101,18,118.69628092118231,107.78157120494829,103.05253706362801
CC,9,1,35-44,NHW,1742,85,1774.6984171859765,1793.7648430667628,1732.3816197096241
CC,10,1,35-44,NHB,587,51,665.9913692645431,648.0552040985777,551.8528540716377
CC,11,1,35-44,HIS,587,43,603.1778337666115,612.3695726305485,586.487447935779
CC,12,1,35-44,OTH,324,33,313.3131987559721,311.18442356858947,321.69819932251727
CC,13,2,35-44,NHW,2069,90,2128.472513833853,1874.96895117923,1963.2572285488875
CC,14,2,35-44,NHB,444,42,450.9309897087913,461.6364008791163,425.47949619870894
CC,15,2,35-44,HIS,585,41,616.1489147494289,582.5704205012762,664.8040699650767
CC,16,2,35-44,OTH,367,34,410.8416796523204,359.2960834636064,376.9488485000457
CC,17,1,45-54,NHW,5415,156,5215.301939492341,5418.981669413733,5374.948968320117
CC,18,1,45-54,NHB,1164,64,1235.6066255779976,1065.1753881708848,1259.9067656730128
CC,19,1,45-54,HIS,1116,52,1142.475235067289,1134.9804945101973,1154.397974713636
CC,20,1,45-54,OTH,796,45,754.7516976533566,850.3597030638338,758.284893694
CC,21,2,45-54,NHW,6081,149,5877.493193014549,5792.862302457425,5838.431761233419
CC,22,2,45-54,NHB,1476,77,1400.1535943135327,1574.5761242486892,1565.995793406143
CC,23,2,45-54,HIS,1382,59,1455.1060739047311,1461.7514007182463,1281.2940750496182
CC,24,2,45-54,OTH,1756,86,1684.9174126964954,1762.5634534667192,1795.1941163640456
CC,25,1,55-64,NHW,9947,222,9757.28974826951,9837.022415656831,9974.733628850492
CC,26,1,55-64,NHB,2489,110,2698.4202105340046,2313.8783620070717,2509.8966548196063
CC,27,1,55-64,HIS,1766,75,1880.6337233315892,1677.7040397552805,1675.92265288937
CC,28,1,55-64,OTH,1770,84,1641.3138103899528,1784.534390988191,1786.5655663764248
CC,29,2,55-64,NHW,13970,259,14265.191065890216,13427.368585424229,13779.256835660199
CC,30,2,55-64,NHB,2309,94,2247.9155587129876,2257.3303946429573,2465.6561487896297
CC,31,2,55-64,HIS,2384,88,2172.9003378491607,2296.3939306023062,2446.172657141703
CC,32,2,55-64,OTH,2184,93,2176.6174331496727,2285.1568328237454,2107.0060846892975
CC,33,1,65-74,NHW,11891,227,12041.14092833382,12035.701911295375,12129.25045999677
CC,34,1,65-74,NHB,1864,82,1780.9082628435267,1872.030772559125,1713.4428256351152
CC,35,1,65-74,HIS,1490,69,1520.6642821116432,1544.7530557717273,1512.722268256402
CC,36,1,65-74,OTH,916,46,933.4672681006508,951.489453371369,973.9889545515051
CC,37,2,65-74,NHW,14501,251,14431.870664301812,14057.7414397595,15176.447190638524
CC,38,2,65-74,NHB,2124,90,2138.75519389927,2225.4786588801403,2126.248246031694
CC,39,2,65-74,HIS,1715,68,1664.9748788274194,1631.9768635216933,1740.6718316890128
CC,40,2,65-74,OTH,1460,62,1414.6205223719187,1412.094310852108,1568.3348969478939
CC,41,1,75+,NHW,18004,276,18423.317100883865,18182.909600334533,18022.43614512364
CC,42,1,75+,NHB,2255,105,2469.408489688461,2224.508603790061,2187.2634441657433
CC,43,1,75+,HIS,1092,47,1138.4959659981146,1138.8852570715724,1096.4964498707313
CC,44,1,75+,OTH,1030,45,1022.1614617684978,967.405885816435,1051.6506769321563
CC,45,2,75+,NHW,15376,259,15272.684198928133,15002.038726591605,15405.309885696606
CC,46,2,75+,NHB,1687,87,1610.65838205305,1713.491650421027,1572.235471901344
CC,47,2,75+,HIS,1134,51,1180.2289001094068,1127.9103522261175,1082.2353885604932
CC,48,2,75+,OTH,1166,55,1177.2892398769952,1161.1285949337562,1136.7715026693488
CM,1,1,20-34,NHW,98,10,103.89339272653339,89.1495291446738,104.30381011418335
CM,2,1,20-34,NHB,59,8,63.67359419284008,60.5360832470768,51.650466315749746
CM,3,1,20-34,HIS,28,6,37.02477690442632,29.83927133475381,27.162678081678386
CM,4,1,20-34,OTH,9,2,12.834235336155668,9.2231701751062,7.194026919485259
CM,5,2,20-34,NHW,215,16,188.1279052767582,232.84385544039088,232.53925849986894
CM,6,2,20-34,NHB,143,12,147.07845906050042,125.5006320222822,144.51951651550166
CM,7,2,20-34,HIS,65,9,49.362328100688366,86.02370548597571,68.03476338841816
CM,8,2,20-34,OTH,25,5,31.907696184836016,26.385421790141145,25.484877684133835
CM,9,1,35-44,NHW,144,12,156.98410212908774,147.32352496431372,145.59847314680277
CM,10,1,35-44,NHB,109,11,122.94890857126605,107.27563252529778,107.21735380588626
CM,11,1,35-44,HIS,32,6,27.457226470985795,29.00449652405946,23.88320653779455
CM,12,1,35-44,OTH,20,5,20.390057778214437,28.651849144636493,15.926709047655716
CM,13,2,35-44,NHW,324,18,372.7214219251567,348.50997690756236,305.681472561424
CM,14,2,35-44,NHB,237,16,221.69886524778528,233.26970093597058,221.42266699861548
CM,15,2,35-44,HIS,88,10,111.5815427612146,106.7188985301796,75.00926445254063
CM,16,2,35-44,OTH,47,7,46.93966726614143,44.32765672742516,41.36968546829242
CM,17,1,45-54,NHW,310,18,315.83528797329353,318.9361298888735,299.8067262157707
CM,18,1,45-54,NHB,164,13,147.86906684770068,191.31960315379598,181.02866856941
CM,19,1,45-54,HIS,45,7,46.28364919317358,38.845292349014215,36.897338487547074
CM,20,1,45-54,OTH,16,4,10.93823917050317,19.13927870558218,9.863422303839444
CM,21,2,45-54,NHW,749,28,772.0469181993087,763.7468059886186,758.238427029539
CM,22,2,45-54,NHB,394,20,382.96611753040844,370.03841763960787,402.86400669809575
CM,23,2,45-54,HIS,116,11,121.41149799933825,92.43521274142806,114.46906669065451
CM,24,2,45-54,OTH,63,8,58.48975942488276,64.23770583684825,73.31312546736142
CM,25,1,55-64,NHW,640,26,701.4239443209044,644.5174428669412,666.5542444742258
CM,26,1,55-64,NHB,288,18,294.2326119435494,275.781723551528,290.90874403151815
CM,27,1,55-64,HIS,71,9,78.97806245462343,70.31707899980594,60.77958970143279
CM,28,1,55-64,OTH,36,6,42.7537748918335,46.119630035142336,26.78131606772454
CM,29,2,55-64,NHW,1465,38,1539.8673783540105,1459.0423309941123,1471.634366842862
CM,30,2,55-64,NHB,594,25,560.9715232901121,610.8126819980059,610.4154711397302
CM,31,2,55-64,HIS,173,14,175.99305987543664,185.33240723875076,147.3690006061708
CM,32,2,55-64,OTH,91,10,90.42213852951714,88.44502076981979,78.54848596880461
CM,33,1,65-74,NHW,982,32,968.6227166638548,996.9633484024305,1025.9953231922075
CM,34,1,65-74,NHB,316,18,324.9384166242085,295.93292979622987,326.8195521672527
CM,35,1,65-74,HIS,78,9,74.94160146386425,76.70267338459772,66.71053549427148
CM,36,1,65-74,OTH,44,7,29.002691319612964,33.3194880066913,32.900746621331926
CM,37,2,65-74,NHW,2002,45,2000.0450167001911,2046.5198753526163,2014.8945484134254
CM,38,2,65-74,NHB,549,24,567.1377738566573,611.4615655918304,526.740610848104
CM,39,2,65-74,HIS,152,13,128.61983268001254,158.23280779269922,149.3542109786655
CM,40,2,65-74,OTH,88,10,83.23155400543237,93.89630249674777,94.67689120870217
CM,41,1,75+,NHW,3851,88,3829.8877978860933,3911.759849119796,3813.9951741322548
CM,42,1,75+,NHB,529,33,510.03408880624636,472.9449914524053,509.92492452395567
CM,43,1,75+,HIS,296,25,263.02470273117035,283.01569621542217,250.21751131602772
CM,44,1,75+,OTH,137,17,95.90122743401845,126.92525117850025,110.10244487564236
CM,45,2,75+,NHW,4298,93,4275.705602337391,4360.332007663666,4196.688010925315
CM,46,2,75+,NHB,482,31,495.3586002944633,486.7695029599472,481.0917599931111
CM,47,2,75+,HIS,289,25,294.63605259737045,308.2436684116435,313.6546903724964
CM,48,2,75+,OTH,144,17,166.07720787696277,167.03624383406338,164.29240941448467
DIAB,1,1,20-34,NHW,169,13,182.65586787345765,163.59905030221904,175.688230085578
DIAB,2,1,20-34,NHB,109,11,122.64485901657115,123.19399374743868,107.32467274095985
DIAB,3,1,20-34,HIS,39,7,41.78795943196275,45.2416285423114,43.57335419918141
DIAB,4,1,20-34,OTH,10,4,17.695358468448006,8.808055829746824,10.698921663236652
DIAB,5,2,20-34,NHW,263,16,265.0738760140508,257.0760925424162,224.9100512702434
DIAB,6,2,20-34,NHB,148,12,145.00201701450914,137.74251648493004,149.548951071869
