disease,subgroup,Sex,Age_label,Race_label,count,se,X1,X2
PVD,38,2,65-74,NHB,147,13,157.02962812669125,163.38818280803403
PVD,39,2,65-74,HIS,62,8,59.796674559420325,47.8722371238088
PVD,40,2,65-74,OTH,16,5,29.455123319492515,16.81973299440389
PVD,41,1,75+,NHW,2411,69,2488.800305141441,2412.7236552909653
PVD,42,1,75+,NHB,385,28,364.4014206936432,350.8140026265796
PVD,43,1,75+,HIS,173,19,180.17301179545944,159.09338588816863
PVD,44,1,75+,OTH,74,12,64.72793113266609,94.96804457056011
PVD,45,2,75+,NHW,1665,58,1753.1173617799432,1702.5969449978368
PVD,46,2,75+,NHB,279,24,280.6031430542296,328.00765478593394
PVD,47,2,75+,HIS,129,16,124.35369200610454,118.67823911097038
PVD,48,2,75+,OTH,40,9,48.9034828507028,48.97802794987557
RHD,1,1,20-34,NHW,44,8,44.76535316948619,42.606482092177394
RHD,2,1,20-34,NHB,8,2,5.2180393696193335,8.96225230809584
RHD,3,1,20-34,HIS,9,2,8.202194586317624,6.1122681590085355
RHD,4,1,20-34,OTH,5,1,5.1131655818401756,4.122510138540806
RHD,5,2,20-34,NHW,23,4,24.21800691590929,17.723469972475584
RHD,6,2,20-34,NHB,6,1,6.9064490217530725,5.880595141688578
RHD,7,2,20-34,HIS,9,2,6.970015237666401,9.410517813708918
RHD,8,2,20-34,OTH,4,1,3.911428998795566,3.468572775806342
RHD,9,1,35-44,NHW,33,6,36.53603563592004,27.689717486804284
RHD,10,1,35-44,NHB,15,4,17.52152404567334,17.33679709642004
RHD,11,1,35-44,HIS,9,2,9.3840208117692,7.162616578937437
RHD,12,1,35-44,OTH,5,1,6.504129484071052,5.306545222458968
RHD,13,2,35-44,NHW,23,5,22.30223173473199,32.58558834038917
RHD,14,2,35-44,NHB,5,1,5.1115850875531,4.097013459742629
RHD,15,2,35-44,HIS,9,2,5.640988159594775,11.230481930048862
RHD,16,2,35-44,OTH,4,1,5.096203656241808,4.3398715883750345
RHD,17,1,45-54,NHW,44,7,33.79203534633129,44.88638463404264
RHD,18,1,45-54,NHB,22,5,13.312404500382426,33.679836381097616
RHD,19,1,45-54,HIS,9,2,9.674391864092925,11.763078473934407
RHD,20,1,45-54,OTH,7,1,7.277084358028229,7.0969755368267675
RHD,21,2,45-54,NHW,49,7,56.57405957530119,50.93872289584968
RHD,22,2,45-54,NHB,17,5,17.666030477834493,23.340412986939107
RHD,23,2,45-54,HIS,9,2,8.686478640963232,8.675882510161138
RHD,24,2,45-54,OTH,6,1,5.2428710784976325,5.500749420676577
RHD,25,1,55-64,NHW,128,11,113.11921198595667,128.85812711207177
RHD,26,1,55-64,NHB,33,6,43.382218973563795,28.11205085718686
RHD,27,1,55-64,HIS,22,5,35.53372831254352,28.80832691876732
RHD,28,1,55-64,OTH,17,5,11.911520155951116,12.218395389932898
RHD,29,2,55-64,NHW,116,11,113.43541939347978,105.29058356154815
RHD,30,2,55-64,NHB,28,6,42.148925656728764,39.23133911810776
RHD,31,2,55-64,HIS,13,4,7.803705781016252,12.965524152080814
RHD,32,2,55-64,OTH,11,4,9.472946701385805,7.782677410452807
RHD,33,1,65-74,NHW,252,16,257.1869226429276,259.9432265678875
RHD,34,1,65-74,NHB,50,8,45.4696560958981,40.07327190627734
RHD,35,1,65-74,HIS,36,6,48.6090476094443,43.85938549357385
RHD,36,1,65-74,OTH,21,5,21.91689228083827,16.60378024929587
RHD,37,2,65-74,NHW,201,15,183.6371539018866,182.01839688938688
RHD,38,2,65-74,NHB,26,6,30.708918058373268,16.795133455759167
RHD,39,2,65-74,HIS,15,4,18.292416885615538,17.106686569802655
RHD,40,2,65-74,OTH,14,4,15.319775289934155,11.793223506081691
RHD,41,1,75+,NHW,1380,53,1316.501806744961,1403.4896177499536
RHD,42,1,75+,NHB,72,13,78.39540672649066,44.15070596714226
RHD,43,1,75+,HIS,76,13,74.19071517986443,68.67085906543448
RHD,44,1,75+,OTH,37,9,38.39241906645428,48.602266150781595
RHD,45,2,75+,NHW,567,34,647.3236194965673,572.9074252875384
RHD,46,2,75+,NHB,25,8,33.17053676130026,27.770049752688625
RHD,47,2,75+,HIS,32,8,26.569654911790206,33.29277512511918
RHD,48,2,75+,OTH,15,4,18.545805535388194,14.69647955546931
SCC,1,1,20-34,NHW,18,10,6.643988557147544,29.256291486389173
SCC,2,1,20-34,NHB,0,0,0,0
SCC,3,1,20-34,HIS,3,3,8.059815017571166,0
SCC,4,1,20-34,OTH,4,4,11.8807766688432,3.3728769467486504
SCC,5,2,20-34,NHW,27,12,29.09506321353532,11.14633117925384
SCC,6,2,20-34,NHB,4,4,6.690029119680944,6.626475382356845
SCC,7,2,20-34,HIS,16,7,17.496529937718314,22.16620361937538
SCC,8,2,20-34,OTH,13,7,0.18450030308540377,12.595496970662003
SCC,9,1,35-44,NHW,25,10,22.445020769819788,12.54848596880461
SCC,10,1,35-44,NHB,22,10,17.81959895745464,26.676046375759526
SCC,11,1,35-44,HIS,19,8,29.998830798051856,22.97262961075935
SCC,12,1,35-44,OTH,10,6,3.3109765987432898,13.606517389084242
SCC,13,2,35-44,NHW,111,22,103.52391468944592,107.82875716234999
SCC,14,2,35-44,NHB,12,7,3.2193053844333708,0
SCC,15,2,35-44,HIS,46,12,27.690550868613656,26.97270849371187
SCC,16,2,35-44,OTH,22,8,21.65244741336733,29.914644507131786
SCC,17,1,45-54,NHW,67,17,71.87127384507181,79.84758981513225
SCC,18,1,45-54,NHB,7,5,20.01282616496468,2.362627260021661
SCC,19,1,45-54,HIS,43,10,25.015255907701953,47.79446753284555
SCC,20,1,45-54,OTH,21,8,19.37182214071722,17.18524320434589
SCC,21,2,45-54,NHW,359,37,380.8163192379667,383.70449747219806
SCC,22,2,45-54,NHB,32,12,29.121063348103625,40.28543397088124
SCC,23,2,45-54,HIS,65,13,59.533377996810344,57.52858043882433
SCC,24,2,45-54,OTH,59,16,31.821814037529844,49.751478557069404
SCC,25,1,55-64,NHW,291,39,239.55853626062574,270.7444860960586
SCC,26,1,55-64,NHB,34,13,10.193105884334415,2.571526861308225
SCC,27,1,55-64,HIS,38,12,30.888412596588402,19.01349050045343
SCC,28,1,55-64,OTH,44,14,40.6438541153061,53.38331298162715
SCC,29,2,55-64,NHW,1379,81,1290.760525644629,1413.9047298016621
SCC,30,2,55-64,NHB,81,18,83.76938881545323,80.47263483470968
SCC,31,2,55-64,HIS,100,18,104.05795787010672,113.85544125638332
SCC,32,2,55-64,OTH,71,17,87.76518945329757,93.07720787696279
SCC,33,1,65-74,NHW,374,41,429.55799983509405,422.94051682316893
SCC,34,1,65-74,NHB,40,12,52.60541649857628,35.01450797127913
SCC,35,1,65-74,HIS,32,10,37.14479237352153,44.40441728779195
SCC,36,1,65-74,OTH,35,9,46.613267611540735,33.629277697148964
SCC,37,2,65-74,NHW,1765,87,1799.6503529401084,1842.5745261687273
SCC,38,2,65-74,NHB,127,22,141.37339891171302,169.32447157646405
SCC,39,2,65-74,HIS,96,17,90.934237276424,98.97041706875576
SCC,40,2,65-74,OTH,113,18,115.3331105158072,106.33560411021817
SCC,41,1,75+,NHW,475,45,367.87201919755955,463.7575638044093
SCC,42,1,75+,NHB,58,17,43.46856502031754,60.194347351814415
SCC,43,1,75+,HIS,37,9,41.508637918593415,34.43847021300583
SCC,44,1,75+,OTH,37,9,26.228129006279055,40.28442666426866
SCC,45,2,75+,NHW,1450,80,1438.5506624968707,1184.3062618883944
SCC,46,2,75+,NHB,102,22,112.10476311228557,96.25827688358386
SCC,47,2,75+,HIS,72,13,75.47874520537546,45.57615537379893
SCC,48,2,75+,OTH,85,15,83.8007744382651,61.958038047071994
SCNC,1,1,20-34,NHW,40,13,65.44803571136673,50.57678496911741
SCNC,2,1,20-34,NHB,16,8,20.727232125972723,21.72336810898807
SCNC,3,1,20-34,HIS,37,10,29.018120291265152,41.76612144955524
SCNC,4,1,20-34,OTH,10,6,14.35037088639638,9.019543836126706
SCNC,5,2,20-34,NHW,14,8,18.41481650537743,15.0522188042113
SCNC,6,2,20-34,NHB,8,6,10.057455366021115,9.041084792292665
SCNC,7,2,20-34,HIS,41,11,37.20147487680955,51.82983872466265
SCNC,8,2,20-34,OTH,7,5,8.267792920348882,5.395898095820232
SCNC,9,1,35-44,NHW,119,22,108.86298236909764,108.63858369027372
SCNC,10,1,35-44,NHB,77,19,63.29424067210046,71.57389731463132
SCNC,11,1,35-44,HIS,133,21,132.70421377509595,136.25254647681282
SCNC,12,1,35-44,OTH,61,15,34.2708430955729,60.13384837514536
SCNC,13,2,35-44,NHW,75,18,57.710071631033216,62.49909056226562
SCNC,14,2,35-44,NHB,39,13,36.41220991705336,18.4706604365721
SCNC,15,2,35-44,HIS,83,16,95.6697008054714,96.37556839404586
SCNC,16,2,35-44,OTH,37,11,33.45358507841318,46.059860251932854
SCNC,17,1,45-54,NHW,231,33,207.25556868019035,205.65404905506713
SCNC,18,1,45-54,NHB,73,16,66.97450381334687,43.85944908538646
SCNC,19,1,45-54,HIS,160,20,172.36366870658293,157.67887213649644
SCNC,20,1,45-54,OTH,61,13,84.43219064085152,58.03338389963749
SCNC,21,2,45-54,NHW,225,29,248.34544159057296,258.5791164415441
SCNC,22,2,45-54,NHB,91,19,116.16507928218279,47.24833464806359
SCNC,23,2,45-54,HIS,137,19,142.20466585971138,156.60797135612682
SCNC,24,2,45-54,OTH,123,23,136.0383631342903,69.88321954152275
SCNC,25,1,55-64,NHW,504,50,451.76706494241347,567.4448931051057
SCNC,26,1,55-64,NHB,286,37,243.27730750749208,261.95412064696194
SCNC,27,1,55-64,HIS,275,30,301.0031957342184,267.9195956359277
SCNC,28,1,55-64,OTH,225,30,182.77180331894712,260.8420496116233
SCNC,29,2,55-64,NHW,616,55,586.2115435665387,733.123212668711
SCNC,30,2,55-64,NHB,291,34,250.62520058295027,320.1825453796564
SCNC,31,2,55-64,HIS,367,35,400.3184868059333,363.4705691932616
SCNC,32,2,55-64,OTH,293,34,271.02356476861576,332.8916795371645
SCNC,33,1,65-74,NHW,791,59,769.9182246470017,656.9819748709069
SCNC,34,1,65-74,NHB,215,28,165.4459994681114,238.25232143143853
SCNC,35,1,65-74,HIS,294,31,309.6815232995976,306.4972144336604
SCNC,36,1,65-74,OTH,202,22,193.123954999109,177.40410798896724
SCNC,37,2,65-74,NHW,898,63,819.815190151881,828.9516063056374
SCNC,38,2,65-74,NHB,284,33,217.7819206502023,328.0088871426489
SCNC,39,2,65-74,HIS,296,29,322.41655807673516,299.6348868220622
SCNC,40,2,65-74,OTH,275,27,238.0163381929673,216.5711334388798
SCNC,41,1,75+,NHW,1009,65,942.7970694584378,992.7100676342491
SCNC,42,1,75+,NHB,366,42,443.07065675596334,335.20883112598773
SCNC,43,1,75+,HIS,190,20,163.5507573646961,155.31079303659482
SCNC,44,1,75+,OTH,183,19,174.68327127910317,180.5649351330004
SCNC,45,2,75+,NHW,1197,73,1152.4411412650163,1148.763241100622
SCNC,46,2,75+,NHB,314,38,298.86820533441636,264.63438214647834
SCNC,47,2,75+,HIS,244,24,249.0033591585908,285.23945529146494
SCNC,48,2,75+,OTH,340,30,365.69195628434807,347.25240966289346
TC,1,1,20-34,NHW,3899,131,4135.599137572864,3868.4457984459723
TC,2,1,20-34,NHB,379,39,333.55507537020577,400.2680955879775
TC,3,1,20-34,HIS,1177,56,1189.7419009192672,1217.3684630251335
TC,4,1,20-34,OTH,794,51,817.8471207147637,860.943007303028
TC,5,2,20-34,NHW,920,64,894.8477399109847,829.6444320401913
TC,6,2,20-34,NHB,50,14,32.92905207195882,34.91402552544392
TC,7,2,20-34,HIS,237,25,253.47565448945093,218.70684355302654
TC,8,2,20-34,OTH,133,21,141.71320460899392,131.46716403916986
TC,9,1,35-44,NHW,3815,126,3728.4726324335684,3700.7484536825905
TC,10,1,35-44,NHB,485,46,556.6994235453348,417.75516150907964
TC,11,1,35-44,HIS,1442,68,1460.6492562874616,1370.7094758922651
TC,12,1,35-44,OTH,1138,61,1041.3335058968007,1173.8000036059734
TC,13,2,35-44,NHW,1094,66,1104.037292933651,1172.9655986562632
TC,14,2,35-44,NHB,59,15,42.80457507285556,92.33865334346095
TC,15,2,35-44,HIS,271,28,270.6140499854731,273.3708582610657
TC,16,2,35-44,OTH,235,27,243.13246906600935,213.18409312252732
TC,17,1,45-54,NHW,4644,144,4651.561884219249,4498.057318120321
TC,18,1,45-54,NHB,494,42,514.2763457064718,455.99839237648297
TC,19,1,45-54,HIS,1095,51,1169.8981540733137,1042.8142348988526
TC,20,1,45-54,OTH,738,44,687.1527931641909,708.1941463382641
TC,21,2,45-54,NHW,1346,71,1393.9238108367147,1418.4351554368998
TC,22,2,45-54,NHB,87,19,141.03650536731195,96.73947527386605
TC,23,2,45-54,HIS,268,26,260.39223538763554,242.01183184324273
TC,24,2,45-54,OTH,405,42,363.1412315328637,386.3316625275214
TC,25,1,55-64,NHW,5248,162,5334.939720946209,5283.855235562239
TC,26,1,55-64,NHB,720,59,697.0976629345336,788.9529589559493
TC,27,1,55-64,HIS,997,56,904.9694669572677,980.7343162611552
TC,28,1,55-64,OTH,1007,63,1107.9016159473026,973.2942926668179
TC,29,2,55-64,NHW,2753,116,2727.0814965392433,2840.197554004999
TC,30,2,55-64,NHB,222,30,215.04958460097615,158.95423693219584
TC,31,2,55-64,HIS,329,33,332.7997113079262,291.92860561287296
TC,32,2,55-64,OTH,340,37,337.35765237235285,295.51634199549846
TC,33,1,65-74,NHW,3719,127,3952.748385481764,3823.20537512273
TC,34,1,65-74,NHB,415,39,414.3507221476093,435.98990422354103
TC,35,1,65-74,HIS,588,43,585.4368856430102,663.9657273261575
TC,36,1,65-74,OTH,411,31,517.3906872149845,406.5291947984246
TC,37,2,65-74,NHW,2148,97,2131.8416648282737,1998.4988132904764
TC,38,2,65-74,NHB,146,24,141.31277461549132,152.625582697028
TC,39,2,65-74,HIS,155,21,138.57053923821502,182.55856837896684
TC,40,2,65-74,OTH,136,19,145.32781892115673,126.96207931465428
TC,41,1,75+,NHW,1715,86,1754.9284343918887,1612.2490800350763
TC,42,1,75+,NHB,198,31,206.21758953464982,184.37806928806663
TC,43,1,75+,HIS,176,19,188.66899019571605,163.9635296458557
TC,44,1,75+,OTH,116,15,119.83861793829591,87.24320094368957
TC,45,2,75+,NHW,1088,70,1059.9599545256056,966.6599992070406
TC,46,2,75+,NHB,45,14,30.80470879936365,35.29141194516757
TC,47,2,75+,HIS,81,14,88.42502956171747,91.99720177719793
TC,48,2,75+,OTH,95,16,116.30400552797363,100.84250628462172
TSTK,1,1,20-34,NHW,129,12,114.49456903806778,141.51334762673878
TSTK,2,1,20-34,NHB,82,10,78.30353223824933,77.61114189582632
TSTK,3,1,20-34,HIS,52,8,39.08019058129315,39.14286442523412
TSTK,4,1,20-34,OTH,17,5,22.8718143793557,20.09787104936509
TSTK,5,2,20-34,NHW,179,14,199.83728774218832,168.29591282046218
TSTK,6,2,20-34,NHB,93,10,82.55607166950662,105.8857266515698
TSTK,7,2,20-34,HIS,91,10,77.99791397271046,105.67135723322977
TSTK,8,2,20-34,OTH,18,5,20.70069122816177,14.256268478410458
TSTK,9,1,35-44,NHW,378,19,379.03100479615097,385.5736887761412
TSTK,10,1,35-44,NHB,204,15,206.62611588018822,216.07601470231293
TSTK,11,1,35-44,HIS,110,11,99.36832323345858,120.47186964682552
TSTK,12,1,35-44,OTH,48,7,41.04300858391138,51.722776482872156
TSTK,13,2,35-44,NHW,407,21,402.29667026032445,397.0557540608086
TSTK,14,2,35-44,NHB,272,17,257.9874742922629,259.2519556721244
TSTK,15,2,35-44,HIS,205,15,203.81316758791445,187.08546981458906
TSTK,16,2,35-44,OTH,73,9,77.42592454142356,76.86109790810761
TSTK,17,1,45-54,NHW,1178,35,1156.8994612643446,1158.609353031806
TSTK,18,1,45-54,NHB,586,25,569.280192916196,570.5086396641082
TSTK,19,1,45-54,HIS,275,17,292.639801811019,266.2411991238097
TSTK,20,1,45-54,OTH,139,12,108.73973339303936,162.47378603304054
TSTK,21,2,45-54,NHW,1487,38,1479.1027227014238,1503.2184971672345
TSTK,22,2,45-54,NHB,766,28,801.9085464760242,780.3933276487259
TSTK,23,2,45-54,HIS,501,23,494.46414917610235,508.70217758427344
TSTK,24,2,45-54,OTH,186,14,188.81020384275539,214.48766135156285
TSTK,25,1,55-64,NHW,3330,59,3324.7371624300536,3306.886911063496
TSTK,26,1,55-64,NHB,1334,37,1284.5621124010097,1263.4261634016204
TSTK,27,1,55-64,HIS,478,22,522.8578345881477,444.0278642387467
TSTK,28,1,55-64,OTH,285,17,253.82977350590696,285.8478389652516
TSTK,29,2,55-64,NHW,4372,66,4317.720104590475,4381.428561369066
TSTK,30,2,55-64,NHB,1813,43,1848.1779433960094,1880.4879055310412
TSTK,31,2,55-64,HIS,784,29,770.5798513494325,745.24409337422
TSTK,32,2,55-64,OTH,352,19,361.92667321175344,381.4615855226821
TSTK,33,1,65-74,NHW,7409,87,7353.55883726811,7455.361883687068
TSTK,34,1,65-74,NHB,2000,45,1959.6548492423458,2018.2832495462026
TSTK,35,1,65-74,HIS,813,29,780.9418959437767,786.8176015044097
TSTK,36,1,65-74,OTH,531,24,540.519483739189,531.8421158173102
TSTK,37,2,65-74,NHW,8749,94,8578.927747631686,8799.45909030338
TSTK,38,2,65-74,NHB,2321,49,2336.5629129158788,2359.24791622292
TSTK,39,2,65-74,HIS,988,32,969.0895696299619,969.4801047008988
TSTK,40,2,65-74,OTH,548,24,518.2488159622797,529.2729125036446
TSTK,41,1,75+,NHW,52401,318,52353.292622675624,51960.48774423602
TSTK,42,1,75+,NHB,6388,113,6204.686263817707,6253.809051932199
TSTK,43,1,75+,HIS,4241,92,4555.653780990995,4423.857775721708
TSTK,44,1,75+,OTH,2408,69,2433.342504759055,2482.902685512303
TSTK,45,2,75+,NHW,30531,247,30306.380433973845,30526.190464567528
TSTK,46,2,75+,NHB,3547,84,3636.1286913567574,3502.414456565382
TSTK,47,2,75+,HIS,2668,74,2653.9754127226447,2809.987900881204
TSTK,48,2,75+,OTH,1641,58,1649.9407966971655,1707.42441385978
UC,1,1,20-34,NHW,413,44,347.05575894606807,459.761921205193
UC,2,1,20-34,NHB,80,18,64.61431068984331,71.43822043952815
UC,3,1,20-34,HIS,262,27,308.7190271131841,242.06650373142736
UC,4,1,20-34,OTH,143,22,124.86383080818791,150.2146820976919
UC,5,2,20-34,NHW,0,0,0,0
UC,6,2,20-34,NHB,0,0,0,0
UC,7,2,20-34,HIS,0,0,0,0
UC,8,2,20-34,OTH,0,0,0,0
UC,9,1,35-44,NHW,1131,68,1106.5507604650127,1119.378877092161
UC,10,1,35-44,NHB,302,36,281.24087022892616,286.927423423485
UC,11,1,35-44,HIS,767,49,722.5838515985214,803.951490914245
UC,12,1,35-44,OTH,523,41,546.1232793488232,524.801807581829
UC,13,2,35-44,NHW,0,0,0,0
UC,14,2,35-44,NHB,0,0,0,0
UC,15,2,35-44,HIS,0,0,0,0
UC,16,2,35-44,OTH,0,0,0,0
UC,17,1,45-54,NHW,4799,147,4853.522423396691,4968.03474446133
UC,18,1,45-54,NHB,570,45,547.000775922813,557.885356255478
UC,19,1,45-54,HIS,1041,50,1035.5107790364707,995.6339258430618
UC,20,1,45-54,OTH,957,50,886.4567082637323,952.3923533320723
UC,21,2,45-54,NHW,0,0,0,0
UC,22,2,45-54,NHB,0,0,0,0
UC,23,2,45-54,HIS,0,0,0,0
UC,24,2,45-54,OTH,0,0,0,0
UC,25,1,55-64,NHW,14795,270,14889.281731055407,14926.942914407862
UC,26,1,55-64,NHB,2609,113,2531.9863823905634,2706.2138530718385
UC,27,1,55-64,HIS,2390,87,2391.126402917961,2543.0387627748164
UC,28,1,55-64,OTH,2120,92,1964.420721682789,2057.7797552530837
UC,29,2,55-64,NHW,0,0,0,0
UC,30,2,55-64,NHB,0,0,0,0
UC,31,2,55-64,HIS,0,0,0,0
UC,32,2,55-64,OTH,0,0,0,0
UC,33,1,65-74,NHW,12994,238,12877.575368635486,13329.641188992247
UC,34,1,65-74,NHB,1821,81,1875.0178901250047,1705.0308866990545
UC,35,1,65-74,HIS,1568,70,1590.3399534871623,1708.1802946973246
UC,36,1,65-74,OTH,831,44,860.0005743515236,824.8391438209476
UC,37,2,65-74,NHW,0,0,0,0
UC,38,2,65-74,NHB,0,0,0,0
UC,39,2,65-74,HIS,0,0,0,0
UC,40,2,65-74,OTH,0,0,0,0
UC,41,1,75+,NHW,6790,170,6741.482123603935,6743.18813515492
UC,42,1,75+,NHB,1092,73,959.1503642708894,1073.9150418086053
UC,43,1,75+,HIS,389,29,362.58033926245616,364.5728447151473
UC,44,1,75+,OTH,329,26,345.8898405587099,310.71071488210214
UC,45,2,75+,NHW,0,0,0,0
UC,46,2,75+,NHB,0,0,0,0
UC,47,2,75+,HIS,0,0,0,0
UC,48,2,75+,OTH,0,0,0,0
AA_medBMI,1,1,20-34,NHW,20,4,22.113605178601247,26.517709111490188
AA_medBMI,2,1,20-34,NHB,13,4,20.38787616640176,9.790871010867061
AA_medBMI,3,1,20-34,HIS,9,2,9.824375643288361,9.73537417520854
AA_medBMI,4,1,20-34,OTH,4,1,3.296855190927732,5.411423248447
AA_medBMI,5,2,20-34,NHW,45,6,42.414891503084554,56.507839573145944
AA_medBMI,6,2,20-34,NHB,27,5,24.79522022394558,34.76786980325656
AA_medBMI,7,2,20-34,HIS,20,5,22.52911735763677,27.400653535246917
AA_medBMI,8,2,20-34,OTH,9,1,9.653109717953164,7.427090169811935
AA_medBMI,9,1,35-44,NHW,44,8,61.20353431941619,47.4887029632883
AA_medBMI,10,1,35-44,NHB,25,6,21.46453663998108,28.942279249026367
AA_medBMI,11,1,35-44,HIS,9,2,4.897315454544223,4.8919677890962125
AA_medBMI,12,1,35-44,OTH,8,1,7.116929493888221,6.54976530206366
AA_medBMI,13,2,35-44,NHW,134,12,130.12700638434796,156.58830770206058
AA_medBMI,14,2,35-44,NHB,86,10,87.1772737034774,77.94859119624107
AA_medBMI,15,2,35-44,HIS,29,6,41.674887836272475,33.39573433433979
AA_medBMI,16,2,35-44,OTH,12,4,9.493353202578106,14.197149470163101
AA_medBMI,17,1,45-54,NHW,91,10,79.15382517325456,85.2360808169963
AA_medBMI,18,1,45-54,NHB,44,7,36.94891359985619,51.55106784480618
AA_medBMI,19,1,45-54,HIS,13,4,8.527133507557167,12.884501014937555
AA_medBMI,20,1,45-54,OTH,9,1,10.222648204850696,9.705108025440417
AA_medBMI,21,2,45-54,NHW,282,18,297.4520869468615,258.5584109509779
AA_medBMI,22,2,45-54,NHB,108,11,105.327521231214,110.49715947321631
AA_medBMI,23,2,45-54,HIS,60,8,57.64131037226368,38.71909302709887
AA_medBMI,24,2,45-54,OTH,23,5,25.750762295337488,17.09430523526417
AA_medBMI,25,1,55-64,NHW,244,16,264.3300355914541,213.4148950278046
AA_medBMI,26,1,55-64,NHB,81,9,83.84683565245263,74.37773400754597
AA_medBMI,27,1,55-64,HIS,22,5,13.860881765813062,21.64365841239368
AA_medBMI,28,1,55-64,OTH,15,4,13.271934171698405,15.09652551432109
AA_medBMI,29,2,55-64,NHW,774,28,827.6645003195755,808.873047557416
AA_medBMI,30,2,55-64,NHB,172,14,164.98644670219048,179.35282203920548
AA_medBMI,31,2,55-64,HIS,83,10,72.84530154975715,105.29467717567456
AA_medBMI,32,2,55-64,OTH,40,7,38.31940286471696,47.83984097992985
AA_medBMI,33,1,65-74,NHW,603,25,608.6260304611762,607.4029541621275
AA_medBMI,34,1,65-74,NHB,108,11,87.61803886749743,106.47878010619866
AA_medBMI,35,1,65-74,HIS,32,6,31.995303010201535,29.21597834064189
AA_medBMI,36,1,65-74,OTH,28,6,32.31487517234174,26.156690390543318
AA_medBMI,37,2,65-74,NHW,1143,35,1151.4935650621605,1096.499070787296
AA_medBMI,38,2,65-74,NHB,125,12,113.28493698514268,117.8663967418302
AA_medBMI,39,2,65-74,HIS,63,8,53.92516820743484,45.17782355611127
AA_medBMI,40,2,65-74,OTH,53,8,61.57634213665396,62.421792345276984
AA_medBMI,41,1,75+,NHW,2333,69,2188.3322917701516,2390.6192331049174
AA_medBMI,42,1,75+,NHB,215,21,212.1445785107761,225.75555069165577
AA_medBMI,43,1,75+,HIS,92,14,90.7136928850297,70.64722969560317
AA_medBMI,44,1,75+,OTH,92,14,89.07893490573825,82.53529579343281
AA_medBMI,45,2,75+,NHW,2128,66,2228.5555931832228,2040.1640301163532
AA_medBMI,46,2,75+,NHB,112,15,106.47778417638628,114.88706158680044
AA_medBMI,47,2,75+,HIS,115,16,118.81564590550781,114.9710216112257
AA_medBMI,48,2,75+,OTH,90,14,110.24822968272305,99.80776211971539
AFF_medBMI,1,1,20-34,NHW,0,0,0,0
AFF_medBMI,2,1,20-34,NHB,0,0,0,0
AFF_medBMI,3,1,20-34,HIS,0,0,0,0
AFF_medBMI,4,1,20-34,OTH,0,0,0,0
AFF_medBMI,5,2,20-34,NHW,6,2,4.402928987734783,6.864026308387514
AFF_medBMI,6,2,20-34,NHB,2,1,0.4800580069277729,3.012233321657225
AFF_medBMI,7,2,20-34,HIS,3,1,2.471705202323733,2.7360700248829724
AFF_medBMI,8,2,20-34,OTH,1,1,2.092104450456697,0.3522910473508778
AFF_medBMI,9,1,35-44,NHW,12,4,15.087721747744915,11.466569175234595
AFF_medBMI,10,1,35-44,NHB,3,1,4.123352965874036,2.1061540078673624
AFF_medBMI,11,1,35-44,HIS,4,1,4.031614747943823,1.565830455583951
AFF_medBMI,12,1,35-44,OTH,2,1,1.395813797858977,0.39793013585207393
AFF_medBMI,13,2,35-44,NHW,19,5,11.081928994932882,25.4399823051857
AFF_medBMI,14,2,35-44,NHB,11,4,13.02086081787119,20.65990186141603
AFF_medBMI,15,2,35-44,HIS,8,2,9.31974710517245,9.512534593679884
AFF_medBMI,16,2,35-44,OTH,3,1,3.709657300214601,1.4440023738993097
AFF_medBMI,17,1,45-54,NHW,38,7,32.075338753356924,29.48952759619149
AFF_medBMI,18,1,45-54,NHB,13,4,5.913849904262087,7.8487529104483045
AFF_medBMI,19,1,45-54,HIS,9,2,12.123253593117626,8.157655309020132
AFF_medBMI,20,1,45-54,OTH,5,1,6.416553320824505,5.852251927390457
AFF_medBMI,21,2,45-54,NHW,100,11,106.64811673502136,104.97723137541512
AFF_medBMI,22,2,45-54,NHB,28,6,24.605285427017485,31.93856465774644
AFF_medBMI,23,2,45-54,HIS,12,4,15.514221844346588,17.2016882050923
AFF_medBMI,24,2,45-54,OTH,9,1,11.114212931264973,6.873589218203397
AFF_medBMI,25,1,55-64,NHW,246,16,257.3653539191237,256.2941245019245
AFF_medBMI,26,1,55-64,NHB,54,8,58.23843428375791,54.36317412561897
AFF_medBMI,27,1,55-64,HIS,16,5,19.573537917117083,10.998552431887891
AFF_medBMI,28,1,55-64,OTH,10,4,1.0258458325887094,4.979933047070972
AFF_medBMI,29,2,55-64,NHW,518,24,515.983429452205,482.34162300104214
AFF_medBMI,30,2,55-64,NHB,100,11,90.38420137838503,108.40569653146514
AFF_medBMI,31,2,55-64,HIS,41,7,43.96114947344314,19.108081301375808
AFF_medBMI,32,2,55-64,OTH,19,5,16.339577833368995,22.320765427920172
AFF_medBMI,33,1,65-74,NHW,1043,33,1023.5068374665802,1061.6107121329828
AFF_medBMI,34,1,65-74,NHB,130,12,116.3446081861433,133.55288324065864
AFF_medBMI,35,1,65-74,HIS,60,8,67.79383294508285,54.405713161052816
AFF_medBMI,36,1,65-74,OTH,55,8,57.014259970366616,41.9595993349536
AFF_medBMI,37,2,65-74,NHW,1346,37,1378.5204972996487,1341.4906529311859
AFF_medBMI,38,2,65-74,NHB,179,14,147.644709144055,173.23389947911244
