age_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,OTH,sat_fat,FL,mrh-eq,-61611.12308965879,-61079.27433033046,-58635.26409893384,-60408.34048048194,1670.5468689882425,0,0,0,0,0,-61611.12308965879,-61079.27433033046,-58635.26409893384,-60408.34048048194,1670.5468689882425,-46298412.470355004,-45897258.96341397,-44059512.46531128,-45393191.2472169,1256628.5604244152,-47335.71457379263,-46952.9216767428,-45095.40881436906,-46435.47607487476,1261.3916256148261,-14275.408515866153,-14126.352653587659,-13539.85528456478,-13972.864405607173,409.3179178828502,142738.59108536848,145182.60131676513,145714.45007609343,144511.66746691658,1670.5468689882427,84103.32698643464,84103.32698643464,84103.32698643464,84103.32698643464,0,109772.12011521317,111629.63297758691,112012.42587463674,111112.18737571889,1261.3916256148152,64676.71130084411,64676.71130084411,64676.71130084411,64676.711300844116,0,32966.47097015531,33552.96833917818,33702.024201456676,33399.4800911977,409.3179178828475,19426.61568559053,19426.61568559053,19426.61568559053,19426.61568559053,0,-47335.71457379263,-46952.9216767428,-45095.40881436906,-46435.47607487476,1261.3916256148261,-14275.408515866153,-14126.352653587659,-13539.85528456478,-13972.864405607173,409.3179178828502,0,0,0,0,0,0,0,0,0,0,32966.47097015531,33552.96833917818,33702.024201456676,33399.4800911977,409.3179178828475,19426.61568559053,19426.61568559053,19426.61568559053,19426.61568559053,0
20-34,OTH,sat_fat,Food_price,USD,-128392.15243530346,-127282.32583276833,-122188.04915475019,-125884.27317470411,3482.5582417044448,0,0,0,0,0,-128392.15243530346,-127282.32583276833,-122188.04915475019,-125884.27317470411,3482.5582417044448,-46298412.470355004,-45897258.96341397,-44059512.46531128,-45393191.2472169,1256628.5604244152,-98643.17599327459,-97844.31513305102,-93972.52780812753,-96766.0953208756,2629.6087443314796,-29748.976442028874,-29438.010699717317,-28215.521346622638,-29118.1778538285,853.2880774459824,297448.4703729244,302542.74705094256,303652.57365347765,301144.69439287833,3482.558241704437,175260.4212181742,175260.4212181742,175260.4212181742,175260.4212181742,0,228750.01037583323,232621.7977007567,233420.65856098026,231543.5778885813,2629.608744331469,134777.48256770568,134777.48256770568,134777.48256770568,134777.48256770568,0,68698.45999709117,69920.94935018584,70231.91509249741,69601.11650429702,853.2880774459838,40482.938650468524,40482.938650468524,40482.938650468524,40482.938650468524,0,-98643.17599327459,-97844.31513305102,-93972.52780812753,-96766.0953208756,2629.6087443314796,-29748.976442028874,-29438.010699717317,-28215.521346622638,-29118.1778538285,853.2880774459824,0,0,0,0,0,0,0,0,0,0,68698.45999709117,69920.94935018584,70231.91509249741,69601.11650429702,853.2880774459838,40482.938650468524,40482.938650468524,40482.938650468524,40482.938650468524,0
35-44,HIS,added_sugar,CED,MJ,-1046584.2755289482,-989936.2518284032,-942534.1174100962,-993180.4235063815,54835.26296870531,0,0,0,0,0,-1046584.2755289482,-989936.2518284032,-942534.1174100962,-993180.4235063815,54835.26296870531,-41683805.55397842,-39368798.566313185,-37483118.50329926,-39519439.592506625,2214733.6047742763,-694086.1471402533,-656362.6897223403,-624931.9688735169,-658570.6674658805,36447.13046824678,-352498.12838869484,-333573.5621060629,-317602.14853657933,-334609.75604050094,18388.214692100548,1983982.8882620432,2031385.02268035,2088033.0463808952,2034629.1943583284,54835.262968705254,1041448.7708519469,1041448.7708519469,1041448.7708519469,1041448.7708519469,0,1315575.710875018,1347006.4317238415,1384729.8891417542,1349214.4094673817,36447.13046824666,690643.7420015011,690643.7420015011,690643.7420015011,690643.7420015011,0,668407.1773870252,684378.5909565086,703303.1572391407,685414.7848909467,18388.21469210052,350805.0288504459,350805.0288504459,350805.0288504459,350805.0288504458,0,-694086.1471402533,-656362.6897223403,-624931.9688735169,-658570.6674658805,36447.13046824678,-352498.12838869484,-333573.5621060629,-317602.14853657933,-334609.75604050094,18388.214692100548,0,0,0,0,0,0,0,0,0,0,668407.1773870252,684378.5909565086,703303.1572391407,685414.7848909467,18388.21469210052,350805.0288504459,350805.0288504459,350805.0288504459,350805.0288504458,0
35-44,HIS,added_sugar,FL,mrh-eq,-48231.98422168098,-45178.294162675404,-43010.8810362419,-45489.268524981395,2761.114402600679,0,0,0,0,0,-48231.98422168098,-45178.294162675404,-43010.8810362419,-45489.268524981395,2761.114402600679,-41683805.55397842,-39368798.566313185,-37483118.50329926,-39519439.592506625,2214733.6047742763,-31992.552789228783,-29959.930936396995,-28522.547373113022,-30168.786476589212,1835.253457301126,-16239.431432452198,-15218.363226278407,-14488.333663128878,-15320.482048392185,925.8638094349985,90901.59874926857,93069.01187570207,96122.70193470766,93379.98623800806,2761.114402600679,47890.717713026665,47890.717713026665,47890.717713026665,47890.71771302666,0,60287.06194094466,61724.445504228635,63757.06735706043,61933.301044420856,1835.2534573011278,31764.51456783164,31764.51456783164,31764.51456783164,31764.514567831637,0,30614.5368083239,31344.566371473433,32365.634577647223,31446.685193587207,925.8638094350001,16126.203145195024,16126.203145195024,16126.203145195024,16126.203145195024,0,-31992.552789228783,-29959.930936396995,-28522.547373113022,-30168.786476589212,1835.253457301126,-16239.431432452198,-15218.363226278407,-14488.333663128878,-15320.482048392185,925.8638094349985,0,0,0,0,0,0,0,0,0,0,30614.5368083239,31344.566371473433,32365.634577647223,31446.685193587207,925.8638094350001,16126.203145195024,16126.203145195024,16126.203145195024,16126.203145195024,0
35-44,HIS,added_sugar,Food_price,USD,-2720275.9196092132,-2551402.737069157,-2429031.37166835,-2567719.1641355604,153936.52056939737,0,0,0,0,0,-2720275.9196092132,-2551402.737069157,-2429031.37166835,-2567719.1641355604,153936.52056939737,-41683805.55397842,-39368798.566313185,-37483118.50329926,-39519439.592506625,2214733.6047742763,-1804333.076890589,-1691920.4331667998,-1610768.156468949,-1702888.9830004622,102318.16553812045,-915942.8427186245,-859482.3039023571,-818263.215199401,-864830.1811350979,51618.52285739696,5130851.822784009,5253223.188184817,5422096.370724874,5269539.61525122,153936.52056939757,2701820.4511156604,2701820.4511156604,2701820.4511156604,2701820.4511156604,0,3402765.307378811,3483917.5840766607,3596330.2278004503,3494886.133910324,102318.16553812037,1791997.150909861,1791997.150909861,1791997.150909861,1791997.1509098609,0,1728086.5154052,1769305.6041081564,1825766.1429244233,1774653.481340897,51618.522857396994,909823.300205799,909823.300205799,909823.300205799,909823.3002057992,0,-1804333.076890589,-1691920.4331667998,-1610768.156468949,-1702888.9830004622,102318.16553812045,-915942.8427186245,-859482.3039023571,-818263.215199401,-864830.1811350979,51618.52285739696,0,0,0,0,0,0,0,0,0,0,1728086.5154052,1769305.6041081564,1825766.1429244233,1774653.481340897,51618.522857396994,909823.300205799,909823.300205799,909823.300205799,909823.3002057992,0
35-44,HIS,oil,CED,MJ,-2585.5748019646944,131911.4899852398,137882.3578259799,86814.57877595405,83612.29591868026,0,0,0,0,0,-2585.5748019646944,131911.4899852398,137882.3578259799,86814.57877595405,83612.29591868026,-275678.0859395538,14297209.856425531,14947865.938782206,9412216.221334862,9060672.774913004,-2145.7393456588425,110331.24593172892,115338.24897670648,72622.48023614638,69927.58397574926,-439.8354563058497,21580.24405351089,22544.108849273438,14192.098539807665,13684.714112226011,1020146.6364163536,1026117.5042570939,1160614.5690442983,1071214.4154663796,83612.29591868019,1158028.9942423336,1158028.9942423336,1158028.9942423336,1158028.9942423336,0,853060.9740846086,858067.9771295863,970544.962406974,895776.7428251688,69927.58397574928,968399.223061315,968399.223061315,968399.223061315,968399.2230613151,0,167085.66233174506,168049.52712750764,190069.60663732438,175437.67264121087,13684.714112226013,189629.77118101856,189629.77118101856,189629.77118101856,189629.77118101856,0,-2145.7393456588425,110331.24593172892,115338.24897670648,72622.48023614638,69927.58397574926,-439.8354563058497,21580.24405351089,22544.108849273438,14192.098539807665,13684.714112226011,0,0,0,0,0,0,0,0,0,0,167085.66233174506,168049.52712750764,190069.60663732438,175437.67264121087,13684.714112226013,189629.77118101856,189629.77118101856,189629.77118101856,189629.77118101856,0
35-44,HIS,oil,FL,mrh-eq,-126.24673414713868,6731.375590272228,7040.442443987468,4433.6368286216575,4264.650811597919,0,0,0,0,0,-126.24673414713868,6731.375590272228,7040.442443987468,4433.6368286216575,4264.650811597919,-275678.0859395538,14297209.856425531,14947865.938782206,9412216.221334862,9060672.774913004,-104.7355374522923,5630.148580072807,5889.31257478443,3708.843273822464,3566.6629884795234,-21.511196694846525,1101.2270101994216,1151.1298692030384,724.793554799193,697.9879334966535,51992.202727446565,52301.2695811618,59158.89190558117,54599.00834281237,4264.6508115979195,59032.64517143403,59032.64517143403,59032.64517143403,59032.64517143403,0,43476.634174650404,43735.798169362024,49470.68228688711,45657.10347561236,3566.662988479517,49365.94674943482,49365.94674943482,49365.94674943482,49365.94674943483,0,8515.568552796165,8565.471411799783,9688.20961869405,8941.904867200012,697.9879334966539,9666.698421999203,9666.698421999203,9666.698421999203,9666.698421999203,0,-104.7355374522923,5630.148580072807,5889.31257478443,3708.843273822464,3566.6629884795234,-21.511196694846525,1101.2270101994216,1151.1298692030384,724.793554799193,697.9879334966535,0,0,0,0,0,0,0,0,0,0,8515.568552796165,8565.471411799783,9688.20961869405,8941.904867200012,697.9879334966539,9666.698421999203,9666.698421999203,9666.698421999203,9666.698421999203,0
35-44,HIS,oil,Food_price,USD,-378.30056022782037,46494.77171110239,49009.03614984683,30930.277734756502,29280.4298931034,0,0,0,0,0,-378.30056022782037,46494.77171110239,49009.03614984683,30930.277734756502,29280.4298931034,-275678.0859395538,14297209.856425531,14947865.938782206,9412216.221334862,9060672.774913004,-310.6518473522592,38888.55961198325,40995.93688706237,25873.880950840656,24488.31289223294,-67.64871287556213,7606.212099119148,8013.099262784463,5056.396783915851,4792.117735023459,353452.11230506096,355966.3767438055,402839.44901513564,371530.87072015135,29280.429893103395,402461.1484549078,402461.1484549078,402461.1484549078,402461.1484549078,0,295563.7423104885,297671.1195855676,336870.3310449031,310685.79824671015,24488.3128922329,336559.67919755087,336559.67919755087,336559.67919755087,336559.67919755087,0,57888.369994572524,58295.25715823784,65969.11797023255,60845.072473441134,4792.117735023459,65901.46925735699,65901.46925735699,65901.46925735699,65901.46925735699,0,-310.6518473522592,38888.55961198325,40995.93688706237,25873.880950840656,24488.31289223294,-67.64871287556213,7606.212099119148,8013.099262784463,5056.396783915851,4792.117735023459,0,0,0,0,0,0,0,0,0,0,57888.369994572524,58295.25715823784,65969.11797023255,60845.072473441134,4792.117735023459,65901.46925735699,65901.46925735699,65901.46925735699,65901.46925735699,0
35-44,HIS,sat_fat,CED,MJ,-2405975.838852172,-2380187.9218582353,-2370209.896672279,-2385735.2523171757,19427.542630309043,0,0,0,0,0,-2405975.838852172,-2380187.9218582353,-2370209.896672279,-2385735.2523171757,19427.542630309043,-47178550.72558879,-46673509.05992533,-46479118.77900104,-46782509.54579872,380032.4895673695,-1833668.8827688254,-1814391.540519651,-1807543.1689073788,-1818752.5828483887,14259.623066234686,-572306.9560833465,-565796.3813385846,-562666.7277649005,-566982.6694687874,5176.770278216031,5660085.530467736,5670063.555653691,5695851.472647629,5675610.886112633,19427.54263030956,3289875.633795456,3289875.633795456,3289875.633795456,3289875.6337954565,0,4316896.211852981,4323744.583465253,4343021.925714428,4328105.625793991,14259.62306623504,2509353.042945602,2509353.042945602,2509353.042945602,2509353.042945602,0,1343189.3186147544,1346318.9721884388,1352829.5469332007,1347505.2603186413,5176.770278216068,780522.590849854,780522.590849854,780522.590849854,780522.590849854,0,-1833668.8827688254,-1814391.540519651,-1807543.1689073788,-1818752.5828483887,14259.623066234686,-572306.9560833465,-565796.3813385846,-562666.7277649005,-566982.6694687874,5176.770278216031,0,0,0,0,0,0,0,0,0,0,1343189.3186147544,1346318.9721884388,1352829.5469332007,1347505.2603186413,5176.770278216068,780522.590849854,780522.590849854,780522.590849854,780522.590849854,0
35-44,HIS,sat_fat,FL,mrh-eq,-65934.55306245509,-65203.44209207531,-64880.971107606674,-65346.8245432722,568.249766657888,0,0,0,0,0,-65934.55306245509,-65203.44209207531,-64880.971107606674,-65346.8245432722,568.249766657888,-47178550.72558879,-46673509.05992533,-46479118.77900104,-46782509.54579872,380032.4895673695,-50238.414470428776,-49691.61377863121,-49466.52924744688,-49804.49664200427,417.85205495643277,-15696.138592026313,-15511.828313444097,-15414.441860159797,-15542.327901267927,150.5958916732135,154906.30171181937,155228.772696288,155959.88366666777,155372.15514748488,568.2497666578809,90025.33060421268,90025.33060421268,90025.33060421268,90025.33060421266,0,118116.2961715317,118341.38070271605,118888.1813945136,118454.26356608911,417.8520549564318,68649.76692408483,68649.76692408483,68649.76692408483,68649.76692408483,0,36790.00554028765,36887.39199357195,37071.70227215416,36917.89158139578,150.59589167320755,21375.563680127852,21375.563680127852,21375.563680127852,21375.563680127852,0,-50238.414470428776,-49691.61377863121,-49466.52924744688,-49804.49664200427,417.85205495643277,-15696.138592026313,-15511.828313444097,-15414.441860159797,-15542.327901267927,150.5958916732135,0,0,0,0,0,0,0,0,0,0,36790.00554028765,36887.39199357195,37071.70227215416,36917.89158139578,150.59589167320755,21375.563680127852,21375.563680127852,21375.563680127852,21375.563680127852,0
35-44,HIS,sat_fat,Food_price,USD,-99502.87617901815,-98880.84785659405,-98721.29419410194,-99043.11966709649,434.7013715315852,0,0,0,0,0,-99502.87617901815,-98880.84785659405,-98721.29419410194,-99043.11966709649,434.7013715315852,-47178550.72558879,-46673509.05992533,-46479118.77900104,-46782509.54579872,380032.4895673695,-75980.09482695712,-75552.35875682454,-75398.99208552764,-75648.62872132829,317.0034786501173,-23522.78135206101,-23328.4890997695,-23322.302108574313,-23394.49094576821,120.00283563097706,236308.80692141934,236468.36058391145,237090.38890633557,236630.6323944139,434.70137153158794,137587.51272731743,137587.51272731743,137587.51272731743,137587.51272731743,0,180543.03875098407,180696.405422281,181124.1414924136,180792.67538678474,317.0034786501291,105144.04666545645,105144.04666545645,105144.04666545645,105144.04666545645,0,55765.768170435265,55771.95516163045,55966.24741392198,55837.957007629164,120.00283563098017,32443.466061860956,32443.466061860956,32443.466061860956,32443.466061860952,0,-75980.09482695712,-75552.35875682454,-75398.99208552764,-75648.62872132829,317.0034786501173,-23522.78135206101,-23328.4890997695,-23322.302108574313,-23394.49094576821,120.00283563097706,0,0,0,0,0,0,0,0,0,0,55765.768170435265,55771.95516163045,55966.24741392198,55837.957007629164,120.00283563098017,32443.466061860956,32443.466061860956,32443.466061860956,32443.466061860952,0
35-44,NHB,added_sugar,CED,MJ,-1117952.9075795454,-1051393.9320790004,-998270.8820983735,-1056108.2919105506,63122.7137134983,0,0,0,0,0,-1117952.9075795454,-1051393.9320790004,-998270.8820983735,-1056108.2919105506,63122.7137134983,-43126631.605325334,-40574879.107062496,-38525745.663619734,-40751236.67015726,2426330.636252876,-739652.3746617956,-695608.90592676,-660461.9217999482,-698730.4794735052,41766.7653531862,-378300.5329177498,-355785.0261522402,-337808.96029842517,-357377.81243704533,21355.94848885487,1666092.404390003,1719215.45437063,1785774.429871175,1723929.8142021801,63122.7137134983,667821.5222916296,667821.5222916296,667821.5222916296,667821.5222916296,0,1102311.7016634778,1137458.6857902897,1181502.154525325,1140580.2593370348,41766.76535318614,441849.77986352955,441849.77986352955,441849.77986352955,441849.77986352955,0,563780.7027265253,581756.7685803403,604272.2753458498,583349.5548651454,21355.94848885487,225971.74242810011,225971.74242810011,225971.74242810011,225971.74242810011,0,-739652.3746617956,-695608.90592676,-660461.9217999482,-698730.4794735052,41766.7653531862,-378300.5329177498,-355785.0261522402,-337808.96029842517,-357377.81243704533,21355.94848885487,0,0,0,0,0,0,0,0,0,0,563780.7027265253,581756.7685803403,604272.2753458498,583349.5548651454,21355.94848885487,225971.74242810011,225971.74242810011,225971.74242810011,225971.74242810011,0
35-44,NHB,added_sugar,FL,mrh-eq,-44900.218133608854,-42292.8217314652,-40159.92788223806,-42459.31385529556,2499.0525937889543,0,0,0,0,0,-44900.218133608854,-42292.8217314652,-40159.92788223806,-42459.31385529556,2499.0525937889543,-43126631.605325334,-40574879.107062496,-38525745.663619734,-40751236.67015726,2426330.636252876,-29706.19944182745,-27980.8481896649,-26569.712446161717,-28091.099245334855,1653.5415811670628,-15194.0186917814,-14311.973541800302,-13590.215436076342,-14368.2146099607,845.5110179071119,66887.44286756022,69020.33671678737,71627.73311893104,69186.82884061773,2499.052593788962,26727.514985322174,26727.514985322174,26727.514985322174,26727.514985322177,0,44253.17250948099,45664.30825298418,47389.65950514674,45774.559308654134,1653.5415811670648,17683.46006331928,17683.46006331928,17683.46006331928,17683.46006331928,0,22634.27035807924,23356.028463803195,24238.073613784294,23412.269531963597,845.5110179071102,9044.054922002895,9044.054922002895,9044.054922002895,9044.054922002895,0,-29706.19944182745,-27980.8481896649,-26569.712446161717,-28091.099245334855,1653.5415811670628,-15194.0186917814,-14311.973541800302,-13590.215436076342,-14368.2146099607,845.5110179071119,0,0,0,0,0,0,0,0,0,0,22634.27035807924,23356.028463803195,24238.073613784294,23412.269531963597,845.5110179071102,9044.054922002895,9044.054922002895,9044.054922002895,9044.054922002895,0
35-44,NHB,added_sugar,Food_price,USD,-2750548.809678233,-2581643.7233950547,-2450889.452759083,-2595029.974499338,158140.941176796,0,0,0,0,0,-2750548.809678233,-2581643.7233950547,-2450889.452759083,-2595029.974499338,158140.941176796,-43126631.605325334,-40574879.107062496,-38525745.663619734,-40751236.67015726,2426330.636252876,-1819828.7862255296,-1708059.3762895772,-1621549.0439334507,-1716922.2105281127,104639.63999200698,-930720.0234527034,-873584.3471054777,-829340.4088256328,-878107.7639712254,53501.30148846955,4101322.592342952,4232076.862978923,4400981.949262101,4245463.114083206,158140.94117679555,1650433.1395838684,1650433.1395838684,1650433.1395838684,1650433.1395838682,0,2713540.4470669786,2800050.779423105,2911820.189359058,2808913.613661641,104639.63999200723,1091991.4031335278,1091991.4031335278,1091991.4031335278,1091991.4031335278,0,1387782.145275973,1432026.083555818,1489161.7599030437,1436549.5004215657,53501.30148846955,558441.7364503405,558441.7364503405,558441.7364503405,558441.7364503405,0,-1819828.7862255296,-1708059.3762895772,-1621549.0439334507,-1716922.2105281127,104639.63999200698,-930720.0234527034,-873584.3471054777,-829340.4088256328,-878107.7639712254,53501.30148846955,0,0,0,0,0,0,0,0,0,0,1387782.145275973,1432026.083555818,1489161.7599030437,1436549.5004215657,53501.30148846955,558441.7364503405,558441.7364503405,558441.7364503405,558441.7364503405,0
35-44,NHB,oil,CED,MJ,-51864.62779832057,-22286.432842233713,10697.486850590876,-21091.44170653626,32943.68782901976,0,0,0,0,0,-51864.62779832057,-22286.432842233713,10697.486850590876,-21091.44170653626,32943.68782901976,-5589420.842888808,-2404061.7356328396,1149510.044133946,-2274864.306681676,3548570.1160018626,-43297.19308180905,-18592.44569158332,8948.9179956587,-17597.141727717957,27511.459477851375,-8567.434716511523,-3693.9871506503805,1748.5688549321753,-3494.299978818306,5432.228927809057,825723.1328724159,858707.0525652405,888285.2475213276,857512.0614295431,32943.68782901977,836420.6197230069,836420.6197230069,836420.6197230069,836420.6197230067,0,689658.944381768,717200.30806901,741905.0554592358,716205.0041051446,27511.459477851404,698607.8623774268,698607.8623774268,698607.8623774268,698607.8623774268,0,136064.18849064803,141506.74449623056,146380.19206209166,141307.05732439848,5432.2289278090375,137812.75734558018,137812.75734558018,137812.75734558018,137812.75734558018,0,-43297.19308180905,-18592.44569158332,8948.9179956587,-17597.141727717957,27511.459477851375,-8567.434716511523,-3693.9871506503805,1748.5688549321753,-3494.299978818306,5432.228927809057,0,0,0,0,0,0,0,0,0,0,136064.18849064803,141506.74449623056,146380.19206209166,141307.05732439848,5432.2289278090375,137812.75734558018,137812.75734558018,137812.75734558018,137812.75734558018,0
35-44,NHB,oil,FL,mrh-eq,-2552.7109108907152,-1061.0523229520886,579.5624057400959,-1008.7870104069807,1649.1861593495873,0,0,0,0,0,-2552.7109108907152,-1061.0523229520886,579.5624057400959,-1008.7870104069807,1649.1861593495873,-5589420.842888808,-2404061.7356328396,1149510.044133946,-2274864.306681676,3548570.1160018626,-2131.009085685217,-885.1211529878178,484.77842440136124,-841.6082952012284,1377.2458962388446,-421.70182520549804,-175.93116996427085,94.78398133873473,-167.17871520575216,271.94029288883434,41601.92865609248,43242.54338478467,44734.20197272329,43190.27807223956,1649.186159349587,42181.49106183258,42181.49106183258,42181.49106183258,42181.49106183258,0,34746.7481921733,36116.64776956247,37362.53570225988,36073.13491177588,1377.2458962388457,35231.52661657466,35231.52661657466,35231.52661657466,35231.52661657466,0,6855.180463919192,7125.895615222197,7371.666270463425,7117.143160463679,271.94029288883394,6949.964445257927,6949.964445257927,6949.964445257927,6949.964445257927,0,-2131.009085685217,-885.1211529878178,484.77842440136124,-841.6082952012284,1377.2458962388446,-421.70182520549804,-175.93116996427085,94.78398133873473,-167.17871520575216,271.94029288883434,0,0,0,0,0,0,0,0,0,0,6855.180463919192,7125.895615222197,7371.666270463425,7117.143160463679,271.94029288883394,6949.964445257927,6949.964445257927,6949.964445257927,6949.964445257927,0
35-44,NHB,oil,Food_price,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5589420.842888808,-2404061.7356328396,1149510.044133946,-2274864.306681676,3548570.1160018626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35-44,NHB,sat_fat,CED,MJ,-1770911.8132901797,-1753048.0864646526,-1723940.7572713802,-1749102.962826847,24956.58077143695,0,0,0,0,0,-1770911.8132901797,-1753048.0864646526,-1723940.7572713802,-1749102.962826847,24956.58077143695,-36406038.516610995,-36032555.2976042,-35423796.123981334,-35950002.33107225,521889.7341339177,-1357941.644568401,-1344616.453059678,-1322916.316532763,-1341677.8758603123,18609.215729607935,-412970.1687217788,-408431.6334049745,-401024.4407386171,-407425.0869665348,6347.36584716876,3970380.2638603086,3999487.593053581,4017351.3198791086,3995542.469415776,24956.580771437202,2246439.5065889284,2246439.5065889284,2246439.5065889284,2246439.5065889284,0,3046554.701792443,3068254.838319358,3081580.029828081,3065316.261119992,18609.215729608164,1723638.38525968,1723638.38525968,1723638.38525968,1723638.3852596798,0,923825.5620678654,931232.7547342228,935771.2900510272,930226.2082957831,6347.365847168813,522801.1213292483,522801.1213292483,522801.1213292483,522801.12132924824,0,-1357941.644568401,-1344616.453059678,-1322916.316532763,-1341677.8758603123,18609.215729607935,-412970.1687217788,-408431.6334049745,-401024.4407386171,-407425.0869665348,6347.36584716876,0,0,0,0,0,0,0,0,0,0,923825.5620678654,931232.7547342228,935771.2900510272,930226.2082957831,6347.365847168813,522801.1213292483,522801.1213292483,522801.1213292483,522801.12132924824,0
35-44,NHB,sat_fat,FL,mrh-eq,-47714.63938648979,-47209.43060379994,-46385.46547591951,-47097.58627215412,706.2388812954811,0,0,0,0,0,-47714.63938648979,-47209.43060379994,-46385.46547591951,-47097.58627215412,706.2388812954811,-36406038.516610995,-36032555.2976042,-35423796.123981334,-35950002.33107225,521889.7341339177,-36582.24218938252,-36204.93247253153,-35589.87207905749,-36121.51118248836,527.2728746862457,-11132.397197107266,-11004.49813126841,-10795.59339686202,-10976.075089665765,178.9660253223139,106844.53193985234,107668.49706773277,108173.70585042262,107556.65273608694,706.2388812954811,60459.06646393283,60459.06646393283,60459.06646393283,60459.06646393283,0,81971.63780590147,82586.69819937552,82964.00791622652,82503.27690933233,527.2728746862496,46381.765726843994,46381.765726843994,46381.765726843994,46381.765726843994,0,24872.894133950864,25081.798868357255,25209.69793419611,25053.375826754607,178.9660253223139,14077.300737088843,14077.300737088843,14077.300737088843,14077.300737088843,0,-36582.24218938252,-36204.93247253153,-35589.87207905749,-36121.51118248836,527.2728746862457,-11132.397197107266,-11004.49813126841,-10795.59339686202,-10976.075089665765,178.9660253223139,0,0,0,0,0,0,0,0,0,0,24872.894133950864,25081.798868357255,25209.69793419611,25053.375826754607,178.9660253223139,14077.300737088843,14077.300737088843,14077.300737088843,14077.300737088843,0
