age_gp,sex_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
35-44,Female,OTH,Food_price,USD,-792517.9368579666,-715756.3538077832,-696147.3839105397,-735809.9022824989,53612.15633739895,0,0,0,0,0,-792517.9368579666,-715756.3538077832,-696147.3839105397,-735809.9022824989,53612.15633739895,-24466606.069431886,-24100350.03587333,-20749881.94592707,-23053258.08626361,2156131.8479030468,-530321.8236327171,-478463.04126605816,-466533.0631114918,-492473.1480071433,35698.190234150046,-262196.1132252495,-237293.31254172503,-229614.32079904794,-243336.7542753557,17929.22164213509,1414939.2129891682,1434548.1828864117,1511309.765936595,1454601.7313611275,53612.15633739888,718791.8290786281,718791.8290786281,718791.8290786281,718791.8290786281,0,965014.5473696371,976944.5255242033,1028803.3078908623,990954.6322652885,35698.19023415002,498481.4842581453,498481.4842581453,498481.4842581453,498481.4842581453,0,449924.66561953083,457603.65736220794,482506.45804573246,463647.0990958386,17929.221642135108,220310.344820483,220310.344820483,220310.344820483,220310.344820483,0,-530321.8236327171,-478463.04126605816,-466533.0631114918,-492473.1480071433,35698.190234150046,-262196.1132252495,-237293.31254172503,-229614.32079904794,-243336.7542753557,17929.22164213509,0,0,0,0,0,0,0,0,0,0,449924.66561953083,457603.65736220794,482506.45804573246,463647.0990958386,17929.221642135108,220310.344820483,220310.344820483,220310.344820483,220310.344820483,0
35-44,Male,HIS,CED,MJ,-1776232.2040007345,-1741508.7204595814,-1684943.1415505803,-1733844.827348056,48503.13018727044,0,0,0,0,0,-1776232.2040007345,-1741508.7204595814,-1684943.1415505803,-1733844.827348056,48503.13018727044,-41769350.14871138,-36165157.76473786,-31195384.962613866,-36387761.12679032,5568582.787723835,-1280107.6807736857,-1262936.912309646,-1211181.4778740872,-1250801.9417933235,37768.507425764496,-496124.52322704863,-478571.8081499355,-473761.6636764931,-483042.8855547323,12390.482629039567,4521971.737855035,4578537.316764035,4613260.800305189,4570873.42365251,48503.130187270195,2837028.596304454,2837028.596304454,2837028.596304454,2837028.596304454,0,3350382.5989925037,3402138.033428062,3419308.801892102,3390003.06291174,37768.50742576433,2139201.121118417,2139201.121118417,2139201.121118417,2139201.121118417,0,1171589.1388625305,1176399.2833359728,1193951.998413086,1180870.3607407697,12390.48262903951,697827.4751860374,697827.4751860374,697827.4751860374,697827.4751860374,0,-1280107.6807736857,-1262936.912309646,-1211181.4778740872,-1250801.9417933235,37768.507425764496,-496124.52322704863,-478571.8081499355,-473761.6636764931,-483042.8855547323,12390.482629039567,0,0,0,0,0,0,0,0,0,0,1171589.1388625305,1176399.2833359728,1193951.998413086,1180870.3607407697,12390.48262903951,697827.4751860374,697827.4751860374,697827.4751860374,697827.4751860374,0
35-44,Male,HIS,FL,mrh-eq,-55456.24320854699,-55052.39283371867,-51437.22079631243,-53925.61330298957,2329.509006927979,0,0,0,0,0,-55456.24320854699,-55052.39283371867,-51437.22079631243,-53925.61330298957,2329.509006927979,-41769350.14871138,-36165157.76473786,-31195384.962613866,-36387761.12679032,5568582.787723835,-39651.694441551634,-38910.33210479382,-36158.6453752194,-38204.95512485817,1937.2801636523247,-16124.296941454875,-15786.784979525388,-15260.811633623045,-15720.658178131403,458.05989396699744,152078.43783653845,155693.6098739447,156097.460248773,154566.8303432156,2329.5090069279763,100641.21704022601,100641.21704022601,100641.21704022601,100641.21704022602,0,112476.9362674501,115228.62299702452,115969.98533378233,114523.24601708888,1937.2801636523166,76318.2908922307,76318.2908922307,76318.2908922307,76318.2908922307,0,39583.73778161836,40109.7111275207,40447.223089450184,40043.584326126715,458.0598939669957,24322.92614799531,24322.92614799531,24322.92614799531,24322.92614799531,0,-39651.694441551634,-38910.33210479382,-36158.6453752194,-38204.95512485817,1937.2801636523247,-16124.296941454875,-15786.784979525388,-15260.811633623045,-15720.658178131403,458.05989396699744,0,0,0,0,0,0,0,0,0,0,39583.73778161836,40109.7111275207,40447.223089450184,40043.584326126715,458.0598939669957,24322.92614799531,24322.92614799531,24322.92614799531,24322.92614799531,0
35-44,Male,HIS,Food_price,USD,-1338362.868379275,-1293386.340415113,-1263926.0570895646,-1298830.6367795386,39459.963080312846,0,0,0,0,0,-1338362.868379275,-1293386.340415113,-1263926.0570895646,-1298830.6367795386,39459.963080312846,-41769350.14871138,-36165157.76473786,-31195384.962613866,-36387761.12679032,5568582.787723835,-883669.064579801,-858421.4826953743,-832422.9390115348,-858157.9873271593,26972.610335319616,-454693.80379947403,-434964.8577197386,-431503.11807802983,-440672.6494523796,13168.577130316615,2824721.253955518,2854181.537281066,2899158.065245228,2859625.8336454923,39459.963080312846,1560795.1968659535,1560795.1968659535,1560795.1968659535,1560795.1968659535,0,1907952.3473504195,1933950.8910342592,1959198.4729186858,1933687.3956660442,26972.610335319496,1075529.4083388848,1075529.4083388848,1075529.4083388848,1075529.4083388848,0,916768.9066050983,920230.646246807,939959.5923265427,925938.437979448,13168.577130316708,485265.78852706845,485265.78852706845,485265.78852706845,485265.78852706845,0,-883669.064579801,-858421.4826953743,-832422.9390115348,-858157.9873271593,26972.610335319616,-454693.80379947403,-434964.8577197386,-431503.11807802983,-440672.6494523796,13168.577130316615,0,0,0,0,0,0,0,0,0,0,916768.9066050983,920230.646246807,939959.5923265427,925938.437979448,13168.577130316708,485265.78852706845,485265.78852706845,485265.78852706845,485265.78852706845,0
35-44,Male,NHB,CED,MJ,-1347206.7179200093,-1301361.9797400825,-1244300.0735868441,-1297426.1313283942,54268.540921995555,0,0,0,0,0,-1347206.7179200093,-1301361.9797400825,-1244300.0735868441,-1297426.1313283942,54268.540921995555,-32583461.38245699,-30088056.274068866,-29616480.962280493,-30798171.992174044,1678301.1869511437,-970517.4505865691,-942238.5465710203,-897529.4579191795,-936473.5695056546,38737.81008995969,-376689.26733344013,-359123.43316906225,-346770.61566766485,-360952.5618227396,15826.134909970817,3065957.262744931,3123019.168898169,3168863.9070780952,3119083.320486481,54268.54092199532,1821657.1891580864,1821657.1891580864,1821657.1891580864,1821657.1891580864,0,2279667.7491377764,2324376.8377896175,2352655.741805166,2318611.8607242517,38737.810089959705,1382138.291218597,1382138.291218597,1382138.291218597,1382138.291218597,0,786289.5136071543,798642.3311085517,816208.1652729295,800471.459762229,15826.13490997084,439518.89793948934,439518.89793948934,439518.89793948934,439518.8979394894,0,-970517.4505865691,-942238.5465710203,-897529.4579191795,-936473.5695056546,38737.81008995969,-376689.26733344013,-359123.43316906225,-346770.61566766485,-360952.5618227396,15826.134909970817,0,0,0,0,0,0,0,0,0,0,786289.5136071543,798642.3311085517,816208.1652729295,800471.459762229,15826.13490997084,439518.89793948934,439518.89793948934,439518.89793948934,439518.8979394894,0
35-44,Male,NHB,FL,mrh-eq,-41273.59424466354,-39021.24929581732,-38056.161769952014,-39472.91856703869,1737.975357587972,0,0,0,0,0,-41273.59424466354,-39021.24929581732,-38056.161769952014,-39472.91856703869,1737.975357587972,-32583461.38245699,-30088056.274068866,-29616480.962280493,-30798171.992174044,1678301.1869511437,-29280.785245236144,-27811.80368431451,-27040.603094195878,-28056.639112666442,1197.9571135338647,-11992.80899942739,-11209.445611502812,-11015.55867575614,-11416.279454372254,544.6403909034033,100897.24233869101,101862.3298645563,104114.67481340253,102313.99913577769,1737.9753575879731,62841.080568738995,62841.080568738995,62841.080568738995,62841.080568739,0,75090.78002731118,75861.9806174298,77330.96217835143,76106.81604578173,1197.9571135338542,48050.1769331153,48050.1769331153,48050.1769331153,48050.1769331153,0,25806.46231137983,26000.349247126505,26783.712635051088,26207.183089995946,544.6403909034057,14790.903635623692,14790.903635623692,14790.903635623692,14790.903635623692,0,-29280.785245236144,-27811.80368431451,-27040.603094195878,-28056.639112666442,1197.9571135338647,-11992.80899942739,-11209.445611502812,-11015.55867575614,-11416.279454372254,544.6403909034033,0,0,0,0,0,0,0,0,0,0,25806.46231137983,26000.349247126505,26783.712635051088,26207.183089995946,544.6403909034057,14790.903635623692,14790.903635623692,14790.903635623692,14790.903635623692,0
35-44,Male,NHB,Food_price,USD,-1373230.271046978,-1242447.6600766876,-1183549.949789823,-1267670.4322463106,102193.53742621018,0,0,0,0,0,-1373230.271046978,-1242447.6600766876,-1183549.949789823,-1267670.4322463106,102193.53742621018,-32583461.38245699,-30088056.274068866,-29616480.962280493,-30798171.992174044,1678301.1869511437,-913161.1813962694,-826314.2706479591,-787803.0488950013,-843274.1615235214,67593.04860754567,-460069.08965070866,-416133.38942872855,-395746.90089482185,-424396.2707227894,34601.807272135564,2101716.774403011,2160614.4846898755,2291397.095660166,2185837.2568594986,102193.53742621008,918166.8246131877,918166.8246131877,918166.8246131877,918166.8246131878,0,1400825.3946999903,1439336.6164529477,1526183.5272012579,1456296.50732851,67593.04860754563,613022.3458049886,613022.3458049886,613022.3458049886,613022.3458049886,0,700891.3797030211,721277.8682369278,765213.5684589079,729540.7495309886,34601.80727213556,305144.4788081992,305144.4788081992,305144.4788081992,305144.4788081992,0,-913161.1813962694,-826314.2706479591,-787803.0488950013,-843274.1615235214,67593.04860754567,-460069.08965070866,-416133.38942872855,-395746.90089482185,-424396.2707227894,34601.807272135564,0,0,0,0,0,0,0,0,0,0,700891.3797030211,721277.8682369278,765213.5684589079,729540.7495309886,34601.80727213556,305144.4788081992,305144.4788081992,305144.4788081992,305144.4788081992,0
35-44,Male,NHW,CED,MJ,-5490513.5283591775,-5128718.386521269,-5103780.493533318,-5246913.912433535,227832.56045376818,0,0,0,0,0,-5490513.5283591775,-5128718.386521269,-5103780.493533318,-5246913.912433535,227832.56045376818,-131481332.65354297,-119720579.15197521,-115768998.96658453,-122460639.96466893,8603374.31683388,-4007628.163181311,-3730234.7781179813,-3711938.8764487375,-3821146.1758001167,174407.84097133062,-1482885.3651778677,-1398483.608403287,-1391841.6170845802,-1425767.7366334181,53426.86281114269,12533828.02206392,12558765.91505187,12920561.056889778,12676961.440964138,227832.56045376818,7430047.528530601,7430047.528530601,7430047.528530601,7430047.528530601,0,9326900.24316898,9345196.144838225,9622589.529901555,9436107.542520361,174407.84097133076,5614961.366720244,5614961.366720244,5614961.366720244,5614961.366720244,0,3206927.778894938,3213569.7702136445,3297971.5269882246,3240853.8984437757,53426.862811142266,1815086.1618103578,1815086.1618103578,1815086.1618103578,1815086.1618103578,0,-4007628.163181311,-3730234.7781179813,-3711938.8764487375,-3821146.1758001167,174407.84097133062,-1482885.3651778677,-1398483.608403287,-1391841.6170845802,-1425767.7366334181,53426.86281114269,0,0,0,0,0,0,0,0,0,0,3206927.778894938,3213569.7702136445,3297971.5269882246,3240853.8984437757,53426.862811142266,1815086.1618103578,1815086.1618103578,1815086.1618103578,1815086.1618103578,0
35-44,Male,NHW,FL,mrh-eq,-175548.9424195843,-164273.85831489688,-162462.70215863863,-167594.53478802994,7463.762779007447,0,0,0,0,0,-175548.9424195843,-164273.85831489688,-162462.70215863863,-167594.53478802994,7463.762779007447,-131481332.65354297,-119720579.15197521,-115768998.96658453,-122460639.96466893,8603374.31683388,-126411.20980565838,-117711.34399823767,-116352.6266596946,-120287.1855662649,5744.785628413556,-49137.73261392593,-46562.51431665922,-46110.07549894402,-47307.34922176501,1719.1097874650052,420513.0192791386,422324.17543539696,433599.2595400843,425644.85190852993,7463.762779007437,258050.31712050003,258050.31712050003,258050.31712050003,258050.31712050003,0,311759.36694091186,313118.084279455,321817.95008687564,315693.9258474822,5744.785628413557,195406.74028121732,195406.74028121732,195406.74028121732,195406.74028121735,0,108753.65233822673,109206.09115594193,111781.30945320864,109950.92606104772,1719.1097874649995,62643.576839282716,62643.576839282716,62643.576839282716,62643.57683928272,0,-126411.20980565838,-117711.34399823767,-116352.6266596946,-120287.1855662649,5744.785628413556,-49137.73261392593,-46562.51431665922,-46110.07549894402,-47307.34922176501,1719.1097874650052,0,0,0,0,0,0,0,0,0,0,108753.65233822673,109206.09115594193,111781.30945320864,109950.92606104772,1719.1097874649995,62643.576839282716,62643.576839282716,62643.576839282716,62643.57683928272,0
35-44,Male,NHW,Food_price,USD,-4931132.630968377,-4884381.338870318,-4790160.110553229,-4867725.220898728,75585.22024818377,0,0,0,0,0,-4931132.630968377,-4884381.338870318,-4790160.110553229,-4867725.220898728,75585.22024818377,-131481332.65354297,-119720579.15197521,-115768998.96658453,-122460639.96466893,8603374.31683388,-3281617.406845233,-3249346.626818277,-3187153.3643396143,-3238847.5101685557,50542.50557103603,-1649515.2241231436,-1635034.712052041,-1603006.7462136145,-1628877.710730173,25052.168442755537,9252585.78372566,9346807.01204275,9393558.304140808,9330150.89407116,75585.22024818428,4462425.673172432,4462425.673172432,4462425.673172432,4462425.673172432,0,6160926.925102201,6223120.187580865,6255390.967607821,6212621.070931144,50542.50557103629,2973773.5607625884,2973773.5607625884,2973773.5607625884,2973773.5607625884,0,3091658.8586234585,3123686.8244618853,3138167.3365329877,3117529.823140017,25052.16844275569,1488652.1124098438,1488652.1124098438,1488652.1124098438,1488652.1124098438,0,-3281617.406845233,-3249346.626818277,-3187153.3643396143,-3238847.5101685557,50542.50557103603,-1649515.2241231436,-1635034.712052041,-1603006.7462136145,-1628877.710730173,25052.168442755537,0,0,0,0,0,0,0,0,0,0,3091658.8586234585,3123686.8244618853,3138167.3365329877,3117529.823140017,25052.16844275569,1488652.1124098438,1488652.1124098438,1488652.1124098438,1488652.1124098438,0
35-44,Male,OTH,CED,MJ,-566685.7967459632,-524778.1626101785,-519844.6805523804,-537751.5493042088,27092.670249075443,0,0,0,0,0,-566685.7967459632,-524778.1626101785,-519844.6805523804,-537751.5493042088,27092.670249075443,-12303693.284869587,-10285480.83400317,-7356289.617026663,-9965839.16168384,2618569.447792851,-422533.81838253007,-386093.1296699448,-384425.21647829213,-398294.1035369387,22670.18847507662,-144151.97836343304,-138685.0329402337,-135419.46407408823,-139457.44576727014,4644.484374499045,1742200.2268915633,1747133.7089493615,1789041.3430851458,1760107.0956433918,27092.67024907528,1222355.5463391829,1222355.5463391829,1222355.5463391829,1222355.5463391829,0,1321902.7053467317,1323570.6185383843,1360011.3072509696,1335771.5924053781,22670.188475076586,937477.4888684395,937477.4888684395,937477.4888684395,937477.4888684395,0,420297.5215448316,423563.090410977,429030.03583417635,424335.5032380135,4644.484374499061,284878.0574707433,284878.0574707433,284878.0574707433,284878.0574707433,0,-422533.81838253007,-386093.1296699448,-384425.21647829213,-398294.1035369387,22670.18847507662,-144151.97836343304,-138685.0329402337,-135419.46407408823,-139457.44576727014,4644.484374499045,0,0,0,0,0,0,0,0,0,0,420297.5215448316,423563.090410977,429030.03583417635,424335.5032380135,4644.484374499061,284878.0574707433,284878.0574707433,284878.0574707433,284878.0574707433,0
35-44,Male,OTH,FL,mrh-eq,-17642.72765099803,-16247.575186220945,-15377.405340995001,-16431.779614133626,1202.8997841137023,0,0,0,0,0,-17642.72765099803,-16247.575186220945,-15377.405340995001,-16431.779614133626,1202.8997841137023,-12303693.284869587,-10285480.83400317,-7356289.617026663,-9965839.16168384,2618569.447792851,-12920.564707560021,-11732.87919735445,-10949.444516514299,-11874.721593623019,1044.678868676842,-4722.162943438009,-4514.695988866496,-4427.960824480703,-4557.058020510609,159.12991305774364,61793.28737222821,62663.45721745414,64058.60968223123,62847.66164536683,1202.8997841136982,46415.882031233195,46415.882031233195,46415.882031233195,46415.882031233195,0,46633.93817277177,47417.372853611916,48605.058363817494,47559.215249880486,1044.6788686768432,35684.49365625747,35684.49365625747,35684.49365625747,35684.49365625747,0,15159.349199456428,15246.08436384222,15453.551318413734,15288.446395486333,159.12991305774386,10731.388374975726,10731.388374975726,10731.388374975726,10731.388374975726,0,-12920.564707560021,-11732.87919735445,-10949.444516514299,-11874.721593623019,1044.678868676842,-4722.162943438009,-4514.695988866496,-4427.960824480703,-4557.058020510609,159.12991305774364,0,0,0,0,0,0,0,0,0,0,15159.349199456428,15246.08436384222,15453.551318413734,15288.446395486333,159.12991305774386,10731.388374975726,10731.388374975726,10731.388374975726,10731.388374975726,0
35-44,Male,OTH,Food_price,USD,-360455.88042035233,-350995.77883119305,-328966.6317698085,-346585.58743742976,17007.681838913897,0,0,0,0,0,-360455.88042035233,-350995.77883119305,-328966.6317698085,-346585.58743742976,17007.681838913897,-12303693.284869587,-10285480.83400317,-7356289.617026663,-9965839.16168384,2618569.447792851,-241529.13595598016,-234644.88515985952,-221097.79103046726,-232307.04539379932,10942.277188592074,-118926.7444643721,-116350.89367133354,-107868.8407393412,-114278.54204363046,6090.385139162944,974537.4035462958,996566.5506076805,1006026.6521968396,992156.359213917,17007.68183891388,645570.7717764875,645570.7717764875,645570.7717764875,645570.7717764875,0,661517.1138573318,675064.2079867241,681948.4587828447,672726.368220664,10942.277188592054,440419.32282686455,440419.32282686455,440419.32282686455,440419.3228268645,0,313020.289688964,321502.34262095636,324078.1934139949,319429.9909932533,6090.385139162936,205151.44894962278,205151.44894962278,205151.44894962278,205151.44894962278,0,-241529.13595598016,-234644.88515985952,-221097.79103046726,-232307.04539379932,10942.277188592074,-118926.7444643721,-116350.89367133354,-107868.8407393412,-114278.54204363046,6090.385139162944,0,0,0,0,0,0,0,0,0,0,313020.289688964,321502.34262095636,324078.1934139949,319429.9909932533,6090.385139162936,205151.44894962278,205151.44894962278,205151.44894962278,205151.44894962278,0
45-54,Female,HIS,CED,MJ,-969280.581085594,-955272.3335575175,-935539.1582246308,-953263.5869593384,17843.64649043095,0,0,0,0,0,-969280.581085594,-955272.3335575175,-935539.1582246308,-953263.5869593384,17843.64649043095,-26806735.57680576,-25779087.937858004,-25318763.530370362,-25978148.720826466,801892.84853021,-710128.2418888072,-701320.595436516,-687328.2512199761,-699501.403238534,12102.973904066923,-259152.339196787,-253951.73812100157,-248210.90700465447,-253762.1837208045,5760.987845406731,2406930.1737528844,2426663.3490857715,2440671.5966138486,2424654.6024875925,17843.646490431238,1471391.0155282542,1471391.0155282542,1471391.0155282542,1471391.0155282542,0,1809382.397563443,1823374.7417799826,1832182.388232274,1821555.5495820008,12102.973904066906,1122054.1463434668,1122054.1463434668,1122054.1463434668,1122054.1463434668,0,597547.7761894419,603288.6073057889,608489.2083815745,603099.0529055919,5760.987845406743,349336.8691847874,349336.8691847874,349336.8691847874,349336.8691847874,0,-710128.2418888072,-701320.595436516,-687328.2512199761,-699501.403238534,12102.973904066923,-259152.339196787,-253951.73812100157,-248210.90700465447,-253762.1837208045,5760.987845406731,0,0,0,0,0,0,0,0,0,0,597547.7761894419,603288.6073057889,608489.2083815745,603099.0529055919,5760.987845406743,349336.8691847874,349336.8691847874,349336.8691847874,349336.8691847874,0
45-54,Female,HIS,FL,mrh-eq,-33542.21660212679,-32652.737325340433,-31940.18375486418,-32714.81652053696,844.8874236820337,0,0,0,0,0,-33542.21660212679,-32652.737325340433,-31940.18375486418,-32714.81652053696,844.8874236820337,-26806735.57680576,-25779087.937858004,-25318763.530370362,-25978148.720826466,801892.84853021,-24060.278877310622,-23468.08330007408,-22977.540856629763,-23503.751066316967,570.69867143882675,-9481.93772481617,-9184.654025266354,-8962.642898234419,-9211.065454219997,274.2684908458098,84323.45852106427,85036.01209154051,85925.49136832688,85098.09128673705,844.8874236820338,52383.27476620009,52383.27476620009,52383.27476620009,52383.274766200084,0,62758.79980450812,63249.34224795244,63841.53782518899,63285.01001419532,570.6986714388341,39781.25894787837,39781.25894787837,39781.25894787837,39781.25894787837,0,21564.658716556136,21786.66984358807,22083.95354313789,21813.081272541713,274.26849084581164,12602.015818321719,12602.015818321719,12602.015818321719,12602.015818321719,0,-24060.278877310622,-23468.08330007408,-22977.540856629763,-23503.751066316967,570.69867143882675,-9481.93772481617,-9184.654025266354,-8962.642898234419,-9211.065454219997,274.2684908458098,0,0,0,0,0,0,0,0,0,0,21564.658716556136,21786.66984358807,22083.95354313789,21813.081272541713,274.26849084581164,12602.015818321719,12602.015818321719,12602.015818321719,12602.015818321719,0
45-54,Female,HIS,Food_price,USD,-901259.983381686,-851205.0008473694,-825685.9113333958,-859814.0861176652,40468.55207142615,0,0,0,0,0,-901259.983381686,-851205.0008473694,-825685.9113333958,-859814.0861176652,40468.55207142615,-26806735.57680576,-25779087.937858004,-25318763.530370362,-25978148.720826466,801892.84853021,-601292.9532142647,-567906.7186805643,-551012.8588878212,-573693.5168352862,26933.559511881962,-299967.0301674214,-283298.2821668051,-274673.05244557455,-286120.56928237906,13535.133017026894,1714227.2136603405,1739746.3031743146,1789801.285708631,1748355.3884446102,40468.55207142607,888541.3023269449,888541.3023269449,888541.3023269449,888541.302326945,0,1161838.4009198938,1178732.2607126369,1212118.4952463373,1184519.0588673588,26933.559511882027,610825.5420320727,610825.5420320727,610825.5420320727,610825.5420320727,0,552388.8127404468,561014.0424616775,577682.7904622934,563836.3295772512,13535.13301702682,277715.76029487216,277715.76029487216,277715.76029487216,277715.76029487216,0,-601292.9532142647,-567906.7186805643,-551012.8588878212,-573693.5168352862,26933.559511881962,-299967.0301674214,-283298.2821668051,-274673.05244557455,-286120.56928237906,13535.133017026894,0,0,0,0,0,0,0,0,0,0,552388.8127404468,561014.0424616775,577682.7904622934,563836.3295772512,13535.13301702682,277715.76029487216,277715.76029487216,277715.76029487216,277715.76029487216,0
45-54,Female,NHB,CED,MJ,-1001655.6396958365,-974377.6102642652,-953211.6941634712,-976522.211432959,25564.36936687825,0,0,0,0,0,-1001655.6396958365,-974377.6102642652,-953211.6941634712,-976522.211432959,25564.36936687825,-32783689.6385227,-31335615.666786052,-31028271.703520317,-31735871.81010918,986789.0667295636,-734073.1662605507,-710531.7726766637,-699791.7939552463,-715023.497189811,18457.391935797154,-267582.4734352857,-263845.8375876015,-253419.90020822512,-261498.7142431481,7726.166379700863,2307941.0635855407,2329106.9796863347,2356385.009117906,2331251.5808550287,25564.36936687831,1354729.3694220698,1354729.3694220698,1354729.3694220698,1354729.3694220698,0,1738826.5383724032,1749566.5170938205,1773107.9106777078,1754058.2416069678,18457.391935797234,1039034.744417157,1039034.744417157,1039034.744417157,1039034.744417157,0,569114.5252131379,579540.4625925142,583277.0984401986,577193.3392480608,7726.1663797009105,315694.6250049128,315694.6250049128,315694.6250049128,315694.6250049128,0,-734073.1662605507,-710531.7726766637,-699791.7939552463,-715023.497189811,18457.391935797154,-267582.4734352857,-263845.8375876015,-253419.90020822512,-261498.7142431481,7726.166379700863,0,0,0,0,0,0,0,0,0,0,569114.5252131379,579540.4625925142,583277.0984401986,577193.3392480608,7726.1663797009105,315694.6250049128,315694.6250049128,315694.6250049128,315694.6250049128,0
45-54,Female,NHB,FL,mrh-eq,-33818.68748278637,-33049.78128983517,-32015.702117418896,-32956.73813914567,952.3545876370706,0,0,0,0,0,-33818.68748278637,-33049.78128983517,-32015.702117418896,-32956.73813914567,952.3545876370706,-32783689.6385227,-31335615.666786052,-31028271.703520317,-31735871.81010918,986789.0667295636,-24420.505318526026,-23719.29090572993,-23161.224226756585,-23769.518180755458,664.2053742093609,-9398.182164260345,-9330.490384105242,-8854.477890662312,-9187.219958390215,311.9013292323901,78476.993053759,79511.07222617527,80279.97841912646,79418.02907548577,952.3545876370671,46461.2909363401,46461.2909363401,46461.2909363401,46461.29093634009,0,58788.3849401324,59346.45161910575,60047.66603190184,59396.67889413127,664.2053742093644,35627.160713375815,35627.160713375815,35627.160713375815,35627.160713375815,0,19688.60811362659,20164.620607069523,20232.31238722463,20021.350181354497,311.90132923239173,10834.13022296428,10834.13022296428,10834.13022296428,10834.13022296428,0,-24420.505318526026,-23719.29090572993,-23161.224226756585,-23769.518180755458,664.2053742093609,-9398.182164260345,-9330.490384105242,-8854.477890662312,-9187.219958390215,311.9013292323901,0,0,0,0,0,0,0,0,0,0,19688.60811362659,20164.620607069523,20232.31238722463,20021.350181354497,311.90132923239173,10834.13022296428,10834.13022296428,10834.13022296428,10834.13022296428,0
