sex_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
Female,OTH,FL,mrh-eq,-133652.69213527956,-131166.45529430898,-122056.63688487266,-128842.3915860754,6426.495571328842,0,0,0,0,0,-133652.69213527956,-131166.45529430898,-122056.63688487266,-128842.3915860754,6426.495571328842,-113213714.37033828,-112083079.29586928,-103155283.62423788,-109347233.47230351,5799925.180211483,-98723.62911504418,-96869.45011665813,-89984.68613680455,-95104.3325793011,4846.814628122772,-34929.0630202354,-34297.00517765088,-32071.950748068135,-33738.05900677431,1579.7340067804491,346353.71143453824,355463.52984397457,357949.7666849451,353139.4661357409,6426.495571328792,224297.07454966553,224297.07454966553,224297.07454966553,224297.07454966553,0,262295.72864395817,269180.49262381176,271034.6716221978,267415.37508645473,4846.814628122741,172311.04250715364,172311.04250715364,172311.04250715364,172311.04250715364,0,84057.98279058008,86283.03722016282,86915.09506274734,85724.09104928625,1579.7340067804375,51986.032042511935,51986.032042511935,51986.032042511935,51986.032042511935,0,-98723.62911504418,-96869.45011665813,-89984.68613680455,-95104.3325793011,4846.814628122772,-34929.0630202354,-34297.00517765088,-32071.950748068135,-33738.05900677431,1579.7340067804491,0,0,0,0,0,0,0,0,0,0,84057.98279058008,86283.03722016282,86915.09506274734,85724.09104928625,1579.7340067804375,51986.032042511935,51986.032042511935,51986.032042511935,51986.032042511935,0
Female,OTH,Food_price,USD,-3217392.03775378,-3188342.6449035155,-2969197.6657867357,-3121642.4391959663,142830.40157691212,0,0,0,0,0,-3217392.03775378,-3188342.6449035155,-2969197.6657867357,-3121642.4391959663,142830.40157691212,-113213714.37033828,-112083079.29586928,-103155283.62423788,-109347233.47230351,5799925.180211483,-2156352.54842864,-2137739.328156283,-1988303.1404333876,-2091836.5325596025,96970.00487924874,-1061039.4893251413,-1050603.3167472323,-980894.5253533479,-1029805.9066363638,45865.92638627203,6882369.020890977,7101514.000007757,7130563.392858021,7034813.794300207,142830.40157691238,3913171.35510424,3913171.35510424,3913171.35510424,3913171.35510424,0,4664898.127247559,4814334.314970454,4832947.535242809,4768431.519373774,96970.0048792484,2676594.9868141715,2676594.9868141715,2676594.9868141715,2676594.9868141715,0,2217470.8936434174,2287179.6850373023,2297615.857615211,2266382.2749264333,45865.92638627227,1236576.3682900693,1236576.3682900693,1236576.3682900693,1236576.3682900693,0,-2156352.54842864,-2137739.328156283,-1988303.1404333876,-2091836.5325596025,96970.00487924874,-1061039.4893251413,-1050603.3167472323,-980894.5253533479,-1029805.9066363638,45865.92638627203,0,0,0,0,0,0,0,0,0,0,2217470.8936434174,2287179.6850373023,2297615.857615211,2266382.2749264333,45865.92638627227,1236576.3682900693,1236576.3682900693,1236576.3682900693,1236576.3682900693,0
Male,HIS,CED,MJ,-7333908.812244188,-7234647.206048153,-7188846.227564621,-7253405.321034997,78057.85382984325,0,0,0,0,0,-7333908.812244188,-7234647.206048153,-7188846.227564621,-7253405.321034997,78057.85382984325,-167696614.4029056,-154601772.99008396,-151260693.67887446,-158024145.6573163,9144143.463140357,-5322385.237126569,-5241677.209694864,-5211788.376534224,-5259508.505930326,60222.41572667484,-2011523.5751176206,-1992969.99635329,-1977057.8510303986,-1993896.8151046725,18157.60381459059,19597080.08986244,19642881.06834598,19742142.674542002,19661639.183332816,78057.853829839,12408233.86229782,12408233.86229782,12408233.86229782,12408233.86229782,0,14586176.947308024,14616065.780468669,14696773.807900371,14633897.07670413,60222.4157266748,9374388.570773806,9374388.570773806,9374388.570773806,9374388.570773806,0,5010903.142554414,5026815.287877305,5045368.866641636,5027742.106628688,18157.603814590246,3033845.291524015,3033845.291524015,3033845.291524015,3033845.291524015,0,-5322385.237126569,-5241677.209694864,-5211788.376534224,-5259508.505930326,60222.41572667484,-2011523.5751176206,-1992969.99635329,-1977057.8510303986,-1993896.8151046725,18157.60381459059,0,0,0,0,0,0,0,0,0,0,5010903.142554414,5026815.287877305,5045368.866641636,5027742.106628688,18157.603814590246,3033845.291524015,3033845.291524015,3033845.291524015,3033845.291524015,0
Male,HIS,FL,mrh-eq,-228302.34433174322,-221924.83053306479,-220361.12987951975,-223613.88777697124,4428.163224251753,0,0,0,0,0,-228302.34433174322,-221924.83053306479,-220361.12987951975,-223613.88777697124,4428.163224251753,-167696614.4029056,-154601772.99008396,-151260693.67887446,-158024145.6573163,9144143.463140357,-163177.69499595245,-157938.019832568,-157123.51581322486,-159490.71146205618,3458.5181470105813,-65124.64933579064,-63986.810700496804,-63237.61406629487,-64123.17631491501,1000.1730658170779,654384.8754855732,655948.5761391183,662326.0899377964,657637.6333830246,4428.163224251505,434023.7456060534,434023.7456060534,434023.7456060534,434023.7456060534,0,486825.06440484896,487639.56842419226,492879.24358757667,489192.26005368045,3458.5181470105886,329701.54859162425,329701.54859162425,329701.54859162425,329701.54859162425,0,167559.81108072415,168309.00771492606,169446.84635021983,168445.37332934426,1000.1730658170293,104322.19701442924,104322.19701442924,104322.19701442924,104322.19701442924,0,-163177.69499595245,-157938.019832568,-157123.51581322486,-159490.71146205618,3458.5181470105813,-65124.64933579064,-63986.810700496804,-63237.61406629487,-64123.17631491501,1000.1730658170779,0,0,0,0,0,0,0,0,0,0,167559.81108072415,168309.00771492606,169446.84635021983,168445.37332934426,1000.1730658170293,104322.19701442924,104322.19701442924,104322.19701442924,104322.19701442924,0
Male,HIS,Food_price,USD,-5409592.513719476,-5276818.420645718,-5185818.995124076,-5291476.19873418,118457.64959756669,0,0,0,0,0,-5409592.513719476,-5276818.420645718,-5185818.995124076,-5291476.19873418,118457.64959756669,-167696614.4029056,-154601772.99008396,-151260693.67887446,-158024145.6573163,9144143.463140357,-3596055.9681355045,-3503482.586918314,-3442085.3566027647,-3514421.587234679,81589.02033586722,-1813536.54558397,-1773335.8337274059,-1743733.638521311,-1777054.6114995005,36879.26203785264,11395620.38435202,11486619.809873663,11619393.902947422,11501277.587962126,118457.64959756588,6209801.389227946,6209801.389227946,6209801.389227946,6209801.389227946,0,7654316.63539966,7715713.865715211,7808287.246932401,7726652.866031576,81589.0203358674,4212231.278796896,4212231.278796896,4212231.278796896,4212231.278796896,0,3741303.748952359,3770905.944158455,3811106.6560150185,3774624.7219305485,36879.26203785248,1997570.110431048,1997570.110431048,1997570.110431048,1997570.110431048,0,-3596055.9681355045,-3503482.586918314,-3442085.3566027647,-3514421.587234679,81589.02033586722,-1813536.54558397,-1773335.8337274059,-1743733.638521311,-1777054.6114995005,36879.26203785264,0,0,0,0,0,0,0,0,0,0,3741303.748952359,3770905.944158455,3811106.6560150185,3774624.7219305485,36879.26203785248,1997570.110431048,1997570.110431048,1997570.110431048,1997570.110431048,0
Male,NHB,CED,MJ,-6289692.57388992,-5975337.551801038,-5954519.705444981,-6078333.052058169,197674.99669362168,0,0,0,0,0,-6289692.57388992,-5975337.551801038,-5954519.705444981,-6078333.052058169,197674.99669362168,-166791956.4949789,-152076489.43703526,-150404631.55375665,-156653194.41060194,9492033.869006274,-4556611.058446984,-4334807.335453396,-4306718.742186675,-4402777.556410191,144093.96642473075,-1733464.1863329697,-1648183.6341483402,-1640912.8872376783,-1675555.495647978,54172.83531454365,14740705.251495764,14761523.097851822,15075878.119940702,14864518.598108953,197674.99669362174,8786185.546050783,8786185.546050783,8786185.546050783,8786185.546050783,0,10965516.842782458,10993605.436049178,11215409.159042768,11061575.657005975,144093.96642473098,6658798.1005957825,6658798.1005957825,6658798.1005957825,6658798.1005957825,0,3768300.3326926776,3775571.0796033395,3860851.6317879697,3802942.941102978,54172.835314544245,2127387.445455,2127387.445455,2127387.445455,2127387.445455,0,-4556611.058446984,-4334807.335453396,-4306718.742186675,-4402777.556410191,144093.96642473075,-1733464.1863329697,-1648183.6341483402,-1640912.8872376783,-1675555.495647978,54172.83531454365,0,0,0,0,0,0,0,0,0,0,3768300.3326926776,3775571.0796033395,3860851.6317879697,3802942.941102978,54172.835314544245,2127387.445455,2127387.445455,2127387.445455,2127387.445455,0
Male,NHB,FL,mrh-eq,-199628.03541401096,-187655.76132225775,-186674.91410256314,-191512.40232999763,7591.616602663349,0,0,0,0,0,-199628.03541401096,-187655.76132225775,-186674.91410256314,-191512.40232999763,7591.616602663349,-166791956.4949789,-152076489.43703526,-150404631.55375665,-156653194.41060194,9492033.869006274,-142697.71040762303,-133737.35152159576,-133480.32226875628,-136791.1513928897,5525.302154420551,-56930.32500638786,-53918.40980066205,-53194.59183380692,-54721.2509371079,2085.4881779609414,491779.2470711692,492760.0942908636,504732.36838261696,496616.7352986036,7591.616602663361,305104.3329686058,305104.3329686058,305104.3329686058,305104.3329686058,0,365956.9831086269,366214.01236146636,375174.3712474938,369267.8122327604,5525.302154420652,232476.66083987066,232476.66083987066,232476.66083987066,232476.66083987066,0,125822.26396254216,126546.0819293973,129557.99713512312,127348.92306584313,2085.4881779609454,72627.67212873526,72627.67212873526,72627.67212873526,72627.67212873526,0,-142697.71040762303,-133737.35152159576,-133480.32226875628,-136791.1513928897,5525.302154420551,-56930.32500638786,-53918.40980066205,-53194.59183380692,-54721.2509371079,2085.4881779609414,0,0,0,0,0,0,0,0,0,0,125822.26396254216,126546.0819293973,129557.99713512312,127348.92306584313,2085.4881779609454,72627.67212873526,72627.67212873526,72627.67212873526,72627.67212873526,0
Male,NHB,Food_price,USD,-5696818.274959584,-5467367.408713671,-5159445.089023352,-5439833.565399844,283831.3897241575,0,0,0,0,0,-5696818.274959584,-5467367.408713671,-5159445.089023352,-5439833.565399844,283831.3897241575,-166791956.4949789,-152076489.43703526,-150404631.55375665,-156653194.41060194,9492033.869006274,-3791387.991310639,-3638741.968371488,-3435519.1505287653,-3620995.724545673,187928.86507615267,-1905430.2836489477,-1828625.4403421828,-1723925.9384945878,-1818837.8408541724,95903.91944059046,9595262.424351573,9903184.744041892,10132635.610287808,9875650.900728067,283831.3897241584,4435817.3353282185,4435817.3353282185,4435817.3353282185,4435817.3353282185,0,6405557.262773428,6608780.080616153,6761426.103555303,6591033.836790337,187928.86507615363,2970038.112244664,2970038.112244664,2970038.112244664,2970038.112244664,0,3189705.1615781435,3294404.663425739,3371209.5067325034,3284617.063937728,95903.91944059027,1465779.2230835555,1465779.2230835555,1465779.2230835555,1465779.2230835555,0,-3791387.991310639,-3638741.968371488,-3435519.1505287653,-3620995.724545673,187928.86507615267,-1905430.2836489477,-1828625.4403421828,-1723925.9384945878,-1818837.8408541724,95903.91944059046,0,0,0,0,0,0,0,0,0,0,3189705.1615781435,3294404.663425739,3371209.5067325034,3284617.063937728,95903.91944059027,1465779.2230835555,1465779.2230835555,1465779.2230835555,1465779.2230835555,0
Male,NHW,CED,MJ,-32272349.586988617,-32262803.77659697,-31909424.490470335,-32142160.451777678,217720.35909189514,0,0,0,0,0,-32272349.586988617,-32262803.77659697,-31909424.490470335,-32142160.451777678,217720.35909189514,-754631293.5195177,-729891826.9816343,-715700123.2562088,-733592796.3895143,20739253.921906512,-23774879.48856658,-23721114.85730384,-23428197.56417242,-23637201.64261308,196403.26957911055,-8548405.012249885,-8485094.570595507,-8478397.208863033,-8504958.809164597,40664.28828785228,76786851.14322369,77140230.42935029,77149776.23974197,77019587.104531,217720.35909187928,44877426.652753346,44877426.652753346,44877426.652753346,44877426.652753346,0,57471936.063324414,57764853.35645582,57818617.98771855,57680940.14176506,196403.26957910068,34043738.49915197,34043738.49915197,34043738.49915197,34043738.49915197,0,19312085.362464406,19318782.724196877,19382093.165851254,19338646.962765966,40664.28828784997,10833688.153601376,10833688.153601376,10833688.153601376,10833688.153601376,0,-23774879.48856658,-23721114.85730384,-23428197.56417242,-23637201.64261308,196403.26957911055,-8548405.012249885,-8485094.570595507,-8478397.208863033,-8504958.809164597,40664.28828785228,0,0,0,0,0,0,0,0,0,0,19312085.362464406,19318782.724196877,19382093.165851254,19338646.962765966,40664.28828784997,10833688.153601376,10833688.153601376,10833688.153601376,10833688.153601376,0
Male,NHW,FL,mrh-eq,-1015918.961339677,-1013254.4603286005,-1004120.4320391417,-1010984.4507572382,6513.503724098934,0,0,0,0,0,-1015918.961339677,-1013254.4603286005,-1004120.4320391417,-1010984.4507572382,6513.503724098934,-754631293.5195177,-729891826.9816343,-715700123.2562088,-733592796.3895143,20739253.921906512,-738463.1978548628,-733619.5194974259,-725772.7456448895,-732565.8017798471,6741.235645421656,-279567.19059765246,-278279.9361607298,-277388.01325129234,-278418.64897739125,1153.209369613939,2597279.624847269,2606413.6531367283,2609078.1541478047,2604143.643565366,6513.503724099393,1593159.1928081275,1593159.1928081275,1593159.1928081275,1593159.1928081277,0,1938003.757128814,1945850.53098135,1950694.2093387863,1944796.8132637711,6741.235645421257,1212231.011483924,1212231.011483924,1212231.011483924,1212231.011483924,0,658316.1945754958,659208.1174849333,660495.3719218557,659346.8303015948,1153.2093696138709,380928.1813242034,380928.1813242034,380928.1813242034,380928.1813242033,0,-738463.1978548628,-733619.5194974259,-725772.7456448895,-732565.8017798471,6741.235645421656,-279567.19059765246,-278279.9361607298,-277388.01325129234,-278418.64897739125,1153.209369613939,0,0,0,0,0,0,0,0,0,0,658316.1945754958,659208.1174849333,660495.3719218557,659346.8303015948,1153.2093696138709,380928.1813242034,380928.1813242034,380928.1813242034,380928.1813242033,0
Male,NHW,Food_price,USD,-23102772.39826536,-22945157.643708207,-22275029.0867122,-22765328.2393437,462653.9689962757,0,0,0,0,0,-23102772.39826536,-22945157.643708207,-22275029.0867122,-22765328.2393437,462653.9689962757,-754631293.5195177,-729891826.9816343,-715700123.2562088,-733592796.3895143,20739253.921906512,-15397024.719096396,-15294379.046893133,-14873060.535309883,-15182564.015531734,292277.9284579738,-7705747.679168968,-7650778.596815074,-7401968.551402322,-7582764.223811966,170388.6151740775,48336306.88649701,49006435.44349303,49164050.19805017,48826606.03912851,462653.9689962786,26061277.79978482,26061277.79978482,26061277.79978482,26061277.79978482,0,32677306.739635985,33098625.251219243,33201270.923422504,32986810.21985784,292277.92845797737,17804246.204326116,17804246.204326116,17804246.204326116,17804246.204326116,0,15659000.146861028,15907810.19227378,15962779.274627674,15839795.819270672,170388.61517407803,8257031.595458705,8257031.595458705,8257031.595458705,8257031.595458705,0,-15397024.719096396,-15294379.046893133,-14873060.535309883,-15182564.015531734,292277.9284579738,-7705747.679168968,-7650778.596815074,-7401968.551402322,-7582764.223811966,170388.6151740775,0,0,0,0,0,0,0,0,0,0,15659000.146861028,15907810.19227378,15962779.274627674,15839795.819270672,170388.61517407803,8257031.595458705,8257031.595458705,8257031.595458705,8257031.595458705,0
Male,OTH,CED,MJ,-3870831.5289321807,-3832417.455398496,-3622090.8575127413,-3772097.2714153137,140953.64452952982,0,0,0,0,0,-3870831.5289321807,-3832417.455398496,-3622090.8575127413,-3772097.2714153137,140953.64452952982,-91346826.82320526,-89372622.28978993,-81508243.78815973,-87305894.58164437,5478804.098336564,-2861458.17995672,-2825429.153011272,-2664261.0004908647,-2781520.6878972515,110534.66280826072,-1009373.3489754617,-1006988.302387225,-957829.8570218768,-990576.5835180632,30625.889508208835,10920791.676987482,11131118.27487324,11169532.348406922,11070798.090890056,140953.64452953037,7298700.819474741,7298700.819474741,7298700.819474741,7298700.819474741,0,8195441.100151629,8356609.252672035,8392638.279617485,8312700.787558015,110534.66280826027,5531180.099660763,5531180.099660763,5531180.099660763,5531180.099660763,0,2725350.576835856,2774509.0222012033,2776894.06878944,2758097.303332042,30625.889508208536,1767520.7198139783,1767520.7198139783,1767520.7198139783,1767520.7198139783,0,-2861458.17995672,-2825429.153011272,-2664261.0004908647,-2781520.6878972515,110534.66280826072,-1009373.3489754617,-1006988.302387225,-957829.8570218768,-990576.5835180632,30625.889508208835,0,0,0,0,0,0,0,0,0,0,2725350.576835856,2774509.0222012033,2776894.06878944,2758097.303332042,30625.889508208536,1767520.7198139783,1767520.7198139783,1767520.7198139783,1767520.7198139783,0
Male,OTH,FL,mrh-eq,-121631.64495318277,-120295.21333110824,-113586.79653241216,-118410.3062515919,4537.898105186295,0,0,0,0,0,-121631.64495318277,-120295.21333110824,-113586.79653241216,-118410.3062515919,4537.898105186295,-91346826.82320526,-89372622.28978993,-81508243.78815973,-87305894.58164437,5478804.098336564,-88332.66193142833,-87667.73122904726,-82122.22504073252,-85955.24860240387,3589.3630197717353,-33298.983021754415,-32627.48210206096,-31464.571491679642,-32455.05764918803,976.9589534770237,380257.14590686385,386965.5627055598,388301.9943276344,385080.6556260435,4537.89810518624,266670.3493744517,266670.3493744517,266670.3493744517,266670.3493744517,0,284510.2684782518,290055.77466656646,290720.70536894765,288343.29203992314,3589.3630197717093,202388.04343751923,202388.04343751923,202388.04343751923,202388.04343751923,0,95746.87742861203,96909.78803899334,97581.28895868678,96737.36358612041,976.958953477008,64282.305936932375,64282.305936932375,64282.305936932375,64282.30593693237,0,-88332.66193142833,-87667.73122904726,-82122.22504073252,-85955.24860240387,3589.3630197717353,-33298.983021754415,-32627.48210206096,-31464.571491679642,-32455.05764918803,976.9589534770237,0,0,0,0,0,0,0,0,0,0,95746.87742861203,96909.78803899334,97581.28895868678,96737.36358612041,976.958953477008,64282.305936932375,64282.305936932375,64282.305936932375,64282.30593693237,0
Male,OTH,Food_price,USD,-2027146.7036854355,-1964882.2315114923,-1839815.4463419085,-1942846.3322147764,100425.28699894359,0,0,0,0,0,-2027146.7036854355,-1964882.2315114923,-1839815.4463419085,-1942846.3322147764,100425.28699894359,-91346826.82320526,-89372622.28978993,-81508243.78815973,-87305894.58164437,5478804.098336564,-1361167.5527067003,-1318295.1206976578,-1236965.5522609807,-1304801.3886177859,66405.78833583082,-665979.1509787354,-646587.1108138346,-602849.8940809275,-638044.9435969903,34039.514341637696,5134487.8350014845,5259554.620171068,5321819.092345012,5237518.720874352,100425.28699894383,3294672.3886595755,3294672.3886595755,3294672.3886595755,3294672.3886595755,0,3466990.4541036147,3548320.022540291,3591192.454549334,3534826.2904604194,66405.78833583076,2230024.9018426337,2230024.9018426337,2230024.9018426337,2230024.9018426337,0,1667497.3808978698,1711234.5976307765,1730626.6377956776,1702692.4304139325,34039.51434163753,1064647.4868169422,1064647.4868169422,1064647.4868169422,1064647.4868169422,0,-1361167.5527067003,-1318295.1206976578,-1236965.5522609807,-1304801.3886177859,66405.78833583082,-665979.1509787354,-646587.1108138346,-602849.8940809275,-638044.9435969903,34039.514341637696,0,0,0,0,0,0,0,0,0,0,1667497.3808978698,1711234.5976307765,1730626.6377956776,1702692.4304139325,34039.51434163753,1064647.4868169422,1064647.4868169422,1064647.4868169422,1064647.4868169422,0
