age_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
35-44,added_sugar,FL,mrh-eq,-238098.4398528812,-226104.9398079815,-224663.6935696311,-229807.48500326197,7763.9891525442845,0,0,0,0,0,-238098.4398528812,-226104.9398079815,-224663.6935696311,-229807.48500326197,7763.9891525442845,-210930500.18637916,-200570500.4596414,-199130401.0937327,-203700290.05993232,6776280.110523999,-157738.49303833744,-149785.58340117696,-148833.3228699066,-152241.95150850687,5147.099830558659,-80359.94681454374,-76319.35640680451,-75830.3706997245,-77565.53349475512,2616.890150890034,433465.5474259889,434906.79366433906,446900.2937092389,438609.3388596196,7763.989152544303,208801.8538563577,208801.8538563577,208801.8538563577,208801.85385635766,0,287194.0708939917,288146.331425262,296099.2410624225,290602.6995325919,5147.099830558666,138360.74802408504,138360.74802408504,138360.74802408504,138360.74802408504,0,146271.47653199715,146760.46223907717,150801.0526468164,148006.63932702775,2616.890150890022,70441.10583227266,70441.10583227266,70441.10583227266,70441.10583227266,0,-157738.49303833744,-149785.58340117696,-148833.3228699066,-152241.95150850687,5147.099830558659,-80359.94681454374,-76319.35640680451,-75830.3706997245,-77565.53349475512,2616.890150890034,0,0,0,0,0,0,0,0,0,0,146271.47653199715,146760.46223907717,150801.0526468164,148006.63932702775,2616.890150890022,70441.10583227266,70441.10583227266,70441.10583227266,70441.10583227266,0
35-44,added_sugar,Food_price,USD,-14719299.701639982,-13984364.894754775,-13897317.953445364,-14211693.970395407,475311.11155324767,0,0,0,0,0,-14719299.701639982,-13984364.894754775,-13897317.953445364,-14211693.970395407,475311.11155324767,-210930500.18637916,-200570500.4596414,-199130401.0937327,-203700290.05993232,6776280.110523999,-9750465.206871599,-9263169.98812433,-9205692.63186974,-9413983.27320948,315068.60270129744,-4968834.494768387,-4721194.906630445,-4691625.321575622,-4797710.697185926,160242.57447149343,26788140.11740905,26875187.05871846,27610121.86560367,27102516.13435909,475311.11155324976,12890822.163963687,12890822.163963687,12890822.163963687,12890822.163963685,0,17746703.634781413,17804180.991036005,18291476.209783275,17954994.27612116,315068.6027012981,8541011.002911676,8541011.002911676,8541011.002911676,8541011.002911676,0,9041436.482627632,9071006.067682456,9318645.655820398,9147521.858237935,160242.5744714935,4349811.161052011,4349811.161052011,4349811.161052011,4349811.161052011,0,-9750465.206871599,-9263169.98812433,-9205692.63186974,-9413983.27320948,315068.60270129744,-4968834.494768387,-4721194.906630445,-4691625.321575622,-4797710.697185926,160242.57447149343,0,0,0,0,0,0,0,0,0,0,9041436.482627632,9071006.067682456,9318645.655820398,9147521.858237935,160242.5744714935,4349811.161052011,4349811.161052011,4349811.161052011,4349811.161052011,0
35-44,oil,CED,MJ,-296022.91673380206,-79118.78218650234,47288.84679283416,-110871.9420349105,182770.9459766421,0,0,0,0,0,-296022.91673380206,-79118.78218650234,47288.84679283416,-110871.9420349105,182770.9459766421,-32042199.596839163,-8525165.215832733,5083688.856697795,-12001719.710034804,19770536.8928665,-246166.8134158656,-65148.622163954235,40268.97592201526,-91675.14608182857,152495.95726833015,-49856.103317936555,-13970.160022548278,7019.870870818941,-19196.795953081986,30275.005348476636,5362397.124984816,5488804.753964152,5705708.888511452,5520557.91381256,182770.94597664216,5409685.9717776505,5409685.9717776505,5409685.9717776505,5409685.9717776505,0,4475501.912380606,4580919.510466575,4761937.701718486,4607446.034384449,152495.95726833,4515770.8883026205,4515770.8883026205,4515770.8883026205,4515770.8883026205,0,886895.2126042114,907885.2434975788,943771.1867929668,913111.8794281123,30275.005348476563,893915.0834750303,893915.0834750303,893915.0834750303,893915.0834750304,0,-246166.8134158656,-65148.622163954235,40268.97592201526,-91675.14608182857,152495.95726833015,-49856.103317936555,-13970.160022548278,7019.870870818941,-19196.795953081986,30275.005348476636,0,0,0,0,0,0,0,0,0,0,886895.2126042114,907885.2434975788,943771.1867929668,913111.8794281123,30275.005348476563,893915.0834750303,893915.0834750303,893915.0834750303,893915.0834750304,0
35-44,oil,FL,mrh-eq,-13720.63994893988,-3439.1134333693653,2821.788057388189,-4849.859056110755,8791.843354394876,0,0,0,0,0,-13720.63994893988,-3439.1134333693653,2821.788057388189,-4849.859056110755,8791.843354394876,-32042199.596839163,-8525165.215832733,5083688.856697795,-12001719.710034804,19770536.8928665,-11408.272380631412,-2827.045153356011,2394.2713372535068,-4005.9612013089522,7335.890845545588,-2312.3675683084707,-612.0682800133567,427.51672013468055,-843.8978548018049,1455.9535214979212,266410.59360369336,272671.4950944509,282953.02161002136,274082.24071719224,8791.84335439486,269232.38166108157,269232.38166108157,269232.38166108157,269232.38166108157,0,222351.62010056674,227572.93659117632,236154.16381845166,228751.85263912924,7335.890845545587,224745.8914378203,224745.8914378203,224745.8914378203,224745.8914378203,0,44058.973503126595,45098.558503274624,46798.857791569746,45330.38807806308,1455.9535214979212,44486.490223261266,44486.490223261266,44486.490223261266,44486.490223261266,0,-11408.272380631412,-2827.045153356011,2394.2713372535068,-4005.9612013089522,7335.890845545588,-2312.3675683084707,-612.0682800133567,427.51672013468055,-843.8978548018049,1455.9535214979212,0,0,0,0,0,0,0,0,0,0,44058.973503126595,45098.558503274624,46798.857791569746,45330.38807806308,1455.9535214979212,44486.490223261266,44486.490223261266,44486.490223261266,44486.490223261266,0
35-44,oil,Food_price,USD,-134230.2533621326,-44730.31208692034,-25989.323543529725,-69558.01479984021,60891.44334123086,0,0,0,0,0,-134230.2533621326,-44730.31208692034,-25989.323543529725,-69558.01479984021,60891.44334123086,-32042199.596839163,-8525165.215832733,5083688.856697795,-12001719.710034804,19770536.8928665,-111740.72907451662,-37050.69066276651,-21455.036628647784,-57785.562374216126,50798.48574373134,-22489.524287615965,-7679.62142415382,-4534.286914881933,-11772.452425624086,10092.983228688825,1016886.8671171287,1035627.8556605193,1125127.7969357315,1060455.5583734391,60891.443341230784,990897.5435735988,990897.5435735988,990897.5435735988,990897.5435735988,0,848109.4586781384,863705.1127122571,938395.1511240073,884439.9844237068,50798.4857437313,826654.4220494905,826654.4220494905,826654.4220494905,826654.4220494904,0,168777.40843899033,171922.7429482622,186732.64581172433,176015.57394973247,10092.98322868881,164243.12152410837,164243.12152410837,164243.12152410837,164243.12152410837,0,-111740.72907451662,-37050.69066276651,-21455.036628647784,-57785.562374216126,50798.48574373134,-22489.524287615965,-7679.62142415382,-4534.286914881933,-11772.452425624086,10092.983228688825,0,0,0,0,0,0,0,0,0,0,168777.40843899033,171922.7429482622,186732.64581172433,176015.57394973247,10092.98322868881,164243.12152410837,164243.12152410837,164243.12152410837,164243.12152410837,0
35-44,sat_fat,CED,MJ,-13017610.066868138,-12419897.294701574,-12064469.776632924,-12504909.664560491,507026.4719934751,0,0,0,0,0,-13017610.066868138,-12419897.294701574,-12064469.776632924,-12504909.664560491,507026.4719934751,-252268313.08694538,-240868721.56719205,-234026653.29345012,-242467852.53070483,9700241.66152785,-9993797.332749331,-9531097.602978444,-9256913.763977379,-9597243.529564345,392041.1372090616,-3023812.7341188085,-2888799.691723132,-2807556.0126555483,-2907666.1349961474,114986.0697198729,27120554.734358683,27475982.252427332,28073695.0245939,27560994.62228625,507026.4719934754,15056084.957725761,15056084.957725761,15056084.957725761,15056084.957725761,0,20803621.275277928,21077805.114279,21540504.84404989,21143951.0408649,392041.13720906427,11546707.511300556,11546707.511300556,11546707.511300556,11546707.511300556,0,6316933.459080754,6398177.138148337,6533190.180544013,6417043.581421352,114986.06971987245,3509377.4464252046,3509377.4464252046,3509377.4464252046,3509377.4464252046,0,-9993797.332749331,-9531097.602978444,-9256913.763977379,-9597243.529564345,392041.1372090616,-3023812.7341188085,-2888799.691723132,-2807556.0126555483,-2907666.1349961474,114986.0697198729,0,0,0,0,0,0,0,0,0,0,6316933.459080754,6398177.138148337,6533190.180544013,6417043.581421352,114986.06971987245,3509377.4464252046,3509377.4464252046,3509377.4464252046,3509377.4464252046,0
35-44,sat_fat,FL,mrh-eq,-353502.223685731,-337509.55808863015,-327897.65357231046,-339748.42162574636,13614.85848494302,0,0,0,0,0,-353502.223685731,-337509.55808863015,-327897.65357231046,-339748.42162574636,13614.85848494302,-252268313.08694538,-240868721.56719205,-234026653.29345012,-242467852.53070483,9700241.66152785,-271313.50208627677,-258936.26161991426,-251523.4782747376,-260678.17639927776,10524.477742560113,-82188.72159945426,-78573.29646871584,-76374.17529757283,-79070.24522646861,3090.4009935053436,737346.5972508836,746958.5017672031,762951.167364304,749197.3653043195,13614.858484942974,409448.943678573,409448.943678573,409448.943678573,409448.943678573,0,565452.9699493384,572865.7532945148,585242.9937608775,574607.6680738785,10524.477742560111,313929.4916746006,313929.4916746006,313929.4916746006,313929.4916746006,0,171893.62730154526,174092.74847268828,177708.1736034267,174589.69723044103,3090.4009935053423,95519.45200397242,95519.45200397242,95519.45200397242,95519.45200397242,0,-271313.50208627677,-258936.26161991426,-251523.4782747376,-260678.17639927776,10524.477742560113,-82188.72159945426,-78573.29646871584,-76374.17529757283,-79070.24522646861,3090.4009935053436,0,0,0,0,0,0,0,0,0,0,171893.62730154526,174092.74847268828,177708.1736034267,174589.69723044103,3090.4009935053423,95519.45200397242,95519.45200397242,95519.45200397242,95519.45200397242,0
35-44,sat_fat,Food_price,USD,-622881.9749359738,-593069.8414544512,-576205.115889654,-597612.7916006707,24879.808741527017,0,0,0,0,0,-622881.9749359738,-593069.8414544512,-576205.115889654,-597612.7916006707,24879.808741527017,-252268313.08694538,-240868721.56719205,-234026653.29345012,-242467852.53070483,9700241.66152785,-478635.0488546251,-455565.89949214173,-442546.37787152035,-459092.0846647248,19237.955754671144,-144246.9260813488,-137503.94196230947,-133658.73801813374,-138520.7069359458,5641.868852469335,1294078.7866962503,1310943.5122610473,1340755.6457425705,1315486.462407267,24879.80874152729,717873.6708065964,717873.6708065964,717873.6708065964,717873.6708065964,0,993635.2300886243,1006654.7517092456,1029723.9010717289,1010180.9368818287,19237.95575467112,551088.8522171039,551088.8522171039,551088.8522171039,551088.8522171039,0,300443.5566076262,304288.76055180194,311031.74467084126,305305.5255254383,5641.868852469335,166784.81858949244,166784.81858949244,166784.81858949244,166784.81858949244,0,-478635.0488546251,-455565.89949214173,-442546.37787152035,-459092.0846647248,19237.955754671144,-144246.9260813488,-137503.94196230947,-133658.73801813374,-138520.7069359458,5641.868852469335,0,0,0,0,0,0,0,0,0,0,300443.5566076262,304288.76055180194,311031.74467084126,305305.5255254383,5641.868852469335,166784.81858949244,166784.81858949244,166784.81858949244,166784.81858949244,0
45-54,added_sugar,CED,MJ,-4888698.677296793,-4192613.5854309876,-4052643.23766526,-4387741.56581698,471361.7238401546,0,0,0,0,0,-4888698.677296793,-4192613.5854309876,-4052643.23766526,-4387741.56581698,471361.7238401546,-193029864.52795467,-165455026.04578376,-159966950.96533132,-173204767.59024638,18650931.265102737,-3240445.997583229,-2779018.2471398334,-2686169.335954336,-2908344.155651377,312485.3774792185,-1648252.679713563,-1413595.3382911542,-1366473.901710925,-1479397.4101656033,158876.35069759077,7952503.485221444,8092473.832987172,8788558.924852977,8287601.813373163,471361.7238401545,3899860.2475561844,3899860.2475561844,3899860.2475561844,3899860.247556185,0,5271169.853971562,5364018.765157059,5825446.515600454,5493344.673668602,312485.37747921795,2585000.5180172254,2585000.5180172254,2585000.5180172254,2585000.5180172254,0,2681333.631249883,2728455.0678301123,2963112.4092525216,2794257.1397045613,158876.35069759082,1314859.7295389578,1314859.7295389578,1314859.7295389578,1314859.7295389578,0,-3240445.997583229,-2779018.2471398334,-2686169.335954336,-2908344.155651377,312485.3774792185,-1648252.679713563,-1413595.3382911542,-1366473.901710925,-1479397.4101656033,158876.35069759077,0,0,0,0,0,0,0,0,0,0,2681333.631249883,2728455.0678301123,2963112.4092525216,2794257.1397045613,158876.35069759082,1314859.7295389578,1314859.7295389578,1314859.7295389578,1314859.7295389578,0
45-54,added_sugar,FL,mrh-eq,-219708.89137025806,-189071.86334628746,-182790.79412097545,-197617.81380195715,20792.361430628887,0,0,0,0,0,-219708.89137025806,-189071.86334628746,-182790.79412097545,-197617.81380195715,20792.361430628887,-193029864.52795467,-165455026.04578376,-159966950.96533132,-173204767.59024638,18650931.265102737,-145634.93174992793,-125326.02825953536,-121159.46520858408,-130990.00736109371,13784.117555309502,-74073.95962033012,-63745.83508675208,-61631.32891239136,-66627.80644086342,7008.244079237891,359733.1438357025,366014.2130610145,396651.2410849851,374560.16351668414,20792.36143062886,176942.34971472705,176942.34971472705,176942.34971472705,176942.34971472705,0,238446.18818644408,242612.75123739534,262921.65472778794,248276.7303389537,13784.117555309515,117286.72297785997,117286.72297785997,117286.72297785997,117286.72297785997,0,121286.95564925842,123401.46182361913,133729.58635719717,126283.43317773048,7008.244079237888,59655.62673686706,59655.62673686706,59655.62673686706,59655.62673686706,0,-145634.93174992793,-125326.02825953536,-121159.46520858408,-130990.00736109371,13784.117555309502,-74073.95962033012,-63745.83508675208,-61631.32891239136,-66627.80644086342,7008.244079237891,0,0,0,0,0,0,0,0,0,0,121286.95564925842,123401.46182361913,133729.58635719717,126283.43317773048,7008.244079237888,59655.62673686706,59655.62673686706,59655.62673686706,59655.62673686706,0
45-54,added_sugar,Food_price,USD,-12017781.8668718,-10377781.427324045,-10019607.92559188,-10827545.265154077,1121484.0450410484,0,0,0,0,0,-12017781.8668718,-10377781.427324045,-10019607.92559188,-10827545.265154077,1121484.0450410484,-193029864.52795467,-165455026.04578376,-159966950.96533132,-173204767.59024638,18650931.265102737,-7966120.6555955745,-6878970.6054542,-6641398.6118725045,-7177068.16915935,743481.8856380761,-4051661.211276225,-3498810.8218698483,-3378209.3137193765,-3650477.095994727,378002.1679765738,19482968.54805877,19841142.04979094,21481142.489338692,20290905.887620967,1121484.0450410484,9463360.622466892,9463360.622466892,9463360.622466892,9463360.622466892,0,12914422.627829695,13151994.621411394,14239144.671552772,13450092.185116544,743481.8856380784,6273024.015957193,6273024.015957193,6273024.015957193,6273024.015957194,0,6568545.920229071,6689147.428379545,7241997.817785922,6840813.702504423,378002.16797657456,3190336.606509697,3190336.606509697,3190336.606509697,3190336.606509697,0,-7966120.6555955745,-6878970.6054542,-6641398.6118725045,-7177068.16915935,743481.8856380761,-4051661.211276225,-3498810.8218698483,-3378209.3137193765,-3650477.095994727,378002.1679765738,0,0,0,0,0,0,0,0,0,0,6568545.920229071,6689147.428379545,7241997.817785922,6840813.702504423,378002.16797657456,3190336.606509697,3190336.606509697,3190336.606509697,3190336.606509697,0
45-54,oil,CED,MJ,-135392.4204277755,-127320.74687274938,74193.83387075203,-59446.0425960914,124992.83536778025,0,0,0,0,0,-135392.4204277755,-127320.74687274938,74193.83387075203,-59446.0425960914,124992.83536778025,-14586214.494680997,-13651361.123287879,8110580.886088269,-6343610.723995589,13518569.639474276,-112734.31958533256,-106166.15514211169,61950.86083302922,-49482.347587052034,104224.15656239256,-22658.100842442924,-21154.591730637712,12242.973037722804,-9963.695009039364,20768.88978803833,4843306.2492974335,5044820.830040935,5052892.50359596,4976946.125764277,124992.83536778076,4917500.083168185,4917500.083168185,4917500.083168185,4917500.083168185,0,4039068.671065921,4207185.687041062,4213753.851484284,4150501.8794860025,104224.15656239324,4101019.53189895,4101019.53189895,4101019.53189895,4101019.5318989507,0,804237.578231512,837635.1429998727,839138.6521116777,826444.2462782742,20768.889788038407,816480.5512692351,816480.5512692351,816480.5512692351,816480.5512692351,0,-112734.31958533256,-106166.15514211169,61950.86083302922,-49482.347587052034,104224.15656239256,-22658.100842442924,-21154.591730637712,12242.973037722804,-9963.695009039364,20768.88978803833,0,0,0,0,0,0,0,0,0,0,804237.578231512,837635.1429998727,839138.6521116777,826444.2462782742,20768.889788038407,816480.5512692351,816480.5512692351,816480.5512692351,816480.5512692351,0
45-54,oil,FL,mrh-eq,-7540.540406290901,-6886.315252268883,3741.8702024554923,-3386.6800590399866,6666.839228004777,0,0,0,0,0,-7540.540406290901,-6886.315252268883,3741.8702024554923,-3386.6800590399866,6666.839228004777,-14586214.494680997,-13651361.123287879,8110580.886088269,-6343610.723995589,13518569.639474276,-6279.617639507587,-5742.315966686249,3123.884973267295,-2819.8951712012654,5558.786371589595,-1260.9227667833113,-1143.999285582638,617.9852291881972,-566.7848878387217,1108.0629357735427,255620.7847979703,266248.9702526947,266903.19540671667,262749.3350594658,6666.839228004785,259362.6550004258,259362.6550004258,259362.6550004258,259362.6550004258,0,213170.38250812044,222036.58344807403,222573.8851208954,219114.16265258903,5558.786371589615,216294.26748138777,216294.26748138777,216294.26748138777,216294.26748138774,0,42450.40228984979,44212.38680462063,44329.31028582132,43635.17240687672,1108.062935773547,43068.387519038,43068.387519038,43068.387519038,43068.387519038,0,-6279.617639507587,-5742.315966686249,3123.884973267295,-2819.8951712012654,5558.786371589595,-1260.9227667833113,-1143.999285582638,617.9852291881972,-566.7848878387217,1108.0629357735427,0,0,0,0,0,0,0,0,0,0,42450.40228984979,44212.38680462063,44329.31028582132,43635.17240687672,1108.062935773547,43068.387519038,43068.387519038,43068.387519038,43068.387519038,0
45-54,oil,Food_price,USD,-44583.179227357236,-22037.04849136743,25332.759381869604,-13326.986337947354,37563.03457061804,0,0,0,0,0,-44583.179227357236,-22037.04849136743,25332.759381869604,-13326.986337947354,37563.03457061804,-14586214.494680997,-13651361.123287879,8110580.886088269,-6343610.723995589,13518569.639474276,-37149.83898259456,-18377.0358383643,21110.669190418503,-11108.649212205515,31302.839129448872,-7433.340244762672,-3660.012653003129,4222.090191451096,-2218.337125741838,6260.202826663889,1199608.6852550681,1246978.493128305,1269524.623864295,1238268.430974885,37563.03457061809,1224941.4446369377,1224941.4446369377,1224941.4446369377,1224941.4446369377,0,1000174.3646502997,1039662.0696790824,1058434.8728233124,1032393.6830529235,31302.83912944873,1021285.0338407179,1021285.0338407179,1021285.0338407179,1021285.0338407179,0,199434.32060476852,207316.42344922276,211089.7510409823,205874.74792196145,6260.202826663888,203656.41079621966,203656.41079621966,203656.41079621966,203656.41079621963,0,-37149.83898259456,-18377.0358383643,21110.669190418503,-11108.649212205515,31302.839129448872,-7433.340244762672,-3660.012653003129,4222.090191451096,-2218.337125741838,6260.202826663889,0,0,0,0,0,0,0,0,0,0,199434.32060476852,207316.42344922276,211089.7510409823,205874.74792196145,6260.202826663888,203656.41079621966,203656.41079621966,203656.41079621966,203656.41079621963,0
45-54,sat_fat,CED,MJ,-12132010.12435488,-11626135.233579444,-11109513.35721568,-11622364.36144319,538166.1016085576,0,0,0,0,0,-12132010.12435488,-11626135.233579444,-11109513.35721568,-11622364.36144319,538166.1016085576,-232834631.04034808,-222906796.8199892,-213220383.84543005,-222991506.02904174,10323548.654086623,-9328205.51935385,-8937407.75017954,-8535046.033093026,-8933350.22459631,417467.1502027709,-2803804.605001031,-2688727.4833999076,-2574467.3241226533,-2689014.136846879,120704.08732554024,24876822.58985447,25393444.466218237,25899319.356993664,25389673.59408198,538166.1016085558,13767309.232638786,13767309.232638786,13767309.232638786,13767309.232638786,0,19109974.278234094,19512335.99532061,19903133.764494926,19508278.469737384,417467.15020277456,10574928.245141072,10574928.245141072,10574928.245141072,10574928.245141072,0,5766848.31162037,5881108.470897623,5996185.592498748,5881395.124344596,120704.08732554024,3192380.9874977167,3192380.9874977167,3192380.9874977167,3192380.9874977167,0,-9328205.51935385,-8937407.75017954,-8535046.033093026,-8933350.22459631,417467.1502027709,-2803804.605001031,-2688727.4833999076,-2574467.3241226533,-2689014.136846879,120704.08732554024,0,0,0,0,0,0,0,0,0,0,5766848.31162037,5881108.470897623,5996185.592498748,5881395.124344596,120704.08732554024,3192380.9874977167,3192380.9874977167,3192380.9874977167,3192380.9874977167,0
45-54,sat_fat,FL,mrh-eq,-329735.8683059924,-316133.5415324268,-302298.79507239483,-316051.99076524563,14440.737563070334,0,0,0,0,0,-329735.8683059924,-316133.5415324268,-302298.79507239483,-316051.99076524563,14440.737563070334,-232834631.04034808,-222906796.8199892,-213220383.84543005,-222991506.02904174,10323548.654086623,-253466.72884948686,-242963.21891976518,-232190.75420837026,-242868.84882093247,11198.17962494566,-76269.13945650555,-73170.3226126616,-70108.0408640246,-73183.14194431316,3242.7024742161466,676737.9336507311,690572.6801107631,704175.0068843288,690491.129343582,14440.737563070365,374439.1385783362,374439.1385783362,374439.1385783362,374439.1385783362,0,519728.683566045,530501.1482774399,541004.6582071616,530406.7781786072,11198.17962494566,287537.9293576747,287537.9293576747,287537.9293576747,287537.9293576747,0,157009.25008468603,160071.53183332307,163170.34867716703,160084.35116497462,3242.7024742161684,86901.20922066146,86901.20922066146,86901.20922066146,86901.20922066146,0,-253466.72884948686,-242963.21891976518,-232190.75420837026,-242868.84882093247,11198.17962494566,-76269.13945650555,-73170.3226126616,-70108.0408640246,-73183.14194431316,3242.7024742161466,0,0,0,0,0,0,0,0,0,0,157009.25008468603,160071.53183332307,163170.34867716703,160084.35116497462,3242.7024742161684,86901.20922066146,86901.20922066146,86901.20922066146,86901.20922066146,0
45-54,sat_fat,Food_price,USD,-597597.8311669364,-568508.9154731464,-544945.1114581375,-570447.5511499117,27762.76882950639,0,0,0,0,0,-597597.8311669364,-568508.9154731464,-544945.1114581375,-570447.5511499117,27762.76882950639,-232834631.04034808,-222906796.8199892,-213220383.84543005,-222991506.02904174,10323548.654086623,-459385.4860301154,-436992.48856913665,-418607.5878360983,-438398.8382982385,21496.581752245373,-138212.3451368211,-131516.42690400966,-126337.52362203918,-132048.71285167316,6266.88295818015,1225454.0879950337,1249017.8920100422,1278106.807703833,1250956.527686808,27762.76882950664,680508.9765368962,680508.9765368962,680508.9765368962,680508.9765368962,0,941228.0680539001,959612.9687869385,982005.9662479172,961019.3185160403,21496.581752245318,522620.4802178019,522620.4802178019,522620.4802178019,522620.4802178019,0,284226.01994113356,289404.92322310404,296100.8414559155,289937.2091707675,6266.882958180156,157888.49631909432,157888.49631909432,157888.49631909432,157888.49631909432,0,-459385.4860301154,-436992.48856913665,-418607.5878360983,-438398.8382982385,21496.581752245373,-138212.3451368211,-131516.42690400966,-126337.52362203918,-132048.71285167316,6266.88295818015,0,0,0,0,0,0,0,0,0,0,284226.01994113356,289404.92322310404,296100.8414559155,289937.2091707675,6266.882958180156,157888.49631909432,157888.49631909432,157888.49631909432,157888.49631909432,0
55-64,added_sugar,CED,MJ,-5157927.009968242,-4589842.820381712,-4544301.900543962,-4773191.336083039,359883.3802988033,0,0,0,0,0,-5157927.009968242,-4589842.820381712,-4544301.900543962,-4773191.336083039,359883.3802988033,-204615139.171904,-182058904.87008315,-180116668.8818328,-189291886.73449382,14334939.675065093,-3418611.3249440147,-3042080.565982615,-3012030.8465256505,-3163652.860545575,238487.88169719774,-1739315.6850242268,-1547762.254399097,-1532271.0540183121,-1609538.4755374633,121395.52755065497,8756837.600084469,8802378.51992222,9370462.709508749,8985727.035623545,359883.3802988031,4212535.699540507,4212535.699540507,4212535.699540507,4212535.699540507,0,5804016.249698581,5834065.969155546,6210596.728116945,5955638.263718505,238487.8816971979,2791985.4031729307,2791985.4031729307,2791985.4031729307,2791985.4031729307,0,2952821.350385888,2968312.550766673,3159865.981391803,3030088.77190504,121395.52755065488,1420550.2963675763,1420550.2963675763,1420550.2963675763,1420550.2963675763,0,-3418611.3249440147,-3042080.565982615,-3012030.8465256505,-3163652.860545575,238487.88169719774,-1739315.6850242268,-1547762.254399097,-1532271.0540183121,-1609538.4755374633,121395.52755065497,0,0,0,0,0,0,0,0,0,0,2952821.350385888,2968312.550766673,3159865.981391803,3030088.77190504,121395.52755065488,1420550.2963675763,1420550.2963675763,1420550.2963675763,1420550.2963675763,0
