sex_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
Female,CED,MJ,-53717904.52375972,-52692416.13471937,-51765473.164346695,-52726993.47460277,1028031.6668076193,0,0,0,0,0,-53717904.52375972,-52692416.13471937,-51765473.164346695,-52726993.47460277,1028031.6668076193,-1459902539.7727954,-1459245522.45048,-1418234113.064383,-1445086086.6386268,25126182.59671969,-40131771.27119206,-39393080.48051941,-38688024.22851202,-39404882.07303354,759935.5959938205,-13586133.252567682,-13299335.654199975,-13077448.935834682,-13322111.401569242,268454.18175553903,119585837.6502822,120512780.62065484,121538269.00969528,120547357.96053827,1028031.6668076391,67820364.48593551,67820364.48593551,67820364.48593551,67820364.48593551,0,90848675.80728936,91553732.05929673,92292422.8499694,91565533.65181088,759935.5959938169,52160651.57877733,52160651.57877733,52160651.57877733,52160651.578777336,0,28737161.842992846,28959048.56135815,29245846.159725863,28981824.308727417,268454.18175554543,15659712.90715818,15659712.90715818,15659712.90715818,15659712.90715818,0,-40131771.27119206,-39393080.48051941,-38688024.22851202,-39404882.07303354,759935.5959938205,-13586133.252567682,-13299335.654199975,-13077448.935834682,-13322111.401569242,268454.18175553903,0,0,0,0,0,0,0,0,0,0,28737161.842992846,28959048.56135815,29245846.159725863,28981824.308727417,268454.18175554543,15659712.90715818,15659712.90715818,15659712.90715818,15659712.90715818,0
Female,FL,mrh-eq,-1754664.0075908306,-1726681.1794639977,-1693806.3661710727,-1724964.6934408073,32064.81357014802,0,0,0,0,0,-1754664.0075908306,-1726681.1794639977,-1693806.3661710727,-1724964.6934408073,32064.81357014802,-1459902539.7727954,-1459245522.45048,-1418234113.064383,-1445086086.6386268,25126182.59671969,-1288760.174748233,-1270002.9006956257,-1244964.8743939137,-1267799.1279766418,23129.034744601042,-465903.8328425975,-456678.27876837115,-448841.4917771598,-457165.56546416593,8990.089556899542,4110403.9065927393,4143278.7198856636,4171261.548012498,4141562.2338624746,32064.813570148217,2416597.540421667,2416597.540421667,2416597.540421667,2416597.540421667,0,3101701.8522979356,3126739.878599646,3145497.152652254,3124536.1058806623,23129.034744600656,1856736.9779040208,1856736.9779040208,1856736.9779040208,1856736.9779040208,0,1008702.054294805,1016538.8412860169,1025764.3953602428,1017026.1279818113,8990.08955689959,559860.5625176453,559860.5625176453,559860.5625176453,559860.5625176453,0,-1288760.174748233,-1270002.9006956257,-1244964.8743939137,-1267799.1279766418,23129.034744601042,-465903.8328425975,-456678.27876837115,-448841.4917771598,-457165.56546416593,8990.089556899542,0,0,0,0,0,0,0,0,0,0,1008702.054294805,1016538.8412860169,1025764.3953602428,1017026.1279818113,8990.08955689959,559860.5625176453,559860.5625176453,559860.5625176453,559860.5625176453,0
Female,Food_price,USD,-41840196.772957005,-41187759.828246355,-40538064.82484707,-41188721.91291701,685333.1107413932,0,0,0,0,0,-41840196.772957005,-41187759.828246355,-40538064.82484707,-41188721.91291701,685333.1107413932,-1459902539.7727954,-1459245522.45048,-1418234113.064383,-1445086086.6386268,25126182.59671969,-27988394.40124855,-27569382.237458974,-27119677.402725816,-27558612.879233155,457314.58615763666,-13851802.371708453,-13618377.590787416,-13418387.422121229,-13630109.033683853,228339.2668026309,79428933.2652304,80078628.26862973,80731065.21334034,80079590.35330035,685333.1107414005,38890868.440383345,38890868.440383345,38890868.440383345,38890868.440383345,0,53792276.351690196,54241981.18642336,54660993.35021291,54231211.82819753,457314.5861576275,26672598.948964372,26672598.948964372,26672598.948964372,26672598.948964372,0,25636656.9135402,25836647.08220637,26070071.863127407,25848378.525102813,228339.26680262186,12218269.491418963,12218269.491418963,12218269.491418963,12218269.491418963,0,-27988394.40124855,-27569382.237458974,-27119677.402725816,-27558612.879233155,457314.58615763666,-13851802.371708453,-13618377.590787416,-13418387.422121229,-13630109.033683853,228339.2668026309,0,0,0,0,0,0,0,0,0,0,25636656.9135402,25836647.08220637,26070071.863127407,25848378.525102813,228339.26680262186,12218269.491418963,12218269.491418963,12218269.491418963,12218269.491418963,0
Male,CED,MJ,-49295765.17626123,-49264127.81717334,-49180815.05355694,-49245996.09628614,62504.61815800717,0,0,0,0,0,-49295765.17626123,-49264127.81717334,-49180815.05355694,-49245996.09628614,62504.61815800717,-1149285607.87479,-1131448462.1313765,-1125374887.774909,-1135576031.0390768,13082412.329541655,-36179190.56102996,-36048172.165844604,-36010737.017627016,-36081008.39285084,93108.62656349808,-13213541.03999196,-13167663.424593167,-13114160.003894487,-13164987.703435311,52357.112341425214,122551361.9341336,122634674.69774999,122666312.05683789,122616542.97686279,62504.618158003024,73370546.88057669,73370546.88057669,73370546.88057669,73370546.88057669,0,91618842.2878093,91656277.43602693,91787295.83121231,91689113.66303317,93108.62656353094,55608105.27018235,55608105.27018235,55608105.27018235,55608105.27018235,0,30876601.614288848,30930105.034987528,30975982.650386315,30927429.31382967,52357.1123414225,17762441.610394377,17762441.610394377,17762441.610394377,17762441.610394377,0,-36179190.56102996,-36048172.165844604,-36010737.017627016,-36081008.39285084,93108.62656349808,-13213541.03999196,-13167663.424593167,-13114160.003894487,-13164987.703435311,52357.112341425214,0,0,0,0,0,0,0,0,0,0,30876601.614288848,30930105.034987528,30975982.650386315,30927429.31382967,52357.1123414225,17762441.610394377,17762441.610394377,17762441.610394377,17762441.610394377,0
Male,FL,mrh-eq,-1547311.2562624444,-1543256.531975913,-1542805.6758380577,-1544521.0471157993,2612.008466395428,0,0,0,0,0,-1547311.2562624444,-1543256.531975913,-1542805.6758380577,-1544521.0471157993,2612.008466395428,-1149285607.87479,-1131448462.1313765,-1125374887.774909,-1135576031.0390768,13082412.329541655,-1116828.3732572526,-1114834.743907871,-1112750.3971470688,-1114802.913237197,2146.4802324317475,-432562.485545255,-430141.25188167085,-426514.1319093413,-429718.13387860236,3204.36433260474,4141763.2965952964,4142214.1527331513,4146268.877019684,4143478.667873038,2612.008466396076,2598957.620757239,2598957.620757239,2598957.620757239,2598957.620757239,0,3089547.6615000055,3091632.0082608094,3093625.6376101905,3091600.177590134,2146.4802324324546,1976797.2643529386,1976797.2643529386,1976797.2643529386,1976797.2643529389,0,1048674.4883136414,1052301.608285971,1054722.8419495553,1051878.4902829025,3204.364332604829,622160.3564043003,622160.3564043003,622160.3564043003,622160.3564043003,0,-1116828.3732572526,-1114834.743907871,-1112750.3971470688,-1114802.913237197,2146.4802324317475,-432562.485545255,-430141.25188167085,-426514.1319093413,-429718.13387860236,3204.36433260474,0,0,0,0,0,0,0,0,0,0,1048674.4883136414,1052301.608285971,1054722.8419495553,1051878.4902829025,3204.364332604829,622160.3564043003,622160.3564043003,622160.3564043003,622160.3564043003,0
Male,Food_price,USD,-36019544.48219625,-35793987.90781463,-34558096.15288496,-35439484.3356925,828189.3406744457,0,0,0,0,0,-36019544.48219625,-35793987.90781463,-34558096.15288496,-35439484.3356925,828189.3406744457,-1149285607.87479,-1131448462.1313765,-1125374887.774909,-1135576031.0390768,13082412.329541655,-23996537.902938444,-23852344.387319732,-23053900.10823989,-23622782.715929862,534475.5282105558,-12023006.579257786,-11941643.520494884,-11504196.044645058,-11816701.61976263,293715.2131921888,74559665.06588551,75795556.82081516,76021113.39519684,75441053.24869306,828189.3406744517,40001568.91300053,40001568.91300053,40001568.91300053,40001568.91300053,0,50270440.605450206,51068884.884530045,51213078.40014878,50839323.21314018,534475.5282105651,27216540.497210305,27216540.497210305,27216540.497210305,27216540.497210305,0,24289224.460435305,24726671.93628514,24808034.995048024,24601730.035552874,293715.2131921872,12785028.415790243,12785028.415790243,12785028.415790243,12785028.415790243,0,-23996537.902938444,-23852344.387319732,-23053900.10823989,-23622782.715929862,534475.5282105558,-12023006.579257786,-11941643.520494884,-11504196.044645058,-11816701.61976263,293715.2131921888,0,0,0,0,0,0,0,0,0,0,24289224.460435305,24726671.93628514,24808034.995048024,24601730.035552874,293715.2131921872,12785028.415790243,12785028.415790243,12785028.415790243,12785028.415790243,0
