age_gp,sex_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,Male,added_sugar,FL,mrh-eq,-189334.06885415604,-180917.52803189945,-180423.18708406136,-183697.2472860814,5271.6833810984635,0,0,0,0,0,-189334.06885415604,-180917.52803189945,-180423.18708406136,-183697.2472860814,5271.6833810984635,-180631300.02265283,-172839024.4691336,-172029488.96195787,-175289108.6959208,4999834.892255404,-125322.63325214155,-119748.26223054237,-119428.01173964112,-121591.81329394516,3489.1398702229835,-64011.43560201448,-61169.265801357054,-60995.17534442025,-62105.43399213622,1782.5491724154547,393281.8995299914,393776.2404778294,402192.781300086,396555.95973201137,5271.683381098438,212858.71244592997,212858.71244592997,212858.71244592997,212858.71244592997,0,260334.64576025427,260654.89625115553,266229.2672727547,262498.4473145583,3489.1398702229926,140906.63402061316,140906.63402061316,140906.63402061316,140906.63402061316,0,132947.2537697371,133121.3442266739,135963.51402733132,134057.51241745308,1782.5491724154547,71952.07842531684,71952.07842531684,71952.07842531684,71952.07842531684,0,-125322.63325214155,-119748.26223054237,-119428.01173964112,-121591.81329394516,3489.1398702229835,-64011.43560201448,-61169.265801357054,-60995.17534442025,-62105.43399213622,1782.5491724154547,0,0,0,0,0,0,0,0,0,0,132947.2537697371,133121.3442266739,135963.51402733132,134057.51241745308,1782.5491724154547,71952.07842531684,71952.07842531684,71952.07842531684,71952.07842531684,0
20-34,Male,added_sugar,Food_price,USD,-12385652.504284764,-11848010.083783973,-11773915.741058819,-12010658.532126302,351430.58415666944,0,0,0,0,0,-12385652.504284764,-11848010.083783973,-11773915.741058819,-12010658.532126302,351430.58415666944,-180631300.02265283,-172839024.4691336,-172029488.96195787,-175289108.6959208,4999834.892255404,-8197736.2708427375,-7841674.717238847,-7793065.774528397,-7949552.8263242645,232573.96676997334,-4187916.233442026,-4006335.366545124,-3980849.9665304227,-4061105.705802037,118856.94104222351,25648681.535976127,25722775.878701277,26260418.299202073,25885424.327043608,351430.58415666927,13874765.79491731,13874765.79491731,13874765.79491731,13874765.79491731,0,16977170.16514797,17025779.10785842,17381840.66146231,17133657.21694384,232573.96676997235,9184104.390619574,9184104.390619574,9184104.390619574,9184104.390619574,0,8671511.37082816,8696996.770842858,8878577.63773976,8751767.110099772,118856.94104222325,4690661.404297735,4690661.404297735,4690661.404297735,4690661.404297735,0,-8197736.2708427375,-7841674.717238847,-7793065.774528397,-7949552.8263242645,232573.96676997334,-4187916.233442026,-4006335.366545124,-3980849.9665304227,-4061105.705802037,118856.94104222351,0,0,0,0,0,0,0,0,0,0,8671511.37082816,8696996.770842858,8878577.63773976,8751767.110099772,118856.94104222325,4690661.404297735,4690661.404297735,4690661.404297735,4690661.404297735,0
20-34,Male,oil,CED,MJ,354761.66738660604,478108.04980492033,553880.5217484593,461415.44963833253,105791.7567376029,0,0,0,0,0,354761.66738660604,478108.04980492033,553880.5217484593,461415.44963833253,105791.7567376029,38140189.57548619,51318956.147345215,59420354.681598656,49537423.50257132,11305854.2554296,296582.2504496087,399777.35783923045,462985.97459869005,385747.0102496999,88419.75649894148,58179.416936997346,78330.69196568993,90894.54714976938,75668.43938863269,17372.16380304551,4878979.792245219,4954752.264188758,5078098.646607071,4971444.864355345,105791.75673760225,5432860.313993678,5432860.313993678,5432860.313993678,5432860.313993678,0,4078363.3173284554,4141571.9340879153,4244767.041477537,4155602.281677446,88419.75649894157,4541349.291927146,4541349.291927146,4541349.291927146,4541349.291927146,0,800616.474916763,813180.3301008425,833331.605129535,815842.5826778997,17372.163803045492,891511.0220665324,891511.0220665324,891511.0220665324,891511.0220665323,0,296582.2504496087,399777.35783923045,462985.97459869005,385747.0102496999,88419.75649894148,58179.416936997346,78330.69196568993,90894.54714976938,75668.43938863269,17372.16380304551,0,0,0,0,0,0,0,0,0,0,800616.474916763,813180.3301008425,833331.605129535,815842.5826778997,17372.163803045492,891511.0220665324,891511.0220665324,891511.0220665324,891511.0220665323,0
20-34,Male,oil,FL,mrh-eq,18289.398831146405,24708.261436865352,28452.480227545973,23769.789922816813,5410.382873609267,0,0,0,0,0,18289.398831146405,24708.261436865352,28452.480227545973,23769.789922816813,5410.382873609267,38140189.57548619,51318956.147345215,59420354.681598656,49537423.50257132,11305854.2554296,15290.236204151983,20660.2010023035,23783.629577329008,19871.942678399635,4522.030999018571,2999.1626269944254,4048.06043456185,4668.850650216963,3897.847244417179,888.359646737279,250854.8902245783,254599.1090152589,261017.97162097786,255537.58052930745,5410.382873609269,279307.3704521243,279307.3704521243,279307.3704521243,279307.3704521243,0,209694.85321528153,212818.28179030702,218188.24658845857,213606.54011421092,4522.030999018579,233478.48279261054,233478.48279261054,233478.48279261054,233478.48279261054,0,41160.03700929676,41780.82722495187,42829.72503251929,41931.04041509654,888.3596467372774,45828.887659513726,45828.887659513726,45828.887659513726,45828.88765951372,0,15290.236204151983,20660.2010023035,23783.629577329008,19871.942678399635,4522.030999018571,2999.1626269944254,4048.06043456185,4668.850650216963,3897.847244417179,888.359646737279,0,0,0,0,0,0,0,0,0,0,41160.03700929676,41780.82722495187,42829.72503251929,41931.04041509654,888.3596467372774,45828.887659513726,45828.887659513726,45828.887659513726,45828.88765951372,0
20-34,Male,oil,Food_price,USD,60761.123966768006,117116.6778123798,118917.53294658086,97974.67826451639,34809.491902060945,0,0,0,0,0,60761.123966768006,117116.6778123798,118917.53294658086,97974.67826451639,34809.491902060945,38140189.57548619,51318956.147345215,59420354.681598656,49537423.50257132,11305854.2554296,50792.01822513989,97901.29025868078,99406.67825721753,81899.92743938108,29098.282448895083,9969.105741628115,19215.387553699024,19510.854689363336,16074.750825135305,5711.209453165866,898382.9704549611,900183.8255891621,956539.3794347739,919325.8251370256,34809.49190206097,1017300.503401542,1017300.503401542,1017300.503401542,1017300.503401542,0,750984.8605411003,752490.248539637,799599.5205731778,768491.6113589365,29098.282448895072,850391.5387983178,850391.5387983178,850391.5387983178,850391.5387983178,0,147398.10991386086,147693.57704952513,156939.85886159606,150834.2137780889,5711.2094531658595,166908.96460322416,166908.96460322416,166908.96460322416,166908.96460322416,0,50792.01822513989,97901.29025868078,99406.67825721753,81899.92743938108,29098.282448895083,9969.105741628115,19215.387553699024,19510.854689363336,16074.750825135305,5711.209453165866,0,0,0,0,0,0,0,0,0,0,147398.10991386086,147693.57704952513,156939.85886159606,150834.2137780889,5711.2094531658595,166908.96460322416,166908.96460322416,166908.96460322416,166908.96460322416,0
20-34,Male,sat_fat,CED,MJ,-12689677.683255782,-12219524.996268652,-12200653.091166675,-12377869.130263442,291633.01466900733,0,0,0,0,0,-12689677.683255782,-12219524.996268652,-12200653.091166675,-12377869.130263442,291633.01466900733,-249604364.2911996,-240421946.0249676,-239936151.8272263,-243473393.0665433,5733817.542746099,-9699951.051615661,-9340277.94043734,-9326265.357710078,-9461562.336385079,222966.69117973128,-2989726.6316401227,-2879247.0558313145,-2874387.7334565967,-2916306.793878364,68666.78022970451,27233324.680133082,27252196.585235063,27722349.27222219,27410540.71922985,291633.0146690063,15032671.588966409,15032671.588966409,15032671.588966409,15032671.588966409,0,20815098.902223613,20829111.484950878,21188784.596129198,20950395.880898613,222966.69117973134,11488833.544513538,11488833.544513538,11488833.544513538,11488833.544513538,0,6418225.777909465,6423085.100284183,6533564.676092991,6460144.838331233,68666.78022970425,3543838.044452869,3543838.044452869,3543838.044452869,3543838.044452869,0,-9699951.051615661,-9340277.94043734,-9326265.357710078,-9461562.336385079,222966.69117973128,-2989726.6316401227,-2879247.0558313145,-2874387.7334565967,-2916306.793878364,68666.78022970451,0,0,0,0,0,0,0,0,0,0,6418225.777909465,6423085.100284183,6533564.676092991,6460144.838331233,68666.78022970425,3543838.044452869,3543838.044452869,3543838.044452869,3543838.044452869,0
20-34,Male,sat_fat,FL,mrh-eq,-345791.4194809715,-332990.26052996994,-332486.4910011341,-337305.13401143166,7937.249001629335,0,0,0,0,0,-345791.4194809715,-332990.26052996994,-332486.4910011341,-337305.13401143166,7937.249001629335,-249604364.2911996,-240421946.0249676,-239936151.8272263,-243473393.0665433,5733817.542746099,-264320.6378622977,-254527.59528614732,-254153.749678231,-257832.57667851014,6068.386189765608,-81470.78161867383,-78462.66524382264,-78332.7413229031,-79472.55733292147,1868.8752226736576,742211.9701428175,742715.7396716534,755516.8986226548,747030.6131531149,7937.249001629234,409725.4791416833,409725.4791416833,409725.4791416833,409725.4791416833,0,567287.9288387671,567661.7744466832,577454.8170228336,570966.7558390461,6068.386189765649,313134.1791605359,313134.1791605359,313134.1791605359,313134.1791605359,0,174924.04130405048,175053.96522497004,178062.08159982125,176063.85731406885,1868.8752226736788,96591.29998114743,96591.29998114743,96591.29998114743,96591.29998114744,0,-264320.6378622977,-254527.59528614732,-254153.749678231,-257832.57667851014,6068.386189765608,-81470.78161867383,-78462.66524382264,-78332.7413229031,-79472.55733292147,1868.8752226736576,0,0,0,0,0,0,0,0,0,0,174924.04130405048,175053.96522497004,178062.08159982125,176063.85731406885,1868.8752226736788,96591.29998114743,96591.29998114743,96591.29998114743,96591.29998114744,0
20-34,Male,sat_fat,Food_price,USD,-610158.7325424639,-588387.5816796176,-586426.3668153019,-595338.4364159441,13865.563183981165,0,0,0,0,0,-610158.7325424639,-588387.5816796176,-586426.3668153019,-595338.4364159441,13865.563183981165,-249604364.2911996,-240421946.0249676,-239936151.8272263,-243473393.0665433,5733817.542746099,-466309.20493735734,-449657.4605806415,-448180.9309977953,-454982.09734340274,10597.087055616299,-143849.5276051065,-138730.1210989761,-138245.43581750657,-140356.33907254133,3268.5040405581162,1314392.534825738,1316353.7496900535,1338124.9005528996,1323304.60442638,13865.56318398106,727966.1680104358,727966.1680104358,727966.1680104358,727966.1680104356,0,1004420.6259664146,1005897.1555492607,1022548.8999059766,1011221.792312022,10597.087055616328,556239.6949686193,556239.6949686193,556239.6949686193,556239.6949686193,0,309971.90885932295,310456.5941407925,315576.0006469229,312082.8121143577,3268.5040405581,171726.47304181647,171726.47304181647,171726.47304181647,171726.47304181647,0,-466309.20493735734,-449657.4605806415,-448180.9309977953,-454982.09734340274,10597.087055616299,-143849.5276051065,-138730.1210989761,-138245.43581750657,-140356.33907254133,3268.5040405581162,0,0,0,0,0,0,0,0,0,0,309971.90885932295,310456.5941407925,315576.0006469229,312082.8121143577,3268.5040405581,171726.47304181647,171726.47304181647,171726.47304181647,171726.47304181647,0
35-44,Female,added_sugar,CED,MJ,-2629838.46843557,-2435071.085560532,-2415427.3649222758,-2496517.9845909816,124765.5829663953,0,0,0,0,0,-2629838.46843557,-2435071.085560532,-2415427.3649222758,-2496517.9845909816,124765.5829663953,-104608798.53649569,-96819619.7407744,-96059499.75821649,-99285956.16644575,4980842.306586417,-1743008.542674795,-1613843.2607871562,-1600824.6856210325,-1654596.491215758,82738.6752075333,-886829.9257607751,-821227.8247733756,-814602.6793012432,-841921.4933752237,42026.90809679137,4591918.032163542,4611561.752801798,4806329.135676836,4673008.651832248,124765.58296639519,2176490.667241266,2176490.667241266,2176490.667241266,2176490.667241266,0,3043684.445600348,3056703.020766472,3185868.3026541113,3097456.2511950736,82738.67520753357,1442859.759979316,1442859.759979316,1442859.759979316,1442859.759979316,0,1548233.586563193,1554858.7320353254,1620460.8330227248,1575552.4006371733,42026.90809679133,733630.9072619498,733630.9072619498,733630.9072619498,733630.9072619498,0,-1743008.542674795,-1613843.2607871562,-1600824.6856210325,-1654596.491215758,82738.6752075333,-886829.9257607751,-821227.8247733756,-814602.6793012432,-841921.4933752237,42026.90809679137,0,0,0,0,0,0,0,0,0,0,1548233.586563193,1554858.7320353254,1620460.8330227248,1575552.4006371733,42026.90809679133,733630.9072619498,733630.9072619498,733630.9072619498,733630.9072619498,0
35-44,Female,added_sugar,FL,mrh-eq,-122851.92949285463,-113587.25583724723,-112727.66297078562,-116536.40699133347,5909.034203416795,0,0,0,0,0,-122851.92949285463,-113587.25583724723,-112727.66297078562,-116536.40699133347,5909.034203416795,-104608798.53649569,-96819619.7407744,-96059499.75821649,-99285956.16644575,4980842.306586417,-81432.65336864626,-75288.04747619006,-74718.0533923844,-77244.05161957622,3919.0075361501836,-41419.27612420839,-38299.208361057186,-38009.60957840123,-39292.35537175727,1990.0266684909557,215497.4888161924,216357.081682654,225621.75533826143,219306.23283674024,5909.034203416803,102769.82584540678,102769.82584540678,102769.82584540678,102769.82584540678,0,142853.53242133165,143423.52650513733,149568.13239759352,145379.53064852348,3919.0075361501927,68135.47902894727,68135.47902894727,68135.47902894727,68135.47902894727,0,72643.95639486075,72933.55517751671,76053.6229406679,73926.70218821679,1990.0266684909473,34634.346816459525,34634.346816459525,34634.346816459525,34634.346816459525,0,-81432.65336864626,-75288.04747619006,-74718.0533923844,-77244.05161957622,3919.0075361501836,-41419.27612420839,-38299.208361057186,-38009.60957840123,-39292.35537175727,1990.0266684909557,0,0,0,0,0,0,0,0,0,0,72643.95639486075,72933.55517751671,76053.6229406679,73926.70218821679,1990.0266684909473,34634.346816459525,34634.346816459525,34634.346816459525,34634.346816459525,0
35-44,Female,added_sugar,Food_price,USD,-7046845.000594481,-6494558.323180707,-6469084.51452572,-6679404.943797826,343647.4465811506,0,0,0,0,0,-7046845.000594481,-6494558.323180707,-6469084.51452572,-6679404.943797826,343647.4465811506,-104608798.53649569,-96819619.7407744,-96059499.75821649,-99285956.16644575,4980842.306586417,-4670698.013546372,-4304414.8650179375,-4287537.3103932,-4427013.319019235,227905.6037224559,-2376146.9870481105,-2190143.4581627687,-2181547.20413252,-2252391.6247785906,115741.84335503765,12382296.688642327,12407770.497297315,12960057.174711091,12592617.117914433,343647.4465811517,5913212.174116609,5913212.174116609,5913212.174116609,5913212.174116609,0,8207644.542820226,8224522.097444965,8590805.245973399,8347120.551446262,227905.6037224562,3920107.232427027,3920107.232427027,3920107.232427027,3920107.232427027,0,4174652.1458221027,4183248.3998523513,4369251.9287376935,4245496.566468173,115741.84335503791,1993104.9416895825,1993104.9416895825,1993104.9416895825,1993104.9416895825,0,-4670698.013546372,-4304414.8650179375,-4287537.3103932,-4427013.319019235,227905.6037224559,-2376146.9870481105,-2190143.4581627687,-2181547.20413252,-2252391.6247785906,115741.84335503765,0,0,0,0,0,0,0,0,0,0,4174652.1458221027,4183248.3998523513,4369251.9287376935,4245496.566468173,115741.84335503791,1993104.9416895825,1993104.9416895825,1993104.9416895825,1993104.9416895825,0
35-44,Female,oil,CED,MJ,-483880.572133401,-372682.5411350511,-277217.2719511518,-378202.80843836715,108875.16834722983,0,0,0,0,0,-483880.572133401,-372682.5411350511,-277217.2719511518,-378202.80843836715,108875.16834722983,-52297190.97369475,-40229817.71381941,-29929739.056095906,-40849921.08299549,11784585.633252805,-403097.6839746461,-310544.8747167848,-230935.36975731218,-315086.3849969212,90697.0627767061,-80782.88815875501,-62137.666418266446,-46281.90219383956,-63116.423441445986,18178.186401264873,2876053.922676632,2971519.191860531,3082717.2228588816,2977039.459163847,108875.16834723008,2598836.65072548,2598836.65072548,2598836.65072548,2598836.65072548,0,2397954.9434826034,2477564.448442076,2570117.2576999376,2482105.958722212,90697.06277670607,2167019.573725291,2167019.573725291,2167019.573725291,2167019.573725291,0,478098.97919402877,493954.7434184557,512599.9651589442,494933.5004416352,18178.18640126487,431817.0770001892,431817.0770001892,431817.0770001892,431817.0770001893,0,-403097.6839746461,-310544.8747167848,-230935.36975731218,-315086.3849969212,90697.0627767061,-80782.88815875501,-62137.666418266446,-46281.90219383956,-63116.423441445986,18178.186401264873,0,0,0,0,0,0,0,0,0,0,478098.97919402877,493954.7434184557,512599.9651589442,494933.5004416352,18178.18640126487,431817.0770001892,431817.0770001892,431817.0770001892,431817.0770001893,0
35-44,Female,oil,FL,mrh-eq,-23392.13512776904,-18131.091879087417,-13400.00483496388,-18317.041424546394,5261.480934103863,0,0,0,0,0,-23392.13512776904,-18131.091879087417,-13400.00483496388,-18317.041424546394,5261.480934103863,-52297190.97369475,-40229817.71381941,-29929739.056095906,-40849921.08299549,11784585.633252805,-19487.366267583653,-15108.474273477072,-11163.009252441834,-15260.553913151227,4383.219682136174,-3904.768860185393,-3022.6176056103477,-2236.995582522048,-3056.487511395171,878.2653625494049,143107.4923873205,147838.5794314441,153099.62268012567,148024.52897690306,5261.480934103857,129707.48755235666,129707.48755235666,129707.48755235666,129707.48755235666,0,119322.15817195916,123267.62319299439,127646.51518710096,123419.70283266855,4383.219682136163,108159.14891951732,108159.14891951732,108159.14891951732,108159.14891951733,0,23785.334215361385,24570.956238449682,25453.107493024727,24604.826144234507,878.2653625494047,21548.33863283933,21548.33863283933,21548.33863283933,21548.33863283933,0,-19487.366267583653,-15108.474273477072,-11163.009252441834,-15260.553913151227,4383.219682136174,-3904.768860185393,-3022.6176056103477,-2236.995582522048,-3056.487511395171,878.2653625494049,0,0,0,0,0,0,0,0,0,0,23785.334215361385,24570.956238449682,25453.107493024727,24604.826144234507,878.2653625494047,21548.33863283933,21548.33863283933,21548.33863283933,21548.33863283933,0
35-44,Female,oil,Food_price,USD,-153985.8871065097,-95957.62908853097,-68561.73330839809,-106705.82636496813,45913.5240122609,0,0,0,0,0,-153985.8871065097,-95957.62908853097,-68561.73330839809,-106705.82636496813,45913.5240122609,-52297190.97369475,-40229817.71381941,-29929739.056095906,-40849921.08299549,11784585.633252805,-128251.02079767347,-79899.16245199413,-57059.973093397086,-88850.97613167211,38262.58125792251,-25734.866308836255,-16058.466636536836,-11501.760215001013,-17854.850233295994,7650.944493062343,807106.868998927,834502.7647790598,892531.0227970383,845250.9620554969,45913.5240122608,738545.1356905287,738545.1356905287,738545.1356905287,738545.1356905286,0,672696.89276342,695536.082122017,743887.9404676964,704487.8958016951,38262.58125792252,615636.9196700228,615636.9196700228,615636.9196700228,615636.9196700228,0,134409.97623550685,138966.68265704266,148643.08232934208,140763.0662538018,7650.94449306233,122908.21602050583,122908.21602050583,122908.21602050583,122908.21602050583,0,-128251.02079767347,-79899.16245199413,-57059.973093397086,-88850.97613167211,38262.58125792251,-25734.866308836255,-16058.466636536836,-11501.760215001013,-17854.850233295994,7650.944493062343,0,0,0,0,0,0,0,0,0,0,134409.97623550685,138966.68265704266,148643.08232934208,140763.0662538018,7650.94449306233,122908.21602050583,122908.21602050583,122908.21602050583,122908.21602050583,0
35-44,Female,sat_fat,CED,MJ,-6448320.34063698,-6031617.643172414,-5801995.47819609,-6097259.935273551,344888.35682906135,0,0,0,0,0,-6448320.34063698,-6031617.643172414,-5801995.47819609,-6097259.935273551,344888.35682906135,-125167452.75292063,-117112939.65699385,-112788031.03548826,-118421572.80591357,6613315.115379195,-5012256.417389456,-4687414.820835247,-4508323.9113114895,-4738555.412775756,268900.01554088126,-1436063.9232475234,-1344202.8223371666,-1293671.566884601,-1358704.5224977953,75988.35113703004,12832804.480322368,13062426.645298691,13479129.342763256,13128068.937399829,344888.35682906135,7030809.002126278,7030809.002126278,7030809.002126278,7030809.002126279,0,9968997.538100615,10148088.447624372,10472930.044178583,10199229.039564883,268900.0155408818,5460673.626789125,5460673.626789125,5460673.626789125,5460673.626789125,0,2863806.9422217533,2914338.1976743196,3006199.298584676,2928839.897834948,75988.3511370301,1570135.3753371527,1570135.3753371527,1570135.3753371527,1570135.3753371527,0,-5012256.417389456,-4687414.820835247,-4508323.9113114895,-4738555.412775756,268900.01554088126,-1436063.9232475234,-1344202.8223371666,-1293671.566884601,-1358704.5224977953,75988.35113703004,0,0,0,0,0,0,0,0,0,0,2863806.9422217533,2914338.1976743196,3006199.298584676,2928839.897834948,75988.3511370301,1570135.3753371527,1570135.3753371527,1570135.3753371527,1570135.3753371527,0
35-44,Female,sat_fat,FL,mrh-eq,-171405.2477761773,-160424.07044376672,-154297.58468820597,-162127.47099704735,9124.077708236671,0,0,0,0,0,-171405.2477761773,-160424.07044376672,-154297.58468820597,-162127.47099704735,9124.077708236671,-125167452.75292063,-117112939.65699385,-112788031.03548826,-118421572.80591357,6613315.115379195,-133231.35593487127,-124670.85093639976,-119892.66997920649,-125997.98217895353,7113.819437046277,-38173.89184130601,-35753.21950736693,-34404.91470899949,-36129.48881809382,2010.2585015642603,341354.95372575655,347481.4394813173,358462.61681372795,349184.840034598,9124.07770823669,187057.3690375506,187057.3690375506,187057.3690375506,187057.3690375506,0,265174.4714044271,269952.65236162033,278513.15736009186,271279.78360417415,7113.819437046307,145281.80142522056,145281.80142522056,145281.80142522056,145281.80142522056,0,76180.48232132955,77528.78711969698,79949.45945363607,77905.05643042387,2010.2585015642603,41775.56761233005,41775.56761233005,41775.56761233005,41775.56761233005,0,-133231.35593487127,-124670.85093639976,-119892.66997920649,-125997.98217895353,7113.819437046277,-38173.89184130601,-35753.21950736693,-34404.91470899949,-36129.48881809382,2010.2585015642603,0,0,0,0,0,0,0,0,0,0,76180.48232132955,77528.78711969698,79949.45945363607,77905.05643042387,2010.2585015642603,41775.56761233005,41775.56761233005,41775.56761233005,41775.56761233005,0
35-44,Female,sat_fat,Food_price,USD,-329244.65695611964,-308610.69744722795,-297471.31863641465,-311942.1292711151,16969.86124925016,0,0,0,0,0,-329244.65695611964,-308610.69744722795,-297471.31863641465,-311942.1292711151,16969.86124925016,-125167452.75292063,-117112939.65699385,-112788031.03548826,-118421572.80591357,6613315.115379195,-255900.48832025807,-239815.16469383528,-231124.89564074698,-242409.92068447894,13231.99070527696,-73344.16863586166,-68795.53275339269,-66346.4229956677,-69532.20858663619,3737.8716407691677,658348.920745099,669488.2995559123,690122.259064804,672819.7313797994,16969.861249250218,360877.60210868437,360877.60210868437,360877.60210868437,360877.60210868437,0,511390.38298864214,520080.6520417305,536165.9756681533,522675.40803237417,13231.990705276987,280265.4873478952,280265.4873478952,280265.4873478952,280265.4873478952,0,146958.53775645685,149407.64751418182,153956.2833966508,150144.32334742532,3737.8716407691613,80612.11476078913,80612.11476078913,80612.11476078913,80612.11476078913,0,-255900.48832025807,-239815.16469383528,-231124.89564074698,-242409.92068447894,13231.99070527696,-73344.16863586166,-68795.53275339269,-66346.4229956677,-69532.20858663619,3737.8716407691677,0,0,0,0,0,0,0,0,0,0,146958.53775645685,149407.64751418182,153956.2833966508,150144.32334742532,3737.8716407691613,80612.11476078913,80612.11476078913,80612.11476078913,80612.11476078913,0
35-44,Male,added_sugar,CED,MJ,-2725421.6638945397,-2658583.464293521,-2640292.430418491,-2675617.55753071,47170.920112060565,0,0,0,0,0,-2725421.6638945397,-2658583.464293521,-2640292.430418491,-2675617.55753071,47170.920112060565,-106321701.6498835,-103750880.718867,-103070901.33551624,-104414333.89348656,1804845.9906224813,-1804411.3527938775,-1760131.6740282213,-1748077.6256553668,-1771438.9127625376,31224.557796995556,-921010.3111006615,-898451.7902652996,-892214.8047631241,-904178.644768172,15946.401659475101,5115256.014099164,5133547.047974193,5200385.247575212,5150581.141211383,47170.92011206064,2474963.5836806726,2474963.5836806726,2474963.5836806726,2474963.5836806726,0,3387070.6944923047,3399124.742865159,3443404.421630815,3410431.9815994757,31224.55779699542,1638993.0688369381,1638993.0688369381,1638993.0688369381,1638993.068836938,0,1728185.3196068585,1734422.305109034,1756980.825944396,1740149.1596119066,15946.401659475232,835970.5148437344,835970.5148437344,835970.5148437344,835970.5148437344,0,-1804411.3527938775,-1760131.6740282213,-1748077.6256553668,-1771438.9127625376,31224.557796995556,-921010.3111006615,-898451.7902652996,-892214.8047631241,-904178.644768172,15946.401659475101,0,0,0,0,0,0,0,0,0,0,1728185.3196068585,1734422.305109034,1756980.825944396,1740149.1596119066,15946.401659475232,835970.5148437344,835970.5148437344,835970.5148437344,835970.5148437344,0
