age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,Male,HIS,oil,FL,mrh-eq,5772.867525718916,6526.389029270382,7496.0550812037445,6602.229221685083,909.315924016635,0,0,0,0,0,5772.867525718916,6526.389029270382,7496.0550812037445,6602.229221685083,909.315924016635,11952106.678507075,13512192.607185055,15519782.77681935,13669211.639099551,1882641.6646307139,4829.118784696596,5459.454546129135,6270.5995317731395,5522.89637918579,760.6609003808096,943.7487410223204,1066.934483141246,1225.4555494306057,1079.332842499293,148.65502363582527,50240.19831973721,51209.86437167058,51963.38587522205,51134.02417925588,909.3159240166359,57736.25340094096,57736.25340094096,57736.25340094096,57736.25340094095,0,42026.92758353428,42838.072569178286,43468.40833061083,42774.63073612163,760.6609003808111,48297.52711530742,48297.52711530742,48297.52711530742,48297.52711530742,0,8213.270736202932,8371.791802492295,8494.97754461122,8359.393443134248,148.65502363582584,9438.72628563354,9438.72628563354,9438.72628563354,9438.72628563354,0,4829.118784696596,5459.454546129135,6270.5995317731395,5522.89637918579,760.6609003808096,943.7487410223204,1066.934483141246,1225.4555494306057,1079.332842499293,148.65502363582527,0,0,0,0,0,0,0,0,0,0,8213.270736202932,8371.791802492295,8494.97754461122,8359.393443134248,148.65502363582584,9438.72628563354,9438.72628563354,9438.72628563354,9438.72628563354,0
20-34,Male,HIS,oil,Food_price,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11952106.678507075,13512192.607185055,15519782.77681935,13669211.639099551,1882641.6646307139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-34,Male,HIS,sat_fat,CED,MJ,-2395982.5077062123,-2379437.786454468,-2373040.2281594956,-2382998.194509476,12462.351386268117,0,0,0,0,0,-2395982.5077062123,-2379437.786454468,-2373040.2281594956,-2382998.194509476,12462.351386268117,-46543608.83801618,-46222216.243621826,-46097939.271714956,-46291379.619933225,242089.75076352493,-1827327.9332574424,-1814709.8815003734,-1809830.6985599948,-1817425.274067633,9504.578071397846,-568654.5744487694,-564727.9049540948,-563209.5295995013,-565572.9204418425,2957.773314870158,5575843.005001423,5582240.563296395,5598785.284548139,5585800.971351403,12462.35138626786,3202802.776841927,3202802.776841927,3202802.776841927,3202802.776841927,0,4252490.8432038305,4257370.026144208,4269988.077901279,4260085.418711469,9504.578071397753,2442660.1446438357,2442660.1446438357,2442660.1446438357,2442660.1446438357,0,1323352.1617975929,1324870.5371521863,1328797.2066468608,1325715.552639934,2957.7733148700454,760142.6321980915,760142.6321980915,760142.6321980915,760142.6321980915,0,-1827327.9332574424,-1814709.8815003734,-1809830.6985599948,-1817425.274067633,9504.578071397846,-568654.5744487694,-564727.9049540948,-563209.5295995013,-565572.9204418425,2957.773314870158,0,0,0,0,0,0,0,0,0,0,1323352.1617975929,1324870.5371521863,1328797.2066468608,1325715.552639934,2957.7733148700454,760142.6321980915,760142.6321980915,760142.6321980915,760142.6321980915,0
20-34,Male,HIS,sat_fat,FL,mrh-eq,-66055.80670952467,-65599.67862613795,-65423.30176496039,-65697.8369497201,343.5795844376078,0,0,0,0,0,-66055.80670952467,-65599.67862613795,-65423.30176496039,-65697.8369497201,343.5795844376078,-46543608.83801618,-46222216.243621826,-46097939.271714956,-46291379.619933225,242089.75076352493,-50378.339727415645,-50030.467576748866,-49895.95141723041,-50105.32932802898,262.0355407105562,-15677.46698210902,-15569.21104938908,-15527.350347729971,-15592.507621691126,81.54404372705112,153722.6614119301,153899.03827310767,154355.16635649442,153997.19659668984,343.5795844376219,88299.35964696972,88299.35964696972,88299.35964696972,88299.35964696972,0,117238.63269837324,117373.14885789169,117721.02100855848,117448.01060917182,262.0355407105613,67342.68128114284,67342.68128114284,67342.68128114284,67342.68128114284,0,36484.02871355686,36525.88941521597,36634.145347935904,36549.185987518016,81.54404372704761,20956.67836582689,20956.67836582689,20956.67836582689,20956.67836582689,0,-50378.339727415645,-50030.467576748866,-49895.95141723041,-50105.32932802898,262.0355407105562,-15677.46698210902,-15569.21104938908,-15527.350347729971,-15592.507621691126,81.54404372705112,0,0,0,0,0,0,0,0,0,0,36484.02871355686,36525.88941521597,36634.145347935904,36549.185987518016,81.54404372704761,20956.67836582689,20956.67836582689,20956.67836582689,20956.67836582689,0
20-34,Male,HIS,sat_fat,Food_price,USD,-121185.87359319575,-120349.06176681562,-120025.48106939984,-120529.14286469785,630.3305366014935,0,0,0,0,0,-121185.87359319575,-120349.06176681562,-120025.48106939984,-120529.14286469785,630.3305366014935,-46543608.83801618,-46222216.243621826,-46097939.271714956,-46291379.619933225,242089.75076352493,-92424.01863152716,-91785.81296003061,-91539.02983655246,-91923.15420494934,480.7299690262616,-28761.854961668596,-28563.248806785003,-28486.45123284739,-28605.988659748502,149.60056757523142,282019.34004372166,282342.92074113747,283179.7325675176,282523.0018390197,630.3305366014955,161993.85897432183,161993.85897432183,161993.85897432183,161993.85897432183,0,215085.80138762493,215332.58451110308,215970.79018259962,215469.92575602178,480.72996902626755,123546.77155107247,123546.77155107247,123546.77155107247,123546.77155107247,0,66933.53865609676,67010.33623003437,67208.94238491797,67053.07608299788,149.60056757523398,38447.08742324937,38447.08742324937,38447.08742324937,38447.08742324937,0,-92424.01863152716,-91785.81296003061,-91539.02983655246,-91923.15420494934,480.7299690262616,-28761.854961668596,-28563.248806785003,-28486.45123284739,-28605.988659748502,149.60056757523142,0,0,0,0,0,0,0,0,0,0,66933.53865609676,67010.33623003437,67208.94238491797,67053.07608299788,149.60056757523398,38447.08742324937,38447.08742324937,38447.08742324937,38447.08742324937,0
20-34,Male,NHB,added_sugar,CED,MJ,-927757.8862442463,-821955.4248839086,-795086.9115417447,-849651.5469955485,73831.51362389573,0,0,0,0,0,-927757.8862442463,-821955.4248839086,-795086.9115417447,-849651.5469955485,73831.51362389573,-35219793.03443437,-31203291.696213655,-30183302.005924113,-32254699.291978974,2802811.6686556013,-614000.0590155098,-543978.8622330001,-526196.9936848037,-562308.451087145,48862.482760229446,-313757.8272287367,-277976.56265090854,-268889.917856941,-287343.09590840345,24969.030863666278,1455205.3997081034,1482073.9130502674,1587876.3744106048,1509770.0351619069,73831.5136238956,660118.4881663586,660118.4881663586,660118.4881663586,660118.4881663586,0,963070.4460163836,980852.31456458,1050873.5113470897,999181.903418725,48862.482760229446,436873.45233158,436873.45233158,436873.45233158,436873.45233158,0,492134.95369171957,501221.5984856871,537002.8630635153,510588.131743182,24969.030863666278,223245.0358347786,223245.0358347786,223245.0358347786,223245.0358347786,0,-614000.0590155098,-543978.8622330001,-526196.9936848037,-562308.451087145,48862.482760229446,-313757.8272287367,-277976.56265090854,-268889.917856941,-287343.09590840345,24969.030863666278,0,0,0,0,0,0,0,0,0,0,492134.95369171957,501221.5984856871,537002.8630635153,510588.131743182,24969.030863666278,223245.0358347786,223245.0358347786,223245.0358347786,223245.0358347786,0
20-34,Male,NHB,added_sugar,FL,mrh-eq,-36176.89091014512,-32051.24114805826,-31003.533237935102,-33131.220745238505,2878.978075751315,0,0,0,0,0,-36176.89091014512,-32051.24114805826,-31003.533237935102,-33131.220745238505,2878.978075751315,-35219793.03443437,-31203291.696213655,-30183302.005924113,-32254699.291978974,2802811.6686556013,-23942.252049991144,-21211.8530580156,-20518.46879452977,-21926.59506801199,1905.3383804385076,-12234.638860153977,-10839.388090042661,-10485.064443405334,-11204.625677226517,973.6396953128082,56744.12233800688,57791.830248130034,61917.4800102169,58871.80984531029,2878.978075751319,25740.589100071775,25740.589100071775,25740.589100071775,25740.58910007177,0,37553.86505563708,38247.24931912291,40977.648311098455,38961.9913291193,1905.3383804385076,17035.396261107308,17035.396261107308,17035.396261107308,17035.396261107308,0,19190.257282369803,19544.58092900713,20939.831699118444,19909.818516190982,973.6396953128071,8705.192838964467,8705.192838964467,8705.192838964467,8705.192838964467,0,-23942.252049991144,-21211.8530580156,-20518.46879452977,-21926.59506801199,1905.3383804385076,-12234.638860153977,-10839.388090042661,-10485.064443405334,-11204.625677226517,973.6396953128082,0,0,0,0,0,0,0,0,0,0,19190.257282369803,19544.58092900713,20939.831699118444,19909.818516190982,973.6396953128071,8705.192838964467,8705.192838964467,8705.192838964467,8705.192838964467,0
20-34,Male,NHB,added_sugar,Food_price,USD,-2363920.0710418504,-2094336.2004182085,-2025875.4318164792,-2164905.7098995815,188122.13781061713,0,0,0,0,0,-2363920.0710418504,-2094336.2004182085,-2025875.4318164792,-2164905.7098995815,188122.13781061713,-35219793.03443437,-31203291.696213655,-30183302.005924113,-32254699.291978974,2802811.6686556013,-1564467.5024034542,-1386054.023060667,-1340745.9566082493,-1432757.6767064107,124501.2361850555,-799452.5686383964,-708282.1773575414,-685129.47520823,-732148.0331931707,63620.901625561644,3707852.3425807175,3776313.1111824466,4045896.9818060882,3846882.6206638194,188122.1378106169,1681976.9107642383,1681976.9107642383,1681976.9107642383,1681976.9107642386,0,2453896.20602589,2499204.2724783085,2677617.7518210956,2545907.9261240517,124501.23618505559,1113150.2494176417,1113150.2494176417,1113150.2494176417,1113150.2494176417,0,1253956.1365548265,1277108.838704138,1368279.2299849929,1300974.6945397675,63620.90162556162,568826.6613465965,568826.6613465965,568826.6613465965,568826.6613465965,0,-1564467.5024034542,-1386054.023060667,-1340745.9566082493,-1432757.6767064107,124501.2361850555,-799452.5686383964,-708282.1773575414,-685129.47520823,-732148.0331931707,63620.901625561644,0,0,0,0,0,0,0,0,0,0,1253956.1365548265,1277108.838704138,1368279.2299849929,1300974.6945397675,63620.90162556162,568826.6613465965,568826.6613465965,568826.6613465965,568826.6613465965,0
20-34,Male,NHB,oil,CED,MJ,-10909.964327290289,38244.07461964999,67190.50664997492,31153.686227855127,41561.61983818942,0,0,0,0,0,-10909.964327290289,38244.07461964999,67190.50664997492,31153.686227855127,41561.61983818942,-1166268.0739848556,4088266.644137628,7182621.356947712,3330308.7475367854,4442910.065171125,-9100.579418952288,31901.409384984545,56047.16235764407,25986.940672255663,34668.74966507712,-1809.3849083379991,6342.665234665447,11143.344292330858,5166.745555599468,6892.870173112303,709407.5852319502,738354.0172622751,787508.0562092154,745444.40565407,41561.61983818943,776598.0918819251,776598.0918819251,776598.0918819251,776598.0918819251,0,591754.4618969487,615900.2148696084,656902.2036735452,621814.6835823372,34668.749665077135,647801.6242545929,647801.6242545929,647801.6242545929,647801.6242545929,0,117653.12333500125,122453.80239266666,130605.85253567011,123629.72207173264,6892.870173112312,128796.46762733212,128796.46762733212,128796.46762733212,128796.46762733212,0,-9100.579418952288,31901.409384984545,56047.16235764407,25986.940672255663,34668.74966507712,-1809.3849083379991,6342.665234665447,11143.344292330858,5166.745555599468,6892.870173112303,0,0,0,0,0,0,0,0,0,0,117653.12333500125,122453.80239266666,130605.85253567011,123629.72207173264,6892.870173112312,128796.46762733212,128796.46762733212,128796.46762733212,128796.46762733212,0
20-34,Male,NHB,oil,FL,mrh-eq,-538.8158501810033,1888.779189591584,3318.3710669098423,1538.6026413619948,2052.62445010906,0,0,0,0,0,-538.8158501810033,1888.779189591584,3318.3710669098423,1538.6026413619948,2052.62445010906,-1166268.0739848556,4088266.644137628,7182621.356947712,3330308.7475367854,4442910.065171125,-449.454855181952,1575.5308178914936,2768.0291639841935,1283.4300014070213,1712.2028326687002,-89.3609949990513,313.2483717000905,550.3419029256487,255.17263995497342,340.4216174403597,35035.86626818448,36465.458145502744,38893.05318527533,36815.63469373233,2052.624450109059,38354.23733509432,38354.23733509432,38354.23733509432,38354.23733509432,0,29225.272780025552,30417.771126118252,32442.756799191702,30709.871942602724,1712.202832668701,31993.30194400975,31993.30194400975,31993.30194400975,31993.301944009745,0,5810.593488158927,6047.687019384486,6450.296386083628,6105.762751129604,340.42161744035957,6360.935391084577,6360.935391084577,6360.935391084577,6360.9353910845775,0,-449.454855181952,1575.5308178914936,2768.0291639841935,1283.4300014070213,1712.2028326687002,-89.3609949990513,313.2483717000905,550.3419029256487,255.17263995497342,340.4216174403597,0,0,0,0,0,0,0,0,0,0,5810.593488158927,6047.687019384486,6450.296386083628,6105.762751129604,340.42161744035957,6360.935391084577,6360.935391084577,6360.935391084577,6360.9353910845775,0
20-34,Male,NHB,oil,Food_price,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1166268.0739848556,4088266.644137628,7182621.356947712,3330308.7475367854,4442910.065171125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-34,Male,NHB,sat_fat,CED,MJ,-1463105.4685402103,-1458164.601733259,-1448620.09163755,-1456549.2882986069,7751.162088232489,0,0,0,0,0,-1463105.4685402103,-1458164.601733259,-1448620.09163755,-1456549.2882986069,7751.162088232489,-30383854.542729788,-30281249.10408893,-30083041.242341965,-30247704.394227136,160965.96348652543,-1117305.7948080553,-1113532.6839602843,-1106243.984226847,-1112299.1440004015,5919.203026641316,-345799.673732155,-344631.9177729745,-342376.10741070245,-344250.14429820556,1831.9590615911934,3344067.588616611,3353612.09871232,3358552.9655192713,3351996.7852776684,7751.162088232489,1895447.4969790608,1895447.4969790608,1895447.4969790608,1895447.4969790608,0,2553709.3362920834,2560998.0360255204,2564771.1468732916,2559764.4960656376,5919.20302664152,1447465.3520652363,1447465.3520652363,1447465.3520652363,1447465.3520652363,0,790358.252324527,792614.062686799,793781.8186459795,792232.28921203,1831.959061591213,447982.1449138245,447982.1449138245,447982.1449138245,447982.1449138245,0,-1117305.7948080553,-1113532.6839602843,-1106243.984226847,-1112299.1440004015,5919.203026641316,-345799.673732155,-344631.9177729745,-342376.10741070245,-344250.14429820556,1831.9590615911934,0,0,0,0,0,0,0,0,0,0,790358.252324527,792614.062686799,793781.8186459795,792232.28921203,1831.959061591213,447982.1449138245,447982.1449138245,447982.1449138245,447982.1449138245,0
20-34,Male,NHB,sat_fat,FL,mrh-eq,-39372.219080541916,-39239.260182804246,-38982.417083940265,-39195.79204205817,208.5840415668527,0,0,0,0,0,-39372.219080541916,-39239.260182804246,-38982.417083940265,-39195.79204205817,208.5840415668527,-30383854.542729788,-30281249.10408893,-30083041.242341965,-30247704.394227136,160965.96348652543,-30066.737825150005,-29965.203280916623,-29769.06411741292,-29932.00867766388,159.28595945967703,-9305.48125539191,-9274.056901887621,-9213.352966527347,-9263.783364394292,49.29808210717548,89988.97519706332,90245.81829592733,90378.777193665,90202.35015518125,208.58404156686063,51006.55811312308,51006.55811312308,51006.55811312308,51006.55811312308,0,68720.40711927252,68916.54628277622,69018.0808270096,68883.35167952348,159.28595945967422,38951.3430018596,38951.3430018596,38951.3430018596,38951.3430018596,0,21268.568077790827,21329.2720131511,21360.696366655393,21318.998475657772,49.29808210717529,12055.21511126348,12055.21511126348,12055.21511126348,12055.21511126348,0,-30066.737825150005,-29965.203280916623,-29769.06411741292,-29932.00867766388,159.28595945967703,-9305.48125539191,-9274.056901887621,-9213.352966527347,-9263.783364394292,49.29808210717548,0,0,0,0,0,0,0,0,0,0,21268.568077790827,21329.2720131511,21360.696366655393,21318.998475657772,49.29808210717529,12055.21511126348,12055.21511126348,12055.21511126348,12055.21511126348,0
20-34,Male,NHB,sat_fat,Food_price,USD,-79017.55862956843,-78750.71851380514,-78235.25062560795,-78663.48069891606,418.615006179485,0,0,0,0,0,-79017.55862956843,-78750.71851380514,-78235.25062560795,-78663.48069891606,418.615006179485,-30383854.542729788,-30281249.10408893,-30083041.242341965,-30247704.394227136,160965.96348652543,-60342.04508611997,-60138.27166442191,-59744.63274302904,-60071.65219084478,319.67686694835794,-18675.513543448455,-18612.446849383236,-18490.61788257891,-18591.828508071267,98.93813923112393,180602.1933664111,181117.6612546083,181384.5013703716,181030.42343971922,418.6150061794771,102366.94274080318,102366.94274080318,102366.94274080318,102366.94274080318,0,137917.5196472108,138311.15856860366,138514.93199030173,138244.53909502653,319.67686694835317,78172.88690418177,78172.88690418177,78172.88690418177,78172.88690418177,0,42684.6737192003,42806.502686004635,42869.56938006985,42785.88434469266,98.93813923112468,24194.055836621395,24194.055836621395,24194.055836621395,24194.055836621395,0,-60342.04508611997,-60138.27166442191,-59744.63274302904,-60071.65219084478,319.67686694835794,-18675.513543448455,-18612.446849383236,-18490.61788257891,-18591.828508071267,98.93813923112393,0,0,0,0,0,0,0,0,0,0,42684.6737192003,42806.502686004635,42869.56938006985,42785.88434469266,98.93813923112468,24194.055836621395,24194.055836621395,24194.055836621395,24194.055836621395,0
20-34,Male,NHW,added_sugar,CED,MJ,-2477596.849361493,-2340209.1841385793,-2259893.189886699,-2360234.331847714,115885.8552907583,0,0,0,0,0,-2477596.849361493,-2340209.1841385793,-2259893.189886699,-2360234.331847714,115885.8552907583,-94093464.72514057,-88875795.25859556,-85825577.39367074,-89636304.5924974,4401079.876959737,-1640447.3657466695,-1549481.3017725826,-1496303.0935294712,-1562740.1985202935,76729.45099523226,-837149.4836148234,-790727.8823659968,-763590.0963572279,-797494.1333274205,39156.40429552622,5260633.817391769,5340949.811643648,5478337.476866562,5360974.959352783,115885.85529075813,3000740.627505069,3000740.627505069,3000740.627505069,3000740.627505069,0,3483130.3931154804,3536308.601358591,3627274.665332678,3549567.498106302,76729.4509952318,1986827.2995860088,1986827.2995860088,1986827.2995860088,1986827.2995860085,0,1777503.4242762877,1804641.2102850568,1851062.8115338832,1811407.4612464805,39156.40429552615,1013913.3279190599,1013913.3279190599,1013913.3279190599,1013913.3279190599,0,-1640447.3657466695,-1549481.3017725826,-1496303.0935294712,-1562740.1985202935,76729.45099523226,-837149.4836148234,-790727.8823659968,-763590.0963572279,-797494.1333274205,39156.40429552622,0,0,0,0,0,0,0,0,0,0,1777503.4242762877,1804641.2102850568,1851062.8115338832,1811407.4612464805,39156.40429552615,1013913.3279190599,1013913.3279190599,1013913.3279190599,1013913.3279190599,0
20-34,Male,NHW,added_sugar,FL,mrh-eq,-101636.65551176091,-96000.70113709138,-92705.95645658912,-96822.17822276411,4753.901247455968,0,0,0,0,0,-101636.65551176091,-96000.70113709138,-92705.95645658912,-96822.17822276411,4753.901247455968,-94093464.72514057,-88875795.25859556,-85825577.39367074,-89636304.5924974,4401079.876959737,-67294.88045665628,-63563.245703497094,-61381.75470211376,-64107.155791839505,3147.6165222032496,-34341.775055104634,-32437.455433594285,-31324.201754475358,-32715.022430924608,1606.2847252527183,215803.1591013521,219097.90378185437,224733.85815652387,219919.3808675271,4753.901247455966,123097.20264476298,123097.20264476298,123097.20264476298,123097.20264476298,0,142885.9275304843,145067.41853186762,148799.05328502678,145611.32862021003,3147.6165222032487,81504.17282837053,81504.17282837053,81504.17282837053,81504.17282837053,0,72917.2315708678,74030.48524998674,75934.8048714971,74308.05224731706,1606.2847252527251,41593.02981639245,41593.02981639245,41593.02981639245,41593.02981639245,0,-67294.88045665628,-63563.245703497094,-61381.75470211376,-64107.155791839505,3147.6165222032496,-34341.775055104634,-32437.455433594285,-31324.201754475358,-32715.022430924608,1606.2847252527183,0,0,0,0,0,0,0,0,0,0,72917.2315708678,74030.48524998674,75934.8048714971,74308.05224731706,1606.2847252527251,41593.02981639245,41593.02981639245,41593.02981639245,41593.02981639245,0
20-34,Male,NHW,added_sugar,Food_price,USD,-6796190.015364238,-6419327.783374075,-6199016.412559509,-6474257.910102355,317881.53623619844,0,0,0,0,0,-6796190.015364238,-6419327.783374075,-6199016.412559509,-6474257.910102355,317881.53623619844,-94093464.72514057,-88875795.25859556,-85825577.39367074,-89636304.5924974,4401079.876959737,-4499841.049883181,-4250315.928039005,-4104445.05805064,-4286685.840970869,210473.27731005353,-2296348.965481057,-2169011.8553350703,-2094571.354508869,-2187572.069131486,107408.2589261451,14430219.764550954,14650531.13536552,15027393.367355684,14705461.2620938,317881.53623619897,8231203.351991446,8231203.351991446,8231203.351991446,8231203.351991446,0,9554426.098823829,9700296.968812194,9949822.09065637,9736666.881744059,210473.27731005382,5449981.04077319,5449981.04077319,5449981.04077319,5449981.04077319,0,4875793.665727126,4950234.166553326,5077571.276699313,4968794.380349743,107408.25892614473,2781222.3112182566,2781222.3112182566,2781222.3112182566,2781222.3112182566,0,-4499841.049883181,-4250315.928039005,-4104445.05805064,-4286685.840970869,210473.27731005353,-2296348.965481057,-2169011.8553350703,-2094571.354508869,-2187572.069131486,107408.2589261451,0,0,0,0,0,0,0,0,0,0,4875793.665727126,4950234.166553326,5077571.276699313,4968794.380349743,107408.25892614473,2781222.3112182566,2781222.3112182566,2781222.3112182566,2781222.3112182566,0
20-34,Male,NHW,oil,CED,MJ,178475.3842258299,344010.1615508192,349299.864752942,287783.8197533222,102246.91441396165,0,0,0,0,0,178475.3842258299,344010.1615508192,349299.864752942,287783.8197533222,102246.91441396165,19066440.72497827,36750442.54674103,37315539.033259235,30743809.09577803,10922989.416394748,149192.84530179482,287568.25506847136,291990.0742170892,240566.99520248585,85471.21582574166,29282.53892403508,56441.90648234783,57309.79053585275,47216.82455083631,16775.698588219988,2638845.9489588393,2644135.652160962,2809670.429485951,2700361.993958459,102246.91441396155,2988145.8137117815,2988145.8137117815,2988145.8137117815,2988145.8137117815,0,2205889.272327488,2210311.0914761056,2348686.5012427825,2257312.351342091,85471.21582574167,2497879.3465445773,2497879.3465445773,2497879.3465445773,2497879.3465445773,0,432956.67663135123,433824.5606848562,460983.928243169,443049.6426163677,16775.698588219984,490266.4671672041,490266.4671672041,490266.4671672041,490266.4671672041,0,149192.84530179482,287568.25506847136,291990.0742170892,240566.99520248585,85471.21582574166,29282.53892403508,56441.90648234783,57309.79053585275,47216.82455083631,16775.698588219988,0,0,0,0,0,0,0,0,0,0,432956.67663135123,433824.5606848562,460983.928243169,443049.6426163677,16775.698588219984,490266.4671672041,490266.4671672041,490266.4671672041,490266.4671672041,0
20-34,Male,NHW,oil,FL,mrh-eq,9151.891547989571,17640.2124224357,17911.458735964436,14757.028365973456,5243.03491986948,0,0,0,0,0,9151.891547989571,17640.2124224357,17911.458735964436,14757.028365973456,5243.03491986948,19066440.72497827,36750442.54674103,37315539.033259235,30743809.09577803,10922989.416394748,7650.33646438512,14745.974602868315,14972.717408149345,12335.835889464046,4382.80775304133,1501.555083604449,2894.237819567383,2938.7413278150875,2421.192476509408,860.2271668281496,135315.19789958652,135586.44421311526,144074.7650875614,138469.6282695775,5243.034919869476,153226.65663555096,153226.65663555096,153226.65663555096,153226.65663555096,0,113113.97072926472,113340.71353454575,120436.35167302894,115750.85224795002,4382.807753041327,128086.68813741406,128086.68813741406,128086.68813741406,128086.68813741406,0,22201.227170321796,22245.730678569504,23638.41341453244,22718.776021627476,860.2271668281506,25139.968498136885,25139.968498136885,25139.968498136885,25139.96849813689,0,7650.33646438512,14745.974602868315,14972.717408149345,12335.835889464046,4382.80775304133,1501.555083604449,2894.237819567383,2938.7413278150875,2421.192476509408,860.2271668281496,0,0,0,0,0,0,0,0,0,0,22201.227170321796,22245.730678569504,23638.41341453244,22718.776021627476,860.2271668281506,25139.968498136885,25139.968498136885,25139.968498136885,25139.96849813689,0
20-34,Male,NHW,oil,Food_price,USD,60761.123966768006,117116.6778123798,118917.53294658086,97974.67826451639,34809.491902060945,0,0,0,0,0,60761.123966768006,117116.6778123798,118917.53294658086,97974.67826451639,34809.491902060945,19066440.72497827,36750442.54674103,37315539.033259235,30743809.09577803,10922989.416394748,50792.01822513989,97901.29025868078,99406.67825721753,81899.92743938108,29098.282448895083,9969.105741628115,19215.387553699024,19510.854689363336,16074.750825135305,5711.209453165866,898382.9704549611,900183.8255891621,956539.3794347739,919325.8251370256,34809.49190206097,1017300.503401542,1017300.503401542,1017300.503401542,1017300.503401542,0,750984.8605411003,752490.248539637,799599.5205731778,768491.6113589365,29098.282448895072,850391.5387983178,850391.5387983178,850391.5387983178,850391.5387983178,0,147398.10991386086,147693.57704952513,156939.85886159606,150834.2137780889,5711.2094531658595,166908.96460322416,166908.96460322416,166908.96460322416,166908.96460322416,0,50792.01822513989,97901.29025868078,99406.67825721753,81899.92743938108,29098.282448895083,9969.105741628115,19215.387553699024,19510.854689363336,16074.750825135305,5711.209453165866,0,0,0,0,0,0,0,0,0,0,147398.10991386086,147693.57704952513,156939.85886159606,150834.2137780889,5711.2094531658595,166908.96460322416,166908.96460322416,166908.96460322416,166908.96460322416,0
