race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
NHB,added_sugar,FL,mrh-eq,-200977.3419835518,-199985.02768832265,-196776.94200715402,-199207.56404413338,2310.9942922136656,0,0,0,0,0,-200977.3419835518,-199985.02768832265,-196776.94200715402,-199207.56404413338,2310.9942922136656,-186967104.47483492,-186950617.1021105,-183317095.8854755,-185681482.42003664,2213252.745014385,-133067.30592471655,-132392.043886752,-130281.95392388417,-131888.5954920491,1529.4368718389396,-67910.03605883525,-67592.9838015706,-66494.98808326981,-67318.96855208423,781.6545541309039,339991.13623250613,343199.22191367473,344191.53620890394,342421.7582694855,2310.994292213672,143214.19422535208,143214.19422535208,143214.19422535208,143214.19422535208,0,225095.13458478122,227205.22454764904,227880.48658561354,226701.77615294614,1529.4368718389119,94813.18066089704,94813.18066089704,94813.18066089704,94813.18066089704,0,114896.00164772487,115993.99736602568,116311.04962329031,115719.98211653931,781.6545541309146,48401.01356445506,48401.01356445506,48401.01356445506,48401.01356445506,0,-133067.30592471655,-132392.043886752,-130281.95392388417,-131888.5954920491,1529.4368718389396,-67910.03605883525,-67592.9838015706,-66494.98808326981,-67318.96855208423,781.6545541309039,0,0,0,0,0,0,0,0,0,0,114896.00164772487,115993.99736602568,116311.04962329031,115719.98211653931,781.6545541309146,48401.01356445506,48401.01356445506,48401.01356445506,48401.01356445506,0
NHB,added_sugar,Food_price,USD,-12124124.33113767,-12067949.996020509,-11866520.453797279,-12016983.256685046,142584.74924043982,0,0,0,0,0,-12124124.33113767,-12067949.996020509,-11866520.453797279,-12016983.256685046,142584.74924043982,-186967104.47483492,-186950617.1021105,-183317095.8854755,-185681482.42003664,2213252.745014385,-8025595.741234052,-7989410.452201143,-7855752.228136908,-7955209.422365591,94170.54423928492,-4098528.5899036163,-4078539.5438193684,-4010768.225660367,-4061773.834319455,48417.9920094393,20522528.595434487,20723958.137657724,20780132.472774882,20672991.39832226,142584.74924044157,8656008.141637215,8656008.141637215,8656008.141637215,8656008.141637215,0,13585760.509482706,13719418.733546939,13755604.022579854,13685217.703711389,94170.54423928654,5730008.2813458,5730008.2813458,5730008.2813458,5730008.2813458,0,6936768.085951782,7004539.404110784,7024528.450195031,6987773.69461087,48417.992009439644,2925999.8602914154,2925999.8602914154,2925999.8602914154,2925999.8602914154,0,-8025595.741234052,-7989410.452201143,-7855752.228136908,-7955209.422365591,94170.54423928492,-4098528.5899036163,-4078539.5438193684,-4010768.225660367,-4061773.834319455,48417.9920094393,0,0,0,0,0,0,0,0,0,0,6936768.085951782,7004539.404110784,7024528.450195031,6987773.69461087,48417.992009439644,2925999.8602914154,2925999.8602914154,2925999.8602914154,2925999.8602914154,0
NHB,oil,CED,MJ,-402851.39645008475,-268758.62695705623,-249159.39031439356,-308931.79637823725,88055.04202539446,0,0,0,0,0,-402851.39645008475,-268758.62695705623,-249159.39031439356,-308931.79637823725,88055.04202539446,-43520453.413414374,-29104823.63439262,-26997590.463804167,-33423559.286474477,9466428.153127687,-336439.46550519706,-224503.0738154928,-208121.8498539175,-258031.20284290647,73512.97241620856,-66411.93094488775,-44255.55314156343,-41037.54046047606,-50900.59353533078,14542.073676776965,4429862.39082573,4449461.627468393,4583554.396961421,4489634.796889574,88055.04202539405,4180703.0005113366,4180703.0005113366,4180703.0005113366,4180703.0005113366,0,3699753.7631260664,3716134.9870876414,3828071.3787773456,3749663.1161150555,73512.97241620831,3491631.9132721485,3491631.9132721485,3491631.9132721485,3491631.9132721485,0,730108.6276996634,733326.640380751,755483.0181840751,739971.6807745182,14542.073676776938,689071.0872391873,689071.0872391873,689071.0872391873,689071.0872391873,0,-336439.46550519706,-224503.0738154928,-208121.8498539175,-258031.20284290647,73512.97241620856,-66411.93094488775,-44255.55314156343,-41037.54046047606,-50900.59353533078,14542.073676776965,0,0,0,0,0,0,0,0,0,0,730108.6276996634,733326.640380751,755483.0181840751,739971.6807745182,14542.073676776938,689071.0872391873,689071.0872391873,689071.0872391873,689071.0872391873,0
NHB,oil,FL,mrh-eq,-20076.185448172644,-13388.188646191129,-12501.611697384704,-15423.774559585896,4358.994001021453,0,0,0,0,0,-20076.185448172644,-13388.188646191129,-12501.611697384704,-15423.774559585896,4358.994001021453,-43520453.413414374,-29104823.63439262,-26997590.463804167,-33423559.286474477,9466428.153127687,-16766.45345572126,-11183.507967764592,-10442.648155248482,-12882.485397743736,3639.0380315828675,-3309.731992451386,-2204.6806784265377,-2058.9635421362254,-2541.2891618421645,719.9560885784355,219911.06191249346,220797.63886129978,227485.63566328134,222833.22477469462,4358.994001021445,207409.45021510872,207409.45021510872,207409.45021510872,207409.45021510872,0,183665.13152138318,184405.9913338993,189988.93682185598,186104.96876387845,3639.0380315828725,173222.48336613466,173222.48336613466,173222.48336613466,173222.48336613466,0,36245.93039111024,36391.64752740054,37496.69884142539,36728.25601081617,719.9560885784351,34186.966848974014,34186.966848974014,34186.966848974014,34186.966848974014,0,-16766.45345572126,-11183.507967764592,-10442.648155248482,-12882.485397743736,3639.0380315828675,-3309.731992451386,-2204.6806784265377,-2058.9635421362254,-2541.2891618421645,719.9560885784355,0,0,0,0,0,0,0,0,0,0,36245.93039111024,36391.64752740054,37496.69884142539,36728.25601081617,719.9560885784351,34186.966848974014,34186.966848974014,34186.966848974014,34186.966848974014,0
NHB,oil,Food_price,USD,-69748.3296251436,-68148.70749028509,-59031.06061151146,-65510.80407136751,6085.723885891408,0,0,0,0,0,-69748.3296251436,-68148.70749028509,-59031.06061151146,-65510.80407136751,6085.723885891408,-43520453.413414374,-29104823.63439262,-26997590.463804167,-33423559.286474477,9466428.153127687,-58268.57501942377,-56933.7055675681,-49317.036638670696,-54729.565400185034,5083.341638877746,-11479.754605719827,-11215.001922716989,-9714.02397284077,-10781.238671182471,1002.3825225557664,448105.2039244006,457222.8508031743,458822.47293803276,454584.9473842567,6085.723885891428,389074.14331288915,389074.14331288915,389074.14331288915,389074.14331288915,0,374416.56916094956,382033.238089847,383368.10754170263,379829.0979224639,5083.341638877751,325099.53252227884,325099.53252227884,325099.53252227884,325099.53252227884,0,73688.63476345107,75189.6127133273,75454.36539633012,74755.84946179278,1002.3825225557642,63974.610790610306,63974.610790610306,63974.610790610306,63974.610790610306,0,-58268.57501942377,-56933.7055675681,-49317.036638670696,-54729.565400185034,5083.341638877746,-11479.754605719827,-11215.001922716989,-9714.02397284077,-10781.238671182471,1002.3825225557664,0,0,0,0,0,0,0,0,0,0,73688.63476345107,75189.6127133273,75454.36539633012,74755.84946179278,1002.3825225557642,63974.610790610306,63974.610790610306,63974.610790610306,63974.610790610306,0
NHB,sat_fat,CED,MJ,-8620457.31944435,-8606969.208514037,-8234130.763959962,-8480881.372154823,230795.5818857625,0,0,0,0,0,-8620457.31944435,-8606969.208514037,-8234130.763959962,-8480881.372154823,230795.5818857625,-179046804.28779194,-178753575.5600977,-170999475.51556286,-176135725.97524136,4804037.0633795485,-6602117.111891323,-6589271.819169805,-6306565.124200066,-6494583.607854639,175844.6464285299,-2018340.2075530286,-2017697.389344232,-1927565.639759896,-1986297.7643001832,54972.783757900506,18910403.77792239,19283242.22247647,19296730.33340678,19157154.386117253,230795.58188576406,10676273.013962435,10676273.013962435,10676273.013962435,10676273.013962435,0,14480885.582735889,14763592.277705625,14776437.570427142,14668904.06639046,175844.64642852885,8174320.458535821,8174320.458535821,8174320.458535821,8174320.458535821,0,4429518.195186508,4519649.944770844,4520292.76297964,4488250.319726795,54972.78375790017,2501952.5554266116,2501952.5554266116,2501952.5554266116,2501952.5554266116,0,-6602117.111891323,-6589271.819169805,-6306565.124200066,-6494583.607854639,175844.6464285299,-2018340.2075530286,-2017697.389344232,-1927565.639759896,-1986297.7643001832,54972.783757900506,0,0,0,0,0,0,0,0,0,0,4429518.195186508,4519649.944770844,4520292.76297964,4488250.319726795,54972.78375790017,2501952.5554266116,2501952.5554266116,2501952.5554266116,2501952.5554266116,0
NHB,sat_fat,FL,mrh-eq,-230638.9206137101,-230404.60297988713,-220302.99852744184,-226942.39707861617,6211.546193995984,0,0,0,0,0,-230638.9206137101,-230404.60297988713,-220302.99852744184,-226942.39707861617,6211.546193995984,-179046804.28779194,-178753575.5600977,-170999475.51556286,-176135725.97524136,4804037.0633795485,-176598.86947444672,-176351.3303024434,-168693.60092196148,-173751.26356262635,4730.9000897253045,-54052.576807013174,-54039.35526883286,-51608.70173504988,-53191.133515989815,1481.2323472134926,506092.78555454337,516194.39000698854,516428.7076408116,512732.18410571764,6211.546193995952,285789.78702710144,285789.78702710144,285789.78702710144,285789.78702710144,0,387460.0177888663,395117.74716934824,395365.2863413516,392517.6804295312,4730.900089725339,218766.41686690485,218766.41686690485,218766.41686690485,218766.41686690485,0,118632.07189524655,121062.72542902952,121075.94696720983,120214.50367618649,1481.2323472134906,67023.37016019669,67023.37016019669,67023.37016019669,67023.37016019669,0,-176598.86947444672,-176351.3303024434,-168693.60092196148,-173751.26356262635,4730.9000897253045,-54052.576807013174,-54039.35526883286,-51608.70173504988,-53191.133515989815,1481.2323472134926,0,0,0,0,0,0,0,0,0,0,118632.07189524655,121062.72542902952,121075.94696720983,120214.50367618649,1481.2323472134906,67023.37016019669,67023.37016019669,67023.37016019669,67023.37016019669,0
NHB,sat_fat,Food_price,USD,-454029.7788148598,-449903.76348396984,-431073.50477726455,-444744.379843333,12881.971218953222,0,0,0,0,0,-454029.7788148598,-449903.76348396984,-431073.50477726455,-444744.379843333,12881.971218953222,-179046804.28779194,-178753575.5600977,-170999475.51556286,-176135725.97524136,4804037.0633795485,-347499.45302451326,-344498.6302929007,-330106.4308741164,-340501.6560167001,9786.809302585469,-106530.32579034663,-105405.13319106924,-100967.07390314825,-104242.7238266329,3096.2462063682856,996335.607395091,1015165.8661017962,1019291.8814326864,1010006.4824611595,12881.971218953264,565262.1026178263,565262.1026178263,565262.1026178263,565262.1026178263,0,762823.5763286822,777215.7757474665,780216.5984790792,773218.801471266,9786.809302585445,432717.14545456594,432717.14545456594,432717.14545456594,432717.14545456594,0,233512.03106640888,237950.09035432976,239075.28295360718,236787.68098989347,3096.246206368239,132544.95716326055,132544.95716326055,132544.95716326055,132544.95716326055,0,-347499.45302451326,-344498.6302929007,-330106.4308741164,-340501.6560167001,9786.809302585469,-106530.32579034663,-105405.13319106924,-100967.07390314825,-104242.7238266329,3096.2462063682856,0,0,0,0,0,0,0,0,0,0,233512.03106640888,237950.09035432976,239075.28295360718,236787.68098989347,3096.246206368239,132544.95716326055,132544.95716326055,132544.95716326055,132544.95716326055,0
NHW,added_sugar,CED,MJ,-17164456.572252527,-16434151.40698334,-16118164.20336116,-16579526.130368255,564888.5145603542,0,0,0,0,0,-17164456.572252527,-16434151.40698334,-16118164.20336116,-16579526.130368255,564888.5145603542,-677038996.3065803,-647893594.2096773,-636168612.1830573,-654006022.3045135,22152489.090666607,-11376664.373944443,-10891994.595473474,-10682282.55552876,-10988470.994956369,374893.0394968465,-5787792.198308085,-5542156.811509866,-5435881.6478324,-5591055.135411885,189995.4750874328,31574569.052248098,31890556.255870275,32620861.421139468,32035930.97925519,564888.5145603564,15456404.848886937,15456404.848886937,15456404.848886937,15456404.848886937,0,20926197.023518547,21135909.063463256,21620578.84193423,21232385.462946158,374893.0394968454,10243914.467989787,10243914.467989787,10243914.467989787,10243914.467989787,0,10648372.028729545,10754647.19240701,11000282.57920523,10803545.516309028,189995.4750874332,5212490.380897145,5212490.380897145,5212490.380897145,5212490.380897145,0,-11376664.373944443,-10891994.595473474,-10682282.55552876,-10988470.994956369,374893.0394968465,-5787792.198308085,-5542156.811509866,-5435881.6478324,-5591055.135411885,189995.4750874328,0,0,0,0,0,0,0,0,0,0,10648372.028729545,10754647.19240701,11000282.57920523,10803545.516309028,189995.4750874332,5212490.380897145,5212490.380897145,5212490.380897145,5212490.380897145,0
NHW,added_sugar,FL,mrh-eq,-788559.9482046787,-753550.1857546403,-740627.6073077309,-761300.0748785451,26105.07146359248,0,0,0,0,0,-788559.9482046787,-753550.1857546403,-740627.6073077309,-761300.0748785451,26105.07146359248,-677038996.3065803,-647893594.2096773,-636168612.1830573,-654006022.3045135,22152489.090666607,-522685.827208962,-499452.74970833777,-490873.56232344155,-504594.46553841775,17325.297573424235,-265874.12099571654,-254097.43604630267,-249754.0449842896,-256705.60934012753,8779.774088398131,1445444.8637661936,1458367.442213103,1493377.2046631412,1466117.331337008,26105.071463592416,704817.2564584624,704817.2564584624,704817.2564584624,704817.2564584626,0,958025.8599759511,966605.0473608474,989838.1248614718,971746.7631909274,17325.297573424297,467152.29765250953,467152.29765250953,467152.29765250953,467152.29765250953,0,487419.0037902426,491762.3948522557,503539.07980166946,494370.5681460805,8779.774088398077,237664.95880595304,237664.95880595304,237664.95880595304,237664.95880595304,0,-522685.827208962,-499452.74970833777,-490873.56232344155,-504594.46553841775,17325.297573424235,-265874.12099571654,-254097.43604630267,-249754.0449842896,-256705.60934012753,8779.774088398131,0,0,0,0,0,0,0,0,0,0,487419.0037902426,491762.3948522557,503539.07980166946,494370.5681460805,8779.774088398077,237664.95880595304,237664.95880595304,237664.95880595304,237664.95880595304,0
NHW,added_sugar,Food_price,USD,-46920703.10403108,-45381580.90083663,-44571606.92591856,-45637422.38444237,1256062.5172225612,0,0,0,0,0,-46920703.10403108,-45381580.90083663,-44571606.92591856,-45637422.38444237,1256062.5172225612,-677038996.3065803,-647893594.2096773,-636168612.1830573,-654006022.3045135,22152489.090666607,-31097431.2652558,-30075671.10156121,-29538223.25041598,-30245605.24631537,833727.3666787791,-15823271.838775273,-15305909.799275406,-15033383.67550256,-15391817.138126992,422335.1691632849,87162940.98713717,87972914.96205524,89512037.16524969,88228756.44566098,1256062.517222569,42591334.06121861,42591334.06121861,42591334.06121861,42591334.06121861,0,57764522.12528823,58301969.976433456,59323730.140128024,58471904.121187605,833727.3666787675,28226298.874872237,28226298.874872237,28226298.874872237,28226298.874872237,0,29398418.861848928,29670944.985621784,30188307.025121644,29756852.324473366,422335.16916328616,14365035.186346378,14365035.186346378,14365035.186346378,14365035.186346376,0,-31097431.2652558,-30075671.10156121,-29538223.25041598,-30245605.24631537,833727.3666787791,-15823271.838775273,-15305909.799275406,-15033383.67550256,-15391817.138126992,422335.1691632849,0,0,0,0,0,0,0,0,0,0,29398418.861848928,29670944.985621784,30188307.025121644,29756852.324473366,422335.16916328616,14365035.186346378,14365035.186346378,14365035.186346378,14365035.186346376,0
NHW,oil,CED,MJ,-721112.5710780575,-591356.7268338595,-101109.49622378798,-464868.52109144785,344212.87060340116,0,0,0,0,0,-721112.5710780575,-591356.7268338595,-101109.49622378798,-464868.52109144785,344212.87060340116,-78120094.67868683,-64159224.51028944,-11052299.656341672,-50423766.7258858,37249230.45419259,-600685.9726815043,-491629.74887737096,-82815.60663560354,-386451.5318817099,287380.6240182006,-120426.5983965532,-99726.9779564885,-18293.88958818443,-78416.98920973785,56833.84016599942,18662714.36578757,19152961.59639763,19282717.44064183,19026473.390655223,344212.87060339755,18561604.86956378,18561604.86956378,18561604.86956378,18561604.86956378,0,15577930.728608767,15986744.870850533,16095801.094654668,15881566.653854871,287380.6240182009,15495115.121973164,15495115.121973164,15495115.121973164,15495115.121973164,0,3084783.6371787973,3166216.725547101,3186916.345987166,3144906.7368003507,56833.84016599909,3066489.747590613,3066489.747590613,3066489.747590613,3066489.747590613,0,-600685.9726815043,-491629.74887737096,-82815.60663560354,-386451.5318817099,287380.6240182006,-120426.5983965532,-99726.9779564885,-18293.88958818443,-78416.98920973785,56833.84016599942,0,0,0,0,0,0,0,0,0,0,3084783.6371787973,3166216.725547101,3186916.345987166,3144906.7368003507,56833.84016599909,3066489.747590613,3066489.747590613,3066489.747590613,3066489.747590613,0
NHW,oil,FL,mrh-eq,-37083.66922097026,-29426.984056328714,-4961.169513920326,-23529.043923778943,17661.30459070056,0,0,0,0,0,-37083.66922097026,-29426.984056328714,-4961.169513920326,-23529.043923778943,17661.30459070056,-78120094.67868683,-64159224.51028944,-11052299.656341672,-50423766.7258858,37249230.45419259,-30891.79438990435,-24463.890873015487,-4063.070320492893,-19561.112965775585,14744.934232101814,-6191.8748310658975,-4963.093183313224,-898.0991934274354,-3967.930958003359,2916.4462170423158,952721.3761704216,977187.19071283,984843.8758774714,971289.2505802802,17661.304590700485,947760.2066565012,947760.2066565012,947760.2066565012,947760.2066565012,0,795227.382563051,815628.2031155734,822056.1066324624,810725.4252083335,14744.934232101812,791164.3122425579,791164.3122425579,791164.3122425579,791164.3122425579,0,157493.99360737068,161558.98759725646,162787.7692450091,160563.8253719466,2916.446217042323,156595.8944139432,156595.8944139432,156595.8944139432,156595.8944139432,0,-30891.79438990435,-24463.890873015487,-4063.070320492893,-19561.112965775585,14744.934232101814,-6191.8748310658975,-4963.093183313224,-898.0991934274354,-3967.930958003359,2916.4462170423158,0,0,0,0,0,0,0,0,0,0,157493.99360737068,161558.98759725646,162787.7692450091,160563.8253719466,2916.446217042323,156595.8944139432,156595.8944139432,156595.8944139432,156595.8944139432,0
NHW,oil,Food_price,USD,-234170.41340932317,-184083.12060929407,-56097.25141765214,-156750.28678767555,96665.71525098184,0,0,0,0,0,-234170.41340932317,-184083.12060929407,-56097.25141765214,-156750.28678767555,96665.71525098184,-78120094.67868683,-64159224.51028944,-11052299.656341672,-50423766.7258858,37249230.45419259,-195123.89948373128,-153047.00496890335,-46388.31096600197,-130386.72444677232,80704.21508468012,-39046.51392559186,-31036.11564039073,-9708.940451650173,-26363.562340903212,15962.259850362976,4989019.352493852,5117005.221685493,5167092.514485523,5089672.387863875,96665.71525098207,4932922.101076201,4932922.101076201,4932922.101076201,4932922.101076201,0,4163570.909097287,4270229.603100188,4312306.497615016,4247569.322578057,80704.21508468034,4117182.5981312846,4117182.5981312846,4117182.5981312846,4117182.5981312846,0,825448.443396565,846775.6185853056,854786.0168705068,842103.0652858182,15962.259850363023,815739.5029449151,815739.5029449151,815739.5029449151,815739.5029449151,0,-195123.89948373128,-153047.00496890335,-46388.31096600197,-130386.72444677232,80704.21508468012,-39046.51392559186,-31036.11564039073,-9708.940451650173,-26363.562340903212,15962.259850362976,0,0,0,0,0,0,0,0,0,0,825448.443396565,846775.6185853056,854786.0168705068,842103.0652858182,15962.259850363023,815739.5029449151,815739.5029449151,815739.5029449151,815739.5029449151,0
NHW,sat_fat,CED,MJ,-49624145.77060002,-49534455.318182826,-48480710.112820715,-49196190.492588125,669320.9081113668,0,0,0,0,0,-49624145.77060002,-49534455.318182826,-48480710.112820715,-49196190.492588125,669320.9081113668,-945643907.2037233,-943744063.1970685,-923901525.4057442,-937448381.16736,12675849.901653161,-38222571.42876062,-38143755.024072416,-37333164.498791955,-37886992.174741805,518238.6734854673,-11401574.341839397,-11390700.294110414,-11147545.614028761,-11309198.317846319,151186.77209911362,100539954.77410944,101593699.9794716,101683390.43188876,101255435.15387686,669320.9081113744,52059244.66128873,52059244.66128873,52059244.66128873,52059244.66128873,0,77402359.7824355,78212950.30771597,78291766.71240418,77956187.45838535,518238.67348547594,40069195.283643544,40069195.283643544,40069195.283643544,40069195.283643544,0,23137594.991673972,23380749.671755616,23391623.719484597,23299247.695491523,151186.77209910768,11990049.377645204,11990049.377645204,11990049.377645204,11990049.377645204,0,-38222571.42876062,-38143755.024072416,-37333164.498791955,-37886992.174741805,518238.6734854673,-11401574.341839397,-11390700.294110414,-11147545.614028761,-11309198.317846319,151186.77209911362,0,0,0,0,0,0,0,0,0,0,23137594.991673972,23380749.671755616,23391623.719484597,23299247.695491523,151186.77209910768,11990049.377645204,11990049.377645204,11990049.377645204,11990049.377645204,0
NHW,sat_fat,FL,mrh-eq,-1342771.9295953764,-1341049.7955419703,-1312300.350240619,-1331566.5284374282,18018.219460880537,0,0,0,0,0,-1342771.9295953764,-1341049.7955419703,-1312300.350240619,-1331566.5284374282,18018.219460880537,-945643907.2037233,-943744063.1970685,-923901525.4057442,-937448381.16736,12675849.901653161,-1033954.4718152558,-1032367.2972938512,-1010261.3626701544,-1025167.7323456785,13941.937966387026,-308817.45778012037,-308682.49824811885,-302038.98757046467,-306398.7960917495,4079.136533985408,2722341.9428478256,2751091.3881491763,2752813.5222025826,2741608.1210446344,18018.219460880206,1410041.5926072064,1410041.5926072064,1410041.5926072064,1410041.5926072064,0,2095227.948459021,2117333.8830827177,2118921.057604123,2110134.3181345453,13941.937966387211,1084966.5857888665,1084966.5857888665,1084966.5857888665,1084966.5857888665,0,627113.9943888047,633757.505066459,633892.4645984605,631473.8029100895,4079.136533985458,325075.00681834004,325075.00681834004,325075.00681834004,325075.00681834004,0,-1033954.4718152558,-1032367.2972938512,-1010261.3626701544,-1025167.7323456785,13941.937966387026,-308817.45778012037,-308682.49824811885,-302038.98757046467,-306398.7960917495,4079.136533985408,0,0,0,0,0,0,0,0,0,0,627113.9943888047,633757.505066459,633892.4645984605,631473.8029100895,4079.136533985458,325075.00681834004,325075.00681834004,325075.00681834004,325075.00681834004,0
NHW,sat_fat,Food_price,USD,-2302039.062066415,-2298598.8390719,-2244833.1029681293,-2280940.764296722,33769.385922107496,0,0,0,0,0,-2302039.062066415,-2298598.8390719,-2244833.1029681293,-2280940.764296722,33769.385922107496,-945643907.2037233,-943744063.1970685,-923901525.4057442,-937448381.16736,12675849.901653161,-1772394.4629577482,-1769324.718358622,-1727952.362011165,-1755885.205464471,26126.319812089296,-529644.5991086671,-529274.1207132785,-516880.74095696415,-525055.5588322519,7646.980115260474,4660701.393707003,4714467.129810775,4717907.352805289,4696809.055035597,33769.38592210791,2415868.290738874,2415868.290738874,2415868.290738874,2415868.290738874,0,3586670.4135092706,3628042.769856727,3631112.514455853,3614603.2569625764,26126.319812088954,1858718.0514981048,1858718.0514981048,1858718.0514981048,1858718.0514981048,0,1074030.980197733,1086424.3599540472,1086794.8383494362,1082205.7980730208,7646.980115260445,557150.239240769,557150.239240769,557150.239240769,557150.239240769,0,-1772394.4629577482,-1769324.718358622,-1727952.362011165,-1755885.205464471,26126.319812089296,-529644.5991086671,-529274.1207132785,-516880.74095696415,-525055.5588322519,7646.980115260474,0,0,0,0,0,0,0,0,0,0,1074030.980197733,1086424.3599540472,1086794.8383494362,1082205.7980730208,7646.980115260445,557150.239240769,557150.239240769,557150.239240769,557150.239240769,0
OTH,added_sugar,CED,MJ,-1960308.4395311712,-1874878.521101079,-1858003.7479568017,-1898932.95804347,57733.87356594821,0,0,0,0,0,-1960308.4395311712,-1874878.521101079,-1858003.7479568017,-1898932.95804347,57733.87356594821,-77333256.89849442,-73939532.32188514,-73234080.32506056,-74882785.85865171,2306931.9283117596,-1300697.556546362,-1244032.843779975,-1232741.1835212405,-1259953.2130809056,38331.931964489326,-659610.8829848096,-630845.6773211029,-625262.5644355604,-638979.744962564,19402.02649803903,4424535.189183644,4441409.962327922,4526839.880758016,4465464.399270314,57733.87356594936,2566531.4412268437,2566531.4412268437,2566531.4412268437,2566531.4412268437,0,2935823.569434273,2947115.229693007,3003779.942459394,2963035.598993938,38331.93196448929,1703082.3859130316,1703082.3859130316,1703082.3859130316,1703082.3859130319,0,1488711.6197493721,1494294.7326349148,1523059.9382986214,1502428.800276376,19402.026498039057,863449.0553138119,863449.0553138119,863449.0553138119,863449.055313812,0,-1300697.556546362,-1244032.843779975,-1232741.1835212405,-1259953.2130809056,38331.931964489326,-659610.8829848096,-630845.6773211029,-625262.5644355604,-638979.744962564,19402.02649803903,0,0,0,0,0,0,0,0,0,0,1488711.6197493721,1494294.7326349148,1523059.9382986214,1502428.800276376,19402.026498039057,863449.0553138119,863449.0553138119,863449.0553138119,863449.055313812,0
