"age","female","disease_type3","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
55,1,"Other_CVD",160.709741737252,26.9526396401101,150.864200689869,140.604103750088,189.184089614692,0.0395693328553148,0.0065399822391796,0.0374079292740849,0.0345348607741898,0.0464409979804852,3.74079292740849,3.45348607741898,4.64409979804852,0.638424922571347,0.107070278934697,0.599313175437032,0.558554590901045,0.751540239305816
65,0,"All_HD",1571.19410416109,34.8954386697433,1583.12682470811,1534.45905006736,1597.78634578984,0.0284205237701407,0.000696969069061853,0.0286841958216571,0.0276828871238299,0.0289340391726627,2.86841958216571,2.76828871238299,2.89340391726627,11.5512594144631,0.256547719589945,11.6389875635148,11.281187029188,11.7467628730442
65,0,"All_STK",1096.01849824319,64.8272974960981,1099.11984298523,1033.16737314292,1156.23348031272,0.0873837557721959,0.00544235167801335,0.0876882976483116,0.0820901659783286,0.0924184849713648,8.76882976483116,8.20901659783286,9.24184849713648,8.05781663941333,0.476603704489989,8.08061741084837,7.59574155359079,8.50051106951609
65,0,"Cancer",18023.5397440633,1239.06860344127,18235.0397183418,16769.4692810658,19097.835228924,0.137589743759139,0.00877173642373486,0.140194862296312,0.128429763056389,0.14453537370529,14.0194862296312,12.8429763056389,14.453537370529,132.507232937793,9.10950647839193,134.062159259483,123.287434312191,140.40534418996
65,0,"DIAB",181.720358095374,64.1099599271034,181.583120146276,120.874326952378,242.683041495104,0.0162665171588926,0.00575626069523696,0.016260797992188,0.0108005021685909,0.0217373934408932,1.6260797992188,1.08005021685909,2.17373934408932,1.33598960923391,0.47132991156698,1.33498064977604,0.888655770460041,1.78418106354697
65,0,"Other_CVD",402.373014199889,36.0974965180932,413.539098740335,364.588206878947,430.666649661451,0.0398095663034073,0.00355852847590191,0.0403402353210206,0.0362317408540174,0.0429363230878259,4.03402353210206,3.62317408540174,4.29363230878259,2.95820551776067,0.265385126757339,3.04029743678514,2.68041545341802,3.16621745093252
65,1,"All_HD",618.098242010404,163.024749399161,543.809487613239,507.367575225971,791.974350032429,0.0230168627904026,0.00610872220215352,0.0201820135038776,0.0189076817161708,0.0295356657581805,2.01820135038776,1.89076817161708,2.95356657581805,3.95952650315357,1.04433368685278,3.48363404475552,3.25018779282368,5.07337380312179
65,1,"All_STK",816.040310321291,134.437317895481,888.427952934172,672.295778875786,898.255345545846,0.0751074352204069,0.0123840424776922,0.0819825510650728,0.061869626610875,0.0825013953619729,8.19825510650728,6.1869626610875,8.25013953619729,5.22753992285974,0.861203101773388,5.69125389249386,4.30671497423889,5.75420799729159
65,1,"Cancer",22774.5265837694,921.756295045822,23296.2079443553,21789.5409002849,23316.083110756,0.129289937742231,0.00498936424842137,0.132053566101458,0.123956443213149,0.13227434816597,13.2053566101458,12.3956443213149,13.227434816597,145.893218061754,5.90475466782048,149.235099712674,139.583417039996,149.362419680229
65,1,"DIAB",79.7619235573623,10.8344390079203,78.1570426101894,70.2363226041284,90.6516733156931,0.0106891410172913,0.00143677142877031,0.0103653786688845,0.0094880502550579,0.0121654297756704,1.03653786688845,0.94880502550579,1.21654297756704,0.510953484094473,0.0694052263587239,0.500672644880194,0.449932651370345,0.580713030150737
65,1,"Other_CVD",254.911573257273,23.2751829844592,260.66188745114,230.868304581722,274.067074868036,0.0338513016934562,0.00286467379212774,0.0343342912354634,0.0309537578277316,0.0363383044484746,3.43342912354634,3.09537578277316,3.63383044484746,1.63295906972626,0.149100414188144,1.66979548165006,1.4789383120654,1.75566887725187
75,0,"All_HD",1956.71858973039,273.376267358371,2100.10160166779,1664.41032830245,2127.15129101152,0.0162525163592088,0.00227706341611396,0.0172654586284729,0.0138257770337512,0.0178182547557921,1.72654586284729,1.38257770337512,1.78182547557921,22.5164048722334,3.14580274885064,24.1663457301203,19.1527473711735,24.4776126440894
75,0,"All_STK",1697.2240346638,28.1999673981865,1681.36243945239,1680.56847520401,1727.36195005327,0.0443209957289065,0.000393816046273009,0.044193908816279,0.044015789858727,0.0447342254748195,4.4193908816279,4.4015789858727,4.47342254748195,19.5303421370577,0.324503424587406,19.3478191613095,19.3386828345201,19.8771459689812
75,0,"Cancer",12250.5157973646,1215.32012252568,11747.3245413273,11386.5921950758,13542.151967285,0.11085550917719,0.0107303329374496,0.106707080495004,0.103013111838798,0.12222407089544,10.6707080495004,10.3013111838798,12.222407089544,140.969465427913,13.9849644561975,135.179129449828,131.028100476455,155.832615960743
75,0,"DIAB",121.547799252761,13.2914134280954,122.424834340729,108.568850070666,133.781268610083,0.00762676616845144,0.000824958905548383,0.00774042128152281,0.00680035006282753,0.00835657542796469,0.774042128152281,0.680035006282753,0.835657542796469,1.39867811021369,0.152947310687365,1.4087703520064,1.24932639651609,1.5394514183875
75,0,"Other_CVD",780.177972749812,46.1663382536059,757.644062451749,750.007879678168,829.50188957481,0.0267800450461676,0.00153183179346888,0.0260963414293802,0.0257284870474111,0.0284127511191933,2.60963414293802,2.57284870474111,2.84127511191933,8.97768498701366,0.531246531331772,8.71838216733958,8.63051087919895,9.54526649155133
75,1,"All_HD",2007.64172930398,190.161718092919,2014.64393763613,1824.10403673444,2185.22754479121,0.0161662628353982,0.00147029600922499,0.0162680242202614,0.0147287443849715,0.0175172841086912,1.62680242202614,1.47287443849715,1.75172841086912,16.982366056478,1.60855189421785,17.0415967764638,15.4298458857312,18.4845401152369
75,1,"All_STK",3864.19801585887,374.009606620206,3803.64726581239,3538.13258883828,4241.73158041897,0.0587858060462337,0.00566555142671723,0.0574427348684919,0.0540889839820577,0.0646242386114901,5.74427348684919,5.40889839820577,6.46242386114901,32.6867210728788,3.1636959700303,32.1745305822776,29.9285783429281,35.8802257198405
75,1,"Cancer",20875.7861536773,1864.01472063195,21217.668934706,18982.1535029036,22478.8184405767,0.134930101279156,0.0120691326373079,0.136735074421988,0.122793884113337,0.145532091273569,13.6735074421988,12.2793884113337,14.5532091273569,176.585412129987,15.7674448873952,179.47735168827,160.56743323338,190.145242402053
75,1,"DIAB",158.004189136668,30.7653866733767,161.137019732922,127.55948980157,185.78598246495,0.00967632289447535,0.00184568114044632,0.00977282399696283,0.00788371123931364,0.0113869086125227,0.977282399696283,0.788371123931364,1.13869086125227,1.33653576691999,0.260240186647996,1.36303595129151,1.07900823048685,1.57153814663735
75,1,"Other_CVD",1142.93203464506,84.6079990188947,1155.02571407276,1058.03282852925,1217.55161324731,0.0266089426119564,0.00207244565275122,0.0269017742326364,0.0245304617452414,0.0284385166010934,2.69017742326364,2.45304617452414,2.84385166010934,9.66790533724688,0.715687460403172,9.77020411297626,8.94975459594763,10.2991021191762
