"age","race","disease_type1","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,1,"CMD",599.480053904412,37.638922312368,601.90579352483,562.747875507972,634.150353623496,0.256072020845615,0.0182850044975859,0.257459071623152,0.238149294401209,0.272815754129114,25.7459071623152,23.8149294401209,27.2815754129114,1.59912745796512,0.100402730275862,1.60559817672819,1.50114348888717,1.69161131609447
25,1,"Cancer",1083.85365915987,105.701233630879,1116.15431596381,973.289926207512,1166.96183382889,0.120683780431552,0.00738510768168762,0.123177715253879,0.1129147436862,0.126332972577927,12.3177715253879,11.29147436862,12.6332972577927,2.89120569648659,0.281960582239618,2.97736847516298,2.59627428039074,3.11289875070749
25,2,"CMD",412.555385671971,58.3204310099454,392.932330223727,367.895107010939,473.895261464011,0.310856009284681,0.0403797285835212,0.288292678121561,0.286875396321829,0.354015453736185,28.8292678121561,28.6875396321829,35.4015453736185,4.69720513023028,0.664015153482865,4.47378417895084,4.18871948847232,5.39559858057576
25,2,"Cancer",184.412447604904,0.623501565499067,184.699744489486,183.747224211146,184.833468646766,0.140742841261609,0.00523749693065853,0.138165275890685,0.137337221816097,0.146339391272406,13.8165275890685,13.7337221816097,14.6339391272406,2.09965285886929,0.00709896138526607,2.10292391639763,2.09207886796667,2.10444645087282
25,3,"CMD",90.9698648487086,17.4406749562082,99.6176962766519,72.3312553521487,102.257817631517,0.137217413229001,0.0290118640178415,0.153601217298814,0.106214106287116,0.154294486711544,15.3601217298814,10.6214106287116,15.4294486711544,0.677053262510757,0.129804148869834,0.741415702662444,0.538333353568417,0.761065097324164
25,3,"Cancer",327.582630674714,16.5026183257092,322.233133249265,314.8091276195,344.903206541559,0.102840165104461,0.0051764777425826,0.100398234484449,0.0993894338702796,0.108366537365651,10.0398234484449,9.93894338702796,10.8366537365651,2.43806989500347,0.122822558832787,2.39825566981235,2.34300168827802,2.56698019314139
25,4,"CMD",58.4770921214007,18.4373846040395,54.3841629572411,43.0278051509494,77.4053688813877,0.224246840202385,0.0781064586296498,0.198324058298087,0.164193952250995,0.306334092772428,19.8324058298087,16.4193952250995,30.6334092772428,0.763019034949532,0.240574127358483,0.709613799708518,0.561434113278331,1.0099984065756
25,4,"Cancer",246.933610295943,56.0156073201222,249.912240285034,192.509321501423,298.826063599737,0.130677970927306,0.026451596386118,0.125242397145014,0.10826019281007,0.15771598675949,12.5242397145014,10.826019281007,15.771598675949,3.22203170830481,0.730901162984981,3.26089737855787,2.51189433985293,3.8991332570416
35,1,"CMD",1688.04861707441,224.155074309211,1578.61316664907,1541.58141384486,1927.5359531655,0.252340617883288,0.0324402674170245,0.236505221896465,0.231141612396841,0.286999709958535,23.6505221896465,23.1141612396841,28.6999709958535,7.85570553547151,1.04315494248426,7.34642359596605,7.17408818894654,8.97021253057611
35,1,"Cancer",2000.98547638161,99.4257925057251,1956.84236904802,1932.5529195901,2106.93967440666,0.128135484404742,0.00623421444584737,0.127201763440191,0.12265984383531,0.134404787794042,12.7201763440191,12.265984383531,13.4404787794042,9.31202604250356,0.462699794695211,9.10659638299864,8.99356008734333,9.80510720824298
