"age","female","race","pathway","disease_type","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,0,4,"direct","CMD",18.6180144056188,4.49552057755105,16.4780856948307,15.6365139493483,23.4184542660593,0.107554996047518,0.0313345032229685,0.0900298823163354,0.0889602767809635,0.141046061985576,9.00298823163354,8.89602767809635,14.1046061985576,0.491849652461884,0.118762408575451,0.435317136707856,0.413084541893,0.618667401421691
25,0,4,"direct","Cancer",39.7601908555361,3.17318851478965,40.1084517338272,36.6112983765345,42.6130615879903,0.0836189845876436,0.00959066376459008,0.0815701218557102,0.0755359091433028,0.093443593354128,8.15701218557101,7.55359091433028,9.3443593354128,1.05038247516941,0.0838291148665299,1.05958281137185,0.967195211603356,1.12574945296339
25,0,4,"medBMI","CMD",18.3096755092673,5.99416425305402,15.0004830210059,14.7146287923885,24.7175358411684,0.106128866732543,0.0402941138424939,0.0866131737799995,0.079673691806486,0.149172380668263,8.66131737799995,7.9673691806486,14.9172380668263,0.48370397292233,0.158353492506392,0.39628191277022,0.388730231912254,0.6529864650617
25,0,4,"medBMI","Cancer",13.4461789879334,4.93350349696159,10.9156607609039,10.3226046489722,18.7206938198696,0.0280603720838167,0.00949635557978283,0.0240220559580474,0.0213891854994552,0.0381641273750821,2.40220559580474,2.13891854994552,3.81641273750821,0.355220396658379,0.130333016589982,0.288369309136538,0.272701986285183,0.494562231425138
25,0,4,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"direct","CMD",107.152411636432,20.8678547398462,111.450225086615,85.8192625452008,124.832419295008,0.125123601571035,0.0272602723307699,0.13239665685297,0.0968360627145239,0.147229043437903,13.239665685297,9.68360627145239,14.7229043437903,0.588987925147681,0.11470497283074,0.612611847260453,0.471725354681759,0.686170161817745
25,1,1,"direct","Cancer",518.637510262692,20.3204185500448,528.625646839027,496.924502143309,531.86060229219,0.0830373981676945,0.00534345424806269,0.0816485502982616,0.0786816488961816,0.0885736681282254,8.16485502982616,7.86816488961816,8.85736681282254,2.85081060153685,0.111695863650109,2.90571269611731,2.73146004837953,2.92349437430079
25,1,1,"medBMI","CMD",112.491951993728,22.1037256390165,124.650833873217,88.8617477486509,125.787106641239,0.130590626831175,0.0237712493482905,0.141481538144473,0.105232969198323,0.146691009847724,14.1481538144473,10.5232969198323,14.6691009847724,0.618337939284149,0.121498222049643,0.685172035698281,0.488449075780569,0.691417820835716
25,1,1,"medBMI","Cancer",236.904997480415,70.3391328676826,244.904755863118,167.007838178816,300.002362156716,0.0375748035557458,0.00960024965254306,0.0388309614911596,0.0279794430242988,0.0461024298420912,3.88309614911596,2.79794430242988,4.61024298420912,1.30220291631461,0.386635254323454,1.34617543190762,0.917997071555372,1.6490321228198
25,1,1,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"direct","CMD",71.6226443227166,4.04890370481231,71.8470763195917,67.6852366301934,75.369284817896,0.143649929393416,0.0163937693620027,0.148443998942308,0.126546086373596,0.156678813296678,14.8443998942308,12.6546086373596,15.6678813296678,1.5582545131084,0.0880897728759787,1.56313735673033,1.47259049770042,1.63976811143776
25,1,2,"direct","Cancer",95.5093873409991,15.3593812073979,99.9027304044719,79.5055751242005,107.778857953846,0.0968503864692829,0.00901786226708024,0.101081271583049,0.0872243209259042,0.102880199665961,10.1081271583049,8.72243209259041,10.2880199665961,2.07794525426544,0.334165616353669,2.17352880498501,1.72975910658008,2.34488538383917
25,1,2,"medBMI","CMD",75.5606205379752,9.34670728213101,70.4835695175781,69.8828191838646,85.5539152594234,0.151132519540234,0.01937377816543,0.152747726153079,0.132089003139418,0.168803110320132,15.2747726153079,13.2089003139418,16.8803110320132,1.64393089755312,0.203351173959161,1.53347228853879,1.52040209366379,1.86134951910463
25,1,2,"medBMI","Cancer",43.5613631705637,10.2633585215515,43.4159278829304,33.8737167840549,53.3726295515607,0.0447990119590553,0.01304646305394,0.0405619710917816,0.0347059284044843,0.0584935802508089,4.05619710917816,3.47059284044843,5.84935802508089,0.947740639843364,0.223294251239824,0.944576484212657,0.736971841149517,1.16119897082331
25,1,2,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,"direct","CMD",15.3965942533489,3.70060229084211,16.4504764673102,11.5417213871945,18.3556672376361,0.0727922022453052,0.021310987233642,0.0782834678018769,0.050723489310973,0.0901933394565516,7.82834678018769,5.0723489310973,9.01933394565516,0.235063763750629,0.0564980467963128,0.251153654520447,0.176210428409838,0.280240691937074
25,1,3,"direct","Cancer",189.776477515868,28.7964632288796,179.710765361228,167.981320310781,220.127490052401,0.0821428123320662,0.0117749397662634,0.0805826686907479,0.0716935665757904,0.0939181801834626,8.05826686907479,7.16935665757904,9.39181801834625,2.8973662838789,0.439643009220349,2.74369046798308,2.56461401413261,3.36074299713664
25,1,3,"medBMI","CMD",20.3728595377808,2.13593350712298,20.9412129611531,18.1567844989567,22.1058341667385,0.0957286072475364,0.0148420920065166,0.103049997825136,0.0798683976332936,0.105365634870819,10.3049997825136,7.98683976332936,10.5365634870819,0.311037685511004,0.0326098461155591,0.319714883379577,0.277204298022306,0.337495454811415
25,1,3,"medBMI","Cancer",58.7076653755446,8.38780681957327,54.5471810994427,53.2800942530224,67.6716481327534,0.0254022505772168,0.00332141019630596,0.024459065731067,0.0227446695494823,0.0288615387241785,2.4459065731067,2.27446695494823,2.88615387241785,0.896305024157299,0.128058803666482,0.832785840831863,0.813440900112023,1.0331604540292
25,1,3,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"direct","CMD",10.5574848016462,5.9115658707649,9.75163836566459,5.32325351034548,16.4766855635312,0.120704926665196,0.0690631797476554,0.109727157103564,0.0603850676455369,0.190355889812242,10.9727157103564,6.03850676455369,19.0355889812242,0.272198058931672,0.152414783018965,0.251421345557953,0.137246635911928,0.424809688319076
25,1,4,"direct","Cancer",138.470816039683,27.714810918019,130.873153528723,116.1235114534,167.276133760281,0.0986504389533249,0.0194841802420887,0.09007371464649,0.0851833296663828,0.119407763901077,9.007371464649,8.51833296663828,11.9407763901077,3.57011997202299,0.714556343416833,3.37423344916684,2.9939512116576,4.31279227681611
25,1,4,"medBMI","CMD",10.9919174048684,3.69176195770949,12.7736793861492,7.04854084577018,13.4207962798779,0.125229574601703,0.0421549575917986,0.147692089680639,0.0801548217660106,0.151211189620301,14.7692089680639,8.01548217660106,15.1211189620301,0.283398805468884,0.0951827502294508,0.329337034307942,0.181728808761353,0.346021307663217
25,1,4,"medBMI","Cancer",55.2564244127914,24.4019822826106,65.3785428361457,29.3200854512442,72.5889627144873,0.0386675580570379,0.01571548669846,0.0424253112327794,0.0224644061385854,0.05167661977611,4.24253112327794,2.24644061385854,5.167661977611,1.42464722907498,0.629143431054332,1.68562046643962,0.755944289523865,1.87152291686615
25,1,4,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"direct","CMD",491.688481522281,91.4567857022459,456.951752953659,424.402365183031,588.50081714486,0.109736680213048,0.0187038335515809,0.102775691200605,0.0958746841748182,0.129515516911854,10.2775691200605,9.58746841748182,12.9515516911854,4.59579156510214,0.854842730910482,4.27110882358121,3.96687106453842,5.50069239595864
35,0,1,"direct","Cancer",590.523455498379,39.5616590221906,576.672686691838,560.595636804227,632.224427678092,0.094560894804765,0.00763483960511776,0.0920461210420878,0.0886779250454427,0.102581422262363,9.20461210420878,8.86779250454427,10.2581422262363,5.51959791161273,0.369781163619533,5.39013535789537,5.23986384851111,5.90937514537409
35,0,1,"medBMI","CMD",555.626597337151,68.7210670584638,561.653048222126,487.968887345662,618.161824076412,0.12409563015366,0.0137316228461683,0.126324671856133,0.110232793877216,0.136063780983002,12.6324671856133,11.0232793877216,13.6063780983002,5.19341844552192,0.64233292460766,5.24974742857827,4.56102467471336,5.7779325807326
35,0,1,"medBMI","Cancer",229.72888339418,22.5191546874217,241.604017913904,205.649958101761,243.713944344835,0.0367191260019228,0.00292632117411445,0.0374192696433174,0.0337018915254868,0.0391412383831734,3.74192696433174,3.37018915254868,3.91412383831734,2.14726621476786,0.210485592107556,2.25826259786643,1.92220151239164,2.2779839915103
35,0,1,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"direct","CMD",322.076941814803,120.019761743839,275.453443814172,234.519104473477,449.264752456666,0.140456843416586,0.0549751422214347,0.118545343264051,0.10075272103867,0.198785740924158,11.8545343264051,10.075272103867,19.8785740924158,13.567784034567,5.05594159595858,11.6037267871147,9.87933052129454,18.9256862081739
35,0,2,"direct","Cancer",153.207845927618,26.9846939925092,155.384598817298,126.709897242825,177.855554656182,0.115527759942436,0.0187919510102854,0.118148956658079,0.096692127885785,0.132135374790789,11.8148956658079,9.6692127885785,13.2135374790789,6.4540198197187,1.13675477128619,6.54571751449125,5.33776963711162,7.49232696176912
35,0,2,"medBMI","CMD",413.228204608162,74.7995821359861,453.074929730645,333.247719181221,459.338973680992,0.179637752406008,0.0339727693386297,0.197825005769227,0.143312271535278,0.200504067918002,19.7825005769227,14.3312271535278,20.0504067918002,17.407613862464,3.1510004118223,19.0861933903877,14.0383631885784,19.3500719376146
35,0,2,"medBMI","Cancer",80.0328180345323,23.4365565394576,89.0204166978342,55.2120824284525,97.2140947768056,0.0603473741539628,0.0172260400533056,0.0679472398416067,0.041994279008209,0.0722405834652194,6.79472398416067,4.1994279008209,7.22405834652194,3.37145523256587,0.987286254798463,3.75006599857084,2.32585917596888,4.09523213805863
35,0,2,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"direct","CMD",32.1593257209887,32.5843519335734,23.1341221749005,5.9436485222798,66.0464259338726,0.0275372850362444,0.0279378687915383,0.020013998485695,0.0049255292657501,0.0565438343747058,2.0013998485695,0.49255292657501,5.65438343747058,0.718309795038169,0.727803168571444,0.516723102406198,0.1327571662683,1.47521111254521
35,0,3,"direct","Cancer",158.873503869538,12.0148561192592,162.284498534498,146.360078599379,168.487583674482,0.0815493959778106,0.00608930042656406,0.0824144768921878,0.0754408506720152,0.0869226225063853,8.24144768921878,7.54408506720152,8.69226225063853,3.54859411517585,0.268363488442344,3.62478199610098,3.26909460019792,3.76333393136741
35,0,3,"medBMI","CMD",33.2812708386453,41.4490081979107,17.3600018301834,2.91380390811034,77.1818164263728,0.0285146652410689,0.0354775754161975,0.0150186398997198,0.00242829306446018,0.0660726589578245,1.50186398997198,0.242829306446018,6.60726589578245,0.743369529638947,0.925803881632542,0.387752512745092,0.0650826421603159,1.72393088147736
35,0,3,"medBMI","Cancer",19.2791029998234,26.7146790429028,7.08685687055094,1.14830453849656,47.7733106710318,0.00981293635468302,0.0135507823050528,0.00365899429311589,0.000592549332126945,0.0242641741295712,0.365899429311589,0.0592549332126945,2.42641741295712,0.430617502508294,0.596698319930697,0.1582918357902,0.0256484978834781,1.06706332384349
35,0,3,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,4,"direct","CMD",10.6358334687436,15.7797434422505,3.14127238178374,0.157063619089187,27.4849802423138,0.0216620195973508,0.0326665134096463,0.0057503896877702,0.00028751948438851,0.0565614051334566,0.57503896877702,0.028751948438851,5.65614051334566,0.468941754756004,0.695740545501665,0.138501019897433,0.00692505099487168,1.21183308314692
35,0,4,"direct","Cancer",125.043524698182,13.4775702333156,118.429810370641,116.264392747914,139.444313826859,0.0915133969244394,0.00419771665495222,0.0901503016506637,0.0882658153080804,0.0959196095235077,9.01503016506637,8.82658153080804,9.59196095235077,5.51326137863723,0.594236028011536,5.22165782811847,5.12618296545113,6.14820280976427
35,0,4,"medBMI","CMD",15.5305110155754,24.9870335097942,2.23741273404955,0.111870636702477,42.2482849337454,0.0318100615466016,0.0515902457869162,0.0040957909883187,0.000204789549415935,0.0869724635183276,0.40957909883187,0.0204789549415935,8.69724635183276,0.684751703691516,1.10169676637615,0.0986491803112606,0.00493245901556304,1.86275809324069
35,0,4,"medBMI","Cancer",13.1806870761315,21.464802341461,1.59302589121355,0.0796512945606777,36.1312348648825,0.00999263658636057,0.01637233869451,0.00109061379625164,5.4530689812582e-05,0.0274974618545011,0.109061379625164,0.00545306898125821,2.74974618545011,0.581146230291725,0.946398992150129,0.0702376883760743,0.00351188441880372,1.59305283679295
35,0,4,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,1,"direct","CMD",333.121170739233,57.2122101551754,350.413708805404,273.315296374687,378.228387747535,0.150656900399843,0.0274965516778476,0.156183461097256,0.122585150330299,0.174031073876585,15.6183461097256,12.2585150330299,17.4031073876585,3.08745182814685,0.530257330820296,3.2477234738883,2.5331557570476,3.50551700036586
35,1,1,"direct","Cancer",770.077361510101,173.090856347043,811.651505176079,591.568728219177,913.247972684944,0.0818609334524225,0.0160151350689625,0.0857209539967767,0.0653411763051304,0.0950996731370135,8.57209539967767,6.53411763051304,9.50996731370135,7.13727305992817,1.60425012819889,7.52259280883613,5.48280959556466,8.46421473771992
35,1,1,"medBMI","CMD",307.612367475747,36.6400322447451,290.750880279165,282.854263691332,346.702735377258,0.139157441570796,0.0191616137429752,0.130460983152966,0.126114928403294,0.159591944393454,13.0460983152966,12.6114928403294,15.9591944393454,2.85102974457012,0.339589147955869,2.69475318804015,2.62156533490497,3.21332922728576
35,1,1,"medBMI","Cancer",410.655775978945,77.3238479530304,432.737261949914,330.095387969454,472.446900913111,0.0439694044695726,0.00919219224667843,0.04503265482433,0.0348288642892891,0.0522061818483123,4.503265482433,3.48288642892891,5.22061818483123,3.80606229100266,0.716657110660832,4.01071912526504,3.05940810302605,4.37875816985625
35,1,1,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"direct","CMD",178.050158132307,39.2590411328027,191.386609792452,136.736568486948,208.027763866542,0.14316639557025,0.0364252982389917,0.157503247171943,0.104541546960424,0.169604920318636,15.7503247171943,10.4541546960424,16.9604920318636,6.26594976237648,1.38160607121965,6.73528681316831,4.8120399206964,7.32092311088351
35,1,2,"direct","Cancer",276.33084361911,34.5358300736632,289.97051508218,239.703693672002,301.364272822609,0.115826447643234,0.016674824488313,0.119225519390478,0.0987895518793101,0.129974132421999,11.9225519390478,9.87895518793101,12.9974132421999,9.72464839163929,1.21538659956,10.204656368377,8.4356639621109,10.6056260409406
35,1,2,"medBMI","CMD",171.438898657079,37.8459440293934,157.913399075518,142.998966199049,211.375505759436,0.13720788983224,0.0323734371855364,0.120038129389402,0.117186319450815,0.171823756590077,12.0038129389402,11.7186319450815,17.1823756590077,6.03328599969097,1.33187628972323,5.55729596532027,5.03242652336872,7.43873700522833
35,1,2,"medBMI","Cancer",122.86530927708,25.8333541950023,127.986241394302,96.5115674859076,144.866258768612,0.0515887785341722,0.0120470058269674,0.0527551931363243,0.0396887006892109,0.0624974039673043,5.27551931363243,3.96887006892109,6.24974039673043,4.32388189679086,0.909128648227755,4.50409798713105,3.3964397431511,5.09814037364144
35,1,2,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,3,"direct","CMD",16.0710037965492,2.49869677155695,16.6193632940549,13.5074552126533,18.1684468075654,0.0368808776064166,0.0067069579007787,0.038272647305117,0.0300214977181339,0.042557253250804,3.8272647305117,3.00214977181339,4.2557253250804,0.341497172816934,0.0530954938481639,0.353149414360533,0.287023624999884,0.386066315321926
35,1,3,"direct","Cancer",298.681007338804,31.0828824572134,295.054600539879,270.844604012359,329.599856444334,0.072052279191444,0.00708054057494891,0.073208243509985,0.0649020524059091,0.0782199363062192,7.3208243509985,6.49020524059091,7.82199363062191,6.34675474360952,0.660488704782625,6.26969622971739,5.75525136536913,7.0037578586582
35,1,3,"medBMI","CMD",12.9127685268643,1.39898360061871,12.1645354850119,12.0528956729658,14.4086394663373,0.0295608636489501,0.00348987135577763,0.0285168783008223,0.0268023706449262,0.0332067441988827,2.85168783008223,2.68023706449262,3.32067441988827,0.274386964310872,0.0297273866944842,0.258487554937596,0.256115289914815,0.306173136674215
35,1,3,"medBMI","Cancer",37.40960479827,4.54646462041079,39.7316568611776,32.5490622445007,40.296403098568,0.0090337288839717,0.00117099293976378,0.00954970382740095,0.00778617616591997,0.00984270290010855,0.954970382740095,0.778617616591997,0.984270290010855,0.794926965143966,0.0966090751914249,0.844268887070891,0.691643961699897,0.856269334950148
35,1,3,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,4,"direct","CMD",23.7700735004873,2.45900642189569,22.5262253485074,22.1987267312449,26.3986911989126,0.115609857551405,0.0130383574361195,0.110000225307285,0.106499430811171,0.12948847169914,11.0000225307285,10.6499430811171,12.948847169914,0.878695435214887,0.0909007588066373,0.832714774144453,0.820608310105886,0.975866122233757
35,1,4,"direct","Cancer",245.456460298935,10.7077731981635,245.640054787454,235.207169602158,255.549695680469,0.0889350002022444,0.00538763450647556,0.0872754035888582,0.0847075586312418,0.0945730988946252,8.72754035888582,8.47075586312418,9.45730988946252,9.0736560492443,0.395828453384872,9.08044288728204,8.69477607021256,9.44676721594397
35,1,4,"medBMI","CMD",25.9828770270306,6.69232604950725,28.3588761219953,18.9233449995255,31.0228098238157,0.126563156307703,0.0338948239311316,0.138482267429131,0.0908269465558211,0.15216812160637,13.8482267429131,9.08269465558211,15.216812160637,0.960494944911866,0.247391593069797,1.04832721681365,0.699529047301375,1.14680341140584
35,1,4,"medBMI","Cancer",114.382657123146,6.92352417641732,110.754276300248,110.063802052873,121.785635892882,0.0414177192370129,0.00243479125016109,0.0408007463070059,0.039423264424125,0.0439366010404068,4.08007463070059,3.9423264424125,4.39366010404068,4.22832174582033,0.255938169029772,4.09419335676693,4.06866896916711,4.50198365316893
35,1,4,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,1,"direct","CMD",1697.76465067665,776.636428056573,1279.04722411999,1223.27567942334,2528.16343450312,0.103519452206666,0.046945108261479,0.0778292458091603,0.0751664265941305,0.153709153257081,7.78292458091603,7.51664265941305,15.3709153257081,15.9823368876839,7.31106341947958,12.0406345031364,11.5156149630411,23.7995058391921
45,0,1,"direct","Cancer",1653.79284978708,419.353162140998,1723.62363159599,1229.89358787286,2018.33594716373,0.0744168104190182,0.0178543171973998,0.0773029970841192,0.0563956134689292,0.0899847487037712,7.73029970841192,5.63956134689292,8.99847487037712,15.5683972199595,3.94768704224212,16.2257669440585,11.5779143178367,19.0001158565981
45,0,1,"medBMI","CMD",1930.1094090019,400.593339741902,2020.06876734054,1518.57925058768,2265.17411282829,0.117831011699046,0.0244794294041292,0.12419342130076,0.0924682972219799,0.137785678014655,12.419342130076,9.24682972219799,13.7785678014655,18.1695730279591,3.7710867099075,19.0164281975463,14.2955298096622,21.3237893521068
45,0,1,"medBMI","Cancer",939.964558558679,200.334257333327,938.138976631799,750.42881305807,1131.05204869714,0.0423366192820274,0.00859628970640878,0.0418145346179116,0.0344033338929463,0.0507136766356069,4.18145346179116,3.44033338929463,5.07136766356069,8.84859408009258,1.88589719403634,8.83140850295158,7.0643514080345,10.6474444927205
45,0,1,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,2,"direct","CMD",642.903253977605,260.139415683738,687.444651155939,379.572733418473,868.373586935152,0.114518701159441,0.046210752872127,0.121091975370041,0.068159218334736,0.155290900905136,12.1091975370041,6.8159218334736,15.5290900905136,27.670890404099,11.1965357410087,29.5879753031748,16.3370078496643,37.3752507943193
45,0,2,"direct","Cancer",539.843748559735,13.3700052590096,532.974806019127,531.388003584839,554.138094694147,0.10273567818179,0.00326851869636836,0.10387986644284,0.0992904357182538,0.105208360623432,10.387986644284,9.92904357182538,10.5208360623432,23.2351556930443,0.575451979649136,22.9395128337847,22.871216031769,23.8503917846901
45,0,2,"medBMI","CMD",649.774048513652,241.402957460869,729.414300600366,396.15339735417,835.700485399426,0.115714022508206,0.0426709404903614,0.128484843651536,0.0711343341280102,0.149438512916572,12.8484843651536,7.11343341280102,14.9438512916572,27.9666129742055,10.3901088348789,31.3943708423015,17.0506482485164,35.9689835120129
45,0,2,"medBMI","Cancer",211.508477900967,60.3799414328262,226.479451985139,149.12287307628,261.168754754108,0.040300820070327,0.0116003972166559,0.0447363875389436,0.0280170644101212,0.0488143433822087,4.47363875389436,2.80170644101212,4.88143433822087,9.10343488748206,2.59878408089664,9.74779339797759,6.41832601111995,11.240839029923
45,0,2,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,2,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,3,"direct","CMD",34.176174719231,49.3477064319775,11.777708148843,0.588885407442151,86.8021606158498,0.0112136514431805,0.0162178025974372,0.00383172676018662,0.000191586338009331,0.0285103525288965,0.383172676018662,0.0191586338009331,2.85103525288965,1.06562379080352,1.53867688316542,0.367232614757362,0.0183616307378681,2.70651845050842
