"age","female","race","outcome","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,0,1,"AA",0.439021522649024,0.0808393232524239,0.467858912884479,0.353724902481763,0.499806361116148,0.00854142041943899,0.0014884281564203,0.00931091678610541,0.00695001873052501,0.00947875019668652,0.931091678610541,0.695001873052501,0.947875019668652,0.00227527534741867,0.000418958319374455,0.00242472816397017,0.00183321661664466,0.00259029918412392
25,0,1,"AFF",0.0595650474166407,0.0258087263015695,0.0633880171606502,0.0336245712281254,0.0822559993227479,0.00961048812706056,0.0033458792304957,0.0106212038123142,0.00611304458367957,0.0122488233379759,1.06212038123142,0.611304458367957,1.22488233379759,0.000308702140927277,0.00013375644626239,0.000328515084857651,0.000174262886979323,0.000426300392534415
25,0,1,"APCA",0.00612253841562563,0.00176774475819947,0.00661049241299501,0.00428448989805575,0.00754582603543154,0.0010514170735535,0.000223404752896097,0.00110291426770237,0.000821568165175184,0.00123749336690526,0.110291426770237,0.0821568165175185,0.123749336690526,3.17307011206225e-05,9.16152366424028e-06,3.42595741794874e-05,2.22048208080768e-05,3.91070393331331e-05
25,0,1,"BC",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,0,1,"CC",57.8324997532271,10.9441448191997,60.6601652057093,46.4974193296175,66.7640645422268,0.0698044381028748,0.0130542566602953,0.0765249688119562,0.0558474527062316,0.0780489723967989,7.65249688119562,5.58474527062316,7.80489723967989,0.299723029919218,0.0567191848715169,0.314377704377909,0.240977780043473,0.346011806505076
25,0,1,"CM",2.66001743351441,0.4000214630995,2.59797736540311,2.30980747807453,3.0629614468489,0.0124794714827894,0.00346823531111381,0.0111722097256304,0.00992071542858886,0.0161494000305752,1.11722097256304,0.992071542858886,1.61494000305752,0.0137858209175265,0.00207315342522801,0.0134642917207935,0.0119708208846694,0.0158741207676066
25,0,1,"DIAB",4.83205054016677,1.32570899870213,4.16076205823028,3.98547858769604,6.2492177022835,0.0194122053401023,0.00493165639704526,0.0184996714674653,0.0151755032457996,0.0244245612261464,1.84996714674653,1.51755032457996,2.44245612261464,0.0250426115903932,0.00687062671642518,0.0215635882278479,0.0206551631535825,0.0323872298853675
25,0,1,"ECA",0.302573849076963,0.177680543310187,0.368774020922531,0.114670555212979,0.434206996872213,0.00760625063913456,0.00248370827922645,0.00829665454160733,0.00502269567146505,0.00960296228970221,0.829665454160733,0.502269567146505,0.960296228970221,0.00156812088715925,0.000920848156760687,0.00191121026028668,0.000594292247397369,0.00225032355976281
25,0,1,"ENDO",0.542995379249676,0.20026643832332,0.454055902328457,0.405175720047404,0.756413593834983,0.00898875212660354,0.00236858230863253,0.00868031070421959,0.00688404140888135,0.0113556380533521,0.868031070421959,0.688404140888135,1.13556380533521,0.00281413082601131,0.00103790193993899,0.00235319260587548,0.00209986590551159,0.00392019323362648
25,0,1,"GC",0.0137057100065964,0.012492892211547,0.012186387206192,0.00254918332945512,0.0261536610640813,0.00437514848869121,0.000931455317315994,0.00420733089898984,0.00357242607249626,0.00532051585613234,0.420733089898984,0.357242607249626,0.532051585613234,7.10312877344021e-05,6.47457315882345e-05,6.31572370690209e-05,1.32114114828871e-05,0.000135544107051491
25,0,1,"HHD",3.30880840542699,0.313252241659034,3.31752257013805,3.00760162829973,3.60260814254984,0.0186431889820795,0.00170550596550688,0.0188649282748897,0.0169390222648521,0.0201588773004182,1.88649282748897,1.69390222648521,2.01588773004182,0.0171482485614227,0.00162346278303133,0.0171934106391741,0.0155872126688362,0.0186708966879204
25,0,1,"HSTK",3.59698924458167,0.370321019014388,3.7556047311149,3.20287087731583,3.85628444829426,0.051559444327067,0.00805157467809992,0.0544767424512101,0.0430569135460871,0.0575822717025253,5.44767424512101,4.30569135460871,5.75822717025253,0.0186417761565408,0.00191922774106909,0.0194638176456465,0.0165992161481064,0.0199856008992352
25,0,1,"IHD",7.68274279116545,0.793012664659895,7.33854307830087,7.13091404004774,8.52714129821805,0.0191638818468931,0.0023978501533742,0.0178767076627489,0.0176940935561525,0.0217277681941564,1.78767076627489,1.76940935561525,2.17277681941564,0.0398166248611733,0.00410987177850485,0.0380327735443998,0.036956714153746,0.044192809187858
25,0,1,"ISTK",1.55229730493634,0.403294522121714,1.4730059738801,1.20846089114392,1.96353135012656,0.0500693515153435,0.0159424378320184,0.0454981325901385,0.0373411759558593,0.0666830631612518,4.54981325901385,3.73411759558593,6.66830631612518,0.00804494451314107,0.00209011639884023,0.00763400882659958,0.00626297603212844,0.010176208327714
25,0,1,"KC",1.53776464105834,0.237277999748191,1.63888023375461,1.28528896140706,1.7042920669178,0.00383958535212947,0.000349974219269041,0.00384562903193963,0.00350457846303934,0.00416945511338096,0.384562903193963,0.350457846303934,0.416945511338096,0.00796962744974425,0.00122971826085956,0.00849366967417381,0.00666114560979447,0.0088326733989289
25,0,1,"LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"LVC",0.181106539111383,0.108440916069728,0.144667076471816,0.0980331276160975,0.295153493850301,0.00417451220076951,0.00144224357568062,0.00425159107932793,0.00277309059741215,0.00551041675735222,0.425159107932793,0.277309059741215,0.551041675735222,0.000938603741361157,0.000562006485459255,0.000749752382738193,0.000508067024025095,0.00152966411352674
25,0,1,"MLPC",3.51487066858775,1.69102952832432,4.02774181879345,1.74682666184455,4.84697419765611,0.0146775791313045,0.00629134597102742,0.0159547061129595,0.00825110539985066,0.0200184949283515,1.59547061129595,0.825110539985066,2.00184949283515,0.0182161879749029,0.00876393889378695,0.0208741968065068,0.00905311342352112,0.0251199550194214
25,0,1,"MMC",0.040413164724248,0.0132438813266289,0.0347540611102305,0.031129758389863,0.054506809130548,0.0014941354119361,0.000315039124259591,0.00158142448465115,0.00116649420363833,0.00174758090842609,0.158142448465115,0.116649420363833,0.174758090842609,0.000209445488807531,6.86378118885698e-05,0.000180116587427551,0.000161333256301831,0.000282487287486216
25,0,1,"OC",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,0,1,"OSTK",1.19464672661747,0.37193149736011,0.997521272651043,0.964509040241736,1.59234104886468,0.0490497733181737,0.0128205956934859,0.0425459803753917,0.040872657247319,0.062755113390393,4.25459803753917,4.0872657247319,6.2755113390393,0.00619138266740554,0.00192757421496282,0.00516975921019499,0.00499866983373132,0.00825247543970873
25,0,1,"OTH",1.44074139686346,0.344305567460968,1.29877705725102,1.19554980381515,1.80660267858234,0.00856747831444182,0.00125831247752839,0.00826578231272133,0.00752635564465452,0.00986504258569154,0.826578231272133,0.752635564465452,0.986504258569154,0.00746679425306816,0.00178439991938441,0.0067310490891779,0.00619606296023556,0.00936290893520749
25,0,1,"PC",0.102316609735944,0.0627217027826627,0.084674485333647,0.0520237506041521,0.167605274609688,0.00155203483501998,0.000958735334113449,0.00123955300283318,0.000811077265124826,0.00255860196227391,0.123955300283318,0.0811077265124826,0.255860196227391,0.000530266621916306,0.00032506184031347,0.000438834451378438,0.000269618574769771,0.000868632014020028
