"","age","female","race","pathway","disease_type1","V1","V2","V3"
"74",35,0,3,"medBMI","Cancer",0.0253486572788583,0.000431157492074896,0.00365899429311589
"75",45,0,3,"medBMI","Cancer",0.0120706393017364,0,0.00170665166718753
"76",55,0,3,"medBMI","Cancer",0.013175112387129,0.00910375500394123,0.0176122637072781
"77",65,0,3,"medBMI","Cancer",0.0113950954981785,0,0.00978361141430872
"78",75,0,3,"medBMI","Cancer",1.62653892198383e-05,0,3.52969761578947e-05
"79",25,1,3,"medBMI","Cancer",0.0244590657310669,0.0290932478290792,0.0226544381715041
"80",35,1,3,"medBMI","Cancer",0.00769335892057887,0.00985812390393526,0.00954970382740095
"81",45,1,3,"medBMI","Cancer",0.0221410393229901,0.0187245974950361,0.0335885749619637
"82",55,1,3,"medBMI","Cancer",0.0280677353397892,0.0231109645553423,0.0344176756385973
"83",65,1,3,"medBMI","Cancer",0.00766509619893629,0.0150838013774007,0.00381825322189489
"84",75,1,3,"medBMI","Cancer",0.0184632822214318,0.0398602780259186,0.0163382464252435
"85",25,0,4,"medBMI","Cancer",0.0212506133700556,0.0240220559580474,0.0389084469233471
"86",35,0,4,"medBMI","Cancer",0.00109061379625164,0.02888729596283,0
"87",45,0,4,"medBMI","Cancer",0.0332557018735983,0.036649519562689,0.0450791546861429
"88",55,0,4,"medBMI","Cancer",0.00886768989013109,0.00551122086845757,0.0175897879590735
"89",65,0,4,"medBMI","Cancer",0.0056641839394902,0.00373789661045643,0
"90",75,0,4,"medBMI","Cancer",0.0158375468780445,0.0286223488464142,0.0140110800855042
"91",25,1,4,"medBMI","Cancer",0.0214138321862595,0.0424253112327793,0.0521635307520747
"92",35,1,4,"medBMI","Cancer",0.0408007463070059,0.0393507653776577,0.0441016460263753
"93",45,1,4,"medBMI","Cancer",0.0313567374372083,0.0383739392814367,0.0386952594052475
"94",55,1,4,"medBMI","Cancer",0.0302417855694302,0.0193121794467006,0.0231329012151825
"95",65,1,4,"medBMI","Cancer",0.0375597062163905,0.0300764806799854,0.0490003840515141
"96",75,1,4,"medBMI","Cancer",0.0111151737943962,0.0334799030701656,0.0418877992439014
"97",25,0,1,"medSBP","Cancer",0,0,0
"98",35,0,1,"medSBP","Cancer",0,0,0
"99",45,0,1,"medSBP","Cancer",0,0,0
"100",55,0,1,"medSBP","Cancer",0,0,0
"101",65,0,1,"medSBP","Cancer",0,0,0
"102",75,0,1,"medSBP","Cancer",0,0,0
"103",25,1,1,"medSBP","Cancer",0,0,0
"104",35,1,1,"medSBP","Cancer",0,0,0
"105",45,1,1,"medSBP","Cancer",0,0,0
"106",55,1,1,"medSBP","Cancer",0,0,0
"107",65,1,1,"medSBP","Cancer",0,0,0
"108",75,1,1,"medSBP","Cancer",0,0,0
"109",25,0,2,"medSBP","Cancer",0,0,0
"110",35,0,2,"medSBP","Cancer",0,0,0
"111",45,0,2,"medSBP","Cancer",0,0,0
"112",55,0,2,"medSBP","Cancer",0,0,0
"113",65,0,2,"medSBP","Cancer",0,0,0
"114",75,0,2,"medSBP","Cancer",0,0,0
"115",25,1,2,"medSBP","Cancer",0,0,0
"116",35,1,2,"medSBP","Cancer",0,0,0
"117",45,1,2,"medSBP","Cancer",0,0,0
"118",55,1,2,"medSBP","Cancer",0,0,0
"119",65,1,2,"medSBP","Cancer",0,0,0
"120",75,1,2,"medSBP","Cancer",0,0,0
"121",25,0,3,"medSBP","Cancer",0,0,0
"122",35,0,3,"medSBP","Cancer",0,0,0
"123",45,0,3,"medSBP","Cancer",0,0,0
"124",55,0,3,"medSBP","Cancer",0,0,0
"125",65,0,3,"medSBP","Cancer",0,0,0
"126",75,0,3,"medSBP","Cancer",0,0,0
"127",25,1,3,"medSBP","Cancer",0,0,0
"128",35,1,3,"medSBP","Cancer",0,0,0
"129",45,1,3,"medSBP","Cancer",0,0,0
"130",55,1,3,"medSBP","Cancer",0,0,0
"131",65,1,3,"medSBP","Cancer",0,0,0
"132",75,1,3,"medSBP","Cancer",0,0,0
"133",25,0,4,"medSBP","Cancer",0,0,0
"134",35,0,4,"medSBP","Cancer",0,0,0
"135",45,0,4,"medSBP","Cancer",0,0,0
"136",55,0,4,"medSBP","Cancer",0,0,0
"137",65,0,4,"medSBP","Cancer",0,0,0
"138",75,0,4,"medSBP","Cancer",0,0,0
"139",25,1,4,"medSBP","Cancer",0,0,0
"140",35,1,4,"medSBP","Cancer",0,0,0
"141",45,1,4,"medSBP","Cancer",0,0,0
"142",55,1,4,"medSBP","Cancer",0,0,0
"143",65,1,4,"medSBP","Cancer",0,0,0
"144",75,1,4,"medSBP","Cancer",0,0,0
"145",25,0,1,"direct","CMD",0.127746312756355,0.109605467259002,0.136195561978187
"146",35,0,1,"direct","CMD",0.102775691200605,0.130922876159815,0.0955114732787241
"147",45,0,1,"direct","CMD",0.075026278214392,0.157702832596446,0.0778292458091604
"148",55,0,1,"direct","CMD",0.0825621719518514,0.0687495872114429,0.0628774021572458
"149",65,0,1,"direct","CMD",0.0941368076748537,0.101259778895572,0.0774974929196804
"150",75,0,1,"direct","CMD",0.0437873167393442,0.0405416598227516,0.043484138487528
"151",25,1,1,"direct","CMD",0.148009695363426,0.0949644524967109,0.13239665685297
"152",35,1,1,"direct","CMD",0.120816818184669,0.174970421917602,0.156183461097256
"153",45,1,1,"direct","CMD",0.127439914111871,0.118000057935932,0.151619059049625
"154",55,1,1,"direct","CMD",0.0898052313801291,0.0528144684772506,0.0904209604387611
"155",65,1,1,"direct","CMD",0.0927855928763268,0.0854566960734041,0.0579472950820333
"156",75,1,1,"direct","CMD",0.0544221289836085,0.061546277593718,0.0478534157559269
"157",25,0,2,"direct","CMD",0.150352570333716,0.140167931794581,0.149061391201019
"158",35,0,2,"direct","CMD",0.203008919748374,0.118545343264051,0.0998162672373339
"159",45,0,2,"direct","CMD",0.157090844354352,0.121091975370041,0.0653732837539305
"160",55,0,2,"direct","CMD",0.0634921371900337,0.0617053534591596,0.0925596541039547
"161",65,0,2,"direct","CMD",0.068581775976742,0.0547308706533806,0.0955395037141763
"162",75,0,2,"direct","CMD",0.0222570819877915,0.0215382469024232,0.0263625082045345
"163",25,1,2,"direct","CMD",0.148443998942308,0.125393564659453,0.157112224578487
"164",35,1,2,"direct","CMD",0.170241850484251,0.101754089054555,0.157503247171943
"165",45,1,2,"direct","CMD",0.112088819957286,0.133365797204496,0.128036408263467
"166",55,1,2,"direct","CMD",0.0718630685200482,0.116367306234616,0.0772745966457913
"167",65,1,2,"direct","CMD",0.0542456459285336,0.0468064762706383,0.0477974145282738
"168",75,1,2,"direct","CMD",0,0.0198171897394396,0.0738249602769562
"169",25,0,3,"direct","CMD",0.0528111330774862,0.0638704967510616,0.0782895724732606
"170",35,0,3,"direct","CMD",0.0584664573162326,0.00413139930680562,0.020013998485695
"171",45,0,3,"direct","CMD",0.0298092275693549,0,0.00383172676018662
"172",55,0,3,"direct","CMD",0.0268783415711169,0.0166928387791542,0.0488554565820759
"173",65,0,3,"direct","CMD",0.00956917034773253,0,0.0233370174861908
"174",75,0,3,"direct","CMD",0,0,0.00033366984603278
"175",25,1,3,"direct","CMD",0.0492729641272412,0.0908201748067976,0.078283467801877
"176",35,1,3,"direct","CMD",0.02958722668724,0.0427827588268928,0.038272647305117
"177",45,1,3,"direct","CMD",0.0462650541212428,0.0208845662306645,0.100874531368106
"178",55,1,3,"direct","CMD",0.0621988883634487,0.0744446282653126,0.0716647357729452
"179",65,1,3,"direct","CMD",0.0175980686456676,0.0196108559117845,0.00751576092103923
"180",75,1,3,"direct","CMD",0.0200074598856826,0.0520029596679279,0.0159848923239031
"181",25,0,4,"direct","CMD",0.0900298823163354,0.0889039817527859,0.143731124073431
"182",35,0,4,"direct","CMD",0.0057503896877702,0.0592356691042822,0
"183",45,0,4,"direct","CMD",0.104891984572515,0.126427727793553,0.114710432048762
"184",55,0,4,"direct","CMD",0.0215808557362711,0.0157641572943419,0.0490180732857431
"185",65,0,4,"direct","CMD",0.0110889965180166,0.00539966024654726,5.82256320214025e-06
"186",75,0,4,"direct","CMD",0.0182886353873888,0.0376537707188739,0.0185938073904984
"187",25,1,4,"direct","CMD",0.0577881155687986,0.109727157103564,0.194599507323225
"188",35,1,4,"direct","CMD",0.10631517846927,0.110000225307285,0.130514168877658
"189",45,1,4,"direct","CMD",0.0856483748636857,0.135857979061569,0.106266213135035
"190",55,1,4,"direct","CMD",0.0585000952938798,0.0593457958530226,0.0735018447061387
"191",65,1,4,"direct","CMD",0.0616443670336712,0.0621656650688052,0.0653028353305845
"192",75,1,4,"direct","CMD",0.0126550736561213,0.0339732625588768,0.0609253196539766
"193",25,0,1,"medBMI","CMD",0.133605615588881,0.127941830594139,0.133494289821173
"194",35,0,1,"medBMI","CMD",0.126324671856133,0.136576365673889,0.109385852930957
"195",45,0,1,"medBMI","CMD",0.124193421300759,0.138501059946965,0.0907985538494127
"196",55,0,1,"medBMI","CMD",0.0932639990609132,0.0787391449266996,0.0753921842576895
"197",65,0,1,"medBMI","CMD",0.111096440676349,0.11087269922921,0.0916845384086438
"198",75,0,1,"medBMI","CMD",0.0632820443368511,0.0687864093337871,0.060238807742505
"199",25,1,1,"medBMI","CMD",0.146965192568948,0.141481538144473,0.103325149780105
"200",35,1,1,"medBMI","CMD",0.130460983152966,0.161125152879795,0.125886188679627
"201",45,1,1,"medBMI","CMD",0.129261285300664,0.113831476062785,0.146390384637803
"202",55,1,1,"medBMI","CMD",0.0962707630679308,0.0695604009771513,0.0849576892724506
"203",65,1,1,"medBMI","CMD",0.0860302569416342,0.0752068367957553,0.0815441745278419
"204",75,1,1,"medBMI","CMD",0.0703627305553461,0.0634572109714456,0.0589097259310335
"205",25,0,2,"medBMI","CMD",0.231312568841579,0.168928920704371,0.124893289157339
"206",35,0,2,"medBMI","CMD",0.20064507118899,0.197825005769227,0.140443180259807
"207",45,0,2,"medBMI","CMD",0.150541337614732,0.128484843651536,0.068115886258351
"208",55,0,2,"medBMI","CMD",0.0994847369941857,0.0549718857785909,0.091794621277798
"209",65,0,2,"medBMI","CMD",0.0748074543831043,0.0647490147899481,0.0677748088074852
"210",75,0,2,"medBMI","CMD",0.0243306145453904,0.028878815134085,0.0282281548990465
"211",25,1,2,"medBMI","CMD",0.169648130539451,0.131001701928173,0.152747726153079
"212",35,1,2,"medBMI","CMD",0.174549315916428,0.120038129389402,0.117036224190889
"213",45,1,2,"medBMI","CMD",0.116313425972465,0.112177284962595,0.133839636333584
"214",55,1,2,"medBMI","CMD",0.0822838600331193,0.112169532623465,0.0799852834847317
"215",65,1,2,"medBMI","CMD",0.0621622686595851,0.0642807332413844,0.0575328994536954
"216",75,1,2,"medBMI","CMD",0,0.0234995411052675,0.0931118613352871
"217",25,0,3,"medBMI","CMD",0.0387159880476031,0.0720726368822618,0.0618306628763072
"218",35,0,3,"medBMI","CMD",0.0687597125924614,0.00176564323102546,0.0150186398997197
"219",45,0,3,"medBMI","CMD",0.0355820158158717,0,0.00488401394742211
"220",55,0,3,"medBMI","CMD",0.0357656864695957,0.02559925157804,0.0457629538559627
"221",65,0,3,"medBMI","CMD",0.0208291909604257,0,0.0225946319124908
"222",75,0,3,"medBMI","CMD",0,0,4.87156780784037e-05
"223",25,1,3,"medBMI","CMD",0.0786483134126704,0.103049997825136,0.105487510504803
"224",35,1,3,"medBMI","CMD",0.026712133399879,0.0285168783008223,0.0334535792461491
"225",45,1,3,"medBMI","CMD",0.0567397691331855,0.0419917077384475,0.0921543350203481
"226",55,1,3,"medBMI","CMD",0.0795637288696972,0.0581298499595365,0.077145122386299
"227",65,1,3,"medBMI","CMD",0.0144956895923531,0.0273363515878142,0.00874323574733027
"228",75,1,3,"medBMI","CMD",0.0253933027603168,0.0758943175395301,0.0228162861074356
"229",25,0,4,"medBMI","CMD",0.0866131737799994,0.0793084559131431,0.152464970504487
"230",35,0,4,"medBMI","CMD",0.00409579098831869,0.091334393651486,0
"231",45,0,4,"medBMI","CMD",0.105844876943465,0.128573920927427,0.110289187995292
"232",55,0,4,"medBMI","CMD",0.0225149297287266,0.0155653652204022,0.0390451824925204
"233",65,0,4,"medBMI","CMD",0.0119456096465271,0.00716408082061037,0
"234",75,0,4,"medBMI","CMD",0.0271936646941604,0.042079047384567,0.0215113276342427
"235",25,1,4,"medBMI","CMD",0.0766002287178723,0.151396405406599,0.147692089680639
"236",35,1,4,"medBMI","CMD",0.0883187717730154,0.138482267429131,0.152888429720962
"237",45,1,4,"medBMI","CMD",0.0803676890721206,0.105345224380051,0.105790853092952
"238",55,1,4,"medBMI","CMD",0.0713916386346478,0.0485882499351318,0.0606775846608705
"239",65,1,4,"medBMI","CMD",0.0670325351750277,0.0659031187389008,0.0756446157113637
"240",75,1,4,"medBMI","CMD",0.015915501176566,0.0487123213120187,0.0588153677933201
"241",25,0,1,"medSBP","CMD",0,0,0
"242",35,0,1,"medSBP","CMD",0,0,0
"243",45,0,1,"medSBP","CMD",0,0,0
"244",55,0,1,"medSBP","CMD",0,0,0
"245",65,0,1,"medSBP","CMD",0,0,0
"246",75,0,1,"medSBP","CMD",0,0,0
"247",25,1,1,"medSBP","CMD",0,0,0
"248",35,1,1,"medSBP","CMD",0,0,0
"249",45,1,1,"medSBP","CMD",0,0,0
"250",55,1,1,"medSBP","CMD",0,0,0
"251",65,1,1,"medSBP","CMD",0,0,0
"252",75,1,1,"medSBP","CMD",0,0,0
"253",25,0,2,"medSBP","CMD",0,0,0
"254",35,0,2,"medSBP","CMD",0,0,0
"255",45,0,2,"medSBP","CMD",0,0,0
"256",55,0,2,"medSBP","CMD",0,0,0
"257",65,0,2,"medSBP","CMD",0,0,0
"258",75,0,2,"medSBP","CMD",0,0,0
"259",25,1,2,"medSBP","CMD",0,0,0
"260",35,1,2,"medSBP","CMD",0,0,0
"261",45,1,2,"medSBP","CMD",0,0,0
"262",55,1,2,"medSBP","CMD",0,0,0
"263",65,1,2,"medSBP","CMD",0,0,0
"264",75,1,2,"medSBP","CMD",0,0,0
"265",25,0,3,"medSBP","CMD",0,0,0
"266",35,0,3,"medSBP","CMD",0,0,0
"267",45,0,3,"medSBP","CMD",0,0,0
"268",55,0,3,"medSBP","CMD",0,0,0
"269",65,0,3,"medSBP","CMD",0,0,0
"270",75,0,3,"medSBP","CMD",0,0,0
"271",25,1,3,"medSBP","CMD",0,0,0
"272",35,1,3,"medSBP","CMD",0,0,0
"273",45,1,3,"medSBP","CMD",0,0,0
"274",55,1,3,"medSBP","CMD",0,0,0
"275",65,1,3,"medSBP","CMD",0,0,0
"276",75,1,3,"medSBP","CMD",0,0,0
"277",25,0,4,"medSBP","CMD",0,0,0
"278",35,0,4,"medSBP","CMD",0,0,0
"279",45,0,4,"medSBP","CMD",0,0,0
"280",55,0,4,"medSBP","CMD",0,0,0
"281",65,0,4,"medSBP","CMD",0,0,0
"282",75,0,4,"medSBP","CMD",0,0,0
"283",25,1,4,"medSBP","CMD",0,0,0
"284",35,1,4,"medSBP","CMD",0,0,0
"285",45,1,4,"medSBP","CMD",0,0,0
"286",55,1,4,"medSBP","CMD",0,0,0
"287",65,1,4,"medSBP","CMD",0,0,0
"288",75,1,4,"medSBP","CMD",0,0,0
