"age","female","disease_type1","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,0,"CMD",737.335912057996,37.3003307352912,738.369324443262,701.471598813818,772.321824774699,0.251440520116237,0.0134663778739516,0.25306062214546,0.238028543901105,0.263475409606529,25.306062214546,23.8028543901105,26.3475409606529,2.15889081825969,0.109213914886782,2.1619166094541,2.05388150662866,2.26132820737547
25,0,"Cancer",505.957706136876,61.2855047625611,525.292966968286,441.734325200552,553.746115366502,0.114956051835992,0.0105903172274952,0.119285614137187,0.103706863138498,0.122525112577472,11.9285614137187,10.3706863138498,12.2525112577472,1.48142444758709,0.179441569792815,1.53803733785182,1.29338089083962,1.62134704760953
25,1,"CMD",424.146484488496,25.2102509606496,410.870583768083,408.474637511991,451.102847077352,0.255179804126878,0.0158988322197611,0.255902922812124,0.239780309419574,0.269964647951724,25.5902922812124,23.9780309419574,26.9964647951724,1.27687506205606,0.0758943948307116,1.23690852413539,1.22969562921273,1.35802605213195
25,1,"Cancer",1336.82464159856,78.1366836780935,1360.7715962569,1255.07965066959,1398.21472106793,0.122008559701817,0.00505092002021037,0.123070817138651,0.116838984813205,0.126275215769119,12.3070817138651,11.6838984813205,12.6275215769119,4.02445407335569,0.235227183223362,4.09654536807031,3.77836423368375,4.20926631252021
35,0,"CMD",1874.22716632635,319.456286457464,2031.99523908506,1532.85059720644,2081.50087360135,0.22095137040268,0.0372488293519902,0.236917796169021,0.181307719517632,0.247023559386339,23.6917796169021,18.1307719517632,24.7023559386339,9.45736954575538,1.61197970503478,10.2534688625342,7.73477986909562,10.5032748031531
35,0,"Cancer",1369.86982149838,97.3278981364628,1389.06136664373,1270.61003348204,1452.81679614118,0.12582652371073,0.00858187579868814,0.123406709282549,0.118948971679577,0.134760918005838,12.3406709282549,11.8948971679577,13.4760918005838,6.91237719965496,0.491117574393268,7.00921793372101,6.41151128907066,7.3309284862831
35,1,"CMD",1068.9593178553,29.1406925039763,1055.36460248553,1049.41341911039,1100.06072466451,0.260101874042976,0.00678036107351752,0.257607327953585,0.255056413732804,0.267267698529129,25.7607327953585,25.5056413732804,26.7267698529129,5.08005776114949,0.138486468705945,5.01545105613159,4.9871690113541,5.22786221021009
35,1,"Cancer",2275.85901994439,219.060492764186,2169.22914378682,2132.46345177391,2509.8899828488,0.121856621635334,0.0101840764514893,0.116413361272751,0.115593995711993,0.132746018866871,11.6413361272751,11.5593995711993,13.2746018866871,10.8156550810062,1.04104986769812,10.3089136916038,10.1341906353242,11.9278497076803
45,0,"CMD",5282.57450877671,1387.52594572514,5413.1869203515,3913.30197319648,6540.82649451838,0.201166037685241,0.0529620085032283,0.207353551280822,0.148480625782068,0.248592063032169,20.7353551280822,14.8480625782068,24.8592063032169,27.860845248817,7.31795558933226,28.5497086392744,20.6391600356934,34.4969965800517
45,0,"Cancer",4473.79960400083,592.002599807584,4743.43132685658,3842.40164362064,4876.01059995363,0.120024675817497,0.0151819293521535,0.126224559000221,0.103898987387072,0.130880463542605,12.6224559000221,10.3898987387072,13.0880463542605,23.5952826096815,3.12228304451419,25.0173482506251,20.2652243520376,25.7165850725233
