"age","race","pathway","disease_type1","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
65,3,"medBMI","CMD",156.189450008516,42.7231321643263,174.902368881007,110.682777774702,185.790141200713,0.0154159155844791,0.00417621150345834,0.0172237483692189,0.010969534576896,0.0183256387250332,1.72237483692189,1.0969534576896,1.83256387250332,5.60925589769478,1.53432245934456,6.28129585009156,3.97496773291754,6.67231010293476
65,3,"medBMI","Cancer",195.735315174669,43.3612635314866,217.826528587173,149.379671590243,223.313427358465,0.00812995426374223,0.00176454018223626,0.00907270224888539,0.0062432052439979,0.00921536749611488,0.907270224888539,0.62432052439979,0.921536749611488,7.02947267546427,1.55723976992189,7.8228378426671,5.36469527114408,8.01988968766205
65,3,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4,"direct","CMD",140.044562054461,13.9526191833012,136.992327138166,128.326814643747,154.356709144025,0.0277478396550986,0.00276032479190489,0.0272208257456981,0.0253856062670473,0.0305580348661403,2.72208257456981,2.53856062670473,3.05580348661403,6.73454670746796,0.670961901004868,6.58776900825277,6.17105665768599,7.42279780158284
65,4,"direct","Cancer",1523.22389098663,87.1136207871232,1499.57456421338,1452.83663802802,1613.7130717025,0.0870416427866162,0.00261371725604249,0.0865387243928053,0.0848070683780882,0.0897036978298834,8.65387243928053,8.48070683780882,8.97036978298834,73.2497020183568,4.18917192814233,72.1124390399294,69.8648776759752,77.6011998924017
65,4,"medBMI","CMD",155.427899040676,11.3438100127625,149.688973566322,148.179710037763,167.55417469679,0.0307948857697509,0.00222539207830235,0.0297436911294433,0.0293125089510411,0.0331707780327223,2.97436911294433,2.93125089510411,3.31707780327223,7.47430982236917,0.545507924412541,7.19833293979171,7.12575457203612,8.05744542289304
65,4,"medBMI","Cancer",408.746161165183,86.2527429468282,408.008843792016,327.121660665447,490.997381432112,0.0233163786242956,0.00444904905408922,0.0238316341882813,0.0188921106624577,0.0273026793567457,2.38316341882813,1.88921106624577,2.73026793567457,19.6560300056111,4.14777351937986,19.6205734465346,15.7308221787236,23.6113759077138
65,4,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,"direct","CMD",18160.0394088711,1143.54198113321,18312.7890737137,17016.0492105125,19174.1923921134,0.0491292672294308,0.00305500708995545,0.0495986872043602,0.0460533177921337,0.0518062096880381,4.95986872043602,4.60533177921337,5.18062096880381,113.660230183191,7.15721160474195,114.616261261953,106.500213272147,120.007620677288
75,1,"direct","Cancer",17352.2315559997,2303.76430576296,16314.9025630241,15777.7768039584,19808.4159520702,0.0814343000437341,0.010737633421946,0.076372402202224,0.0742736843260356,0.0928975289267162,7.6372402202224,7.42736843260356,9.28975289267162,108.604314585547,14.4188223045886,102.111869857717,98.7501019651373,123.977105224612
75,1,"medBMI","CMD",23725.7047889185,1516.00948671855,24393.0698465162,22110.6325498037,24773.5167290754,0.0641880883652801,0.00409597640173164,0.0658989397132157,0.0598332993933457,0.0670886536914692,6.58989397132157,5.98332993933457,6.70886536914692,148.494670460331,9.4884148288885,152.671581333427,138.386240719225,155.052725959304
75,1,"medBMI","Cancer",9465.89455862162,1104.90712111109,9991.22006154381,8286.07764772695,10199.1847920324,0.0444178398031782,0.00507277644651331,0.0467703361441171,0.0390046288770138,0.0478314288395446,4.67703361441171,3.90046288770138,4.78314288395446,59.2452323587571,6.91540336939944,62.5331446941274,51.8609828729986,63.8347563594508
75,1,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2,"direct","CMD",1124.27938037337,973.00593513653,813.342785755904,368.175210288395,2144.6796558832,0.028035943812656,0.0239140315450435,0.0205019049219714,0.00938151739988797,0.0530943032825059,2.05019049219714,0.938151739988797,5.30943032825059,58.5463075455131,50.6688157023696,42.3544340544389,19.1725468495382,111.683160708901
75,2,"direct","Cancer",2889.77704135712,354.115563879231,2852.68583163486,2570.51792893023,3240.56368204793,0.112792585129062,0.0157376799845851,0.110382008742896,0.0989984073387863,0.128635752847578,11.0382008742896,9.89984073387863,12.8635752847578,150.483748394523,18.4403975305863,148.552241502603,133.858483794682,168.750793852495
75,2,"medBMI","CMD",1368.69705014897,1206.63596679382,1017.16568739453,408.877931347297,2627.31782729192,0.0341241176820266,0.0296747063195891,0.0256396621179508,0.0104169131256519,0.0650431094678658,2.56396621179508,1.04169131256519,6.50431094678658,71.2742400452512,62.834987139876,52.9684135442972,21.2921214558628,136.81631116045
75,2,"medBMI","Cancer",569.623549140639,447.203936985133,514.285386288916,170.745060837738,1015.5394758675,0.0220614973555101,0.0172360424581893,0.0198012131719929,0.00675381550844672,0.0392904207585631,1.98012131719929,0.675381550844672,3.92904207585631,29.6628721253246,23.2879297507002,26.7811639326112,8.89146685262851,52.883729361827
75,2,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,"direct","CMD",461.290726884613,308.890724551463,319.783590425731,252.067680474857,790.794839284419,0.0162440917828618,0.0108522611946195,0.0111989346445849,0.00895112657820112,0.0278254405550579,1.11989346445849,0.895112657820112,2.78254405550579,35.8812175500728,24.0268764162759,24.8741713376761,19.6069306260365,61.5114937546462
75,3,"direct","Cancer",1077.65382600916,89.6282375550047,1101.54402913455,984.653274498935,1150.3477048628,0.0806000521937927,0.00787698142118394,0.0827859689903487,0.0724072228672952,0.0869348522432177,8.27859689903487,7.24072228672952,8.69348522432177,83.8246448955285,6.97167773577457,85.6829297594949,76.5906537777105,89.4790938789749
75,3,"medBMI","CMD",648.452983496621,470.093266846657,405.866690517404,352.041749344743,1151.06256668083,0.0228373610498541,0.0165213459908503,0.0142135953113391,0.0125023533026195,0.0405025696748266,1.42135953113391,1.25023533026195,4.05025696748266,50.4395194088869,36.5659177466373,31.570092720346,27.383352534001,89.5346989690327
75,3,"medBMI","Cancer",182.752356821474,95.7051900291498,137.279792760399,119.211902297529,284.944490797333,0.0136990528315491,0.00732363043395183,0.0100818069526942,0.00894753933157399,0.0215252253285509,1.00818069526942,0.894753933157399,2.15252253285509,14.2152804960679,7.44436977369797,10.6782248638111,9.27282503549141,22.1642332440627
75,3,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,"direct","CMD",469.04751826026,212.369333011668,543.143337145849,245.236126904991,629.87746356278,0.0308744007068562,0.0139341651223796,0.0356518868288571,0.0162035175159788,0.0414844206940328,3.56518868288571,1.62035175159788,4.14844206940328,35.3011825270272,15.9832176824952,40.8777391127468,18.4568192796422,47.4054726765505
75,4,"direct","Cancer",1271.6146160142,91.2924731362487,1271.66504245381,1184.86534522078,1358.32102433395,0.0971196559273267,0.00790667349252094,0.0958769374917491,0.0902063803143044,0.10508924221059,9.58769374917491,9.02063803143044,10.508924221059,95.7035223860729,6.87080121323282,95.7073175515513,89.1746490349814,102.229169846508
75,4,"medBMI","CMD",550.017389340314,203.850337109776,636.908979069052,333.108340717853,693.068586693348,0.0362036654464974,0.0133240105403902,0.0419538711863901,0.0220193266069217,0.0455003294071644,4.19538711863901,2.20193266069217,4.55003294071644,41.3950900457976,15.3420659493081,47.9346745221315,25.0702069175671,52.1613263691444
75,4,"medBMI","Cancer",316.75444707804,120.797173610347,371.269968348117,187.955771118083,399.21492995843,0.0242544172977036,0.00946353222932763,0.0282811156816736,0.0141853530983275,0.0309007878707051,2.82811156816736,1.41853530983275,3.09007878707051,23.839389650805,9.09136688364638,27.9423052233019,14.1458183338388,30.0454827311489
75,4,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
