"age","female","race","outcome","V1","V2","V3"
25,0,2,"CM",2.5053884196103,1.54173444737051,0.931185736268097
25,0,2,"DIAB",4.56897100133126,4.24224964809861,4.20778589634229
25,0,2,"ECA",0,0,0
25,0,2,"ENDO",0.200899578983973,0.112244013717835,0.111196389971673
25,0,2,"GC",0,0,0
25,0,2,"HHD",3.93490879354687,1.04258187206903,4.42381455781925e-05
25,0,2,"HSTK",0.923246296097142,2.68923169718951,2.53187772720101
25,0,2,"IHD",9.47500006764492,4.12963154570967,4.78445946959234
25,0,2,"ISTK",1.77768908671373,0.630030327949923,1.09430231135355
25,0,2,"KC",0.29680602980441,0.404833785776097,0.260361937141684
25,0,2,"LC",0,0,0
25,0,2,"LVC",0.311001095700122,0.0515393918906829,0.0481700812618774
25,0,2,"MLPC",0.650609510913957,0.59412230266278,0.243419846275131
25,0,2,"MMC",0.0481275874699147,0.00567419295938333,0.0218950701152267
25,0,2,"OC",0,0,0
25,0,2,"OSTK",0.5231788185898,0.458998730184911,0.332587388918745
25,0,2,"OTH",1.97838985392408,0.793643188154395,0.481877426521418
25,0,2,"PC",0.0152139007200267,0.00817511619533458,0.00494994198010478
25,0,2,"PVD",0.0263828513487668,0.0299976055130128,0.0121908326280414
25,0,2,"RHD",0.104919676279266,0.0705067723918101,0.0752731801159109
25,0,2,"SCC",0.0371015088346036,0.0112749026878689,0
25,0,2,"SCNC",0,0,0
25,0,2,"TC",0.0306693514631315,0.0649010707047432,0.0408018667728328
25,0,2,"UC",0,0,0
25,0,3,"AA",0.068889190977692,0.0946781270954263,0.0810362878703857
25,0,3,"AFF",0.00899025403333258,0.00938400536469174,0.00812848072377437
25,0,3,"APCA",0.00310568821012958,0.00163077594243255,0.0032799589481734
25,0,3,"BC",0,0,0
25,0,3,"CC",19.3971039670406,17.5509335787604,12.8258755179217
25,0,3,"CM",0.150054361219033,0.515129785516591,0.104671574380176
25,0,3,"DIAB",0.261886533440661,0.161470015453227,0.571990740600882
25,0,3,"ECA",0.0356109376089281,0.0446076092853278,0.0479439547636881
25,0,3,"ENDO",0.04114156440908,0.0578056604376983,0.0504564943032459
25,0,3,"GC",0,0,0
25,0,3,"HHD",0.000303751130457629,0.675663916858286,0.000101352362389543
25,0,3,"HSTK",1.28613038726309,0.568061444890894,1.24218592193179
25,0,3,"IHD",0.772782592057192,1.24894262985708,0.975507369940118
25,0,3,"ISTK",0.225101150341641,0.328638232890047,0.517728776913386
25,0,3,"KC",0.0633932835041953,0.253175198634821,0.0932695316683901
25,0,3,"LC",0,0,0
25,0,3,"LVC",0.048072099168351,0.0853901420267693,0.15280657595195
25,0,3,"MLPC",0.243765535999573,0.491187748123732,0.619789686315931
25,0,3,"MMC",0.00546941171083903,0.017697853271749,0.00347811489595458
25,0,3,"OC",0,0,0
25,0,3,"OSTK",0.186867671477887,0.234995165324168,0.120851272595609
25,0,3,"OTH",0.059431875179668,0.167643531005346,0.244838283350933
25,0,3,"PC",0.020602869855058,0.0247287160357843,0.00593567702961232
25,0,3,"PVD",0.00348219891919957,0.0136102003737762,0.0137718229749194
25,0,3,"RHD",0.0169784034714909,0.103634630807484,0.0341306888005008
25,0,3,"SCC",0.0013739348376175,0.0639102852908281,0.0737484201207831
25,0,3,"SCNC",0,0,0
25,0,3,"TC",0.0778131355545335,0.0909749715801259,0.157831552839834
25,0,3,"UC",0,0,0
25,0,4,"AA",0.0556473574249731,0.0813503438697565,0.114349156663527
25,0,4,"AFF",0.00643594169085582,0.0118388203851893,0.016056081189109
25,0,4,"APCA",0,0,0
25,0,4,"BC",0,0,0
25,0,4,"CC",7.89234626047637,9.27252168790949,6.98431398624325
25,0,4,"CM",0.197426857751911,0.157286232873393,0.190705314494358
25,0,4,"DIAB",0.325495305406089,0.189279145999688,0.0955986107875037
25,0,4,"ECA",0,0,0
25,0,4,"ENDO",0.0364538868976081,0.0635351216179891,0.117542758012052
25,0,4,"GC",0,0,0
25,0,4,"HHD",0.24603148446311,0.0539279917744681,0.0247450190133498
25,0,4,"HSTK",0.226754946894023,0.382312053983067,0.668120586030313
25,0,4,"IHD",0.581195534868779,0.808695408593417,1.10282111608366
25,0,4,"ISTK",0.218366555344732,0.0555601947131996,0.24155526644046
25,0,4,"KC",0.077876950446587,0.166876589699749,0.177155023746036
25,0,4,"LC",0,0,0
25,0,4,"LVC",0.0408299044278721,0.0960444450074927,0.162359893111017
25,0,4,"MLPC",1.14514480820232,0.831653412373891,2.03083200344613
25,0,4,"MMC",0.00183605938883357,0,0.00555359394694321
25,0,4,"OC",0,0,0
25,0,4,"OSTK",0.0656680787828057,0.170615348955027,0.178708702094973
25,0,4,"OTH",0.0696836519182564,0.125152166378504,0.28777677561606
25,0,4,"PC",0,0.00681368991980284,0
25,0,4,"PVD",0.00700301851771529,0.00872610506827388,0.0207612501435806
25,0,4,"RHD",0.0283588066332935,0.0228489955627428,0.0600472167598065
25,0,4,"SCC",0.0266966165465614,0.0291221084862706,0.0360679814194307
25,0,4,"SCNC",0,0,0
25,0,4,"TC",0.054692140780065,0.0790211187397525,0.0818199585457954
25,0,4,"UC",0,0,0
25,1,1,"AA",0.180103327120546,0.120594843341067,0.258669447307195
25,1,1,"AFF",0,0,0
25,1,1,"APCA",0,0,0
25,1,1,"BC",0,0,0
25,1,1,"CC",53.5790188683439,61.9651272533685,51.1727963348664
25,1,1,"CM",1.14381528030055,0.860968750436896,1.10039979334172
25,1,1,"DIAB",2.86424387388664,5.18405763176737,3.36084955379574
25,1,1,"ECA",0.0868999017223295,0.00200455616226373,0.0332209929361575
25,1,1,"ENDO",0.976784036209734,0.680212819404898,0.407161132893313
25,1,1,"GC",0,0,0
25,1,1,"HHD",0.607918493475082,0.83364595801425,0.000183665471241192
25,1,1,"HSTK",1.75323116582082,1.45159731907479,1.67118946921605
25,1,1,"IHD",2.7860170432771,3.48266155523782,2.94577640146849
25,1,1,"ISTK",3.25326758846874,1.27216852955981,2.22160553481409
25,1,1,"KC",1.6348950528314,1.56531500500886,0.896508381622704
25,1,1,"LC",0,0,0
25,1,1,"LVC",0.282624612988774,0.18080018601817,0.0390657418978085
25,1,1,"MLPC",2.83929375624899,2.41809383406807,2.74107165285779
25,1,1,"MMC",0.0471421525127692,0.0677772344952576,0.0470069404352372
25,1,1,"OC",0.459283578103013,0.591634640569539,0.423857519359741
25,1,1,"OSTK",1.30180681085934,0.779466072318158,0.670371570354984
25,1,1,"OTH",1.77908451511095,2.38565528789962,0.909370312928911
25,1,1,"PC",0.143890604425801,0.122000888101061,0.119843435109908
25,1,1,"PVD",0,0,0
25,1,1,"RHD",0.570473655587404,0.524970920258772,0.177077981576778
25,1,1,"SCC",0,0.0687318268617515,0.0398203728410591
25,1,1,"SCNC",0,0,0
25,1,1,"TC",3.78364931788656,5.4387848989741,2.08247506258737
25,1,1,"UC",3.09688414363343,3.93723979635991,2.4485024248279
25,1,2,"AA",0.195766637452119,0.189198692348933,0.0572395601759347
25,1,2,"AFF",0,0,0
25,1,2,"APCA",0,0,0
25,1,2,"BC",0,0,0
25,1,2,"CC",10.530979853601,13.5307775169285,14.8953374654683
25,1,2,"CM",0.547595665490726,0.601025063424441,0.248775231018138
25,1,2,"DIAB",1.23330122060398,2.42188577828745,2.81997384191577
25,1,2,"ECA",0,0,0
25,1,2,"ENDO",0.0740598749978324,0.151772215558421,0.0667717133558343
25,1,2,"GC",0.0260519889064466,0.0303939594367358,0.0152208976588918
25,1,2,"HHD",1.05183978661234,0.867541511944383,2.28947869843889
25,1,2,"HSTK",2.77466096578326,1.72676123516477,2.05390751991889
25,1,2,"IHD",2.56913715128808,1.48729106958984,1.67902034008999
25,1,2,"ISTK",0.685943085985693,1.09836496497663,0.978598192870341
25,1,2,"KC",0.197067482240733,0.201815898619245,0.256481129650001
25,1,2,"LC",0,0,0
25,1,2,"LVC",0.126696842040836,0.13627018151035,0.160445205481772
25,1,2,"MLPC",0.937082735154065,0.974777468983643,0.820519425080252
25,1,2,"MMC",0.00415163572655146,0.0180574650600653,0.0402214079790663
25,1,2,"OC",0.120481528297269,0.110372923951077,0.119563791822861
25,1,2,"OSTK",0.862283972090983,0.816814527008862,0.889523829376706
25,1,2,"OTH",1.14533764419642,0.605724190537865,0.447696908316864
25,1,2,"PC",0.0788203591261579,0.0273803552237947,0.0857665953282602
25,1,2,"PVD",0,0,0
25,1,2,"RHD",0.196561179374941,0.0818942902365092,0.0585737464279066
25,1,2,"SCC",0,0,0
25,1,2,"SCNC",0,0,0
25,1,2,"TC",0.244954343155945,0.212065770952619,0.206908976008964
25,1,2,"UC",1.42445598929952,0.634720153939214,0.535956546511992
25,1,3,"AA",0.0384733642251749,0.0833216550456799,0.0485953178597556
25,1,3,"AFF",0,0,0
25,1,3,"APCA",0,0,0
25,1,3,"BC",0,0,0
25,1,3,"CC",24.2526452818983,22.8456033420649,25.8132783653439
25,1,3,"CM",0.30806926031805,0.22335924647744,0.195622615842581
25,1,3,"DIAB",0.638432704533715,0.941950051022706,0.620627090722701
25,1,3,"ECA",0,0,0.0153612171837197
25,1,3,"ENDO",0.0223727281805548,0.0719383744534382,0.0705695403101732
25,1,3,"GC",0.0118714012568255,0.0161754290944643,0.002541442129773
25,1,3,"HHD",0.162632583857203,0.120939364143466,0.163770158635192
25,1,3,"HSTK",0.217695754246617,1.13446319372001,1.00562155291809
25,1,3,"IHD",0.234915138043696,0.13067698683716,0.304237393706826
25,1,3,"ISTK",0.14579061562801,0.283548611328255,0.358287050290348
25,1,3,"KC",0.34147369730941,0.359388762238906,0.33413806420806
25,1,3,"LC",0,0,0
25,1,3,"LVC",0.0204637110725258,0.166808481195091,0.0373890711204642
25,1,3,"MLPC",0.538573319818407,0.354096383015606,0.494109758684316
25,1,3,"MMC",0.00343390047971285,0.00460637490429357,0.00645187386904585
25,1,3,"OC",0.0806259073471188,0.0871633606422027,0.143596071042368
25,1,3,"OSTK",0.27642826736075,0.172051837896843,0.204141690181936
25,1,3,"OTH",0.224386125598121,0.269890290848286,0.317915644675879
25,1,3,"PC",0.127011674616961,0.111130299748046,0.0432155194576965
25,1,3,"PVD",0,0,0
25,1,3,"RHD",0.0549738975550207,0.0706312739276052,0.0768810785127823
25,1,3,"SCC",0.00211111354440964,0.0172788958150653,0.0155380259330269
25,1,3,"SCNC",0,0,0
25,1,3,"TC",0.791640373734323,0.808113661812512,0.573285508720924
25,1,3,"UC",1.26247340919441,0.847699958164252,1.22935510706377
25,1,4,"AA",0.0223959594195583,0.0508796792377244,0.0575773818183081
25,1,4,"AFF",0,0,0
25,1,4,"APCA",0,0,0
25,1,4,"BC",0,0,0
25,1,4,"CC",11.9780493202924,11.3039914841757,12.4961682357214
25,1,4,"CM",0.0779623249923318,0.0753489134564028,0.0881292418959347
25,1,4,"DIAB",0.115597244811247,0.130931171196779,0.329376732249285
25,1,4,"ECA",0,0,0
25,1,4,"ENDO",0.0403427939219888,0.0961637141554037,0.052760275132155
25,1,4,"GC",0,0.0265076953610905,0.00562754818543357
25,1,4,"HHD",0.0697855742381331,0.350213505571241,0.0565375485919302
25,1,4,"HSTK",0.160957008054789,0.474705821290097,0.868644334941967
25,1,4,"IHD",0.0634358810033017,0.308566341775601,0.189547374252635
25,1,4,"ISTK",0.106724525917542,0.30605401750198,0.49285109493971
25,1,4,"KC",0.0474666704971141,0.164934451576789,0.0584881523947666
25,1,4,"LC",0,0,0
25,1,4,"LVC",0.0208370755441713,0.0222928963082055,0.130563535537978
25,1,4,"MLPC",0.635228335643961,1.06532477160499,1.41740373773035
25,1,4,"MMC",0.00277274429594141,0.00481364083505052,0.0165088490802601
25,1,4,"OC",0.0747897082364264,0.186453846717988,0.0557341169242273
25,1,4,"OSTK",0.0981734825555835,0.177645177572514,0.235559300502941
25,1,4,"OTH",0.0390756437212817,0.0699860865957266,0.118041103865552
25,1,4,"PC",0.0238009887891968,0.0122674334092034,0.0293730607940016
25,1,4,"PVD",0,0,0
25,1,4,"RHD",0.0394500813701561,0.0540905445423454,0.0715816361399947
25,1,4,"SCC",0,0.0456456498246702,0.00544957668204521
25,1,4,"SCNC",0,0,0
25,1,4,"TC",0.419762122205798,0.755794612210797,0.809414618141695
25,1,4,"UC",0.6384530489615,0.958701830489134,1.56053558072124
35,0,1,"AA",1.24353691168084,0.822411805704728,1.21572954038962
35,0,1,"AFF",0.142287875276818,0.129254897983732,0.21250591277414
35,0,1,"APCA",0.0384793052848137,0.0274830469643974,0.0623331026003747
35,0,1,"BC",0,0,0
35,0,1,"CC",163.993891041422,156.753480808141,163.292775985504
35,0,1,"CM",3.01499006818231,3.19970047610705,3.28386182947039
35,0,1,"DIAB",14.8085533340689,15.0184901945048,12.6515277803857
35,0,1,"ECA",1.13729240788298,0.671382284555494,0.633871343352039
35,0,1,"ENDO",1.20744415500183,1.44102029692959,0.455053731214589
35,0,1,"GC",0.0857745136372721,0.0291355297699297,0.11380610551589
35,0,1,"HHD",6.78880810256747,4.996612361751,3.1818770358838
35,0,1,"HSTK",3.41119949246929,11.4428836222448,8.12234756286975
35,0,1,"IHD",37.4528376845677,52.8081727567407,38.5177965514068
35,0,1,"ISTK",4.87504834872155,4.64673194648128,4.06514958783109
35,0,1,"KC",3.10618915014209,5.33926243594761,5.31705770896087
35,0,1,"LC",0,0,0
35,0,1,"LVC",0.453160930590797,0.403346272776878,0.118927544213405
35,0,1,"MLPC",9.93814531714731,16.9827070436187,7.23322684457763
35,0,1,"MMC",0.263785336448478,0.407202806202782,0.176762787864964
35,0,1,"OC",0,0,0
35,0,1,"OSTK",3.08406555371889,4.76303935351846,3.20923619115166
35,0,1,"OTH",1.30259054580722,2.64458155173119,1.65008383240147
35,0,1,"PC",0.462930770164719,0.488503062776848,0.260131866117385
35,0,1,"PVD",0.0765375654512551,0.0981471006162454,0.0104340166406954
35,0,1,"RHD",0.142808588123115,0.210693424850892,0.287493416825377
35,0,1,"SCC",0.693477100919822,0.355273325864734,0.155896322719815
35,0,1,"SCNC",0,0,0
35,0,1,"TC",0.469850023978665,1.72623775650381,1.17748595492332
35,0,1,"UC",0,0,0
35,0,2,"AA",0.992698195899706,1.60059025686142,0.700639843156757
35,0,2,"AFF",0.0644679144241709,0.185709517215396,0.036639195771358
35,0,2,"APCA",0.103146398975196,0.0199306799122282,0.0629629972181126
35,0,2,"BC",0,0,0
35,0,2,"CC",37.0400670627803,51.5623206339957,44.6468727695449
35,0,2,"CM",2.54754886186666,2.42395843733978,1.61952816909254
35,0,2,"DIAB",18.5956402598303,14.5729477672798,14.8713257611612
35,0,2,"ECA",0.0455947838667776,0.146389676454155,0.0725880447148127
35,0,2,"ENDO",0.269263183221015,0.088905693207497,0.115022565849244
35,0,2,"GC",0,0,0
35,0,2,"HHD",11.1631408724607,13.4905316878354,2.16008732802076e-06
35,0,2,"HSTK",8.72135924877803,4.83517281053863,3.98833129963631
35,0,2,"IHD",18.2258973320454,20.0974835291128,17.075268857642
35,0,2,"ISTK",6.00971244174605,3.37443021688842,1.62807036205115
35,0,2,"KC",0.838137350178348,2.52341593977311,1.79818033883104
35,0,2,"LC",0,0,0
35,0,2,"LVC",0.202717064381157,0.304709842921177,0.194771526154966
35,0,2,"MLPC",2.81860304179978,4.21325518194459,2.01772882185602
35,0,2,"MMC",0.273179671958395,0.294917208429442,0.158495151523375
35,0,2,"OC",0,0,0
35,0,2,"OSTK",3.73307049778438,3.50498264939212,3.92821768999276
35,0,2,"OTH",1.58924358073448,1.43856052408754,1.6923045410661
35,0,2,"PC",0.130822890732506,0.155746785089338,0.0404774166951462
35,0,2,"PVD",0.0473985134976719,0.037697922919845,0.0069840277211654
35,0,2,"RHD",0.0842412054439868,0.0409143912201292,0.0642673213816315
35,0,2,"SCC",0,0.0906045695863722,0.0531991395206218
35,0,2,"SCNC",0,0,0
35,0,2,"TC",0.0943644893023935,0.0592248005072071,0.111602774272756
35,0,2,"UC",0,0,0
35,0,3,"AA",0.15488962821003,0.00442110694931504,0.0159179124080574
35,0,3,"AFF",0.0466870241790911,0.000312053481737282,0.00846541566337222
35,0,3,"APCA",0.0192759527232552,0.000304678937625619,0.00242772355375735
35,0,3,"BC",0,0,0
35,0,3,"CC",47.1193757417569,43.6445195512281,57.4676724816998
35,0,3,"CM",0.365521860465327,0.0133166094494156,0.0337930627198147
35,0,3,"DIAB",3.16985786915121,0.0791485015523543,0.574064652953863
35,0,3,"ECA",0.305016199259363,0.00173429078070077,0.011316587221568
35,0,3,"ENDO",0.0730240016410267,0.00149338917640863,0.00654465188984373
35,0,3,"GC",0.00123622286590822,0.000227369243967233,0.00436903843167734
35,0,3,"HHD",0.625158154304216,0.0182721898633372,0.445432786555854
35,0,3,"HSTK",2.27022698016962,0.265559316214911,1.03467945115809
35,0,3,"IHD",2.82408565344226,0.0894378867272977,0.718986238059965
35,0,3,"ISTK",1.25609759613789,0.0649763999971269,0.149121260997562
35,0,3,"KC",1.56244966766051,0.0391027894931462,0.202059994065692
35,0,3,"LC",0,0,0
35,0,3,"LVC",0.167206634068931,0.00104273274956588,0.0264754595407613
35,0,3,"MLPC",0.652609423567602,0.0268846630379139,0.137739866683181
35,0,3,"MMC",0.0197154180889075,0.000713825411636022,0.00310359802467132
35,0,3,"OC",0,0,0
35,0,3,"OSTK",0.709909804484117,0.0242441856825317,0.21223009740624
35,0,3,"OTH",0.196611213037186,0.00593233884579432,0.0602353274073731
35,0,3,"PC",0.10264596649585,0.000799837718337095,0.00879112968974023
35,0,3,"PVD",0.016887382647218,0.000501106928653724,0.005521432822443
35,0,3,"RHD",0.0561507586377375,0.000321438688046286,0.0131255780143332
35,0,3,"SCC",0.136097497339424,0.000755736290396052,0.0165476089207962
35,0,3,"SCNC",0,0,0
35,0,3,"TC",0.136609678500273,0.00159267177323005,0.0205990830754195
35,0,3,"UC",0,0,0
35,0,4,"AA",0.00461861091127536,0.0511211479912809,0
35,0,4,"AFF",0.000895179787789963,0.0263190229919637,0
35,0,4,"APCA",0.000102081276545951,0.00303973857483344,0
35,0,4,"BC",0,0,0
35,0,4,"CC",39.4761401673259,29.5875136601667,33.2343103393065
35,0,4,"CM",0.0150899995503343,0.304286079275643,0
35,0,4,"DIAB",0.0231761832123484,1.27570733767427,0
35,0,4,"ECA",0.000919880453575211,0.0334879969650949,0
35,0,4,"ENDO",0.00339701258536785,0.069678871094647,0
35,0,4,"GC",0.00195398913237501,0.000412523320906769,0
35,0,4,"HHD",0.0507754378460001,0.483935555002046,0
35,0,4,"HSTK",0.165838995172796,0.790168468251034,0
35,0,4,"IHD",0.0860537751418263,2.42151289039062,0
35,0,4,"ISTK",0.0215087090191625,0.267029343698482,0
35,0,4,"KC",0.0275172833766647,0.758626200265199,0
35,0,4,"LC",0,0,0
35,0,4,"LVC",0.0127087960331058,0.324869976767401,0
35,0,4,"MLPC",0.0378554893357767,1.65720162095994,0
35,0,4,"MMC",0.00261870194839417,0.0180918225263507,0
35,0,4,"OC",0,0,0
35,0,4,"OSTK",0.0204154071547349,0.394967478606578,0
35,0,4,"OTH",0.00698614541683173,0.18877295717358,0
35,0,4,"PC",0.000867797573261821,0.02467537393359,0
35,0,4,"PVD",0.000682772476775072,0.0119704852129873,0
35,0,4,"RHD",0.000673041483787154,0.0387587737775974,0
35,0,4,"SCC",0.00147893371812185,0.0925799152848351,0
35,0,4,"SCNC",0,0,0
35,0,4,"TC",0.00593791064728202,0.0938479387116581,0
35,0,4,"UC",0,0,0
35,1,1,"AA",0.247395761746201,0.59228390681632,0.469373944732777
35,1,1,"AFF",0.0704763068747006,0.24432512442284,0.0488437435405049
35,1,1,"APCA",0,0,0
35,1,1,"BC",0,0,0
35,1,1,"CC",144.44130052336,97.0606521934995,139.693722525298
35,1,1,"CM",0.529922774235547,1.46218533212555,1.8273866057866
35,1,1,"DIAB",8.29987560048901,14.9681404571999,5.04778560868739
35,1,1,"ECA",0,0,0
35,1,1,"ENDO",0.371073119874417,0.281333121429436,0.543124775008652
35,1,1,"GC",0.149897203762056,0.0221817124336274,0.128674709318311
35,1,1,"HHD",4.77723223094866,3.78710975350841,3.549028649113
35,1,1,"HSTK",11.5520720191945,18.3323615890063,15.573068166356
35,1,1,"IHD",11.883933220265,17.7707553062873,13.7887567788181
35,1,1,"ISTK",4.00661082319085,2.84000556247178,4.11538827737389
35,1,1,"KC",2.60478164997117,5.15649813485347,3.65719382347258
35,1,1,"LC",0,0,0
35,1,1,"LVC",0.292326587398558,0.803545379164107,0.595570642015836
35,1,1,"MLPC",2.18663356103464,4.0670531142482,6.93072810821742
35,1,1,"MMC",0.134168201910316,0.265026926215845,0.164464217748572
35,1,1,"OC",0.560062310218952,0.350167080402042,0.213275326477124
35,1,1,"OSTK",3.78162551370685,5.90421891536024,4.83300254904718
35,1,1,"OTH",2.73176544458582,2.84681582985164,1.628705275306
35,1,1,"PC",0.447774807949296,0.387752520685123,0.468335624871233
35,1,1,"PVD",0.105780752502417,0.184111375207366,0.138914869815096
35,1,1,"RHD",0.302058140285922,0.213422090590285,0.192268755951216
35,1,1,"SCC",0.0685726874420721,0.0550183897734418,0.0459796285726829
35,1,1,"SCNC",0,0,0
35,1,1,"TC",3.42842957593183,1.98808242244283,12.6472260980742
35,1,1,"UC",8.27786457753245,13.5960158958394,13.7039652424214
35,1,2,"AA",0.152703181229226,0.236509171841856,0.224306009666733
35,1,2,"AFF",0.0622725135758774,0.015729423225162,0.0179498282247957
35,1,2,"APCA",0,0,0
35,1,2,"BC",0,0,0
35,1,2,"CC",55.8927398612621,69.4287039292207,63.5002636681549
35,1,2,"CM",1.47854090984495,0.897264296561666,0.966542767055136
35,1,2,"DIAB",5.80178182544677,4.3249447670456,3.53833268764989
35,1,2,"ECA",0.0639648187190887,0.00653423488231154,0.0716524477305246
35,1,2,"ENDO",0.15350377027404,0.0658666157578362,0.0845677400378841
35,1,2,"GC",0.127420208385628,0.0810233273868765,0.0691818012081258
35,1,2,"HHD",6.93366556199419,1.40316520627858,0.000138196425802703
35,1,2,"HSTK",10.4929735442292,7.4201633071834,4.53653473079194
35,1,2,"IHD",5.40528883846947,5.58653983858086,5.75185740240539
35,1,2,"ISTK",1.51155764008084,1.54057623883145,2.91701372374177
35,1,2,"KC",1.17212401342596,1.24056355565081,1.14808568909612
35,1,2,"LC",0,0,0
35,1,2,"LVC",0.249751138848814,0.146082969514228,0.289303730859306
35,1,2,"MLPC",1.50342283015987,1.49593927320971,1.82552899723673
35,1,2,"MMC",0.2201811796634,0.147683019173265,0.264034579651535
35,1,2,"OC",0.070362165405191,0.0798746409127394,0.128406353538112
35,1,2,"OSTK",2.6723949305352,1.73137791118135,4.37003453889435
35,1,2,"OTH",1.7223689627264,1.02503500997123,0.594629690157293
35,1,2,"PC",0.2338773346586,0.0778153399957763,0.103205852600078
35,1,2,"PVD",0.023227022254659,0.0189027393978901,0.0245625844434398
35,1,2,"RHD",0.232071089193641,0.161627783700792,0.0954312263373729
35,1,2,"SCC",0.0420478319051941,0.0804556734308328,0.0483855419129815
35,1,2,"SCNC",0,0,0
35,1,2,"TC",0.359910271257576,0.314909699593222,0.891799421425253
35,1,2,"UC",2.16189757730615,2.20652431997619,4.44111425295401
35,1,3,"AA",0.0230837482075754,0.025280345406794,0.0250872836509042
35,1,3,"AFF",0.0074118787994859,0.00490438311761755,0.0119307299588782
35,1,3,"APCA",0,0,0
35,1,3,"BC",0,0,0
35,1,3,"CC",38.0043110665846,42.4964536202952,44.0655200269205
35,1,3,"CM",0.045053064720637,0.0597993049582711,0.0747531092823956
35,1,3,"DIAB",0.284398662464427,0.367292262836482,0.402017819251367
35,1,3,"ECA",0,0,0
35,1,3,"ENDO",0.00977945076473084,0.0207491676680842,0.0128178083739761
35,1,3,"GC",0.01942954308265,0.0163422004019795,0.0462006810194017
35,1,3,"HHD",0.209207101523119,0.023936247422034,0.135239259603416
35,1,3,"HSTK",0.889772964820799,1.10830475004049,1.54943899153282
35,1,3,"IHD",0.31534008854294,0.55293107636355,0.491680446022043
35,1,3,"ISTK",0.248674549553707,0.26284755111544,0.229469970903354
35,1,3,"KC",0.371374133199805,0.645208803001768,0.566359949373555
35,1,3,"LC",0,0,0
35,1,3,"LVC",0.0185866709693477,0.0126778510545343,0.00601600775374084
35,1,3,"MLPC",0.203310713527047,0.448717255476449,0.349156784616661
35,1,3,"MMC",0.0169531420424034,0.0116539748850164,0.0198177285856384
35,1,3,"OC",0.044482679852778,0.0850741277787358,0.105767245746421
35,1,3,"OSTK",0.190940501697181,0.221137484286632,0.135836302718776
35,1,3,"OTH",0.0849931659231727,0.113210614608605,0.111509528165976
35,1,3,"PC",0.0226071031890965,0.0194238129095256,0.0149552346798678
35,1,3,"PVD",0.00747540747405086,0.0133495006726657,0.00591819155291623
35,1,3,"RHD",0.0116995145381168,0.0051708767747214,0.0164637227136522
35,1,3,"SCC",0.0109601744410248,0.0141794836813335,0.0375306010309052
35,1,3,"SCNC",0,0,0
35,1,3,"TC",0.322420930125596,0.294525311647385,0.166106207266466
35,1,3,"UC",1.49701387561931,1.94872788949642,1.20038583111133
35,1,4,"AA",0.0349275399521898,0.0821637409933503,0.0941231175685874
35,1,4,"AFF",0.0190558376788721,0.00701198219642242,0.0319917289570081
35,1,4,"APCA",0,0,0
35,1,4,"BC",0,0,0
35,1,4,"CC",25.8136494733381,21.6348573820852,21.1525968272303
35,1,4,"CM",0.173235768019623,0.327597572881598,0.13745349123368
35,1,4,"DIAB",0.611090608929912,0.497917831017535,0.986057568717024
35,1,4,"ECA",0,0.032329014623372,0.00284998851131806
35,1,4,"ENDO",0.0372775160358283,0.0443646287151094,0.0518057473607236
