"race","disease_type3","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
1,"All_HD",6990.9293434651,829.885897301402,6911.86051176298,6238.83035943861,7810.23683443838,0.0216936272319436,0.00255563030836772,0.0213977593910666,0.0194037556919762,0.0242349864366563,2.13977593910666,1.94037556919762,2.42349864366563,4.58157553335105,0.543874031011821,4.5297569829153,4.08867993470006,5.11851689987241
1,"All_STK",7662.03389302322,572.559343636182,7864.40021451393,7058.20403680923,8093.85237597011,0.0691835261830915,0.00543119448216436,0.0711753779933178,0.0634445105362402,0.0732294677912503,7.11753779933178,6.34445105362402,7.32294677912503,5.02139061851569,0.375232497900608,5.15401341324938,4.62566467713953,5.30438718436821
1,"Cancer",95692.3934883044,4431.48683787378,94857.5698679413,91893.6855629466,100200.701490971,0.129325871133754,0.0057026336397309,0.128383585830135,0.124364595557595,0.135088089217988,12.8383585830135,12.4364595557595,13.5088089217988,62.7129680753589,2.90421926403083,62.1658580581057,60.2234468065687,65.6675328588143
1,"DIAB",667.859029865326,42.3372444069345,647.635748345024,639.836305108832,713.071543914078,0.0137761577058299,0.000866140109151444,0.0133783305539752,0.013190298673219,0.0147001698175173,1.33783305539752,1.3190298673219,1.47001698175173,0.437688101342176,0.0277461369718509,0.424434571337027,0.419323128129824,0.467318575058905
1,"Other_CVD",2954.95861917205,164.889517068943,3019.20971548995,2780.1954985748,3075.10830789909,0.0332691893200191,0.00188563050473617,0.0340188909402249,0.0312687540529503,0.0346323782099129,3.40188909402249,3.12687540529503,3.46323782099129,1.93656171397565,0.108061995765314,1.97866931318294,1.82202895329071,2.01530301533441
2,"All_HD",899.901987766165,207.377576928613,807.940138456274,757.084405908987,1120.88714153675,0.0177722621678843,0.003977221146712,0.0161029418123379,0.0149618079109842,0.0220016387269987,1.61029418123379,1.49618079109842,2.20016387269987,3.20449636875409,0.738458966935228,2.87702580397739,2.69593162650741,3.99141109106095
2,"All_STK",1212.76140904122,298.723306044885,1105.5725528392,988.579357790521,1528.05398806363,0.0620928258945317,0.0145243730587485,0.0562983014025124,0.0516070640707127,0.0775039335365671,5.62983014025124,5.16070640707127,7.75039335365671,4.31856978234334,1.0637355650911,3.93687677005995,3.52027110211044,5.44130752301712
2,"Cancer",16200.2213944774,1434.31753879879,15873.8716247161,15003.0333458436,17674.8067474081,0.146651126184935,0.0121674335032832,0.14410084137337,0.136367959470762,0.159102034988939,14.410084137337,13.6367959470762,15.9102034988939,57.6880052909767,5.10751771549076,56.5258935650769,53.42489129999,62.9389142489781
2,"DIAB",153.209753210416,6.37036155034707,153.720252195913,146.95553931995,159.03004296321,0.0115078680703854,0.000587202954586624,0.0113888365696038,0.0110092768018591,0.012107636114576,1.13888365696038,1.10092768018591,1.2107636114576,0.54557063379669,0.0226844709015603,0.547388489704907,0.523299757663658,0.566296332407738
2,"Other_CVD",430.672946109596,23.3432393339111,419.029142274478,415.621339363256,455.621786115785,0.0349772651685641,0.00174077247842976,0.0342941786203582,0.0337122631918373,0.036822890711266,3.42941786203582,3.37122631918373,3.6822890711266,1.53360022612533,0.0831238587061695,1.49213734726144,1.4800023678938,1.62244153139116
3,"All_HD",195.241670198799,45.5718578365251,185.639687741864,156.756091435805,241.888934050188,0.00687373478435082,0.00159165274827988,0.00647657849377241,0.0055661826112703,0.00851886980442301,0.647657849377241,0.55661826112703,0.851886980442301,0.505516423301496,0.117993881906805,0.480655133069286,0.405870215065584,0.626294728234786
3,"All_STK",280.669250358342,61.9550061014505,258.743655950229,233.962800475491,346.01245548809,0.0250977107040787,0.00536028009228946,0.022800151502564,0.0213457380150123,0.0308026087144324,2.2800151502564,2.13457380150123,3.08026087144324,0.726704065927079,0.160412851714174,0.669934688505431,0.605772517524279,0.89588958513828
3,"Cancer",8489.17994144103,432.968524853945,8355.67146657759,8149.53832872668,8942.3037577893,0.0968397181375852,0.00523753359733418,0.095276943239222,0.0926972298733043,0.102310565065475,9.5276943239222,9.26972298733043,10.2310565065475,21.9800408201305,1.12103476611028,21.6343629398672,21.1006465131218,23.1532613253632
3,"DIAB",33.5638632232187,4.19346498198076,33.1658569482447,29.7627043805734,37.7033273995918,0.00451504102411765,0.000573009645661128,0.00438401548031952,0.00403714791094247,0.00510430584952125,0.438401548031952,0.403714791094247,0.510430584952125,0.0869029857791417,0.0108576484557446,0.0858724746778407,0.0770610897301153,0.097620816264274
3,"Other_CVD",79.7630953327782,16.8071261048464,75.6796154509777,65.8892508761389,97.107897688948,0.0134131623739734,0.00278008482191943,0.0126496377183118,0.0111723711128997,0.0163029495923593,1.26496377183118,1.11723711128997,1.63029495923593,0.206521254520237,0.0435167260444354,0.195948377621726,0.170599331602755,0.251430122801452
4,"All_HD",144.810364270465,34.4920707600976,161.985689697811,107.946779337408,167.074922590279,0.0105430377149023,0.0024070369115545,0.0117362142900117,0.00797068181950578,0.012101193521456,1.17362142900117,0.797068181950578,1.2101193521456,0.56598674923827,0.134811172545235,0.633115967887127,0.421906588217741,0.65300707440727
4,"All_STK",266.862543386967,76.3332614343689,288.812065479173,187.301872995152,327.766120000407,0.0430506665319505,0.0121095891492247,0.0469339098996792,0.0303487022538916,0.05245187394744,4.69339098996792,3.03487022538916,5.245187394744,1.04302384836865,0.298346148879932,1.1288128643613,0.732063473197038,1.2810635599465
4,"Cancer",8863.20537684964,294.284295363155,8839.03496251918,8594.61584148757,9152.33976439259,0.120450330719794,0.0048616373790551,0.121853055146051,0.115382125040709,0.12432622063656,12.1853055146051,11.5382125040709,12.432622063656,34.6415591476929,1.1502009025637,34.5470898443143,33.5917854055658,35.7716317976918
4,"DIAB",24.2164947563002,3.01738180126126,23.6097203410539,21.6516648044201,27.2970829611396,0.00734400069288021,0.000947641713541297,0.00727363713844784,0.00647550876024878,0.00827230164677916,0.727363713844784,0.647550876024878,0.827230164677916,0.094649407272152,0.0117933417646605,0.0922778485751187,0.0846248501617076,0.106689789275075
4,"Other_CVD",70.2152361174888,16.1173288827618,78.8609949695,52.9818412375172,80.099735973251,0.0224862259232339,0.00558530266116659,0.0254926770429537,0.0165142396926152,0.0259027287020909,2.54926770429537,1.65142396926152,2.59027287020909,0.274434039561631,0.0629940724665311,0.308225715813535,0.207077858285565,0.313067296023579
