"age","female","race","disease_type3","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,0,1,"All_HD",21.8116976479787,1.65975595773475,22.4116078148044,20.0592059303999,23.0542657237556,0.0376788096708803,0.00303422965583937,0.0377413135490353,0.0347701860772606,0.0405343049680682,3.77413135490353,3.47701860772606,4.05343049680682,0.113041423674052,0.00860186031559139,0.116150521389827,0.10395895050166,0.119481163788035
25,0,1,"All_STK",18.2786726966519,1.56603690161516,19.0580476774787,16.6049762046769,19.289900454924,0.145778214707952,0.0170927471001283,0.149990991857478,0.12812388278982,0.159851686048987,14.9990991857478,12.812388278982,15.9851686048987,0.0947311492140105,0.00811615142212852,0.0987703422576007,0.0860570406093255,0.0999719437316439
25,0,1,"Cancer",328.311151416765,51.1784448915044,334.70281443884,277.260386248528,373.929003016239,0.120857392097483,0.0165883790072747,0.122597504196585,0.104424047869943,0.135811641040785,12.2597504196585,10.4424047869943,13.5811641040785,1.70150717120626,0.265237688754401,1.73463263898602,1.43693119608485,1.93792649871487
25,0,1,"DIAB",4.83205054016677,1.32570899870213,4.16076205823028,3.98547858769604,6.2492177022835,0.0194122053401023,0.00493165639704526,0.0184996714674653,0.0151755032457996,0.0244245612261464,1.84996714674653,1.51755032457996,2.44245612261464,0.0250426115903932,0.00687062671642518,0.0215635882278479,0.0206551631535825,0.0323872298853675
25,0,1,"Other_CVD",32.330587760821,4.7246190099216,32.3297564597198,27.8425530564715,36.8193290711065,0.0611872368416779,0.00713128836855653,0.0642886633885553,0.0535932937393008,0.0661449673792092,6.42886633885553,5.35932937393008,6.61449673792092,0.167556681175652,0.0244858363534359,0.167552372870013,0.14429696793984,0.190820056471258
25,0,2,"All_HD",15.0443451087659,8.98728533174307,10.1015944774805,9.63771705500433,24.6523111991201,0.0428477328931645,0.0249566865773117,0.0289737111888031,0.0279639361946213,0.0695244480404148,2.89737111888031,2.79639361946213,6.95244480404148,0.359340111262129,0.214664851657206,0.241280564705187,0.230200669674897,0.588830167422761
25,0,2,"All_STK",11.1464323927408,0.503074543669329,11.042190717886,10.720572194603,11.6608980145051,0.172689672623565,0.00942340347074149,0.172985644349222,0.163614963629399,0.181512805650921,17.2985644349222,16.3614963629399,18.1512805650921,0.26623693003755,0.0120161337159136,0.263747076556415,0.256065091391561,0.278525144142504
25,0,2,"Cancer",45.3416970933411,10.5331461444504,50.4228660131741,34.0907718005447,52.2736288042793,0.136552110943129,0.014618876832343,0.14030515959066,0.121416731257034,0.148497399278825,14.030515959066,12.1416731257034,14.8497399278825,1.08300430231698,0.251588346326998,1.20437002424067,0.814271518185377,1.24857622281345
25,0,2,"DIAB",4.33966884859072,0.199327733857746,4.24224964809861,4.2095090839301,4.55263493366962,0.0301482075419132,0.00177811031365163,0.0307984038360642,0.0282696068454002,0.0314741413883978,3.07984038360642,2.82696068454002,3.14741413883978,0.10365470052829,0.00476102146981031,0.101327804535755,0.100545783258921,0.108741479391315
25,0,2,"Other_CVD",24.034123379048,7.87948274543802,22.9705963050378,17.0519289060853,31.9203158649193,0.090222164729908,0.0291881987115755,0.0891497646683231,0.0629631861124779,0.118392683399685,8.91497646683231,6.29631861124779,11.8392683399685,0.574064507738699,0.188204550345228,0.548661744484989,0.407292041364851,0.762429322878202
25,0,3,"All_HD",2.19903626048417,1.47307462577081,1.58894112088388,1.1520208036869,3.76463258594168,0.0119514325523579,0.00781584988046295,0.00907094115378269,0.0061389312873538,0.020212351506151,0.907094115378269,0.61389312873538,2.0212351506151,0.0319340467595052,0.0213917500247353,0.0230743444135999,0.0167294586605681,0.0546693818524619
25,0,3,"All_STK",4.67032748376242,0.831929905836049,4.74788936290568,3.84961059901834,5.42511677123473,0.0759675738620796,0.0141121728326181,0.0754339238395638,0.062795001951375,0.0895937482919225,7.54339238395638,6.2795001951375,8.95937482919225,0.0678217357888563,0.0120811507254318,0.0689480767773266,0.0559034187312,0.0787826630063127
25,0,3,"Cancer",79.0984877833005,7.99232336843639,80.1604440204208,71.1048850977268,86.189427667322,0.0903931832718045,0.00886348606737661,0.0857286586057523,0.0848806515616833,0.09987056094807,8.57286586057523,8.48806515616833,9.987056094807,1.14865536911244,0.11606321948895,1.16407692479214,1.03257357158818,1.25162884430894
25,0,3,"DIAB",0.33178242983159,0.213999751619383,0.261886533440661,0.166490841352599,0.556485530242871,0.0061919872063807,0.00470580181061621,0.00415642253659587,0.00291212600853587,0.0112020783735426,0.415642253659587,0.291212600853587,1.12020783735426,0.004818090460178,0.0031076695721385,0.00380307362586985,0.00241775290763631,0.00808119232188162
25,0,3,"Other_CVD",4.57839321220634,2.04645292580341,4.61158153656111,2.62034964917428,6.50822669953685,0.0298320168042751,0.00954096550665704,0.0306824427557203,0.0204337133552635,0.0385074581945583,3.06824427557203,2.04337133552635,3.85074581945583,0.0664866812563646,0.0297182564008034,0.0669686367024205,0.0380522912362351,0.0945114091473468
