"age","outcome","V1","V2","V3"
25,"AA",1.38763532876128,1.4295391985431,1.41784584943871
25,"AFF",0.122622505841945,0.0753236092930714,0.105631807764728
25,"APCA",0.00726775692318852,0.00922583006325549,0.00989045136116842
25,"BC",0,0,0
25,"CC",203.257224285942,205.297989460474,177.155643115527
25,"CM",8.01774646292369,6.26949308145502,5.45746687264412
25,"DIAB",13.984181025892,19.6309598622174,16.1669645246444
25,"ECA",0.491284860253789,0.484263003159261,0.197822853480252
25,"ENDO",1.79465754247549,1.68772782167414,1.6487854605243
25,"GC",0.0501097773694641,0.0751190459650754,0.0502786687149108
25,"HHD",9.69103311368419,7.26203669051317,5.5261506804405
25,"HSTK",11.2042599049371,11.6009123871659,13.797151843273
25,"IHD",23.8210264864839,20.1861646368669,19.1013556610632
25,"ISTK",7.60742007413684,5.44737085279995,7.89427670281404
25,"KC",3.92565806107525,4.82407448653349,3.71528245418625
25,"LC",0,0,0
25,"LVC",0.946104050197922,1.04221955556382,0.875467180834683
25,"MLPC",11.8797896932617,8.35603441652206,12.3948879291834
25,"MMC",0.143872497199669,0.15338082263603,0.196662277769141
25,"OC",0.735180721983827,0.975624771880806,0.742751499149196
25,"OSTK",4.93805445459307,3.77335841358594,3.62926502667694
25,"OTH",6.4855061001252,5.71647179867075,4.64084679813856
25,"PC",0.494014882866848,0.362801789514575,0.461054282692222
25,"PVD",0.160515062803541,0.0827517224126553,0.068266650072157
25,"RHD",1.04336357856305,1.00249119626278,0.779402495039714
25,"SCC",0.231181934571427,0.459018989552361,0.216948589033708
25,"SCNC",0,0,0
25,"TC",6.68102382125364,8.17684820832681,4.54562318056467
25,"UC",6.42226659108886,6.37836173895251,5.7743496591249
35,"AA",2.85385357783704,3.41478148256507,2.74517765157344
35,"AFF",0.413554530596806,0.613566404634871,0.368326554890057
35,"APCA",0.161003738259811,0.0507581443890846,0.127723823372245
35,"BC",0,0,0
35,"CC",551.781474937829,512.168501778632,567.053734623659
35,"CM",8.16990330688538,8.68810810869897,7.94331903464056
35,"DIAB",51.594374343593,51.1045891191108,38.0711118788065
35,"ECA",1.55278809018178,0.891857498261128,0.792278411530262
35,"ENDO",2.12476220939826,2.01341178397861,1.26893701973491
35,"GC",0.511957271597855,0.15825713556303,0.435864685545923
35,"HHD",30.5571643946066,24.9188372988013,7.92797657452198
35,"HSTK",38.9984293466538,45.4117017353122,36.3538304854514
35,"IHD",76.7602426462526,100.053964835897,77.1243907706199
35,"ISTK",18.2830416946098,13.2830999912309,13.7639717555447
35,"KC",10.0788138895795,16.0286552484504,12.9891736345301
35,"LC",0,0,0
35,"LVC",1.51844973526656,2.04369628147959,1.26848275665514
35,"MLPC",19.2610703586915,31.3722178093415,20.5755114492199
35,"MMC",0.943644164080945,1.17417699495491,0.853164022573575
35,"OC",0.944578726963398,0.840590241215369,0.544142572910994
35,"OSTK",14.5134418891334,17.1307078415656,16.8511230361417
35,"OTH",7.68387921699441,8.31880283228519,5.86617904466839
35,"PC",1.46595442590241,1.25849940432385,0.964069812666062
35,"PVD",0.295246511082328,0.392898173128838,0.224174397862513
35,"RHD",0.846890519009845,0.723873224702744,0.732920309081358
35,"SCC",1.02772008359387,0.688867093911946,0.387042027364786
35,"SCNC",0,0,0
35,"TC",5.41732386565266,5.93888574141384,16.56575525407
35,"UC",16.5050320888313,23.0524067823601,23.4926894232401
45,"AA",5.15595684364539,4.61566605227602,3.38266155462235
45,"AFF",1.49248822084517,2.04465184732799,1.53358497982602
45,"APCA",1.47295937496127,2.68170326597894,1.65768975537668
45,"BC",39.5724518793227,39.642321690583,45.6603592074648
45,"CC",1558.7457796462,1449.45120448433,1258.81477948162
45,"CM",15.8016914322087,13.9097396590523,11.033548636374
45,"DIAB",116.740252573069,132.861437665571,110.117749679286
45,"ECA",7.13695071961475,6.69266727937036,6.02513251549466
45,"ENDO",1.50184544055981,1.8671361686389,1.39586796375691
45,"GC",0.838140334835784,0.876354514660502,1.66737060763718
45,"HHD",68.1222411573744,29.9756032392845,37.0967290513763
45,"HSTK",98.0380508697065,93.6124065631755,99.8690646230853
45,"IHD",302.743664171676,326.302848238257,273.689163229986
45,"ISTK",43.31444002295,47.6269954338176,39.1963958005295
45,"KC",41.7295158940782,53.490837156154,30.906435396618
45,"LC",0,0,0
45,"LVC",9.14428239738174,8.85687874654782,10.1424439914918
45,"MLPC",101.469913909585,111.190587333056,77.2725635956368
45,"MMC",5.02928865351539,3.99451354004026,2.12191816536326
45,"OC",3.50350791913972,2.01190512177675,2.86154142981598
45,"OSTK",57.2263946085248,74.7207280371966,52.8140525582104
45,"OTH",12.7424371256342,15.364473493689,10.1847226277162
45,"PC",6.03480734658483,5.12373088901248,4.75141514316982
45,"PVD",1.23470780409767,2.16893558280658,1.14819359917445
45,"RHD",1.51745819183317,1.24270715051882,1.20508747135942
45,"SCC",2.39969343200496,2.46673126859357,2.60241297511688
45,"SCNC",0,0,0
45,"TC",12.2535542741471,12.9410524008819,12.1035243419016
45,"UC",87.908114175573,68.5816347048418,69.2066758993329
55,"AA",6.86071882703881,6.98944340681267,8.43990583289694
55,"AFF",7.14813291727544,5.68193249782372,5.60484537956687
55,"APCA",4.23491691109464,11.1528694319108,14.7174943865621
55,"BC",156.998259562513,131.323641379633,150.378397987676
55,"CC",2819.21689250749,2953.19610084005,3311.24301202365
55,"CM",23.0298170129346,17.6712978594708,13.3245686844265
55,"DIAB",153.372488572819,140.724248119214,169.076255675067
55,"ECA",20.9663414053052,18.9367244167873,17.69618440581
55,"ENDO",2.09501248962705,1.59927665235141,1.46603234148626
55,"GC",3.52426110332858,2.21418578246457,2.06574914640275
55,"HHD",74.145594219481,57.9057801991964,90.3707528775984
55,"HSTK",129.527708460826,89.5517941157961,149.556029320504
55,"IHD",657.280534892422,518.97938958705,674.891496273221
55,"ISTK",93.873955039644,72.5313247612486,73.1599507775623
55,"KC",76.568793480342,65.8840568162016,85.2138278364914
55,"LC",0,0,0
55,"LVC",49.1569153036182,43.4785247382548,63.3420964939812
55,"MLPC",188.76004480394,199.285956477557,200.346830180761
55,"MMC",8.74505936827717,6.11146230526786,9.11819862948327
55,"OC",4.72419923376173,3.28839915739971,4.85547190910266
55,"OSTK",147.144457332622,162.938672484285,150.681529950225
55,"OTH",27.004019980394,22.8155665105441,16.7780022582915
55,"PC",18.6370841461316,19.5006180833572,23.4365106444833
55,"PVD",5.21398703917973,3.61262729387198,4.13344510958966
55,"RHD",1.93267919190928,1.75627365441465,1.94392737339906
55,"SCC",4.44358860634305,7.53239350868864,9.23065095718086
55,"SCNC",0,0,0
55,"TC",14.9362778232985,8.00273883118089,12.2128034210333
55,"UC",166.813316705954,117.197396224552,159.072966338516
65,"AA",11.5308390054395,11.8691509591433,10.3423496715126
65,"AFF",16.9354073561041,15.5473081109076,17.275459983893
65,"APCA",17.4466463954892,2.81149222647622,8.81320571686778
65,"BC",202.76458867158,89.6972646147824,158.341299748871
65,"CC",2848.01717365929,2787.79626782571,3048.04671033764
65,"CM",22.6847589404117,16.6929801544722,18.9618914659219
65,"DIAB",251.402562750085,324.055869439442,208.988412768682
65,"ECA",23.2109555233383,30.736398757059,25.5320278415382
65,"ENDO",1.47767408824246,2.00044183417485,1.47109325388373
65,"GC",3.82328209363255,2.86362765947251,4.38588519107018
65,"HHD",121.227771646977,79.8395875554436,90.9152963664644
65,"HSTK",185.467905275709,208.224953688416,124.052621749434
65,"IHD",1026.63662906757,1200.51349740428,1032.5258073033
