"female","race","outcome","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
0,3,"UC",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,4,"AA",0.648755368235595,0.204690578607108,0.560714612110061,0.505710563772139,0.866634815405755,0.00268402766853081,0.000777643147950948,0.00235263991911607,0.00213825632725446,0.0035114785968097,0.235263991911607,0.213825632725446,0.35114785968097,0.00511470054265909,0.00161375314138254,0.00442059899810299,0.00398695443860202,0.00683243295958884
0,4,"AFF",0.428605347905984,0.10044158625418,0.37652056805114,0.365485063672381,0.535997695016206,0.00192404585204587,0.000392053805576428,0.00192402333301737,0.00155160430779618,0.0022965065374698,0.192402333301737,0.155160430779618,0.22965065374698,0.00337906723066257,0.000791868030498107,0.00296843779338736,0.00288143535302519,0.00422573412998387
0,4,"APCA",1.31348631978211,0.374370636964143,1.16727716428013,1.04093313791274,1.71031728382816,0.000465468340286866,0.000139191077471081,0.000390611236929112,0.00038026872708356,0.000614296491344263,0.0390611236929112,0.038026872708356,0.0614296491344263,0.0103553504471737,0.00295148802428217,0.00920265702280715,0.00820657761928637,0.0134839126857727
0,4,"BC",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,4,"CC",639.647409422657,53.9523699024408,626.881077746782,594.906049651671,695.240151118137,0.0906902001263523,0.00749741887153179,0.0897726826011979,0.0839977111981873,0.0981625789508986,8.97726826011979,8.39977111981873,9.81625789508986,5.04289461370047,0.425353267392998,4.94224656245128,4.69015971807666,5.48118035288608
0,4,"CM",1.29118415809645,0.260712248264228,1.17429948512336,1.11261415493944,1.56910613328059,0.00268878595002843,0.000518586782624812,0.00245831105625044,0.00233203276301704,0.00324144279675111,0.245831105625044,0.233203276301704,0.324144279675111,0.010179523187684,0.00205542049124235,0.00925802006099719,0.00877170116914138,0.0123706228639105
0,4,"DIAB",9.69402791936071,1.82301139135241,10.1417863033365,7.81150222861534,11.1959589837267,0.00554114451111549,0.000945994471663936,0.00563027786015066,0.004607564984186,0.00639896069136509,0.563027786015066,0.4607564984186,0.639896069136509,0.0764264193983531,0.0143723779550104,0.0799564866033917,0.0615848386678359,0.0882674430045876
0,4,"ECA",0.569244879945044,0.109039005029197,0.513299310851688,0.500222380868109,0.685821112751331,0.00235182993587532,0.000466535991863473,0.00212745177468447,0.00204425550114176,0.00285012580762109,0.212745177468447,0.204425550114176,0.285012580762109,0.00448785048866603,0.000859648930089949,0.00404678310547137,0.00394368633871131,0.00540692191433621
0,4,"ENDO",0.207400676406709,0.0448612401577416,0.203288945106382,0.166664451992456,0.25163187242624,0.00391873809412335,0.000803459888969932,0.00385456514295616,0.00318455286763458,0.00470747032910423,0.385456514295616,0.318455286763458,0.470747032910423,0.00163511918991941,0.000353680016557235,0.00160270285035178,0.00131396024570271,0.0019838320227686
0,4,"GC",0.254288015786382,0.0330217028992727,0.238256087328475,0.232638567307281,0.289564603454704,0.00138873108827244,9.10528241362058e-05,0.00137519565335158,0.00130870327312723,0.00148026402310037,0.137519565335158,0.130870327312723,0.148026402310037,0.00200477270172198,0.000260338688522578,0.00187837912226454,0.00183409134584283,0.00228288860013996
0,4,"HHD",3.51480752825826,1.17944115330634,3.5109187696525,2.39599572276548,4.63692477856593,0.00435299437191744,0.00151528151476696,0.00424808678308677,0.00296065245797556,0.00583450773636539,0.424808678308677,0.296065245797556,0.583450773636539,0.0277102723959216,0.00929855628517852,0.0276796139432521,0.018889709778844,0.0365568946977683
0,4,"HSTK",11.8531552201018,2.40419879389397,11.2005975696784,9.91049888860072,14.3504855544627,0.0123033495988105,0.00225066484333787,0.0119271665337768,0.010347614095737,0.0145788407071627,1.19271665337768,1.0347614095737,1.45788407071627,0.0934486902225693,0.0189543816943404,0.0883040129957526,0.0781330475636861,0.113137308524247
0,4,"IHD",39.4412626000382,11.5498543938409,33.1003328088563,32.4833165637646,51.7889989588164,0.0053518379547025,0.0015151182802511,0.00450513616819644,0.00445211895347939,0.00697125347445577,0.450513616819644,0.445211895347939,0.697125347445577,0.310949638493499,0.0910575070792459,0.260958596211836,0.256094122670472,0.408297540255939
0,4,"ISTK",6.84254326438474,2.70141396433072,5.50050509083357,5.09622632035598,9.72959265593198,0.0110422107421432,0.00490654814601499,0.0082318538693867,0.00818927397355087,0.0162839508525784,0.82318538693867,0.818927397355087,1.62839508525784,0.053945695806262,0.0212975863411917,0.0433652463632007,0.0401779666149483,0.0767068070241778
0,4,"KC",4.38552884001372,1.08312705995512,4.46271959922147,3.32571370469854,5.37973183000232,0.00174844106001415,0.000496894280090685,0.00173610357277119,0.0012817440686623,0.00222562491552253,0.173610357277119,0.12817440686623,0.222562491552253,0.0345749227461029,0.00853922885661488,0.0351834843663048,0.0262194819850388,0.0424130861299955
0,4,"LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"LVC",5.00138885208446,1.61394475694339,5.55033302795736,3.30286450906181,6.23331064561513,0.00167606213757862,0.00052340010480313,0.00184741664872447,0.00112641038177294,0.00208006255891032,0.184741664872447,0.112641038177294,0.208006255891032,0.0394302807009928,0.0127241245750469,0.0437580831542699,0.0260393419830526,0.0491425873336475
0,4,"MLPC",19.2295829318189,2.30195111392915,19.4973481998047,16.9400534497037,21.2915119361463,0.00662751548445738,0.000826417867323149,0.00706432029060246,0.00574385441249144,0.0071398924712,0.706432029060246,0.574385441249144,0.71398924712,0.151603459596754,0.018148274662619,0.153714485152036,0.133553115417781,0.167859432053737
0,4,"MMC",0.418114122274235,0.109905105700887,0.383592616344993,0.332313071173309,0.533258453415017,0.00052263063823005,0.000138539261790035,0.000504408253783998,0.000399619512194384,0.000661130791044862,0.0504408253783998,0.0399619512194384,0.0661130791044862,0.00329635581113658,0.000866477151931934,0.0030241928761463,0.00261991180140122,0.00420413831561369
0,4,"OC",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0,4,"OSTK",10.3293581825605,2.90319305740267,9.48387547856311,8.01981398912447,13.3575626743943,0.00868227857780807,0.00209649560218445,0.00785037602038925,0.00716545931823007,0.0109062150111921,0.785037602038925,0.716545931823007,1.09062150111921,0.0814352782087139,0.0228883857200687,0.0747696056660646,0.0632271407229479,0.105309237355732
0,4,"OTH",1.08961500181059,0.311665117712275,1.08289227324911,0.796441964537764,1.38850235836067,0.00246525740106093,0.000770519134969511,0.00213777479051282,0.00192383289095439,0.00328504213013335,0.213777479051282,0.192383289095439,0.328504213013335,0.00859037892234635,0.00245712609827992,0.00853737782963083,0.00627904191266509,0.0109467668608358
0,4,"PC",0.965440466962219,0.28749769627464,0.813525146397828,0.787156851542545,1.27285210486163,0.000528683419985583,0.000137260648160722,0.000489133467273999,0.000419219543362851,0.00067176475641316,0.0489133467273999,0.0419219543362851,0.067176475641316,0.00761140349976032,0.00226659338041137,0.00641372343332463,0.00620583932383032,0.0100349957321607
0,4,"PVD",0.17052544188687,0.0717214427329546,0.157070291728392,0.109013779150742,0.243473982257704,0.0024001819694592,0.000555119115653376,0.00238539957751866,0.00187924158036192,0.00293368739170593,0.238539957751866,0.187924158036192,0.293368739170593,0.00134439977356645,0.00056544226071563,0.00123832116953996,0.000859450052638539,0.00191951630791688
0,4,"RHD",0.140370712801648,0.0299386386837516,0.146907003745087,0.109664085546843,0.165521492754531,0.00240156531813553,0.000603817120395857,0.00245611828199396,0.00180651258456457,0.00295024803242682,0.245611828199396,0.180651258456457,0.295024803242682,0.00110666392309421,0.0002360322226523,0.00115819516656786,0.00086457698127742,0.00130494930795841
0,4,"SCC",0.488846243967144,0.127984863296288,0.439606745893961,0.395134640405935,0.624411420890558,0.00130489787737966,0.000392328349169655,0.00121954832782364,0.000975133927985162,0.00170720894389678,0.121954832782364,0.0975133927985162,0.170720894389678,0.00385399839710864,0.00100901554238231,0.00346580078080204,0.00311518864992839,0.0049227761181495
0,4,"SCNC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"TC",0.779988973735421,0.165138988655127,0.759738611009142,0.632600495823496,0.944590259964684,0.000586710101021943,0.000145849086966125,0.000557256111739414,0.000462806911713406,0.00073564918122063,0.0557256111739414,0.0462806911713406,0.073564918122063,0.00614932873400735,0.00130193369680422,0.00598967758305529,0.00498733768951234,0.00744702325681162
0,4,"UC",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
1,1,"AA",15.276309672526,1.37536530753204,15.8112095447799,13.8187212392065,16.2792332144297,0.00459412742180033,0.000316763017783015,0.00475788442558568,0.00425544993714271,0.0047936114532404,0.475788442558568,0.425544993714271,0.47936114532404,0.0192811111891173,0.00173592785094378,0.0199562391573935,0.0174414047905655,0.0205469588146342
1,1,"AFF",59.0183902781471,11.6433798907825,55.0271888507643,50.1520764655582,71.2772253040114,0.00434364682873059,0.000857836433676407,0.00404948754119522,0.00369048399475514,0.00524684505711109,0.404948754119522,0.369048399475514,0.524684505711109,0.0744905130590683,0.0146957810560139,0.0694529876259507,0.0632998272113217,0.089963095524965
1,1,"APCA",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
1,1,"BC",364.843560220344,51.8905290108856,351.884450280845,322.221955110529,418.480408778733,0.00224828181792097,0.000316428186881482,0.00218648335764531,0.0019782702525348,0.00257082207454146,0.218648335764531,0.19782702525348,0.257082207454146,0.460490092308965,0.0654940283987814,0.444133652500414,0.406694907162977,0.528188251292222
1,1,"CC",3495.96584346409,288.810674130711,3610.53520476008,3189.60310808035,3704.94462174623,0.0728120759969758,0.00588978031188198,0.0750127761636209,0.066582524551697,0.0771710323006062,7.50127761636209,6.6582524551697,7.71710323006062,4.41246004998282,0.364524603120155,4.55706464633943,4.02578197839597,4.67622421466655
1,1,"CM",25.2837253404699,4.49989838968661,23.0986013710453,22.3338879214477,30.0909181335031,0.00415631530280688,0.000722360097503875,0.00381400818388443,0.00367600357235286,0.00492758808434499,0.381400818388443,0.367600357235286,0.492758808434499,0.0319120474784203,0.00567958119802441,0.0291540765338895,0.0281888875998093,0.0379794826598826
1,1,"DIAB",268.915228386858,38.8997871478306,271.103346889066,231.074354230475,304.896201816365,0.013226448656913,0.00179400286959433,0.0133532642410426,0.0114714458793349,0.014873658187981,1.33532642410426,1.14714458793349,1.4873658187981,0.339413413980401,0.0490976641157795,0.342175164497406,0.291652265002463,0.384827075018884
1,1,"ECA",9.14961869376167,1.11715502612528,9.54843130488326,7.97081965213591,9.98942701593408,0.00722926550042613,0.000910558426406159,0.00764253295611964,0.00625821857162102,0.00784903509189174,0.764253295611964,0.625821857162102,0.784903509189174,0.0115482612721396,0.00141002576773772,0.0120516256620673,0.01006043103837,0.0126082317744707
1,1,"ENDO",3.33046470546921,0.649017853656605,3.09732850796448,2.8435740592848,4.01552111953264,0.0064441273224933,0.00125749805021576,0.00621344334170334,0.00536271708491247,0.00772161894374559,0.621344334170334,0.536271708491247,0.772161894374559,0.004203571521797,0.000819162852045406,0.00390931688552309,0.0035890387657017,0.00506822071872512
1,1,"GC",6.66295995078511,0.461510610813332,6.43260575594971,6.36550208389743,7.15621888328289,0.00385594704129662,0.000286370031187568,0.00387815117226868,0.00357507277986586,0.00411794779140112,0.387815117226868,0.357507277986586,0.411794779140112,0.00840970590500473,0.000582499150174524,0.00811896259469538,0.00803426718135448,0.00903227644241792
1,1,"HHD",177.760388120802,66.2264935296851,182.874920269812,112.812414045359,238.361009869585,0.00960576851116318,0.00355030358508921,0.00979056477497905,0.00615787013311077,0.0128965900649721,0.979056477497905,0.615787013311077,1.28965900649721,0.224361634573428,0.0835882757540399,0.230816980475635,0.142387051935274,0.300849173194706
1,1,"HSTK",385.146898835531,6.46333042668009,387.006414723822,378.410083343068,390.303125822948,0.0289912656974726,0.000507551744406537,0.0289790785044564,0.0285143753599984,0.0294785151490107,2.89790785044564,2.85143753599984,2.94785151490107,0.486116106558583,0.0081577419730466,0.48846310877107,0.477613183316305,0.492624077920247
1,1,"IHD",1141.65889275692,163.641039772058,1191.16224883338,970.590772553698,1270.64916029516,0.00976209071273218,0.0013596861046965,0.0102103810456493,0.00833363926171349,0.0108094953807713,1.02103810456494,0.833363926171349,1.08094953807713,1.4409535105772,0.206540790975343,1.50343455038363,1.2250385731834,1.60375956413552
1,1,"ISTK",399.613367332758,71.3000104104279,376.749805392399,344.259648419419,474.401113895403,0.0205250519388606,0.00388436957611803,0.0192552117784956,0.0175255592130149,0.0246039088010166,1.92552117784956,1.75255592130149,2.46039088010166,0.504375070509186,0.0899918539214423,0.475517650791899,0.434509950465258,0.598768997312807
1,1,"KC",76.1960296209192,11.6544892321182,76.6173147791825,64.9506451654037,87.0833216919109,0.00473169460746784,0.000702213094213753,0.00472178609450481,0.0040688530962706,0.00540295835468366,0.472178609450481,0.40688530962706,0.540295835468365,0.096171402045641,0.0147098027962197,0.0967031303329647,0.0819779539747947,0.109912881072262
1,1,"LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"LVC",26.6782018592186,8.27243764965008,29.9187004256347,17.9082073187078,32.6937726182756,0.00436008675754894,0.0013132104050625,0.00502868862413087,0.00295619959962213,0.00519566232888111,0.502868862413087,0.295619959962213,0.519566232888111,0.0336720966908922,0.0104411205027352,0.0377621167616173,0.0226029809496964,0.0412646953719716
1,1,"MLPC",218.823819581424,47.5446808994331,245.791282387151,168.019987342375,246.705308435605,0.0172069430324795,0.00366280980609916,0.0190819745188644,0.0132910195510222,0.0195290897505096,1.90819745188644,1.32910195510222,1.95290897505096,0.276190158920699,0.0600088829386427,0.310227348529439,0.212067713170855,0.311380993503113
1,1,"MMC",11.0306480572666,2.10530017409728,11.953676617767,8.78810268472213,12.4886191533857,0.00159733287699427,0.000285003016834356,0.00165471599926666,0.00130633993930582,0.0018395501607512,0.165471599926666,0.130633993930582,0.18395501607512,0.0139224168820485,0.00265722073022924,0.0150874244452132,0.011091971074025,0.015762606261382
1,1,"OC",13.5609760637642,1.61805813518133,14.3196162581513,11.8338187816617,14.6432891806377,0.000948016551232297,0.000114799529121652,0.00101055822965448,0.000825278054339679,0.00101759462146605,0.101055822965448,0.0825278054339679,0.101759462146606,0.0171160897444127,0.002042244461108,0.01807361327294,0.0149361449598943,0.0184821395296831
1,1,"OSTK",696.087788663529,115.561718052495,740.116111158475,573.740196335489,781.011306870865,0.0215113925226459,0.00365729227079113,0.0228908664996004,0.0176412784933859,0.0242089536714945,2.28908664996004,1.76412784933859,2.42089536714945,0.878572530821769,0.145857107033045,0.934143215083434,0.724150580627848,0.985759399393274
1,1,"OTH",95.8026253772216,34.2404161091386,78.9311010332234,73.5549138319918,132.39113261485,0.00505006826273713,0.0018338645447043,0.00416983083594727,0.00383964841674348,0.00700868992150215,0.416983083594727,0.383964841674348,0.700868992150215,0.120918016962543,0.0432168032930938,0.0996234933648983,0.0928378975356332,0.16709848144745
1,1,"PC",33.2147418127261,4.28965597373924,30.7977326912789,30.6848963375412,37.7990450411413,0.00187112485240051,0.000264407131274761,0.00172703425945707,0.00171091031187063,0.00215381639693231,0.172703425945707,0.171091031187063,0.215381639693231,0.0419222406286229,0.00541422212338872,0.0388715940644498,0.0387291767968486,0.0477083540399442
1,1,"PVD",14.6734081080378,0.475575130580666,14.6111278735687,14.2509958400958,15.1487585752786,0.00477410282968846,0.000262732008709746,0.00475525074267876,0.00453300192876159,0.00503122800457358,0.475525074267876,0.453300192876159,0.503122800457358,0.0185201543644532,0.000600250791458885,0.01844154688978,0.0179870034870208,0.0191201215953579
1,1,"RHD",7.57916693002967,0.490960351550518,7.54330401912559,7.12893052202879,8.05988681229902,0.00402821550976196,0.00026037517396297,0.00415823635872874,0.00374992674238943,0.00419598655551273,0.415823635872874,0.374992674238943,0.419598655551273,0.00956610355717006,0.000619669365875609,0.00952083890965178,0.00899783422837618,0.0101728478363545
1,1,"SCC",5.40762834127246,0.164934852255522,5.46101995167089,5.23453205165501,5.53534176205126,0.00442281358152394,0.000127990429870687,0.00437823708512126,0.00432583036024067,0.0045576868247495,0.437823708512126,0.432583036024067,0.45576868247495,0.00682527950484099,0.000208173786305125,0.00689266813460342,0.00660680469789595,0.00698647397648797
1,1,"SCNC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"TC",30.1674191151747,6.44408366202453,28.4507068954902,24.9402954030509,36.8537482140303,0.00131659761346494,0.000266596838491159,0.00125085745083701,0.00109711270083043,0.00159196166433319,0.125085745083701,0.109711270083043,0.159196166433319,0.0380760389594932,0.00813344952170792,0.0359092774904598,0.0314785847540454,0.0465152404136195
1,1,"UC",372.373838529828,41.284417163604,387.981962400583,328.681947040149,402.798824729364,0.00913216559527088,0.000914562024626355,0.00948682787634429,0.00816306291496318,0.00979980533666619,0.948682787634428,0.816306291496318,0.979980533666619,0.469994490719484,0.0521074431438732,0.489694403738843,0.414848435426404,0.50839561994611
1,2,"AA",2.66016349728258,0.372294767967776,2.45594429057397,2.43573300491035,3.05818031535712,0.00541111369089658,0.000638396522387707,0.00507056536116424,0.00501796696088337,0.00609372650118228,0.507056536116424,0.501796696088337,0.609372650118228,0.0172987519410808,0.00242099211067878,0.0159707368013853,0.0158393050238038,0.0198870117270989
1,2,"AFF",2.19637989196747,1.65436080292775,1.56943729241622,0.978239475225516,3.94742151832797,0.00253675848434418,0.00185973078218387,0.0018755386063765,0.00113687017340333,0.00449868369155757,0.18755386063765,0.113687017340333,0.449868369155757,0.0142828179389483,0.0107581271527591,0.0102058788628306,0.00636138419243247,0.0256696499001642
1,2,"APCA",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
1,2,"BC",43.4776322092013,7.76576541499483,44.6687305886282,35.6593106351775,50.2835201607121,0.00191120907775981,0.000359704753858803,0.00191142502849765,0.00156939782871719,0.00225283676867526,0.191142502849765,0.156939782871719,0.225283676867526,0.282730281556309,0.0504999221603671,0.290475863895206,0.231888592448554,0.326988225676
1,2,"CC",886.128413616692,53.6191619421885,905.372491746306,829.534492534969,926.364868288242,0.103612427877456,0.0060342674479661,0.100579580323944,0.0997403640826825,0.110062412092716,10.0579580323944,9.97403640826825,11.0062412092716,5.7623960447384,0.348679538935885,5.88753817763326,5.39437197284737,6.02404930366881
1,2,"CM",7.39697172744783,0.956047819224388,7.61091156971931,6.41502034996521,8.19707423899968,0.0051226694381131,0.000684300587648554,0.00542168440058647,0.00439384737521965,0.0055973287829042,0.542168440058647,0.439384737521965,0.55973287829042,0.0481016971923044,0.00621707428339212,0.0494929245606781,0.0417161749059387,0.0533046762155523
1,2,"DIAB",70.9246129476501,19.4648743849279,69.450608929327,53.0992418026623,90.0028875082124,0.0109533272418834,0.00325675182840209,0.0106535041586155,0.00799668681545877,0.0141648172890859,1.06535041586155,0.799668681545877,1.41648172890859,0.461214991917558,0.12657794676648,0.451629705186433,0.345298555198598,0.585278922357974
1,2,"ECA",0.350874155263995,0.139326915592585,0.399385315157995,0.204057037450174,0.456456787167917,0.00554808438475761,0.00148722665455234,0.0053639226999968,0.0042216353903982,0.00703107081116371,0.53639226999968,0.42216353903982,0.703107081116371,0.00228169621177362,0.000906027676123704,0.00259715897270454,0.00132696057076503,0.00296828850599093
1,2,"ENDO",0.544933747289189,0.110442288914806,0.500812963706975,0.465244191135251,0.662125969488009,0.00545930521428509,0.00103516550886033,0.00490784344114157,0.00482118275933338,0.0065661701764088,0.490784344114158,0.482118275933338,0.65661701764088,0.00354364448963715,0.000718194111637893,0.00325673186512573,0.0030254320317901,0.00430573267831891
1,2,"GC",1.18158219507111,0.190419111344813,1.17454538890233,1.00376734500163,1.36537833038405,0.00316081732089403,0.0009447743306453,0.00284341453775202,0.00243700591260196,0.00415442109485681,0.284341453775202,0.243700591260196,0.415442109485681,0.00768369963403105,0.00123827463062323,0.00763794005402944,0.00652738913434389,0.00887890577671958
1,2,"HHD",34.948495049021,18.347429650817,28.3291257147044,21.2042834137327,54.3191706184784,0.00781425524283963,0.00396452287980927,0.00635837212488306,0.00486225077458184,0.0120037603613605,0.635837212488306,0.486225077458184,1.20037603613605,0.22726623652444,0.119311326018169,0.184221202549006,0.137889133219533,0.353231618708467
1,2,"HSTK",67.3570459323394,13.384036012983,71.497453483816,53.3473377004703,77.8474077454533,0.0267527980005876,0.00421037179450069,0.0278655238642724,0.0223862091300482,0.030173569886995,2.78655238642724,2.23862091300482,3.0173569886995,0.438015494257326,0.0870349206714535,0.464940111199532,0.346911895656117,0.50623316845766
1,2,"IHD",157.531549223345,91.0972502512705,139.189103002892,80.1105796654446,250.543598068631,0.00868973499059143,0.00498259345105557,0.00771361866609998,0.00443974244207232,0.0137694264149283,0.771361866609998,0.443974244207232,1.37694264149283,1.02441041525928,0.592395443445893,0.905131495943086,0.520950327641275,1.62925758429604
1,2,"ISTK",56.2220410323612,33.9981772113961,46.723928698166,28.9200335704115,91.5974439783768,0.0178786274869429,0.0109362791279218,0.0144798702806815,0.00931699962121938,0.0293291989779885,1.44798702806815,0.931699962121938,2.93291989779885,0.36560577665004,0.22108642368397,0.303840592162092,0.188063811631626,0.595648148483209
1,2,"KC",9.82057326063876,3.6249371884887,11.7405176292004,5.94454532312263,12.0646484848775,0.0032705181902249,0.00115725885344572,0.00392805311374216,0.00203397494831887,0.00394815674714127,0.392805311374216,0.203397494831887,0.394815674714127,0.0638621125838849,0.0235725696145073,0.0763473005831755,0.0386567273223082,0.0784550880460647
1,2,"LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"LVC",4.72108609585234,2.1908161390657,4.1156131922372,2.95762847745084,6.99919568232671,0.0037119372045629,0.00186324419101517,0.00322312859520122,0.00219588799114417,0.00564347373593908,0.322312859520122,0.219588799114417,0.564347373593908,0.0307007059333241,0.0142466374630462,0.0267633819389968,0.019233134135388,0.0455150031264383
1,2,"MLPC",18.4522232791495,3.39259451572945,19.2675618512153,14.9533193977833,21.2580893742598,0.0124433380780148,0.00197679442630921,0.013354051611529,0.0103342760193729,0.0137782936331695,1.3354051611529,1.03342760193729,1.37782936331695,0.119992787508555,0.022061670654539,0.125294844965012,0.0972397986899098,0.138239027489213
1,2,"MMC",3.90544494431504,1.28380501230294,3.54421879663402,2.87611417023364,5.24181794392531,0.00138047602378058,0.000417430809009315,0.00133760934776135,0.00100370643655326,0.00179368228562425,0.133760934776135,0.100370643655326,0.179368228562425,0.0253966808356958,0.00834844342132771,0.0230476667507535,0.0187030555211825,0.0340869681224101
1,2,"OC",1.99194639453235,0.205382836539204,1.93899321020501,1.82426377620747,2.20463921953548,0.00107902418015998,7.05218935688886e-05,0.00109016564970642,0.00100792328890893,0.00114065482229656,0.109016564970642,0.100792328890893,0.114065482229656,0.0129534092901227,0.00133558209706906,0.0126090605306932,0.0118629875840147,0.0143365274417458
1,2,"OSTK",84.107367211073,47.7222000453018,75.8982638991801,42.7660356315896,132.426436605665,0.0164890714513501,0.00902936087494105,0.0149851437172215,0.00864005539187946,0.0256164260848302,1.49851437172215,0.864005539187946,2.56164260848302,0.546940999411508,0.310332241424114,0.493558099452087,0.278102846930278,0.861154616858245
1,2,"OTH",10.9808400293892,1.37651733090674,10.3741348650904,10.030010583797,12.4473688646353,0.00453376383160223,0.000589674563426741,0.0042615444253991,0.00413598358472507,0.00516293057375204,0.42615444253991,0.413598358472507,0.516293057375204,0.0714072003345423,0.0089513414774238,0.067461863083919,0.0652240605634807,0.0809438767686336
1,2,"PC",3.32317009903118,1.81271749399516,3.13935072990147,1.68586516430863,5.11672149751397,0.000980845409954864,0.00052889747382716,0.000917834911307407,0.000507853721208699,0.00150739602255137,0.0917834911307407,0.0507853721208699,0.150739602255137,0.0216102112745631,0.0117879033750792,0.0204148540449082,0.0109629965651643,0.0332734796291686
1,2,"PVD",2.39237432122364,1.43116406193181,1.97742044478888,1.25268290891352,3.8847765285033,0.00410031161870724,0.00236968706811043,0.00351332932957033,0.00215098451397138,0.00654857366920947,0.351332932957033,0.215098451397138,0.654857366920947,0.0155573482514647,0.00930670318558926,0.0128589486294988,0.00814605979078456,0.0252622763908158
1,2,"RHD",1.07352663456809,0.0403642974862549,1.07106507913825,1.03628022854855,1.11286536270298,0.00527798633060836,0.000300722509850235,0.0052564260940262,0.00500201425433737,0.00557228460797418,0.52564260940262,0.500201425433737,0.557228460797418,0.00698102615591374,0.000262484606755937,0.00696501893048814,0.00673881685596399,0.00723684159747525
1,2,"SCC",0.545310713974149,0.209143030038818,0.614949862159553,0.325468187967705,0.705959964023002,0.00295309509889543,0.00115505458916828,0.00289538425285214,0.00188134805895788,0.00407389635796978,0.289538425285214,0.188134805895788,0.407389635796978,0.00354609586271247,0.00136003422366457,0.00399895161803655,0.00211648398834048,0.00459078034505899
1,2,"SCNC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"TC",2.88202444247825,0.547543937813556,2.91772012043468,2.34751672423666,3.38619083445687,0.00108388266032948,0.000210225915952586,0.00109389535707781,0.000880082607524547,0.00127917192089834,0.109389535707781,0.0880082607524547,0.127917192089834,0.0187414893744281,0.00356061827280728,0.0189736144595846,0.0152656442100614,0.0220200282164117
1,2,"UC",48.6807631798518,7.41090355796797,51.3692338254652,40.8542811526945,54.2220451582376,0.00746202125306701,0.00131525667714034,0.00806886705364487,0.00605870022809869,0.00834952334754415,0.806886705364487,0.605870022809869,0.834952334754415,0.316565672527647,0.0481922943606737,0.334048502754756,0.265670916886716,0.352600022475535
1,3,"AA",0.437373060215024,0.214364442613037,0.426112790459241,0.238723280575938,0.645594069146525,0.00248388034383887,0.00112817759554239,0.00243547146576802,0.00143342564959374,0.00357548258444422,0.243547146576802,0.143342564959374,0.357548258444422,0.00224265332081847,0.00109916492994603,0.00218491569667513,0.001224066150021,0.00331031747213778
1,3,"AFF",1.4226057122716,0.685310628223956,1.17728778379569,0.907895088743609,2.14583657500412,0.0023155938488311,0.00120644866253126,0.00185134466069374,0.0014322886828382,0.00359351082474076,0.185134466069374,0.14322886828382,0.359351082474076,0.00729448545201375,0.00351396621324381,0.00603660489878001,0.00465527971641563,0.0110028896578606
1,3,"APCA",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
1,3,"BC",21.2867263335822,7.91460696509903,19.1526512462682,14.8827008125062,29.5047156788752,0.0012261233383816,0.00044380178319065,0.00110052322251245,0.000870751073819171,0.00168825570143282,0.110052322251245,0.0870751073819171,0.168825570143282,0.109148806462594,0.0405825625943356,0.0982062244501403,0.0763118295020406,0.151286978133733
1,3,"CC",496.395127543031,40.3345712054063,484.530330448194,464.384042153407,538.491290463268,0.0769050161213634,0.0079798042186923,0.0750935694994725,0.0702420023024138,0.0851077595689202,7.50935694994725,7.02420023024138,8.51077595689203,2.5452920686866,0.206817630727239,2.48445469888496,2.38115354831968,2.76114235338491
1,3,"CM",1.88456025692429,0.591613340086712,1.62573847496913,1.4744270895093,2.51469193900118,0.00370802076953602,0.0010542864296265,0.00349132497317882,0.00281453917891457,0.0047856937870611,0.349132497317882,0.281453917891457,0.47856937870611,0.00966318162439168,0.00303352845082339,0.00833605935372294,0.00756020228353138,0.0128942148953204
1,3,"DIAB",23.5487073261575,9.44440604906956,18.4362455657675,17.7963249861332,33.6466821625132,0.00712415304734399,0.00280605280457492,0.00556240511719126,0.00545224022719644,0.0101235516081213,0.556240511719126,0.545224022719644,1.01235516081214,0.120747232717135,0.0484266876855446,0.0945328167243916,0.0912515903674885,0.172525128660615
