race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
NHB,added_sugar,FL,mrh-eq,-487070.97527497966,-476195.71280541405,-473420.53729769454,-479037.84858150035,7594.372580683482,0,0,0,0,0,-487070.97527497966,-476195.71280541405,-473420.53729769454,-479037.84858150035,7594.372580683482,-447669451.7130542,-437489161.01084924,-437180655.02153194,-440952945.1206344,6282784.386104437,-322565.01020512986,-315366.6797931341,-313469.75109893654,-317226.8207467475,5050.767883619882,-164505.96506984957,-160829.03301228018,-159950.7861987579,-161811.02783475287,2543.8282406681715,815650.7506692531,818425.9261769723,829301.1886465376,821268.0619530586,7594.372580683229,342230.2133715586,342230.2133715586,342230.2133715586,342230.2133715586,0,540095.961175701,541992.8898698987,549191.2202818944,543853.030823512,5050.767883619927,226626.21007676458,226626.21007676458,226626.21007676458,226626.21007676458,0,275554.78949355165,276433.0363070741,280109.9683646433,277415.03112954664,2543.828240668099,115604.00329479389,115604.00329479389,115604.00329479389,115604.00329479389,0,0,0,0,0,0,-164505.96506984957,-160829.03301228018,-159950.7861987579,-161811.02783475287,2543.8282406681715,0,0,0,0,0,0,0,0,0,0,275554.78949355165,276433.0363070741,280109.9683646433,277415.03112954664,2543.828240668099,115604.00329479389,115604.00329479389,115604.00329479389,115604.00329479389,0
NHB,added_sugar,Food_price,USD,-18778823.620689932,-18557044.6982395,-18454109.15478876,-18598744.12946746,174676.1154857547,0,0,0,0,0,-18778823.620689932,-18557044.6982395,-18454109.15478876,-18598744.12946746,174676.1154857547,-447669451.7130542,-437489161.01084924,-437180655.02153194,-440952945.1206344,6282784.386104437,-12434654.761198906,-12285884.378255475,-12219547.719470749,-12314808.491995372,115952.21302195925,-6344168.859491021,-6271160.319984024,-6234561.435318026,-6283935.637472093,58739.47147730267,31764196.971786946,31867132.515237678,32088911.437688116,31908831.946465645,174676.1154857556,13310087.816998182,13310087.816998182,13310087.816998182,13310087.816998182,0,21032342.390682828,21098679.049467556,21247449.432410978,21127603.16320745,115952.21302195468,8812794.671212072,8812794.671212072,8812794.671212072,8812794.671212072,0,10731854.581104137,10768453.46577014,10841462.005277134,10781228.783258207,58739.47147730359,4497293.145786108,4497293.145786108,4497293.145786108,4497293.145786108,0,0,0,0,0,0,-6344168.859491021,-6271160.319984024,-6234561.435318026,-6283935.637472093,58739.47147730267,0,0,0,0,0,0,0,0,0,0,10731854.581104137,10768453.46577014,10841462.005277134,10781228.783258207,58739.47147730359,4497293.145786108,4497293.145786108,4497293.145786108,4497293.145786108,0
NHB,oil,CED,MJ,-701792.3053557107,-556686.3060380786,-517953.2476469616,-594010.1449596629,102013.70464442318,0,0,0,0,0,-701792.3053557107,-556686.3060380786,-517953.2476469616,-594010.1449596629,102013.70464442318,-75883062.0068872,-60169235.52130462,-56047004.20960671,-64236461.898106255,11018211.423036478,-586093.7965274202,-464823.5202285271,-432512.9751356255,-496037.46100255917,85232.30970783737,-115698.50882828915,-91862.78580955173,-85440.27251133576,-97972.68395710312,16781.42156307453,8924038.234631449,8962771.293022566,9107877.292340199,9000095.131944152,102013.70464442423,8406084.986984484,8406084.986984484,8406084.986984484,8406084.986984484,0,7453941.841488223,7486252.386581125,7607522.662880018,7517466.327355157,85232.3097078381,7021428.866352594,7021428.866352594,7021428.866352594,7021428.866352594,0,1470096.3931432266,1476518.9064414422,1500354.6294601809,1482628.804588994,16781.42156307514,1384656.120631891,1384656.120631891,1384656.120631891,1384656.120631891,0,0,0,0,0,0,-115698.50882828915,-91862.78580955173,-85440.27251133576,-97972.68395710312,16781.42156307453,0,0,0,0,0,0,0,0,0,0,1470096.3931432266,1476518.9064414422,1500354.6294601809,1482628.804588994,16781.42156307514,1384656.120631891,1384656.120631891,1384656.120631891,1384656.120631891,0
NHB,oil,FL,mrh-eq,-34764.961999417654,-27652.978152869036,-25852.78471455454,-29516.764261021355,4960.56311784476,0,0,0,0,0,-34764.961999417654,-27652.978152869036,-25852.78471455454,-29516.764261021355,4960.56311784476,-75883062.0068872,-60169235.52130462,-56047004.20960671,-64236461.898106255,11018211.423036478,-29033.426115045346,-23089.966067636913,-21588.60156794363,-24648.59608437907,4144.308810718372,-5731.535884372317,-4563.012085232131,-4264.183146610897,-4868.168176642289,816.2557423287519,440860.55806789116,442660.7515062057,449772.7353527547,444524.5376143581,4960.563117844994,415007.77335333655,415007.77335333655,415007.77335333655,415007.77335333655,0,368230.8934500892,369732.2579497824,375675.717997191,371290.88796652463,4144.308810718442,346642.2918821457,346642.2918821457,346642.2918821457,346642.2918821457,0,72629.66461780203,72928.49355642327,74097.01735556344,73233.64964783342,816.2557423287475,68365.48147119113,68365.48147119113,68365.48147119113,68365.48147119113,0,0,0,0,0,0,-5731.535884372317,-4563.012085232131,-4264.183146610897,-4868.168176642289,816.2557423287519,0,0,0,0,0,0,0,0,0,0,72629.66461780203,72928.49355642327,74097.01735556344,73233.64964783342,816.2557423287475,68365.48147119113,68365.48147119113,68365.48147119113,68365.48147119113,0
NHB,oil,Food_price,USD,-391041.89717573946,-360882.18404769734,-359261.01104862406,-370895.7068999671,18841.13111704781,0,0,0,0,0,-391041.89717573946,-360882.18404769734,-359261.01104862406,-370895.7068999671,18841.13111704781,-75883062.0068872,-60169235.52130462,-56047004.20960671,-64236461.898106255,11018211.423036478,-326606.9937640582,-301385.1624955694,-300010.7519813626,-309752.67854970344,15762.49070878876,-64434.90341168136,-59497.021552128135,-59250.259067260966,-61143.028350263594,3078.6581348920568,4530967.971552876,4532589.14455195,4562748.857679991,4542602.667404219,18841.131117047455,4171706.960504252,4171706.960504252,4171706.960504252,4171706.960504252,0,3784247.432616362,3785621.843130567,3810843.674399059,3793989.3591847024,15762.490708790016,3484236.6806349996,3484236.6806349996,3484236.6806349996,3484236.6806349996,0,746720.5389365135,746967.3014213814,751905.1832809333,748613.3082195162,3078.6581348914747,687470.2798692528,687470.2798692528,687470.2798692528,687470.2798692528,0,0,0,0,0,0,-64434.90341168136,-59497.021552128135,-59250.259067260966,-61143.028350263594,3078.6581348920568,0,0,0,0,0,0,0,0,0,0,746720.5389365135,746967.3014213814,751905.1832809333,748613.3082195162,3078.6581348914747,687470.2798692528,687470.2798692528,687470.2798692528,687470.2798692528,0
NHB,sat_fat,CED,MJ,-19518891.09962042,-19382375.631846372,-19033531.384220753,-19307874.30558266,263474.488639036,0,0,0,0,0,-19518891.09962042,-19382375.631846372,-19033531.384220753,-19307874.30558266,263474.488639036,-405798687.0694011,-402978728.12981504,-395638912.49619454,-401392813.5003293,5520817.337064078,-14948225.183692953,-14841607.728543462,-14577876.245163629,-14786479.999339834,200682.0840585034,-4570665.915927472,-4540767.90330291,-4455655.139057123,-4521394.306242831,62814.200205941976,43533087.23034082,43881931.477966435,44018446.94574049,43807430.15170273,263474.48863903346,24499555.84612008,24499555.84612008,24499555.84612008,24499555.846120078,0,33334963.665362407,33598695.14874226,33705312.60389173,33543567.419538617,200682.08405850595,18757087.42019879,18757087.42019879,18757087.42019879,18757087.42019879,0,10198123.564978408,10283236.329224199,10313134.34184875,10263862.732164115,62814.20020594058,5742468.4259212855,5742468.4259212855,5742468.4259212855,5742468.425921286,0,0,0,0,0,0,-4570665.915927472,-4540767.90330291,-4455655.139057123,-4521394.306242831,62814.200205941976,0,0,0,0,0,0,0,0,0,0,10198123.564978408,10283236.329224199,10313134.34184875,10263862.732164115,62814.20020594058,5742468.4259212855,5742468.4259212855,5742468.4259212855,5742468.425921286,0
NHB,sat_fat,FL,mrh-eq,-521765.1807055632,-518179.58732400043,-508721.09362681716,-516118.9205465897,7093.463765152366,0,0,0,0,0,-521765.1807055632,-518179.58732400043,-508721.09362681716,-516118.9205465897,7093.463765152366,-405798687.0694011,-402978728.12981504,-395638912.49619454,-401392813.5003293,5520817.337064078,-399490.9591606566,-396686.90816042945,-389539.69456801185,-395162.99146141525,5401.22470193238,-122274.2215449065,-121492.67916357095,-119181.39905880549,-120955.9290851745,1692.8711069849105,1163933.536929845,1173392.0306270279,1176977.6240085904,1171331.3638496173,7093.463765151842,655212.4433030275,655212.4433030275,655212.4433030275,655212.4433030275,0,891056.5341474576,898203.7477398751,901007.7987401021,896679.831040861,5401.2247019322995,501516.8395794455,501516.8395794455,501516.8395794455,501516.8395794455,0,272877.00278238766,275188.28288715304,275969.82526848855,274651.53280875663,1692.8711069848498,153695.6037235821,153695.6037235821,153695.6037235821,153695.6037235821,0,0,0,0,0,0,-122274.2215449065,-121492.67916357095,-119181.39905880549,-120955.9290851745,1692.8711069849105,0,0,0,0,0,0,0,0,0,0,272877.00278238766,275188.28288715304,275969.82526848855,274651.53280875663,1692.8711069848498,153695.6037235821,153695.6037235821,153695.6037235821,153695.6037235821,0
NHB,sat_fat,Food_price,USD,-2154764.440915715,-2142224.3168458366,-2124395.1762343314,-2140368.521568073,16064.420197813235,0,0,0,0,0,-2154764.440915715,-2142224.3168458366,-2124395.1762343314,-2140368.521568073,16064.420197813235,-405798687.0694011,-402978728.12981504,-395638912.49619454,-401392813.5003293,5520817.337064078,-1650888.0230664168,-1641210.7648868836,-1627821.6863425728,-1639908.3717764353,12192.459713621976,-503876.41784929903,-501013.55195895466,-496573.4898917598,-500460.14979163866,3873.410293033834,4849754.93594285,4867584.076554354,4880124.200624233,4865728.281276591,16064.420197813426,2725359.759708517,2725359.759708517,2725359.759708517,2725359.759708517,0,3715290.6309754257,3728679.709519734,3738356.9676992698,3727377.3164092875,12192.459713621729,2087468.9446328536,2087468.9446328536,2087468.9446328536,2087468.9446328536,0,1134464.3049674248,1138904.3670346187,1141767.2329249638,1138350.9648673034,3873.4102930336335,637890.8150756643,637890.8150756643,637890.8150756643,637890.8150756643,0,0,0,0,0,0,-503876.41784929903,-501013.55195895466,-496573.4898917598,-500460.14979163866,3873.410293033834,0,0,0,0,0,0,0,0,0,0,1134464.3049674248,1138904.3670346187,1141767.2329249638,1138350.9648673034,3873.4102930336335,637890.8150756643,637890.8150756643,637890.8150756643,637890.8150756643,0
NHW,added_sugar,CED,MJ,-49742415.233151555,-48049901.19263985,-47048354.63618979,-48292345.92388955,1433387.7750940702,0,0,0,0,0,-49742415.233151555,-48049901.19263985,-47048354.63618979,-48292345.92388955,1433387.7750940702,-1965868096.734864,-1899361855.5691006,-1861282942.2201362,-1909336356.5574512,55718488.936474405,-32975620.332458973,-31854331.759534452,-31188342.490152135,-32014085.901128206,950792.2396475751,-16766794.900692552,-16195569.433105426,-15860012.146037657,-16278260.02276134,482596.89019265946,90488927.75394414,91490474.31039421,93182988.3509059,91732919.0416439,1433387.7750940616,43440573.11775436,43440573.11775436,43440573.11775436,43440573.11775436,0,59985598.68410073,60651587.95348303,61772876.52640758,60811342.0950768,950792.2396475805,28797256.193948597,28797256.193948597,28797256.193948597,28797256.193948597,0,30503329.069843393,30838886.35691114,31410111.824498314,30921576.946567077,482596.89019267354,14643316.92380575,14643316.92380575,14643316.92380575,14643316.92380575,0,0,0,0,0,0,-16766794.900692552,-16195569.433105426,-15860012.146037657,-16278260.02276134,482596.89019265946,0,0,0,0,0,0,0,0,0,0,30503329.069843393,30838886.35691114,31410111.824498314,30921576.946567077,482596.89019267354,14643316.92380575,14643316.92380575,14643316.92380575,14643316.92380575,0
NHW,added_sugar,FL,mrh-eq,-2314870.015610768,-2240460.418681674,-2193658.472385161,-2250147.313640474,64344.76692865883,0,0,0,0,0,-2314870.015610768,-2240460.418681674,-2193658.472385161,-2250147.313640474,64344.76692865883,-1965868096.734864,-1899361855.5691006,-1861282942.2201362,-1909336356.5574512,55718488.936474405,-1534665.1039374066,-1485372.8659108793,-1454245.0014642181,-1491746.3303248675,42684.743883295996,-780204.9116733616,-755087.5527707954,-739413.4709209439,-758400.9833156075,21660.096448529184,4206178.639832247,4252980.586128761,4327390.183057853,4262667.481087561,64344.76692865805,2012520.167447086,2012520.167447086,2012520.167447086,2012520.1674470857,0,2788442.6024819436,2819570.4669286027,2868862.704955131,2825943.931342592,42684.743883295654,1334197.6010177243,1334197.6010177243,1334197.6010177243,1334197.6010177243,0,1417736.0373503058,1433410.1192001572,1458527.4781027234,1436723.5497449692,21660.096448529068,678322.5664293619,678322.5664293619,678322.5664293619,678322.5664293619,0,0,0,0,0,0,-780204.9116733616,-755087.5527707954,-739413.4709209439,-758400.9833156075,21660.096448529184,0,0,0,0,0,0,0,0,0,0,1417736.0373503058,1433410.1192001572,1458527.4781027234,1436723.5497449692,21660.096448529068,678322.5664293619,678322.5664293619,678322.5664293619,678322.5664293619,0
NHW,added_sugar,Food_price,USD,-87440464.30339666,-84902314.01736301,-83187362.78461404,-85191155.79044534,2252407.643167876,0,0,0,0,0,-87440464.30339666,-84902314.01736301,-83187362.78461404,-85191155.79044534,2252407.643167876,-1965868096.734864,-1899361855.5691006,-1861282942.2201362,-1909336356.5574512,55718488.936474405,-57962101.22525516,-56279532.46203613,-55139973.69590366,-56470062.28557528,1494467.211680246,-29478363.07814147,-28622781.5553269,-28047389.088710383,-28721093.504870076,757941.371768082,160389354.1825563,162104305.4153054,164642455.70133895,162393147.18838766,2252407.6431678752,77201991.39794229,77201991.39794229,77201991.39794229,77201991.39794229,0,106313293.80194071,107452852.56807329,109135421.33129223,107643382.39161237,1494467.2116802435,51173320.10603706,51173320.10603706,51173320.10603706,51173320.10603706,0,54076060.380615614,54651452.84723211,55507034.3700467,54749764.796775304,757941.3717680833,26028671.291905213,26028671.291905213,26028671.291905213,26028671.291905213,0,0,0,0,0,0,-29478363.07814147,-28622781.5553269,-28047389.088710383,-28721093.504870076,757941.371768082,0,0,0,0,0,0,0,0,0,0,54076060.380615614,54651452.84723211,55507034.3700467,54749764.796775304,757941.3717680833,26028671.291905213,26028671.291905213,26028671.291905213,26028671.291905213,0
NHW,oil,CED,MJ,-2144345.9364603874,-1435241.8415070788,-1085877.4275449207,-1561466.290977658,567712.3092171244,0,0,0,0,0,-2144345.9364603874,-1435241.8415070788,-1085877.4275449207,-1561466.290977658,567712.3092171244,-232265267.93709862,-155206480.17728233,-117601741.2537668,-169050006.08475628,61528540.640783496,-1786778.209141537,-1193914.6032848675,-903421.8673901014,-1300009.6453767635,473916.45598352165,-357567.7273188485,-241327.23822221172,-182455.5601548188,-261456.6456008938,93798.46853984824,46738435.18374739,47087799.59770956,47796903.69266286,47214024.04718014,567712.3092171269,45652557.756202474,45652557.756202474,45652557.756202474,45652557.75620248,0,39014783.352408394,39305276.08830315,39898139.694159806,39411371.13039505,473916.45598350686,38111361.48501832,38111361.48501832,38111361.48501832,38111361.48501832,0,7723651.831338994,7782523.509406387,7898763.998503025,7802652.91678507,93798.46853984873,7541196.271184178,7541196.271184178,7541196.271184178,7541196.271184179,0,0,0,0,0,0,-357567.7273188485,-241327.23822221172,-182455.5601548188,-261456.6456008938,93798.46853984824,0,0,0,0,0,0,0,0,0,0,7723651.831338994,7782523.509406387,7898763.998503025,7802652.91678507,93798.46853984873,7541196.271184178,7541196.271184178,7541196.271184178,7541196.271184179,0
NHW,oil,FL,mrh-eq,-109714.976576339,-72116.83521952595,-54854.475458084016,-79252.19718281407,29527.782059994453,0,0,0,0,0,-109714.976576339,-72116.83521952595,-54854.475458084016,-79252.19718281407,29527.782059994453,-232265267.93709862,-155206480.17728233,-117601741.2537668,-169050006.08475628,61528540.640783496,-91422.08682200988,-59993.44333918046,-45640.977490117024,-65985.08461418607,24647.703819222614,-18292.889754329022,-12123.391880345569,-9213.49796796698,-13267.112568627977,4880.199915085348,2379390.0406251308,2396652.4003865714,2434250.541743384,2403787.7623498603,29527.782059993537,2324535.565167044,2324535.565167044,2324535.565167044,2324535.565167044,0,1986143.772790476,2000496.2386395384,2031924.8821223686,2006487.8799145445,24647.703819222574,1940502.7953003584,1940502.7953003584,1940502.7953003584,1940502.7953003582,0,393246.2678346531,396156.16174703167,402325.65962101513,397299.88243531407,4880.199915085366,384032.7698666861,384032.7698666861,384032.7698666861,384032.7698666861,0,0,0,0,0,0,-18292.889754329022,-12123.391880345569,-9213.49796796698,-13267.112568627977,4880.199915085348,0,0,0,0,0,0,0,0,0,0,393246.2678346531,396156.16174703167,402325.65962101513,397299.88243531407,4880.199915085366,384032.7698666861,384032.7698666861,384032.7698666861,384032.7698666861,0
NHW,oil,Food_price,USD,-1752302.4385688459,-1039505.9170727374,-945074.3887719214,-1256476.0901237172,464553.98023163446,0,0,0,0,0,-1752302.4385688459,-1039505.9170727374,-945074.3887719214,-1256476.0901237172,464553.98023163446,-232265267.93709862,-155206480.17728233,-117601741.2537668,-169050006.08475628,61528540.640783496,-1460403.6333766067,-865975.5781133377,-786310.6138825824,-1046594.2065457987,387737.38586225675,-291898.8051922375,-173530.33895940075,-158763.77488933763,-209881.88357791782,76818.16679095816,35938206.43212728,36032637.9604281,36745434.4819242,36249608.13347907,464553.9802316288,34993132.04335535,34993132.04335535,34993132.04335535,34993132.04335535,0,29999474.478251178,30079139.442481935,30673567.4977452,30259758.07091439,387737.38586225547,29213163.864368614,29213163.864368614,29213163.864368614,29213163.864368614,0,5938731.953876098,5953498.517946161,6071866.984179,5989850.0625646785,76818.1667909597,5779968.178986763,5779968.178986763,5779968.178986763,5779968.178986763,0,0,0,0,0,0,-291898.8051922375,-173530.33895940075,-158763.77488933763,-209881.88357791782,76818.16679095816,0,0,0,0,0,0,0,0,0,0,5938731.953876098,5953498.517946161,6071866.984179,5989850.0625646785,76818.1667909597,5779968.178986763,5779968.178986763,5779968.178986763,5779968.178986763,0
NHW,sat_fat,CED,MJ,-137801294.4285018,-137352253.31934956,-134200708.88410659,-136404006.5382651,2065326.7559787391,0,0,0,0,0,-137801294.4285018,-137352253.31934956,-134200708.88410659,-136404006.5382651,2065326.7559787391,-2622277385.4103003,-2613664685.220314,-2553708166.6288233,-2595649310.3425927,39317117.54838211,-106200517.04649054,-105872124.99849911,-103426334.65388495,-105129178.2277543,1595574.4250806123,-31600777.382011272,-31480128.3208505,-30774374.230221663,-31274828.31051083,469884.8018360572,278736347.6484698,281887892.08371276,282336933.19286495,280939645.3026283,2065326.7559787272,144535638.76436314,144535638.76436314,144535638.76436314,144535638.76436314,0,214747047.48768035,217192837.83229434,217521229.88028592,216449891.06154963,1595574.4250805604,111320712.83379534,111320712.83379534,111320712.83379534,111320712.83379535,0,63989300.16078943,64695054.25141827,64815703.31257902,64489754.24107859,469884.80183605273,33214925.93056777,33214925.93056777,33214925.93056777,33214925.93056777,0,0,0,0,0,0,-31600777.382011272,-31480128.3208505,-30774374.230221663,-31274828.31051083,469884.8018360572,0,0,0,0,0,0,0,0,0,0,63989300.16078943,64695054.25141827,64815703.31257902,64489754.24107859,469884.80183605273,33214925.93056777,33214925.93056777,33214925.93056777,33214925.93056777,0
NHW,sat_fat,FL,mrh-eq,-3726990.8761898046,-3713829.544520742,-3629521.014898828,-3688865.615414478,55669.388599435675,0,0,0,0,0,-3726990.8761898046,-3713829.544520742,-3629521.014898828,-3688865.615414478,55669.388599435675,-2622277385.4103003,-2613664685.220314,-2553708166.6288233,-2595649310.3425927,39317117.54838211,-2871480.097921533,-2861814.521624151,-2796416.6213883804,-2842259.320242261,42983.89019373166,-855510.7782682714,-852015.0228965918,-833104.3935104494,-846606.2951722188,12689.038080484275,7541834.615820707,7626143.145442619,7639304.477111679,7601179.216336355,55669.38859943374,3912313.6009218777,3912313.6009218777,3912313.6009218777,3912313.600921878,0,5808772.998567211,5874170.898802982,5883836.475100361,5854615.69742109,42983.89019373059,3012356.377178833,3012356.377178833,3012356.377178833,3012356.377178833,0,1733061.6172534963,1751972.2466396396,1755468.0020113182,1746563.518915266,12689.038080484432,899957.2237430468,899957.2237430468,899957.2237430468,899957.2237430468,0,0,0,0,0,0,-855510.7782682714,-852015.0228965918,-833104.3935104494,-846606.2951722188,12689.038080484275,0,0,0,0,0,0,0,0,0,0,1733061.6172534963,1751972.2466396396,1755468.0020113182,1746563.518915266,12689.038080484432,899957.2237430468,899957.2237430468,899957.2237430468,899957.2237430468,0
NHW,sat_fat,Food_price,USD,-15283102.89087086,-15198395.392068058,-14860049.663651934,-15109399.522028297,235621.50398393485,0,0,0,0,0,-15283102.89087086,-15198395.392068058,-14860049.663651934,-15109399.522028297,235621.50398393485,-2622277385.4103003,-2613664685.220314,-2553708166.6288233,-2595649310.3425927,39317117.54838211,-11780708.645623012,-11716853.010706138,-11454416.67501118,-11647175.571836635,182025.54917389035,-3502394.245247858,-3481542.3813619334,-3405632.988640743,-3462223.950191664,53604.648492294684,30915107.268829048,31253452.9972452,31338160.49604797,31164457.127205417,235621.5039839366,16055057.605177112,16055057.605177112,16055057.605177112,16055057.605177112,0,23821934.33345932,24084370.669154257,24148226.304071132,24014693.23028476,182025.54917388014,12367517.65844814,12367517.65844814,12367517.65844814,12367517.65844814,0,7093172.935369717,7169082.328090906,7189934.19197683,7149763.896920637,53604.6484922939,3687539.9467289746,3687539.9467289746,3687539.9467289746,3687539.9467289746,0,0,0,0,0,0,-3502394.245247858,-3481542.3813619334,-3405632.988640743,-3462223.950191664,53604.648492294684,0,0,0,0,0,0,0,0,0,0,7093172.935369717,7169082.328090906,7189934.19197683,7149763.896920637,53604.6484922939,3687539.9467289746,3687539.9467289746,3687539.9467289746,3687539.9467289746,0
OTH,added_sugar,CED,MJ,-5573024.6486927755,-5449297.196189479,-5396423.651256235,-5474158.216389497,95408.92845662711,0,0,0,0,0,-5573024.6486927755,-5449297.196189479,-5396423.651256235,-5474158.216389497,95408.92845662711,-221678334.51049057,-216259943.86009443,-214257241.28319973,-217458430.90342823,4041392.470502691,-3699064.314503102,-3617408.7920612814,-3581710.5109876385,-3633534.139909765,63324.20619912232,-1873960.3341896732,-1831888.404128195,-1814713.1402685998,-1840624.076479733,32087.33170590501,12603431.785241956,12656305.330175193,12780032.782678494,12681166.350375215,95408.92845662615,7207008.133985721,7207008.133985721,7207008.133985721,7207008.133985721,0,8365887.224992512,8401585.50606616,8483241.02850798,8417710.85391464,63324.20619912399,4784176.714004879,4784176.714004879,4784176.714004879,4784176.714004879,0,4237544.560249444,4254719.824109039,4296791.7541705165,4263455.496460577,32087.331705904722,2422831.4199808445,2422831.4199808445,2422831.4199808445,2422831.4199808445,0,0,0,0,0,0,-1873960.3341896732,-1831888.404128195,-1814713.1402685998,-1840624.076479733,32087.33170590501,0,0,0,0,0,0,0,0,0,0,4237544.560249444,4254719.824109039,4296791.7541705165,4263455.496460577,32087.331705904722,2422831.4199808445,2422831.4199808445,2422831.4199808445,2422831.4199808445,0
OTH,added_sugar,FL,mrh-eq,-273217.4678578416,-267305.4821147959,-262420.530594564,-267665.8449999937,5691.161783552088,0,0,0,0,0,-273217.4678578416,-267305.4821147959,-262420.530594564,-267665.8449999937,5691.161783552088,-221678334.51049057,-216259943.86009443,-214257241.28319973,-217458430.90342823,4041392.470502691,-181368.76401393168,-177474.01541223764,-174193.97382266057,-177689.70208315586,3780.822331821977,-91848.70384391009,-89831.46670255838,-88226.55677190372,-89976.14291683804,1910.506064423486,617347.7922547907,622232.7437750224,628144.7295180685,622593.1066602204,5691.16178355224,354927.26166022674,354927.26166022674,354927.26166022674,354927.2616602268,0,409838.6622353084,413118.7038248853,417013.45242657966,413334.3904958037,3780.822331822101,235644.68841264804,235644.68841264804,235644.68841264804,235644.68841264804,0,207509.1300194824,209114.03995013688,211131.27709148865,209258.71616441663,1910.5060644234322,119282.57324757868,119282.57324757868,119282.57324757868,119282.57324757868,0,0,0,0,0,0,-91848.70384391009,-89831.46670255838,-88226.55677190372,-89976.14291683804,1910.506064423486,0,0,0,0,0,0,0,0,0,0,207509.1300194824,209114.03995013688,211131.27709148865,209258.71616441663,1910.5060644234322,119282.57324757868,119282.57324757868,119282.57324757868,119282.57324757868,0
