race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
HIS,added_sugar,CED,MJ,-0.119053411866985,-0.114239643626395,-0.111970864342201
HIS,added_sugar,Food_price,USD,-0.283851852270347,-0.268626757589915,-0.266364745399669
HIS,added_sugar,FL,mrh-eq,-0.00525161801325774,-0.00500037757543367,-0.0048889160338797
HIS,oil,CED,MJ,0.00705697806005244,0.00830631357097292,0.00684649839865423
HIS,oil,Food_price,USD,0.00151006249839048,0.00097556516165368,0.000989983082144387
HIS,oil,FL,mrh-eq,0.000357324051159966,0.000424322115947904,0.00034966057706857
HIS,sat_fat,CED,MJ,-0.269924526952829,-0.289162943160517,-0.280338553497689
HIS,sat_fat,Food_price,USD,-0.012083341943946,-0.0129824711526327,-0.0125991403571963
HIS,sat_fat,FL,mrh-eq,-0.00738575735489915,-0.00792071677950486,-0.00767372120174048
NHB,added_sugar,CED,MJ,-0.172012235336289,-0.172208023343766,-0.175037185547029
NHB,added_sugar,Food_price,USD,-0.432795266341982,-0.432255364933819,-0.439481216840793
NHB,added_sugar,FL,mrh-eq,-0.00714868751246897,-0.00715501588216454,-0.00727900109161636
NHB,oil,CED,MJ,-0.0109173050936218,-0.00795143326314091,-0.0101267685859194
NHB,oil,Food_price,USD,-0.00229024468432299,-0.00191177326484434,-0.00194057241601108
NHB,oil,FL,mrh-eq,-0.000545812227899977,-0.000401693096237142,-0.000506626920528551
NHB,sat_fat,CED,MJ,-0.310823694305318,-0.305688938728796,-0.315168662892885
NHB,sat_fat,Food_price,USD,-0.0162923738693936,-0.0160716256066927,-0.0164624257577956
NHB,sat_fat,FL,mrh-eq,-0.00831647967597309,-0.00818065484593634,-0.00842735361462641
NHW,added_sugar,CED,MJ,-0.119897261553145,-0.117013959851592,-0.114774850620425
NHW,added_sugar,Food_price,USD,-0.327635160828646,-0.319347568249652,-0.316348739727203
NHW,added_sugar,FL,mrh-eq,-0.00550392015626816,-0.00537119295676393,-0.00527610371935783
NHW,oil,CED,MJ,-0.00317982015634801,-0.00129374678228633,-0.00157370374165988
NHW,oil,Food_price,USD,-0.00103375331740005,-0.000644157896696835,-0.000551962873076289
NHW,oil,FL,mrh-eq,-0.0001659545614766,-6.79617418386002e-05,-7.66705985404759e-05
NHW,sat_fat,CED,MJ,-0.329695675272308,-0.336693426554664,-0.334921848254838
NHW,sat_fat,Food_price,USD,-0.0152703989920002,-0.0156286489744495,-0.0155091310458409
NHW,sat_fat,FL,mrh-eq,-0.00892324719479676,-0.00911756980715082,-0.00906335097875393
OTH,added_sugar,CED,MJ,-0.0777369060061196,-0.067880686511974,-0.0735456193557306
OTH,added_sugar,Food_price,USD,-0.19414597649258,-0.167213218942737,-0.18464467767664
OTH,added_sugar,FL,mrh-eq,-0.00366458539265346,-0.00325213704865211,-0.00348206580778274
OTH,oil,CED,MJ,-0.00362162086178717,-0.00333906617413827,-0.00659527433179942
OTH,oil,Food_price,USD,-0.00139850977283526,-0.00109201789142836,-0.00192066666398638
OTH,oil,FL,mrh-eq,-0.000182829737304614,-0.000175590829919844,-0.000343233212962902
OTH,sat_fat,CED,MJ,-0.236224263632451,-0.228377464188401,-0.219299328696117
OTH,sat_fat,Food_price,USD,-0.012417259483854,-0.0120293448555571,-0.0116056443084683
OTH,sat_fat,FL,mrh-eq,-0.00633993934400337,-0.00613883908179536,-0.00590506427200783
