age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,HIS,added_sugar,CED,MJ,-0.150328969534689,-0.150118365289988,-0.149731412483598
20-34,HIS,added_sugar,Food_price,USD,-0.36006211989797,-0.358691998708672,-0.358844666491266
20-34,HIS,added_sugar,FL,mrh-eq,-0.00600213599177418,-0.00602076903070395,-0.00597159925140702
20-34,HIS,oil,CED,MJ,0.00164247833521483,0.00975230188314911,0.00753105647687495
20-34,HIS,oil,Food_price,USD,-0.0011071016589347,-0.00108151053218935,-0.000632362027825459
20-34,HIS,oil,FL,mrh-eq,8.97330206404927e-05,0.000514524383874141,0.000396658372289431
20-34,HIS,sat_fat,CED,MJ,-0.316036267022647,-0.348097328865808,-0.344835126010413
20-34,HIS,sat_fat,Food_price,USD,-0.0155725858112355,-0.0171549947706412,-0.0169776353422522
20-34,HIS,sat_fat,FL,mrh-eq,-0.0086851015371206,-0.00956635888894114,-0.00947558722696578
20-34,NHB,added_sugar,CED,MJ,-0.212937737187074,-0.205644485500276,-0.206020508782797
20-34,NHB,added_sugar,Food_price,USD,-0.5608440550649,-0.541756537267999,-0.542344049361955
20-34,NHB,added_sugar,FL,mrh-eq,-0.00834055341774962,-0.00805513250227895,-0.00806903929908605
20-34,NHB,oil,CED,MJ,-0.0158827456325527,-0.00664407227723632,-0.0160509988451534
20-34,NHB,oil,Food_price,USD,-0.00620133111604569,-0.00515464665967905,-0.00532797925274256
20-34,NHB,oil,FL,mrh-eq,-0.000822599902156125,-0.000359878939540374,-0.000825530980812666
20-34,NHB,sat_fat,CED,MJ,-0.380189197263131,-0.356582486570619,-0.394848931515173
20-34,NHB,sat_fat,Food_price,USD,-0.0191767896915982,-0.0179077746158815,-0.0197505128700196
20-34,NHB,sat_fat,FL,mrh-eq,-0.0100947355048823,-0.00946007122579598,-0.0104673376908048
20-34,NHW,added_sugar,CED,MJ,-0.134574619170187,-0.126221612396227,-0.140214983729285
20-34,NHW,added_sugar,Food_price,USD,-0.393893548852848,-0.370130496417348,-0.411585227292361
20-34,NHW,added_sugar,FL,mrh-eq,-0.00585267354315407,-0.00549860339750461,-0.00611384458868065
20-34,NHW,oil,CED,MJ,-0.00146037638834424,-0.000947711127686691,0.00204695653064156
20-34,NHW,oil,Food_price,USD,0.000688139994185413,0.000750872362539972,0.00133639891617726
20-34,NHW,oil,FL,mrh-eq,-8.65875730972708e-05,-5.91952605766008e-05,9.86504638395089e-05
20-34,NHW,sat_fat,CED,MJ,-0.358388739485345,-0.35707373032995,-0.379671331327283
20-34,NHW,sat_fat,Food_price,USD,-0.0161164326065657,-0.0160632789413288,-0.017078336861834
