age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
45-54,HIS,FL,mrh-eq,-0.0101402805982728,-0.0125596758531926,-0.010647489592946
45-54,NHB,CED,MJ,-0.456918861731267,-0.456849917366582,-0.465536626677277
45-54,NHB,Food_price,USD,-0.423488257237711,-0.404429609416024,-0.42855512506282
45-54,NHB,FL,mrh-eq,-0.0153396009575668,-0.0151307903891022,-0.0155959999667494
45-54,NHW,CED,MJ,-0.469755864126436,-0.48358568959209,-0.435801473032043
45-54,NHW,Food_price,USD,-0.350467243382778,-0.373768529039068,-0.320143696659226
45-54,NHW,FL,mrh-eq,-0.0151720357277851,-0.0156663428790505,-0.01379748468511
45-54,OTH,CED,MJ,-0.272149701060283,-0.267696880152521,-0.276334351312163
45-54,OTH,Food_price,USD,-0.0998053268602423,-0.100023859787499,-0.0841908442391713
45-54,OTH,FL,mrh-eq,-0.00847357222796655,-0.0084580829539065,-0.0086327766308465
55-64,HIS,CED,MJ,-0.343606343608071,-0.317752422605351,-0.318529131705483
55-64,HIS,Food_price,USD,-0.206993552759023,-0.185531173629536,-0.151896929925175
55-64,HIS,FL,mrh-eq,-0.011221737202478,-0.0105557558786284,-0.0100976505324841
55-64,NHB,CED,MJ,-0.412384950809301,-0.425702471724856,-0.444831102191882
55-64,NHB,Food_price,USD,-0.370696513025658,-0.356832379109245,-0.408912326673504
55-64,NHB,FL,mrh-eq,-0.013819847729922,-0.0140564857101728,-0.0149043551089813
55-64,NHW,CED,MJ,-0.438439628018122,-0.435895777894111,-0.421515458556615
55-64,NHW,Food_price,USD,-0.326504182784755,-0.292869832591612,-0.279768972254872
55-64,NHW,FL,mrh-eq,-0.0145320834752187,-0.0140974355519428,-0.0137478898206252
55-64,OTH,CED,MJ,-0.221923142392358,-0.262450769809725,-0.238806347771339
55-64,OTH,Food_price,USD,-0.102986662066305,-0.129012412662863,-0.137282503425103
55-64,OTH,FL,mrh-eq,-0.00695589379205497,-0.00821714368854492,-0.00773047441879298
65-74,HIS,CED,MJ,-0.251531709242618,-0.270168049196917,-0.238863819553127
65-74,HIS,Food_price,USD,-0.158749126661583,-0.13574509730242,-0.100721630862119
65-74,HIS,FL,mrh-eq,-0.00822747155399945,-0.00867076839960708,-0.00745825566489393
65-74,NHB,CED,MJ,-0.393994200634063,-0.403358147393957,-0.408638001233138
65-74,NHB,Food_price,USD,-0.345259332310387,-0.360009090199785,-0.351571163707632
65-74,NHB,FL,mrh-eq,-0.0131463081959587,-0.0135893543136071,-0.0135967357278318
65-74,NHW,CED,MJ,-0.378555833978443,-0.372508724548539,-0.378910287621277
65-74,NHW,Food_price,USD,-0.213984812614481,-0.223406822372949,-0.232797703742893
65-74,NHW,FL,mrh-eq,-0.0119440236766075,-0.0119513357544058,-0.0122017036882052
65-74,OTH,CED,MJ,-0.199768929588557,-0.183174171211526,-0.178886615409265
65-74,OTH,Food_price,USD,-0.116136257195473,-0.10910317868594,-0.105461521811591
65-74,OTH,FL,mrh-eq,-0.00660707121544254,-0.00617506120534501,-0.00602162216040765
75+,HIS,CED,MJ,-0.279006394520037,-0.24491868649665,-0.263510199831444
75+,HIS,Food_price,USD,-0.23710341650466,-0.194038385306281,-0.204100314309531
75+,HIS,FL,mrh-eq,-0.00957137365020724,-0.00822034712103297,-0.00887979594194141
75+,NHB,CED,MJ,-0.298831197816014,-0.241008095723065,-0.288396313764638
75+,NHB,Food_price,USD,-0.234955454470898,-0.210750154652443,-0.240622462811378
75+,NHB,FL,mrh-eq,-0.0102000309862933,-0.00832998363499281,-0.00992722241482002
75+,NHW,CED,MJ,-0.388262081119144,-0.378472005398509,-0.378696090156896
75+,NHW,Food_price,USD,-0.246600489787473,-0.235440170234975,-0.240419760893825
75+,NHW,FL,mrh-eq,-0.0128500170244029,-0.012427087071475,-0.0125236806043178
75+,OTH,CED,MJ,-0.177443537602408,-0.196146762118527,-0.153522942842335
75+,OTH,Food_price,USD,-0.0904375434193983,-0.0781214882650164,-0.0604536755127708
75+,OTH,FL,mrh-eq,-0.0059389759095177,-0.00651612073989373,-0.00506269354340326
