age_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,added_sugar,CED,MJ,-0.149233496032889,-0.138611521959453,-0.148993224210836
20-34,added_sugar,Food_price,USD,-0.407245902626313,-0.378071503016665,-0.407905724082697
20-34,added_sugar,FL,mrh-eq,-0.00627359725347151,-0.00582243384751687,-0.00627190181239436
20-34,oil,CED,MJ,-0.00296331093032012,0.000736457738744932,-3.63468945827686e-05
20-34,oil,Food_price,USD,-0.000952555818055493,-0.000617115532612751,-0.000506101516522055
20-34,oil,FL,mrh-eq,-0.000157473160646793,3.33548421948052e-05,-2.29115129697347e-06
20-34,sat_fat,CED,MJ,-0.348983648555524,-0.346798257511156,-0.364241725988297
20-34,sat_fat,Food_price,USD,-0.0166435268121595,-0.0164972120396444,-0.0172986646922145
20-34,sat_fat,FL,mrh-eq,-0.00936440787212244,-0.0093038319677505,-0.00976903989846376
35-44,added_sugar,CED,MJ,-0.134192156372804,-0.134996476455477,-0.132858157578159
35-44,added_sugar,Food_price,USD,-0.373116089087273,-0.373449512177694,-0.36674667262831
35-44,added_sugar,FL,mrh-eq,-0.00599846565807293,-0.00598635591854422,-0.00592917305971502
35-44,oil,CED,MJ,-1.07060129201816e-05,0.000860957579712748,0.000327099589279163
35-44,oil,Food_price,USD,-0.000481951672679269,-0.000924496847826859,-0.000336271352547075
35-44,oil,FL,mrh-eq,9.89441337494708e-06,4.44200928622217e-05,2.01988189788885e-05
35-44,sat_fat,CED,MJ,-0.323980077123027,-0.344506826515904,-0.328636247205453
35-44,sat_fat,Food_price,USD,-0.0154490907327831,-0.0164012812487486,-0.0156705287600587
35-44,sat_fat,FL,mrh-eq,-0.00880610233963197,-0.00937268703055545,-0.00893250175373223
45-54,added_sugar,CED,MJ,-0.118222332912755,-0.127402514277029,-0.110340453135009
45-54,added_sugar,Food_price,USD,-0.296891721526468,-0.313927278227906,-0.27675062216426
45-54,added_sugar,FL,mrh-eq,-0.00532309480224557,-0.00572855190258304,-0.00496289275916649
45-54,oil,CED,MJ,-0.00398042080030552,-0.00166361471686384,0.00122443831717235
45-54,oil,Food_price,USD,-0.00116321289745237,-0.000598557449811759,0.000928405947565267
45-54,oil,FL,mrh-eq,-0.000218620184099072,-9.75857137830365e-05,6.67356446969271e-05
45-54,sat_fat,CED,MJ,-0.29605525511963,-0.30935015914984,-0.293647528699927
45-54,sat_fat,Food_price,USD,-0.0145015034135832,-0.0151521897001805,-0.0143713882043796
45-54,sat_fat,FL,mrh-eq,-0.0080461244858011,-0.00841614075388597,-0.00799247115768437
55-64,added_sugar,CED,MJ,-0.115991477147649,-0.105409110443306,-0.101063580208582
55-64,added_sugar,Food_price,USD,-0.280129647726039,-0.256071116296059,-0.248675947438124
55-64,added_sugar,FL,mrh-eq,-0.00540373586371639,-0.0049147742238486,-0.00471171515916782
55-64,oil,CED,MJ,-0.00272064826039761,-0.000530362531310721,-0.004960259091666
55-64,oil,Food_price,USD,-0.000613614997792753,0.000171078795732763,-0.00126996285799619
55-64,oil,FL,mrh-eq,-0.000140495086472145,-2.54845318432364e-05,-0.000258994418139781
55-64,sat_fat,CED,MJ,-0.283733736290736,-0.297185201527523,-0.28714981565426
55-64,sat_fat,Food_price,USD,-0.0135239504084419,-0.014305149014417,-0.0137400370482493
55-64,sat_fat,FL,mrh-eq,-0.00775043406553128,-0.00813406091663141,-0.00785379926701431
65-74,added_sugar,CED,MJ,-0.0733817977224397,-0.0759665019271532,-0.0762452814659793
65-74,added_sugar,Food_price,USD,-0.199435437740401,-0.204821212116191,-0.206953868784121
65-74,added_sugar,FL,mrh-eq,-0.00359390169039484,-0.00371820883868007,-0.00372749246618062
65-74,oil,CED,MJ,-0.00293032886413423,-0.00701381226732218,-0.00738826134997446
65-74,oil,Food_price,USD,-0.000821727335579865,-0.00152753542974596,-0.00202671766794708
65-74,oil,FL,mrh-eq,-0.000140646826052115,-0.000339496003614164,-0.000355307514620874
65-74,sat_fat,CED,MJ,-0.2787244673493,-0.268924435831801,-0.270222186144517
65-74,sat_fat,Food_price,USD,-0.0126841870020792,-0.0122064483956786,-0.0122848893474434
65-74,sat_fat,FL,mrh-eq,-0.00757775925063655,-0.00730933173213193,-0.00734571195385467
75+,added_sugar,CED,MJ,-0.0907837246252397,-0.0850160278052576,-0.0874502472999881
75+,added_sugar,Food_price,USD,-0.222515624307276,-0.20895654780357,-0.214467416535245
75+,added_sugar,FL,mrh-eq,-0.0047717392112888,-0.00450126685118091,-0.0045981014986066
75+,oil,CED,MJ,-0.00197248333257961,0.00122776943961416,-0.00168780833665907
75+,oil,Food_price,USD,-0.000819606403848271,-0.000148140959119975,-0.0008855789747804
75+,oil,FL,mrh-eq,-9.49035149827302e-05,5.53404715031252e-05,-8.38897439092624e-05
75+,sat_fat,CED,MJ,-0.26662971125107,-0.2616336083957,-0.259299009214883
75+,sat_fat,Food_price,USD,-0.011464145260847,-0.0112386031813267,-0.0111518394093763
75+,sat_fat,FL,mrh-eq,-0.00708212191581216,-0.00695104297951713,-0.00688693300620629
