sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
Female,HIS,CED,MJ,-0.386772340272041,-0.379219900427379,-0.380650431443195
Female,HIS,Food_price,USD,-0.315849209821613,-0.281698029442993,-0.282563229177851
Female,HIS,FL,mrh-eq,-0.0129992013616957,-0.0125120630292,-0.0125120093449601
Female,NHB,CED,MJ,-0.49252816237329,-0.495251281322604,-0.506770348243929
Female,NHB,Food_price,USD,-0.476244106167262,-0.476990779506596,-0.469392841918996
Female,NHB,FL,mrh-eq,-0.0164268496695715,-0.0164323474665184,-0.0167059082913422
Female,NHW,CED,MJ,-0.439129846281734,-0.442530463290947,-0.44277160519261
Female,NHW,Food_price,USD,-0.330268660839746,-0.331634204599809,-0.338526617468861
Female,NHW,FL,mrh-eq,-0.0142489653049932,-0.0143213564887006,-0.0143352359351175
Female,OTH,CED,MJ,-0.327713518477324,-0.297432906713915,-0.284431363409393
Female,OTH,Food_price,USD,-0.241642655590706,-0.204243316575123,-0.228986386190682
Female,OTH,FL,mrh-eq,-0.0105908056968668,-0.00954659246195108,-0.00957579555359998
Male,HIS,CED,MJ,-0.376972465301042,-0.411290462610166,-0.390371744847118
Male,HIS,Food_price,USD,-0.272572181860091,-0.279547991016692,-0.273292706057998
Male,HIS,FL,mrh-eq,-0.011546505173818,-0.0124811753544922,-0.0119079578722548
Male,NHB,CED,MJ,-0.495236062988389,-0.474467137023289,-0.492540383658216
Male,NHB,Food_price,USD,-0.421279797144813,-0.41785810945118,-0.443954166750418
Male,NHB,FL,mrh-eq,-0.0155076098356572,-0.0148961552458679,-0.0156163429238908
Male,NHW,CED,MJ,-0.467507517748794,-0.468469838040821,-0.460449363735079
Male,NHW,Food_price,USD,-0.358704035679489,-0.339925561183691,-0.325803520061509
Male,NHW,FL,mrh-eq,-0.014964821573273,-0.0148109291619091,-0.01450348828077
Male,OTH,CED,MJ,-0.307278582401123,-0.301798589010534,-0.314706095335168
Male,OTH,Food_price,USD,-0.173704078899777,-0.156016430002228,-0.166827903566649
Male,OTH,FL,mrh-eq,-0.00977699449112909,-0.0095868835051237,-0.00988757787331343
