age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,HIS,added_sugar,CED,MJ,-0.152605893584383,-0.160585465046872,-0.149975840308485
20-34,Female,HIS,added_sugar,Food_price,USD,-0.348808331398599,-0.367047083138337,-0.342796869631899
20-34,Female,HIS,added_sugar,FL,mrh-eq,-0.00661493866971208,-0.00696082554599946,-0.0065009349395185
20-34,Female,HIS,oil,CED,MJ,-0.00977459330763836,-0.00954864941693847,-0.0055831202087937
20-34,Female,HIS,oil,Food_price,USD,-0.00227103191029095,-0.00221853603966339,-0.00129718380643544
20-34,Female,HIS,oil,FL,mrh-eq,-0.00050453930611769,-0.000492876664998272,-0.000288186271025226
20-34,Female,HIS,sat_fat,CED,MJ,-0.294010940126101,-0.321975400405859,-0.330793509892116
20-34,Female,HIS,sat_fat,Food_price,USD,-0.0140252727255428,-0.0153592679227215,-0.0157799202644861
20-34,Female,HIS,sat_fat,FL,mrh-eq,-0.00804861832151304,-0.00881415196887443,-0.0090555497806081
20-34,Female,NHB,added_sugar,CED,MJ,-0.226876930652804,-0.220617223836858,-0.216017802366397
20-34,Female,NHB,added_sugar,Food_price,USD,-0.61301197346932,-0.596098507575976,-0.583671063215232
20-34,Female,NHB,added_sugar,FL,mrh-eq,-0.0089180560650756,-0.00867200012551876,-0.00849120651894776
20-34,Female,NHB,oil,CED,MJ,-0.0342965701379587,-0.0285078634557424,-0.029466482391573
20-34,Female,NHB,oil,Food_price,USD,-0.0118499276137299,-0.00984985137037815,-0.0101810671436479
20-34,Female,NHB,oil,FL,mrh-eq,-0.00176679944979094,-0.00146859226055888,-0.0015179758403621
20-34,Female,NHB,sat_fat,CED,MJ,-0.36700443956525,-0.365405835647754,-0.426007416571961
20-34,Female,NHB,sat_fat,Food_price,USD,-0.0172295955038199,-0.017154546551001,-0.0199995822335474
20-34,Female,NHB,sat_fat,FL,mrh-eq,-0.00961590115502932,-0.00957401605610548,-0.0111618410227353
20-34,Female,NHW,added_sugar,CED,MJ,-0.137140913446775,-0.132429046003589,-0.149442287773593
20-34,Female,NHW,added_sugar,Food_price,USD,-0.427180694815337,-0.412503682991006,-0.465498287283125
20-34,Female,NHW,added_sugar,FL,mrh-eq,-0.00631019554147721,-0.00609339076612063,-0.00687621246144803
20-34,Female,NHW,oil,CED,MJ,-0.0118625236880924,-0.0107436211404492,-0.00640025875234218
20-34,Female,NHW,oil,Food_price,USD,-0.00159606099417606,-0.0014455165771925,-0.000861132387663957
20-34,Female,NHW,oil,FL,mrh-eq,-0.00063240210103598,-0.000572752372142764,-0.000341203709141422
20-34,Female,NHW,sat_fat,CED,MJ,-0.335969179297036,-0.353980289895269,-0.371506992505192
20-34,Female,NHW,sat_fat,Food_price,USD,-0.015225528005949,-0.0160417596299492,-0.0168360387420918
20-34,Female,NHW,sat_fat,FL,mrh-eq,-0.00875679826080195,-0.00922624507819072,-0.00968306614509125
20-34,Female,OTH,added_sugar,CED,MJ,-0.143448433148467,-0.094270943870901,-0.113159425555117
20-34,Female,OTH,added_sugar,Food_price,USD,-0.423790805090561,-0.278505371741129,-0.33430775789621
20-34,Female,OTH,added_sugar,FL,mrh-eq,-0.00652155250776689,-0.00428581126274502,-0.00514453256343789
20-34,Female,OTH,oil,CED,MJ,-0.0159566811923573,-0.00767259284428396,-0.0223556618103835
20-34,Female,OTH,oil,Food_price,USD,-0.00531896051628236,-0.00255756306115858,-0.00745198083807957
20-34,Female,OTH,oil,FL,mrh-eq,-0.000816707386263697,-0.000392704671615675,-0.00114422503685155
20-34,Female,OTH,sat_fat,CED,MJ,-0.317537695211581,-0.274342471459479,-0.256988238734007
20-34,Female,OTH,sat_fat,Food_price,USD,-0.0175210157444346,-0.0151376004622248,-0.0141800329374843
20-34,Female,OTH,sat_fat,FL,mrh-eq,-0.00841014464453028,-0.00726609754339487,-0.00680646201156042
20-34,Male,HIS,added_sugar,CED,MJ,-0.14816321571074,-0.140162318961973,-0.14949891878382
20-34,Male,HIS,added_sugar,Food_price,USD,-0.370766445094808,-0.350744849107702,-0.374108933834219
20-34,Male,HIS,added_sugar,FL,mrh-eq,-0.00541925324553218,-0.0051266105307738,-0.00546810824087723
20-34,Male,HIS,oil,CED,MJ,0.0125021144184344,0.0281108892456187,0.0200049368896822
20-34,Male,HIS,oil,Food_price,USD,0,0,0
20-34,Male,HIS,oil,FL,mrh-eq,0.000654990155289533,0.00147273933800875,0.00104806565364734
20-34,Male,HIS,sat_fat,CED,MJ,-0.336986213050197,-0.372943860948709,-0.35819116386627
20-34,Male,HIS,sat_fat,Food_price,USD,-0.0170443517371281,-0.0188630457212964,-0.0181168722922162
20-34,Male,HIS,sat_fat,FL,mrh-eq,-0.00929050862492688,-0.0102818395013727,-0.00987511645402679
20-34,Male,NHB,added_sugar,CED,MJ,-0.197634545640812,-0.189206613158514,-0.195044945596147
20-34,Male,NHB,added_sugar,Food_price,USD,-0.503571326203263,-0.482097018037648,-0.496973044892677
20-34,Male,NHB,added_sugar,FL,mrh-eq,-0.00770654014774005,-0.00737790225790824,-0.007605561563019
20-34,Male,NHB,oil,CED,MJ,0.00433293500910668,0.0173591661565201,-0.00132276403721149
20-34,Male,NHB,oil,Food_price,USD,0,0,0
20-34,Male,NHB,oil,FL,mrh-eq,0.000213992822586131,0.000857325797817873,-6.53280073076082e-05
20-34,Male,NHB,sat_fat,CED,MJ,-0.394664128903746,-0.346895742402894,-0.360641481400667
20-34,Male,NHB,sat_fat,Food_price,USD,-0.0213145235358556,-0.0187347086406676,-0.0194770712115949
20-34,Male,NHB,sat_fat,FL,mrh-eq,-0.0106204254447447,-0.00933497650146922,-0.00970487481630789
20-34,Male,NHW,added_sugar,CED,MJ,-0.132154982467516,-0.120368918758249,-0.131514998019931
20-34,Male,NHW,added_sugar,Food_price,USD,-0.362508683589033,-0.330178836010315,-0.360753169606285
20-34,Male,NHW,added_sugar,FL,mrh-eq,-0.00542129783167721,-0.00493780670301874,-0.00539504421464955
20-34,Male,NHW,oil,CED,MJ,0.00834731309710594,0.00828838608033046,0.0100114336837635
20-34,Male,NHW,oil,Food_price,USD,0.00284180436468996,0.00282174293276298,0.00340834656713514
20-34,Male,NHW,oil,FL,mrh-eq,0.000428034961309642,0.000425013291575661,0.000513368023893758
20-34,Male,NHW,sat_fat,CED,MJ,-0.379527075483781,-0.359990388049825,-0.387369097732016
20-34,Male,NHW,sat_fat,Food_price,USD,-0.0169564241421806,-0.0160835684755826,-0.0173067882241212
20-34,Male,NHW,sat_fat,FL,mrh-eq,-0.0103290802559545,-0.00979737639218243,-0.0105425060756216
20-34,Male,OTH,added_sugar,CED,MJ,-0.148635411254125,-0.110369121453191,-0.1377060136141
20-34,Male,OTH,added_sugar,Food_price,USD,-0.333618377455065,-0.247728094601902,-0.309086888784494
20-34,Male,OTH,added_sugar,FL,mrh-eq,-0.00635580166648752,-0.00471949611564374,-0.00588844948474256
20-34,Male,OTH,oil,CED,MJ,0.00909423649971627,0.0111547396907696,0.0124986817710162
20-34,Male,OTH,oil,Food_price,USD,0,0,0
20-34,Male,OTH,oil,FL,mrh-eq,0.00048180440019296,0.00059096799013172,0.000662168822426715
20-34,Male,OTH,sat_fat,CED,MJ,-0.332603582591886,-0.291962942825946,-0.319198206083983
20-34,Male,OTH,sat_fat,Food_price,USD,-0.0188879759890835,-0.0165800651058085,-0.0181267080928307
20-34,Male,OTH,sat_fat,FL,mrh-eq,-0.0090617546580134,-0.00795450408712723,-0.00869652638215937
35-44,Female,HIS,added_sugar,CED,MJ,-0.132494337372546,-0.0823593816565585,-0.109848015143457
35-44,Female,HIS,added_sugar,Food_price,USD,-0.369470033542815,-0.229665086875776,-0.306319127628428
35-44,Female,HIS,added_sugar,FL,mrh-eq,-0.00661988770736109,-0.00411496724332527,-0.00548839701036815
35-44,Female,HIS,oil,CED,MJ,-0.000457569225133684,0.00808657159119502,0.00251919508562427
35-44,Female,HIS,oil,Food_price,USD,-0.000155193958228942,0.00274272609433601,0.000854436521107166
35-44,Female,HIS,oil,FL,mrh-eq,-2.32845210093978e-05,0.000411504829797432,0.000128195358594871
35-44,Female,HIS,sat_fat,CED,MJ,-0.26792381611163,-0.260063295221461,-0.251394017922119
35-44,Female,HIS,sat_fat,Food_price,USD,-0.0130876690346454,-0.0127036945998845,-0.0122802136502996
35-44,Female,HIS,sat_fat,FL,mrh-eq,-0.00717023965600603,-0.00695987456259429,-0.00672786534152991
35-44,Female,NHB,added_sugar,CED,MJ,-0.170553537265936,-0.21866324348753,-0.167489563680495
35-44,Female,NHB,added_sugar,Food_price,USD,-0.398177166392658,-0.510494898445487,-0.391023961951927
35-44,Female,NHB,added_sugar,FL,mrh-eq,-0.00712406833578675,-0.00913362404616083,-0.00699608531326112
35-44,Female,NHB,oil,CED,MJ,-0.0295331612087525,-0.0265249351525848,-0.0221129631646129
35-44,Female,NHB,oil,Food_price,USD,0,0,0
35-44,Female,NHB,oil,FL,mrh-eq,-0.00147614459117681,-0.00132578558996928,-0.00110526369797019
35-44,Female,NHB,sat_fat,CED,MJ,-0.298012963665534,-0.321539555505567,-0.286759528162407
35-44,Female,NHB,sat_fat,Food_price,USD,-0.0176644504905422,-0.0190589680701059,-0.0169974132185778
35-44,Female,NHB,sat_fat,FL,mrh-eq,-0.00789086362122809,-0.00851380674893161,-0.00759289227215243
35-44,Female,NHW,added_sugar,CED,MJ,-0.130974456836712,-0.122087292199091,-0.131910310369908
35-44,Female,NHW,added_sugar,Food_price,USD,-0.374798538065589,-0.349366889832977,-0.377476591058186
35-44,Female,NHW,added_sugar,FL,mrh-eq,-0.00614086107160116,-0.00572417796652733,-0.00618473944811459
35-44,Female,NHW,oil,CED,MJ,-0.0170840508713244,-0.021774695742482,-0.0101363640365989
35-44,Female,NHW,oil,Food_price,USD,-0.00591144178619318,-0.00753450380493815,-0.0035073956626173
35-44,Female,NHW,oil,FL,mrh-eq,-0.000816711865786057,-0.00104095056381599,-0.000484574112250673
35-44,Female,NHW,sat_fat,CED,MJ,-0.333876521774305,-0.345467266218078,-0.363407242930598
35-44,Female,NHW,sat_fat,Food_price,USD,-0.016656697481444,-0.0172349457594561,-0.0181299495870286
35-44,Female,NHW,sat_fat,FL,mrh-eq,-0.00885392055846724,-0.00916129027099838,-0.00963703240401598
35-44,Female,OTH,added_sugar,CED,MJ,-0.0871537763291432,-0.0984981566952882,-0.108427318974165
35-44,Female,OTH,added_sugar,Food_price,USD,-0.212703489503668,-0.240390061351376,-0.264622717164123
35-44,Female,OTH,added_sugar,FL,mrh-eq,-0.00441054643381648,-0.0049846456693883,-0.00548712568946795
35-44,Female,OTH,oil,CED,MJ,-0.00451728617517903,-0.0021743061890566,-0.0109557159364814
35-44,Female,OTH,oil,Food_price,USD,-0.00148389181487282,-0.000714241921332455,-0.00359886369244077
35-44,Female,OTH,oil,FL,mrh-eq,-0.000257688940248993,-0.000124033465206046,-0.000624969665382999
35-44,Female,OTH,sat_fat,CED,MJ,-0.2339151545906,-0.224905756237365,-0.179914014435302
35-44,Female,OTH,sat_fat,Food_price,USD,-0.0119671492574577,-0.0115062265139024,-0.00920443939608768
35-44,Female,OTH,sat_fat,FL,mrh-eq,-0.00628928938777261,-0.00604705320793899,-0.00483735781753828
35-44,Male,HIS,added_sugar,CED,MJ,-0.0961738540279207,-0.111022464564337,-0.122704120262475
35-44,Male,HIS,added_sugar,Food_price,USD,-0.231798058329416,-0.267586154023613,-0.295741260588386
35-44,Male,HIS,added_sugar,FL,mrh-eq,-0.0040599361042184,-0.00468676353692972,-0.00517989939183835
35-44,Male,HIS,oil,CED,MJ,0.0288515286732078,0.0216171179584002,0.0161014637006223
35-44,Male,HIS,oil,Food_price,USD,0.0102550906329159,0.00768366579105009,0.00572316189699244
35-44,Male,HIS,oil,FL,mrh-eq,0.00147319528058278,0.00110379718582085,0.000822160953858201
35-44,Male,HIS,sat_fat,CED,MJ,-0.3130235747976,-0.326674866794866,-0.295924505146193
35-44,Male,HIS,sat_fat,Food_price,USD,-0.0110507067467446,-0.0115326398556918,-0.0104470563524187
35-44,Male,HIS,sat_fat,FL,mrh-eq,-0.00874052593420093,-0.00912170959365728,-0.00826307032455408
