"","age","female","race","pathway","disease_type3","V1","V2","V3"
"196",35,1,2,"direct","All_HD",14.9316911273647,13.1441734901197,18.5756039334733
"197",35,1,2,"medBMI","All_HD",57.5559605470148,24.5404416148529,7.44040585637237
"198",35,1,2,"medSBP","All_HD",0,0,0
"199",35,1,2,"direct","All_STK",71.2469676722752,59.6713156769442,76.5280447829696
"200",35,1,2,"medBMI","All_STK",20.4427374182066,18.906292154413,24.9410279034443
"201",35,1,2,"medSBP","All_STK",0,0,0
"202",35,1,2,"direct","Cancer",309.320362134871,354.372256841931,365.611363793559
"203",35,1,2,"medBMI","Cancer",340.92662293529,273.376320658414,356.571637014166
"204",35,1,2,"medSBP","Cancer",0,0,0
"205",35,1,2,"direct","DIAB",0,0,0
"206",35,1,2,"medBMI","DIAB",15.8128145249515,12.7334687704692,8.98512575680994
"207",35,1,2,"medSBP","DIAB",0,0,0
"208",35,1,2,"direct","Other_CVD",0,0,0
"209",35,1,2,"medBMI","Other_CVD",62.5749935739146,52.6963808290118,38.1976646404271
"210",35,1,2,"medSBP","Other_CVD",0,0,0
"211",35,1,3,"medSBP","All_HD",0,0,0
"212",35,1,3,"direct","All_HD",2.57918879126051,4.79790465931206,2.719848162265
"213",35,1,3,"medBMI","All_HD",10.0123202835651,3.54324638625975,8.55219343098828
"214",35,1,3,"medSBP","All_STK",0,0,0
"215",35,1,3,"direct","All_STK",29.957965780521,31.9363823751944,30.748388134477
"216",35,1,3,"medBMI","All_STK",6.74053030551789,7.32538050586685,6.35370911134765
"217",35,1,3,"medSBP","Cancer",0,0,0
"218",35,1,3,"direct","Cancer",342.310404466254,436.420835667997,452.235133172023
"219",35,1,3,"medBMI","Cancer",359.901042787606,384.448419312156,376.652457222366
"220",35,1,3,"medSBP","DIAB",0,0,0
"221",35,1,3,"direct","DIAB",0,0,0
"222",35,1,3,"medBMI","DIAB",3.19574413874425,3.56590562222456,3.73737776715359
"223",35,1,3,"medSBP","Other_CVD",0,0,0
"224",35,1,3,"direct","Other_CVD",0,0,0
"225",35,1,3,"medBMI","Other_CVD",14.0027459544268,15.4778151131501,15.981659637623
"226",35,1,4,"medBMI","All_HD",0.847385594326992,5.74285043622769,5.48950067218406
"227",35,1,4,"medSBP","All_HD",0,0,0
"228",35,1,4,"direct","All_HD",1.59572484185539,2.33470065928958,1.85548859054316
"229",35,1,4,"medBMI","All_STK",3.51404155237921,4.20254918445164,3.18953891668686
"230",35,1,4,"medSBP","All_STK",0,0,0
"231",35,1,4,"direct","All_STK",13.6335547766747,15.0179374597086,13.3701433314828
"232",35,1,4,"medBMI","Cancer",328.408254773251,308.34673452803,310.83249878352
"233",35,1,4,"medSBP","Cancer",0,0,0
"234",35,1,4,"direct","Cancer",335.969494842818,343.678102355477,333.746741663166
"235",35,1,4,"medBMI","DIAB",1.87825118851642,1.41998423597768,2.55008392339931
"236",35,1,4,"medSBP","DIAB",0,0,0
"237",35,1,4,"direct","DIAB",0,0,0
"238",35,1,4,"medBMI","Other_CVD",7.13639129279556,10.4947237835751,9.77972677487006
"239",35,1,4,"medSBP","Other_CVD",0,0,0
"240",35,1,4,"direct","Other_CVD",0,0,0
"241",45,0,1,"direct","All_HD",299.950343874051,360.567298819123,411.610673597638
"242",45,0,1,"medBMI","All_HD",958.913717143832,496.819797496618,639.421278591499
"243",45,0,1,"medSBP","All_HD",0,0,0
"244",45,0,1,"direct","All_STK",282.834800639966,510.25914124381,339.740787536903
"245",45,0,1,"medBMI","All_STK",114.232521925363,103.684766917815,130.876149050712
"246",45,0,1,"medSBP","All_STK",0,0,0
"247",45,0,1,"direct","Cancer",2612.90802131521,2334.07353653941,1522.89993395744
"248",45,0,1,"medBMI","Cancer",2754.89013785872,2869.33315110759,2644.85261772064
"249",45,0,1,"medSBP","Cancer",0,0,0
"250",45,0,1,"direct","DIAB",0,0,0
"251",45,0,1,"medBMI","DIAB",128.30359724005,159.832559748111,123.206276594067
"252",45,0,1,"medSBP","DIAB",0,0,0
"253",45,0,1,"direct","Other_CVD",0,0,0
"254",45,0,1,"medBMI","Other_CVD",294.740195193812,343.2393246844,255.384981049288
