"age","race","disease_type3","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,1,"All_HD",82.4189208866723,10.6581694074904,80.2189729704152,73.3917208184578,93.3160766837053,0.105767438135398,0.010174157617396,0.104136956569569,0.0968884825090021,0.116032303092748,10.4136956569569,9.68884825090021,11.6032303092748,0.219854453183772,0.028430923164425,0.213986039220593,0.195774179947645,0.248922878288601
25,1,"All_STK",87.1418310970217,10.0426338285645,89.1309425055866,76.897358704295,95.6955587924682,0.398127467939139,0.0473315916911217,0.4194986303543,0.347659877556906,0.430429570268484,41.94986303543,34.7659877556906,43.0429570268484,0.232452929729712,0.0267889672074186,0.237758932239172,0.205125553299291,0.255270204027092
25,1,"Cancer",1945.67775081431,188.941786261608,1985.8022876633,1752.19185503029,2105.05779027669,0.216649056815663,0.01312817830741,0.21915122778437,0.203284934480537,0.227886333827388,21.915122778437,20.3284934480537,22.7886333827388,5.19014218307103,0.504006757856355,5.2971753498886,4.67401390380299,5.61529227054415
25,1,"DIAB",25.721065931539,7.83180160049216,23.2945938676328,19.5849275361988,33.9197055811996,0.0611390318882051,0.0194997641742664,0.0581495102495009,0.044048807073072,0.080770350096237,5.81495102495009,4.4048807073072,8.0770350096237,0.068611561821561,0.0208915190807652,0.0621388892478768,0.0522432651118472,0.0904816302189064
25,1,"Other_CVD",166.14144598307,7.88232733103504,167.615628228061,158.125580960401,172.904256097498,0.180355475536454,0.00980336318683497,0.177857414685248,0.172333556673023,0.190500746123411,17.7857414685248,17.2333556673023,19.0500746123411,0.443186301941449,0.0210262976818523,0.447118718525881,0.42180378925632,0.461226260529811
25,2,"All_HD",54.748842950016,17.734261694137,50.0631690770164,40.3396830678658,73.140825624216,0.1100924937204,0.0345670907030196,0.107631876224413,0.0783619787639372,0.143914533548452,10.7631876224413,7.83619787639372,14.3914533548452,0.623350354668413,0.201915834585131,0.570000981180073,0.459292916391361,0.832754760410553
25,2,"All_STK",56.2451900828997,4.82910450633942,57.6055715080592,51.217997118095,60.1160588363187,0.410557561637228,0.0292892575320201,0.40048877175519,0.388273716725401,0.441399877948786,40.048877175519,38.8273716725401,44.1399877948786,0.640387217289265,0.0549824223592405,0.655876023959239,0.583149432000205,0.684459516908849
25,2,"Cancer",315.812855159487,2.7401939043283,316.515881077084,312.975954560054,318.052183728962,0.24102513934203,0.00910004422079944,0.236299088769604,0.235312417340832,0.250755004329789,23.6299088769604,23.5312417340832,25.0755004329789,3.59572996733901,0.0311988482328788,3.60373436398855,3.56343005195212,3.62122614557379
25,2,"DIAB",17.0681201030514,3.28775429559315,17.8476918191898,13.6799965754736,19.7936076719115,0.0653818915348093,0.0138299887602539,0.0683985993500721,0.0511978535291042,0.0770017278975409,6.83985993500721,5.11978535291042,7.70017278975409,0.19433138942267,0.0374331711099657,0.203207308612195,0.155755450849791,0.225362796684451
25,2,"Other_CVD",89.3535949377023,19.5512233936332,91.0768006645205,70.1017565371687,107.14070847044,0.207703365107154,0.0438461384587947,0.207114773769839,0.166302499808829,0.249604533042196,20.7114773769839,16.6302499808829,24.9604533042196,1.01734743775618,0.22260309770837,1.0369672295746,0.798153028370255,1.21986502409645
25,3,"All_HD",14.7495257087766,4.49090297214504,13.1708245691624,11.3566287955435,19.4843185906818,0.0682743920201251,0.0226182043173676,0.0569780407963215,0.0537019201483661,0.0924487624321172,5.69780407963215,5.37019201483661,9.24487624321172,0.109774973484038,0.0334240411807451,0.0980253159586266,0.0845229636202487,0.145014192244426
25,3,"All_STK",39.6180313307911,6.29093928563334,40.6670459501344,33.2584525332545,45.0859477018859,0.359440165563626,0.0114800931594324,0.365806805706409,0.347168453950794,0.366300233055093,36.5806805706409,34.7168453950794,36.6300233055093,0.294861572141231,0.04682101017385,0.30266897926038,0.247529704822012,0.335557143409173
25,3,"Cancer",661.804940055589,5.0979100239872,663.57893460805,656.433132944288,665.668851797299,0.207762423508461,0.000710964770213907,0.207436833592914,0.207280772780016,0.208520825665121,20.7436833592914,20.7280772780016,20.8520825665121,4.92555633182007,0.0379417581796689,4.93875948213163,4.88557606432892,4.95431392154639
25,3,"DIAB",4.93226483401616,0.268553810280674,5.01498849201694,4.65122652868544,5.14298803004621,0.0495525250740198,0.00518579974981117,0.047854935641775,0.045549609259453,0.0549983919059948,4.7854935641775,4.5549609259453,5.49983919059948,0.0367089255655317,0.00199874138224365,0.0373246055231682,0.0346172669505485,0.0382772562165238
25,3,"Other_CVD",39.7318403575779,5.86536562304669,36.8358776085632,35.9256027126145,45.9996463392036,0.166275501961701,0.0110631028758852,0.160393415536995,0.159445874056393,0.178104903328009,16.0393415536995,15.9445874056393,17.8104903328009,0.295708608387985,0.0436536312053076,0.274155085904568,0.267380264494108,0.342357446392765
25,4,"All_HD",7.58028920626616,1.44500757889312,7.79125559839943,6.12888814095128,8.85236883826778,0.0809468144283449,0.0166919883581818,0.090163157320699,0.0631028316608861,0.0909569057373027,9.0163157320699,6.31028316608861,9.09569057373027,0.0989089016737692,0.0188547044379843,0.101661627007617,0.0799707739385154,0.115507212875253
25,4,"All_STK",13.5352317666176,3.54026106701225,12.92719955938,10.4678080606583,17.1194828487289,0.386006003691306,0.0791139306009781,0.349745890764951,0.332432439393199,0.470400663976815,34.9745890764951,33.2432439393199,47.0400663976815,0.176610004118232,0.0461939279951389,0.168676296555935,0.136585738358857,0.22337792130556
25,4,"Cancer",430.734678410851,67.8946915892903,438.833189007766,363.137912795434,491.447710018891,0.22827848576138,0.0298480642240684,0.219919282366639,0.204322130436774,0.259340163971516,21.9919282366639,20.4322130436774,25.9340163971516,5.62029927818635,0.885901473129124,5.72597002062611,4.73828519379056,6.41249323150835
25,4,"DIAB",1.34777528539038,0.406559951064831,1.13270283801039,1.09586564443912,1.78249650661464,0.0520826207324097,0.0179082360179053,0.0448345109157815,0.0392295651280731,0.0710965696808804,4.48345109157815,3.92295651280731,7.10965696808804,0.0175860009497813,0.00530486332779,0.014779699109337,0.0142990411479144,0.0232583173160259
25,4,"Other_CVD",19.4746163497764,2.45595288144805,19.6552356265784,17.0694349279863,21.7262713862848,0.185108660063119,0.0251004289030471,0.178245455604504,0.164858298900302,0.21119274501576,17.8245455604504,16.4858298900302,21.119274501576,0.254108103432535,0.0320456905345712,0.256464854448688,0.22272488753112,0.28348808097022
35,1,"All_HD",331.719675318613,29.9194415554793,341.8823145578,300.234646992713,354.566460291204,0.0954616082878652,0.00897253028957934,0.0999660938119872,0.0858710780519629,0.101223325828264,9.99660938119872,8.58710780519629,10.1223325828264,1.54373047272866,0.139236702230143,1.59102454975864,1.39720796810263,1.6500530118792
35,1,"All_STK",310.622256868401,16.7607282339113,306.952190353535,296.548256876304,327.815813398134,0.39463671147273,0.0284674445036047,0.380714437890073,0.376055037659521,0.425052317831198,38.0714437890073,37.6055037659521,42.5052317831198,1.44554899547314,0.0779997354542226,1.42846953369417,1.3800525408534,1.52556299260502
35,1,"Cancer",3490.70689786121,181.996307364996,3488.11250495497,3318.92619875118,3664.69283094155,0.223656642067316,0.0145274407729963,0.229741580177801,0.2082094701218,0.23393161661892,22.9741580177801,20.82094701218,23.393161661892,16.2447723500775,0.846959847448251,16.2326987720368,15.4453530826249,17.0544541588646
35,1,"DIAB",68.3674050677674,12.8661471512314,69.3543208400847,55.7521249949589,80.1438067341064,0.0659993469334556,0.0134156915664548,0.0658324766952672,0.0533260992522836,0.0788144343170876,6.58324766952672,5.33260992522836,7.88144343170876,0.318162757283316,0.0598754457506622,0.322755586907544,0.259454776661738,0.3729668327243
35,1,"Other_CVD",238.466207145364,15.2732730981061,232.489780510071,227.355094563876,254.657282366851,0.172197726143012,0.0101115790856388,0.176549283870185,0.161434398216919,0.179262230001007,17.6549283870185,16.1434398216919,17.9262230001007,1.10975494695254,0.0710775358055169,1.0819423310561,1.05804694060204,1.18510367681502
35,2,"All_HD",167.717073763476,57.6502932699722,198.968609963609,106.077815272097,202.792526484742,0.099253831802326,0.0338758120760082,0.115434626027288,0.0630774314883885,0.121676557025045,11.5434626027288,6.30774314883885,12.1676557025045,3.21581262835291,1.10538859858285,3.81503060009945,2.0339394808496,3.88835049987166
35,2,"All_STK",190.86073449659,21.8282241986637,186.885623524545,172.072857821326,213.027455498092,0.392161152536039,0.0724986820092849,0.372314356976766,0.333685837585962,0.467506243711497,37.2314356976766,33.3685837585962,46.7506243711497,3.65956993213715,0.418535080880167,3.58335102504463,3.29933057357633,4.08459536172661
