"age","female","outcome","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,0,"AA",3.029787183841,0.0918614704998174,3.06279275436323,2.93282365201094,3.09869598072715,0.0270050498291884,0.00234098772977626,0.0258102691709808,0.0255179225542638,0.0295077406635896,2.58102691709808,2.55179225542638,2.95077406635896,0.00887109881060659,0.000268966805998038,0.00896773783494624,0.00858719336784895,0.00907286108267552
25,0,"AFF",0.3238294526081,0.0745130307397861,0.325907294312229,0.252179635491357,0.393713104276334,0.0285657041793644,0.00517199503866773,0.0308371761116893,0.0230562050046948,0.0321444522115576,3.08371761116893,2.30562050046948,3.21444522115576,0.000948160018364465,0.000218171250408556,0.00095424385790555,0.000738372145871478,0.00115277662724753
25,0,"APCA",0.0356163709025833,0.00388679531175704,0.0360011610726076,0.031773975542935,0.0391316946177109,0.00360850613618581,0.000354283528302751,0.00350135648927924,0.00332922525540065,0.00397886421684155,0.350135648927924,0.332922525540065,0.397886421684155,0.000104283346116567,1.13803852135539e-05,0.000105409996740031,9.30329622326258e-05,0.000114576076970564
25,0,"BC",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,0,"CC",92.5434546248753,15.3526521597775,96.6707180215947,76.6051263767734,104.973608985766,0.0712357626570053,0.0110060512959713,0.0766412379592574,0.0594756157562268,0.0784012555508696,7.66412379592574,5.94756157562268,7.84012555508696,0.27096362894089,0.0449519672670865,0.283048095336738,0.224296824909609,0.3073586365357
25,0,"CM",14.092874734618,2.58955256787155,14.1069385883658,11.6268498680919,16.5469453254584,0.0314786884587578,0.0079135703235041,0.0299667132586829,0.0247070136755549,0.0395355421620243,2.99667132586829,2.47070136755549,3.95355421620243,0.0412633880567825,0.00758210900995551,0.0413045664725207,0.0340429633427827,0.0484488111174049
25,0,"DIAB",28.0218231754922,3.36375407858402,26.9561234583907,25.401814257006,31.5476768535147,0.060457884994336,0.00843721118587207,0.0629406931690039,0.0516519908779377,0.0671533921622665,6.29406931690039,5.16519908779377,6.71533921622665,0.0820468063133053,0.00984894086450984,0.0789264790694434,0.0743755222955624,0.0923703684883308
25,0,"ECA",1.16113956678722,0.550989165502523,1.3680169035655,0.57822167494662,1.56821172236628,0.0213702638977883,0.0042513825362851,0.0227086872988948,0.0169156296193845,0.0246872382852517,2.27086872988948,1.69156296193845,2.46872382852517,0.00339977140467531,0.00161327480583965,0.00400550018523892,0.00169301053230513,0.00459166281356643
25,0,"ENDO",2.52274304392158,0.599091469982594,2.23531558747983,2.12721536087853,3.16258406494013,0.0284204628347392,0.00520732627593481,0.0269133453558014,0.0242719422532876,0.0338500332732879,2.69133453558014,2.42719422532876,3.38500332732879,0.00738649332724001,0.00175411647892364,0.00654491693515044,0.00622840368407339,0.00925992290368275
25,0,"GC",0.0411284817140491,0.0380155684168592,0.0351479180470833,0.00789218090739656,0.0794482616376225,0.0131675563331773,0.00218496018535184,0.0127962264116206,0.0112722642676498,0.0153784788320279,1.27962264116206,1.12722642676498,1.53784788320279,0.000120422591778546,0.000111308102947283,0.000102911734410169,2.31079981571313e-05,0.000232621414163082
