"age","race","disease_type2","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,1,"Cancer",1945.67775081431,188.941786261608,1985.8022876633,1752.19185503029,2105.05779027669,0.216649056815663,0.01312817830741,0.21915122778437,0.203284934480537,0.227886333827388,21.915122778437,20.3284934480537,22.7886333827388,5.19014218307103,0.504006757856355,5.2971753498886,4.67401390380299,5.61529227054415
25,1,"DIAB",25.721065931539,7.83180160049216,23.2945938676328,19.5849275361988,33.9197055811996,0.0611390318882051,0.0194997641742664,0.0581495102495009,0.044048807073072,0.080770350096237,5.81495102495009,4.4048807073072,8.0770350096237,0.068611561821561,0.0208915190807652,0.0621388892478768,0.0522432651118472,0.0904816302189064
25,1,"HHD",11.2347769244017,1.99599913001309,11.9893488927422,9.12238827418642,12.7057794015276,0.0474952541423565,0.0071696849991264,0.0514758456953635,0.0398312923027307,0.0517757131619264,5.14758456953635,3.98312923027307,5.17757131619264,0.0299690375800033,0.00532437567203425,0.0319818764488282,0.0243341900643063,0.033892972057199
25,1,"HSTK",15.2489801904684,1.18144221482779,15.645277474199,14.0065843893686,16.1545233003972,0.149223072457499,0.0232124218941005,0.146980169921269,0.128201847608785,0.172150764462008,14.6980169921269,12.8201847608785,17.2150764462008,0.0406770213115923,0.00315152551519504,0.0417341538446985,0.0373629006394206,0.0430925793306237
25,1,"IHD",32.3671517431194,4.20919520041281,31.1014141683775,29.0443300068025,36.7658504179668,0.0596537620487836,0.00621896610480204,0.0589041492326435,0.0540966071045449,0.0658480878867412,5.89041492326435,5.40966071045449,6.58480878867412,0.0863401555255062,0.0112281294049333,0.0829637701109039,0.0774764486484216,0.0980737900050029
25,1,"ISTK",11.0536108505553,2.46522670313764,12.1712053961019,8.42471278522936,12.7325535521667,0.159450874791832,0.0397579519850892,0.162817598461156,0.120351665178867,0.195688369285873,16.2817598461156,12.0351665178867,19.5688369285873,0.0294857727219774,0.00657605150566831,0.0324669830441818,0.0224731239222819,0.033964392747799
25,1,"OSTK",6.12282534760222,1.67139292920828,5.20579951228365,5.11543070979781,7.90969194542743,0.131743938101817,0.0331309492795265,0.122017959806245,0.105437222417415,0.166317735337455,12.2017959806245,10.5437222417415,16.6317735337455,0.0163327838347675,0.00445848082640611,0.0138865953696628,0.0136455344161626,0.0210992934487115
25,1,"Other_CVD",166.14144598307,7.88232733103504,167.615628228061,158.125580960401,172.904256097498,0.180355475536454,0.00980336318683497,0.177857414685248,0.172333556673023,0.190500746123411,17.7857414685248,17.2333556673023,19.0500746123411,0.443186301941449,0.0210262976818523,0.447118718525881,0.42180378925632,0.461226260529811
25,2,"Cancer",315.812855159487,2.7401939043283,316.515881077084,312.975954560054,318.052183728962,0.24102513934203,0.00910004422079944,0.236299088769604,0.235312417340832,0.250755004329789,23.6299088769604,23.5312417340832,25.0755004329789,3.59572996733901,0.0311988482328788,3.60373436398855,3.56343005195212,3.62122614557379
25,2,"DIAB",17.0681201030514,3.28775429559315,17.8476918191898,13.6799965754736,19.7936076719115,0.0653818915348093,0.0138299887602539,0.0683985993500721,0.0511978535291042,0.0770017278975409,6.83985993500721,5.11978535291042,7.70017278975409,0.19433138942267,0.0374331711099657,0.203207308612195,0.155755450849791,0.225362796684451
25,2,"HHD",7.8487473207069,3.31230183951813,6.69244788536912,5.34073523317601,11.3396139282749,0.0347248907884265,0.0174665292537992,0.0291830328422093,0.0211256805612412,0.0530346802698962,2.91830328422093,2.11256805612412,5.30346802698962,0.0893629739450771,0.0377126604906973,0.0761977703666427,0.0608076631834898,0.129108707748334
25,2,"HSTK",11.1343114424381,2.0846689088422,11.7002559680603,8.96886264117828,12.818707396919,0.145530228367818,0.0238744203387131,0.157916285909095,0.120003584104652,0.160528723720897,15.7916285909095,12.0003584104652,16.0528723720897,0.126771208534377,0.0237352797552157,0.133214846459134,0.102116198390803,0.145949126441909
25,2,"IHD",20.4621607653345,6.77355460008243,18.3443644262104,15.1677254853836,27.556722933541,0.0764015531762487,0.0189016175033327,0.0777941032074398,0.0578897692271209,0.0937296695988639,7.77941032074398,5.78897692271209,9.37296695988639,0.232974698332865,0.0771212218344425,0.208862241740609,0.172694189527602,0.313750795241544
