"age","disease_type2","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,"Cancer",3354.03022444024,159.616766388795,3317.52915774979,3220.91062665588,3518.17572891148,0.218455145162426,0.00476599700007592,0.217545320574332,0.214376427307564,0.223307213917167,21.7545320574332,21.4376427307564,22.3307213917167,4.97844803318971,0.236922067935455,4.92426883636845,4.78085619429113,5.22209218938636
25,"DIAB",49.069226153997,9.21012080121202,49.4342698559864,40.1696237522608,57.6585414090421,0.0607198069621562,0.0131200684158003,0.064572411164004,0.0470281414452741,0.0711367589074677,6.4572411164004,4.70281414452741,7.11367589074677,0.0728343443825933,0.013670749730911,0.073376185385383,0.059624502756766,0.0855836211560494
25,"HHD",21.6159490771392,4.63061134214581,22.7108936166399,16.8447407263346,25.4564545693682,0.037323707281539,0.00857826702328483,0.0371236221570244,0.0292610525460186,0.0455564343728968,3.71236221570244,2.92610525460186,4.55564343728968,0.0320849461595333,0.00687330059245938,0.033710192243903,0.0250029548712867,0.0377854782760657
25,"HSTK",38.3287321880806,3.75453670456167,36.8401383030127,35.6114237872192,42.3113453912498,0.141714727615986,0.0144693164353667,0.136087000420447,0.131163911902705,0.157049111445475,13.6087000420447,13.1163911902705,15.7049111445475,0.0568920339435078,0.00557292708221886,0.0546824869795797,0.0528586836876686,0.0628034991186858
25,"IHD",62.890490754305,4.21883436040979,62.4162458168521,59.1031892958043,67.0809004096407,0.0624662729593976,0.00191049196085136,0.0615774621130606,0.0611828777133508,0.0645051574248307,6.15774621130606,6.11828777133508,6.45051574248307,0.0933494986779253,0.0062620925330035,0.0926455682962285,0.0877279382758224,0.0995693999044704
25,"ISTK",20.7779490933321,3.75692604131771,21.5924461021644,16.9261798331077,23.9373958960492,0.152497489086747,0.0381461941072244,0.150705942257473,0.117049999549507,0.189467793428871,15.0705942257473,11.7049999549507,18.9467793428871,0.0308410875500321,0.00557647361820029,0.0320500602665307,0.0251238364179063,0.0355307118731342
25,"OSTK",12.4369243544896,1.88971942756225,11.6377300860349,11.1060923705651,14.4470714666008,0.134931767376125,0.0232912600792097,0.127069930449246,0.117112847015915,0.159433249124181,12.7069930449246,11.7112847015915,15.9433249124181,0.018460352903311,0.00280494489849082,0.0172740943225347,0.0164849747971161,0.0214440508031657
25,"Other_CVD",314.701497628127,13.7811609517724,314.840091036124,301.550989074934,327.734201784523,0.185914417892379,0.013855068731125,0.182427588224306,0.174550421917191,0.200242219085428,18.2427588224306,17.4550421917191,20.0242219085428,0.46711715371321,0.0204556277207884,0.467322870428112,0.447597614811914,0.486461833406841
35,"Cancer",6631.07030252715,222.965391625949,6681.66246072802,6401.88140256927,6817.2558680143,0.224471821937125,0.0102033124221724,0.229931975048272,0.213561889226704,0.230740624503073,22.9931975048272,21.3561889226704,23.0740624503073,16.2287956000267,0.545682612533669,16.3526141929458,15.6678816537828,16.6844637422895
35,"DIAB",139.992051495145,12.4335101682798,146.790029094578,126.699096692171,147.506725338602,0.0684593681928983,0.00601177233084755,0.0718586619416626,0.0620350905785366,0.0719942461208105,7.18586619416626,6.20350905785366,7.19942461208105,0.342614734227337,0.0304296117981085,0.359252016584712,0.310081728758273,0.361006049692632
35,"HHD",62.5341327874129,27.1154405639669,67.3401250374304,35.0371884035938,85.9459837587173,0.0363342204747167,0.0162213477887429,0.0389377008166891,0.0199670464286627,0.0504884362300943,3.89377008166891,1.99670464286627,5.04884362300943,0.153045226898754,0.0663619781484728,0.164807350103981,0.0857495612412446,0.21034308783182
35,"HSTK",132.866597695772,12.0788009843003,129.41494171266,123.215629345936,145.451473631255,0.125633944146969,0.0118338829218789,0.123366123069396,0.115511486856245,0.137684049353632,12.3366123069396,11.5511486856245,13.7684049353632,0.325175990858355,0.029561501133973,0.316728452696952,0.301556335878655,0.355976053275247
35,"IHD",261.053208574438,30.7792115051448,257.611612669554,233.413052388733,291.618721279294,0.0588378719815486,0.00623932097113803,0.0580403933145101,0.0532858698706464,0.0650677309594334,5.80403933145101,5.32858698706464,6.50677309594334,0.638898242576482,0.0753286437118032,0.63047532532028,0.571252082209329,0.713703882611407
35,"ISTK",46.2908357170381,6.35141410228586,43.426039578987,41.9539060999375,53.0628420514821,0.145174778652431,0.0252089582948814,0.135059264113114,0.127017896748374,0.17192984791491,13.5059264113114,12.7017896748374,17.192984791491,0.113291591965165,0.0155443686365143,0.106280326989968,0.102677446574367,0.12986531258488
35,"OSTK",47.6227654814826,3.93784876322226,49.2123964418634,43.4422699294911,50.4520747171503,0.140536315024599,0.00757543352375715,0.139565227239329,0.133796849983175,0.148101204683503,13.9565227239329,13.3796849983175,14.8101204683503,0.116551339624984,0.00963744007627199,0.120441781855051,0.106320048939643,0.123475754414769
35,"Other_CVD",454.814268422405,28.4220245479915,461.768644052873,425.470897902021,478.246419656892,0.170486938519482,0.00579324588551515,0.170536821135105,0.164962307832793,0.175969168982892,17.0536821135105,16.4962307832793,17.5969168982892,1.11310655165124,0.0695596948734671,1.13012660052474,1.04129196657442,1.17045409518557
