"","age","female","race","pathway","disease_type3","V1","V2","V3"
"30",75,0,3,"direct","All_HD",0.0106871939673242,0.00655110510445578,0.0053945341489553
"31",25,1,3,"direct","All_HD",0.0271012311369937,0.0451073173382837,0.0227817991803996
"32",35,1,3,"direct","All_HD",0.0189171418442476,0.0381434570681284,0.020544920784579
"33",45,1,3,"direct","All_HD",0.0307237775838471,0.0125739469776223,0.00420818318621852
"34",55,1,3,"direct","All_HD",0.0205137016866705,0.0232814010737384,0.0252439392328623
"35",65,1,3,"direct","All_HD",0.0239370435185701,0.0152754937318892,0.0117623317703861
"36",75,1,3,"direct","All_HD",0.0087939497425451,0.0071658108697813,0.00967179675654173
"37",25,0,4,"direct","All_HD",0.0261425635903887,0.042191372163622,0.0338853405103035
"38",35,0,4,"direct","All_HD",0.0150308474686743,0.0219759066704968,0.0164891918130121
"39",45,0,4,"direct","All_HD",0.026700937156627,0.0397915961172653,0.0331155748204222
"40",55,0,4,"direct","All_HD",0.0173835591576361,0.0234615508251507,0.0268142817744141
"41",65,0,4,"direct","All_HD",0.0131748451606805,0.00674804011856289,0.0126245298497769
"42",75,0,4,"direct","All_HD",0.00896358500093564,0.0146933443960628,0.0104628617428747
"43",25,1,4,"direct","All_HD",0.0174236501208568,0.0477221630851117,0.0217408271122079
"44",35,1,4,"direct","All_HD",0.024528496349555,0.0453814935938314,0.0298139483611569
"45",45,1,4,"direct","All_HD",0.0293398210811217,0.0182902182167052,0.0220970687822128
"46",55,1,4,"direct","All_HD",0.0267213257820818,0.0187162896507581,0.0459380565076096
"47",65,1,4,"direct","All_HD",0.0137823975073043,0.015906569059098,0.0209043627771763
"48",75,1,4,"direct","All_HD",0.0104415052649861,0.00987153385767126,0.0152068256393139
"49",25,0,1,"medBMI","All_HD",0.0802580932160296,0.0765446618619224,0.0677111389759641
"50",35,0,1,"medBMI","All_HD",0.0695203244845248,0.0494859068050268,0.0458567783063647
"51",45,0,1,"medBMI","All_HD",0.088576734645443,0.0456498078103859,0.0582716978707899
"52",55,0,1,"medBMI","All_HD",0.0556316963122209,0.0409546583716457,0.044755474420901
"53",65,0,1,"medBMI","All_HD",0.0648686409365516,0.0464878904967906,0.0636464434614421
"54",75,0,1,"medBMI","All_HD",0.0403393320727959,0.046718816852949,0.034856930781719
"55",25,1,1,"medBMI","All_HD",0.0590559263673515,0.0673955012403091,0.0287868851670229
"56",35,1,1,"medBMI","All_HD",0.0742668165347643,0.0683584376693417,0.0576793273001203
"57",45,1,1,"medBMI","All_HD",0.0599325370089855,0.0258520363418608,0.0632056646655387
"58",55,1,1,"medBMI","All_HD",0.0339898894205316,0.0469288234912955,0.0481088336817105
"59",65,1,1,"medBMI","All_HD",0.0583535193456666,0.0554361798912026,0.0408754891717721
"60",75,1,1,"medBMI","All_HD",0.0429643539432851,0.0366328116025916,0.0311528853603956
"61",25,0,2,"medBMI","All_HD",0.117381805345447,0.0434928427512262,0.0349994316779169
"62",35,0,2,"medBMI","All_HD",0.0645309286470185,0.100887853777796,0.0300387887140073
"63",45,0,2,"medBMI","All_HD",0.0547460835351916,0.0390767407657295,0.0352703221116745
"64",55,0,2,"medBMI","All_HD",0.0632479233924653,0.0352545135757628,0.0706521827215629
"65",65,0,2,"medBMI","All_HD",0.046592393683391,0.0324579596236702,0.0271204922015591
"66",75,0,2,"medBMI","All_HD",0.0280914486396894,0.033326965833646,0.0262316131129831
"67",25,1,2,"medBMI","All_HD",0.0781189900506862,0.0531559405545886,0.133052495629872
"68",35,1,2,"medBMI","All_HD",0.110514845846538,0.0445585881733169,0.0151709408684538
"69",45,1,2,"medBMI","All_HD",0.0263809950846765,0.0483504333567587,0.0385542803133426
"70",55,1,2,"medBMI","All_HD",0.0215137692730898,0.0417275571240552,0.0710303871018848
"71",65,1,2,"medBMI","All_HD",0.0428532256044123,0.0362374397012188,0.042765768898915
"72",75,1,2,"medBMI","All_HD",0.0275477772756877,0.0408826191502366,0.0516726007873944
"73",25,0,3,"medBMI","All_HD",0.0239816518281808,0.0639137052288529,0.0286630130584203
"74",35,0,3,"medBMI","All_HD",0.0232189702174649,0.0384833590923332,0.0719168086742209
"75",45,0,3,"medBMI","All_HD",0.0399852690008929,0.0182777727232175,0.0428375671448055
"76",55,0,3,"medBMI","All_HD",0.0422456452566583,0.0675972132167354,0.0449656986141549
"77",65,0,3,"medBMI","All_HD",0.0240833303481232,0.0324613868180241,0.0389598430316671
"78",75,0,3,"medBMI","All_HD",0.0297459157515547,0.024921141390797,0.024208720024646
"79",25,1,3,"medBMI","All_HD",0.0553817026213418,0.0621533764739501,0.0822993480438696
"80",35,1,3,"medBMI","All_HD",0.0734356801006694,0.0281688937177585,0.0646007152207094
"81",45,1,3,"medBMI","All_HD",0.0524736588461059,0.0334792054318942,0.0648788397523246
"82",55,1,3,"medBMI","All_HD",0.0992620774435043,0.0384227051215433,0.0577551603709591
"83",65,1,3,"medBMI","All_HD",0.0359745793106038,0.0277649917347847,0.0257970602970932
"84",75,1,3,"medBMI","All_HD",0.0348875352996609,0.0550292404532904,0.0270566492843571
"85",25,0,4,"medBMI","All_HD",0.0714573149780684,0.0287942492245139,0.0280126414484625
"86",35,0,4,"medBMI","All_HD",0.064900359763976,0.0629283642311667,0.0349301874716015
"87",45,0,4,"medBMI","All_HD",0.0338795490249508,0.0816985621006193,0.0559313257677312
"88",55,0,4,"medBMI","All_HD",0.031312962186212,0.0320600795148369,0.0367838244121884
"89",65,0,4,"medBMI","All_HD",0.0299734654831965,0.0309059933876404,0.0246982629474523
"90",75,0,4,"medBMI","All_HD",0.0270011175516823,0.0300275553265104,0.0288956348417321
"91",25,1,4,"medBMI","All_HD",0.0445949779752517,0.110041907532415,0.0391337586040625
"92",35,1,4,"medBMI","All_HD",0.0130254877983523,0.111628499030493,0.088205171620658
"93",45,1,4,"medBMI","All_HD",0.0338420534254854,0.0384445857766121,0.0660349794297137
"94",55,1,4,"medBMI","All_HD",0.0537745063928495,0.0389933841957121,0.0316065060379991
"95",65,1,4,"medBMI","All_HD",0.0412050363939337,0.0432845808431164,0.048488069035759
"96",75,1,4,"medBMI","All_HD",0.0234798077558354,0.0162034214771684,0.024246251080619
"97",25,0,1,"medSBP","All_HD",0,0,0
"98",35,0,1,"medSBP","All_HD",0,0,0
"99",45,0,1,"medSBP","All_HD",0,0,0
"100",55,0,1,"medSBP","All_HD",0,0,0
"101",65,0,1,"medSBP","All_HD",0,0,0
"102",75,0,1,"medSBP","All_HD",0,0,0
"103",25,1,1,"medSBP","All_HD",0,0,0
"104",35,1,1,"medSBP","All_HD",0,0,0
"105",45,1,1,"medSBP","All_HD",0,0,0
"106",55,1,1,"medSBP","All_HD",0,0,0
"107",65,1,1,"medSBP","All_HD",0,0,0
"108",75,1,1,"medSBP","All_HD",0,0,0
"109",25,0,2,"medSBP","All_HD",0,0,0
"110",35,0,2,"medSBP","All_HD",0,0,0
"111",45,0,2,"medSBP","All_HD",0,0,0
"112",55,0,2,"medSBP","All_HD",0,0,0
"113",65,0,2,"medSBP","All_HD",0,0,0
"114",75,0,2,"medSBP","All_HD",0,0,0
"115",25,1,2,"medSBP","All_HD",0,0,0
"116",35,1,2,"medSBP","All_HD",0,0,0
"117",45,1,2,"medSBP","All_HD",0,0,0
"118",55,1,2,"medSBP","All_HD",0,0,0
"119",65,1,2,"medSBP","All_HD",0,0,0
"120",75,1,2,"medSBP","All_HD",0,0,0
"121",25,0,3,"medSBP","All_HD",0,0,0
"122",35,0,3,"medSBP","All_HD",0,0,0
"123",45,0,3,"medSBP","All_HD",0,0,0
"124",55,0,3,"medSBP","All_HD",0,0,0
"125",65,0,3,"medSBP","All_HD",0,0,0
"126",75,0,3,"medSBP","All_HD",0,0,0
"127",25,1,3,"medSBP","All_HD",0,0,0
"128",35,1,3,"medSBP","All_HD",0,0,0
"129",45,1,3,"medSBP","All_HD",0,0,0
"130",55,1,3,"medSBP","All_HD",0,0,0
"131",65,1,3,"medSBP","All_HD",0,0,0
"132",75,1,3,"medSBP","All_HD",0,0,0
"133",25,0,4,"medSBP","All_HD",0,0,0
"134",35,0,4,"medSBP","All_HD",0,0,0
"135",45,0,4,"medSBP","All_HD",0,0,0
"136",55,0,4,"medSBP","All_HD",0,0,0
"137",65,0,4,"medSBP","All_HD",0,0,0
"138",75,0,4,"medSBP","All_HD",0,0,0
"139",25,1,4,"medSBP","All_HD",0,0,0
"140",35,1,4,"medSBP","All_HD",0,0,0
"141",45,1,4,"medSBP","All_HD",0,0,0
"142",55,1,4,"medSBP","All_HD",0,0,0
"143",65,1,4,"medSBP","All_HD",0,0,0
"144",75,1,4,"medSBP","All_HD",0,0,0
"145",25,0,1,"direct","All_STK",0.308046965057253,0.27161004470389,0.335917132722382
"146",35,0,1,"direct","All_STK",0.268825202214132,0.29792224936623,0.256871927239323
"147",45,0,1,"direct","All_STK",0.190062813840163,0.3398263396375,0.232223402414122
"148",55,0,1,"direct","All_STK",0.217768728419145,0.188849612134616,0.172454639224584
"149",65,0,1,"direct","All_STK",0.212853378580054,0.204109613210166,0.168384493231281
"150",75,0,1,"direct","All_STK",0.102100601277055,0.100974067030596,0.111850052358617
"151",25,1,1,"direct","All_STK",0.34217899947268,0.235037475438164,0.34394907770019
"152",35,1,1,"direct","All_STK",0.290039331227952,0.372489419012382,0.353576966708006
"153",45,1,1,"direct","All_STK",0.275604350010115,0.273512457711448,0.315313401837246
"154",55,1,1,"direct","All_STK",0.209802809311687,0.16559703110055,0.240588537088364
"155",65,1,1,"direct","All_STK",0.200595526938329,0.230722289066764,0.146873961979461
"156",75,1,1,"direct","All_STK",0.12598815250434,0.146514640324607,0.128039123958038
"157",25,0,2,"direct","All_STK",0.283642057984915,0.303125501644571,0.335387198261855
"158",35,0,2,"direct","All_STK",0.371171832165466,0.233543020381528,0.228578040242805
"159",45,0,2,"direct","All_STK",0.32033423994004,0.288675105413002,0.235022880801678
"160",55,0,2,"direct","All_STK",0.163072296650716,0.21031985559972,0.234335960046888
"161",65,0,2,"direct","All_STK",0.187284222069343,0.148902195443823,0.244622731668132
"162",75,0,2,"direct","All_STK",0.0990638147621242,0.0895025993391118,0.0948989599097879
"163",25,1,2,"direct","All_STK",0.308204711655137,0.3075492819095,0.378631701408021
"164",35,1,2,"direct","All_STK",0.389005009302695,0.257428504420137,0.33124288046064
"165",45,1,2,"direct","All_STK",0.277279684348362,0.320831372176168,0.280333802774027
"166",55,1,2,"direct","All_STK",0.18858148234383,0.28817089147236,0.213160533825488
"167",65,1,2,"direct","All_STK",0.173167442894619,0.144223304623981,0.140724930936177
"168",75,1,2,"direct","All_STK",0.0817777179410326,0.104381988931774,0.15082187411281
"169",25,0,3,"direct","All_STK",0.339274123869608,0.23493417619754,0.307450033435607
"170",35,0,3,"direct","All_STK",0.226362865361414,0.262570522263448,0.3086113820807
"171",45,0,3,"direct","All_STK",0.197002324607986,0.163686054312021,0.140930264481341
"172",55,0,3,"direct","All_STK",0.156621013865321,0.141112398480586,0.222084529014143
"173",65,0,3,"direct","All_STK",0.0660482661817817,0.126912207755306,0.179484340792917
"174",75,0,3,"direct","All_STK",0.0688207050057784,0.0551329361938164,0.084883377189743
"175",25,1,3,"direct","All_STK",0.179836681927488,0.302616775900304,0.265609326887214
"176",35,1,3,"direct","All_STK",0.263555609442438,0.311477778156236,0.283025639596064
"177",45,1,3,"direct","All_STK",0.20420451956252,0.100169751545138,0.310324602448028
"178",55,1,3,"direct","All_STK",0.198354335615283,0.240713914949063,0.198910458989783
"179",65,1,3,"direct","All_STK",0.164220547612363,0.104456943398385,0.121514776017751
"180",75,1,3,"direct","All_STK",0.0998949244818949,0.13499380691789,0.0852444173752883
"181",25,0,4,"direct","All_STK",0.306515468529548,0.288184590936502,0.334928076815897
"182",35,0,4,"direct","All_STK",0.251892995228969,0.189535852489069,0.120635324528576
"183",45,0,4,"direct","All_STK",0.258867820342531,0.282641553384155,0.265910287907875
"184",55,0,4,"direct","All_STK",0.160878758993601,0.179196331622146,0.200187146989723
"185",65,0,4,"direct","All_STK",0.112924295187326,0.100682874450622,0.0891409983818032
"186",75,0,4,"direct","All_STK",0.0781973571376678,0.104067892423863,0.0967483857853016
"187",25,1,4,"direct","All_STK",0.210472986339624,0.241215003186898,0.413519396222349
"188",35,1,4,"direct","All_STK",0.277840591847512,0.251961582528766,0.286812193513076
"189",45,1,4,"direct","All_STK",0.238365863555162,0.319289225820939,0.262834544732008
"190",55,1,4,"direct","All_STK",0.177382599085861,0.221688145209483,0.211318528721887
"191",65,1,4,"direct","All_STK",0.169860915485977,0.196395380058762,0.156034297360591
"192",75,1,4,"direct","All_STK",0.0771714544330522,0.0965681565356195,0.14462785800322
"193",25,0,1,"medBMI","All_STK",0.08560329120879,0.0972622114008731,0.101855282928539
"194",35,0,1,"medBMI","All_STK",0.101352414768475,0.0949450893986976,0.0666627609418967
"195",45,0,1,"medBMI","All_STK",0.0767633774205535,0.0690527850847704,0.0894579212809795
"196",55,0,1,"medBMI","All_STK",0.0611565639397633,0.0564328752489364,0.0583739478047626
"197",65,0,1,"medBMI","All_STK",0.0567926443827497,0.0526093300338364,0.0448407341538483
"198",75,0,1,"medBMI","All_STK",0.0344486428093249,0.0303633790180788,0.0318097262547083
"199",25,1,1,"medBMI","All_STK",0.110499190616405,0.0735849812136987,0.0779126488277626
"200",35,1,1,"medBMI","All_STK",0.090734514034824,0.0957411259831331,0.0952187808700152
"201",45,1,1,"medBMI","All_STK",0.0759923671417142,0.0564644735212191,0.0721962365133253
"202",55,1,1,"medBMI","All_STK",0.0643464542186369,0.0371784110058805,0.0529556084129814
"203",65,1,1,"medBMI","All_STK",0.0428527159185692,0.0481129751391361,0.0440636428589212
"204",75,1,1,"medBMI","All_STK",0.0366913576692843,0.0338010651843684,0.035451154849084
"205",25,0,2,"medBMI","All_STK",0.10920941392278,0.105165111718663,0.0776648533108842
"206",35,0,2,"medBMI","All_STK",0.0823217511160101,0.0921337276977384,0.0867011756862635
"207",45,0,2,"medBMI","All_STK",0.0935855437117677,0.0735965414081987,0.0588870916484114
"208",55,0,2,"medBMI","All_STK",0.0653847663460014,0.0409570569411529,0.04766646097896
"209",65,0,2,"medBMI","All_STK",0.0459808996858937,0.0489762479958283,0.0542798536780713
"210",75,0,2,"medBMI","All_STK",0.0259024208470452,0.0210809581117655,0.0262052263538715
"211",25,1,2,"medBMI","All_STK",0.0751867630058611,0.0860220469337711,0.0952232461924787
"212",35,1,2,"medBMI","All_STK",0.111616360939338,0.0815637875288417,0.107954383883914
"213",45,1,2,"medBMI","All_STK",0.065143921309161,0.0882647836249852,0.0840135380935625
"214",55,1,2,"medBMI","All_STK",0.0633434558456837,0.0756987079061359,0.0606019422964773
"215",65,1,2,"medBMI","All_STK",0.0374475178910524,0.0491166570333926,0.0569692204981175
"216",75,1,2,"medBMI","All_STK",0.0205844550205415,0.0202491251449702,0.0320099503591849
"217",25,0,3,"medBMI","All_STK",0.101275848738734,0.0776906905903694,0.0693704851708463
"218",35,0,3,"medBMI","All_STK",0.0757003314387467,0.0731827122346478,0.0528150952636366
"219",45,0,3,"medBMI","All_STK",0.0630364636994044,0.0499122895451934,0.0540325220045801
"220",55,0,3,"medBMI","All_STK",0.0446054275374852,0.0492542777513428,0.0525233758344225
"221",65,0,3,"medBMI","All_STK",0.0379386390305213,0.032357950994424,0.0389904420623303
"222",75,0,3,"medBMI","All_STK",0.0191308177227187,0.0307924262447925,0.0254737614166004
"223",25,1,3,"medBMI","All_STK",0.0656398834382566,0.0815552691328187,0.0881717432628166
"224",35,1,3,"medBMI","All_STK",0.0592999065975,0.0714449500670009,0.0584831496591582
"225",45,1,3,"medBMI","All_STK",0.060091472303468,0.0633643322391725,0.0483419489845253
"226",55,1,3,"medBMI","All_STK",0.0374319628752335,0.0379133550508911,0.0519432766689186
"227",65,1,3,"medBMI","All_STK",0.0220681287191077,0.0293937672255077,0.038487667086098
"228",75,1,3,"medBMI","All_STK",0.022542439801288,0.0268920384238592,0.0302348204919636
"229",25,0,4,"medBMI","All_STK",0.0638452966774685,0.0752973115529333,0.113390346211642
"230",35,0,4,"medBMI","All_STK",0.0529285204764994,0.0635917048824713,0.0580925175813175
"231",45,0,4,"medBMI","All_STK",0.0537063011839944,0.0526057170365195,0.0850589155749089
"232",55,0,4,"medBMI","All_STK",0.0381793049509186,0.0509866691198749,0.0312118340669443
"233",65,0,4,"medBMI","All_STK",0.0269870787264561,0.0325529377646457,0.0292285196588532
"234",75,0,4,"medBMI","All_STK",0.0208430195247042,0.0197528551142756,0.0218424784887278
"235",25,1,4,"medBMI","All_STK",0.0826997373085225,0.097921218174248,0.0876068771281907
"236",35,1,4,"medBMI","All_STK",0.0716132659957613,0.0705077475525697,0.068421005692302
"237",45,1,4,"medBMI","All_STK",0.0579528302901362,0.0758419285131678,0.0603084461389254
"238",55,1,4,"medBMI","All_STK",0.0445137156247979,0.042455896246322,0.0468402171832386
"239",65,1,4,"medBMI","All_STK",0.0367554439877976,0.0583442714645003,0.0257599823776599
"240",75,1,4,"medBMI","All_STK",0.0205811935364787,0.0318015037732455,0.0306576424502394
"241",25,0,1,"medSBP","All_STK",0,0,0
"242",35,0,1,"medSBP","All_STK",0,0,0
"243",45,0,1,"medSBP","All_STK",0,0,0
"244",55,0,1,"medSBP","All_STK",0,0,0
"245",65,0,1,"medSBP","All_STK",0,0,0
"246",75,0,1,"medSBP","All_STK",0,0,0
"247",25,1,1,"medSBP","All_STK",0,0,0
"248",35,1,1,"medSBP","All_STK",0,0,0
"249",45,1,1,"medSBP","All_STK",0,0,0
"250",55,1,1,"medSBP","All_STK",0,0,0
"251",65,1,1,"medSBP","All_STK",0,0,0
"252",75,1,1,"medSBP","All_STK",0,0,0
"253",25,0,2,"medSBP","All_STK",0,0,0
"254",35,0,2,"medSBP","All_STK",0,0,0
"255",45,0,2,"medSBP","All_STK",0,0,0
"256",55,0,2,"medSBP","All_STK",0,0,0
"257",65,0,2,"medSBP","All_STK",0,0,0
"258",75,0,2,"medSBP","All_STK",0,0,0
"259",25,1,2,"medSBP","All_STK",0,0,0
"260",35,1,2,"medSBP","All_STK",0,0,0
"261",45,1,2,"medSBP","All_STK",0,0,0
"262",55,1,2,"medSBP","All_STK",0,0,0
"263",65,1,2,"medSBP","All_STK",0,0,0
"264",75,1,2,"medSBP","All_STK",0,0,0
"265",25,0,3,"medSBP","All_STK",0,0,0
"266",35,0,3,"medSBP","All_STK",0,0,0
"267",45,0,3,"medSBP","All_STK",0,0,0
"268",55,0,3,"medSBP","All_STK",0,0,0
"269",65,0,3,"medSBP","All_STK",0,0,0
"270",75,0,3,"medSBP","All_STK",0,0,0
"271",25,1,3,"medSBP","All_STK",0,0,0
"272",35,1,3,"medSBP","All_STK",0,0,0
"273",45,1,3,"medSBP","All_STK",0,0,0
"274",55,1,3,"medSBP","All_STK",0,0,0
"275",65,1,3,"medSBP","All_STK",0,0,0
"276",75,1,3,"medSBP","All_STK",0,0,0
"277",25,0,4,"medSBP","All_STK",0,0,0
"278",35,0,4,"medSBP","All_STK",0,0,0
"279",45,0,4,"medSBP","All_STK",0,0,0
"280",55,0,4,"medSBP","All_STK",0,0,0
"281",65,0,4,"medSBP","All_STK",0,0,0
"282",75,0,4,"medSBP","All_STK",0,0,0
"283",25,1,4,"medSBP","All_STK",0,0,0
"284",35,1,4,"medSBP","All_STK",0,0,0
"285",45,1,4,"medSBP","All_STK",0,0,0
"286",55,1,4,"medSBP","All_STK",0,0,0
"287",65,1,4,"medSBP","All_STK",0,0,0
"288",75,1,4,"medSBP","All_STK",0,0,0
"289",25,0,1,"direct","Cancer",0.128948395396663,0.100886425200492,0.0990185434291685
"290",35,0,1,"direct","Cancer",0.113591460955813,0.13960712330184,0.112455368790827
"291",45,0,1,"direct","Cancer",0.116461990848063,0.104681135998441,0.0699464648013244
"292",55,0,1,"direct","Cancer",0.090726265881154,0.115130218992233,0.107463665848786
"293",65,0,1,"direct","Cancer",0.123977375455691,0.11607259003592,0.13114202000788
"294",75,0,1,"direct","Cancer",0.107031857300071,0.0788663047465565,0.0963129317441984
"295",25,1,1,"direct","Cancer",0.100858967836581,0.102735985858825,0.115375132089657
"296",35,1,1,"direct","Cancer",0.0959761407323779,0.0832004916635541,0.122742514525307
"297",45,1,1,"direct","Cancer",0.114170327076778,0.0977947623981605,0.102910133238827
"298",55,1,1,"direct","Cancer",0.114912844494808,0.104869708085769,0.13537185188201
"299",65,1,1,"direct","Cancer",0.125906810125655,0.108081511685428,0.125333593921673
"300",75,1,1,"direct","Cancer",0.131499715763226,0.121839144335046,0.106368709533272
"301",25,0,2,"direct","Cancer",0.118626982151138,0.117218265284571,0.105847522819538
"302",35,0,2,"direct","Cancer",0.120770770913911,0.165221311232709,0.143368746927017
"303",45,0,2,"direct","Cancer",0.128375100753449,0.123722156283159,0.12779866906837
"304",55,0,2,"direct","Cancer",0.127387471000518,0.154493110909857,0.151724111921087
"305",65,0,2,"direct","Cancer",0.111212506191679,0.153191939363891,0.149683715881578
"306",75,0,2,"direct","Cancer",0.138462878022849,0.135705918057195,0.111779362156451
"307",25,1,2,"direct","Cancer",0.112619308801644,0.137033874604045,0.127320802241546
"308",35,1,2,"direct","Cancer",0.12750007553663,0.14570521546848,0.158054804516963
"309",45,1,2,"direct","Cancer",0.131995706243318,0.145229594757463,0.119887612813201
"310",55,1,2,"direct","Cancer",0.116982983523867,0.136400872802475,0.170262624614938
"311",65,1,2,"direct","Cancer",0.116938817895674,0.151523044796009,0.14152987611752
"312",75,1,2,"direct","Cancer",0.168746542153559,0.107804220893282,0.127777053236171
"313",25,0,3,"direct","Cancer",0.0949093454347431,0.101954247171875,0.0971296318560151
"314",35,0,3,"direct","Cancer",0.105162521102187,0.100474237134706,0.107469324708433
"315",45,0,3,"direct","Cancer",0.101194854937138,0.109894710989628,0.0900209586317207
"316",55,0,3,"direct","Cancer",0.117835074586375,0.113512824402391,0.125043989478176
"317",65,0,3,"direct","Cancer",0.100204212934124,0.116853540986186,0.0946312975461061
"318",75,0,3,"direct","Cancer",0.105912528438945,0.0946607859924661,0.095419257915582
"319",25,1,3,"direct","Cancer",0.111116163276371,0.0891486421470201,0.117491153411925
"320",35,1,3,"direct","Cancer",0.081859882202457,0.108283696481782,0.107094629410096
"321",45,1,3,"direct","Cancer",0.114370105718456,0.111177627485759,0.101144240489023
"322",55,1,3,"direct","Cancer",0.0947258397417342,0.0805713810363505,0.117632844849116
"323",65,1,3,"direct","Cancer",0.0728736560976199,0.0992112061053767,0.130744725639833
"324",75,1,3,"direct","Cancer",0.092266903721708,0.133359964593688,0.112638692944983
"325",25,0,4,"direct","Cancer",0.105524636439723,0.122171344521303,0.108791246774611
"326",35,0,4,"direct","Cancer",0.107834978695238,0.115077476953546,0.106818373614464
"327",45,0,4,"direct","Cancer",0.12621497786059,0.112782971723826,0.143758219715766
"328",55,0,4,"direct","Cancer",0.121206059738936,0.0988217518440738,0.12399834275957
"329",65,0,4,"direct","Cancer",0.110170418411878,0.113544659964252,0.114738722810387
"330",75,0,4,"direct","Cancer",0.133080872762176,0.139943784681738,0.14416063227011
"331",25,1,4,"direct","Cancer",0.119664876305998,0.106229138560886,0.148577131472584
"332",35,1,4,"direct","Cancer",0.124585316825806,0.122108119189603,0.120284658686237
"333",45,1,4,"direct","Cancer",0.161654654341959,0.128173151119039,0.112417377190034
"334",55,1,4,"direct","Cancer",0.137881909566774,0.125864648491773,0.119140320865245
"335",65,1,4,"direct","Cancer",0.117339484247006,0.106759294443189,0.10931957291063
"336",75,1,4,"direct","Cancer",0.0985003630304953,0.109115163155194,0.0990282927489858
"337",25,0,1,"medBMI","Cancer",0.116900678680201,0.113479863114438,0.102197488907056
"338",35,0,1,"medBMI","Cancer",0.113064269989232,0.108710698989528,0.107242508774891
"339",45,0,1,"medBMI","Cancer",0.122790388106056,0.12868705681881,0.12147750906348
"340",55,0,1,"medBMI","Cancer",0.106039994739816,0.115302709217568,0.141284547066893
"341",65,0,1,"medBMI","Cancer",0.128609668171116,0.109153189830763,0.12511805546971
"342",75,0,1,"medBMI","Cancer",0.112794493150448,0.114667608487648,0.0949317330741449
"343",25,1,1,"medBMI","Cancer",0.106632698221495,0.131467289267659,0.0876249318755562
"344",35,1,1,"medBMI","Cancer",0.0976258734873141,0.133864438790889,0.120556817036708
"345",45,1,1,"medBMI","Cancer",0.12705726921346,0.124251577301511,0.117937426660845
"346",55,1,1,"medBMI","Cancer",0.106576373690504,0.105898956209138,0.116135524477003
"347",65,1,1,"medBMI","Cancer",0.119465018310316,0.10271219507577,0.126170823372246
"348",75,1,1,"medBMI","Cancer",0.128802833236493,0.121736302833083,0.118614831305308
"349",25,0,2,"medBMI","Cancer",0.126445281598444,0.111947281117552,0.0949555830506611
"350",35,0,2,"medBMI","Cancer",0.14753264666268,0.165362976510283,0.109177894211689
"351",45,0,2,"medBMI","Cancer",0.108294386320897,0.130179562603384,0.109906303452099
"352",55,0,2,"medBMI","Cancer",0.113770960131776,0.101172071460376,0.141811359371532
"353",65,0,2,"medBMI","Cancer",0.129932596282509,0.107128151311773,0.100222638469965
