"age","race","outcome","V1","V2","V3"
25,1,"AA",1.5088477466693,1.8244998541426,2.36049756520301
25,1,"AFF",0.238408033798011,0.101104613638765,0.191423556340051
25,1,"APCA",0.0120603707169929,0.0240841971313701,0.0201745441344702
25,1,"BC",0,0,0
25,1,"CC",124.002165224206,124.362033862775,99.7808986866433
25,1,"CM",12.0276729548945,9.72801563940333,11.4265156610623
25,1,"DIAB",19.3896819398075,34.4789219871768,23.2945938676328
25,1,"ECA",1.30528790742307,1.38221924867023,0.417094030930184
25,1,"ENDO",3.90528955774788,3.42206416376808,3.66299334015797
25,1,"GC",0.0351479180470833,0.00645766842636042,0.0817798586687035
25,1,"HHD",11.9893488927422,12.743486270411,8.9714956100519
25,1,"HSTK",15.645277474199,13.9203373849039,16.1813257123023
25,1,"IHD",28.9360624193512,37.0639786416294,31.1014141683775
25,1,"ISTK",12.1712053961019,8.22752896360449,12.7620981919596
25,1,"KC",8.28891617316068,10.0042497683989,7.93068502571498
25,1,"LC",0,0,0
25,1,"LVC",1.07784412002885,1.49092600381475,0.568012759646939
25,1,"MLPC",21.8743468326417,12.1948427292358,21.0001298931709
25,1,"MMC",0.223583764502889,0.310638124336045,0.324344432706567
25,1,"OC",1.30661472046183,1.75035065783255,1.39727777861002
25,1,"OSTK",8.05200207348763,5.20579951228365,5.11067445703539
25,1,"OTH",8.43369630155481,11.0417219564593,8.52244253370201
25,1,"PC",0.653999888165061,0.520595133085422,0.918826706589429
25,1,"PVD",0.352655426388563,0.0956488680834329,0.0654094553863107
25,1,"RHD",1.69617854802276,1.77389187266477,1.26502941324537
25,1,"SCC",0.473004609324828,0.906140666371312,0.272352329115402
25,1,"SCNC",0,0,0
25,1,"TC",14.464596231405,18.3938269302257,8.67888053421176
25,1,"UC",8.76219198666005,11.5362156174567,8.03580763297582
25,2,"AA",1.57980728626839,1.43481605966683,1.00794947249373
25,2,"AFF",0.0551897305971658,0.056152752199724,0.0503965588792884
25,2,"APCA",0,0,0
25,2,"BC",0,0,0
25,2,"CC",19.7494713799312,21.8764458344118,22.8903241353006
25,2,"CM",7.12126320204607,5.73417241276488,3.3618345938685
25,2,"DIAB",13.4606441942254,17.8476918191898,19.8960242957389
25,2,"ECA",0,0,0
25,2,"ENDO",0.644903325261732,0.739658391464861,0.510773245843223
25,2,"GC",0.0645384141510955,0.091622505708441,0.0460684855348267
25,2,"HHD",11.5842016147436,5.26959246200795,6.69244788536912
25,2,"HSTK",8.82510509765817,11.7002559680603,12.8775732615958
25,2,"IHD",28.041583907611,15.0005339621822,18.3443644262104
25,2,"ISTK",5.67541788480823,4.7921304256637,5.75611711366535
25,2,"KC",1.17685668687538,1.64714558472005,1.50680778792323
25,2,"LC",0,0,0
25,2,"LVC",1.03284032802062,0.54221336056738,0.620605874240458
25,2,"MLPC",3.79050729023399,4.40452088093724,3.13300232568082
25,2,"MMC",0.122163214725237,0.0691854126442922,0.183585257125705
25,2,"OC",0.299401520578317,0.333398895697753,0.362626396688112
25,2,"OSTK",3.23830594757094,3.5364318880597,3.51748389104546
25,2,"OTH",7.34115828048325,3.85037350653867,2.70220867275058
25,2,"PC",0.23120775340156,0.103779123083838,0.273912191945477
25,2,"PVD",0.060723791852298,0.0763518561140093,0.0341339461774525
25,2,"RHD",0.723172257362884,0.425484659584045,0.385530885185889
25,2,"SCC",0.0860428704553545,0.0289937133144452,0
25,2,"SCNC",0,0,0
25,2,"TC",0.680549973610343,0.808374603337857,0.742842340410002
25,2,"UC",3.50889309129049,1.90955502852494,1.61495745617238
25,3,"AA",0.765724822696536,0.78361678028314,0.584744330274659
25,3,"AFF",0.0770434733665306,0.0425277150205161,0.0387445071485342
25,3,"APCA",0.0272360888241445,0.00746729496263467,0.0158266169381374
25,3,"BC",0,0,0
25,3,"CC",45.081943810563,41.8720248930747,39.3863197728469
25,3,"CM",2.65530413460745,3.27532390222625,1.29669926822987
25,3,"DIAB",5.01498849201694,4.63208116219431,5.14972484783723
25,3,"ECA",0.309050438169553,0.202413307372998,0.291551629841651
25,3,"ENDO",0.448594611834669,0.568241989103275,0.524246197490277
25,3,"GC",0.0534850079717109,0.0696120075690953,0.0104169536174114
25,3,"HHD",0.724426988354852,3.52395795855964,0.656426279673461
25,3,"HSTK",10.7827522429497,7.15961255220641,9.60934748795097
25,3,"IHD",7.6722629463556,6.19997387847732,5.87711782838024
25,3,"ISTK",2.42985658317461,2.59737457691862,3.66951347836449
25,3,"KC",2.09065304417247,2.69687661963131,1.81515863269095
25,3,"LC",0,0,0
25,3,"LVC",0.508568344589554,1.10439350664883,0.882424198953422
25,3,"MLPC",4.48061426700992,3.71913877222572,4.89810283029169
25,3,"MMC",0.0636047045551681,0.100873577087174,0.0432913887893459
25,3,"OC",0.365225266834607,0.376446193774768,0.58961058863559
25,3,"OSTK",2.6362585312249,1.732894328991,1.37358160885893
25,3,"OTH",1.51550438682524,1.90218248807829,2.44026281949637
25,3,"PC",0.75423610794564,0.592625697777205,0.206018993650558
25,3,"PVD",0.0300107349126388,0.0613395467291109,0.0656581752325932
25,3,"RHD",0.392572695822775,0.764988114080893,0.473450753597038
25,3,"SCC",0.0215982839391568,0.365795671070599,0.416644959547344
25,3,"SCNC",0,0,0
25,3,"TC",4.2681571647307,3.90694275287799,3.11713456102951
25,3,"UC",5.65169170288549,3.63815027321803,5.00598519887769
25,4,"AA",0.325642164181469,0.473112411816601,0.469270840827349
25,4,"AFF",0.0266405933548428,0.0485141515365166,0.0453426719443549
25,4,"APCA",0,0,0
25,4,"BC",0,0,0
25,4,"CC",20.3403279493346,21.0976516835758,19.812149661192
25,4,"CM",1.14735440439755,0.85415088334841,0.7661295552325
25,4,"DIAB",1.81669617338328,1.13270283801039,1.09392684477748
25,4,"ECA",0,0,0
25,4,"ENDO",0.322241172659941,0.526173298807267,0.466572140769221
25,4,"GC",0,0.0737585905725639,0.0144442747550135
25,4,"HHD",1.30298028156585,1.17385692566127,0.215626062276652
25,4,"HSTK",1.58700348820576,2.76654869700686,3.93105719720261
25,4,"IHD",2.67649927278547,4.15175933456327,3.60592147699156
25,4,"ISTK",1.31596623807966,1.06355290539153,1.87308552226424
25,4,"KC",0.527850275292552,1.14734402101179,0.655064779058732
25,4,"LC",0,0,0
25,4,"LVC",0.25944142102772,0.45744013547622,0.795313489465691
25,4,"MLPC",7.37348002751135,6.33063690513045,9.30506309917487
25,4,"MMC",0.0195180091447245,0.0134668698499364,0.058254296789493
25,4,"OC",0.319457480538311,0.521080596486078,0.14338795580071
25,4,"OSTK",0.668364986978641,1.16260435670052,1.07637148123215
25,4,"OTH",0.453514162896698,0.707604904420018,1.11058833397414
25,4,"PC",0.101617655368001,0.0625302056253167,0.0755092935240467
25,4,"PVD",0.0289595958339313,0.0357283622037166,0.0586793491959519
25,4,"RHD",0.283895940648034,0.243719962788573,0.351788729455344
25,4,"SCC",0.111587148859141,0.246736455008956,0.116910679874481
25,4,"SCNC",0,0,0
25,4,"TC",2.02181385363903,2.44145028312353,2.31548979942263
25,4,"UC",2.70716464114392,2.66797327962856,3.98333683834809
35,1,"AA",4.59680444760768,3.91025171960349,5.30014090119835
35,1,"AFF",0.650166044540793,1.0116745531494,0.834815378377442
35,1,"APCA",0.12098539998779,0.0790126327110609,0.207224002175812
35,1,"BC",0,0,0
35,1,"CC",314.075473282019,260.066912839067,305.02520548096
35,1,"CM",10.9563217845194,12.9779020516343,15.8272094405848
35,1,"DIAB",69.3543208400847,80.7116744127391,55.0362199504786
35,1,"ECA",3.55260066573624,1.91988423014389,2.09581999403376
35,1,"ENDO",4.82753914839043,4.82019378823475,3.00309570308141
35,1,"GC",0.708683547053063,0.142577145783027,0.734166984301621
35,1,"HHD",34.847137044147,24.1909483275031,20.2856241066322
35,1,"HSTK",43.5671706655637,78.0086660375791,67.6062817969474
35,1,"IHD",151.239808040257,196.478386986086,164.753291084571
35,1,"ISTK",25.9303176191284,20.1954769720404,24.2477864164776
