"age","disease_type3","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,"All_HD",159.497578751731,17.768002999741,162.558143231338,141.506102882786,174.88757481301,0.100401033505972,0.00908290612299478,0.099590286716066,0.0921426597500608,0.109348542033303,9.9590286716066,9.21426597500608,10.9348542033303,0.236745155559115,0.026373369847176,0.241288007052497,0.21004008086979,0.259588806479064
25,"All_STK",196.54028427733,14.8194407046469,202.579761786263,180.801032418144,207.145980253924,0.392498578986343,0.031056487659152,0.393147147625214,0.362724099623329,0.421721775006317,39.3147147625214,36.2724099623329,42.1721775006317,0.291728316749536,0.0219967652322912,0.300692823004353,0.268366259099826,0.307470544082652
25,"Cancer",3354.03022444024,159.616766388795,3317.52915774979,3220.91062665588,3518.17572891148,0.218455145162426,0.00476599700007592,0.217545320574332,0.214376427307564,0.223307213917167,21.7545320574332,21.4376427307564,22.3307213917167,4.97844803318971,0.236922067935455,4.92426883636845,4.78085619429113,5.22209218938636
25,"DIAB",49.069226153997,9.21012080121202,49.4342698559864,40.1696237522608,57.6585414090421,0.0607198069621562,0.0131200684158003,0.064572411164004,0.0470281414452741,0.0711367589074677,6.4572411164004,4.70281414452741,7.11367589074677,0.0728343443825933,0.013670749730911,0.073376185385383,0.059624502756766,0.0855836211560494
25,"Other_CVD",314.701497628127,13.7811609517724,314.840091036124,301.550989074934,327.734201784523,0.185914417892379,0.013855068731125,0.182427588224306,0.174550421917191,0.200242219085428,18.2427588224306,17.4550421917191,20.0242219085428,0.46711715371321,0.0204556277207884,0.467322870428112,0.447597614811914,0.486461833406841
35,"All_HD",574.015732913546,75.8404902418165,611.151614825005,492.983301981903,623.482664220447,0.0931869223195667,0.0126662345628472,0.100452129549417,0.0796558582992325,0.100542560194528,10.0452129549417,7.96558582992325,10.0542560194528,1.40483867243923,0.18561103384339,1.49572454899797,1.20652095017625,1.52590339962729
35,"All_STK",642.621273330452,11.8694908053693,644.355891678677,630.698717753966,653.069403310948,0.374372502860477,0.0104872620618193,0.374749070203694,0.36425438096164,0.384170542517581,37.4749070203694,36.425438096164,38.4170542517581,1.57274298375848,0.0290492381121828,1.57698826624428,1.54356387561255,1.5983136017915
35,"Cancer",6631.07030252715,222.965391625949,6681.66246072802,6401.88140256927,6817.2558680143,0.224471821937125,0.0102033124221724,0.229931975048272,0.213561889226704,0.230740624503073,22.9931975048272,21.3561889226704,23.0740624503073,16.2287956000267,0.545682612533669,16.3526141929458,15.6678816537828,16.6844637422895
35,"DIAB",139.992051495145,12.4335101682798,146.790029094578,126.699096692171,147.506725338602,0.0684593681928983,0.00601177233084755,0.0718586619416626,0.0620350905785366,0.0719942461208105,7.18586619416626,6.20350905785366,7.19942461208105,0.342614734227337,0.0304296117981085,0.359252016584712,0.310081728758273,0.361006049692632
35,"Other_CVD",454.814268422405,28.4220245479915,461.768644052873,425.470897902021,478.246419656892,0.170486938519482,0.00579324588551515,0.170536821135105,0.164962307832793,0.175969168982892,17.0536821135105,16.4962307832793,17.5969168982892,1.11310655165124,0.0695596948734671,1.13012660052474,1.04129196657442,1.17045409518557
