"female","race","outcome","V1","V2","V3"
0,2,"OSTK",298.101128381365,314.436130067286,313.095077972219
0,2,"OTH",27.8194449997161,31.8860796080307,26.615756801415
0,2,"PC",11.0826869909712,10.9154152514743,15.1810614067365
0,2,"PVD",7.49757672893544,5.792879899782,6.75318793248734
0,2,"RHD",2.28644691098427,2.12331411508601,1.60615892895115
0,2,"SCC",4.60985015012851,2.73159886468055,2.75787083058934
0,2,"SCNC",0,0,0
0,2,"TC",1.5220193423254,1.93031168519685,3.08638826534932
0,2,"UC",0,0,0
0,3,"AA",4.81901613032742,5.4666169067317,4.90454412160034
0,3,"AFF",4.36670164194179,3.97384402698878,4.81914398049415
0,3,"APCA",15.0664608069623,9.46943852956244,10.226039421557
0,3,"BC",0,0,0
0,3,"CC",610.862302304717,616.803020043257,560.9251102389
0,3,"CM",15.1485954115027,11.8697813523743,8.87689089545134
0,3,"DIAB",125.801054859518,102.868182072407,134.262144730739
0,3,"ECA",9.79000246455794,7.20034192235158,8.45255548316539
0,3,"ENDO",1.50506282728928,1.07669767686971,0.999409251751868
0,3,"GC",2.19622423191844,1.57360783239514,1.70906857387599
0,3,"HHD",38.0395513097584,46.2594344372352,51.2164008093217
0,3,"HSTK",90.5368952257968,96.1524534620799,129.839251134415
0,3,"IHD",416.467809422318,348.79179954867,338.254965733516
0,3,"ISTK",67.5469918439964,72.4155330057158,100.105193189453
0,3,"KC",52.4355385404782,34.9827287514848,36.4872857892133
0,3,"LC",0,0,0
0,3,"LVC",34.4750248430754,39.3448687984715,40.7019835966756
0,3,"MLPC",69.8166255749757,84.5695684576042,85.5379459968198
0,3,"MMC",4.39816491167352,3.34514799360236,3.78611241942103
0,3,"OC",0,0,0
0,3,"OSTK",80.0869392290791,95.9581412774563,110.315352791134
0,3,"OTH",10.8521865554536,11.4235733855907,12.2790516471178
0,3,"PC",9.7172641312591,8.26185814048061,6.08473404547241
0,3,"PVD",3.25912018229047,2.35160238393335,2.86998686627927
0,3,"RHD",1.11519154540629,1.34958612892392,1.43105320173384
0,3,"SCC",2.93039537392425,2.9465954688262,4.20358841952137
0,3,"SCNC",0,0,0
0,3,"TC",4.26657178694338,2.23071910560264,2.72311634374336
0,3,"UC",0,0,0
0,4,"AA",3.03821983855662,3.69233780758675,3.04702180146662
0,4,"AFF",2.03670599933899,2.5086284103273,2.28797609211201
0,4,"APCA",6.94225649960866,6.20368865734744,12.2652501817955
0,4,"BC",0,0,0
0,4,"CC",638.574142385209,605.34066498554,718.133102659245
0,4,"CM",5.86734427180154,7.27095541584714,6.17651262349329
0,4,"DIAB",56.5417115793611,54.0871549247745,42.597941329362
0,4,"ECA",2.89532125908779,3.78266853984403,3.73257510575081
0,4,"ENDO",0.969926927165473,1.08507520552547,0.935682697181389
0,4,"GC",1.48342997901453,1.39090975721879,1.8014631095389
0,4,"HHD",15.7952535654906,18.7541361941135,18.8702482834541
0,4,"HSTK",58.628098346811,48.6104281649463,62.8252082510168
0,4,"IHD",186.601082888345,227.020180660686,188.270661719303
0,4,"ISTK",28.2631455529338,39.0567925971558,30.9644864702494
0,4,"KC",21.3215953413445,23.5213922037405,28.0509218465248
0,4,"LC",0,0,0
0,4,"LVC",22.8920433166026,36.774285910535,33.2071968859793
0,4,"MLPC",102.15644924695,89.4904440852569,102.989841622563
0,4,"MMC",1.90582231682661,2.63903122656785,2.73859856150429
0,4,"OC",0,0,0
0,4,"OSTK",49.9474904971216,63.6105508690822,58.8327251387274
0,4,"OTH",5.9046267256906,5.34036988358007,4.31856375363447
0,4,"PC",4.96237837042986,5.34955208693373,7.63729202984457
0,4,"PVD",0.841859115127273,1.06789132474037,0.600769357275703
0,4,"RHD",0.631546894316954,0.772974157008268,0.828304325939067
0,4,"SCC",2.44745984135706,3.04030577784801,2.30499771330053
0,4,"SCNC",0,0,0
0,4,"TC",3.05416826024083,2.83079396934345,3.79744378396444
0,4,"UC",0,0,0
1,1,"AA",41.7441303799313,38.2630852171607,48.0316102545877
1,1,"AFF",187.969100487792,146.480655786033,147.721336154051
1,1,"APCA",0,0,0
1,1,"BC",1141.34261010435,946.880449949205,1051.61468265897
1,1,"CC",3798.09364386042,3685.72397963457,3220.69594559715
1,1,"CM",60.0173139537468,85.4370081912684,67.6180588689505
1,1,"DIAB",714.801608033609,654.196113781361,887.481272594846
1,1,"ECA",26.4638348510554,23.089329314321,28.1388535711419
1,1,"ENDO",11.0352875334982,8.21628753721215,9.10509926661097
1,1,"GC",17.279905331434,20.4192020966923,18.6005527717966
1,1,"HHD",627.383723733455,498.452787793323,318.836797233853
1,1,"HSTK",1015.89277099458,1025.02793057856,1116.13609144671
1,1,"IHD",3369.92999410875,2658.76116379639,3510.92116976386
1,1,"ISTK",981.838832921376,1273.40934208562,999.689946718289
1,1,"KC",235.784186345338,230.002299471542,188.419394426357
1,1,"LC",0,0,0
1,1,"LVC",87.3780255552046,51.4822266451172,89.077456514999
1,1,"MLPC",655.62771518335,473.417777369298,712.981594875403
1,1,"MMC",33.6823230423682,26.2725992965253,35.7925517266905
1,1,"OC",39.6762927976047,40.8588668397175,34.4689925594475
1,1,"OSTK",2030.66635007294,1992.92235809646,1655.32340216516
1,1,"OTH",194.173331743553,365.527473352807,231.753380991247
1,1,"PC",82.224948948594,110.159186629411,91.4835166292192
1,1,"PVD",38.4582191026615,38.6798321339451,44.8569971805443
1,1,"RHD",21.4403045192224,19.8212407552592,22.2890844760767
1,1,"SCC",14.5349469208294,15.2851033605371,15.2826875646903
1,1,"SCNC",0,0,0
1,1,"TC",77.7350082099413,73.2904697468096,106.059584769632
1,1,"UC",1083.94713588647,974.78891328399,1135.89587617622
1,2,"AA",9.5536456897561,8.43945562424755,8.54128472135894
1,2,"AFF",11.1991350002699,6.15950560924647,10.5752040929605
1,2,"APCA",0,0,0
1,2,"BC",147.451549079369,166.297188886731,128.722770202483
1,2,"CC",914.138964291763,837.126640003491,939.995965712901
1,2,"CM",24.1353430213366,25.7195199009596,22.4951848559638
1,2,"DIAB",214.653148473834,239.762269783224,238.609973994485
1,2,"ECA",1.37568946090127,0.818369432841632,1.31584121359527
1,2,"ENDO",1.54540359768352,1.58533501906758,1.87340979686327
1,2,"GC",4.80649696161151,3.9944209678284,3.84773154118783
1,2,"HHD",101.218874332293,111.398916967948,152.237277878347
1,2,"HSTK",198.107992851217,237.090942469259,208.854029383561
1,2,"IHD",414.678773409975,542.187166979389,689.168490834068
1,2,"ISTK",153.29505252595,188.676019430148,242.042515716257
1,2,"KC",22.6317423069036,40.9864947307381,34.6180861281124
1,2,"LC",0,0,0
1,2,"LVC",12.7950685047761,14.1539460051652,21.1751560958244
1,2,"MLPC",54.2394638236917,60.5833500040818,63.3975648400995
1,2,"MMC",9.94649802486808,18.7692862614361,10.1699116282616
1,2,"OC",7.18872674933639,6.80934888686091,6.52294363065033
1,2,"OSTK",225.669968283657,287.551938094039,358.626946113932
1,2,"OTH",37.8729461659668,35.5498093552679,33.1216171593367
1,2,"PC",8.92458551914518,10.9122156852115,15.0651665233546
1,2,"PVD",6.29676780294444,7.85453829123115,10.2559260135692
1,2,"RHD",4.17215592465823,3.70529846815713,2.77446832220871
1,2,"SCC",1.38813897229295,2.23043097375923,1.80310276141497
1,2,"SCNC",0,0,0
1,2,"TC",9.3921259561958,7.18869400714029,9.8159881201271
1,2,"UC",179.123503609749,143.422122369648,158.362279546922
1,3,"AA",2.4155964301049,2.4609070613538,1.32427319177964
1,3,"AFF",6.80306996443886,6.68646740170524,5.53117011087983
1,3,"APCA",0,0,0
1,3,"BC",74.0111939235157,84.5689106271276,116.143304327588
1,3,"CC",475.587489695307,494.325034291193,549.611597199812
1,3,"CM",8.28369888930463,9.18683048419629,8.36906181790379
1,3,"DIAB",101.807396600892,122.860497084761,93.4646270738303
1,3,"ECA",2.3197800090236,1.18941786759709,1.82986680398375
1,3,"ENDO",0.611757406401606,1.27389310149072,1.11050666448456
1,3,"GC",3.25163211291224,5.02013868433874,5.18203108100749
1,3,"HHD",48.7760198160505,52.2249270336149,38.366767240823
1,3,"HSTK",89.4024383274163,98.4732017578154,116.008768681847
1,3,"IHD",263.121813513162,247.714289377982,191.60736400463
1,3,"ISTK",99.2209805309417,151.128364758591,90.874555332666
1,3,"KC",40.0516778542266,33.7052314608467,36.2200946860317
1,3,"LC",0,0,0
1,3,"LVC",22.9698094888768,26.4334532686462,18.704750346175
1,3,"MLPC",29.4569656905461,37.6221233028457,38.28177732541
1,3,"MMC",6.69783708065144,3.56149868131576,3.55855977397354
1,3,"OC",6.56524868267664,4.43445661392942,8.86875236825127
1,3,"OSTK",108.962299443588,118.84206392732,108.379184903372
1,3,"OTH",13.590655115997,19.5539670597529,13.7428920448883
1,3,"PC",8.11189348934477,10.3881156381943,8.61820704127935
1,3,"PVD",3.17583053291403,3.3694778627289,3.15317481282848
1,3,"RHD",1.65821835563569,2.30326324882221,2.1318984988357
1,3,"SCC",1.30508631069377,2.07865369051053,1.96428428392182
1,3,"SCNC",0,0,0
1,3,"TC",18.0698988085828,11.7406190303944,10.1417317134228
1,3,"UC",109.195517911367,132.006776497373,93.6781315730401
1,4,"AA",1.5520138169327,2.21141081779323,2.13184280663217
1,4,"AFF",4.19201021813232,5.23483702539344,5.1716719277238
1,4,"APCA",0,0,0
1,4,"BC",104.906960782396,76.4822908447828,71.6356887436779
1,4,"CC",455.585868029759,416.101986257073,415.820230020387
1,4,"CM",2.90115693280272,4.56209120841679,2.78638035732081
1,4,"DIAB",48.0165598191861,53.7718954536714,45.8909013084545
1,4,"ECA",0.357430139201688,0.504366331842518,0.370818169688138
1,4,"ENDO",0.637890420374671,0.834052903734557,0.74251115069745
1,4,"GC",3.70363813705743,1.93020387350326,2.2959293752462
1,4,"HHD",14.2355105032772,13.0689090197669,12.8530114264457
1,4,"HSTK",61.2418571078005,85.7020578985103,77.1322508135246
1,4,"IHD",104.610007327141,100.937945673089,162.925709157924
1,4,"ISTK",43.3719084260287,42.6896420671001,60.3372840970782
1,4,"KC",15.7967429039361,13.3806197117975,13.2298933481345
1,4,"LC",0,0,0
1,4,"LVC",14.194311794323,9.3139811329632,17.4069859143203
1,4,"MLPC",43.7520088819676,39.5523199406452,40.0650582074857
1,4,"MMC",2.12311844565174,2.06686961150349,1.84493567503649
1,4,"OC",5.02153782496155,6.37530973923783,5.74346904453467
1,4,"OSTK",63.8533871051876,73.4794827202153,96.6152502424068
1,4,"OTH",6.75083448861139,6.01586767901214,9.54289108839334
1,4,"PC",6.43334876640193,6.86577967494643,6.0714661985806
1,4,"PVD",0.857958596714267,1.12913726655341,1.70099892825413
1,4,"RHD",0.993868015782873,1.10176930170385,1.25699673537244
1,4,"SCC",1.13321608452318,1.7078490753868,1.76366989726887
1,4,"SCNC",0,0,0
1,4,"TC",9.17636996809988,11.8552145350191,11.8105670132937
1,4,"UC",100.031275856886,100.555744439743,113.064521287873
