"age","race","pathway","disease_type","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,4,"direct","CMD",85.2101057774613,10.1135512564295,83.6358818235192,76.3589714370344,95.3993304787391,0.32562371683669,0.0485510661714719,0.304997017525505,0.291501898882263,0.377278229205624,30.4997017525505,29.1501898882263,37.7278229205624,1.11183593984613,0.131963335378801,1.0912951981889,0.996344834908479,1.24478667519242
25,4,"direct","Cancer",228.297062413611,29.5570179112698,219.216807462722,205.089021317106,259.223320218371,0.121291211401155,0.0149650549530141,0.11578475076049,0.110155780402451,0.137107133944423,11.578475076049,11.0155780402451,13.7107133944423,2.97885886464756,0.385664992298576,2.86037815505038,2.67603640070286,3.38238993174986
25,4,"medBMI","CMD",85.9682763131,5.75022592541311,86.3966538120114,80.334882128416,91.2375496237094,0.328145890467994,0.0306063261021537,0.315064792315455,0.306694418790021,0.360716295575625,31.5064792315455,30.6694418790021,36.0716295575625,1.12172867783025,0.0750299250045096,1.12731822022977,1.04822319323186,1.19048305138904
25,4,"medBMI","Cancer",202.437615997241,41.7783852376092,219.616381545045,158.048891478328,232.224389800521,0.106987274360226,0.0179330562373595,0.110059763561979,0.0888336412740758,0.122529291624885,11.0059763561979,8.88336412740757,12.2529291624885,2.64144041353879,0.545131469936484,2.86559186557573,2.0622487930877,3.03010329975849
25,4,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"direct","CMD",2154.37662860066,200.879313903481,2100.98877510218,1991.35470466219,2362.77822801284,0.322090438449035,0.0287991588402531,0.315031589424422,0.298354724372646,0.351826174196344,31.5031589424422,29.8354724372646,35.1826174196344,10.0258655086133,0.934836071800017,9.77741338939538,9.26720712796415,10.9957081905976
35,1,"direct","Cancer",1707.61639643682,136.220066933093,1648.91815078247,1612.50256727154,1852.62373440831,0.109330786801278,0.00829188449346042,0.106079881995945,0.103303087474945,0.118121755212144,10.6079881995945,10.3303087474945,11.8121755212144,7.9467685007791,0.633930043853367,7.67360330361281,7.50413537592955,8.62159204321999
35,1,"medBMI","CMD",2261.17620086525,131.860818694959,2290.17282295253,2125.8774484324,2371.82782452391,0.338091795346701,0.0186297859579609,0.343109916423272,0.31874906918369,0.353169118594625,34.3109916423272,31.874906918369,35.3169118594625,10.5228808093212,0.613643323335711,10.6578229681767,9.89323830514311,11.0378224784722
35,1,"medBMI","Cancer",1783.09050142439,110.810759356722,1810.64145139433,1668.5804028298,1874.18229254452,0.114325855266038,0.00991467802676948,0.115396606839667,0.104493128079746,0.123248443614746,11.5396606839667,10.4493128079746,12.3248443614746,8.29800384929835,0.515682242124681,8.42621825497198,7.76510591833952,8.7219195354346
35,1,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"direct","CMD",1134.16795382259,238.304829914466,1025.17391347335,972.617447152903,1388.36339478912,0.319899635190185,0.0735909279342102,0.289347703541549,0.267647772693315,0.398120639588396,28.9347703541549,26.7647772693315,39.8120639588396,21.7465732422654,4.5692645610856,19.6567179669189,18.6489985719737,26.6205248966015
35,2,"direct","Cancer",532.903790421843,57.7408539927889,554.163982913704,471.877863676901,575.858553548705,0.14351161378026,0.0159100116348198,0.152662892750008,0.126516484353111,0.152728156083123,15.2662892750008,12.6516484353111,15.2728156083123,10.2179146134667,1.10712501282817,10.625558235922,9.04780150882189,11.0415306390246
35,2,"medBMI","CMD",1305.77771722785,149.490476622003,1374.40047407891,1146.30160917089,1406.92448196141,0.36733207809179,0.0429590978727743,0.377671828775851,0.323022970168339,0.402852397933788,37.7671828775851,32.3022970168339,40.2852397933788,25.0370244284432,2.86633526183201,26.3527994006755,21.9792243446343,26.9764157858546
35,2,"medBMI","Cancer",510.189426460875,20.9009506859936,500.157867241284,496.393451463023,532.51222679538,0.137371618942107,0.0058648707881491,0.137847115958308,0.131611656271069,0.142727409149375,13.7847115958308,13.1611656271069,14.2727409149375,9.78238865995707,0.400755508383052,9.5900432171435,9.51786418655074,10.2104067597549
35,2,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"direct","CMD",470.099302295932,45.4104435074086,482.4389754804,422.926588908483,506.783293476585,0.290605581658859,0.0302055211919521,0.293056959792292,0.260939462923663,0.318188028980637,29.3056959792292,26.0939462923663,31.8188028980637,5.11916423988882,0.494498752466302,5.25353758056243,4.60547518250847,5.51863595769659
35,3,"direct","Cancer",613.650798557842,57.5366994850175,631.178575210583,553.478166090327,658.924820870528,0.100760003056299,0.00993434054061956,0.105747523149886,0.0901414111747814,0.107139202858268,10.5747523149886,9.01414111747814,10.7139202858268,6.68237372064635,0.62654807834519,6.87324311144792,6.02712154978955,7.17538690932182
35,3,"medBMI","CMD",443.283307375199,28.0930348908641,455.170104146169,413.399380827002,463.063456668072,0.274085671278321,0.0210463068830839,0.286226981758101,0.251605666500196,0.286245562148633,28.6226981758101,25.1605666500196,28.6245562148633,4.82715044283612,0.305920172399509,4.95659216857276,4.50172828758968,5.04254713120643
35,3,"medBMI","Cancer",559.211230925605,29.4395613944532,546.633191778884,538.57422434892,590.539570777003,0.0917788917296929,0.0045123465965193,0.0915828077384408,0.0875785347799825,0.0961459200719677,9.15828077384408,8.75785347799825,9.61459200719677,6.08955197745958,0.320583223996416,5.95258294157005,5.86482450909331,6.43070312633196
35,3,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,"direct","CMD",166.648543664663,35.6386922117623,159.241699499909,136.49261233438,203.100292534988,0.228498313198285,0.0447126649799752,0.230649067638764,0.185144082644377,0.270024402477786,23.0649067638764,18.5144082644377,27.0024402477786,3.35092849912005,0.71661417962385,3.20199347302009,2.74456034557956,4.0838914248455
35,4,"direct","Cancer",487.601396835945,11.3937959108917,493.48071800026,475.419497361402,494.785873320819,0.118173432965586,0.00201312282940055,0.118700179345082,0.116086846797626,0.119812284710975,11.8700179345082,11.6086846797626,11.9812284710975,9.80457063072897,0.229103684865026,9.92279059480274,9.559619950543,9.94903434145223
35,4,"medBMI","CMD",200.141089143031,18.2873973184619,195.145688684578,185.384225372074,219.144043303674,0.275908192775872,0.0386758071995128,0.263591550210788,0.24582571505799,0.316459816674075,26.3591550210788,24.582571505799,31.6459816674075,4.02438848072885,0.367718550079113,3.92394217983328,3.72766104297076,4.40649527424817
35,4,"medBMI","Cancer",436.806761463829,12.5484243688184,439.652502575585,423.908488434266,447.286154548397,0.105862984768959,0.00252902632562219,0.105752522847729,0.103509075496792,0.108310786674171,10.5752522847729,10.3509075496792,10.8310786674171,8.78320442177285,0.252320673867625,8.84042589387699,8.52384907588299,8.9939215163742
35,4,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,"direct","CMD",6758.63371647509,1227.11519641933,6641.5505995504,5646.62119216481,7970.16689017136,0.287086069181981,0.0522486902394242,0.282257585720697,0.239661139091507,0.338615210214546,28.2257585720697,23.9661139091507,33.8615210214546,28.657602912723,5.20314926098612,28.1611532435491,23.9425059430533,33.7946821011905
45,1,"direct","Cancer",6332.72503009114,825.170318701659,6253.54105453763,5585.17809218219,7147.57834722059,0.102124887937096,0.0120421765998369,0.100256392280447,0.091582685560767,0.114255311621578,10.0256392280447,9.1582685560767,11.4255311621578,26.8516873203869,3.49884374871114,26.5159355954589,23.6819781448481,30.3067854621145
45,1,"medBMI","CMD",7381.50187021879,200.350701785629,7343.97402294369,7209.63894621485,7585.26346440656,0.313521073345927,0.00828246434921769,0.312006913815837,0.306395489846085,0.321933692446345,31.2006913815837,30.6395489846085,32.1933692446345,31.2986556706874,0.849516499327679,31.1395320681229,30.569931547124,32.1626348564306
45,1,"medBMI","Cancer",7654.31036178219,341.486282999206,7849.15016125123,7289.46226876858,7853.54462524711,0.123522417425098,0.00374397906175552,0.125527204478754,0.11951915962793,0.125821606226658,12.5527204478754,11.951915962793,12.5821606226658,32.4554038760806,1.44795216146687,33.2815533374973,30.9083941975474,33.3001865124097
45,1,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2,"direct","CMD",2713.32448391518,282.136568184339,2849.28733863576,2411.96831150234,2899.11222981553,0.303932485123737,0.0320272208309754,0.316860360634891,0.269931878215282,0.326944397847711,31.6860360634891,26.9931878215282,32.6944397847711,58.7505934749209,6.10899688558059,61.6945459777385,52.2254417352227,62.7733855872242
45,2,"direct","Cancer",1507.20906842489,37.3520887500284,1508.56592290585,1471.16548457748,1542.09932596349,0.129661097615993,0.00588162778177181,0.130411179300472,0.123788949093972,0.134895676706208,13.0411179300472,12.3788949093972,13.4895676706208,32.6350304895981,0.808770714524198,32.6644099488143,31.854592339074,33.3904960997884
45,2,"medBMI","CMD",2710.06225466577,200.251625689797,2782.05468118189,2498.68186748899,2860.24907930385,0.303572908911045,0.0231439024611825,0.309383626435989,0.279642669083465,0.322564038842424,30.9383626435989,27.9642669083465,32.2564038842424,58.6799576532231,4.33597305568745,60.2387825591991,54.103017715072,61.9318964212945
45,2,"medBMI","Cancer",1426.45981156745,18.3858856743435,1426.34821657166,1409.04088935306,1443.97358952827,0.122694320477568,0.0041140022546658,0.123303695378411,0.118559323195851,0.126311349093567,12.3303695378411,11.8559323195851,12.6311349093567,30.8865972332158,0.39810266016215,30.8841809087878,30.5094318687872,31.2658164734084
45,2,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,"direct","CMD",806.476312784143,148.102547040455,845.934781340697,652.805443429406,926.60748386581,0.191610686239798,0.0323195424158124,0.197606274215005,0.158757821699234,0.219367301001436,19.7606274215005,15.8757821699234,21.9367301001436,13.0317954897214,2.39317891169685,13.6694021799804,10.5486384392121,14.9729868535104
45,3,"direct","Cancer",1324.97293049251,94.4111849502512,1374.77901743595,1224.02238247263,1383.58830461048,0.105705394205893,0.00748022587084174,0.109309626970307,0.0977156277126436,0.11063156284939,10.9309626970307,9.77156277126436,11.063156284939,21.4101468150829,1.52558386986778,22.2149599619804,19.7788938253592,22.3573086299437
45,3,"medBMI","CMD",975.534284286576,188.730254962124,1039.76487708342,776.906916955734,1119.5656477401,0.231725867177164,0.041214257230772,0.242884047271875,0.188921510818839,0.265045770454984,24.2884047271875,18.8921510818839,26.5045770454984,15.7635916697246,3.04967926075675,16.8014894185406,12.5539856482145,18.0909846047412
45,3,"medBMI","Cancer",1256.35395690331,176.055312334301,1326.53286661556,1069.55737754216,1383.49846300905,0.10015399227994,0.0132153153963855,0.105924527050947,0.0860792343622594,0.109323795642264,10.5924527050947,8.60792343622594,10.9323795642264,20.3013375216742,2.84486573114481,21.4353537160301,17.2829043924849,22.3558568856608
45,3,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4,"direct","CMD",504.261351411973,45.8692138661391,521.522270667193,455.728633445413,538.122288011597,0.292643889467056,0.0220988605800815,0.28711574492392,0.274498009585425,0.315488692210353,28.711574492392,27.4498009585425,31.5488692210353,10.6934875722305,0.972713588007683,11.0595267799234,9.66429107527754,11.4115507426446
45,4,"direct","Cancer",1415.57822349851,65.4897845265206,1386.52685874868,1370.48401598657,1485.3660910478,0.131254167501154,0.0122628112050941,0.127862061574154,0.121385355261585,0.144006269778672,12.7862061574154,12.1385355261585,14.4006269778672,30.0190924767788,1.3887921312658,29.4030222444703,29.0628138600292,31.4990307909906
45,4,"medBMI","CMD",489.917885273096,35.6737240369683,508.150339582843,451.779517348618,512.55866703429,0.284355969792215,0.0154371368677252,0.279754042135192,0.272143664376088,0.300479913716811,27.9754042135192,27.2143664376088,30.0479913716811,10.3893165774293,0.75650557707097,10.7759583912955,9.58054516894519,10.8694424441272
45,4,"medBMI","Cancer",1133.02393386602,110.127815884392,1150.04410222375,1022.11027122592,1229.47045340204,0.104747455576042,0.00906453901722544,0.100399415151228,0.0987622338398763,0.1144285116733,10.0399415151228,9.87622338398763,11.44285116733,24.0271782120726,2.33539696671007,24.3881119982949,21.6751163899412,26.0724463159149
45,4,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"direct","CMD",13830.1814433382,1124.53262405704,14060.7065612361,12680.8722999516,14783.5442365116,0.21552034424298,0.0169359580089784,0.218766196958019,0.198274861253372,0.230006852424805,21.8766196958019,19.8274861253372,23.0006852424805,42.9625339726151,3.49328541077355,43.678644838536,39.3922819610938,45.9240917481038
55,1,"direct","Cancer",23125.428467426,2001.62659376104,22319.2384828144,21685.9411724546,25250.1772493175,0.112573367700256,0.00992121784382233,0.109098802981637,0.10506885831757,0.123031257093769,10.9098802981637,10.506885831757,12.3031257093769,71.837597375965,6.21791918546166,69.3332220903505,67.3659263377554,78.437987406947
55,1,"medBMI","CMD",15518.6473296309,762.349838965648,15412.3994373449,14844.8649178055,16282.7404498994,0.241850463336772,0.0113076070940917,0.239796769545088,0.232114767376831,0.253331799019645,23.9796769545088,23.2114767376831,25.3331799019645,48.2076403581423,2.36818880430203,47.8775883844529,46.1145803446641,50.5812445492565
55,1,"medBMI","Cancer",23468.2317396475,2194.05946351968,22457.5571985619,21986.4497146929,25809.0871245247,0.114241183104539,0.0108348653554257,0.109774919522514,0.106524440487742,0.125754249766058,10.9774919522514,10.6524440487742,12.5754249766058,72.9024928214134,6.81569902937223,69.7628999328791,68.2994360323222,80.1742035657588
55,1,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"direct","CMD",4430.87224080459,684.194107827895,4693.71596032158,3706.20641719342,4932.12090282631,0.227937305322801,0.035004004995806,0.243092432136999,0.190668591513267,0.252324161340266,24.3092432136999,19.0668591513267,25.2324161340266,87.6363904792329,13.5323924361917,92.83506775692,73.3035247061925,97.5503805662393
55,2,"direct","Cancer",5326.35916540115,782.320465574883,5271.9801543039,4607.61360690678,6091.32688332818,0.142495849304407,0.0211349333589839,0.143353468530038,0.12206557602626,0.162197146240768,14.3353468530038,12.206557602626,16.2197146240768,105.34785619704,15.4731931039759,104.272316214978,91.1320849005083,120.477836478323
55,2,"medBMI","CMD",4764.91258328356,182.850318808706,4725.48199274476,4611.01884873547,4952.32231978963,0.245151726461031,0.00992200551823037,0.244737628000228,0.235907971984359,0.254747464629386,24.4737628000228,23.5907971984359,25.4747464629386,94.2432363322264,3.61652087162463,93.4633549812224,91.1994357710271,97.9499360417793
55,2,"medBMI","Cancer",4090.15554025672,637.033279735084,3775.51631771162,3676.85287322846,4770.90154644831,0.109336302329717,0.0164311702574607,0.0998612910317927,0.0998393898477768,0.126886974414892,9.98612910317927,9.98393898477767,12.6886974414892,80.8974956997737,12.5996179120237,74.6743765781903,72.7229530938647,94.3616895590286
55,2,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"direct","CMD",1587.50465031699,198.451560925165,1489.80523831643,1458.49160499138,1799.56219584309,0.199393050181978,0.0257016091724281,0.185496980053444,0.183724316396322,0.226873443576888,18.5496980053444,18.3724316396322,22.6873443576888,27.6360713532025,3.45474357935715,25.9352713456721,25.3901480260483,31.3276746867575
55,3,"direct","Cancer",3004.34452516324,375.589834857428,2929.72835805117,2684.56660915216,3387.54618321958,0.105772094646721,0.0137686203304218,0.103435930551302,0.0938267575153591,0.119703171259189,10.3435930551302,9.38267575153591,11.9703171259189,52.3011253229624,6.53845484709904,51.0021699353357,46.7342721472593,58.9720905781481
55,3,"medBMI","CMD",1827.33625999948,50.8848973680146,1803.64551786252,1793.16771728062,1881.64193353474,0.229467706707965,0.00744216031862231,0.227509776304502,0.223415726242063,0.237183928016811,22.7509776304502,22.3415726242063,23.7183928016811,31.811179423982,0.885829628393236,31.3987591895112,31.2163564202038,32.7565596270603
55,3,"medBMI","Cancer",2723.37948081448,205.923176531583,2747.57633879221,2518.48433678622,2907.70729556167,0.0958678537922869,0.00781231163073519,0.0970049371924564,0.0880220937136382,0.102747092980792,9.70049371924564,8.80220937136382,10.2747092980792,47.4099459416436,3.584813183866,47.83117689266,43.8430292594412,50.6188163154821
55,3,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,"direct","CMD",704.420352439516,73.806382258675,718.337916477699,629.330590442828,767.680185003748,0.207499382438916,0.0236956598463682,0.210084146165571,0.183990650973428,0.228811064736749,21.0084146165571,18.3990650973428,22.8811064736749,14.6007049018215,1.5298041907761,14.8891778920893,13.0442997635191,15.9119079983963
55,4,"direct","Cancer",3217.9539403259,176.16417277597,3121.29105111539,3111.78251134163,3406.28882513911,0.122971649975216,0.00806334642824654,0.120859056682988,0.116409112275562,0.131329891973265,12.0859056682988,11.6409112275562,13.1329891973265,66.699373048547,3.65140088878436,64.6958160595525,64.4987300684917,70.6030394692477
55,4,"medBMI","CMD",673.818579353869,30.538597708047,691.266220666676,641.191777787528,691.614885804325,0.198289501273277,0.00674614261647663,0.202093951212769,0.191080097887408,0.202265122210578,20.2093951212769,19.1080097887408,20.2265122210578,13.9664139465011,0.63298150274402,14.3280557718102,13.29014969617,14.3352826453193
55,4,"medBMI","Cancer",2289.01031765198,190.990695561762,2184.59890991652,2173.5672127363,2493.2031191428,0.0874868710378472,0.00819029543487582,0.0845895365601501,0.0813115865400928,0.0961248898416441,8.45895365601501,8.13115865400928,9.61248898416441,47.4449155955229,3.95871410477221,45.2807530362644,45.0520961632243,51.6772732031911
55,4,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"direct","CMD",22308.3333583157,3285.83500522698,23637.9518773079,18819.6526880533,24666.8382874347,0.214598976848496,0.0314161971660417,0.227648723904248,0.18120542679646,0.236900241903144,22.7648723904248,18.120542679646,23.6900241903144,102.0559303629,15.0320036504395,108.138655271298,86.0959504834535,112.845594070207
65,1,"direct","Cancer",28530.6003215662,2163.72060571859,29340.12935573,26241.9063025466,30131.1946615464,0.121468048049516,0.00874558935962632,0.125082496181619,0.112173998146418,0.127689817040327,12.5082496181619,11.2173998146418,12.7689817040327,130.521492254109,9.89856641978474,134.224917221379,120.051198768918,137.84387451712
65,1,"medBMI","CMD",24522.14830225,1376.00098488929,25081.8919506036,23060.8601036516,25507.6543997478,0.235912760852122,0.0131439547537988,0.240852779213209,0.222006441826366,0.245620064270954,24.0852779213209,22.2006441826366,24.5620064270954,112.183667837752,6.29491492876566,114.744377231856,105.498581854818,116.692150835696
65,1,"medBMI","Cancer",27760.7270020264,2703.48908841093,28938.8799738163,24881.628611795,29638.3953662364,0.118184670113596,0.0110794153572162,0.123371894511375,0.106358659770264,0.125601539718816,12.3371894511375,10.6358659770264,12.5601539718816,126.999483835765,12.367893634729,132.389285741384,113.828214601891,135.589421449863
65,1,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2,"direct","CMD",4382.32642317938,639.251351075649,4424.49278207891,3758.10861393485,4970.70282735932,0.192966830474225,0.028108730909513,0.194956333687463,0.165468209697443,0.218774373519755,19.4956333687463,16.5468209697443,21.8774373519755,176.038191383664,25.6787470435117,177.732015357763,150.963342192225,199.673290197119
65,2,"direct","Cancer",4221.36276992488,645.719362303246,4475.55051773051,3536.64703121194,4690.01892300305,0.137293679936233,0.0201250888683744,0.145198481826542,0.115955410284703,0.151912867981,14.5198481826542,11.5955410284703,15.1912867981,169.572276328238,25.9385672596264,179.78300621794,142.06722339165,188.398208858578
65,2,"medBMI","CMD",4623.57582849137,263.550237240556,4618.28728791354,4375.48854192331,4876.15837455059,0.20359758446384,0.0117279494097955,0.20333194886766,0.19257107126952,0.214849887914913,20.333194886766,19.257107126952,21.4849887914914,185.729187645119,10.5868213871899,185.516746802407,175.763513476777,195.875436529767
65,2,"medBMI","Cancer",3412.59019478271,399.488467384977,3503.30148934294,3001.93412238034,3746.14166680887,0.111110051264251,0.0135523925997112,0.113465177698121,0.0973809879352723,0.122837257124439,11.3465177698121,9.73809879352723,12.2837257124439,137.083856338417,16.0474644027229,140.727731917378,120.587788888019,150.4826295467
65,2,"medSBP","CMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3,"direct","CMD",1437.83789201444,255.376604867986,1352.97258768329,1241.56194100673,1706.24935170363,0.14197138259147,0.0249160035221785,0.134163533888761,0.122507827821303,0.16807160875894,13.4163533888761,12.2507827821303,16.807160875894,51.6372948062195,9.17137954523122,48.5895139938584,44.588406192388,61.2767971105581
65,3,"direct","Cancer",2455.53817014776,412.712225310871,2571.5028352112,2025.96173445235,2786.54464053924,0.102073244547956,0.0172396088184368,0.106066268845962,0.0843314452229992,0.116420973219606,10.6066268845962,8.43314452229992,11.6420973219606,88.1861224440251,14.821798039173,92.3507794128271,72.75867740658,100.073609057988
65,3,"medBMI","CMD",1728.36997891661,97.8532630669457,1707.58434701488,1645.82972748037,1828.57801746932,0.17067450694118,0.00911580431169336,0.168443163303692,0.163159627943485,0.180086028030741,16.8443163303692,16.3159627943485,18.0086028030741,62.0712186201308,3.51421938509302,61.3247410038401,59.106937792324,65.6700054217847
