"age","female","disease_type2","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,0,"Cancer",947.07084443239,78.2665130483059,941.737352070309,875.113984092706,1023.56117327984,0.215346797220523,0.0111162804347306,0.213853459805444,0.205492710630276,0.226470220613587,21.3853459805444,20.5492710630276,22.6470220613587,2.77298652737494,0.229161300343526,2.75737026957242,2.56229964428994,2.99694722959209
25,0,"DIAB",28.0218231754922,3.36375407858402,26.9561234583907,25.401814257006,31.5476768535147,0.060457884994336,0.00843721118587207,0.0629406931690039,0.0516519908779377,0.0671533921622665,6.29406931690039,5.16519908779377,6.71533921622665,0.0820468063133053,0.00984894086450984,0.0789264790694434,0.0743755222955624,0.0923703684883308
25,0,"HHD",15.1786235213034,5.69140486179353,16.2096117275493,9.40056726821405,20.0803397990837,0.0360408453299808,0.0146801084077625,0.0373748014258694,0.0215710606543118,0.0493767673241444,3.73748014258694,2.15710606543118,4.93767673241444,0.0444424181951211,0.0166642116546714,0.0474611114878239,0.0275244946433364,0.0587944524481083
25,0,"HSTK",23.1094184689651,2.48121422664354,23.6282130740973,20.570743269587,25.2071182539809,0.14726273131272,0.0105561834732876,0.144315593389153,0.13878442679869,0.158246103061782,14.4315593389153,13.878442679869,15.8246103061782,0.0676634767574504,0.00726489856853023,0.069182487145072,0.0602303346998724,0.0738054599855501
25,0,"IHD",46.9290799749972,4.64954414357579,46.3536979741919,42.7819899421078,51.565244708571,0.0616115765292909,0.00300385779777624,0.0611864102518219,0.0589601268665134,0.0646244175279171,6.1186410251822,5.89601268665134,6.46244175279171,0.137406517450932,0.0136136840705913,0.135721821373858,0.125263999436976,0.150981027130402
25,0,"ISTK",9.86140914055522,1.96778470221431,10.0531749836466,7.91718271997139,11.6426345945114,0.141414728285143,0.0391000957936565,0.140131225506943,0.104830138649578,0.179090295282177,14.0131225506943,10.4830138649578,17.9090295282177,0.0288738216876276,0.00576159692814231,0.0294353046035352,0.0231812024900885,0.0340891804066453
25,0,"OSTK",6.02992205103444,1.26230485402843,5.78532803488581,4.95168973273273,7.31605928306249,0.144413490341625,0.0227995141352225,0.14212761029679,0.123807251632208,0.166962727089151,14.212761029679,12.3807251632208,16.6962727089151,0.0176553767935502,0.0036959794235443,0.0169392150455204,0.01449835458174,0.0214211364911856
25,0,"Other_CVD",184.75963526752,5.0882541893944,186.827541657984,179.356225831799,188.405324271347,0.182877085162141,0.0132527946548306,0.175283471124076,0.175173617479632,0.197035124777005,17.5283471124076,17.5173617479632,19.7035124777005,0.540969012414906,0.0148982099892497,0.547023761744736,0.525148040145272,0.551643447754186
25,1,"Cancer",2406.95938000785,158.28684760002,2344.21794976758,2292.38929167435,2574.85968404558,0.219570854628543,0.00710642117841328,0.217826405687287,0.213715461887819,0.226909028969336,21.7826405687287,21.3715461887819,22.6909028969336,7.24604946666083,0.476515863607058,7.05716904312473,6.90114105883323,7.75150623449413
25,1,"DIAB",21.0474029785047,6.0972547970081,22.4781463975957,14.7678094952548,26.1108645555274,0.0610611041529629,0.0195069971366165,0.0666443348770003,0.0407349002499588,0.0766415619405352,6.66443348770003,4.07349002499588,7.66415619405352,0.0633623169521426,0.0183555278235778,0.0676695095350097,0.0444578662214445,0.0786056539874036
