"age","outcome","V1","V2","V3"
35,"PC",4.75184598425164,3.83191211058378,3.12861135374762
35,"PVD",0.985335135447799,1.25069000894727,0.779113663453462
35,"RHD",2.66444934346177,2.1684079951544,2.57559683185302
35,"SCC",3.61749432066729,2.30489880828028,2.0233841397687
35,"SCNC",0,0,0
35,"TC",19.5500931568864,19.3205010015593,48.2797788102294
35,"UC",61.4502921057002,76.9206412627743,71.5108311010829
45,"AA",15.2159671721563,13.5883143378027,12.2299939671168
45,"AFF",4.51290558158032,5.66931594028511,5.10487629210677
45,"APCA",6.07413652211901,7.87082658742244,7.67455525759421
45,"BC",113.09866576848,118.212804097429,121.426269917978
45,"CC",1581.46834894659,1501.7489453506,1288.81198392476
45,"CM",46.40493744995,39.2222419891146,37.7300769129318
45,"DIAB",344.868250299254,371.457982220363,351.594636665672
45,"ECA",22.1244028178815,18.2646194227468,21.8780233066051
45,"ENDO",4.50907842712219,5.18035871469475,4.8224289363711
45,"GC",3.06671802978082,3.15563099370491,4.92391924925116
45,"HHD",194.84391406585,81.8262066392816,130.042879342541
45,"HSTK",283.313039294825,287.583172123819,313.420808350027
45,"IHD",913.990165194451,915.731839590559,934.606870615379
45,"ISTK",121.371474421671,129.867443234656,121.446824112694
45,"KC",124.733055624158,151.109241232582,107.245100267928
45,"LC",0,0,0
45,"LVC",31.0938960311136,26.8961569975636,35.2258027359642
45,"MLPC",297.287943830312,303.383756860763,241.883481944935
45,"MMC",14.745974099525,11.6690073776337,7.83911622517081
45,"OC",9.95538235805966,6.17466507188186,7.54867135325858
45,"OSTK",161.779765338982,206.662888108957,163.642037786771
45,"OTH",38.2787867883397,44.4927866449866,31.2531285979848
45,"PC",17.5122829767007,15.021664804134,14.9559089175204
45,"PVD",3.64999664402672,6.05821302424663,3.64186905546563
45,"RHD",4.33898857301924,3.48775701055315,3.76372567237223
45,"SCC",7.54821622073684,7.08491697799414,9.13637179461112
45,"SCNC",0,0,0
45,"TC",35.3595279614645,36.6619900779025,33.0866596496252
45,"UC",240.608916684832,202.613194683033,176.896546196537
55,"AA",21.4190910171895,24.8382456865807,28.4150698200084
55,"AFF",21.7359250801174,19.664703140736,18.8918292256368
55,"APCA",17.1163635482352,45.9042551871578,52.4000223304475
55,"BC",470.961783390071,455.031318094263,483.846638924924
55,"CC",2850.05869730512,3008.48305562051,3385.24085774011
55,"CM",71.0790053251928,61.6315800814669,44.5541711822322
55,"DIAB",486.551860443708,495.065973138424,561.516098732364
55,"ECA",64.8131593428649,64.4741610308905,61.4716394756792
55,"ENDO",6.36897679303998,5.67332260801699,4.96665395582606
55,"GC",11.3989971214192,8.18572628717373,6.97747959080571
55,"HHD",229.251229064745,209.734586684334,294.352429730419
55,"HSTK",406.256843604639,324.829936780687,495.673932446559
55,"IHD",2033.63973188974,1832.82454598661,2276.56302916753
55,"ISTK",286.959113924696,250.421339840263,239.605442107839
55,"KC",248.263091059246,234.339536847376,287.953224553933
55,"LC",0,0,0
55,"LVC",158.6500918316,170.537364031723,223.845630542415
55,"MLPC",596.150787708411,707.606673811729,674.642708667392
55,"MMC",27.4198013189139,21.865647733535,30.6801825791011
55,"OC",14.4306046825504,11.7674403578624,15.7666816067777
55,"OSTK",440.838944891099,551.477122212264,492.525818544243
55,"OTH",81.823559243902,78.4693933753179,55.7048967128739
55,"PC",58.8408589020215,69.8785732796692,78.9381494849836
55,"PVD",16.2366897436275,12.6276834745316,13.5828724794798
55,"RHD",5.96569175604438,6.34180014444701,6.52045511837871
55,"SCC",14.1734829283586,25.2727251494651,32.0641406128201
55,"SCNC",0,0,0
55,"TC",46.7649214247637,28.4788283722436,40.4318232609509
55,"UC",493.743472480286,411.767516405215,507.983009116135
65,"AA",32.6554747426889,33.4642034607605,29.802380443235
65,"AFF",47.5791427297294,44.6955287772896,49.2510642578686
65,"APCA",51.2649449056917,9.64577163535678,30.9044778723534
65,"BC",576.995449188725,299.439718808618,484.645424101364
65,"CC",2944.12243962811,2839.96942214676,3093.32093193706
65,"CM",64.8062940414967,52.2440674751353,55.7371994738358
65,"DIAB",721.696969687379,916.564690206192,634.738510969767
65,"ECA",63.5771482208192,82.9895758350211,70.4627114450032
65,"ENDO",4.4512484877898,5.92686242243107,4.47566368671261
65,"GC",11.811944964847,10.9632887343491,14.8048677545106
65,"HHD",339.360399258679,238.244064891037,257.149198968361
65,"HSTK",524.959961619252,602.707317850616,382.86324520736
65,"IHD",2882.8585230511,3324.59613717446,2963.82810348895
65,"ISTK",486.877506821912,470.668608141539,368.125175803916
65,"KC",272.057000610939,278.151741237822,257.348103648106
65,"LC",0,0,0
65,"LVC",170.24667719801,139.149139201264,124.345813935883
65,"MLPC",772.683927414754,795.650756812615,847.588742531066
65,"MMC",36.4066490733311,43.5191276735301,29.0435486436284
65,"OC",20.7707261276683,12.4045920998501,17.2866295848116
65,"OSTK",995.079608289104,945.358130292029,1060.00482249127
65,"OTH",101.925337925038,99.1632351467278,73.0322357736997
65,"PC",75.9757306892634,87.0922476732692,78.6631017421813
65,"PVD",31.404295157412,21.342316496907,24.8710225445238
65,"RHD",10.2892694611492,10.6230770084145,10.1358945614181
65,"SCC",43.3772421128924,18.8556859457225,31.5462407050951
65,"SCNC",0,0,0
65,"TC",21.3143833027963,24.0210991324675,35.97680692787
65,"UC",420.547032505626,403.249113553703,511.499180765635
75,"AA",60.3248443456891,59.0028639860109,60.2590579957147
75,"AFF",285.9118384122,240.402969300679,258.514620123263
75,"APCA",13.3889721672229,38.0455557674276,25.989669280235
75,"BC",306.65641554235,401.544999307536,278.198112988458
75,"CC",3553.67558192113,2762.65523646503,2763.92284701837
75,"CM",73.338504641724,117.446785328353,89.9674561953756
75,"DIAB",833.764496246575,757.641445618089,924.120625301436
75,"ECA",50.5714191664801,69.1692000960903,37.2686601058149
75,"ENDO",6.4409864472208,4.50732354520056,6.78891325731901
75,"GC",15.1536738732299,19.2474060840624,16.3263861436801
75,"HHD",793.43977051154,792.296853507847,548.870337682341
75,"HSTK",1036.01091020629,1006.52819179762,1149.1440823505
75,"IHD",5079.22505017306,3939.31414260144,4699.91543221242
75,"ISTK",1424.71222404343,1649.42557956391,1634.39354397793
75,"KC",190.910773129121,180.668445502253,203.870373717003
75,"LC",0,0,0
75,"LVC",109.515824325317,92.5375242202075,84.8197055098214
75,"MLPC",544.603303472624,546.343784035246,504.457068111237
75,"MMC",35.7118053827591,30.3228584884476,34.3889220073876
75,"OC",7.7983619125989,22.1732591570948,10.2954900637838
75,"OSTK",2506.56696026725,2897.34726329659,2459.71903699926
75,"OTH",211.859607275592,392.367161590573,318.480111098497
75,"PC",98.0086845018407,122.717313903441,82.8636761731414
75,"PVD",48.5091399609583,57.432186796491,60.1724439764563
75,"RHD",21.5975236941618,23.2687228654054,21.7890694531259
75,"SCC",31.1235509220378,27.7781484398844,33.8077495507172
75,"SCNC",0,0,0
75,"TC",8.74390042495959,9.41105477488498,5.64990973568672
75,"UC",235.317778066044,236.4711964872,214.471154278292
